symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
AG,15m,True,internal,-1,2027,2034,2025-03-28 22:45:00,8505.0009765625,8517.0009765625,8505.0009765625,8517.0009765625,False,3,False,6194,2025-03-31 14:55:00,2025-03-31 15:00:00,True,AG:15m:1:-1:2027:2034:3,AG:6194,1,False,True,False,1,0,1,1,0,False,6195,2025-03-31 21:00:00,8470.0,360.0,9.757891653078303,1.2297738514256185,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2027,2034,2025-03-28 22:45:00,8505.0009765625,8517.0009765625,8505.0009765625,8517.0009765625,False,4,False,10503,2025-06-03 09:00:00,2025-06-03 09:05:00,True,AG:15m:1:-1:2027:2034:4,AG:10503,11,True,True,True,3,0,11,11,0,False,10504,2025-06-03 09:05:00,8484.0009765625,0.0,28.02057491483242,0.4282567376463042,True,False,True,,,,,,,,,,
AG,15m,True,internal,1,2049,2055,2025-03-31 10:45:00,8435.0009765625,8454.0009765625,8435.0009765625,8454.0009765625,False,1,True,6195,2025-03-31 21:00:00,2025-03-31 21:05:00,True,AG:15m:1:1:2049:2055:1,AG:6195,4,True,True,False,2,4,0,4,0,False,6196,2025-03-31 21:05:00,8443.0009765625,0.0,13.63232796357271,1.393745811483584,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2060,2066,2025-03-31 21:30:00,8485.0009765625,8514.0009765625,8485.0009765625,8514.0009765625,False,1,True,10503,2025-06-03 09:00:00,2025-06-03 09:05:00,True,AG:15m:1:-1:2060:2066:1,AG:10503,11,True,True,True,3,0,11,11,0,False,10504,2025-06-03 09:05:00,8484.0009765625,0.0,28.02057491483242,1.034953782645235,True,False,True,,,,,,,,,,
AG,15m,True,internal,1,2077,2086,2025-04-01 02:30:00,8401.0009765625,8414.0009765625,8401.0009765625,8414.0009765625,False,1,True,6309,2025-04-01 21:15:00,2025-04-01 21:20:00,True,AG:15m:1:1:2077:2086:1,AG:6309,2,True,True,False,2,2,0,2,0,False,6310,2025-04-01 21:20:00,8418.0009765625,0.0,11.625224990145872,1.1182579271385678,False,False,False,,,,,,,,,,
AG,15m,True,internal,1,2077,2086,2025-04-01 02:30:00,8401.0009765625,8414.0009765625,8401.0009765625,8414.0009765625,False,2,False,6312,2025-04-01 21:30:00,2025-04-01 21:35:00,True,AG:15m:1:1:2077:2086:2,AG:6312,1,False,True,False,1,1,0,1,0,False,6313,2025-04-01 21:35:00,8411.0009765625,0.0,12.123403536206444,1.0723061359110588,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2093,2106,2025-04-01 22:15:00,8461.0009765625,8482.0009765625,8461.0009765625,8482.0009765625,False,1,True,6459,2025-04-03 00:30:00,2025-04-03 00:35:00,True,AG:15m:1:-1:2093:2106:1,AG:6459,1,False,True,False,1,0,1,1,0,False,6460,2025-04-03 00:35:00,8452.0009765625,0.0,9.438064896423716,2.2250323800970415,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2093,2106,2025-04-01 22:15:00,8461.0009765625,8482.0009765625,8461.0009765625,8482.0009765625,False,2,False,10503,2025-06-03 09:00:00,2025-06-03 09:05:00,True,AG:15m:1:-1:2093:2106:2,AG:10503,11,True,True,True,3,0,11,11,0,False,10504,2025-06-03 09:05:00,8484.0009765625,0.0,28.02057491483242,0.7494492908810323,True,True,False,,,,,,,,,,
AG,15m,True,internal,-1,2108,2114,2025-04-02 00:15:00,8410.0009765625,8435.0009765625,8410.0009765625,8435.0009765625,False,1,True,6376,2025-04-02 09:20:00,2025-04-02 09:25:00,True,AG:15m:1:-1:2108:2114:1,AG:6376,1,False,True,False,1,0,1,1,0,False,6377,2025-04-02 09:25:00,8406.0009765625,0.0,8.53935391220332,2.927621955599392,False,False,False,,,,,,,,,,
AG,15m,True,internal,1,2142,2152,2025-04-03 00:30:00,8387.0,8414.0009765625,8387.0,8414.0009765625,False,1,True,6481,2025-04-03 02:20:00,2025-04-03 02:25:00,True,AG:15m:1:1:2142:2152:1,AG:6481,2,True,True,False,2,2,0,2,0,False,6482,2025-04-03 02:25:00,8405.0009765625,0.0,7.918325196011971,3.4099352949155106,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2153,2161,2025-04-03 09:15:00,8432.0009765625,8461.0009765625,8432.0009765625,8461.0009765625,False,1,True,6490,2025-04-03 09:35:00,2025-04-03 09:40:00,True,AG:15m:1:-1:2153:2161:1,AG:6490,4,True,True,True,3,0,4,4,0,False,6491,2025-04-03 09:40:00,8425.0009765625,0.0,17.304278204028954,1.6758861397205191,False,False,False,,,,,,,,,,
AG,15m,True,internal,-1,2153,2161,2025-04-03 09:15:00,8432.0009765625,8461.0009765625,8432.0009765625,8461.0009765625,False,2,False,10503,2025-06-03 09:00:00,2025-06-03 09:05:00,True,AG:15m:1:-1:2153:2161:2,AG:10503,11,True,True,True,3,0,11,11,0,False,10504,2025-06-03 09:05:00,8484.0009765625,0.0,28.02057491483242,1.034953782645235,True,True,False,,,,,,,,,,
AG,15m,False,swing,-1,2093,2170,2025-04-03 13:45:00,8461.0009765625,8482.0009765625,8461.0009765625,8482.0009765625,False,1,True,10503,2025-06-03 09:00:00,2025-06-03 09:05:00,True,AG:15m:0:-1:2093:2170:1,AG:10503,11,True,True,True,3,0,11,11,0,False,10504,2025-06-03 09:05:00,8484.0009765625,0.0,28.02057491483242,0.7494492908810323,True,True,False,,,,,,,,,,
AG,15m,True,internal,1,2222,2228,2025-04-08 21:15:00,7648.0,7675.0,7648.0,7675.0,False,1,True,6734,2025-04-09 01:10:00,2025-04-09 01:15:00,True,AG:15m:1:1:2222:2228:1,AG:6734,3,True,True,True,3,3,0,3,0,False,6735,2025-04-09 01:15:00,7681.0,0.0,11.628228915244204,2.3219357132369436,False,False,False,,,,,,,,,,
AG,15m,True,internal,1,2222,2228,2025-04-08 21:15:00,7648.0,7675.0,7648.0,7675.0,False,2,False,6737,2025-04-09 01:25:00,2025-04-09 01:30:00,True,AG:15m:1:1:2222:2228:2,AG:6737,1,False,True,False,1,1,0,1,0,False,6738,2025-04-09 01:30:00,7676.0,0.0,11.948330512679124,2.259729923887576,False,False,False,,,,,,,,,,
AG,15m,True,internal,1,2222,2228,2025-04-08 21:15:00,7648.0,7675.0,7648.0,7675.0,False,3,False,6750,2025-04-09 09:00:00,2025-04-09 09:05:00,True,AG:15m:1:1:2222:2228:3,AG:6750,7,True,True,True,3,7,0,7,0,False,6751,2025-04-09 09:05:00,7649.0,0.0,14.751646455738417,1.8303041684880506,True,False,True,,,,,,,,,,
AG,15m,True,internal,-1,2249,2250,2025-04-09 09:15:00,7701.0,7717.0,7701.0,7717.0,False,1,True,6776,2025-04-09 11:25:00,2025-04-09 11:30:00,True,AG:15m:1:-1:2249:2250:1,AG:6776,2,True,True,False,2,0,2,2,0,False,6777,2025-04-09 13:30:00,7701.0,120.0,15.019531293608223,1.0652795807821933,False,False,False,,,,,,,,,,
