symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
AG,5m,True,internal,-1,40076,40077,2026-07-13 09:05:00,14564.0009765625,14589.0009765625,14564.0009765625,14589.0009765625,False,1,True,40258,2026-07-14 23:05:00,2026-07-14 23:10:00,True,AG:5m:1:-1:40076:40077:1,AG:40258,1,True,False,False,1,0,1,1,0,False,40259,2026-07-14 23:10:00,14535.0009765625,0.0,45.53455061704175,0.549033638439895,False,False,False,2026-07-14 23:00:00,10.0,-0.006182059367757293,0.0006711513677449332,0.006072518762357072,0.012254578130114366,0.6342994523841325,False,False,6.0
AG,5m,True,internal,-1,40076,40077,2026-07-13 09:05:00,14564.0009765625,14589.0009765625,14564.0009765625,14589.0009765625,False,2,False,40854,2026-07-22 09:00:00,2026-07-22 09:05:00,True,AG:5m:1:-1:40076:40077:2,AG:40854,5,True,True,False,2,0,5,5,0,False,40855,2026-07-22 09:05:00,14575.0009765625,0.0,32.218171149153235,0.775959624904316,True,False,True,,,,,,,,,,
AG,5m,True,internal,-1,40087,40088,2026-07-13 10:00:00,14361.0009765625,14433.0009765625,14361.0009765625,14433.0009765625,False,1,True,40233,2026-07-14 21:00:00,2026-07-14 21:05:00,True,AG:5m:1:-1:40087:40088:1,AG:40233,1,True,False,False,1,0,1,1,0,False,40234,2026-07-14 21:05:00,14382.0009765625,0.0,45.99578875720453,1.5653606981296155,True,False,True,,,,,,,,,,
AG,5m,True,internal,1,40142,40145,2026-07-13 23:00:00,14070.0009765625,14108.0009765625,14070.0009765625,14108.0009765625,False,1,True,40162,2026-07-14 00:20:00,2026-07-14 00:25:00,True,AG:5m:1:1:40142:40145:1,AG:40162,1,True,False,False,1,1,0,1,0,False,40163,2026-07-14 00:25:00,14097.0009765625,0.0,29.58094911406661,1.284610573293941,False,False,False,2026-07-14 00:15:00,10.0,-0.0019267174464987107,0.00017024829242543924,0.002662690076741797,0.0045894075232405076,0.02390810738613597,False,False,6.0
AG,5m,True,internal,-1,40158,40162,2026-07-14 00:25:00,14136.0009765625,14158.0009765625,14136.0009765625,14158.0009765625,False,1,True,40215,2026-07-14 13:30:00,2026-07-14 13:35:00,True,AG:5m:1:-1:40158:40162:1,AG:40215,2,True,True,False,2,0,2,2,0,False,40216,2026-07-14 13:35:00,14199.0009765625,0.0,48.70026944058742,0.45174288053661,True,True,False,,,,,,,,,,
AG,5m,True,internal,-1,40173,40180,2026-07-14 01:55:00,14063.0009765625,14092.0009765625,14063.0009765625,14092.0009765625,False,1,True,40203,2026-07-14 10:30:00,2026-07-14 10:35:00,True,AG:5m:1:-1:40173:40180:1,AG:40203,1,True,False,False,1,0,1,1,0,False,40204,2026-07-14 10:35:00,14037.0009765625,0.0,43.50832662048498,0.6665390800469435,False,False,False,,,,,,,,,,
AG,5m,True,internal,-1,40173,40180,2026-07-14 01:55:00,14063.0009765625,14092.0009765625,14063.0009765625,14092.0009765625,False,2,False,40205,2026-07-14 10:40:00,2026-07-14 10:45:00,True,AG:5m:1:-1:40173:40180:2,AG:40205,1,True,False,False,1,0,1,1,0,False,40206,2026-07-14 10:45:00,14030.0009765625,0.0,41.815853055418174,0.6935168813025663,False,False,False,,,,,,,,,,
AG,5m,False,swing,-1,39942,40180,2026-07-14 01:55:00,14766.0009765625,14807.0009765625,14766.0009765625,14807.0009765625,False,1,True,40908,2026-07-22 21:45:00,2026-07-22 21:50:00,True,AG:5m:0:-1:39942:40180:1,AG:40908,1,True,False,False,1,0,1,1,0,False,40909,2026-07-22 21:50:00,14748.0009765625,0.0,44.58649980127984,0.919560857720056,False,False,False,2026-07-22 21:45:00,5.0,-0.005426842416155034,6.759745015709375e-05,0.00786039899270081,0.013287241408855843,0.6614131160678509,False,False,6.0
AG,5m,True,internal,-1,40187,40188,2026-07-14 09:05:00,14009.0009765625,14036.0009765625,14009.0009765625,14036.0009765625,False,1,True,40199,2026-07-14 09:55:00,2026-07-14 10:00:00,True,AG:5m:1:-1:40187:40188:1,AG:40199,1,True,False,False,1,0,1,1,0,False,40200,2026-07-14 10:00:00,13999.0009765625,0.0,44.37834373630302,0.608404859821595,False,False,False,,,,,,,,,,
AG,5m,True,internal,1,40195,40199,2026-07-14 10:00:00,13885.0009765625,13929.0009765625,13885.0009765625,13929.0009765625,False,1,True,40385,2026-07-16 00:25:00,2026-07-16 00:30:00,True,AG:5m:1:1:40195:40199:1,AG:40385,2,True,False,True,2,2,0,2,0,False,40386,2026-07-16 00:30:00,13920.0009765625,0.0,41.052938733952594,1.0717868527061147,False,False,False,2026-07-16 00:30:00,0.0,-0.008893245227803392,0.0013991271766784486,0.00842077190590683,0.01731401713371022,0.8075330572993188,True,False,6.0
