symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
AG,5m,True,internal,-1,21200,21204,2025-10-24 09:05:00,11507.0009765625,11521.0009765625,11507.0009765625,11521.0009765625,False,2,False,21763,2025-10-31 09:20:00,2025-10-31 09:25:00,True,AG:5m:1:-1:21200:21204:2,AG:21763,4,True,True,False,2,0,4,4,0,False,21764,2025-10-31 09:25:00,11517.0009765625,0.0,17.223932273530178,0.8128225179749033,False,False,False,2025-10-31 09:15:00,10.0,-0.0036615331358472946,-0.00019308415872047122,0.0043646483221493415,0.008026181457996636,0.8731545646279,True,False,1.0
AG,5m,True,internal,-1,21228,21233,2025-10-24 13:45:00,11365.0009765625,11385.0009765625,11365.0009765625,11385.0009765625,False,1,True,21249,2025-10-24 21:00:00,2025-10-24 21:05:00,True,AG:5m:1:-1:21228:21233:1,AG:21249,1,True,False,False,1,0,1,1,0,False,21250,2025-10-24 21:05:00,11359.0009765625,0.0,22.795560135114847,0.8773638323188866,False,False,False,,,,,,,,,,
AG,5m,True,internal,1,21241,21250,2025-10-24 21:10:00,11281.0009765625,11311.0009765625,11281.0009765625,11311.0009765625,False,1,True,21360,2025-10-27 21:00:00,2025-10-27 21:05:00,True,AG:5m:1:1:21241:21250:1,AG:21360,5,True,True,True,3,5,0,5,0,False,21361,2025-10-27 21:05:00,11291.0009765625,0.0,22.862116384303864,1.3122144728734169,True,False,True,,,,,,,,,,
AG,5m,True,internal,1,21282,21284,2025-10-25 00:00:00,11457.0009765625,11474.0009765625,11457.0009765625,11474.0009765625,False,1,True,21293,2025-10-25 00:40:00,2025-10-25 00:45:00,True,AG:5m:1:1:21282:21284:1,AG:21293,1,True,False,False,1,1,0,1,0,False,21294,2025-10-25 00:45:00,11489.0009765625,0.0,15.693128242411214,1.0832766888412293,False,False,False,2025-10-25 00:45:00,0.0,-0.0014078816099501327,0.0004912607113841072,0.0023153475143276405,0.003723229124277773,0.22747815607110575,False,False,1.0
AG,5m,True,internal,1,21282,21284,2025-10-25 00:00:00,11457.0009765625,11474.0009765625,11457.0009765625,11474.0009765625,False,2,False,21300,2025-10-25 01:15:00,2025-10-25 01:20:00,True,AG:5m:1:1:21282:21284:2,AG:21300,1,True,False,False,1,1,0,1,0,False,21301,2025-10-25 01:20:00,11469.0009765625,0.0,13.288839704086874,1.2792689488738276,False,False,False,2025-10-25 01:15:00,5.0,-0.0014596854921354293,0.0002292221476823148,0.002375966712910122,0.0038356522050455514,0.2597167821633022,False,False,1.0
AG,5m,True,internal,-1,21295,21305,2025-10-25 01:45:00,11487.0009765625,11494.0009765625,11487.0009765625,11494.0009765625,False,1,True,21761,2025-10-31 09:10:00,2025-10-31 09:15:00,True,AG:5m:1:-1:21295:21305:1,AG:21761,3,True,True,False,2,0,3,3,0,False,21762,2025-10-31 09:15:00,11486.0009765625,0.0,16.02893920480423,0.4367101222707204,True,False,True,2025-10-31 09:15:00,0.0,-0.0036615331358472946,-0.00019308415872047122,0.0043646483221493415,0.008026181457996636,0.8731545646279,True,False,1.0
AG,5m,True,internal,1,21344,21352,2025-10-27 14:25:00,11381.0009765625,11393.0009765625,11381.0009765625,11393.0009765625,False,1,True,21358,2025-10-27 14:50:00,2025-10-27 14:55:00,True,AG:5m:1:1:21344:21352:1,AG:21358,1,True,False,False,1,1,0,1,0,False,21359,2025-10-27 14:55:00,11400.0009765625,0.0,14.999770055908623,0.8000122638728737,False,False,False,,,,,,,,,,
AG,5m,True,internal,-1,21353,21360,2025-10-27 21:05:00,11408.0009765625,11418.0009765625,11408.0009765625,11418.0009765625,False,1,True,21582,2025-10-29 21:00:00,2025-10-29 21:05:00,True,AG:5m:1:-1:21353:21360:1,AG:21582,2,True,True,False,2,0,2,2,0,False,21583,2025-10-29 21:05:00,11412.0009765625,0.0,22.16636984817341,0.45113386037019665,True,False,True,,,,,,,,,,
AG,5m,False,swing,-1,21286,21361,2025-10-27 21:10:00,11484.0009765625,11510.0009765625,11484.0009765625,11510.0009765625,False,1,True,21761,2025-10-31 09:10:00,2025-10-31 09:15:00,True,AG:5m:0:-1:21286:21361:1,AG:21761,3,True,True,False,2,0,3,3,0,False,21762,2025-10-31 09:15:00,11486.0009765625,0.0,16.02893920480423,1.6220661684341044,False,False,False,2025-10-31 09:15:00,0.0,-0.0036615331358472946,-0.00019308415872047122,0.0043646483221493415,0.008026181457996636,0.8731545646279,True,False,1.0
AG,5m,True,internal,1,21402,21413,2025-10-28 01:30:00,11101.0009765625,11123.0009765625,11101.0009765625,11123.0009765625,False,1,True,21441,2025-10-28 10:30:00,2025-10-28 10:35:00,True,AG:5m:1:1:21402:21413:1,AG:21441,1,True,False,False,1,1,0,1,0,False,21442,2025-10-28 10:35:00,11108.0009765625,0.0,16.773458033963923,1.3115959723661665,False,False,False,,,,,,,,,,
