event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,current_swing_high,swing,0,3001.0,2119,2169,31,3001.0,3001.0,,,,above,0.03333333333333333
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,current_swing_low,swing,0,2824.0,2109,2159,41,2824.0,2824.0,,,,below,5.866666666666666
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,active_bear_internal_ob,internal,-1,2997.5,2187,2189,11,2985.0,3010.0,2985.0,3010.0,False,overlap,0.0
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,active_bear_internal_ob,internal,-1,3042.0,2027,2035,165,3027.0,3057.0,3027.0,3057.0,False,above,0.8999999999999999
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,active_bull_internal_ob,internal,1,2944.5,2159,2173,27,2933.0,2956.0,2933.0,2956.0,False,below,1.4666666666666666
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,active_bull_swing_ob,swing,1,2944.5,2159,2173,27,2933.0,2956.0,2933.0,2956.0,False,below,1.4666666666666666
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,EQH,equal,0,3021.0,963,975,1225,3021.0,3021.0,,,,above,0.7000000000000001
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,1h,EQH,equal,0,2975.0,825,834,1366,2975.0,2975.0,,,,below,0.8333333333333334
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,current_internal_high,internal,0,3034.0,931,936,5,3034.0,3034.0,,,,above,1.1333333333333333
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,current_internal_low,internal,0,2933.0,924,929,12,2933.0,2933.0,,,,below,2.2333333333333334
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,current_swing_high,swing,0,3203.0,851,901,40,3203.0,3203.0,,,,above,6.766666666666667
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,current_swing_low,swing,0,2710.0,752,802,139,2710.0,2710.0,,,,below,9.666666666666666
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,active_bear_internal_ob,internal,-1,3065.5,858,871,70,3043.0,3088.0,3043.0,3088.0,False,above,1.4333333333333333
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,active_bull_internal_ob,internal,1,2944.5,924,930,11,2933.0,2956.0,2933.0,2956.0,False,below,1.4666666666666666
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,active_bull_internal_ob,internal,1,2826.5,824,827,114,2809.0,2844.0,2809.0,2844.0,False,below,5.2
M:5m:0:-1:21526:21554:1,M,2026-04-27 21:05:00,4h,EQL,equal,0,3006.0,425,431,510,3006.0,3006.0,,,,above,0.2
