event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,1h,active_bear_internal_ob,internal,-1,3072.0,2016,2023,307,3060.0,3084.0,3060.0,3084.0,False,above,2.857142857142857
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,1h,active_bull_internal_ob,internal,1,2944.5,2159,2173,157,2933.0,2956.0,2933.0,2956.0,False,below,0.6386554621848739
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,1h,active_bull_swing_ob,swing,1,2944.5,2159,2173,157,2933.0,2956.0,2933.0,2956.0,False,below,0.6386554621848739
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,1h,EQH,equal,0,3010.0,2187,2206,124,3010.0,3010.0,,,,above,1.1764705882352942
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,1h,EQH,equal,0,2965.0,631,646,1684,2965.0,2965.0,,,,below,0.33613445378151263
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,current_internal_high,internal,0,3050.0,980,985,11,3050.0,3050.0,,,,above,2.5210084033613445
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,current_internal_low,internal,0,2962.0,974,979,17,2962.0,2962.0,,,,below,0.4369747899159664
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,current_swing_high,swing,0,3203.0,851,901,95,3203.0,3203.0,,,,above,7.663865546218488
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,current_swing_low,swing,0,2824.0,902,952,44,2824.0,2824.0,,,,below,5.075630252100841
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,active_bear_internal_ob,internal,-1,3065.5,858,871,125,3043.0,3088.0,3043.0,3088.0,False,above,2.2857142857142856
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,active_bear_internal_ob,internal,-1,3061.5,966,973,23,3050.0,3073.0,3050.0,3073.0,False,above,2.5210084033613445
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,active_bull_internal_ob,internal,1,2944.5,924,930,66,2933.0,2956.0,2933.0,2956.0,False,below,0.6386554621848739
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,active_bull_internal_ob,internal,1,2826.5,824,827,169,2809.0,2844.0,2809.0,2844.0,False,below,4.4033613445378155
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,EQL,equal,0,3006.0,425,431,565,3006.0,3006.0,,,,above,1.0420168067226891
M:5m:0:-1:22885:22936:1,M,2026-05-27 14:40:00,4h,EQL,equal,0,2960.0,974,996,0,2960.0,2960.0,,,,below,0.5042016806722689
