event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,5m,EQH,equal,0,3040.0,7588,7597,6773,3040.0,3040.0,,,,above,0.03290556103981573
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,5m,EQL,equal,0,3038.0,5061,5071,9299,3038.0,3038.0,,,,below,0.03290556103981573
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,current_internal_high,internal,0,3107.0,4782,4787,2,3107.0,3107.0,,,,above,2.2375781507074697
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,current_internal_low,internal,0,3087.0,4780,4785,4,3087.0,3087.0,,,,above,1.5794669299111548
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,current_swing_high,swing,0,3089.0,4629,4679,110,3089.0,3089.0,,,,above,1.6452780519907864
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,current_swing_low,swing,0,3031.0,4672,4722,67,3031.0,3031.0,,,,below,0.2632444883185258
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,active_bull_swing_ob,swing,1,3036.5,4672,4774,15,3031.0,3042.0,3031.0,3042.0,False,overlap,0.0
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,active_bull_internal_ob,internal,1,3049.0,4742,4744,45,3045.0,3053.0,3045.0,3053.0,False,above,0.19743336623889435
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,active_bull_internal_ob,internal,1,3060.5,4749,4754,35,3053.0,3068.0,3053.0,3068.0,False,above,0.46067785455742016
M:1h:1:1:1437:1449:1,M,2025-11-17 09:05:00,15m,active_bull_internal_ob,internal,1,3066.5,4768,4769,20,3062.0,3071.0,3062.0,3071.0,False,above,0.7568279039157618
