event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,1h,active_bear_internal_ob,internal,-1,3173.5,2619,2624,29,3164.0,3183.0,3164.0,3183.0,False,above,2.9277813923227063
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,1h,active_bull_internal_ob,internal,1,3060.5,2580,2584,69,3055.0,3066.0,3055.0,3066.0,False,below,0.2602472348731295
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,1h,EQL,equal,0,3127.0,2591,2603,50,3127.0,3127.0,,,,above,1.7241379310344827
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,1h,EQH,equal,0,3056.0,725,732,1921,3056.0,3056.0,,,,below,0.5855562784645413
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,current_internal_high,internal,0,3229.0,1119,1124,11,3229.0,3229.0,,,,above,5.042290175666884
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,current_internal_low,internal,0,3040.0,1096,1101,34,3040.0,3040.0,,,,below,1.1060507482108002
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,current_swing_high,swing,0,3073.0,966,1016,119,3073.0,3073.0,,,,below,0.03253090435914119
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,current_swing_low,swing,0,2887.0,1025,1075,60,2887.0,2887.0,,,,below,6.083279115159401
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,active_bull_internal_ob,internal,1,3044.0,1086,1090,45,3034.0,3054.0,3034.0,3054.0,False,below,0.6506180871828237
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,active_bull_internal_ob,internal,1,3046.5,1095,1107,28,3040.0,3053.0,3040.0,3053.0,False,below,0.6831489915419648
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,EQH,equal,0,3076.0,479,490,645,3076.0,3076.0,,,,above,0.06506180871828238
M:5m:1:1:26019:26025:7,M,2026-07-31 23:00:00,4h,EQL,equal,0,3006.0,425,431,704,3006.0,3006.0,,,,below,2.2121014964216004
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,current_internal_high,internal,0,3076.0,26077,26082,6,3076.0,3076.0,,,,above,0.13020833333333331
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,current_internal_low,internal,0,3069.0,26071,26076,12,3069.0,3069.0,,,,below,0.09765625
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,current_swing_high,swing,0,3086.0,26038,26088,0,3086.0,3086.0,,,,above,0.4557291666666667
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,current_swing_low,swing,0,3062.0,26016,26066,22,3062.0,3062.0,,,,below,0.32552083333333337
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,active_bear_internal_ob,internal,-1,3074.0,26077,26084,4,3072.0,3076.0,3072.0,3076.0,False,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,active_bull_internal_ob,internal,1,3068.5,26019,26025,63,3065.0,3072.0,3065.0,3072.0,False,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,EQL,equal,0,3072.0,7361,7373,18715,3072.0,3072.0,,,,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,EQH,equal,0,3072.0,11580,11590,14498,3072.0,3072.0,,,,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,EQH,equal,0,3072.0,25221,25232,856,3072.0,3072.0,,,,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,active_bear_internal_ob,internal,-1,3097.0,25977,25980,108,3095.0,3099.0,3095.0,3099.0,False,above,0.7486979166666667
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,active_bull_internal_ob,internal,1,3061.5,25392,25404,684,3059.0,3064.0,3059.0,3064.0,False,below,0.26041666666666663
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,active_bull_swing_ob,swing,1,3059.0,25388,25438,650,3055.0,3063.0,3055.0,3063.0,False,below,0.29296875
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,EQH,equal,0,3074.0,10023,10056,16032,3074.0,3074.0,,,,above,0.06510416666666666
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,5m,EQH,equal,0,3071.0,11487,11501,14587,3071.0,3071.0,,,,below,0.03255208333333333
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,current_internal_high,internal,0,3086.0,8679,8684,11,3086.0,3086.0,,,,above,0.4557291666666667
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,current_internal_low,internal,0,3062.0,8672,8677,18,3062.0,3062.0,,,,below,0.32552083333333337
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,current_swing_high,swing,0,3229.0,8582,8632,63,3229.0,3229.0,,,,above,5.110677083333334
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,current_swing_low,swing,0,3040.0,8399,8449,246,3040.0,3040.0,,,,below,1.0416666666666665
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,active_bull_internal_ob,internal,1,3068.0,8672,8678,17,3062.0,3074.0,3062.0,3074.0,False,overlap,0.0
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,active_bear_internal_ob,internal,-1,3115.0,8646,8652,43,3111.0,3119.0,3111.0,3119.0,False,above,1.26953125
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,active_bear_internal_ob,internal,-1,3136.0,8616,8625,70,3131.0,3141.0,3131.0,3141.0,False,above,1.9205729166666667
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,active_bull_internal_ob,internal,1,3060.5,8462,8471,224,3055.0,3066.0,3055.0,3066.0,False,below,0.1953125
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,active_bull_internal_ob,internal,1,3042.5,8394,8409,286,3040.0,3045.0,3040.0,3045.0,False,below,0.87890625
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,EQL,equal,0,3076.0,1468,1477,7218,3076.0,3076.0,,,,above,0.13020833333333331
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,15m,EQL,equal,0,3069.0,1438,1451,7244,3069.0,3069.0,,,,below,0.09765625
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,current_internal_high,internal,0,3122.0,2634,2639,11,3122.0,3122.0,,,,above,1.6276041666666667
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,current_internal_low,internal,0,3062.0,2644,2649,1,3062.0,3062.0,,,,below,0.32552083333333337
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,current_swing_high,swing,0,3073.0,2258,2308,342,3073.0,3073.0,,,,above,0.03255208333333333
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,current_swing_low,swing,0,2887.0,2395,2445,205,2887.0,2887.0,,,,below,6.022135416666666
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,active_bear_internal_ob,internal,-1,3114.0,2634,2638,12,3106.0,3122.0,3106.0,3122.0,False,above,1.1067708333333335
M:5m:1:-1:26077:26084:1,M,2026-07-31 14:35:00,1h,active_bull_internal_ob,internal,1,3060.5,2580,2584,66,3055.0,3066.0,3055.0,3066.0,False,below,0.1953125
