decision_time,fold,q10,q50,q90,width,width_percentile_train,actual_return,panel_index,quantile_crossed,top30_train,valid_until
2026-05-13 14:00:00,4,-0.0029880762482905614,-0.00017665226756693298,0.0025637259489331007,0.0055518021972236625,0.528388746803069,0.00030707815380282,7413,False,False,2026-05-13 14:15:00
2026-05-13 21:15:00,4,-0.0029444020511468485,-5.85278177403231e-05,0.0027452561275362313,0.00568965817868308,0.6015345268542199,-0.0006155740422144618,7418,False,False,2026-05-13 21:30:00
2026-05-13 21:30:00,4,-0.00293712919149165,-0.00028926359905825135,0.002628000562798086,0.005565129754289736,0.5381074168797954,-0.001539172229369612,7419,False,False,2026-05-13 21:45:00
2026-05-13 21:45:00,5,-0.002339763592228399,-9.167004553855437e-05,0.0025983854486295982,0.004938149040857997,0.3025962399283796,-0.00030802402830865105,7420,False,False,2026-05-13 22:00:00
2026-05-13 22:00:00,5,-0.0022523858225499222,-3.854912113294807e-05,0.0023229322903402325,0.004575318112890155,0.10787824529991047,0.00030802402830865105,7421,False,False,2026-05-13 22:15:00
2026-05-14 09:15:00,5,-0.0027927737527289956,-4.630648781418403e-05,0.0024458679192984247,0.00523864167202742,0.4892569382273948,-0.0021594949006100705,7426,False,False,2026-05-14 09:30:00
2026-05-14 13:45:00,5,-0.0029221698011256294,-0.00042016356135242595,0.002829809312083726,0.005751979113209356,0.73455684870188,-0.0018455864974153968,7435,False,True,2026-05-14 14:00:00
2026-05-14 14:00:00,5,-0.0028469055581074668,-0.00031876274214605646,0.002778571175067106,0.005625476733174572,0.6902417188898836,0.0015372793188870304,7436,False,False,2026-05-14 14:15:00
2026-05-14 21:15:00,5,-0.0029181999507536687,-0.00026106456256742535,0.003489539201820522,0.00640773915257419,0.8751119068934646,-0.002758622439079872,7441,False,True,2026-05-14 21:30:00
2026-05-14 21:30:00,5,-0.00276914864139252,-0.00014537578531622272,0.003235547445686874,0.006004696087079394,0.7981199641897941,-0.002761161441327431,7442,False,True,2026-05-14 21:45:00
2026-05-14 21:45:00,5,-0.002955991653643134,2.9206241124324867e-05,0.003143499065917001,0.0060994907195601345,0.8164726947179947,0.0006142506335642395,7443,False,True,2026-05-14 22:00:00
2026-05-14 22:00:00,5,-0.0026384703477861315,1.9911483757716688e-05,0.002792989625306701,0.0054314599730928325,0.5953446732318711,0.0,7444,False,False,2026-05-14 22:15:00
2026-05-15 09:15:00,5,-0.002586174465490095,-0.00016298919145697145,0.0020657568705048663,0.004651931335994961,0.14010743061772604,-0.004917035106423384,7449,False,False,2026-05-15 09:30:00
2026-05-15 13:45:00,5,-0.002789826053308605,6.3246363905742e-05,0.00267481675854333,0.005464642811851935,0.6145926589077887,-0.002784224536403812,7458,False,False,2026-05-15 14:00:00
2026-05-15 14:00:00,5,-0.002565775790789767,0.00011739445429761596,0.0023438961797333405,0.004909671970523107,0.28603401969561326,-0.0009277872940156584,7459,False,False,2026-05-15 14:15:00
2026-05-15 21:15:00,5,-0.003123336023665883,5.666861794305582e-05,0.0023884472785204807,0.005511783302186364,0.6374216651745748,0.0006197707046862178,7464,False,False,2026-05-15 21:30:00
2026-05-15 21:30:00,5,-0.0028030605611973044,-1.8150696672840576e-05,0.002504967000042227,0.005308027561239531,0.5282005371530887,-0.0006191950662230994,7465,False,False,2026-05-15 21:45:00
2026-05-15 21:45:00,5,-0.0026030883341033938,-0.0001585674579945622,0.0020448426877986833,0.004647931021902077,0.1387645478961504,-0.002167519040279231,7466,False,False,2026-05-15 22:00:00
2026-05-15 22:00:00,5,-0.002614550607788506,-0.00012415184166686532,0.002249359410096129,0.0048639100178846355,0.25290957923008056,-0.0009286488827111583,7467,False,False,2026-05-15 22:15:00
2026-05-18 09:15:00,5,-0.0030169685783826596,-7.15384176915998e-05,0.0024165885668814445,0.005433557145264104,0.5966875559534467,0.0009289364346578566,7472,False,False,2026-05-18 09:30:00
2026-05-18 13:45:00,5,-0.0027917271333145915,9.12414444133976e-06,0.00331765172176698,0.006109378855081572,0.8191584601611459,-0.002805050927607411,7481,False,True,2026-05-18 14:00:00
2026-05-18 14:00:00,5,-0.002744626290656274,-1.4733658719978857e-05,0.0029446124494026805,0.005689238740058954,0.7108325872873769,-0.002181025946359938,7482,False,True,2026-05-18 14:15:00
2026-05-18 21:15:00,5,-0.0026251807935473315,7.399545534036292e-05,0.0024879571280187174,0.005113137921566049,0.40957923008057295,0.0015603061364934945,7487,False,False,2026-05-18 21:30:00
2026-05-18 21:30:00,5,-0.0028927185013705716,3.8632891277941206e-05,0.002432566513929649,0.00532528501530022,0.5340196956132498,0.000624219745612109,7488,False,False,2026-05-18 21:45:00
2026-05-18 21:45:00,5,-0.0025290847828270155,-8.200761640283287e-05,0.0021441463035042846,0.0046732310863313,0.1495076096687556,-0.0009367682183878401,7489,False,False,2026-05-18 22:00:00
2026-05-18 22:00:00,5,-0.0024932044102023206,-0.00018772934437168018,0.002107978204133427,0.004601182614335748,0.11862130707251567,0.0,7490,False,False,2026-05-18 22:15:00
2026-05-19 09:15:00,5,-0.0030271882242283474,-8.606824244342784e-06,0.002577918940706196,0.005605107164934543,0.6830796777081468,-0.002814700841879514,7495,False,False,2026-05-19 09:30:00
2026-05-19 13:45:00,5,-0.0029847972220515035,-0.0001481671657228258,0.0023925434856321686,0.005377340707683672,0.5640107430617726,0.0009394082419369454,7504,False,False,2026-05-19 14:00:00
2026-05-19 14:00:00,5,-0.00270401778479549,-0.00010072800979216193,0.0022535867637662682,0.004957604548561758,0.311101163831692,0.0037523496185514205,7505,False,False,2026-05-19 14:15:00
2026-05-19 21:15:00,5,-0.002804112920644583,-0.00023837894868744097,0.0029445952631699324,0.005748708183814516,0.7323187108325873,0.0,7510,False,True,2026-05-19 21:30:00
2026-05-19 21:30:00,5,-0.002689877065542261,-0.00041824415581304917,0.0025914417397056616,0.005281318805247922,0.5134288272157564,-0.0015637219761828192,7511,False,False,2026-05-19 21:45:00
2026-05-19 21:45:00,5,-0.002364954095729857,-8.868605051800703e-05,0.0025012899662526854,0.004866244061982543,0.25514771709937334,-0.0006253908896773908,7512,False,False,2026-05-19 22:00:00
2026-05-19 22:00:00,5,-0.002461996268578647,-0.00011156192573876066,0.002334635453866758,0.004796631722445405,0.20725156669650852,-0.00031264655561891175,7513,False,False,2026-05-19 22:15:00
2026-05-20 09:15:00,5,-0.0028006045759328517,-4.3416148867478206e-05,0.0024734914352951805,0.005274096011228032,0.5085049239033125,-0.004077157913902951,7518,False,False,2026-05-20 09:30:00
2026-05-20 13:45:00,5,-0.003055593258084139,0.00010513192429055511,0.0025254687089135927,0.005581061966997732,0.675022381378693,0.003456405640589466,7527,False,False,2026-05-20 14:00:00
2026-05-20 14:00:00,5,-0.002956880878371654,-0.0001732449064184132,0.002493202660223145,0.005450083538594799,0.6087735004476276,0.0015691200457830234,7528,False,False,2026-05-20 14:15:00
2026-05-20 21:15:00,5,-0.0030809471019271383,-9.475463639078495e-05,0.0026080501562141664,0.005688997258141305,0.7108325872873769,0.0003142183843589663,7533,False,True,2026-05-20 21:30:00
2026-05-20 21:30:00,5,-0.002943816701922545,-2.575566634320433e-05,0.002493490022671352,0.005437306724593896,0.5984780662488809,0.0006283380665408345,7534,False,False,2026-05-20 21:45:00
2026-05-20 21:45:00,5,-0.0024096407332264177,-0.0003518233636475301,0.0022083928483947962,0.0046180335816212136,0.12309758281110117,-0.0003139224637287441,7535,False,False,2026-05-20 22:00:00
2026-05-20 22:00:00,5,-0.0024193840327601445,-7.586606035979744e-05,0.002391744049843238,0.004811128082603382,0.2179946284691137,0.0009420631879013541,7536,False,False,2026-05-20 22:15:00
2026-05-21 09:15:00,5,-0.0026417577551423425,-0.00013274613393150485,0.0023223392054768552,0.004964096960619198,0.3160250671441361,0.0006267627908087547,7541,False,False,2026-05-21 09:30:00
2026-05-21 13:45:00,5,-0.0027478432452392757,-0.00010602972744373471,0.002521761117339078,0.005269604362578353,0.5071620411817368,-0.003774776423069781,7550,False,False,2026-05-21 14:00:00
2026-05-21 14:00:00,5,-0.0025553591684418786,3.976924974260796e-05,0.0025028515811430087,0.005058210749584888,0.37332139659803043,-0.0018879804223512764,7551,False,False,2026-05-21 14:15:00
2026-05-21 21:15:00,5,-0.002927152004649889,-5.051744675160428e-06,0.0029320614779968167,0.005859213482646706,0.7627573858549687,-0.00031530821639158546,7556,False,True,2026-05-21 21:30:00
2026-05-21 21:30:00,5,-0.003080861471960834,-3.586545803630904e-05,0.0023280019851579,0.005408863457118733,0.5796777081468218,-0.000946521604031858,7557,False,False,2026-05-21 21:45:00
2026-05-21 21:45:00,5,-0.0023784704759219075,-4.451246132987444e-06,0.00211723947326027,0.004495709949182178,0.08146821844225605,-0.0012618298204234435,7558,False,False,2026-05-21 22:00:00
2026-05-21 22:00:00,5,-0.002374600718802182,4.806847811270508e-05,0.002221968056854779,0.004596568775656961,0.11683079677708147,-0.000946521604031858,7559,False,False,2026-05-21 22:15:00
2026-05-22 09:15:00,5,-0.002843545196080696,-0.00016421018286336443,0.0025288570088401545,0.00537240220492085,0.5617726051924798,0.0031535819260692932,7564,False,False,2026-05-22 09:30:00
2026-05-22 13:45:00,5,-0.002843845927974628,-8.480837777355622e-05,0.002625852534216018,0.005469698462190645,0.6163831692032229,-0.0022085511422371695,7573,False,False,2026-05-22 14:00:00
2026-05-22 14:00:00,5,-0.0026962410843531207,-8.892932721162887e-05,0.0029476799379027697,0.00564392102225589,0.6991942703670546,-0.0018921481520379757,7574,False,False,2026-05-22 14:15:00
2026-05-22 21:15:00,5,-0.0027197924842267862,-2.9704087646040628e-05,0.002530987058438442,0.005250779542665228,0.4973142345568487,0.0,7579,False,False,2026-05-22 21:30:00
2026-05-22 21:30:00,5,-0.0027629371955308854,-0.0001412090061055934,0.00246657868829613,0.005229515883827016,0.4829901521933751,-0.0015770386488789256,7580,False,False,2026-05-22 21:45:00
2026-05-22 21:45:00,5,-0.002432761434715652,-7.341761793280046e-05,0.0021405541380770054,0.004573315572792657,0.10743061772605192,0.0,7581,False,False,2026-05-22 22:00:00
2026-05-22 22:00:00,5,-0.002475774374785664,-0.0001275037836188365,0.002017111071170374,0.004492885445956038,0.08057296329453895,-0.000946521604031858,7582,False,False,2026-05-22 22:15:00
2026-05-25 09:15:00,5,-0.005528865721312629,-0.001479886472568383,0.0033594255766618095,0.00888829129797444,0.9968666069829901,-0.0012414650880661071,7587,False,True,2026-05-25 09:30:00
2026-05-25 13:45:00,5,-0.0025061771304240583,0.00048282324786524055,0.002666523417403223,0.0051727005478272815,0.44538943598925695,0.002178311114965581,7596,False,False,2026-05-25 14:00:00
2026-05-25 14:00:00,5,-0.002581183252820658,0.0005650945395721045,0.0025320547972941827,0.00511323805011484,0.40957923008057295,0.0018662524856765117,7597,False,False,2026-05-25 14:15:00
2026-05-25 21:15:00,5,-0.00491175211143659,-0.00030030781417532686,0.0047685183902805295,0.00968027050171712,1.0,-0.0015676441523631013,7602,False,True,2026-05-25 21:30:00
2026-05-25 21:30:00,5,-0.0040094236028494715,-0.0008667925750913394,0.0033102841671948666,0.007319707770044338,0.9485228290062668,0.0012558871352439382,7603,False,True,2026-05-25 21:45:00
2026-05-25 21:45:00,5,-0.004083599662071817,-0.0009755099240294295,0.0032321102171461945,0.007315709879218011,0.9485228290062668,0.0,7604,False,True,2026-05-25 22:00:00
2026-05-25 22:00:00,5,-0.0035757625693158433,-0.0009386409079287527,0.003064826542244829,0.006640589111560673,0.8988361683079678,0.0003136270999508639,7605,False,True,2026-05-25 22:15:00
2026-05-26 09:15:00,5,-0.0027142488760419662,0.0005156605481480125,0.0026783835001940146,0.005392632376235981,0.5693822739480752,-0.007252120701133791,7610,False,False,2026-05-26 09:30:00
2026-05-26 13:45:00,5,-0.0025176045312352655,6.456625786004867e-05,0.0026505797315155644,0.00516818426275083,0.4404655326768129,0.0003180155854440869,7619,False,False,2026-05-26 14:00:00
2026-05-26 14:00:00,5,-0.0025160793147446705,0.0003129820677847284,0.002494384992005578,0.0050104643067502485,0.3433303491495076,0.0012722648026564087,7620,False,False,2026-05-26 14:15:00
2026-05-26 21:15:00,5,-0.0025950134067566333,-2.7563464530151477e-05,0.0023292077898464545,0.0049242211966030874,0.2945389435989257,-0.001271860266840008,7625,False,False,2026-05-26 21:30:00
2026-05-26 21:30:00,5,-0.0026561190565603087,2.183390744581762e-05,0.0022990699827103115,0.00495518903927062,0.3102059086839749,-0.0009546540104494738,7626,False,False,2026-05-26 21:45:00
2026-05-26 21:45:00,5,-0.0026179132304919037,-1.0047993337808546e-05,0.0023119313719273185,0.004929844602419222,0.29856759176365266,-0.0003181167515293737,7627,False,False,2026-05-26 22:00:00
2026-05-26 22:00:00,5,-0.0025059887935769557,-0.00012164801569109232,0.0021061242920679866,0.004612113085644942,0.12175470008952552,-0.0006361323369734606,7628,False,False,2026-05-26 22:15:00
2026-05-27 09:15:00,5,-0.0027565458897262926,-4.4205123074331306e-05,0.0025613840808797785,0.005317929970606071,0.5313339301700984,0.0015910902322406884,7633,False,False,2026-05-27 09:30:00
2026-05-27 13:45:00,5,-0.002865807256304471,-0.0001014100482436384,0.0024404240937962074,0.005306231350100678,0.52775290957923,-0.0012722648026564087,7642,False,False,2026-05-27 14:00:00
2026-05-27 14:00:00,5,-0.0027182838279108034,-5.3214164911092976e-05,0.0023665181116125323,0.005084801939523336,0.38988361683079675,-0.0003180155854440869,7643,False,False,2026-05-27 14:15:00
