risk_ATR,wf,auc_base_G1,auc_base_G4,auc_meta_G1,auc_meta_G1G4,dAUC_meta,pr_meta_G1,pr_meta_G1G4,dPR_meta,brier_meta_G1,brier_meta_G1G4,dAUC_positive
0.5,WF1,0.7897206008976058,0.7213081473982049,0.7897206008976058,0.7897314209735301,1.0820075924344863e-05,0.84912977172477,0.8491500127998381,2.0241075068150316e-05,0.18405049176701324,0.1840060660359535,True
0.5,WF2,0.78460157446749,0.7265266741616061,0.78460157446749,0.7845995281939381,-2.0462735519366504e-06,0.8336329274412385,0.8336386195536057,5.692112367228219e-06,0.18811255879606018,0.18811606494790384,False
0.5,WF3,0.779700625625037,0.7426957360740296,0.779700625625037,0.7796189157273009,-8.170989773603754e-05,0.8299835402496947,0.829842046435235,-0.00014149381445971443,0.18918786437557553,0.18922211858255195,False
1.0,WF1,0.8149499463100525,0.7468144097912817,0.8149499463100525,0.8149533486302837,3.402320231216116e-06,0.9374177447966976,0.9374256725561352,7.927759437587056e-06,0.138174258911473,0.1381761323092974,True
1.0,WF2,0.8012596737494246,0.7499436582072536,0.8012596737494246,0.8012603409806867,6.672312620192855e-07,0.9259651998125192,0.9259658087895487,6.089770294703811e-07,0.14928363748689627,0.14928575111864612,True
1.0,WF3,0.799030104967558,0.7635761662344607,0.799030104967558,0.799027403680359,-2.701287199036173e-06,0.9212627414219534,0.9212608585530018,-1.8828689516414698e-06,0.15056136420406888,0.15056262445809582,False
2.0,WF1,0.855100968220295,0.7949429930387506,0.855100968220295,0.8550648541142912,-3.6114106003792834e-05,0.9844780160140223,0.9844727547770373,-5.261236984965834e-06,0.06403875152460403,0.064048921961037,False
2.0,WF2,0.8416208961737411,0.7966109794760554,0.8416208961737411,0.8418891989372216,0.0002683027634804436,0.9793957193966811,0.9794389337367126,4.3214340031516585e-05,0.07507440503464789,0.07479267845312583,True
2.0,WF3,0.8434474179084224,0.8044650555100177,0.8434474179084224,0.8427862416531765,-0.0006611762552458655,0.9784065369333231,0.9781553562804892,-0.00025118065283391555,0.07776731192417742,0.07740889628944742,False
