symbol,liquidity_id_4h,liquidity_type,preexisting_same_price
AG,AG|4h|CANONICAL_EQL|2026-04-03 15:00:00|17266.0,CANONICAL_EQL,True
AG,AG|4h|CANONICAL_EQL|2026-04-08 15:00:00|17306.0,CANONICAL_EQL,True
AG,AG|4h|CONFIRMED_SWING_LOW|2026-04-10 15:00:00|15076.0009765625,CONFIRMED_SWING_LOW,True
AG,AG|4h|CONFIRMED_SWING_HIGH|2026-06-01 15:00:00|22051.0,CONFIRMED_SWING_HIGH,True
AG,AG|4h|CONFIRMED_SWING_LOW|2026-07-15 00:00:00|13514.0009765625,CONFIRMED_SWING_LOW,True
AG,AG|4h|CONFIRMED_SWING_HIGH|2026-07-23 00:00:00|15420.0009765625,CONFIRMED_SWING_HIGH,True
AG,AG|4h|CANONICAL_EQL|2026-08-03 15:00:00|13956.0009765625,CANONICAL_EQL,True
AG,AG|4h|CONFIRMED_SWING_LOW|2026-08-05 00:00:00|13309.0009765625,CONFIRMED_SWING_LOW,True
AG,AG|4h|CANONICAL_EQH|2026-08-19 02:30:00|16314.0009765625,CANONICAL_EQH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-01-23 01:00:00|19530.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-04-02 00:00:00|21130.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-04-24 00:00:00|19000.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-06-06 00:00:00|20300.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-06-20 01:00:00|19845.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-07-05 00:00:00|20745.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-07-11 11:30:00|20240.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CANONICAL_EQH|2025-08-05 11:30:00|20540.0,CANONICAL_EQH,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-08-08 11:30:00|20975.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-08-20 11:30:00|20405.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CANONICAL_EQH|2025-08-25 15:00:00|20800.0,CANONICAL_EQH,True
AL,AL|4h|CANONICAL_EQL|2025-09-05 11:30:00|20580.0,CANONICAL_EQL,True
AL,AL|4h|CANONICAL_EQH|2025-09-30 15:00:00|20835.0,CANONICAL_EQH,True
AL,AL|4h|CANONICAL_EQL|2025-10-29 11:30:00|21120.0,CANONICAL_EQL,True
AL,AL|4h|CANONICAL_EQH|2025-10-30 15:00:00|21360.0,CANONICAL_EQH,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-12-02 11:30:00|22160.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-12-10 11:30:00|21300.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2025-12-24 01:00:00|22395.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2025-12-31 11:30:00|21610.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2026-02-26 00:00:00|26185.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2026-02-27 15:00:00|23035.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2026-03-26 00:00:00|25860.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2026-04-09 00:00:00|23100.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CANONICAL_EQH|2026-04-09 11:30:00|24830.0,CANONICAL_EQH,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2026-05-09 00:00:00|25670.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CANONICAL_EQH|2026-05-12 15:00:00|24780.0,CANONICAL_EQH,True
AL,AL|4h|CANONICAL_EQL|2026-05-29 01:00:00|24220.0,CANONICAL_EQL,True
AL,AL|4h|CANONICAL_EQL|2026-06-01 11:30:00|24225.0,CANONICAL_EQL,True
AL,AL|4h|CONFIRMED_SWING_LOW|2026-06-04 00:00:00|24020.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2026-06-23 00:00:00|24840.0,CONFIRMED_SWING_HIGH,True
AL,AL|4h|CONFIRMED_SWING_LOW|2026-07-18 00:00:00|22250.0,CONFIRMED_SWING_LOW,True
AL,AL|4h|CANONICAL_EQL|2026-07-29 01:00:00|23090.0,CANONICAL_EQL,True
AL,AL|4h|CONFIRMED_SWING_HIGH|2026-08-29 00:00:00|24470.0,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-01-23 11:30:00|619.2000122070312,CONFIRMED_SWING_LOW,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-02-28 00:00:00|691.739990234375,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-03-19 11:30:00|665.3599853515625,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQL|2025-03-26 00:00:00|703.719970703125,CANONICAL_EQL,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-05-14 15:00:00|836.2000122070312,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-06-04 15:00:00|732.6799926757812,CONFIRMED_SWING_LOW,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-07-02 00:00:00|801.1199951171875,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-07-16 11:30:00|760.6400146484375,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQH|2025-07-16 11:30:00|781.5,CANONICAL_EQH,True
AU,AU|4h|CANONICAL_EQH|2025-08-07 00:00:00|785.8200073242188,CANONICAL_EQH,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-08-08 15:00:00|794.0,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-08-19 00:00:00|766.8599853515625,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQH|2025-08-21 15:00:00|777.5,CANONICAL_EQH,True
AU,AU|4h|CANONICAL_EQH|2025-08-22 15:00:00|777.219970703125,CANONICAL_EQH,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-08-27 11:30:00|788.9000244140625,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-09-06 00:00:00|770.3800048828125,CONFIRMED_SWING_LOW,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2025-11-07 00:00:00|1001.8599853515624,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2025-11-14 11:30:00|894.6599731445312,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQL|2025-12-20 02:30:00|975.5399780273438,CANONICAL_EQL,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2026-02-25 15:00:00|1258.719970703125,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2026-02-27 15:00:00|1005.4000244140624,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQL|2026-03-05 00:00:00|1136.719970703125,CANONICAL_EQL,False
AU,AU|4h|CANONICAL_EQH|2026-03-12 00:00:00|1161.0,CANONICAL_EQH,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2026-03-19 11:30:00|1205.760009765625,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CONFIRMED_SWING_LOW|2026-04-10 15:00:00|926.8200073242188,CONFIRMED_SWING_LOW,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2026-05-12 00:00:00|1074.260009765625,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CANONICAL_EQH|2026-05-13 02:30:00|1042.9000244140625,CANONICAL_EQH,True
AU,AU|4h|CANONICAL_EQL|2026-05-25 15:00:00|985.5,CANONICAL_EQL,True
AU,AU|4h|CONFIRMED_SWING_LOW|2026-07-17 00:00:00|863.739990234375,CONFIRMED_SWING_LOW,True
AU,AU|4h|CONFIRMED_SWING_HIGH|2026-07-23 00:00:00|918.3599853515624,CONFIRMED_SWING_HIGH,True
AU,AU|4h|CANONICAL_EQH|2026-08-01 00:00:00|897.4400024414062,CANONICAL_EQH,True
AU,AU|4h|CANONICAL_EQL|2026-08-04 15:00:00|877.6799926757812,CANONICAL_EQL,True
AU,AU|4h|CONFIRMED_SWING_LOW|2026-08-05 11:30:00|865.7999877929688,CONFIRMED_SWING_LOW,True
AU,AU|4h|CANONICAL_EQH|2026-08-13 15:00:00|965.760009765625,CANONICAL_EQH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-02-06 15:00:00|13330.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2025-03-17 23:00:00|13930.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-03-28 15:00:00|13450.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2025-04-08 11:30:00|13730.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-05-07 11:30:00|12320.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CANONICAL_EQH|2025-05-15 23:00:00|13475.0009765625,CANONICAL_EQH,True
CF,CF|4h|CANONICAL_EQL|2025-06-20 11:30:00|13450.0009765625,CANONICAL_EQL,True
CF,CF|4h|CANONICAL_EQL|2025-07-24 23:00:00|14105.0009765625,CANONICAL_EQL,True
CF,CF|4h|CANONICAL_EQH|2025-08-07 15:00:00|13730.0009765625,CANONICAL_EQH,True
CF,CF|4h|CANONICAL_EQH|2025-08-15 23:00:00|14160.0009765625,CANONICAL_EQH,True
CF,CF|4h|CANONICAL_EQL|2025-08-18 23:00:00|14060.0009765625,CANONICAL_EQL,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2025-08-19 23:00:00|14375.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-08-26 23:00:00|13535.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2025-09-22 15:00:00|14340.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CANONICAL_EQL|2025-10-15 23:00:00|13210.0009765625,CANONICAL_EQL,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-10-31 11:30:00|13160.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CANONICAL_EQH|2025-11-03 11:30:00|13670.0009765625,CANONICAL_EQH,True
CF,CF|4h|CANONICAL_EQH|2025-11-06 15:00:00|13640.0009765625,CANONICAL_EQH,True
CF,CF|4h|CANONICAL_EQH|2025-11-20 23:00:00|13525.0009765625,CANONICAL_EQH,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2025-11-21 15:00:00|13675.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CANONICAL_EQH|2025-12-04 23:00:00|13820.0009765625,CANONICAL_EQH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2025-12-10 23:00:00|13380.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CANONICAL_EQL|2026-01-28 23:00:00|14540.0009765625,CANONICAL_EQL,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2026-01-30 15:00:00|15095.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2026-02-11 15:00:00|14395.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CANONICAL_EQL|2026-03-10 23:00:00|15185.0009765625,CANONICAL_EQL,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2026-04-08 11:30:00|15765.0009765625,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2026-04-14 23:00:00|15040.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CANONICAL_EQH|2026-05-27 23:00:00|16170.0009765625,CANONICAL_EQH,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2026-05-28 23:00:00|16950.0,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2026-07-06 11:30:00|15595.0009765625,CONFIRMED_SWING_LOW,True
CF,CF|4h|CONFIRMED_SWING_HIGH|2026-07-30 23:00:00|16485.001953125,CONFIRMED_SWING_HIGH,True
CF,CF|4h|CANONICAL_EQH|2026-08-13 15:00:00|16315.0009765625,CANONICAL_EQH,True
CF,CF|4h|CONFIRMED_SWING_LOW|2026-08-26 11:30:00|15660.0009765625,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-01-21 11:30:00|72780.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-03-05 11:30:00|78530.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-03-14 15:00:00|76550.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2025-03-24 15:00:00|80190.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-04-15 11:30:00|83320.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-04-26 00:00:00|71320.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2025-05-21 11:30:00|77520.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-06-04 00:00:00|79090.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-06-20 01:00:00|77390.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-06-26 11:30:00|79470.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQL|2025-07-01 15:00:00|79560.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-07-02 11:30:00|77810.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-07-21 11:30:00|80990.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQH|2025-07-31 01:00:00|79240.0,CANONICAL_EQH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-08-01 00:00:00|77700.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2025-08-07 01:00:00|78050.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-08-08 11:30:00|80130.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQL|2025-08-09 00:00:00|78320.0,CANONICAL_EQL,True
CU,CU|4h|CANONICAL_EQL|2025-08-15 15:00:00|78740.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-08-19 01:00:00|77950.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2025-08-19 15:00:00|78760.0,CANONICAL_EQL,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2025-11-17 11:30:00|89270.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2025-11-21 11:30:00|84950.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2025-12-16 00:00:00|90750.0,CANONICAL_EQL,True
CU,CU|4h|CANONICAL_EQH|2026-02-11 00:00:00|102500.0,CANONICAL_EQH,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2026-02-26 00:00:00|114140.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2026-03-05 11:30:00|97920.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2026-03-18 11:30:00|104520.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQH|2026-03-30 11:30:00|96550.0,CANONICAL_EQH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2026-04-10 11:30:00|91500.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2026-05-30 00:00:00|108900.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQH|2026-05-30 01:00:00|105490.0,CANONICAL_EQH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2026-06-06 00:00:00|102980.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CONFIRMED_SWING_HIGH|2026-06-23 00:00:00|107420.0,CONFIRMED_SWING_HIGH,True
CU,CU|4h|CANONICAL_EQH|2026-07-01 15:00:00|103420.0,CANONICAL_EQH,True
CU,CU|4h|CANONICAL_EQL|2026-07-03 11:30:00|101820.0,CANONICAL_EQL,True
CU,CU|4h|CANONICAL_EQH|2026-07-08 15:00:00|103500.0,CANONICAL_EQH,True
CU,CU|4h|CONFIRMED_SWING_LOW|2026-07-13 15:00:00|100500.0,CONFIRMED_SWING_LOW,True
CU,CU|4h|CANONICAL_EQL|2026-07-29 15:00:00|104460.0,CANONICAL_EQL,True
CU,CU|4h|CANONICAL_EQH|2026-08-12 01:00:00|108440.0,CANONICAL_EQH,True
I,I|4h|CONFIRMED_SWING_LOW|2025-02-11 11:30:00|743.0,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2025-03-17 23:00:00|844.0,CONFIRMED_SWING_HIGH,True
I,I|4h|CANONICAL_EQL|2025-04-17 11:30:00|702.0,CANONICAL_EQL,True
I,I|4h|CANONICAL_EQH|2025-04-22 15:00:00|718.0,CANONICAL_EQH,True
I,I|4h|CONFIRMED_SWING_LOW|2025-05-07 11:30:00|670.5,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2025-06-09 23:00:00|738.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CANONICAL_EQL|2025-06-19 11:30:00|690.5,CANONICAL_EQL,True
I,I|4h|CONFIRMED_SWING_LOW|2025-07-08 15:00:00|690.0,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2025-08-14 11:30:00|835.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CONFIRMED_SWING_LOW|2025-09-11 15:00:00|760.0,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2025-10-22 23:00:00|820.0,CONFIRMED_SWING_HIGH,True
I,I|4h|CONFIRMED_SWING_LOW|2025-12-02 23:00:00|756.5,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2025-12-24 23:00:00|804.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CONFIRMED_SWING_LOW|2026-01-08 23:00:00|748.0,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2026-01-30 15:00:00|831.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CONFIRMED_SWING_LOW|2026-03-18 23:00:00|736.0,CONFIRMED_SWING_LOW,True
I,I|4h|CANONICAL_EQL|2026-04-01 15:00:00|806.5,CANONICAL_EQL,True
I,I|4h|CANONICAL_EQL|2026-04-15 15:00:00|749.0,CANONICAL_EQL,True
I,I|4h|CONFIRMED_SWING_HIGH|2026-04-17 23:00:00|831.0,CONFIRMED_SWING_HIGH,True
I,I|4h|CANONICAL_EQH|2026-04-27 23:00:00|792.5,CANONICAL_EQH,True
I,I|4h|CONFIRMED_SWING_LOW|2026-05-12 15:00:00|749.0,CONFIRMED_SWING_LOW,True
I,I|4h|CANONICAL_EQL|2026-06-02 11:30:00|777.5,CANONICAL_EQL,True
I,I|4h|CONFIRMED_SWING_HIGH|2026-06-02 23:00:00|826.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CANONICAL_EQH|2026-06-03 23:00:00|787.0,CANONICAL_EQH,True
I,I|4h|CANONICAL_EQH|2026-07-20 11:30:00|764.0,CANONICAL_EQH,True
I,I|4h|CONFIRMED_SWING_LOW|2026-07-24 11:30:00|728.5,CONFIRMED_SWING_LOW,True
I,I|4h|CONFIRMED_SWING_HIGH|2026-08-06 23:00:00|764.5,CONFIRMED_SWING_HIGH,True
I,I|4h|CANONICAL_EQH|2026-08-25 11:30:00|721.5,CANONICAL_EQH,True
I,I|4h|CONFIRMED_SWING_LOW|2026-08-26 23:00:00|692.5,CONFIRMED_SWING_LOW,True
I,I|4h|CANONICAL_EQH|2026-09-02 15:00:00|728.0,CANONICAL_EQH,True
M,M|4h|CONFIRMED_SWING_LOW|2025-02-11 15:00:00|2614.0,CONFIRMED_SWING_LOW,True
M,M|4h|CONFIRMED_SWING_HIGH|2025-03-27 11:30:00|3023.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CONFIRMED_SWING_LOW|2025-04-25 11:30:00|2790.0,CONFIRMED_SWING_LOW,True
M,M|4h|CONFIRMED_SWING_HIGH|2025-05-06 15:00:00|3168.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CONFIRMED_SWING_LOW|2025-06-13 11:30:00|2861.0,CONFIRMED_SWING_LOW,True
M,M|4h|CANONICAL_EQH|2025-06-20 23:00:00|3086.0,CANONICAL_EQH,True
M,M|4h|CONFIRMED_SWING_HIGH|2025-07-09 23:00:00|3087.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CONFIRMED_SWING_LOW|2025-07-21 11:30:00|2922.0,CONFIRMED_SWING_LOW,True
M,M|4h|CANONICAL_EQL|2025-08-08 11:30:00|3006.0,CANONICAL_EQL,True
M,M|4h|CANONICAL_EQH|2025-09-04 23:00:00|3076.0,CANONICAL_EQH,True
M,M|4h|CONFIRMED_SWING_HIGH|2025-09-04 23:00:00|3190.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CANONICAL_EQH|2025-09-15 11:30:00|3097.0,CANONICAL_EQH,True
M,M|4h|CONFIRMED_SWING_LOW|2025-11-13 15:00:00|2852.0,CONFIRMED_SWING_LOW,True
M,M|4h|CONFIRMED_SWING_HIGH|2025-12-09 15:00:00|3107.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CANONICAL_EQL|2026-01-12 23:00:00|2775.0,CANONICAL_EQL,True
M,M|4h|CONFIRMED_SWING_LOW|2026-02-10 15:00:00|2710.0,CONFIRMED_SWING_LOW,True
M,M|4h|CANONICAL_EQL|2026-02-10 23:00:00|2727.0,CANONICAL_EQL,True
M,M|4h|CONFIRMED_SWING_HIGH|2026-04-08 11:30:00|3203.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CONFIRMED_SWING_LOW|2026-05-06 15:00:00|2824.0,CONFIRMED_SWING_LOW,True
M,M|4h|CANONICAL_EQL|2026-05-27 11:30:00|2960.0,CANONICAL_EQL,True
M,M|4h|CONFIRMED_SWING_HIGH|2026-06-04 23:00:00|3073.0,CONFIRMED_SWING_HIGH,True
M,M|4h|CANONICAL_EQL|2026-07-01 23:00:00|2921.0,CANONICAL_EQL,True
M,M|4h|CONFIRMED_SWING_LOW|2026-07-03 23:00:00|2887.0,CONFIRMED_SWING_LOW,True
M,M|4h|CANONICAL_EQH|2026-07-17 11:30:00|3097.0,CANONICAL_EQH,True
M,M|4h|CANONICAL_EQH|2026-08-05 11:30:00|3086.0,CANONICAL_EQH,True
MA,MA|4h|CONFIRMED_SWING_LOW|2025-03-20 23:00:00|2510.0,CONFIRMED_SWING_LOW,True
MA,MA|4h|CONFIRMED_SWING_HIGH|2025-04-01 23:00:00|2624.0,CONFIRMED_SWING_HIGH,True
MA,MA|4h|CANONICAL_EQL|2025-04-23 23:00:00|2242.0,CANONICAL_EQL,True
MA,MA|4h|CONFIRMED_SWING_LOW|2025-06-23 23:00:00|2173.0,CONFIRMED_SWING_LOW,True
MA,MA|4h|CANONICAL_EQL|2025-07-02 11:30:00|2361.0,CANONICAL_EQL,True
MA,MA|4h|CANONICAL_EQH|2025-07-07 11:30:00|2430.0,CANONICAL_EQH,True
MA,MA|4h|CANONICAL_EQH|2025-07-15 23:00:00|2410.0,CANONICAL_EQH,True
MA,MA|4h|CONFIRMED_SWING_HIGH|2025-07-15 23:00:00|2572.0,CONFIRMED_SWING_HIGH,True
MA,MA|4h|CONFIRMED_SWING_LOW|2025-07-16 23:00:00|2337.0,CONFIRMED_SWING_LOW,True
MA,MA|4h|CANONICAL_EQL|2025-08-13 11:30:00|2372.0,CANONICAL_EQL,True
MA,MA|4h|CONFIRMED_SWING_HIGH|2025-08-18 23:00:00|2525.0,CONFIRMED_SWING_HIGH,True
MA,MA|4h|CANONICAL_EQH|2025-08-26 11:30:00|2435.0,CANONICAL_EQH,True
MA,MA|4h|CANONICAL_EQH|2025-09-11 15:00:00|2422.0,CANONICAL_EQH,True
MA,MA|4h|CANONICAL_EQH|2025-11-21 11:30:00|2038.0,CANONICAL_EQH,True
