symbol,region,rr_target,fill_model,n_signals,filled_n,fill_rate_per_signal,miss_target_before_fill_rate,stop_invalid_before_fill_rate,expired_rate,ambiguity_rate,median_bars_to_fill,median_actual_RR,mean_actual_RR,filled_win_rate,filled_profit_factor,E_R_lower_filled,E_R_upper_filled,EV_R_lower_per_signal,EV_R_upper_per_signal,censor_worst_EV_per_signal
M,R2,0.5,TOUCH_FILL,286,187,0.6538461538461539,0.04895104895104895,0.0,0.0034965034965034965,0.038461538461538464,0.0,0.75,1.1462091829738563,0.40106951871657753,0.5636869331065681,-0.26132119514472923,-0.26132119514472923,-0.1743603618603649,-0.15338134088134395,-0.1743603618603649
M,R4,0.5,TOUCH_FILL,191,127,0.6649214659685864,0.031413612565445025,0.0,0.0,0.05235602094240838,0.0,0.75,1.607014464101111,0.48031496062992124,0.9897601556692526,-0.0053214939041679645,-0.0053214939041679645,-0.003538375527902271,0.022639634943301918,-0.003538375527902271
M,R3,0.5,TOUCH_FILL,232,148,0.6379310344827587,0.07327586206896551,0.0,0.004310344827586207,0.02586206896551724,0.0,0.8,1.021414433914425,0.7687074829931972,3.1311539767422225,0.4929199674097658,0.5099267701308504,0.31232428969498094,0.3338760138329095,0.3080139448673947
MA,R3,0.5,TOUCH_FILL,143,98,0.6853146853146853,0.04895104895104895,0.0,0.0,0.03496503496503497,0.0,1.1428571428571428,1.7175656488626418,0.37755102040816324,0.5650620781768345,-0.2707266656246235,-0.2707266656246235,-0.18553295965883287,-0.1680504421763154,-0.18553295965883287
MA,R4,0.5,TOUCH_FILL,147,116,0.7891156462585034,0.027210884353741496,0.0,0.0,0.013605442176870748,0.0,0.8666666666666667,2.037059646083144,0.40540540540540543,0.6180958392583507,-0.2270781496301699,-0.2105616331136533,-0.17146717421053642,-0.15559415833752055,-0.2054807796527133
MA,R2,0.5,TOUCH_FILL,212,126,0.5943396226415094,0.10377358490566038,0.0,0.0,0.07547169811320754,0.0,0.7321428571428572,1.0957307022783183,0.6097560975609756,1.237595390720388,0.09272015247624893,0.09272015247624893,0.05379518280461612,0.09153103186121989,0.0396442394083897
NI,R4,0.5,TOUCH_FILL,111,64,0.5765765765765766,0.1981981981981982,0.0,0.009009009009009009,0.0,0.0,0.6381578947368421,1.0060208852703865,0.6122448979591837,0.9384889327173764,-0.023851230170813212,-0.023851230170813215,-0.010528921426755385,-0.010528921426755385,-0.14566405656189052
NI,R2,0.5,TOUCH_FILL,111,53,0.4774774774774775,0.06306306306306306,0.0,0.0,0.10810810810810811,0.0,0.8125,1.1181484416472318,0.5686274509803921,1.5101881035817615,0.22008114272154455,0.3102772211529171,0.002019263772961897,0.14255980431350243,-0.01599875424505612
P,R2,0.5,TOUCH_FILL,170,118,0.6941176470588235,0.09411764705882353,0.0,0.0,0.029411764705882353,0.0,1.4545454545454546,1.5233854661733526,0.7203389830508474,3.2962029973393627,0.6421584653576184,0.6421584653576184,0.4457335230129351,0.4604394053658763,0.4457335230129351
P,R4,0.5,TOUCH_FILL,132,101,0.7651515151515151,0.007575757575757576,0.0,0.0,0.030303030303030304,0.0,0.76,1.1003254263349371,0.693069306930693,1.8657913695253996,0.26573794510185544,0.26573794510185544,0.20332979132793486,0.21848130647945002,0.20332979132793486
P,R3,0.5,TOUCH_FILL,102,61,0.5980392156862745,0.0392156862745098,0.0,0.0,0.058823529411764705,0.0,1.1,1.4355998976577062,0.6721311475409836,3.0433848826611993,0.6699622566102291,0.6699622566102291,0.4006637024825881,0.43007546718847045,0.4006637024825881
RB,R4,0.5,TOUCH_FILL,313,195,0.6230031948881789,0.15654952076677317,0.0,0.003194888178913738,0.05750798722044728,0.0,0.75,1.1606227106227036,0.5435897435897435,0.9148207597645639,-0.03887667887668626,0.05103785103784366,-0.024220295146817332,0.047771185151372235,-0.024220295146817332
RB,R1,0.5,TOUCH_FILL,126,121,0.9603174603174603,0.0,0.0,0.0,0.0,0.0,2.75,3.0548127675813688,0.23148148148148148,0.5251032702237443,-0.36496693121693724,-0.36496693121693724,-0.3128287981859462,-0.3128287981859462,-0.41600340136054936
RB,R3,0.5,TOUCH_FILL,263,195,0.7414448669201521,0.011406844106463879,0.0,0.011406844106463879,0.049429657794676805,0.0,1.0,1.550531135531179,0.390625,0.5553011803011685,-0.27098834325397547,-0.27098834325397547,-0.1978317943146893,-0.17311696541735092,-0.2092386384211532
RB,R2,0.5,TOUCH_FILL,341,198,0.5806451612903226,0.03225806451612903,0.0,0.05865102639296188,0.05865102639296188,0.0,0.6666666666666666,1.1446689113356099,0.7272727272727273,2.5850235155790666,0.43227914061247286,0.4398548981882304,0.2510007913233713,0.28325885583950033,0.2510007913233713
RU,R2,0.5,TOUCH_FILL,159,94,0.5911949685534591,0.0440251572327044,0.0,0.0,0.03773584905660377,0.0,1.2426470588235294,1.4419273310998821,0.4148936170212766,0.7485826145116122,-0.1471059170410779,-0.1471059170410779,-0.08696827799912783,-0.06810035347082594,-0.08696827799912783
RU,R3,0.5,TOUCH_FILL,141,103,0.7304964539007093,0.0851063829787234,0.0,0.0,0.0070921985815602835,0.0,0.9090747678485822,1.1776173623904918,0.5339805825242718,1.1929147996212681,0.0899020425419502,0.0899020425419502,0.06567312327532533,0.06921922256610546,0.06567312327532533
RU,R4,0.5,TOUCH_FILL,158,123,0.7784810126582279,0.03164556962025317,0.0,0.0,0.04430379746835443,0.0,0.818167291063724,1.7681706915194397,0.4634146341463415,2.065072805981829,0.5715024812585425,0.5715024812585425,0.44490383034684006,0.4670557290810173,0.44490383034684006
SC,R4,0.5,TOUCH_FILL,155,119,0.7677419354838709,0.05161290322580645,0.0,0.0,0.012903225806451613,0.0,0.899993896484375,1.0703292850909987,0.32727272727272727,0.33423106488374954,-0.4478809199872958,-0.4478809199872958,-0.3178509754748551,-0.3113993625716293,-0.3759154916038874
SC,R2,0.5,TOUCH_FILL,106,55,0.5188679245283019,0.07547169811320754,0.0,0.08490566037735849,0.009433962264150943,0.0,0.79998779296875,1.1491456428161004,0.509090909090909,1.090290399883008,0.04432437812438584,0.04432437812438584,0.022998498083407745,0.027715479215483226,0.022998498083407745
SN,R4,0.5,TOUCH_FILL,105,63,0.6,0.1523809523809524,0.0,0.0,0.01904761904761905,0.0,0.8515869140625,1.1051909039365357,0.36666666666666664,0.6953544190898008,-0.1929422012431263,-0.16159465710585863,-0.11025268642464361,-0.0875778992985859,-0.13882411499607217
SN,R2,0.5,TOUCH_FILL,159,100,0.6289308176100629,0.031446540880503145,0.0,0.0,0.10062893081761007,0.0,0.8333333333333334,1.1963176064371654,0.6907216494845361,2.091315590520184,0.3375202857278919,0.3375202857278919,0.20590860198494035,0.2562230673937454,0.18704067745663847
TA,R4,0.5,TOUCH_FILL,248,195,0.7862903225806451,0.04032258064516129,0.0,0.008064516129032258,0.020161290322580645,0.0,0.875,1.1366025009452125,0.5333333333333333,1.0081210806000829,0.00378983761337208,0.00378983761337208,0.002979912639546588,0.013060557800836915,0.002979912639546588
TA,R2,0.5,TOUCH_FILL,234,132,0.5641025641025641,0.05555555555555555,0.0,0.0,0.03418803418803419,0.0,0.9499999999999496,1.8275908235026799,0.3511450381679389,0.5351587301587148,-0.30161456440083395,-0.2886374651641927,-0.1773996065662788,-0.15090388007055233,-0.18167311083978308
TA,R3,0.5,TOUCH_FILL,136,84,0.6176470588235294,0.022058823529411766,0.0,0.029411764705882353,0.014705882352941176,0.0,1.2727272727272727,1.482761241003614,0.5238095238095238,1.2492786469001311,0.11870411757149102,0.11870411757149102,0.07331724908827385,0.08067019026474444,0.07331724908827385
AG,R2,0.5,STRICT_TRADE_THROUGH,126,77,0.6111111111111112,0.11904761904761904,0.0,0.0,0.007936507936507936,0.0,0.720164609053498,1.0162330186653639,0.6363636363636364,1.3800766592889466,0.13820969428688984,0.13820969428688984,0.07652497190548029,0.08446147984198822,0.07652497190548029
AG,R1,0.5,STRICT_TRADE_THROUGH,118,116,0.9830508474576272,0.00847457627118644,0.0,0.0,0.0,0.0,2.6818181818181817,4.49582695096055,0.3516483516483517,1.169563544733632,0.1099368037283988,0.10993680372839877,0.08478177236681604,0.08478177236681604,-0.12708263441284498
AL,R4,0.5,STRICT_TRADE_THROUGH,140,104,0.7428571428571429,0.014285714285714285,0.0,0.0,0.05,0.0,0.8571428571428571,1.3050423601334673,0.4215686274509804,0.5904460437621809,-0.2368988570395228,-0.1388596413532483,-0.17259773870022374,-0.09402631012879518,-0.186883452985938
AL,R2,0.5,STRICT_TRADE_THROUGH,144,113,0.7847222222222222,0.027777777777777776,0.0,0.0,0.0625,0.0,1.2,1.3776496614368239,0.46875,0.835684285597782,-0.08729272327617828,-0.08729272327617828,-0.07208403773967441,-0.03388959329522997,-0.19013959329522997
AL,R3,0.5,STRICT_TRADE_THROUGH,176,117,0.6647727272727273,0.09090909090909091,0.0,0.011363636363636364,0.0,0.0,0.7142857142857143,0.9278246444913135,0.7478260869565218,2.568415683932929,0.3955135202961297,0.39551352029612963,0.2584321297389484,0.2584321297389484,0.24706849337531203
AU,R2,0.5,STRICT_TRADE_THROUGH,111,75,0.6756756756756757,0.036036036036036036,0.0,0.0,0.09009009009009009,0.0,1.1668362156663277,1.5327076671967674,0.56,1.7752847102290752,0.3411252725007931,0.3411252725007931,0.23049004898702236,0.2755350940320674,0.23049004898702236
CF,R2,0.5,STRICT_TRADE_THROUGH,262,171,0.6526717557251909,0.003816793893129771,0.0,0.0,0.011450381679389313,0.0,1.0,1.2806137426286728,0.4176470588235294,0.7186719318077586,-0.16383222794724642,-0.16383222794724642,-0.10630335401157211,-0.10057816317187744,-0.11012014790470187
CF,R3,0.5,STRICT_TRADE_THROUGH,206,148,0.7184466019417476,0.08737864077669903,0.0,0.0,0.024271844660194174,0.0,0.833333333333389,1.4345457564649895,0.5202702702702703,1.8521905837101957,0.4088211584015129,0.41895629353664837,0.29371617205545586,0.31070646331759205,0.29371617205545586
CF,R4,0.5,STRICT_TRADE_THROUGH,274,175,0.6386861313868614,0.0364963503649635,0.0,0.0,0.029197080291970802,0.0,0.75,1.2299600392743693,0.7371428571428571,3.2122185759143913,0.5814974542403543,0.5814974542403543,0.37139435946008026,0.38599289960606564,0.37139435946008026
CU,R2,0.5,STRICT_TRADE_THROUGH,144,94,0.6527777777777778,0.05555555555555555,0.0,0.0,0.013888888888888888,0.0,0.6896551724137931,0.9795395891443632,0.5434782608695652,0.7941070899306072,-0.09399458937950535,-0.09399458937950536,-0.06005209877023951,-0.053107654325795076,-0.0739409876591284
CU,R4,0.5,STRICT_TRADE_THROUGH,163,115,0.7055214723926381,0.07975460122699386,0.0,0.0,0.006134969325153374,0.0,0.6470588235294118,0.7931079858300221,0.5824175824175825,1.002639815968519,0.0011023407341068914,0.001102340734106883,0.0006154172196547629,0.0036829018822314525,-0.14662384658402622
CU,R3,0.5,STRICT_TRADE_THROUGH,140,119,0.85,0.02142857142857143,0.0,0.0,0.007142857142857143,0.0,0.5000000000000073,0.7845711711257973,0.6722689075630253,1.5828978713593993,0.19103375615980314,0.20363879817660985,0.1623786927358327,0.1730929784501184,0.1623786927358327
I,R3,0.5,STRICT_TRADE_THROUGH,324,228,0.7037037037037037,0.05246913580246913,0.0,0.0,0.030864197530864196,0.0,0.8888888888888888,1.0500626566416067,0.5022222222222222,0.8388676303854813,-0.08020811287478263,-0.07354144620811572,-0.05570007838526572,-0.037181559866747024,-0.06495933764452498
I,R2,0.5,STRICT_TRADE_THROUGH,354,212,0.5988700564971752,0.03389830508474576,0.0,0.0,0.03672316384180791,0.0,1.0,1.3644807236788403,0.29245283018867924,0.37444444444444325,-0.44261006289308263,-0.4355345911949691,-0.2650659133709986,-0.24387947269303237,-0.2650659133709986
I,R4,0.5,STRICT_TRADE_THROUGH,349,243,0.6962750716332379,0.06303724928366762,0.0,0.0,0.034383954154727794,0.0,0.9999999999998863,1.2999510092102435,0.584070796460177,1.814766970617967,0.33888537715968553,0.33888537715968553,0.2194501296220313,0.2366421066993952,0.1707395279028336
M,R2,0.5,STRICT_TRADE_THROUGH,286,187,0.6538461538461539,0.06993006993006994,0.0,0.0034965034965034965,0.017482517482517484,0.0,0.75,1.1462091829738563,0.40106951871657753,0.5636869331065681,-0.26132119514472923,-0.26132119514472923,-0.1743603618603649,-0.16387085137085444,-0.1743603618603649
M,R4,0.5,STRICT_TRADE_THROUGH,191,127,0.6649214659685864,0.05235602094240838,0.0,0.0,0.031413612565445025,0.0,0.75,1.607014464101111,0.48031496062992124,0.9897601556692526,-0.0053214939041679645,-0.0053214939041679645,-0.003538375527902271,0.012168430754820242,-0.003538375527902271
M,R3,0.5,STRICT_TRADE_THROUGH,232,148,0.6379310344827587,0.07758620689655173,0.0,0.004310344827586207,0.021551724137931036,0.0,0.8,1.021414433914425,0.7687074829931972,3.1311539767422225,0.4929199674097658,0.5099267701308504,0.31232428969498094,0.3317208414191164,0.3080139448673947
MA,R3,0.5,STRICT_TRADE_THROUGH,143,98,0.6853146853146853,0.04895104895104895,0.0,0.0,0.03496503496503497,0.0,1.1428571428571428,1.7175656488626418,0.37755102040816324,0.5650620781768345,-0.2707266656246235,-0.2707266656246235,-0.18553295965883287,-0.1680504421763154,-0.18553295965883287
MA,R4,0.5,STRICT_TRADE_THROUGH,147,116,0.7891156462585034,0.027210884353741496,0.0,0.0,0.013605442176870748,0.0,0.8666666666666667,2.037059646083144,0.40540540540540543,0.6180958392583507,-0.2270781496301699,-0.2105616331136533,-0.17146717421053642,-0.15559415833752055,-0.2054807796527133
MA,R2,0.5,STRICT_TRADE_THROUGH,212,126,0.5943396226415094,0.10849056603773585,0.0,0.0,0.07075471698113207,0.0,0.7321428571428572,1.0957307022783183,0.6097560975609756,1.237595390720388,0.09272015247624893,0.09272015247624893,0.05379518280461612,0.08917254129518216,0.0396442394083897
NI,R4,0.5,STRICT_TRADE_THROUGH,111,64,0.5765765765765766,0.1981981981981982,0.0,0.009009009009009009,0.0,0.0,0.6381578947368421,1.0060208852703865,0.6122448979591837,0.9384889327173764,-0.023851230170813212,-0.023851230170813215,-0.010528921426755385,-0.010528921426755385,-0.14566405656189052
NI,R2,0.5,STRICT_TRADE_THROUGH,111,53,0.4774774774774775,0.06306306306306306,0.0,0.0,0.10810810810810811,0.0,0.8125,1.1181484416472318,0.5686274509803921,1.5101881035817615,0.22008114272154455,0.3102772211529171,0.002019263772961897,0.14255980431350243,-0.01599875424505612
P,R2,0.5,STRICT_TRADE_THROUGH,170,118,0.6941176470588235,0.09411764705882353,0.0,0.0,0.029411764705882353,0.0,1.4545454545454546,1.5233854661733526,0.7203389830508474,3.2962029973393627,0.6421584653576184,0.6421584653576184,0.4457335230129351,0.4604394053658763,0.4457335230129351
P,R4,0.5,STRICT_TRADE_THROUGH,132,101,0.7651515151515151,0.030303030303030304,0.0,0.0,0.007575757575757576,0.0,0.76,1.1003254263349371,0.693069306930693,1.8657913695253996,0.26573794510185544,0.26573794510185544,0.20332979132793486,0.20711767011581364,0.20332979132793486
P,R3,0.5,STRICT_TRADE_THROUGH,102,61,0.5980392156862745,0.0392156862745098,0.0,0.0,0.058823529411764705,0.0,1.1,1.4355998976577062,0.6721311475409836,3.0433848826611993,0.6699622566102291,0.6699622566102291,0.4006637024825881,0.43007546718847045,0.4006637024825881
RB,R4,0.5,STRICT_TRADE_THROUGH,313,195,0.6230031948881789,0.16293929712460065,0.0,0.003194888178913738,0.051118210862619806,0.0,0.75,1.1606227106227036,0.5435897435897435,0.9148207597645639,-0.03887667887668626,0.05103785103784366,-0.024220295146817332,0.04457629697245849,-0.024220295146817332
RB,R1,0.5,STRICT_TRADE_THROUGH,126,121,0.9603174603174603,0.0,0.0,0.0,0.0,0.0,2.75,3.0548127675813688,0.23148148148148148,0.5251032702237443,-0.36496693121693724,-0.36496693121693724,-0.3128287981859462,-0.3128287981859462,-0.41600340136054936
RB,R3,0.5,STRICT_TRADE_THROUGH,263,195,0.7414448669201521,0.015209125475285171,0.0,0.011406844106463879,0.045627376425855515,0.0,1.0,1.550531135531179,0.390625,0.5553011803011685,-0.27098834325397547,-0.27098834325397547,-0.1978317943146893,-0.17501810610176155,-0.2092386384211532
RB,R2,0.5,STRICT_TRADE_THROUGH,341,193,0.5659824046920822,0.0469208211143695,0.0,0.05865102639296188,0.05865102639296188,0.0,0.6666666666666666,1.1613701784686568,0.7202072538860104,2.5387272192827703,0.43052471420346955,0.4382967349288581,0.24366941302425105,0.2759274775403801,0.24366941302425105
RU,R2,0.5,STRICT_TRADE_THROUGH,159,94,0.5911949685534591,0.0440251572327044,0.0,0.0,0.03773584905660377,0.0,1.2426470588235294,1.4419273310998821,0.4148936170212766,0.7485826145116122,-0.1471059170410779,-0.1471059170410779,-0.08696827799912783,-0.06810035347082594,-0.08696827799912783
RU,R3,0.5,STRICT_TRADE_THROUGH,141,103,0.7304964539007093,0.09219858156028368,0.0,0.0,0.0,0.0,0.9090747678485822,1.1776173623904918,0.5339805825242718,1.1929147996212681,0.0899020425419502,0.0899020425419502,0.06567312327532533,0.06567312327532533,0.06567312327532533
RU,R4,0.5,STRICT_TRADE_THROUGH,158,123,0.7784810126582279,0.03164556962025317,0.0,0.0,0.04430379746835443,0.0,0.818167291063724,1.7681706915194397,0.4634146341463415,2.065072805981829,0.5715024812585425,0.5715024812585425,0.44490383034684006,0.4670557290810173,0.44490383034684006
SC,R4,0.5,STRICT_TRADE_THROUGH,155,119,0.7677419354838709,0.05161290322580645,0.0,0.0,0.012903225806451613,0.0,0.899993896484375,1.0703292850909987,0.32727272727272727,0.33423106488374954,-0.4478809199872958,-0.4478809199872958,-0.3178509754748551,-0.3113993625716293,-0.3759154916038874
SC,R2,0.5,STRICT_TRADE_THROUGH,106,55,0.5188679245283019,0.07547169811320754,0.0,0.08490566037735849,0.009433962264150943,0.0,0.79998779296875,1.1491456428161004,0.509090909090909,1.090290399883008,0.04432437812438584,0.04432437812438584,0.022998498083407745,0.027715479215483226,0.022998498083407745
SN,R4,0.5,STRICT_TRADE_THROUGH,105,63,0.6,0.1523809523809524,0.0,0.0,0.01904761904761905,0.0,0.8515869140625,1.1051909039365357,0.36666666666666664,0.6953544190898008,-0.1929422012431263,-0.16159465710585863,-0.11025268642464361,-0.0875778992985859,-0.13882411499607217
SN,R2,0.5,STRICT_TRADE_THROUGH,159,100,0.6289308176100629,0.031446540880503145,0.0,0.0,0.10062893081761007,0.0,0.8333333333333334,1.1963176064371654,0.6907216494845361,2.091315590520184,0.3375202857278919,0.3375202857278919,0.20590860198494035,0.2562230673937454,0.18704067745663847
TA,R4,0.5,STRICT_TRADE_THROUGH,248,189,0.7620967741935484,0.06854838709677419,0.0,0.008064516129032258,0.016129032258064516,0.0,0.8947368421052632,1.1568121041498225,0.5185185185185185,0.9751540476330501,-0.011962865954457374,-0.011962865954457374,-0.0091168615540018,-0.0010523454249695373,-0.0091168615540018
TA,R2,0.5,STRICT_TRADE_THROUGH,234,132,0.5641025641025641,0.06837606837606838,0.0,0.0,0.021367521367521368,0.0,0.9499999999999496,1.8275908235026799,0.3511450381679389,0.5351587301587148,-0.30161456440083395,-0.2886374651641927,-0.1773996065662788,-0.15731413648080875,-0.18167311083978308
TA,R3,0.5,STRICT_TRADE_THROUGH,136,84,0.6176470588235294,0.022058823529411766,0.0,0.029411764705882353,0.014705882352941176,0.0,1.2727272727272727,1.482761241003614,0.5238095238095238,1.2492786469001311,0.11870411757149102,0.11870411757149102,0.07331724908827385,0.08067019026474444,0.07331724908827385
AG,R2,0.75,TOUCH_FILL,126,70,0.5555555555555556,0.11904761904761904,0.0,0.05555555555555555,0.007936507936507936,0.0,0.7500000000000149,1.1259458624300875,0.6,1.3309613497972943,0.1323845399189178,0.1323845399189178,0.06561045868511307,0.07354696662162101,0.06561045868511307
AG,R1,0.75,TOUCH_FILL,118,113,0.9576271186440678,0.03389830508474576,0.0,0.0,0.0,0.0,2.6818181818181817,4.624053655429739,0.32954545454545453,1.1399387439223905,0.09382256694796641,0.09382256694796641,0.06996937196119528,0.06996937196119528,-0.14189503481846574
AL,R4,0.75,TOUCH_FILL,140,99,0.7071428571428572,0.06428571428571428,0.0,0.0,0.03571428571428571,0.0,0.8823529411764706,1.407202917898112,0.3917525773195876,0.6096045197740236,-0.23745704467353201,-0.13436426116837735,-0.16452380952380433,-0.0930952380952329,-0.17880952380951862
AL,R2,0.75,TOUCH_FILL,144,110,0.7638888888888888,0.0763888888888889,0.0,0.006944444444444444,0.027777777777777776,0.0,1.2,1.4226827053859876,0.45161290322580644,0.8274891774891827,-0.0946027091188353,-0.0946027091188353,-0.07498647186147003,-0.050680916305914474,-0.19304202741702559
AL,R3,0.75,TOUCH_FILL,176,107,0.6079545454545454,0.10227272727272728,0.0,0.056818181818181816,0.0,0.0,0.7500000000000374,1.0405921700314256,0.7238095238095238,2.590986216848287,0.43941524084381234,0.43941524084381234,0.2621511380034108,0.2621511380034108,0.2507875016397744
AU,R2,0.75,TOUCH_FILL,111,69,0.6216216216216216,0.036036036036036036,0.0,0.0,0.14414414414414414,0.0,1.5001695489988713,1.6800908113048991,0.5362318840579711,1.7900804666832697,0.366414129476299,0.366414129476299,0.21876193634112281,0.32912229670148324,0.21876193634112281
CF,R2,0.75,TOUCH_FILL,262,161,0.6145038167938931,0.03435114503816794,0.0,0.0,0.019083969465648856,0.0,1.0,1.3848343038520043,0.3875,0.7126692974421905,-0.17599005531665818,-0.17599005531665818,-0.1112916368346004,-0.09602446126208132,-0.11510843072773018
CF,R3,0.75,TOUCH_FILL,206,130,0.6310679611650486,0.10679611650485436,0.0,0.07281553398058252,0.019417475728155338,0.0,1.0,1.6234744996756754,0.5,1.9870940170940008,0.4935470085470001,0.5070085470085391,0.31146170442286414,0.33087918015101986,0.31146170442286414
CF,R4,0.75,TOUCH_FILL,274,156,0.5693430656934306,0.06569343065693431,0.0,0.021897810218978103,0.04744525547445255,0.0,0.8,1.385508241758244,0.7371794871794872,3.663559814169565,0.7000381562881548,0.7000381562881548,0.3803136948209932,0.42045968022245306,0.3803136948209932
CU,R2,0.75,TOUCH_FILL,144,61,0.4236111111111111,0.13194444444444445,0.0,0.0625,0.10416666666666667,0.0,1.0909090909090908,1.2477498228389192,0.3728813559322034,0.5052451661147339,-0.310269980572116,-0.31026998057211597,-0.12712450592885313,-0.048999505928853125,-0.141013394817742
CU,R4,0.75,TOUCH_FILL,163,113,0.6932515337423313,0.08588957055214724,0.0,0.006134969325153374,0.006134969325153374,0.0,0.7500000000000374,0.9048434478217053,0.5730337078651685,1.12097902097904,0.05165396401352275,0.05165396401352274,0.028203698142352907,0.03280492513621794,-0.11903556566132809
CU,R3,0.75,TOUCH_FILL,140,100,0.7142857142857143,0.02142857142857143,0.0,0.1357142857142857,0.007142857142857143,0.0,0.7500000000000472,0.9681245421245619,0.62,1.59030267977638,0.2243150183150245,0.2418150183150266,0.16022501308216036,0.1727250130821619,0.16022501308216036
I,R3,0.75,TOUCH_FILL,324,207,0.6388888888888888,0.06790123456790123,0.0,0.027777777777777776,0.05246913580246913,0.0,0.8888888888888888,1.1640901771336567,0.46078431372549017,0.8368686868686835,-0.08796296296296478,-0.07938453159041571,-0.05538408779149633,-0.012945816186558035,-0.0646433470507556
I,R2,0.75,TOUCH_FILL,354,209,0.5903954802259888,0.04519774011299435,0.0,0.0,0.03389830508474576,0.0,1.0000000000001517,1.4324488908221047,0.28708133971291866,0.4076062639821054,-0.42232854864433633,-0.41395534290270947,-0.25216572504707996,-0.2232109227871929,-0.25216572504707996
I,R4,0.75,TOUCH_FILL,349,228,0.6532951289398281,0.11461318051575932,0.0,0.0057306590257879654,0.02005730659025788,0.0,1.0,1.4218880534669742,0.5592417061611374,1.8357398873527262,0.3683592868426708,0.3683592868426709,0.21983899577021068,0.23559830809112758,0.17112839405101296
M,R2,0.75,TOUCH_FILL,286,172,0.6013986013986014,0.10139860139860139,0.0,0.01048951048951049,0.03146853146853147,0.0,0.7500000000000497,1.2857558139534455,0.36046511627906974,0.5653030303030134,-0.27800387596900306,-0.27800387596900306,-0.17068764568765218,-0.1462121212121277,-0.17068764568765218
M,R4,0.75,TOUCH_FILL,191,110,0.5759162303664922,0.13612565445026178,0.0,0.0,0.03664921465968586,0.0,0.8166666666666667,1.8430762167126276,0.4,0.8985613712886511,-0.06086317722680931,-0.06086317722680931,-0.03505209159659174,-0.007565180601827362,-0.03505209159659174
M,R3,0.75,TOUCH_FILL,232,138,0.5948275862068966,0.09482758620689655,0.0,0.02586206896551724,0.02586206896551724,0.0,0.8571428571428571,1.129777589560188,0.7518248175182481,3.200466853408044,0.5461012628895874,0.564349438072065,0.3224822112753166,0.34942186644772794,0.3181718664477304
MA,R3,0.75,TOUCH_FILL,143,95,0.6643356643356644,0.055944055944055944,0.0,0.013986013986013986,0.03496503496503497,0.0,1.1428571428571428,1.794728800518273,0.37894736842105264,0.6229393017528623,-0.23417453891138026,-0.23417453891138026,-0.1555704978781897,-0.12934672165441347,-0.1555704978781897
MA,R4,0.75,TOUCH_FILL,147,110,0.7482993197278912,0.061224489795918366,0.0,0.013605442176870748,0.006802721088435374,0.0,0.8666666666666667,2.1837323282777876,0.37142857142857144,0.6292429792429877,-0.23304727019012206,-0.2155869527298046,-0.16646233585008716,-0.153990680521289,-0.20047594129226404
MA,R2,0.75,TOUCH_FILL,212,107,0.5047169811320755,0.16981132075471697,0.0,0.07075471698113207,0.02830188679245283,0.0,0.8333333333333334,1.2828618681422468,0.5384615384615384,1.1353009259259332,0.06244658119658454,0.06244658119658454,0.03063417190775845,0.05186058700209807,0.016483228511532038
NI,R4,0.75,TOUCH_FILL,111,54,0.4864864864864865,0.27927927927927926,0.0,0.018018018018018018,0.0,0.0,0.7500000000000193,1.2050389254819778,0.5384615384615384,0.9617569249922011,-0.017650650003599458,-0.01765065000359947,-0.006201579730994404,-0.006201579730994404,-0.14133671486612956
NI,R2,0.75,TOUCH_FILL,111,47,0.42342342342342343,0.08108108108108109,0.0,0.02702702702702703,0.11711711711711711,0.0,1.0,1.2741714516714802,0.5777777777777777,1.766871122225112,0.3237900293839363,0.4260122516061585,0.02315812002051472,0.17270766957006428,0.005140102002496702
P,R2,0.75,TOUCH_FILL,170,116,0.6823529411764706,0.11764705882352941,0.0,0.0058823529411764705,0.011764705882352941,0.0,1.5,1.5793652205074629,0.7155172413793104,3.362410527183253,0.6720650637676497,0.6720650637676497,0.45858557292380797,0.4674091023355727,0.45858557292380797
P,R4,0.75,TOUCH_FILL,132,83,0.6287878787878788,0.12121212121212122,0.0,0.05303030303030303,0.0,0.0,1.0,1.3009134622961533,0.6265060240963856,1.7346255115144606,0.2743782030957625,0.2743782030957625,0.17252568831021428,0.17252568831021428,0.17252568831021428
P,R3,0.75,TOUCH_FILL,102,58,0.5686274509803921,0.11764705882352941,0.0,0.0,0.00980392156862745,0.0,1.1538461538461537,1.5173841736001477,0.6551724137931034,3.0527192982456204,0.7078342407743521,0.7078342407743521,0.4024939800481609,0.4098469212246315,0.4024939800481609
RB,R4,0.75,TOUCH_FILL,313,181,0.5782747603833865,0.18210862619808307,0.0,0.003194888178913738,0.07667731629392971,0.0,0.8,1.2949618521441602,0.5303867403314917,1.0223809523809337,0.010510392002095963,0.1090370955011757,-0.006701658299107455,0.09180739388406645,-0.006701658299107455
RB,R1,0.75,TOUCH_FILL,126,121,0.9603174603174603,0.0,0.0,0.0,0.0,0.0,2.75,3.0589449989863287,0.23148148148148148,0.5311273666092869,-0.3603373015873072,-0.36033730158730715,-0.3088605442176919,-0.3088605442176919,-0.4120351473922951
