wf,region,rr_target,fill_model,n_signals,filled_n,fill_rate_per_signal,miss_target_before_fill_rate,stop_invalid_before_fill_rate,expired_rate,ambiguity_rate,median_bars_to_fill,median_actual_RR,mean_actual_RR,filled_win_rate,filled_profit_factor,E_R_lower_filled,E_R_upper_filled,EV_R_lower_per_signal,EV_R_upper_per_signal,censor_worst_EV_per_signal
WF3,R3,1.0,STRICT_TRADE_THROUGH,685,366,0.5343065693430656,0.11094890510948906,0.0,0.1343065693430657,0.0072992700729927005,0.0,1.1999999999998,1.495462579442542,0.430939226519337,0.8975794699217844,-0.05828350606660891,-0.05828350606660891,-0.032260772549069235,-0.024961502476076525,-0.0381001886074634
WF1,R4,1.0,STRICT_TRADE_THROUGH,931,499,0.5359828141783028,0.1385606874328679,0.0,0.055853920515574654,0.03007518796992481,0.0,1.0,1.6709340690705548,0.460446247464503,1.1518407963384303,0.08192627145237819,0.1022102471116074,0.03586428767564173,0.07131004492591027,0.02941960453922927
WF2,R4,1.0,STRICT_TRADE_THROUGH,756,447,0.5912698412698413,0.13095238095238096,0.0,0.03306878306878307,0.0291005291005291,0.0,1.0,1.6774557198295308,0.3847926267281106,0.8575359054455,-0.08764496139643209,-0.08303666646555646,-0.0569284566746713,-0.026505176251390875,-0.0741242238704385
WF3,R4,1.0,STRICT_TRADE_THROUGH,987,586,0.5937183383991894,0.13880445795339413,0.0,0.10131712259371833,0.02330293819655522,0.0,1.0,1.5608873920198578,0.4821092278719397,1.5187525158318111,0.2686571409675106,0.30694967078546415,0.14453590866641147,0.17932145409025477,0.08881149123986638
WF1,R1,1.25,TOUCH_FILL,465,406,0.8731182795698925,0.03225806451612903,0.0,0.008602150537634409,0.008602150537634409,0.0,2.7438524590163933,3.2554307089423724,0.28405797101449276,0.9715171277307195,-0.020392085363803734,-0.020392085363803755,-0.015129611721531818,-0.004376923549488807,-0.14631240742045654
WF2,R1,1.25,TOUCH_FILL,380,331,0.8710526315789474,0.018421052631578946,0.0,0.034210526315789476,0.0,0.0,2.7142857142857144,3.856479765029419,0.29276315789473684,1.2345883351512612,0.165909513347109,0.165909513347109,0.13272761067768724,0.13272761067768724,0.06167497909873987
WF3,R1,1.25,TOUCH_FILL,413,375,0.9079903147699758,0.007263922518159807,0.0,0.012106537530266344,0.0,0.0,3.0345166269117443,4.150818053248129,0.27793696275071633,1.1332416228284963,0.09620885086756756,0.09620885086756756,0.08129997325128592,0.08129997325128592,0.018345978093900928
WF1,R2,1.25,TOUCH_FILL,1044,442,0.42337164750957856,0.13984674329501914,0.0,0.09674329501915709,0.03639846743295019,0.0,1.250000000000117,1.7894076839778656,0.3238095238095238,0.7140312719728241,-0.1933693303802808,-0.18241694942789988,-0.09216007544034285,-0.04704513291160721,-0.11323287237520875
WF2,R2,1.25,TOUCH_FILL,952,442,0.4642857142857143,0.16491596638655462,0.0,0.05777310924369748,0.04726890756302521,0.0,1.250000000000093,1.884003711641835,0.4444444444444444,1.2487154993858962,0.13817527743660896,0.14327731825293544,0.02514211906464761,0.07556228713187448,0.024091698896580385
WF3,R2,1.25,TOUCH_FILL,923,408,0.4420368364030336,0.13867822318526543,0.0,0.13434452871072589,0.02925243770314193,0.0,1.250000000000032,1.707934142061259,0.40786240786240785,1.0847454026772296,0.05018093868602535,0.050180938686025335,0.006959525509439124,0.039733089973144446,0.0058761018908042376
WF1,R3,1.25,TOUCH_FILL,720,332,0.46111111111111114,0.13055555555555556,0.0,0.15138888888888888,0.019444444444444445,0.0,1.250000000000117,1.8780816297115117,0.44242424242424244,1.5129621319904734,0.28601524935226397,0.29359100692801987,0.1255347670642321,0.1501875448420091,0.12275698928645434
WF2,R3,1.25,TOUCH_FILL,759,409,0.538866930171278,0.15151515151515152,0.0,0.10276679841897234,0.003952569169960474,0.0,1.2500000000000326,1.6672887968948598,0.46454767726161367,1.3073960910419218,0.16459595094909774,0.1700971734429852,0.08869531480656255,0.09495354932566658,0.08869531480656255
WF3,R3,1.25,TOUCH_FILL,685,336,0.4905109489051095,0.11094890510948906,0.0,0.1708029197080292,0.014598540145985401,0.0,1.2727272727272727,1.649039573291431,0.4126506024096386,0.9487163621637941,-0.030121413789337827,-0.030121413789337848,-0.021898261865781244,-0.005474904201547667,-0.027737677924175405
WF1,R4,1.25,TOUCH_FILL,931,442,0.4747583243823845,0.14285714285714285,0.0,0.11063372717508056,0.0322234156820623,0.0,1.250000000000051,1.8996565413938402,0.44495412844036697,1.2662401984152918,0.1477755229736252,0.17357827526720554,0.061686496258325015,0.1054566358931274,0.05524181312191256
WF2,R4,1.25,TOUCH_FILL,756,400,0.5291005291005291,0.14417989417989419,0.0,0.07671957671957672,0.03439153439153439,0.0,1.250000000000051,1.8889329864806037,0.32558139534883723,0.7891625615763572,-0.14219269102989857,-0.13637873754152655,-0.08337112622826817,-0.041704459561601556,-0.10056689342403538
WF3,R4,1.25,TOUCH_FILL,987,555,0.5623100303951368,0.14792299898682879,0.0,0.12462006079027356,0.019250253292806486,0.0,1.2500000000000455,1.7339734624507608,0.48118811881188117,1.6669931804904077,0.3460439867098748,0.3759119735085546,0.17300122926898356,0.2037340897890781,0.1223426679721244
WF1,R1,1.25,STRICT_TRADE_THROUGH,465,406,0.8731182795698925,0.03225806451612903,0.0,0.008602150537634409,0.008602150537634409,0.0,2.7438524590163933,3.2554307089423724,0.28405797101449276,0.9715171277307195,-0.020392085363803734,-0.020392085363803755,-0.015129611721531818,-0.004376923549488807,-0.14631240742045654
WF2,R1,1.25,STRICT_TRADE_THROUGH,380,331,0.8710526315789474,0.018421052631578946,0.0,0.034210526315789476,0.0,0.0,2.7142857142857144,3.856479765029419,0.29276315789473684,1.2345883351512612,0.165909513347109,0.165909513347109,0.13272761067768724,0.13272761067768724,0.06167497909873987
WF3,R1,1.25,STRICT_TRADE_THROUGH,413,375,0.9079903147699758,0.007263922518159807,0.0,0.012106537530266344,0.0,0.0,3.0345166269117443,4.150818053248129,0.27793696275071633,1.1332416228284963,0.09620885086756756,0.09620885086756756,0.08129997325128592,0.08129997325128592,0.018345978093900928
WF1,R2,1.25,STRICT_TRADE_THROUGH,1044,436,0.41762452107279696,0.14272030651340997,0.0,0.10153256704980843,0.034482758620689655,0.0,1.250000000000117,1.7968307255004967,0.3164251207729469,0.6944695450186645,-0.20885294386405298,-0.19774183275294185,-0.09718881107252676,-0.05446850455911679,-0.11826160800739266
WF2,R2,1.25,STRICT_TRADE_THROUGH,952,433,0.45483193277310924,0.16911764705882354,0.0,0.06302521008403361,0.04726890756302521,0.0,1.250000000000125,1.8971816178884322,0.4375,1.2229847627553274,0.1254289290498716,0.1306372623832049,0.01805178293019383,0.06847195099742069,0.017001362762126604
WF3,R2,1.25,STRICT_TRADE_THROUGH,923,399,0.4322860238353196,0.14626218851570963,0.0,0.13542795232936078,0.030335861321776816,0.0,1.2500000000000326,1.7182634836115132,0.4045226130653266,1.0766820339460434,0.045662417199025924,0.045662417199025924,0.001271551511605971,0.03458682778462874,0.00018812789297108484
WF1,R3,1.25,STRICT_TRADE_THROUGH,720,329,0.45694444444444443,0.13194444444444445,0.0,0.15416666666666667,0.019444444444444445,0.0,1.250000000000117,1.8838088178243828,0.43730886850152906,1.4925816972078647,0.27717135255733066,0.28481661249616685,0.12032643373089878,0.14497921150867576,0.117548655953121
WF2,R3,1.25,STRICT_TRADE_THROUGH,759,407,0.5362318840579711,0.152832674571805,0.0,0.10276679841897234,0.005270092226613966,0.0,1.2500000000000326,1.66933935609336,0.4668304668304668,1.3194458245999119,0.17031878117489183,0.1758470367031473,0.08869531480656255,0.0959416916181567,0.08869531480656255
WF3,R3,1.25,STRICT_TRADE_THROUGH,685,330,0.48175182481751827,0.11386861313868613,0.0,0.17664233576642335,0.014598540145985401,0.0,1.2727272727272727,1.656294838260366,0.401840490797546,0.9102548237022557,-0.053681930607546564,-0.05368193060754648,-0.03284716697527029,-0.016423809311036718,-0.03868658303366446
WF1,R4,1.25,STRICT_TRADE_THROUGH,931,435,0.4672395273899033,0.14930182599355532,0.0,0.11707841031149302,0.02685284640171858,0.0,1.250000000000051,1.9101107845886836,0.4405594405594406,1.2507505334020859,0.14028001868648157,0.16650379491026016,0.05712151237003286,0.0941784404044056,0.050676829233620393
WF2,R4,1.25,STRICT_TRADE_THROUGH,756,395,0.5224867724867724,0.15211640211640212,0.0,0.08068783068783068,0.0291005291005291,0.0,1.250000000000051,1.8970207458031432,0.31675392670157065,0.7652162014231005,-0.16041510845175588,-0.154525056095735,-0.09163832199546394,-0.05658541194255393,-0.10883408919123114
WF3,R4,1.25,STRICT_TRADE_THROUGH,987,550,0.5572441742654508,0.14792299898682879,0.0,0.12968591691995948,0.019250253292806486,0.0,1.2500000000000455,1.7383732212003133,0.47912524850894633,1.6574511957575833,0.34244972820772723,0.3724364743972566,0.1704683012041406,0.20120116172423513,0.122849253585093
WF1,R1,1.5,TOUCH_FILL,465,404,0.8688172043010752,0.03225806451612903,0.0,0.010752688172043012,0.010752688172043012,0.0,2.75,3.2927651055585865,0.28488372093023256,0.9953220685099984,-0.0033452649608731112,-0.0033452649608731112,-0.004625314293635147,0.010428449147225068,-0.1336575723581513
WF2,R1,1.5,TOUCH_FILL,380,313,0.8236842105263158,0.018421052631578946,0.0,0.05789473684210526,0.02368421052631579,0.0,2.857142857142857,4.036354266015449,0.25874125874125875,1.171311497375457,0.12698614490768154,0.12698614490768154,0.09031062485157085,0.1232053616936761,0.019257993272623477
WF3,R1,1.5,TOUCH_FILL,413,365,0.8837772397094431,0.009685230024213076,0.0,0.01694915254237288,0.01694915254237288,0.0,3.1612903225808893,4.253729277683989,0.27941176470588236,1.1754839737585125,0.12645168697304557,0.12645168697304554,0.08715150985674452,0.10410066239911742,0.0266188222054128
WF1,R2,1.5,TOUCH_FILL,1044,413,0.3955938697318008,0.1503831417624521,0.0,0.11398467432950192,0.03639846743295019,0.0,1.5000000000000515,1.9607159513265018,0.3069053708439898,0.7450520464603148,-0.17670305731267183,-0.1649383514303189,-0.08533610671384549,-0.037347600966719054,-0.1064089036487114
WF2,R2,1.5,TOUCH_FILL,952,399,0.41911764705882354,0.1796218487394958,0.0,0.0861344537815126,0.04936974789915966,0.0,1.500000000000063,2.077889857754654,0.42462311557788945,1.2820942491870404,0.16231051021063372,0.1685919172458094,0.02268863767209266,0.07520964607545393,0.021638217504025434
WF3,R2,1.5,TOUCH_FILL,923,345,0.37378114842903576,0.1646803900325027,0.0,0.17551462621885158,0.030335861321776816,0.0,1.5000000000000495,1.9416034564906208,0.3430232558139535,0.9747146288304955,-0.01661190082647676,-0.01661190082647676,-0.02460941915959698,0.011685272064671709,-0.025692842778231865
WF1,R3,1.5,TOUCH_FILL,720,296,0.4111111111111111,0.14166666666666666,0.0,0.19166666666666668,0.018055555555555554,0.0,1.5000000000000406,2.090327620211899,0.41156462585034015,1.5179614648705784,0.3047868483762245,0.3132902497367706,0.11751018530918057,0.14251018530918136,0.11473240753140279
WF2,R3,1.5,TOUCH_FILL,759,348,0.45849802371541504,0.15810276679841898,0.0,0.1686429512516469,0.011857707509881422,0.0,1.5000000000000406,1.8846739129086867,0.3994252873563218,1.1720240501831611,0.10331329450655376,0.11049720255253076,0.03946380301486259,0.054615318166377734,0.03946380301486259
WF3,R3,1.5,TOUCH_FILL,685,280,0.40875912408759124,0.12408759124087591,0.0,0.24233576642335766,0.01167883211678832,0.0,1.5000000000000406,1.8655921906154829,0.35018050541516244,0.8422887295760895,-0.10248385803719821,-0.10248385803719821,-0.05166135573183054,-0.03925259660774295,-0.056040917775626156
WF1,R4,1.5,TOUCH_FILL,931,404,0.4339419978517723,0.1535982814178303,0.0,0.1439312567132116,0.02900107411385607,0.0,1.5000000000000406,2.117578774039758,0.43467336683417085,1.3792873414490032,0.21442123574378325,0.24582827091966264,0.07877513622559154,0.1212026335403069,0.07233045308917908
WF2,R4,1.5,TOUCH_FILL,756,356,0.4708994708994709,0.16137566137566137,0.0,0.1164021164021164,0.03571428571428571,0.0,1.50000000000003,2.1094433439578024,0.2962962962962963,0.7889531521110431,-0.14851444851445111,-0.14139194139194403,-0.08747165532879937,-0.0418367346938788,-0.09408541194255599
WF3,R4,1.5,TOUCH_FILL,987,463,0.4690982776089159,0.15704154002026344,0.0,0.20567375886524822,0.022289766970618033,0.0,1.5000000000000346,1.9850146115911016,0.4906976744186046,1.9646219784862988,0.4912842169499988,0.5281059223763559,0.20491612288601768,0.24071483953579842,0.17148147243009065
WF1,R1,1.5,STRICT_TRADE_THROUGH,465,404,0.8688172043010752,0.03225806451612903,0.0,0.010752688172043012,0.010752688172043012,0.0,2.75,3.2927651055585865,0.28488372093023256,0.9953220685099984,-0.0033452649608731112,-0.0033452649608731112,-0.004625314293635147,0.010428449147225068,-0.1336575723581513
WF2,R1,1.5,STRICT_TRADE_THROUGH,380,312,0.8210526315789474,0.018421052631578946,0.0,0.060526315789473685,0.02368421052631579,0.0,2.8660646734041233,4.044483606611653,0.2596491228070175,1.1768627366995112,0.13094048225823482,0.13094048225823482,0.09294220379893926,0.12583694064104453,0.0218895722199919
WF3,R1,1.5,STRICT_TRADE_THROUGH,413,365,0.8837772397094431,0.009685230024213076,0.0,0.01694915254237288,0.01694915254237288,0.0,3.1612903225808893,4.253729277683989,0.27941176470588236,1.1754839737585125,0.12645168697304557,0.12645168697304554,0.08715150985674452,0.10410066239911742,0.0266188222054128
WF1,R2,1.5,STRICT_TRADE_THROUGH,1044,412,0.3946360153256705,0.15134099616858238,0.0,0.11398467432950192,0.03639846743295019,0.0,1.5000000000000535,1.961834193926809,0.30512820512820515,0.7395169911097613,-0.18100229592116585,-0.16920742412629408,-0.0867728883230409,-0.038784382575914454,-0.1078456852579068
WF2,R2,1.5,STRICT_TRADE_THROUGH,952,393,0.41281512605042014,0.18487394957983194,0.0,0.08928571428571429,0.04726890756302521,0.0,1.5000000000000775,2.0867126036745725,0.42091836734693877,1.2669585156997014,0.15459077312202096,0.16096832414242893,0.018486956999823754,0.06785670489898334,0.017436536831756527
WF3,R2,1.5,STRICT_TRADE_THROUGH,923,337,0.36511375947995667,0.17118093174431204,0.0,0.18418201516793067,0.023835319609967497,0.0,1.500000000000063,1.9520866245972228,0.3392857142857143,0.9652500275481621,-0.02295980322710716,-0.02295980322710716,-0.02677626639686675,-0.0002323877403120397,-0.027859690015501638
WF1,R3,1.5,STRICT_TRADE_THROUGH,720,280,0.3888888888888889,0.14444444444444443,0.0,0.2111111111111111,0.018055555555555554,0.0,1.5000000000000406,2.124060627081151,0.3920863309352518,1.4473806711397041,0.27196882526118704,0.28096163101658483,0.0980657408647361,0.12306574086473691,0.09528796308695833
WF2,R3,1.5,STRICT_TRADE_THROUGH,759,333,0.43873517786561267,0.15942028985507245,0.0,0.18708827404479578,0.010540184453227932,0.0,1.500000000000063,1.902001566643312,0.4114114114114114,1.2344542167769426,0.13799707654138352,0.13799707654138352,0.0526390335813975,0.06449674109127893,0.0526390335813975
WF3,R3,1.5,STRICT_TRADE_THROUGH,685,276,0.4029197080291971,0.12408759124087591,0.0,0.24817518248175183,0.01167883211678832,0.0,1.5000000000000406,1.8708906281606348,0.34798534798534797,0.8348987153016634,-0.1076484566897579,-0.1076484566897579,-0.05312120974642908,-0.04071245062234149,-0.0575007717902247
WF1,R4,1.5,STRICT_TRADE_THROUGH,931,394,0.42320085929108486,0.15574650912996776,0.0,0.15467239527389903,0.02685284640171858,0.0,1.500000000000063,2.133253362213356,0.4381443298969072,1.4029341826881914,0.2263908552217158,0.25860735006707664,0.08146042086576341,0.12066557661227253,0.07501573772935094
WF2,R4,1.5,STRICT_TRADE_THROUGH,756,349,0.46164021164021163,0.16666666666666666,0.0,0.12566137566137567,0.03042328042328042,0.0,1.5000000000000355,2.1216671359569563,0.2819767441860465,0.7464430306535532,-0.18205980066445449,-0.17479235880398944,-0.10136054421768828,-0.06366213151927562,-0.1079743008314449
WF3,R4,1.5,STRICT_TRADE_THROUGH,987,453,0.45896656534954405,0.1590678824721378,0.0,0.21580547112462006,0.020263424518743668,0.0,1.5000000000000406,1.995721335908786,0.4785714285714286,1.8961288278013673,0.4672671744964273,0.5049655871948405,0.18971855449695993,0.22247775746892912,0.1562839040410329
WF1,R1,2.0,TOUCH_FILL,465,399,0.8580645161290322,0.04086021505376344,0.0,0.021505376344086023,0.002150537634408602,0.0,2.75,3.420243493369137,0.27728613569321536,1.0444688719392292,0.03213827028056402,0.032138270280564006,0.0212792981185187,0.023429835752927303,-0.10775295994599743
WF2,R1,2.0,TOUCH_FILL,380,295,0.7763157894736842,0.039473684210526314,0.0,0.1,0.007894736842105263,0.0,3.0,4.2906765464283145,0.2574626865671642,1.2481265548719644,0.18424322544597369,0.1842432254459737,0.1220452221566341,0.12993995899873936,0.05099259057768673
WF3,R1,2.0,TOUCH_FILL,413,345,0.8353510895883777,0.009685230024213076,0.0,0.06537530266343826,0.01694915254237288,0.0,3.21875,4.473386800211553,0.2515527950310559,1.1418420431984553,0.10616128077896823,0.10616128077896822,0.065820659590382,0.08276981213275487,0.010130586951156817
WF1,R2,2.0,TOUCH_FILL,1044,361,0.3457854406130268,0.16283524904214558,0.0,0.15517241379310345,0.032567049808429116,0.0,2.0,2.32497588913999,0.2697947214076246,0.7709695926563456,-0.1672392124004985,-0.15374947633011724,-0.07378215654077586,-0.02531472359058428,-0.09293924466338122
WF2,R2,2.0,TOUCH_FILL,952,291,0.30567226890756305,0.22478991596638656,0.0,0.13760504201680673,0.0661764705882353,0.0,2.000000000000039,2.5870361034922342,0.3333333333333333,1.1044985244909284,0.06966568299395225,0.07997496134446798,-0.04278076286634443,0.026546968226092635,-0.04278076286634443
WF3,R2,2.0,TOUCH_FILL,923,307,0.3326110509209101,0.1744312026002167,0.0,0.2047670639219935,0.032502708559046585,0.0,2.0000000000000595,2.3383424561961426,0.3300653594771242,1.1218494754725945,0.08163118454863348,0.08163118454863348,-0.0011060211572244307,0.035730381876361704,-0.002189444775859317
WF1,R3,2.0,TOUCH_FILL,720,252,0.35,0.14722222222222223,0.0,0.2388888888888889,0.02638888888888889,0.0,2.0000000000000973,2.5175935775983374,0.372,1.593949044585986,0.37299999999999933,0.3850000000000004,0.11284722222222196,0.15034722222222235,0.11006944444444419
WF2,R3,2.0,TOUCH_FILL,759,296,0.38998682476943347,0.16073781291172595,0.0,0.22793148880105402,0.017127799736495388,0.0,2.0000000000000333,2.2751489663031528,0.375,1.303513492893255,0.1896959330582845,0.1896959330582845,0.059486160981886985,0.07924900683168935,0.059486160981886985
WF3,R3,2.0,TOUCH_FILL,685,224,0.327007299270073,0.12846715328467154,0.0,0.29781021897810217,0.033576642335766425,0.0,2.0,2.308109026688418,0.31221719457013575,0.9196271139068224,-0.0552790890776608,-0.05527908907766073,-0.0499513557462234,-0.014914859395858435,-0.05433091779001902
WF1,R4,2.0,TOUCH_FILL,931,276,0.2964554242749731,0.16541353383458646,0.0,0.25671321160042965,0.04189044038668099,0.0,2.0000000000000497,2.706955174572356,0.3443223443223443,1.2559635374278295,0.1678295721596391,0.22277462710469406,0.026656791836285137,0.09325185091254724,0.02343445026807891
WF2,R4,2.0,TOUCH_FILL,756,291,0.38492063492063494,0.17724867724867724,0.0,0.1746031746031746,0.047619047619047616,0.0,2.0,2.585284360124101,0.289198606271777,0.9516339869280926,-0.03437862950058914,-0.023925667828115397,-0.048765432098768616,0.012081128747792162,-0.054056437389773906
WF3,R4,2.0,TOUCH_FILL,987,375,0.3799392097264438,0.1641337386018237,0.0,0.2877406281661601,0.0182370820668693,0.0,2.0,2.4229783089206336,0.44508670520231214,2.0574101418915043,0.5867709457895051,0.6041119862519333,0.1945519222321872,0.2219075453324913,0.1651699566800089
WF1,R1,2.0,STRICT_TRADE_THROUGH,465,393,0.8451612903225807,0.04086021505376344,0.0,0.034408602150537634,0.002150537634408602,0.0,2.750000000000213,3.4419266001381303,0.26426426426426425,0.9954892801024946,-0.003318697822488903,-0.003318697822488903,-0.004527153494384526,-0.002376615859975924,-0.13355941155890066
WF2,R1,2.0,STRICT_TRADE_THROUGH,380,290,0.7631578947368421,0.039473684210526314,0.0,0.11315789473684211,0.007894736842105263,0.0,3.0,4.330170969642595,0.2623574144486692,1.2802947650490768,0.206757355207304,0.20675735520730396,0.1352031168934762,0.14309785373558148,0.06415048531452884
WF3,R1,2.0,STRICT_TRADE_THROUGH,413,345,0.8353510895883777,0.009685230024213076,0.0,0.06537530266343826,0.01694915254237288,0.0,3.21875,4.473386800211553,0.2515527950310559,1.1418420431984553,0.10616128077896823,0.10616128077896822,0.065820659590382,0.08276981213275487,0.010130586951156817
WF1,R2,2.0,STRICT_TRADE_THROUGH,1044,325,0.3113026819923372,0.16666666666666666,0.0,0.17911877394636017,0.039272030651340994,0.0,2.0000000000000973,2.3609732183985734,0.26229508196721313,0.7465396825396889,-0.18697892271662292,-0.17189695550350814,-0.08048713738368773,-0.02531472359058428,-0.0996442255062931
WF2,R2,2.0,STRICT_TRADE_THROUGH,952,275,0.28886554621848737,0.22478991596638656,0.0,0.15336134453781514,0.06722689075630252,0.0,2.0000000000000795,2.6211909313317823,0.33454545454545453,1.1162443374384703,0.07735532273178222,0.08826441364087342,-0.04278076286634443,0.02759738839415986,-0.04278076286634443
WF3,R2,2.0,STRICT_TRADE_THROUGH,923,295,0.3196099674972914,0.17551462621885158,0.0,0.21668472372697725,0.032502708559046585,0.0,2.0000000000000684,2.352105539160053,0.3333333333333333,1.1427507268973565,0.09516715126490423,0.09516715126490423,0.002144249698680228,0.03898065273226636,0.0010608260800453418
WF1,R3,2.0,STRICT_TRADE_THROUGH,720,233,0.3236111111111111,0.15833333333333333,0.0,0.25833333333333336,0.022222222222222223,0.0,2.0000000000000973,2.559800779205068,0.341991341991342,1.4621710526315779,0.3041125541125534,0.3170995670995676,0.07951388888888865,0.1072916666666668,0.07673611111111088
WF2,R3,2.0,STRICT_TRADE_THROUGH,759,286,0.37681159420289856,0.16337285902503293,0.0,0.23978919631093545,0.015810276679841896,0.0,2.0000000000000435,2.2847695595305355,0.36363636363636365,1.2480769021167704,0.1578671195288539,0.1578671195288539,0.04367588430204509,0.059486160981886985,0.04367588430204509
WF3,R3,2.0,STRICT_TRADE_THROUGH,685,210,0.30656934306569344,0.13284671532846715,0.0,0.31386861313868614,0.033576642335766425,0.0,2.0,2.328649628467646,0.28019323671497587,0.7904920893546106,-0.15080521104426586,-0.15080521104426584,-0.07768858202359566,-0.042652085673230686,-0.08206814406739128
WF1,R4,2.0,STRICT_TRADE_THROUGH,931,266,0.2857142857142857,0.1686358754027927,0.0,0.2653061224489796,0.04081632653061224,0.0,2.0000000000000497,2.7335324367743246,0.34980988593155893,1.2913302526291315,0.18942005018852273,0.24645427072084214,0.028805019548422628,0.09110362320040975,0.0255826779802164
WF2,R4,2.0,STRICT_TRADE_THROUGH,756,258,0.3412698412698413,0.17857142857142858,0.0,0.21825396825396826,0.046296296296296294,0.0,2.0,2.66014631316323,0.28346456692913385,0.9457875457875324,-0.038845144356964866,-0.027034120734917774,-0.048765432098768616,0.009435626102289527,-0.054056437389773906
WF3,R4,2.0,STRICT_TRADE_THROUGH,987,357,0.3617021276595745,0.16818642350557245,0.0,0.3059777102330294,0.014184397163120567,0.0,2.0,2.4443049463452033,0.41818181818181815,1.890743475224837,0.5182507492217235,0.5364325674035421,0.16213044300219734,0.18138069629500392,0.13477481990189338
WF1,R1,3.0,TOUCH_FILL,465,300,0.6451612903225806,0.04086021505376344,0.0,0.21935483870967742,0.017204301075268817,0.0,3.142857142857143,4.157932490554196,0.23255813953488372,1.0545351235881009,0.04185253670714719,0.04185253670714719,0.006017106388051562,0.023221407463320378,-0.08430547425710973
WF2,R1,3.0,TOUCH_FILL,380,235,0.618421052631579,0.042105263157894736,0.0,0.2236842105263158,0.039473684210526314,0.0,3.4285714285714284,5.108450506541758,0.2420091324200913,1.382433387104437,0.2898810148828155,0.28988101488281537,0.12758932173509627,0.1670630059456226,0.08548405857720154
WF3,R1,3.0,TOUCH_FILL,413,300,0.7263922518159807,0.009685230024213076,0.0,0.16464891041162227,0.026634382566585957,0.0,3.7354651162790695,5.095437520039579,0.2078853046594982,1.1171812536652912,0.09282099304670008,0.09282099304670009,0.03607035607755284,0.06270473864413881,-0.014777101549565805
WF1,R2,3.0,TOUCH_FILL,1044,228,0.21839080459770116,0.171455938697318,0.0,0.24329501915708812,0.06321839080459771,0.0,3.0,3.2153599327605544,0.252212389380531,1.0139475908706679,0.010429835651074608,0.0307838179519596,-0.05233990147783251,0.029652435686918444,-0.05425561029009304
WF2,R2,3.0,TOUCH_FILL,952,225,0.23634453781512604,0.22794117647058823,0.0,0.1953781512605042,0.07457983193277311,0.0,3.0,3.485629328224523,0.30666666666666664,1.3696576849392124,0.25629599489118726,0.27407377266896504,-0.011904833140213088,0.06792709963289616,-0.011904833140213088
WF3,R2,3.0,TOUCH_FILL,923,219,0.2372697724810401,0.18526543878656554,0.0,0.25677139761646806,0.06500541711809317,0.0,3.0,3.241157422292168,0.3607305936073059,1.7750566453618937,0.49547000160121046,0.49547000160121046,0.05363806105164149,0.12081032540700443,0.05363806105164149
WF1,R3,3.0,TOUCH_FILL,720,174,0.24166666666666667,0.1597222222222222,0.0,0.32083333333333336,0.04027777777777778,0.0,3.0,3.4509703578060624,0.3275862068965517,1.8333333333333333,0.5603448275862069,0.5833333333333334,0.10208333333333333,0.15763888888888888,0.10208333333333333
WF2,R3,3.0,TOUCH_FILL,759,182,0.23978919631093545,0.1686429512516469,0.0,0.3425559947299078,0.04479578392621871,0.0,3.0,3.1973392907459046,0.2692307692307692,1.1879699248120699,0.13736263736266632,0.13736263736266632,-0.011857707509874487,0.03293807641634422,-0.011857707509874487
WF3,R3,3.0,TOUCH_FILL,685,134,0.19562043795620437,0.13576642335766423,0.0,0.4043795620437956,0.051094890510948905,0.0,3.0,3.1806058639608286,0.2366412213740458,0.93,-0.05343511450381679,-0.05343511450381679,-0.059854014598540145,-0.00583941605839416,-0.06423357664233577
WF1,R4,3.0,TOUCH_FILL,931,208,0.22341568206229862,0.18152524167561762,0.0,0.30612244897959184,0.04940923737916219,0.0,3.0,3.6332235015178886,0.35121951219512193,1.8082706766917058,0.5243902439024238,0.6219512195121799,0.07572502685284306,0.14983888292158634,0.07250268528463683
WF2,R4,3.0,TOUCH_FILL,756,198,0.2619047619047619,0.18518518518518517,0.0,0.27116402116402116,0.06481481481481481,0.0,3.0,3.616516964661508,0.2639593908629442,1.1942528735632227,0.14297800338409788,0.14297800338409788,-0.01962081128747714,0.06106701940035355,-0.020943562610228464
WF3,R4,3.0,TOUCH_FILL,987,253,0.2563323201621074,0.17426545086119555,0.0,0.3981762917933131,0.02127659574468085,0.0,3.0,3.3866822289600584,0.3888888888888889,2.317099567099568,0.8048941798941806,0.8366402116402123,0.1862546437014524,0.21361026680175635,0.1852414724755152
WF1,R1,3.0,STRICT_TRADE_THROUGH,465,295,0.6344086021505376,0.04086021505376344,0.0,0.23010752688172043,0.017204301075268817,0.0,3.142857142857143,4.177558464970368,0.233201581027668,1.0608141983012576,0.046632231108474184,0.04663223110847421,0.008167644022460164,0.02537194509772898,-0.08215493662270112
WF2,R1,3.0,STRICT_TRADE_THROUGH,380,225,0.5921052631578947,0.042105263157894736,0.0,0.25,0.039473684210526314,0.0,3.5,5.202159417943613,0.2132701421800948,1.237855073851425,0.18712768843287475,0.18712768843287478,0.06443142699825415,0.10390511120878046,0.02758932173509625
WF3,R1,3.0,STRICT_TRADE_THROUGH,413,298,0.7215496368038741,0.009685230024213076,0.0,0.1694915254237288,0.026634382566585957,0.0,3.75,5.1095008591002475,0.20938628158844766,1.1273838221919148,0.1007113973286257,0.10071139732862572,0.040912971089659377,0.06754735365624534,-0.009934486537459269
