instrument,horizon,feature_set,model,decile,n,mean_prediction,realized_mean,realized_median,positive_rate
CU,4,F2_ACTIVITY,gbr_quantile,5,225,3.119052532698422e-05,0.00031697414771092664,0.0002843197668776,0.5688888888888889
CU,4,F2_ACTIVITY,gbr_quantile,6,225,0.00010255667066845312,0.00011244514574811506,0.0,0.48444444444444446
CU,4,F2_ACTIVITY,gbr_quantile,7,225,0.00016943327201363522,3.97556632103437e-06,0.0,0.49777777777777776
CU,4,F2_ACTIVITY,gbr_quantile,8,225,0.00026509906439345853,-0.00012620898693460318,-9.574417164669074e-05,0.4666666666666667
CU,4,F2_ACTIVITY,gbr_quantile,9,225,0.00039268443609834046,-0.00013020767224051322,-9.544261520005964e-05,0.4666666666666667
CU,4,F2_ACTIVITY,gbr_quantile,10,225,0.0007082118157272404,-0.0001285869361308895,-0.0001930688296372,0.4666666666666667
CU,4,F3_VOL,linear_qr,1,225,-0.0004079053257808778,2.2983969182919493e-05,-9.24769964130905e-05,0.4666666666666667
CU,4,F3_VOL,linear_qr,2,225,-0.0002501403367663873,1.4712348616538195e-05,0.0002843197668776,0.5511111111111111
CU,4,F3_VOL,linear_qr,3,225,-0.00015589652144581647,1.9385189544370035e-05,0.0,0.49333333333333335
CU,4,F3_VOL,linear_qr,4,225,-8.873040405835833e-05,-7.97008146882047e-06,0.0,0.4888888888888889
CU,4,F3_VOL,linear_qr,5,225,-2.147325754330376e-05,2.157219398168405e-05,-9.579920493987488e-05,0.48
CU,4,F3_VOL,linear_qr,6,225,4.956465490773697e-05,1.377110857909318e-05,0.0,0.49777777777777776
CU,4,F3_VOL,linear_qr,7,225,0.00011829458635305879,-9.755853799694508e-05,-0.0001907486891811,0.4622222222222222
CU,4,F3_VOL,linear_qr,8,225,0.00020204170161834198,-0.00017144243204271815,-0.0001909490171927,0.4444444444444444
CU,4,F3_VOL,linear_qr,9,225,0.00030457079103979605,0.0003346543681960201,9.480919656306797e-05,0.5244444444444445
CU,4,F3_VOL,linear_qr,10,225,0.0005757228829699377,0.00035149553264259963,0.0002862458871698,0.5377777777777778
CU,4,F3_VOL,gbr_quantile,1,225,-0.0003679501809623879,0.0004708319731734889,0.0002890869690092,0.5244444444444445
CU,4,F3_VOL,gbr_quantile,2,225,-0.00017994828050141943,-2.0652503636680603e-05,0.0,0.48444444444444446
CU,4,F3_VOL,gbr_quantile,3,225,-0.00010300774260486729,9.827882422891076e-06,0.0,0.49777777777777776
CU,4,F3_VOL,gbr_quantile,4,225,-3.991151593058985e-05,-8.537746342529333e-05,-0.0001886792458427,0.47555555555555556
CU,4,F3_VOL,gbr_quantile,5,225,2.2145677754575968e-05,0.0003518464252308071,0.0002774566491787,0.5466666666666666
CU,4,F3_VOL,gbr_quantile,6,225,8.051454742779638e-05,0.0003247711797333448,0.0001976479895752,0.5555555555555556
CU,4,F3_VOL,gbr_quantile,7,225,0.00014517402707651042,-0.00018954565996905648,0.0,0.47555555555555556
CU,4,F3_VOL,gbr_quantile,8,225,0.00023333514984629045,2.483504927886751e-05,-9.544261520005964e-05,0.4622222222222222
CU,4,F3_VOL,gbr_quantile,9,225,0.0003838179972590839,-0.0002681120235365622,-0.000278048104113,0.4533333333333333
CU,4,F3_VOL,gbr_quantile,10,225,0.0007064311020856298,-0.00011682120003706555,-0.0001925298427202,0.4711111111111111
CU,8,F1_DIRECTION,linear_qr,1,225,-0.0009267556718089032,-0.0005933112678803853,-0.0004628558286752,0.44
CU,8,F1_DIRECTION,linear_qr,2,225,-0.0005121490254124725,-8.127918215223736e-05,-9.545172536243294e-05,0.48
CU,8,F1_DIRECTION,linear_qr,3,225,-0.00031351904851482226,0.00014586730174441956,0.0001839080464953,0.52
CU,8,F1_DIRECTION,linear_qr,4,225,-0.00014163889747663544,0.00014575635306256075,9.255402848014216e-05,0.5066666666666667
CU,8,F1_DIRECTION,linear_qr,5,225,1.7505773890165058e-05,1.6591978935772296e-05,-0.0002797072415792,0.4533333333333333
CU,8,F1_DIRECTION,linear_qr,6,225,0.00017518937906420382,9.961758610707564e-05,0.0,0.49777777777777776
CU,8,F1_DIRECTION,linear_qr,7,225,0.00036137416592093565,0.0001524314347910102,0.0001860119052982,0.5288888888888889
CU,8,F1_DIRECTION,linear_qr,8,225,0.0005593028517477615,0.0006663438921253018,0.0003884626639118,0.5511111111111111
CU,8,F1_DIRECTION,linear_qr,9,225,0.0007567025475971544,0.0001876483813332149,0.0001847404402076,0.5155555555555555
CU,8,F1_DIRECTION,linear_qr,10,225,0.0011378851099124786,0.0004959930958238586,0.0004642310096834,0.5511111111111111
CU,8,F1_DIRECTION,gbr_quantile,1,225,-0.0009185471244297618,-0.000228249909464945,-0.0001926596672947,0.4533333333333333
CU,8,F1_DIRECTION,gbr_quantile,2,225,-0.0004084054133482035,-0.00021761670818612607,-0.0001855287574895,0.4666666666666667
CU,8,F1_DIRECTION,gbr_quantile,3,225,-0.00020377564972408032,0.00041102947236598583,0.0003813882578647,0.5466666666666666
CU,8,F1_DIRECTION,gbr_quantile,4,225,-5.299840100307255e-05,0.00010474725335179227,0.0,0.49777777777777776
CU,8,F1_DIRECTION,gbr_quantile,5,225,6.804430132173631e-05,0.0002375551508240214,0.0001908032823953,0.5244444444444445
CU,8,F1_DIRECTION,gbr_quantile,6,225,0.00018142557183337016,0.0005346095361095825,0.000669952649837,0.5644444444444444
CU,8,F1_DIRECTION,gbr_quantile,7,225,0.00031236478660506795,-0.0003850534272633016,-9.69414958832144e-05,0.47555555555555556
CU,8,F1_DIRECTION,gbr_quantile,8,225,0.0005077258569887838,7.618009180887625e-05,9.756573499128224e-05,0.5155555555555555
CU,8,F1_DIRECTION,gbr_quantile,9,225,0.0008020758023686723,0.0003605309143104027,0.0,0.49777777777777776
CU,8,F1_DIRECTION,gbr_quantile,10,225,0.0015142883469155546,0.0003419272000343027,9.414866080478164e-05,0.5022222222222222
CU,8,F2_ACTIVITY,linear_qr,1,225,-0.001045502346805488,-0.0002695463839365872,-0.0001926040067587,0.4577777777777778
CU,8,F2_ACTIVITY,linear_qr,2,225,-0.0006003513186351621,-1.3583458217922654e-05,-9.47822378795562e-05,0.49333333333333335
CU,8,F2_ACTIVITY,linear_qr,3,225,-0.0003885568874132402,0.00012316168861466716,9.626028789256384e-05,0.52
CU,8,F2_ACTIVITY,linear_qr,4,225,-0.00019672693668427839,-6.959417302276795e-05,-9.456711908315068e-05,0.49333333333333335
CU,8,F2_ACTIVITY,linear_qr,5,225,-3.4880306114079375e-05,9.565938406654719e-05,-0.0001918097253411,0.47555555555555556
CU,8,F2_ACTIVITY,linear_qr,6,225,0.00014382476493208173,-0.00010185999593698104,-0.000189125296072,0.4622222222222222
CU,8,F2_ACTIVITY,linear_qr,7,225,0.00034015269646716885,-0.0003255294922659553,0.0,0.49777777777777776
CU,8,F2_ACTIVITY,linear_qr,8,225,0.0005465696405695641,0.0004970785487534166,0.0001913326323641,0.5333333333333333
CU,8,F2_ACTIVITY,linear_qr,9,225,0.0007608942546932769,0.0006385339884763824,0.0003709198855582,0.5511111111111111
CU,8,F2_ACTIVITY,linear_qr,10,225,0.0012714413270486123,0.0006613394673597918,0.0005639627934041,0.56
CU,8,F2_ACTIVITY,gbr_quantile,1,225,-0.0012293026195543556,-0.0007285665386254224,-0.0006731740409044,0.4
CU,8,F2_ACTIVITY,gbr_quantile,2,225,-0.000483349954193807,0.0005952203124993267,0.0003714710295315,0.5333333333333333
CU,8,F2_ACTIVITY,gbr_quantile,3,225,-0.00018788553302583462,-0.00024536259061098243,-0.000284643485958,0.44
CU,8,F2_ACTIVITY,gbr_quantile,4,225,-2.018476318362473e-05,0.00024792029023527407,0.0001872133301358,0.5244444444444445
CU,8,F2_ACTIVITY,gbr_quantile,5,225,0.00010981996086941993,0.0004304788466318875,0.0004772130846946,0.5688888888888889
CU,8,F2_ACTIVITY,gbr_quantile,6,225,0.00021903528486028165,-0.00011973708042076259,9.4926194954825e-05,0.5155555555555555
CU,8,F2_ACTIVITY,gbr_quantile,7,225,0.0003454338983472428,-0.00015949202596567507,-9.711094933582167e-05,0.48
CU,8,F2_ACTIVITY,gbr_quantile,8,225,0.000531028620858845,-9.919539024118571e-05,-9.476427393966062e-05,0.48444444444444446
CU,8,F2_ACTIVITY,gbr_quantile,9,225,0.0007873307786242995,0.0005405910589590634,0.0006680983307443,0.5644444444444444
CU,8,F2_ACTIVITY,gbr_quantile,10,225,0.0015791954433129454,0.0007738026914290674,0.000287535344867,0.5333333333333333
CU,8,F3_VOL,linear_qr,1,225,-0.0010952897385287878,-0.00025229894949217074,-0.0001855287574895,0.4711111111111111
CU,8,F3_VOL,linear_qr,2,225,-0.0006726718946889787,4.537289121580184e-05,-9.603841543998888e-05,0.4711111111111111
CU,8,F3_VOL,linear_qr,3,225,-0.00044397130302199696,-0.0002883673072931897,-0.0001943823506946,0.4533333333333333
CU,8,F3_VOL,linear_qr,4,225,-0.00022419432081349381,0.00013640733338826373,9.870206788849144e-05,0.52
CU,8,F3_VOL,linear_qr,5,225,-3.449812074654664e-05,-0.00013307273296363537,-0.0001918097253411,0.4711111111111111
CU,8,F3_VOL,linear_qr,6,225,0.00015426944711945386,0.0003506361875978977,9.756573499128224e-05,0.5244444444444445
CU,8,F3_VOL,linear_qr,7,225,0.0003698388592493299,-1.066934654135799e-06,0.0001852023340787,0.5155555555555555
CU,8,F3_VOL,linear_qr,8,225,0.0005937923486360713,5.9214304795092925e-05,9.576250905094226e-05,0.5111111111111111
CU,8,F3_VOL,linear_qr,9,225,0.0008545552008082209,0.0005970168500550229,0.0002929544476788,0.5422222222222223
CU,8,F3_VOL,linear_qr,10,225,0.001426263003000109,0.0007218179312416432,0.0006460842903223,0.5644444444444444
CU,8,F3_VOL,gbr_quantile,1,225,-0.0011864281357396027,-0.000541098355339532,-0.0005596493010542,0.4266666666666667
CU,8,F3_VOL,gbr_quantile,2,225,-0.0004550232452622311,0.00031745517873934864,0.0,0.49333333333333335
CU,8,F3_VOL,gbr_quantile,3,225,-0.00017275706957248875,-0.00020433607324073862,-0.0004621712889033,0.4222222222222222
CU,8,F3_VOL,gbr_quantile,4,225,-1.20412624453152e-05,0.0006447547166074373,0.0002843197668776,0.5511111111111111
CU,8,F3_VOL,gbr_quantile,5,225,0.0001181333303507886,-6.213703006000042e-05,0.0001898253612382,0.5422222222222223
CU,8,F3_VOL,gbr_quantile,6,225,0.00022224995222891927,0.00026524877200789836,0.000191222870838,0.5244444444444445
CU,8,F3_VOL,gbr_quantile,7,225,0.00032735566408340696,-0.00042663122705322487,-0.000188910929059,0.48444444444444446
CU,8,F3_VOL,gbr_quantile,8,225,0.0004738387480117572,0.0006247183280474682,0.0004849425438132,0.56
CU,8,F3_VOL,gbr_quantile,9,225,0.0007386314641411668,5.0650092910196095e-05,0.0001852023340787,0.52
CU,8,F3_VOL,gbr_quantile,10,225,0.0014988641289673636,0.0005670351712717385,0.0002887808654617,0.52
CU,16,F1_DIRECTION,linear_qr,1,225,-0.0015647563533000182,0.0005010493383917683,0.0006519815813313,0.5377777777777778
CU,16,F1_DIRECTION,linear_qr,2,225,-0.0007876582782336762,-0.00012620921600618506,-9.481818619912778e-05,0.4888888888888889
CU,16,F1_DIRECTION,linear_qr,3,225,-0.0004148769731610803,0.00039156657703499236,0.0002772258946739,0.5244444444444445
CU,16,F1_DIRECTION,linear_qr,4,225,-6.816801628831877e-05,-0.0007683207120363744,-0.0006470996296985,0.4533333333333333
CU,16,F1_DIRECTION,linear_qr,5,225,0.00026373803035027043,-0.0012302149159005378,-0.0011208669210109,0.41333333333333333
CU,16,F1_DIRECTION,linear_qr,6,225,0.000672477151156405,0.000522789771071737,0.0007801073043111,0.5777777777777777
CU,16,F1_DIRECTION,linear_qr,7,225,0.001122297498847372,6.934724097439954e-06,0.0007684918725956,0.5466666666666666
CU,16,F1_DIRECTION,linear_qr,8,225,0.0015814058459963911,0.001417898565582158,0.0013677219795271,0.6355555555555555
CU,16,F1_DIRECTION,linear_qr,9,225,0.002052068201753279,0.0006254735789251686,0.0015866352668189,0.5866666666666667
CU,16,F1_DIRECTION,linear_qr,10,225,0.002908805610753885,0.000906937997534103,0.0020978361846426,0.6044444444444445
CU,16,F1_DIRECTION,gbr_quantile,1,225,-0.001281143184783234,0.0001458487502090397,0.0009231906120968,0.5511111111111111
CU,16,F1_DIRECTION,gbr_quantile,2,225,-0.0005724956554953861,-0.00015949860994173454,9.634375459062148e-05,0.5022222222222222
CU,16,F1_DIRECTION,gbr_quantile,3,225,-0.000232353556666981,-0.0006514268254597923,-0.0001857872741061,0.49333333333333335
CU,16,F1_DIRECTION,gbr_quantile,4,225,3.1212937832714885e-06,0.0004474013873737,-0.0001865671647202,0.47555555555555556
CU,16,F1_DIRECTION,gbr_quantile,5,225,0.00022779366395784447,-6.1706695421033e-05,0.0001838742305446,0.5155555555555555
CU,16,F1_DIRECTION,gbr_quantile,6,225,0.0004929705887468277,-0.00019595234669843997,-0.000290796299243,0.4888888888888889
CU,16,F1_DIRECTION,gbr_quantile,7,225,0.0010203521574520215,0.0006842300415240284,0.0009543806794268,0.5733333333333334
CU,16,F1_DIRECTION,gbr_quantile,8,225,0.0016310490164471428,0.001174238768067389,0.001841888941064,0.6311111111111111
CU,16,F1_DIRECTION,gbr_quantile,9,225,0.002126632609179859,0.0010175377888658513,0.0015697865544109,0.6
CU,16,F1_DIRECTION,gbr_quantile,10,225,0.002858375761692792,-0.00015276654982473862,0.0008584100865707,0.5377777777777778
CU,16,F2_ACTIVITY,linear_qr,1,225,-0.0016598827255810075,0.0005078468214517472,0.0006519815813313,0.5466666666666666
CU,16,F2_ACTIVITY,linear_qr,2,225,-0.0008183663814521435,0.0003419206071303697,9.639018755347484e-05,0.5066666666666667
CU,16,F2_ACTIVITY,linear_qr,3,225,-0.00041077707937021843,0.00016984732421163002,9.53425180681651e-05,0.5111111111111111
CU,16,F2_ACTIVITY,linear_qr,4,225,-6.0906278075651755e-05,-0.0009002429407464904,-0.0007411525260519,0.4311111111111111
CU,16,F2_ACTIVITY,linear_qr,5,225,0.00031678169108842,-0.0006835611807828375,-9.70167354629315e-05,0.49333333333333335
CU,16,F2_ACTIVITY,linear_qr,6,225,0.0007198689566898133,-0.0006934241565199282,-9.870206788846558e-05,0.47555555555555556
CU,16,F2_ACTIVITY,linear_qr,7,225,0.0011956318362844687,0.0009259948587650707,0.0015760444554657,0.6088888888888889
CU,16,F2_ACTIVITY,linear_qr,8,225,0.0016424975442001146,0.0001379359454058831,0.0008366256588385,0.5555555555555556
CU,16,F2_ACTIVITY,linear_qr,9,225,0.002118667818304078,0.0010054353621554012,0.0018141027555927,0.5955555555555555
CU,16,F2_ACTIVITY,linear_qr,10,225,0.0032623380305576563,0.0014361530676234243,0.0024813908513854,0.6444444444444445
CU,16,F2_ACTIVITY,gbr_quantile,1,225,-0.001717161817452469,-7.576954490553752e-05,9.47642739395682e-05,0.5111111111111111
CU,16,F2_ACTIVITY,gbr_quantile,2,225,-0.0007622141240605781,-0.0001750889877755102,0.0002776363906593,0.5111111111111111
CU,16,F2_ACTIVITY,gbr_quantile,3,225,-0.0003095874503853506,0.00041326824583989814,0.0002772258946739,0.5244444444444445
CU,16,F2_ACTIVITY,gbr_quantile,4,225,0.00010806246652849855,-0.00021471910393325294,-0.0002758493879842,0.4888888888888889
CU,16,F2_ACTIVITY,gbr_quantile,5,225,0.000415733745853662,0.00013206805377870176,0.0003782505955264,0.52
CU,16,F2_ACTIVITY,gbr_quantile,6,225,0.0007344460748748327,0.00027558560066208253,0.0003953350516008,0.5555555555555556
CU,16,F2_ACTIVITY,gbr_quantile,7,225,0.001138385197018461,0.0007000592969217649,0.0011070111831618,0.56
CU,16,F2_ACTIVITY,gbr_quantile,8,225,0.0015694379492174873,0.0002859449834521088,0.0013833174152218,0.5422222222222223
CU,16,F2_ACTIVITY,gbr_quantile,9,225,0.0021953623498715082,0.0005615038425849988,0.0011453661651105,0.5911111111111111
CU,16,F2_ACTIVITY,gbr_quantile,10,225,0.0032042039758841535,0.000345053322069016,0.0008600507004409,0.5644444444444444
CU,16,F3_VOL,linear_qr,1,225,-0.001676328255136361,0.00037410408202235424,0.0007774538778383,0.5466666666666666
CU,16,F3_VOL,linear_qr,2,225,-0.0008999386987466508,0.00037011891935473905,0.0003697541177272,0.5288888888888889
CU,16,F3_VOL,linear_qr,3,225,-0.00047723983896854445,3.304925238562789e-05,-0.0003701989861806,0.4711111111111111
CU,16,F3_VOL,linear_qr,4,225,-7.657294540374385e-05,-0.000709400180561777,-0.0005683432946393,0.4711111111111111
CU,16,F3_VOL,linear_qr,5,225,0.0002744974331393251,-0.0006519037965894596,-0.0004665267171155,0.4577777777777778
CU,16,F3_VOL,linear_qr,6,225,0.000668065530371151,-4.930437451962418e-05,0.0001924557357749,0.5155555555555555
CU,16,F3_VOL,linear_qr,7,225,0.0011195534556987876,-0.0003514274349086065,0.0002828187621963,0.52
CU,16,F3_VOL,linear_qr,8,225,0.0016035085245897252,0.0009765441979016719,0.0010687394750565,0.5911111111111111
CU,16,F3_VOL,linear_qr,9,225,0.0021979102677506536,0.000796797068944069,0.0016085540678004,0.6222222222222222
CU,16,F3_VOL,linear_qr,10,225,0.003224167134369848,0.0014593279746652756,0.002601264937633,0.6444444444444445
CU,16,F3_VOL,gbr_quantile,1,225,-0.001691456330273804,-0.0002967516952945253,-9.481818619912778e-05,0.4888888888888889
CU,16,F3_VOL,gbr_quantile,2,225,-0.0006807320715561547,0.0007034256395803756,0.0001925113106339,0.5244444444444445
CU,16,F3_VOL,gbr_quantile,3,225,-0.00021989946281522496,-0.00017209150351816792,9.634375459062148e-05,0.5022222222222222
CU,16,F3_VOL,gbr_quantile,4,225,0.00014231829095841595,-0.0002160607034812492,0.0006383658052724,0.5466666666666666
CU,16,F3_VOL,gbr_quantile,5,225,0.0004095266036614377,0.00026510656917178,0.0004720321069474,0.5288888888888889
CU,16,F3_VOL,gbr_quantile,6,225,0.0007315826518502227,-9.876943708227017e-07,9.694149588323822e-05,0.5022222222222222
CU,16,F3_VOL,gbr_quantile,7,225,0.0010303202222701948,-6.023501276204965e-05,0.0003790032260642,0.5155555555555555
CU,16,F3_VOL,gbr_quantile,8,225,0.0014934739576794426,2.4538986572874567e-05,0.0006478182633664,0.5244444444444445
CU,16,F3_VOL,gbr_quantile,9,225,0.002137083487314407,0.001666606424475383,0.0021252029250727,0.6622222222222223
CU,16,F3_VOL,gbr_quantile,10,225,0.003035957629256029,0.0003343546983206725,0.001055105368613,0.5733333333333334
AL,4,F1_DIRECTION,linear_qr,1,225,-0.000641041637726392,-0.0006055005375300795,-0.0006280749709241,0.38222222222222224
AL,4,F1_DIRECTION,linear_qr,2,225,-0.0004290553137979142,-0.0001823920053469253,0.0,0.49333333333333335
AL,4,F1_DIRECTION,linear_qr,3,225,-0.0003228643163797329,9.401456838912801e-05,0.0002065475583095,0.5066666666666667
AL,4,F1_DIRECTION,linear_qr,4,225,-0.0002273608412489041,1.100479800121156e-05,0.0,0.4711111111111111
AL,4,F1_DIRECTION,linear_qr,5,225,-0.0001564409218042323,0.00018215621917331822,0.0,0.48
AL,4,F1_DIRECTION,linear_qr,6,225,-8.288336148960733e-05,7.782925565573469e-05,0.0,0.4666666666666667
AL,4,F1_DIRECTION,linear_qr,7,225,-8.447382481101237e-06,0.00041190742134789373,0.0004198152874421,0.5955555555555555
AL,4,F1_DIRECTION,linear_qr,8,225,6.608114424524088e-05,-0.00021745563398599778,0.0,0.48444444444444446
AL,4,F1_DIRECTION,linear_qr,9,225,0.0001516699569175606,0.0002838366498368378,0.0002051492467959,0.5066666666666667
AL,4,F1_DIRECTION,linear_qr,10,225,0.00034382242101575565,-8.784417583097334e-05,0.0,0.48444444444444446
AL,4,F1_DIRECTION,gbr_quantile,1,225,-0.0007021042757478192,-0.00030073537478143944,-0.0004374453263108,0.40444444444444444
AL,4,F1_DIRECTION,gbr_quantile,2,225,-0.00046150088218399935,1.0084327340066245e-05,0.0002080515975464,0.52
AL,4,F1_DIRECTION,gbr_quantile,3,225,-0.00033149477655261284,-0.00017432058885814136,-0.0002062068261766,0.4622222222222222
AL,4,F1_DIRECTION,gbr_quantile,4,225,-0.00020767116177763248,-7.272766030554848e-05,0.0,0.47555555555555556
AL,4,F1_DIRECTION,gbr_quantile,5,225,-0.0001106365457280987,-7.414536545809422e-05,0.0,0.4888888888888889
AL,4,F1_DIRECTION,gbr_quantile,6,225,-4.229689644078606e-05,-0.00014471043264892882,0.0,0.48444444444444446
AL,4,F1_DIRECTION,gbr_quantile,7,225,1.3415308327857775e-05,0.00047922453915221153,0.000213196888133,0.5422222222222223
AL,4,F1_DIRECTION,gbr_quantile,8,225,7.30772412581032e-05,0.00039466627496125115,0.0002112155462494,0.5377777777777778
AL,4,F1_DIRECTION,gbr_quantile,9,225,0.00018136239194347804,4.081261302333466e-05,0.0,0.49777777777777776
AL,4,F1_DIRECTION,gbr_quantile,10,225,0.0005867015277689332,-0.0001905917727145631,-0.0002064196518837,0.4577777777777778
AL,4,F2_ACTIVITY,linear_qr,1,225,-0.0007918388378399193,-0.0006757474679405711,-0.0006138107609598,0.39555555555555555
AL,4,F2_ACTIVITY,linear_qr,2,225,-0.0004659895911303391,-0.0001529517303566605,0.0,0.48
AL,4,F2_ACTIVITY,linear_qr,3,225,-0.0003255946269206193,0.0003390900919016026,0.0002077058892086,0.5288888888888889
AL,4,F2_ACTIVITY,linear_qr,4,225,-0.00023191442227948902,-7.726257761701198e-05,0.0,0.4577777777777778
AL,4,F2_ACTIVITY,linear_qr,5,225,-0.00014970054801478376,0.00011524492526482309,0.0,0.47555555555555556
AL,4,F2_ACTIVITY,linear_qr,6,225,-7.367162198762077e-05,0.00019868801375629735,0.0,0.49333333333333335
AL,4,F2_ACTIVITY,linear_qr,7,225,-3.447722404133865e-06,0.0002491068763898996,0.0004198152874421,0.5777777777777777
AL,4,F2_ACTIVITY,linear_qr,8,225,7.758812273006307e-05,-6.807936865776803e-05,0.0002059520139088,0.5022222222222222
AL,4,F2_ACTIVITY,linear_qr,9,225,0.00016851310856824022,3.364857737003912e-05,0.0002101502582075,0.5111111111111111
AL,4,F2_ACTIVITY,linear_qr,10,225,0.0003757793293300238,5.819219599497809e-06,-0.0002064622697537,0.4488888888888889
AL,4,F2_ACTIVITY,gbr_quantile,1,225,-0.0007992617912647808,-0.00033648224422565373,-0.0004156276036556,0.4266666666666667
AL,4,F2_ACTIVITY,gbr_quantile,2,225,-0.000497230930418779,-0.0002944440107147844,-0.0002090519501707,0.4666666666666667
AL,4,F2_ACTIVITY,gbr_quantile,3,225,-0.0003190710885289867,2.4831153163205785e-05,0.0,0.4888888888888889
AL,4,F2_ACTIVITY,gbr_quantile,4,225,-0.00020190226759052751,-0.00028516981427606356,0.0,0.47555555555555556
AL,4,F2_ACTIVITY,gbr_quantile,5,225,-0.00011097946299704314,0.0002596288785254916,0.0002163799640596,0.5244444444444445
AL,4,F2_ACTIVITY,gbr_quantile,6,225,-3.739342133916906e-05,0.0001772058785454013,0.0,0.49777777777777776
AL,4,F2_ACTIVITY,gbr_quantile,7,225,2.420751166499842e-05,0.00023144012977413246,0.0002098856131117,0.5333333333333333
AL,4,F2_ACTIVITY,gbr_quantile,8,225,9.216800294250204e-05,0.00040855174249480804,0.0002220002229119,0.5644444444444444
AL,4,F2_ACTIVITY,gbr_quantile,9,225,0.00018329419485620108,7.416529656024869e-06,0.0,0.44
AL,4,F2_ACTIVITY,gbr_quantile,10,225,0.0005569131891192051,-0.00022542168323241426,-0.0002064622697537,0.4533333333333333
AL,4,F3_VOL,linear_qr,1,225,-0.0008505502474304814,-0.0007222993590563075,-0.0006155740422145,0.37777777777777777
AL,4,F3_VOL,linear_qr,2,225,-0.0004820538356658476,-1.1319576115287595e-05,0.0,0.48444444444444446
AL,4,F3_VOL,linear_qr,3,225,-0.00033029252302789637,0.00027980758067080357,0.0002077058892086,0.52
AL,4,F3_VOL,linear_qr,4,225,-0.0002369434515643836,0.00010166104732587866,0.0,0.4888888888888889
AL,4,F3_VOL,linear_qr,5,225,-0.00015461880687139687,-9.508708008397556e-05,0.0,0.4711111111111111
AL,4,F3_VOL,linear_qr,6,225,-8.497267825654141e-05,0.00028812426401612093,0.0002073613278554,0.5155555555555555
AL,4,F3_VOL,linear_qr,7,225,-8.36863181431083e-06,0.00019068999572866666,0.0002092269073435,0.5377777777777778
AL,4,F3_VOL,linear_qr,8,225,7.704653490657825e-05,-8.112028055209739e-05,0.000213196888133,0.5288888888888889
AL,4,F3_VOL,linear_qr,9,225,0.00017480252478299324,0.0003213311091777955,0.0002172260245318,0.5377777777777778
AL,4,F3_VOL,linear_qr,10,225,0.0006023239575915333,-0.00030423114140144933,-0.000221116639928,0.4088888888888889
AL,4,F3_VOL,gbr_quantile,1,225,-0.0008201267899038798,-0.00032444722441156757,-0.0006057546878817,0.4088888888888889
AL,4,F3_VOL,gbr_quantile,2,225,-0.0004918671610030228,-4.738872000390045e-05,0.0002065475583095,0.5066666666666667
AL,4,F3_VOL,gbr_quantile,3,225,-0.0003252805944388601,-0.00018400927406577114,0.0,0.48444444444444446
AL,4,F3_VOL,gbr_quantile,4,225,-0.00020839513213934618,-0.0001286310370319982,0.0,0.4488888888888889
AL,4,F3_VOL,gbr_quantile,5,225,-0.00012108001574044348,0.00024069415240734581,0.0,0.49777777777777776
AL,4,F3_VOL,gbr_quantile,6,225,-4.750866925201724e-05,6.257272083364456e-06,0.0004154549291164,0.5555555555555556
AL,4,F3_VOL,gbr_quantile,7,225,2.0894089867304862e-05,0.0004107217563933529,0.0002091831406017,0.5244444444444445
AL,4,F3_VOL,gbr_quantile,8,225,9.07518895823405e-05,0.000244731927690804,0.0002091393921665,0.5111111111111111
AL,4,F3_VOL,gbr_quantile,9,225,0.00018118798307082106,0.0001981165655713222,0.0004202563625627,0.5377777777777778
AL,4,F3_VOL,gbr_quantile,10,225,0.0005398737943754484,-0.000448488858922804,-0.0004108463492465,0.39555555555555555
AL,8,F1_DIRECTION,linear_qr,1,225,-0.0010045287340190783,0.00011523523976622135,0.000205740150916,0.5022222222222222
AL,8,F1_DIRECTION,linear_qr,2,225,-0.0006045220065045351,-0.0005345339195822063,-0.0002018367147835,0.4533333333333333
AL,8,F1_DIRECTION,linear_qr,3,225,-0.0004463255082010584,-0.00043878104771356846,0.0,0.4711111111111111
AL,8,F1_DIRECTION,linear_qr,4,225,-0.00032219639719446305,0.00020791944104803204,0.0004363001814411,0.5466666666666666
AL,8,F1_DIRECTION,linear_qr,5,225,-0.00019159025429218074,-9.526020867982703e-05,0.000222593211826,0.5288888888888889
AL,8,F1_DIRECTION,linear_qr,6,225,-8.128225335737815e-05,0.0008546635433542729,0.0008626267517882,0.6222222222222222
AL,8,F1_DIRECTION,linear_qr,7,225,3.770968614518929e-05,7.553534766549865e-05,0.0,0.49777777777777776
AL,8,F1_DIRECTION,linear_qr,8,225,0.0001626013166191167,-0.00043521446568632095,0.0,0.49777777777777776
AL,8,F1_DIRECTION,linear_qr,9,225,0.000326032176493099,0.00041974932426263787,0.0004222973035732,0.5244444444444445
AL,8,F1_DIRECTION,linear_qr,10,225,0.0005631736389681251,-0.00019547937347795467,-0.0002050230658129,0.48
AL,8,F1_DIRECTION,gbr_quantile,1,225,-0.00125619351336171,-4.3690260541204486e-05,-0.000205149246796,0.4577777777777778
AL,8,F1_DIRECTION,gbr_quantile,2,225,-0.0006827522430270797,-0.0009387615244185706,-0.0004444444517603,0.39555555555555555
AL,8,F1_DIRECTION,gbr_quantile,3,225,-0.0004501653182402788,-0.000430017752717641,0.0002101502582075,0.5111111111111111
