instrument,horizon,feature_set,model,decile,n,mean_pred_width,median_abs_return,mean_abs_return,median_path_range,mean_path_range
CU,16,F3_VOL,linear_qr,1,225,0.014777856075794233,0.002959129216804,0.00396169907263821,0.0072464085207671995,0.008064588362424806
CU,16,F3_VOL,linear_qr,2,225,0.016173016366882592,0.003809882413567,0.004577913157866185,0.0075754395477015,0.008535196226815317
CU,16,F3_VOL,linear_qr,3,224,0.01679471674781443,0.003582183206249,0.004512472538993474,0.0075243655333429495,0.008543873991540772
CU,16,F3_VOL,linear_qr,4,225,0.01732009894272057,0.0038077594184673,0.004525753910197295,0.0079323778099407,0.008645642361404951
CU,16,F3_VOL,linear_qr,5,224,0.01776794919373265,0.00328528707647755,0.004477591466350829,0.00749837891222285,0.008353708766758991
CU,16,F3_VOL,linear_qr,6,225,0.0182130083459581,0.0032507916571047,0.004335930478165755,0.0074754628034533,0.008495205803128134
CU,16,F3_VOL,linear_qr,7,224,0.018702502134366566,0.0037141906840233,0.004784838257266846,0.00798255687997955,0.009132040598055256
CU,16,F3_VOL,linear_qr,8,225,0.019286160063157535,0.0037233323839231,0.0047533783043580274,0.008276440276417999,0.008881230559575145
CU,16,F3_VOL,linear_qr,9,224,0.020159491188188803,0.00361828437168315,0.004537645816167992,0.0083130763964364,0.009176869253856499
CU,16,F3_VOL,linear_qr,10,225,0.02178267233887863,0.0043433171856789,0.0051067943461368635,0.0105872018747973,0.010704021131853847
CU,16,F3_VOL,gbr_quantile,1,225,0.012835877767793416,0.0034131300142198,0.004531052386396967,0.0077177378753372,0.008440672150601758
CU,16,F3_VOL,gbr_quantile,2,225,0.014479532651772011,0.0028672484519527,0.004085055097995531,0.0074445452040912,0.008472378369091961
CU,16,F3_VOL,gbr_quantile,3,225,0.015559648920247447,0.0032489278458992,0.003952521814144306,0.007381486447224799,0.008020196129165272
CU,16,F3_VOL,gbr_quantile,4,225,0.01640034730697749,0.0040705619299423,0.004820205032660745,0.0080521907461599,0.008956042375216093
CU,16,F3_VOL,gbr_quantile,5,225,0.017141482766691894,0.0037050801925454,0.004266414736238436,0.0078527093254989,0.008360112883455164
CU,16,F3_VOL,gbr_quantile,6,225,0.017780636269791372,0.0041384015561778,0.004703826118972033,0.0081828250456721,0.009020568739028362
CU,16,F3_VOL,gbr_quantile,7,225,0.01843670245951272,0.004077960983449,0.005302499502892374,0.0083937921284686,0.009567671924919736
CU,16,F3_VOL,gbr_quantile,8,225,0.0191840114514837,0.0039213861163014,0.004918684112164285,0.0086124934269985,0.009482999074759382
CU,16,F3_VOL,gbr_quantile,9,225,0.02011559758236156,0.0030677811424356,0.004577364041814705,0.008484726052668201,0.009109967649258137
CU,16,F3_VOL,gbr_quantile,10,225,0.02179961051418266,0.0033978965754046,0.0043703259565768225,0.0086083745366001,0.009048279784112894
AL,4,F1_DIRECTION,linear_qr,1,225,0.005290697514044431,0.0014685830815266,0.0018472606125850232,0.0034445674531876002,0.0038833637762037106
AL,4,F1_DIRECTION,linear_qr,2,225,0.0057677035473580485,0.0010781672203454,0.0016260096966421752,0.0030335884585989,0.003455195949540444
AL,4,F1_DIRECTION,linear_qr,3,225,0.006036204103588034,0.0012631580626913,0.0018125897718554132,0.0035156690124897,0.003885255381406815
AL,4,F1_DIRECTION,linear_qr,4,225,0.006280545124445302,0.0012956166787542,0.0018675889896484317,0.0033493855888300002,0.003945336733333229
AL,4,F1_DIRECTION,linear_qr,5,225,0.006509695658045503,0.0014600065165177,0.0018293235331127747,0.003331948105477,0.003800129565499231
AL,4,F1_DIRECTION,linear_qr,6,225,0.006733680493156302,0.0012674272926038,0.0019247807290757174,0.003385530106309,0.004077870248136946
AL,4,F1_DIRECTION,linear_qr,7,225,0.006946073657070847,0.0014778847828741,0.0021727633646288083,0.0035398267051239,0.004352912794943528
AL,4,F1_DIRECTION,linear_qr,8,225,0.0072157693469693225,0.0015100854989125,0.0019896465281461304,0.0037082860789189997,0.004259617870219183
AL,4,F1_DIRECTION,linear_qr,9,225,0.007574577728945333,0.0014713612743795,0.0020303427735822734,0.0037082860789191,0.004346283454052619
AL,4,F1_DIRECTION,linear_qr,10,225,0.008334556381564039,0.0014410707589087,0.0021182183445132533,0.0038809880537075997,0.004585854928324739
AL,4,F1_DIRECTION,gbr_quantile,1,225,0.00325210705147427,0.0006586892322905,0.0010234333985540127,0.0017050302510837,0.0020918945572020392
AL,4,F1_DIRECTION,gbr_quantile,2,225,0.00418286112550486,0.0008408661416197,0.0012383840014642288,0.0021696688919256,0.002553104988033751
AL,4,F1_DIRECTION,gbr_quantile,3,225,0.005709881306940169,0.0014667367742137,0.0017653031695624157,0.0035200367643502,0.0038939410803197276
AL,4,F1_DIRECTION,gbr_quantile,4,225,0.006106414792965705,0.0015071592905713,0.0019028800609726983,0.0035906681307284,0.004029073722844996
AL,4,F1_DIRECTION,gbr_quantile,5,225,0.006442699445309879,0.0012481798999327,0.0017649912954784458,0.0035266087789721998,0.004120854876522721
AL,4,F1_DIRECTION,gbr_quantile,6,225,0.006760270544013064,0.0015543469322371,0.0019333137571374609,0.0034775083947148,0.004061110913934005
AL,4,F1_DIRECTION,gbr_quantile,7,225,0.007081322922869615,0.0015081334324618,0.002271353462641493,0.0039370129593395,0.004699706746643484
AL,4,F1_DIRECTION,gbr_quantile,8,225,0.00741738641138647,0.0016824399341891,0.002203730365671495,0.0041050073848713,0.004577338691920354
AL,4,F1_DIRECTION,gbr_quantile,9,225,0.007897610765092395,0.0019469989925588,0.0026068122289465926,0.0045230340267313,0.005300921258768601
AL,4,F1_DIRECTION,gbr_quantile,10,225,0.009126052162914162,0.0017263707351971,0.0025083226033611565,0.0047805393085982,0.005263873865470765
AL,4,F2_ACTIVITY,linear_qr,1,225,0.0050149712567756945,0.0012445552322047,0.0016962792484324402,0.0031476261429935,0.0036682633651436377
AL,4,F2_ACTIVITY,linear_qr,2,225,0.0055991359776198886,0.0013063359140554,0.001729137721641785,0.0033119467243465,0.003624842225061437
AL,4,F2_ACTIVITY,linear_qr,3,225,0.005901426617507334,0.0012300124551998,0.001795488155572062,0.0032506258984090998,0.0037399525003546695
AL,4,F2_ACTIVITY,linear_qr,4,225,0.006166023858229667,0.0012684991130116,0.0018822549184887493,0.0033493855888300002,0.0040458454224324165
AL,4,F2_ACTIVITY,linear_qr,5,225,0.006435209625334891,0.0012497398002343,0.0018035783075069636,0.0033812373718693,0.003938487126851413
AL,4,F2_ACTIVITY,linear_qr,6,224,0.006688724292974172,0.0014670493890414,0.0020638570274276,0.0033713643824112,0.004061429352760552
AL,4,F2_ACTIVITY,linear_qr,7,225,0.006955286987912074,0.0014413674893232,0.0020359887193792453,0.0035680591952239,0.004169245123644562
AL,4,F2_ACTIVITY,linear_qr,8,225,0.0072540009100700705,0.001503275275043,0.0018813829945223373,0.0036634024377536,0.0040678058886199206
AL,4,F2_ACTIVITY,linear_qr,9,225,0.007672271974390164,0.001469816537577,0.0021601430399816723,0.0038961088245648,0.004617764945114296
AL,4,F2_ACTIVITY,linear_qr,10,225,0.008675280908325658,0.0016750422676949,0.00217388768447506,0.0041032343500346,0.004661031105682763
AL,4,F2_ACTIVITY,gbr_quantile,1,225,0.0032320768566089083,0.0006274181947952,0.0009188185399439488,0.0016621653525581,0.0019799658064492
AL,4,F2_ACTIVITY,gbr_quantile,2,225,0.00429379617031903,0.001038961132419,0.0012600995197714034,0.0022640742407867,0.0025848712190844046
AL,4,F2_ACTIVITY,gbr_quantile,3,225,0.005613573248835468,0.0012484396128382,0.0017469467902086297,0.0033119467243465,0.003830994630001143
AL,4,F2_ACTIVITY,gbr_quantile,4,225,0.006122759593580473,0.0015457660138704,0.0020599302198965495,0.0036945854833616,0.004410061484791101
AL,4,F2_ACTIVITY,gbr_quantile,5,225,0.006439591486754341,0.0016618200750097,0.002111227619783967,0.0039370129593395,0.004434002271142999
AL,4,F2_ACTIVITY,gbr_quantile,6,225,0.006751812867725054,0.0014572709979784,0.002075566683941769,0.0037089602897804,0.004339622981996604
AL,4,F2_ACTIVITY,gbr_quantile,7,225,0.007085682868027943,0.0016437234027568,0.0022023850967855143,0.0039122874980919,0.0046690462062578516
AL,4,F2_ACTIVITY,gbr_quantile,8,225,0.007421672284591518,0.0016632020466029,0.002177116912154626,0.0041135393257922,0.004612806233101456
AL,4,F2_ACTIVITY,gbr_quantile,9,225,0.00785674958490905,0.001675744003368,0.002295192749739196,0.0039836513526925,0.00467075967425556
AL,4,F2_ACTIVITY,gbr_quantile,10,225,0.00905166045712725,0.0016863410404364,0.0023712402115643972,0.0045607636879089,0.005059690194580122
AL,4,F3_VOL,linear_qr,1,225,0.005002244283245458,0.0014319323301798,0.0017663861057956314,0.0031555721988098,0.003781223506374371
AL,4,F3_VOL,linear_qr,2,225,0.005522791216783555,0.0010529641912124,0.0016450298095008811,0.0031364374901303002,0.0034374127755932788
AL,4,F3_VOL,linear_qr,3,225,0.005809804408853547,0.0012513036043545,0.0015322636282491292,0.0031188298490222,0.0034521964096475843
AL,4,F3_VOL,linear_qr,4,224,0.006091765056556466,0.0014762010061755001,0.0022015591863053107,0.0035277478588068003,0.004259680052883793
AL,4,F3_VOL,linear_qr,5,225,0.006379066035099647,0.0012919898438024,0.0018305691472160456,0.0034401237968749,0.004037890541330404
AL,4,F3_VOL,linear_qr,6,225,0.006634906696080643,0.0012458473372233,0.0018978318558517636,0.0034744877515925,0.0039999297515925835
AL,4,F3_VOL,linear_qr,7,224,0.006892638997967983,0.0014385568920302,0.0018791674292299857,0.00335606277346355,0.0038746141824621606
AL,4,F3_VOL,linear_qr,8,225,0.007164658568725439,0.0014491256029353,0.0019381699377571356,0.0036938273069024,0.00423067055699323
AL,4,F3_VOL,linear_qr,9,225,0.007577782078416215,0.0015457660138704,0.0023165954673498757,0.0039147057308029,0.004793556058154671
AL,4,F3_VOL,linear_qr,10,225,0.008528408374061294,0.0017252538245273,0.002209148652826933,0.0041032343500346,0.004720913968238742
AL,4,F3_VOL,gbr_quantile,1,225,0.0033726381868223283,0.0006333790985521,0.000961325689113952,0.0016673617868688,0.002008400301543861
AL,4,F3_VOL,gbr_quantile,2,225,0.004383226737662039,0.0008773854478179,0.0012126872166642517,0.0022387309645376997,0.0025840980396105283
AL,4,F3_VOL,gbr_quantile,3,225,0.00562233543407785,0.0012568078738549,0.001749916095866995,0.0031377496719671,0.003741669587052418
AL,4,F3_VOL,gbr_quantile,4,225,0.006079380743994764,0.0014621412526544,0.0020918074269594355,0.0037089602897805,0.0043988832084078415
AL,4,F3_VOL,gbr_quantile,5,225,0.006405994804783548,0.0014360449693229,0.0018282300911478897,0.0035906681307285,0.004038490727064027
AL,4,F3_VOL,gbr_quantile,6,225,0.0067080075148583836,0.0016457522743605,0.0020412179584175026,0.0038809880537077,0.004390809807526149
AL,4,F3_VOL,gbr_quantile,7,225,0.007016250381591599,0.001677500917594,0.0022568962152105018,0.0039728227893886,0.004739974915587873
AL,4,F3_VOL,gbr_quantile,8,225,0.0073686343936969125,0.0016611299500764,0.0022069245063370815,0.0039138993211361005,0.004492486222543382
AL,4,F3_VOL,gbr_quantile,9,225,0.00783630418643284,0.001943635208571,0.002414747321284392,0.0045244071578029,0.0050068846094986985
AL,4,F3_VOL,gbr_quantile,10,225,0.008916629433487424,0.0017383750575036,0.002454771822788,0.0046521547215017,0.005190123282825666
AL,8,F1_DIRECTION,linear_qr,1,225,0.007547840287657195,0.0016782047152465,0.0022916302538822683,0.0050230327462734,0.005453578598738586
AL,8,F1_DIRECTION,linear_qr,2,225,0.00872770656376449,0.0019563097207609,0.0025960182005493313,0.0050409684567746,0.0055815553191531355
AL,8,F1_DIRECTION,linear_qr,3,225,0.00924459525448495,0.0019652806849538,0.0026824202773551077,0.0049585096744024,0.0058355203001757856
AL,8,F1_DIRECTION,linear_qr,4,225,0.009660435603326134,0.0018822550783567,0.0026770279105447505,0.0048152505895613,0.005647960188834336
AL,8,F1_DIRECTION,linear_qr,5,225,0.009995260096304892,0.0021574981400212,0.002953768449708076,0.0054404821365977,0.005949752147982324
AL,8,F1_DIRECTION,linear_qr,6,225,0.01032796568608027,0.0018658655770894,0.0027461152440446876,0.0048283918723496,0.005932971703568188
AL,8,F1_DIRECTION,linear_qr,7,225,0.010672421616314516,0.0020990771771138,0.003081653050876538,0.004995123862142,0.006118392638833401
AL,8,F1_DIRECTION,linear_qr,8,225,0.011060159304246935,0.0022336395259372,0.002808540164429143,0.0051713108133778,0.006015485732826298
AL,8,F1_DIRECTION,linear_qr,9,225,0.011548347328520722,0.0023827586276205,0.0032697363571886928,0.0053975634467441,0.006748474963580812
AL,8,F1_DIRECTION,linear_qr,10,225,0.012660239551582611,0.0021939455926204,0.002863564948438156,0.0052241263937433,0.006045107811109427
AL,8,F1_DIRECTION,gbr_quantile,1,225,0.007412847582902354,0.0016722411923621,0.002186209417507032,0.0041762432800873,0.0047605368564179965
AL,8,F1_DIRECTION,gbr_quantile,2,225,0.008299399824606821,0.0018474807677078,0.0023649253200024815,0.0045881206659463,0.005190990661520345
AL,8,F1_DIRECTION,gbr_quantile,3,225,0.008739596737923048,0.0018822550783567,0.0027263511043809406,0.004663903820605399,0.0055901774065561126
AL,8,F1_DIRECTION,gbr_quantile,4,225,0.009153794965584426,0.0020487612165236,0.002941465482511666,0.005418937812399,0.006080495425051555
AL,8,F1_DIRECTION,gbr_quantile,5,225,0.009528747972300416,0.0021017241868509,0.0027327209925145546,0.0052067180004077,0.005934382215924254
AL,8,F1_DIRECTION,gbr_quantile,6,225,0.009871384804404349,0.0020037855975436,0.0028000484512352495,0.0052493558861437,0.006232722449920412
AL,8,F1_DIRECTION,gbr_quantile,7,225,0.010207775267775223,0.0021588954844611,0.0029945219315880463,0.0054991678345604,0.006398440517873423
AL,8,F1_DIRECTION,gbr_quantile,8,225,0.010648453089953125,0.0023683938296582,0.0030838853232491776,0.0054342053085591,0.006438389477686825
AL,8,F1_DIRECTION,gbr_quantile,9,225,0.011238678134537446,0.0026002181497581,0.003347505325011764,0.0056521889606485,0.006682681123988769
AL,8,F1_DIRECTION,gbr_quantile,10,225,0.012405159125125971,0.0019025478733254,0.002792841509015838,0.0051020518838953005,0.006019983269862603
AL,8,F2_ACTIVITY,linear_qr,1,225,0.0073603300853729205,0.0016842109244303,0.0022599416150172664,0.004835497701157401,0.005344508690622995
AL,8,F2_ACTIVITY,linear_qr,2,225,0.008649787168904261,0.0020580373594561,0.0025088146928284624,0.0052067180004077,0.005581499859737237
AL,8,F2_ACTIVITY,linear_qr,3,225,0.009251723722378995,0.0021673177100971,0.002876370112290907,0.0048192864359489,0.005933048705686783
AL,8,F2_ACTIVITY,linear_qr,4,225,0.00964919138549455,0.001729730161004,0.0025581720396914255,0.0047588236033719,0.005606231934567493
AL,8,F2_ACTIVITY,linear_qr,5,225,0.009997338858248356,0.001736865395383,0.002639901906470268,0.0053410151617221,0.005660346812816304
AL,8,F2_ACTIVITY,linear_qr,6,225,0.010365159315686979,0.0021008411088118,0.0032185634002194936,0.0054048342576564,0.006518716241794428
AL,8,F2_ACTIVITY,linear_qr,7,225,0.010722576624321824,0.0021872274686431,0.0031566211917035463,0.0051780050967529,0.006169397899807202
AL,8,F2_ACTIVITY,linear_qr,8,225,0.011127883316672887,0.0023745289084773,0.0029962080061109123,0.005205633827264899,0.00623427759320503
AL,8,F2_ACTIVITY,linear_qr,9,225,0.011629443612242206,0.0018869908104729,0.002981378445018383,0.0052620160880512,0.0063464424607203645
AL,8,F2_ACTIVITY,linear_qr,10,225,0.012786181851387572,0.0022981311691818,0.0027745034476660854,0.0051255878488122,0.00593432920584446
AL,8,F2_ACTIVITY,gbr_quantile,1,225,0.0072734914352910055,0.0015359300880154,0.0021668767341163583,0.0041762432800873,0.004828932542294166
AL,8,F2_ACTIVITY,gbr_quantile,2,225,0.008235182220320663,0.0018806817788575,0.0025571054202817144,0.004737304294519,0.005509498729463519
AL,8,F2_ACTIVITY,gbr_quantile,3,225,0.008741864134168975,0.0021682575710719,0.002828299401132685,0.0056289388722006,0.006133322565948639
AL,8,F2_ACTIVITY,gbr_quantile,4,225,0.009143966307858263,0.0022995724568544,0.003094886896920744,0.0056082977023593,0.00637826425968518
AL,8,F2_ACTIVITY,gbr_quantile,5,225,0.009490455004958251,0.0022890448034714,0.0028995768092707976,0.0052714934935117995,0.005958290321129043
AL,8,F2_ACTIVITY,gbr_quantile,6,225,0.00987803089726133,0.0021440831541401,0.002907572979603611,0.0054644944720787,0.006016552646409464
AL,8,F2_ACTIVITY,gbr_quantile,7,225,0.010316244334196542,0.0018913528807211,0.002768760149090874,0.0052460512717453,0.006105383411026257
AL,8,F2_ACTIVITY,gbr_quantile,8,225,0.010829067961712704,0.0020437366606817,0.002866873951668929,0.004995123862142,0.006070514875965584
AL,8,F2_ACTIVITY,gbr_quantile,9,225,0.011446161384978603,0.0021626306006651,0.0026920305421057242,0.005247152347480801,0.006007470330404802
AL,8,F2_ACTIVITY,gbr_quantile,10,225,0.012756014628916389,0.0020759816465468,0.003188491972825313,0.0049382816405825,0.006320569722475645
AL,8,F3_VOL,linear_qr,1,225,0.007210170337192023,0.0020487612165236,0.0024405039823239675,0.0052023840151853,0.005725529511491557
AL,8,F3_VOL,linear_qr,2,225,0.008525120884048939,0.0020811662038245,0.0027203794529833095,0.005246051271745301,0.005854946756750434
AL,8,F3_VOL,linear_qr,3,224,0.009157416894451478,0.00187736212218075,0.002439020341978721,0.004604988816465649,0.0053900463371428465
AL,8,F3_VOL,linear_qr,4,225,0.009606974016779022,0.001885804644776,0.0027051901944258314,0.0049308707473104,0.0056894574592320085
AL,8,F3_VOL,linear_qr,5,225,0.01005895335278169,0.0018716861032351,0.0026240076181135654,0.0049130088588112,0.005613389548950894
AL,8,F3_VOL,linear_qr,6,224,0.010495640868718873,0.00212916962441645,0.002963879871219563,0.00556354648073255,0.006474229745530994
AL,8,F3_VOL,linear_qr,7,225,0.010905187402531666,0.0022838170416626,0.0030433607740487302,0.005247152347480801,0.006080797698540622
AL,8,F3_VOL,linear_qr,8,224,0.011335586468880868,0.0021635765277665,0.00306958885325921,0.005124371817832,0.006106562433858724
AL,8,F3_VOL,linear_qr,9,225,0.011805436759438686,0.0020898649194592,0.0030705453943351726,0.0051679701584421995,0.006244006153039599
AL,8,F3_VOL,linear_qr,10,225,0.012691930331284528,0.0022668737167418,0.0028641400908936483,0.0051477515097181,0.006079347418373978
AL,8,F3_VOL,gbr_quantile,1,225,0.007417511756333845,0.0014781968693109,0.0020642167566518868,0.0043150013014132006,0.004889013323455018
AL,8,F3_VOL,gbr_quantile,2,225,0.008304321522269998,0.0019726033793694,0.0026523093334578835,0.0048192864359487,0.005512331003068643
AL,8,F3_VOL,gbr_quantile,3,225,0.008802266369911944,0.0020990771771137,0.0026555664153076483,0.0049281413907873994,0.005721263544342181
AL,8,F3_VOL,gbr_quantile,4,225,0.009209811103255692,0.0020652630223928,0.002887356772102835,0.0054048342576564,0.006119436222112035
AL,8,F3_VOL,gbr_quantile,5,225,0.009604892869432412,0.0023170099886586,0.00316150227774706,0.0055847347207852,0.006377391801018862
AL,8,F3_VOL,gbr_quantile,6,225,0.010000978038489698,0.0022838170416626,0.0030191703816278472,0.0054644944720787,0.006261571548750892
AL,8,F3_VOL,gbr_quantile,7,225,0.010375998341466696,0.0020487612165236,0.002733191153268733,0.0051780050967529,0.0058721899577949144
AL,8,F3_VOL,gbr_quantile,8,225,0.01088422134375634,0.0020959974137504,0.0027499801283395954,0.005174655790017401,0.005991346483874359
AL,8,F3_VOL,gbr_quantile,9,225,0.011485183956098167,0.0018913528807211,0.0027818294410338652,0.0049220772054283,0.006062669670071733
AL,8,F3_VOL,gbr_quantile,10,225,0.012944784738632455,0.0023863770951792,0.003265352197479396,0.0051713108133778,0.00652158585031366
AL,16,F1_DIRECTION,linear_qr,1,225,0.010861944398631047,0.0029869874992763,0.004171812645969821,0.0074534506545809,0.009373202775023409
AL,16,F1_DIRECTION,linear_qr,2,225,0.013279913140688729,0.0033409928759606,0.0042134533216898855,0.0074751178637881,0.008508731180976151
AL,16,F1_DIRECTION,linear_qr,3,225,0.013979414517704037,0.0034796882925644,0.0043217536951280396,0.007558297582075,0.00875684591191879
AL,16,F1_DIRECTION,linear_qr,4,225,0.014530854497904207,0.0029411785908162,0.0038601215467411088,0.0068900992905177,0.008065597188228567
AL,16,F1_DIRECTION,linear_qr,5,225,0.015055504002503295,0.0031423509674159,0.003921587653016601,0.0075472056353828,0.008390642910748532
AL,16,F1_DIRECTION,linear_qr,6,225,0.0155598419953919,0.0029045663573836,0.0038103353125739804,0.007336790063854201,0.008503897112744345
AL,16,F1_DIRECTION,linear_qr,7,225,0.01610718347940904,0.0030778725436796,0.003748958189398192,0.006888660995185101,0.008065030206383014
AL,16,F1_DIRECTION,linear_qr,8,225,0.016720576962897485,0.002880660428238,0.004178853018477822,0.0071773095967137,0.008730795928267924
AL,16,F1_DIRECTION,linear_qr,9,225,0.01749991231163241,0.0025204802253349,0.004523188873097481,0.007215511790708199,0.009057733131816044
AL,16,F1_DIRECTION,linear_qr,10,225,0.019185035399954004,0.0028879282539463,0.004265448195702895,0.0073737050645237,0.008620186970495937
AL,16,F1_DIRECTION,gbr_quantile,1,225,0.011288189531014675,0.0031397200046678,0.004022477656606204,0.0070583643674458005,0.008418475215574022
AL,16,F1_DIRECTION,gbr_quantile,2,225,0.012532675532792768,0.0030421579307208,0.003889058861895618,0.0072637032037428,0.008089461712369368
AL,16,F1_DIRECTION,gbr_quantile,3,225,0.013239301246817046,0.0031742699386276,0.004366690877699313,0.0073475716303942,0.008676930672850037
AL,16,F1_DIRECTION,gbr_quantile,4,225,0.013806492431888936,0.0032793634636121,0.0038162993497694716,0.0072637032037428,0.008099704311066347
AL,16,F1_DIRECTION,gbr_quantile,5,225,0.014331187793701296,0.0031168856402531,0.003962623734054511,0.007641726849458,0.008488082765875836
AL,16,F1_DIRECTION,gbr_quantile,6,225,0.014923964546811328,0.0031152673169492,0.003972616480798639,0.0074503655885116,0.008532447764934947
AL,16,F1_DIRECTION,gbr_quantile,7,225,0.015532946233806438,0.0030237604032354,0.003902348607583313,0.0074658165108032,0.008669947792535316
AL,16,F1_DIRECTION,gbr_quantile,8,225,0.016248339871954894,0.0027227998809177,0.004001606362626275,0.007133895131174999,0.008652710572698473
AL,16,F1_DIRECTION,gbr_quantile,9,225,0.01700297397555975,0.0031857306331309,0.004885027554177156,0.007318380807679801,0.009302088457852959
AL,16,F1_DIRECTION,gbr_quantile,10,225,0.018362997050866445,0.0028270106900048,0.0041967629665853245,0.0072155117907081005,0.009142814050845405
AL,16,F2_ACTIVITY,linear_qr,1,225,0.010860185950650476,0.0029857134570762,0.004080326419184461,0.0075572709086800995,0.009328454852190254
AL,16,F2_ACTIVITY,linear_qr,2,225,0.013213736193090995,0.003326406393618,0.00453635092317533,0.0075572709086803,0.008948351925678825
AL,16,F2_ACTIVITY,linear_qr,3,225,0.013919466746894144,0.0033627606300006,0.004228534741830268,0.0076092912141647005,0.008607879161479362
AL,16,F2_ACTIVITY,linear_qr,4,225,0.01444790980989985,0.0031285873886894,0.003806047448444756,0.0070745197263625,0.008058947323836895
AL,16,F2_ACTIVITY,linear_qr,5,225,0.014944618034284011,0.0032296292470942,0.0038195594709614766,0.007147392209653301,0.008166933084807183
AL,16,F2_ACTIVITY,linear_qr,6,225,0.015390567907361725,0.0030962972409575,0.004114793063375716,0.007336790063854201,0.008822028607761148
AL,16,F2_ACTIVITY,linear_qr,7,225,0.01592766543603897,0.0029455102297568,0.0039881486988424955,0.0070233711550963,0.008451340560471858
AL,16,F2_ACTIVITY,linear_qr,8,225,0.016532685963487732,0.0027348286741476,0.0038247317292628017,0.007133895131174999,0.00831576208119744
AL,16,F2_ACTIVITY,linear_qr,9,225,0.01726332129882539,0.0027273697804308,0.00412400278202897,0.0072018951402678,0.008667997923119806
AL,16,F2_ACTIVITY,linear_qr,10,225,0.018976365533510942,0.0030342897761993,0.004493017174689548,0.007324461870271,0.008704967796059943
AL,16,F2_ACTIVITY,gbr_quantile,1,225,0.011044143179611183,0.0037267123876962,0.004406633702118286,0.0076835597613643,0.008976222885123791
AL,16,F2_ACTIVITY,gbr_quantile,2,225,0.012394376187815448,0.0031423509674159,0.004214344665657941,0.0071085392372949,0.008511344484780988
AL,16,F2_ACTIVITY,gbr_quantile,3,225,0.013113354631931182,0.0033368122723152,0.0043977935962000066,0.0075662403833158,0.0086066701638474
AL,16,F2_ACTIVITY,gbr_quantile,4,225,0.013720558374991292,0.0030791361698342,0.004064633848517399,0.0072083516735335,0.008406966758306374
AL,16,F2_ACTIVITY,gbr_quantile,5,225,0.014315145833036,0.0028233268835787,0.003732305976119066,0.007147392209653301,0.008248303056287392
AL,16,F2_ACTIVITY,gbr_quantile,6,225,0.01487316079038204,0.0028461978710261,0.0040140093744491625,0.0074176455397109995,0.008611919621371096
AL,16,F2_ACTIVITY,gbr_quantile,7,225,0.015490723363179863,0.00272165979791,0.004114844772555326,0.0075390771731659,0.008863259250243677
AL,16,F2_ACTIVITY,gbr_quantile,8,225,0.016119741462861128,0.0029337824898556,0.003691455337807854,0.0071488950383084,0.008245404233028513
AL,16,F2_ACTIVITY,gbr_quantile,9,225,0.017036469124199375,0.0028014240926567,0.004208697494163324,0.0070804127532779005,0.0087479623862028
AL,16,F2_ACTIVITY,gbr_quantile,10,225,0.018856593819965798,0.0030133470929048,0.004170793684207461,0.0067894510370697,0.008854610477410681
AL,16,F3_VOL,linear_qr,1,225,0.010405137822670234,0.0031456458779192,0.0038464594102913105,0.0075572709086803,0.00908121157650393
AL,16,F3_VOL,linear_qr,2,225,0.01308696148724157,0.0033458835061854,0.0046342760194887185,0.0075472056353829,0.009035500418421027
AL,16,F3_VOL,linear_qr,3,224,0.013955013342456472,0.00323206520679675,0.004056522504976591,0.0072886658768307,0.008378840400388133
AL,16,F3_VOL,linear_qr,4,225,0.014585310253026916,0.0029118157012856,0.0038397673985863523,0.006903071026873,0.00799383738501733
AL,16,F3_VOL,linear_qr,5,224,0.01516248000085181,0.0031824084431824502,0.004056372133071776,0.0073582411524593,0.008640991710787969
AL,16,F3_VOL,linear_qr,6,225,0.015683751022606034,0.0026658479850247,0.0035195864958616706,0.0070233711550963,0.008144268289934593
AL,16,F3_VOL,linear_qr,7,224,0.016321050612273468,0.00270679965590885,0.0036215726527230557,0.0071570998357495,0.00803700099936718
AL,16,F3_VOL,linear_qr,8,225,0.017180906643174405,0.0032240758717526,0.004586163783431536,0.006824553423607899,0.008645505178048619
AL,16,F3_VOL,linear_qr,9,224,0.018259261170438894,0.00307882019846075,0.004111178787881513,0.0071183567864205495,0.008473984735027437
AL,16,F3_VOL,linear_qr,10,225,0.020730950882260117,0.0030381967814838,0.004711688865966149,0.0079888150235813,0.00956681944804136
AL,16,F3_VOL,gbr_quantile,1,225,0.011025856320190795,0.0035420393319213,0.004254369080183452,0.0075472056353828,0.008889037735929665
AL,16,F3_VOL,gbr_quantile,2,225,0.01233587251444625,0.0033257149755083,0.004346787650610238,0.0070804127532779005,0.008692471397472371
AL,16,F3_VOL,gbr_quantile,3,225,0.013088089939075375,0.0031595602903684,0.004411611245509612,0.0079415255411865,0.008870061990664202
AL,16,F3_VOL,gbr_quantile,4,225,0.01362456125556464,0.0031168856402531,0.003938869670205687,0.0074891555381327,0.008343837027318845
AL,16,F3_VOL,gbr_quantile,5,225,0.014194848391321423,0.0027222297200455,0.0035687658780935018,0.0072155117907081,0.008224232842419585
AL,16,F3_VOL,gbr_quantile,6,225,0.014725417607742217,0.0026707771396959,0.0037992279684998316,0.0073168508722529,0.008386290660634312
