decision_time,fold,q10,q50,q90,width,width_percentile_train,actual_return,panel_index,quantile_crossed,top30_train,valid_until
2025-11-06 21:15:00,2,-0.002214293566219264,5.751808920401026e-05,0.002407045692510914,0.004621339258730178,0.6233591383372602,-0.004294093524551457,6228,False,False,2025-11-06 21:30:00
2025-11-06 21:30:00,2,-0.0025370385552510753,6.199710923782555e-05,0.0027513953241712808,0.0052884338794223565,0.8014136654325144,-0.004650630402803557,6229,False,True,2025-11-06 21:45:00
2025-11-06 21:45:00,2,-0.0024019815634834457,3.7498375421610194e-05,0.0022132908394828644,0.00461527240296631,0.6213396162908111,-0.003138989963359151,6230,False,False,2025-11-06 22:00:00
2025-11-06 22:00:00,2,-0.0023758946701886007,8.612410368176983e-05,0.002368743927982886,0.004744638598171487,0.6674520363513968,-0.003024664939735189,6231,False,False,2025-11-06 22:15:00
2025-11-06 22:15:00,2,-0.0026668635743655167,1.6985692280433395e-05,0.0023761426487009765,0.005043006223066493,0.7475597441938742,-0.000698080307580895,6232,False,True,2025-11-06 22:30:00
2025-11-06 22:30:00,2,-0.0027370331337720636,0.00014346726977688991,0.0023497373825570535,0.0050867705163291175,0.7583305284416022,0.0012812301560494177,6233,False,True,2025-11-06 22:45:00
2025-11-06 22:45:00,2,-0.0023360568218946083,0.00013685715504947667,0.0021112180773182948,0.004447274899212903,0.5503197576573544,-0.0013982756880874803,6234,False,False,2025-11-06 23:00:00
2025-11-06 23:00:00,2,-0.0022378061384131136,0.000278988260847506,0.002099350134354028,0.004337156272767142,0.5075732076741838,-0.0010491345602972046,6235,False,False,2025-11-06 23:15:00
2025-11-06 23:15:00,2,-0.001502106136126483,0.00015017029318589134,0.0019178698886134372,0.00341997602473992,0.20666442275328173,-0.0022138080698912432,6236,False,False,2025-11-06 23:30:00
2025-11-06 23:30:00,2,-0.0011372571584601773,0.00019478548203892015,0.0018313929352264107,0.0029686500936865878,0.09996634129922585,-0.002214066044588847,6237,False,False,2025-11-06 23:45:00
2025-11-06 23:45:00,2,-0.0017170999799897614,0.00029266655557569446,0.0019355154361718149,0.0036526154161615762,0.25277684281386736,-0.0006998717187585157,6238,False,False,2025-11-07 00:00:00
2025-11-07 00:00:00,2,-0.0007934610785087542,0.0002508116324849228,0.0016238220166785455,0.0024172830951872996,0.011780545270952542,-0.0005833284888030477,6239,False,False,2025-11-07 00:15:00
2025-11-07 09:15:00,2,-0.002280109663304301,0.00028845675430244145,0.002685704321864719,0.0049658139851690205,0.730730393806799,0.001512771569114335,6244,False,True,2025-11-07 09:30:00
2025-11-07 13:45:00,2,-0.002002278947680622,0.00014885765453822084,0.002456181638442241,0.004458460586122863,0.5543588017502524,-0.00046549517889182823,6253,False,False,2025-11-07 14:00:00
2025-11-07 14:00:00,2,-0.002230032928044191,0.00011107090883757575,0.002414576062018013,0.004644608990062204,0.6317738135307978,0.0012807826167211545,6254,False,False,2025-11-07 14:15:00
2025-11-07 21:15:00,2,-0.0026292805441635913,7.037843761212027e-05,0.002775679599845082,0.005404960144008673,0.8229552339279704,-0.002092294149314,6259,False,True,2025-11-07 21:30:00
2025-11-07 21:30:00,2,-0.0022674617902655753,0.00015532564858125678,0.0025040198484922132,0.004771481638757789,0.6772130595759004,-0.002325852891729596,6260,False,False,2025-11-07 21:45:00
2025-11-07 21:45:00,2,-0.0019629651676487847,0.00019722122644549132,0.0024646106113815464,0.004427575779030331,0.5408953214405924,-0.0019793916924371047,6261,False,False,2025-11-07 22:00:00
2025-11-07 22:00:00,2,-0.001805810601573713,0.00020775421298681527,0.002513541745710705,0.0043193523472844185,0.49848535846516323,0.0,6262,False,False,2025-11-07 22:15:00
2025-11-07 22:15:00,2,-0.001620314242612145,0.0002301807517718631,0.0025272390989697887,0.004147553341581934,0.41332884550656346,-0.0006984866407382384,6263,False,False,2025-11-07 22:30:00
2025-11-07 22:30:00,2,-0.001653775524690107,0.00023794581734290875,0.0024133722212065496,0.004067147745896657,0.3806799057556378,-0.00046587468813719113,6264,False,False,2025-11-07 22:45:00
