n_events,mean_signed_return,median_signed_return,win_rate,mean_mfe,mean_mae,instrument,horizon,strategy,opportunity,fold
250,-0.00018701729185546912,-0.00020573989330807674,0.408,0.001489533356917447,-0.0015520779222280088,AL,H15,FOLLOW,ALL,2
168,-0.00031824169594286505,-0.00039846141506422184,0.4166666666666667,0.0015823315932309574,-0.0017877477225819746,AL,H15,FOLLOW,TOP30,2
250,0.00018701729185546912,0.00020573989330807674,0.536,0.0015520779222280088,-0.001489533356917447,AL,H15,FADE,ALL,2
168,0.00031824169594286505,0.00039846141506422184,0.5357142857142857,0.0017877477225819746,-0.0015823315932309574,AL,H15,FADE,TOP30,2
250,0.00010981416529240562,-0.0001988864337499341,0.408,0.0010263546802906807,-0.0008041999971649591,AL,H15,FOLLOW,ALL,3
74,0.00034237358788782044,0.00020098507123844644,0.5135135135135135,0.0013492828493437933,-0.0008591767285659019,AL,H15,FOLLOW,TOP30,3
250,-0.00010981416529240562,0.0001988864337499341,0.504,0.0008041999971649591,-0.0010263546802906807,AL,H15,FADE,ALL,3
74,-0.00034237358788782044,-0.00020098507123844644,0.43243243243243246,0.0008591767285659019,-0.0013492828493437933,AL,H15,FADE,TOP30,3
250,7.424280264935579e-06,0.0,0.428,0.001176893015557931,-0.0009797317401893388,AL,H15,FOLLOW,ALL,4
99,-7.4225994984014525e-06,0.0,0.45454545454545453,0.001294514591574079,-0.0011029997425763328,AL,H15,FOLLOW,TOP30,4
250,-7.424280264935579e-06,0.0,0.472,0.0009797317401893388,-0.001176893015557931,AL,H15,FADE,ALL,4
99,7.4225994984014525e-06,0.0,0.46464646464646464,0.0011029997425763328,-0.001294514591574079,AL,H15,FADE,TOP30,4
265,0.00017217597567114847,-0.00013727305573363324,0.4339622641509434,0.0013913178628697084,-0.0011258619730874222,SN,H5,FOLLOW,ALL,0
145,0.00034467761878475113,-0.00022151823592730935,0.4413793103448276,0.001766748109879403,-0.001323718035074128,SN,H5,FOLLOW,TOP30,0
265,-0.00017217597567114847,0.00013727305573363324,0.5584905660377358,0.0011258619730874222,-0.0013913178628697084,SN,H5,FADE,ALL,0
145,-0.00034467761878475113,0.00022151823592730935,0.5517241379310345,0.001323718035074128,-0.001766748109879403,SN,H5,FADE,TOP30,0
265,0.00021019944919684535,-0.00021666849401069666,0.47924528301886793,0.0030699826951450914,-0.00268842638800027,SN,H5,FOLLOW,ALL,1
250,0.0002507456590287966,-0.00018330764807228395,0.484,0.0031585068202025736,-0.0027467847113306857,SN,H5,FOLLOW,TOP30,1
265,-0.00021019944919684535,0.00021666849401069666,0.5169811320754717,0.00268842638800027,-0.0030699826951450914,SN,H5,FADE,ALL,1
250,-0.0002507456590287966,0.00018330764807228395,0.516,0.0027467847113306857,-0.0031585068202025736,SN,H5,FADE,TOP30,1
265,6.75396627044807e-05,-0.00033841624938291126,0.4188679245283019,0.002733748028410838,-0.0023477134244347174,SN,H5,FOLLOW,ALL,2
242,3.422883312476088e-05,-0.0003604227676684557,0.41735537190082644,0.0027507964590289744,-0.002426331243351669,SN,H5,FOLLOW,TOP30,2
265,-6.75396627044807e-05,0.00033841624938291126,0.5773584905660377,0.0023477134244347174,-0.002733748028410838,SN,H5,FADE,ALL,2
242,-3.422883312476088e-05,0.0003604227676684557,0.5785123966942148,0.002426331243351669,-0.0027507964590289744,SN,H5,FADE,TOP30,2
265,2.8318791539107556e-05,-0.00021163463033668783,0.4226415094339623,0.0013783044992194855,-0.0010907247011891121,SN,H5,FOLLOW,ALL,3
132,5.1604541835668636e-06,-0.00023966590060520154,0.44696969696969696,0.0016149693770658993,-0.0012585177503383843,SN,H5,FOLLOW,TOP30,3
265,-2.8318791539107556e-05,0.00021163463033668783,0.569811320754717,0.0010907247011891121,-0.0013783044992194855,SN,H5,FADE,ALL,3
132,-5.1604541835668636e-06,0.00023966590060520154,0.553030303030303,0.0012585177503383843,-0.0016149693770658993,SN,H5,FADE,TOP30,3
265,-1.7339437417279828e-05,-0.00032136954766126546,0.4075471698113208,0.0014981101722080514,-0.0012648030289875514,SN,H5,FOLLOW,ALL,4
157,-7.5405206953733775e-06,-0.00041530155507363276,0.4140127388535032,0.001702541316614317,-0.001416616765902239,SN,H5,FOLLOW,TOP30,4
265,1.7339437417279828e-05,0.00032136954766126546,0.5886792452830188,0.0012648030289875514,-0.0014981101722080514,SN,H5,FADE,ALL,4
157,7.5405206953733775e-06,0.00041530155507363276,0.5859872611464968,0.001416616765902239,-0.001702541316614317,SN,H5,FADE,TOP30,4
265,9.020527848373231e-05,-0.00017260980479139043,0.4226415094339623,0.0014896089553435967,-0.0011327561477036201,SN,H5,FOLLOW,ALL,5
122,0.00011846213926515084,-0.00014794295295539328,0.4344262295081967,0.0017737458019128026,-0.001360691672587841,SN,H5,FOLLOW,TOP30,5
265,-9.020527848373231e-05,0.00017260980479139043,0.5622641509433962,0.0011327561477036201,-0.0014896089553435967,SN,H5,FADE,ALL,5
122,-0.00011846213926515084,0.00014794295295539328,0.5409836065573771,0.001360691672587841,-0.0017737458019128026,SN,H5,FADE,TOP30,5
263,8.556488576718494e-05,0.0,0.49429657794676807,0.000903704234480882,-0.0006809695262925098,SN,H5,FOLLOW,ALL,6
16,-0.0003827457088446673,-0.0003097772603167237,0.25,0.0007297711902924595,-0.0010879791832464278,SN,H5,FOLLOW,TOP30,6
263,-8.556488576718494e-05,0.0,0.49809885931558934,0.0006809695262925098,-0.000903704234480882,SN,H5,FADE,ALL,6
16,0.0003827457088446673,0.0003097772603167237,0.75,0.0010879791832464278,-0.0007297711902924595,SN,H5,FADE,TOP30,6
265,0.00024596339354474836,-9.35669553838725e-05,0.4830188679245283,0.002483255582251984,-0.0018894714641293961,SN,H15,FOLLOW,ALL,0
147,0.00035580301217171147,0.00021118814222442772,0.5170068027210885,0.003156162869917977,-0.002309666114545219,SN,H15,FOLLOW,TOP30,0
265,-0.00024596339354474836,9.35669553838725e-05,0.5132075471698113,0.0018894714641293961,-0.002483255582251984,SN,H15,FADE,ALL,0
147,-0.00035580301217171147,-0.00021118814222442772,0.47619047619047616,0.002309666114545219,-0.003156162869917977,SN,H15,FADE,TOP30,0
265,0.001055950835634143,0.0004112279831607335,0.5471698113207547,0.005394153584084985,-0.004160336069147631,SN,H15,FOLLOW,ALL,1
250,0.001157645222462271,0.0005031085790727641,0.56,0.005597855810521981,-0.00425898271495086,SN,H15,FOLLOW,TOP30,1
265,-0.001055950835634143,-0.0004112279831607335,0.4490566037735849,0.004160336069147631,-0.005394153584084985,SN,H15,FADE,ALL,1
250,-0.001157645222462271,-0.0005031085790727641,0.436,0.00425898271495086,-0.005597855810521981,SN,H15,FADE,TOP30,1
265,0.00047929420050349614,-0.0003722216313941651,0.4716981132075472,0.004643294214207949,-0.0036863588275128493,SN,H15,FOLLOW,ALL,2
242,0.00040048296410536257,-0.00031412859810397986,0.47520661157024796,0.00463459085440529,-0.0037767663659621946,SN,H15,FOLLOW,TOP30,2
265,-0.00047929420050349614,0.0003722216313941651,0.5245283018867924,0.0036863588275128493,-0.004643294214207949,SN,H15,FADE,ALL,2
242,-0.00040048296410536257,0.00031412859810397986,0.5206611570247934,0.0037767663659621946,-0.00463459085440529,SN,H15,FADE,TOP30,2
265,7.208250474422308e-05,-0.00026031489636935135,0.4339622641509434,0.0022348349218431545,-0.0018548433559753784,SN,H15,FOLLOW,ALL,3
131,-5.120005394680565e-06,-0.0005657553085977041,0.40458015267175573,0.0025562036671331026,-0.002232172857391876,SN,H15,FOLLOW,TOP30,3
265,-7.208250474422308e-05,0.00026031489636935135,0.5622641509433962,0.0018548433559753784,-0.0022348349218431545,SN,H15,FADE,ALL,3
131,5.120005394680565e-06,0.0005657553085977041,0.5954198473282443,0.002232172857391876,-0.0025562036671331026,SN,H15,FADE,TOP30,3
265,3.861877941406213e-05,-0.00010041420073314544,0.47547169811320755,0.0024184477602430562,-0.0020948302108228884,SN,H15,FOLLOW,ALL,4
156,0.00010901526978245,-9.596192230926226e-05,0.4807692307692308,0.0028371319015464643,-0.0024017341954377667,SN,H15,FOLLOW,TOP30,4
265,-3.861877941406213e-05,0.00010041420073314544,0.5207547169811321,0.0020948302108228884,-0.0024184477602430562,SN,H15,FADE,ALL,4
156,-0.00010901526978245,9.596192230926226e-05,0.5128205128205128,0.0024017341954377667,-0.0028371319015464643,SN,H15,FADE,TOP30,4
265,0.00016075798801895832,-0.00012238265655062364,0.4716981132075472,0.0025759499813633588,-0.0019413711222070855,SN,H15,FOLLOW,ALL,5
122,0.00020808551432990372,-0.0003428223180497736,0.4426229508196721,0.0032117391748187583,-0.0023783858995311664,SN,H15,FOLLOW,TOP30,5
265,-0.00016075798801895832,0.00012238265655062364,0.5283018867924528,0.0019413711222070855,-0.0025759499813633588,SN,H15,FADE,ALL,5
122,-0.00020808551432990372,0.0003428223180497736,0.5573770491803278,0.0023783858995311664,-0.0032117391748187583,SN,H15,FADE,TOP30,5
261,-2.106415082653195e-05,-9.583823225178811e-05,0.47509578544061304,0.0014123766723135932,-0.0011535550920823883,SN,H15,FOLLOW,ALL,6
16,-0.0006779587023268696,-0.0007294849589696284,0.3125,0.0013401386987384814,-0.0017907983443749692,SN,H15,FOLLOW,TOP30,6
261,2.106415082653195e-05,9.583823225178811e-05,0.5095785440613027,0.0011535550920823883,-0.0014123766723135932,SN,H15,FADE,ALL,6
16,0.0006779587023268696,0.0007294849589696284,0.6875,0.0017907983443749692,-0.0013401386987384814,SN,H15,FADE,TOP30,6
258,-3.8102729095503415e-05,-3.9714058776785244e-05,0.40310077519379844,0.000793984715425334,-0.0007137745587113033,NI,H5,FOLLOW,ALL,0
85,-3.4864734054436e-05,8.530967411712886e-05,0.5176470588235295,0.0012149539818462067,-0.0010708496690827636,NI,H5,FOLLOW,TOP30,0
258,3.8102729095503415e-05,3.9714058776785244e-05,0.5,0.0007137745587113033,-0.000793984715425334,NI,H5,FADE,ALL,0
85,3.4864734054436e-05,-8.530967411712886e-05,0.4117647058823529,0.0010708496690827636,-0.0012149539818462067,NI,H5,FADE,TOP30,0
258,0.0002642202763736223,0.0,0.4806201550387597,0.002550831069717703,-0.002024397423783197,NI,H5,FOLLOW,ALL,1
218,0.0002736621714705393,0.0,0.48623853211009177,0.0026633395816104727,-0.0021355424623786647,NI,H5,FOLLOW,TOP30,1
258,-0.0002642202763736223,0.0,0.49224806201550386,0.002024397423783197,-0.002550831069717703,NI,H5,FADE,ALL,1
218,-0.0002736621714705393,0.0,0.481651376146789,0.0021355424623786647,-0.0026633395816104727,NI,H5,FADE,TOP30,1
258,-6.595285582418632e-05,-0.00018286314283327831,0.4418604651162791,0.0013681184564679379,-0.0012152607857271712,NI,H5,FOLLOW,ALL,2
157,4.253221865447451e-05,-7.386615452809053e-05,0.49044585987261147,0.001631327520702091,-0.0013364180802057626,NI,H5,FOLLOW,TOP30,2
258,6.595285582418632e-05,0.00018286314283327831,0.5387596899224806,0.0012152607857271712,-0.0013681184564679379,NI,H5,FADE,ALL,2
157,-4.253221865447451e-05,7.386615452809053e-05,0.5031847133757962,0.0013364180802057626,-0.001631327520702091,NI,H5,FADE,TOP30,2
258,-5.195013307039923e-05,-0.00014904273364169107,0.4263565891472868,0.0009320294610800527,-0.0008591218002245646,NI,H5,FOLLOW,ALL,3
105,-5.679344882717961e-05,-0.00014168319637286597,0.45714285714285713,0.0010893067585478926,-0.0010108557415177439,NI,H5,FOLLOW,TOP30,3
258,5.195013307039923e-05,0.00014904273364169107,0.5542635658914729,0.0008591218002245646,-0.0009320294610800527,NI,H5,FADE,ALL,3
105,5.679344882717961e-05,0.00014168319637286597,0.5333333333333333,0.0010108557415177439,-0.0010893067585478926,NI,H5,FADE,TOP30,3
258,0.0001938187144427967,0.0,0.45348837209302323,0.0011509018172234328,-0.0008057153682285378,NI,H5,FOLLOW,ALL,4
91,0.0005337457223756471,6.928566479591503e-05,0.5054945054945055,0.0014743940768161923,-0.0008410003676785593,NI,H5,FOLLOW,TOP30,4
258,-0.0001938187144427967,0.0,0.49612403100775193,0.0008057153682285378,-0.0011509018172234328,NI,H5,FADE,ALL,4
91,-0.0005337457223756471,-6.928566479591503e-05,0.43956043956043955,0.0008410003676785593,-0.0014743940768161923,NI,H5,FADE,TOP30,4
258,8.06856860296842e-05,-3.75855070284814e-05,0.46511627906976744,0.0010088997834325202,-0.0007875549201333497,NI,H5,FOLLOW,ALL,5
117,9.49300392815165e-05,-7.597629539590756e-05,0.452991452991453,0.0012018593661123121,-0.0009084063399911295,NI,H5,FOLLOW,TOP30,5
258,-8.06856860296842e-05,3.75855070284814e-05,0.5,0.0007875549201333497,-0.0010088997834325202,NI,H5,FADE,ALL,5
117,-9.49300392815165e-05,7.597629539590756e-05,0.5042735042735043,0.0009084063399911295,-0.0012018593661123121,NI,H5,FADE,TOP30,5
251,4.149264353828551e-05,-7.703566751415813e-05,0.4342629482071713,0.0007389729847098217,-0.0005799391071315186,NI,H5,FOLLOW,ALL,6
63,6.06157875022576e-05,0.0,0.4444444444444444,0.0009051016675562262,-0.0005897023409717814,NI,H5,FOLLOW,TOP30,6
251,-4.149264353828551e-05,7.703566751415813e-05,0.5179282868525896,0.0005799391071315186,-0.0007389729847098217,NI,H5,FADE,ALL,6
63,-6.06157875022576e-05,0.0,0.47619047619047616,0.0005897023409717814,-0.0009051016675562262,NI,H5,FADE,TOP30,6
258,-7.99252045863845e-06,-0.00017127354490570346,0.437984496124031,0.0013616789387928278,-0.0012614065850068818,NI,H15,FOLLOW,ALL,0
87,0.00011456690455425511,0.0,0.4827586206896552,0.0021358966733734334,-0.0018829332452250738,NI,H15,FOLLOW,TOP30,0
258,7.99252045863845e-06,0.00017127354490570346,0.5232558139534884,0.0012614065850068818,-0.0013616789387928278,NI,H15,FADE,ALL,0
87,-0.00011456690455425511,0.0,0.4942528735632184,0.0018829332452250738,-0.0021358966733734334,NI,H15,FADE,TOP30,0
258,0.0007481223612494499,0.00025234430182635714,0.5310077519379846,0.0041871970312379655,-0.0031101055975527687,NI,H15,FOLLOW,ALL,1
217,0.0009806937780466709,0.0004977600796416404,0.576036866359447,0.0044412426143721154,-0.0031709066041532602,NI,H15,FOLLOW,TOP30,1
258,-0.0007481223612494499,-0.00025234430182635714,0.46124031007751937,0.0031101055975527687,-0.0041871970312379655,NI,H15,FADE,ALL,1
217,-0.0009806937780466709,-0.0004977600796416404,0.4147465437788018,0.0031709066041532602,-0.0044412426143721154,NI,H15,FADE,TOP30,1
258,-0.00016854852699203405,-0.0003707243355685619,0.43023255813953487,0.0023008411579234856,-0.002110525475989925,NI,H15,FOLLOW,ALL,2
158,-0.00012555692292026617,-0.0002902791388342818,0.4620253164556962,0.0026975977793414524,-0.002367171926152699,NI,H15,FOLLOW,TOP30,2
258,0.00016854852699203405,0.0003707243355685619,0.5465116279069767,0.002110525475989925,-0.0023008411579234856,NI,H15,FADE,ALL,2
158,0.00012555692292026617,0.0002902791388342818,0.5253164556962026,0.002367171926152699,-0.0026975977793414524,NI,H15,FADE,TOP30,2
258,-0.00017090850968654554,-0.0003363160002788357,0.4069767441860465,0.0014702353500221105,-0.0014999398535020035,NI,H15,FOLLOW,ALL,3
106,-0.0001734420082279493,-0.0003363160002788357,0.39622641509433965,0.0017074865285255925,-0.001732316881764326,NI,H15,FOLLOW,TOP30,3
258,0.00017090850968654554,0.0003363160002788357,0.5852713178294574,0.0014999398535020035,-0.0014702353500221105,NI,H15,FADE,ALL,3
106,0.0001734420082279493,0.0003363160002788357,0.5943396226415094,0.001732316881764326,-0.0017074865285255925,NI,H15,FADE,TOP30,3
258,0.00031168703294288805,0.0,0.4844961240310077,0.0018716235744086177,-0.0012568176037786912,NI,H15,FOLLOW,ALL,4
90,0.0008580851301216959,7.053440476967321e-05,0.5333333333333333,0.0026352982412195585,-0.0012837759680706514,NI,H15,FOLLOW,TOP30,4
258,-0.00031168703294288805,0.0,0.4883720930232558,0.0012568176037786912,-0.0018716235744086177,NI,H15,FADE,ALL,4
90,-0.0008580851301216959,-7.053440476967321e-05,0.4444444444444444,0.0012837759680706514,-0.0026352982412195585,NI,H15,FADE,TOP30,4
258,0.00021582191056352315,7.619970761241213e-05,0.5038759689922481,0.00180257105918107,-0.0012563408183130067,NI,H15,FOLLOW,ALL,5
117,0.00033602199696530446,7.870297497247769e-05,0.5213675213675214,0.0020867280943160944,-0.001454634118447374,NI,H15,FOLLOW,TOP30,5
258,-0.00021582191056352315,-7.619970761241213e-05,0.47674418604651164,0.0012563408183130067,-0.00180257105918107,NI,H15,FADE,ALL,5
117,-0.00033602199696530446,-7.870297497247769e-05,0.452991452991453,0.001454634118447374,-0.0020867280943160944,NI,H15,FADE,TOP30,5
250,-7.649535451652057e-05,0.0,0.328,0.0005855955752964341,-0.0007063897697018504,RB,H5,FOLLOW,ALL,0
56,0.0001435888173214328,0.0,0.44642857142857145,0.0007691702825812834,-0.0006762669979573406,RB,H5,FOLLOW,TOP30,0
250,7.649535451652057e-05,0.0,0.48,0.0007063897697018504,-0.0005855955752964341,RB,H5,FADE,ALL,0
56,-0.0001435888173214328,0.0,0.4107142857142857,0.0006762669979573406,-0.0007691702825812834,RB,H5,FADE,TOP30,0
250,-8.238956104509754e-06,0.0,0.368,0.0005397671097806116,-0.0005550046146199344,RB,H5,FOLLOW,ALL,1
20,0.00013145362529948246,0.0,0.45,0.0008411458150733963,-0.0004831554353106504,RB,H5,FOLLOW,TOP30,1
250,8.238956104509754e-06,0.0,0.412,0.0005550046146199344,-0.0005397671097806116,RB,H5,FADE,ALL,1
20,-0.00013145362529948246,0.0,0.4,0.0004831554353106504,-0.0008411458150733963,RB,H5,FADE,TOP30,1
250,-6.9993170440794115e-06,0.0,0.348,0.0005521843316507926,-0.0005504506718989317,RB,H5,FOLLOW,ALL,2
15,0.00015115538952898967,0.0003055300947143458,0.5333333333333333,0.000784078753943825,-0.0003777781744839374,RB,H5,FOLLOW,TOP30,2
250,6.9993170440794115e-06,0.0,0.404,0.0005504506718989317,-0.0005521843316507926,RB,H5,FADE,ALL,2
15,-0.00015115538952898967,-0.0003055300947143458,0.3333333333333333,0.0003777781744839374,-0.000784078753943825,RB,H5,FADE,TOP30,2
250,-6.877609433507237e-05,-0.000320822128060394,0.368,0.0010500632534300753,-0.0011339844168580893,RB,H15,FOLLOW,ALL,0
55,-8.385038010490761e-05,-0.00032808398950123774,0.3090909090909091,0.0011422544808391535,-0.0010781613473033716,RB,H15,FOLLOW,TOP30,0
250,6.877609433507237e-05,0.000320822128060394,0.552,0.0011339844168580893,-0.0010500632534300753,RB,H15,FADE,ALL,0
55,8.385038010490761e-05,0.00032808398950123774,0.6,0.0010781613473033716,-0.0011422544808391535,RB,H15,FADE,TOP30,0
250,-8.219381390946579e-05,0.0,0.4,0.0008351231537922814,-0.0009060090250640962,RB,H15,FOLLOW,ALL,1
21,-0.00036765827048120973,-0.000315756236185738,0.38095238095238093,0.0009841874469203567,-0.000981768193309767,RB,H15,FOLLOW,TOP30,1
250,8.219381390946579e-05,0.0,0.464,0.0009060090250640962,-0.0008351231537922814,RB,H15,FADE,ALL,1
21,0.00036765827048120973,0.000315756236185738,0.5238095238095238,0.000981768193309767,-0.0009841874469203567,RB,H15,FADE,TOP30,1
250,-8.386173976087185e-05,-0.00015299877600977174,0.368,0.0008738363928627599,-0.0008750064642654687,RB,H15,FOLLOW,ALL,2
14,0.00041396541808988836,0.00016507098052165325,0.5,0.0011819140392202363,-0.0006350019651865023,RB,H15,FOLLOW,TOP30,2
250,8.386173976087185e-05,0.00015299877600977174,0.5,0.0008750064642654687,-0.0008738363928627599,RB,H15,FADE,ALL,2
14,-0.00041396541808988836,-0.00016507098052165325,0.2857142857142857,0.0006350019651865023,-0.0011819140392202363,RB,H15,FADE,TOP30,2
250,-0.0002278926620461199,0.0,0.304,0.0008297001717261278,-0.0011160337044344847,I,H5,FOLLOW,ALL,0
34,-0.0005428073257730701,-0.0003073140749846326,0.14705882352941177,0.0008172332537316,-0.001232294567879828,I,H5,FOLLOW,TOP30,0
250,0.0002278926620461199,0.0,0.46,0.0011160337044344847,-0.0008297001717261278,I,H5,FADE,ALL,0
34,0.0005428073257730701,0.0003073140749846326,0.5,0.001232294567879828,-0.0008172332537316,I,H5,FADE,TOP30,0
250,-9.464501634058031e-05,0.0,0.36,0.0010122664394464596,-0.0011613560030858854,I,H5,FOLLOW,ALL,1
48,-0.00023731454716190842,0.0,0.3541666666666667,0.0010923814467264092,-0.0012228857007990461,I,H5,FOLLOW,TOP30,1
250,9.464501634058031e-05,0.0,0.42,0.0011613560030858854,-0.0010122664394464596,I,H5,FADE,ALL,1
48,0.00023731454716190842,0.0,0.3958333333333333,0.0012228857007990461,-0.0010923814467264092,I,H5,FADE,TOP30,1
250,6.703676298734518e-05,0.0,0.392,0.001090442461105757,-0.0010565289611041435,I,H5,FOLLOW,ALL,2
37,0.0001002485794187467,0.0,0.40540540540540543,0.0013349215650250367,-0.001164992537518858,I,H5,FOLLOW,TOP30,2
250,-6.703676298734518e-05,0.0,0.436,0.0010565289611041435,-0.001090442461105757,I,H5,FADE,ALL,2
37,-0.0001002485794187467,0.0,0.43243243243243246,0.001164992537518858,-0.0013349215650250367,I,H5,FADE,TOP30,2
250,-0.00034400620778518,-0.0006140620781505124,0.368,0.0014812002005391788,-0.001779836717070605,I,H15,FOLLOW,ALL,0
34,-0.000581273878524694,-0.0006423776140684345,0.2647058823529412,0.0015468708761598611,-0.0020125010123475118,I,H15,FOLLOW,TOP30,0
250,0.00034400620778518,0.0006140620781505124,0.508,0.001779836717070605,-0.0014812002005391788,I,H15,FADE,ALL,0
34,0.000581273878524694,0.0006423776140684345,0.6470588235294118,0.0020125010123475118,-0.0015468708761598611,I,H15,FADE,TOP30,0
250,-6.538899364294881e-05,0.0,0.392,0.001652355840651191,-0.0017505418025724176,I,H15,FOLLOW,ALL,1
48,-0.00035594177026974466,0.0,0.3958333333333333,0.0017267633937162648,-0.0018809518408093192,I,H15,FOLLOW,TOP30,1
250,6.538899364294881e-05,0.0,0.476,0.0017505418025724176,-0.001652355840651191,I,H15,FADE,ALL,1
48,0.00035594177026974466,0.0,0.4791666666666667,0.0018809518408093192,-0.0017267633937162648,I,H15,FADE,TOP30,1
250,-0.0001588490081754559,0.0,0.38,0.0017861499479134206,-0.0016901825829542618,I,H15,FOLLOW,ALL,2
37,-0.0006060866344838285,0.0,0.3783783783783784,0.00208848481574299,-0.0022591987983978747,I,H15,FOLLOW,TOP30,2
250,0.0001588490081754559,0.0,0.468,0.0016901825829542618,-0.0017861499479134206,I,H15,FADE,ALL,2
37,0.0006060866344838285,0.0,0.4864864864864865,0.0022591987983978747,-0.00208848481574299,I,H15,FADE,TOP30,2
338,-5.597463911960969e-06,-0.00022185777771044357,0.378698224852071,0.0008677725057351655,-0.0007764752789855831,SC,H5,FOLLOW,ALL,0
69,-5.697278651702033e-05,-0.0002225820303420889,0.37681159420289856,0.0009830954350994925,-0.0009133678078918917,SC,H5,FOLLOW,TOP30,0
338,5.597463911960969e-06,0.00022185777771044357,0.5266272189349113,0.0007764752789855831,-0.0008677725057351655,SC,H5,FADE,ALL,0
69,5.697278651702033e-05,0.0002225820303420889,0.5797101449275363,0.0009133678078918917,-0.0009830954350994925,SC,H5,FADE,TOP30,0
338,-3.947021362057491e-05,-0.0002171604681694972,0.40828402366863903,0.0013901119495241595,-0.0014149604958442362,SC,H5,FOLLOW,ALL,1
177,-7.59447288979396e-05,-0.00022759696154939224,0.4067796610169492,0.0015826386130821544,-0.0017232695885401094,SC,H5,FOLLOW,TOP30,1
338,3.947021362057491e-05,0.0002171604681694972,0.5384615384615384,0.0014149604958442362,-0.0013901119495241595,SC,H5,FADE,ALL,1
177,7.59447288979396e-05,0.00022759696154939224,0.5423728813559322,0.0017232695885401094,-0.0015826386130821544,SC,H5,FADE,TOP30,1
338,-0.00023551945861908447,-0.0002341443182549141,0.4526627218934911,0.003382753260003838,-0.0031010951213172482,SC,H5,FOLLOW,ALL,2
303,-0.0002828033495999593,-0.0002702502548699304,0.44884488448844884,0.0034585483162810496,-0.0032676514203229838,SC,H5,FOLLOW,TOP30,2
338,0.00023551945861908447,0.0002341443182549141,0.5207100591715976,0.0031010951213172482,-0.003382753260003838,SC,H5,FADE,ALL,2
303,0.0002828033495999593,0.0002702502548699304,0.5247524752475248,0.0032676514203229838,-0.0034585483162810496,SC,H5,FADE,TOP30,2
338,0.00015316853029210284,-0.00015403036608896414,0.45857988165680474,0.0017808730294115347,-0.001448530362931061,SC,H5,FOLLOW,ALL,3
210,0.0003304192842531763,0.0,0.49523809523809526,0.002097110912517649,-0.0015225054025406303,SC,H5,FOLLOW,TOP30,3
338,-0.00015316853029210284,0.00015403036608896414,0.5059171597633136,0.001448530362931061,-0.0017808730294115347,SC,H5,FADE,ALL,3
210,-0.0003304192842531763,0.0,0.47619047619047616,0.0015225054025406303,-0.002097110912517649,SC,H5,FADE,TOP30,3
338,0.00015246920317136197,0.0,0.45857988165680474,0.0018298986756146757,-0.0014954085670935606,SC,H5,FOLLOW,ALL,4
223,8.62834341719768e-05,0.0,0.47085201793721976,0.0018208298302770198,-0.001576518665023046,SC,H5,FOLLOW,TOP30,4
338,-0.00015246920317136197,0.0,0.4940828402366864,0.0014954085670935606,-0.0018298986756146757,SC,H5,FADE,ALL,4
223,-8.62834341719768e-05,0.0,0.484304932735426,0.001576518665023046,-0.0018208298302770198,SC,H5,FADE,TOP30,4
338,6.686132624809978e-05,-0.0001944356513854384,0.4319526627218935,0.0016323020402520569,-0.0014074482259151296,SC,H5,FOLLOW,ALL,5
226,8.600695497541814e-05,-0.00019341591991350882,0.42920353982300885,0.0017565973599790504,-0.001515774671420035,SC,H5,FOLLOW,TOP30,5
338,-6.686132624809978e-05,0.0001944356513854384,0.5266272189349113,0.0014074482259151296,-0.0016323020402520569,SC,H5,FADE,ALL,5
226,-8.600695497541814e-05,0.00019341591991350882,0.5309734513274337,0.001515774671420035,-0.0017565973599790504,SC,H5,FADE,TOP30,5
333,6.0739319724537646e-05,-0.00017075249519638014,0.4594594594594595,0.0017304100098376371,-0.0014547563516803203,SC,H5,FOLLOW,ALL,6
201,-3.0972673532725755e-05,-0.00033900374073092543,0.417910447761194,0.0017020809904461226,-0.0016163121482366642,SC,H5,FOLLOW,TOP30,6
333,-6.0739319724537646e-05,0.00017075249519638014,0.5165165165165165,0.0014547563516803203,-0.0017304100098376371,SC,H5,FADE,ALL,6
201,3.0972673532725755e-05,0.00033900374073092543,0.5621890547263682,0.0016163121482366642,-0.0017020809904461226,SC,H5,FADE,TOP30,6
338,1.5892708144171106e-05,-0.0002241286072885429,0.39349112426035504,0.0014554435581472546,-0.0013508706286782426,SC,H15,FOLLOW,ALL,0
68,-5.2174346987080825e-05,-0.00022301888837139572,0.39705882352941174,0.0015402153337991191,-0.0015374213807303652,SC,H15,FOLLOW,TOP30,0
338,-1.5892708144171106e-05,0.0002241286072885429,0.5236686390532544,0.0013508706286782426,-0.0014554435581472546,SC,H15,FADE,ALL,0
68,5.2174346987080825e-05,0.00022301888837139572,0.5147058823529411,0.0015374213807303652,-0.0015402153337991191,SC,H15,FADE,TOP30,0
338,0.0002881068355238989,-0.00010535830407659708,0.46153846153846156,0.002655487965283533,-0.002177991546197031,SC,H15,FOLLOW,ALL,1
179,0.000442657533286619,-0.00046181529488009687,0.4581005586592179,0.0032431562204865163,-0.0025985235469707857,SC,H15,FOLLOW,TOP30,1
338,-0.0002881068355238989,0.00010535830407659708,0.5,0.002177991546197031,-0.002655487965283533,SC,H15,FADE,ALL,1
179,-0.000442657533286619,0.00046181529488009687,0.5307262569832403,0.0025985235469707857,-0.0032431562204865163,SC,H15,FADE,TOP30,1
