meta_base_bar_time,meta_decision_time,open,high,low,close,volume,close_oi,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_time_bars_since_segment_start,feat_time_after_long_gap,feat_5m_1h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8
2025-01-02 09:00:00,2025-01-02 09:15:00,777.0,780.5,771.0,779.5,43815,382480,,,,,,0.0,,,,0.005756331852576402,0.005756331852576402,0.001926164319439927,0.005756331852576402,0.01084540136004808,0.001926164319439927
2025-01-02 09:15:00,2025-01-02 09:30:00,779.5,782.5,778.0,780.0,21599,383785,0.0006412311858063902,,,,,1.0,0.0,,,0.004477142112437882,0.005752652489449339,0.0019249284095845809,0.0,0.010204170174241689,0.0019249284095845809
2025-01-02 09:30:00,2025-01-02 09:45:00,780.0,782.0,779.0,780.0,12261,386029,0.0,,,,,2.0,0.0,,,0.00894003400050103,0.00894003400050103,0.0012836972237781907,0.0038412339164768383,0.01084540136004808,0.0012836972237781907
2025-01-02 09:45:00,2025-01-02 10:00:00,779.5,781.5,778.5,781.0,8464,387364,0.0012812301560485295,,,,,3.0,0.0,5.532547943626183e-05,,0.005745307855989701,0.00892294001819316,0.0012812301560485295,-0.0012812301560485295,0.00892294001819316,0.0019224613418549197
2025-01-02 10:00:00,2025-01-02 10:15:00,781.0,784.0,780.0,784.0,22350,388395,0.003833870510721482,0.005756331852576402,,,,4.0,0.0,2.585487384812235e-05,,0.0012763243596047857,0.006365393867076463,0.0012779554454915854,-0.0012779554454915854,0.006365393867076463,0.0051216501200546105
2025-01-02 10:30:00,2025-01-02 10:45:00,783.0,784.5,782.0,783.5,12197,389840,-0.0006379585543321298,0.004477142112437882,,,,0.0,0.0,1.2692982942082728e-05,,-0.004477142112437882,0.005727028061803807,0.004477142112437882,-0.0031959119563893523,0.005727028061803807,0.0057600159253272665
2025-01-02 10:45:00,2025-01-02 11:00:00,783.5,786.5,783.5,786.5,20873,391810,0.0038216607022567572,0.008298802814694639,,,,1.0,0.0,1.7533197524092524e-05,,-0.005098800084024191,0.00190536735954705,0.00894003400050103,-0.0057379819530209986,0.00190536735954705,0.009581676627584024
2025-01-02 11:00:00,2025-01-02 11:15:00,786.5,788.0,784.5,785.5,21999,393629,-0.0012722648026564087,0.005745307855989701,,,,2.0,0.0,1.908067192633023e-05,,-0.00702653801203823,0.0012722648026564087,0.0076677691978446205,-0.006385717740188923,0.0012722648026564087,0.008309411824927615
2025-01-02 11:15:00,2025-01-02 11:30:00,785.5,786.5,783.5,784.0,8399,393771,-0.0019114373452682187,0.0,0.005756331852576402,,,3.0,0.0,2.0263202673437663e-05,,0.0,0.002554279805096371,0.003843694674563025,-0.003843694674563025,0.002554279805096371,0.005128216366919958
2025-01-02 13:30:00,2025-01-02 13:45:00,782.0,784.0,780.0,780.0,24996,391758,-0.005115100666770012,-0.004477142112437882,0.0,,,0.0,1.0,3.622141896376931e-05,,0.0012812301560485295,0.003838776307165226,0.0012828738128893846,-0.0012828738128893846,0.003838776307165226,0.002567395505246317
2025-01-02 13:45:00,2025-01-02 14:00:00,780.0,783.0,779.5,782.5,14948,392587,0.003200002730670448,-0.005098800084024191,0.003200002730670448,,,1.0,0.0,3.670760146609741e-05,,-0.0006391818689968076,0.0006387735764947777,0.004482876543559833,-0.006410278360919008,0.0006387735764947777,0.006410278360919008
2025-01-02 14:00:00,2025-01-02 14:15:00,782.5,783.0,779.5,780.0,9491,393106,-0.003200002730670448,-0.00702653801203823,-0.0012812301560485295,,,2.0,0.0,3.474054856762872e-05,,0.0006408202718493072,0.003838776307165226,0.0012828738128893846,-0.002567395505246317,0.003838776307165226,0.004497277094896113
2025-01-02 14:15:00,2025-01-02 14:30:00,780.0,782.0,779.0,782.0,10206,392411,0.0025608208616736405,-0.002554279805096371,-0.002554279805096371,,,3.0,0.0,3.0299515007936974e-05,,-0.0032041039907833024,0.001917546129271308,0.004488625683140235,-0.007707167244937807,0.001917546129271308,0.008352120508184235
2025-01-02 14:30:00,2025-01-02 14:45:00,781.5,782.0,779.5,781.0,8996,391645,-0.001279590705625111,0.0012812301560485295,-0.0031959119563893523,,,4.0,0.0,1.9669759420944374e-05,,-0.0032041039907833024,0.001917546129271308,0.004488625683140235,-0.0064185072727900305,0.001917546129271308,0.008352120508184235
2025-01-02 14:45:00,2025-01-02 15:00:00,781.5,783.0,780.0,782.0,12710,390429,0.001279590705625111,-0.0006391818689968076,-0.0057379819530209986,,,5.0,0.0,1.3518388557167048e-05,,-0.005771096491922201,0.0012779554454915854,0.005771096491922201,-0.007058097956569753,0.0012779554454915854,0.008991711191963958
2025-01-02 21:00:00,2025-01-02 21:15:00,782.0,783.0,780.0,780.5,15592,392180,-0.0019200005898243333,0.0006408202718493072,-0.006385717740188923,,,0.0,1.0,1.3517334273747435e-05,0.44079209888924864,-0.0032082157770956243,0.0006404098841992223,0.00513809736674542,-0.012246366392157704,0.0006404098841992223,0.012246366392157704
2025-01-02 21:15:00,2025-01-02 21:30:00,780.5,781.0,778.0,779.0,16487,391873,-0.0019236940847386919,-0.003843694674563025,-0.006397974479659396,-0.0006416426270829945,,1.0,0.0,1.3114567660198846e-05,0.5859153975014685,-0.0038610086574593083,0.0019249284095845809,0.004505961920705737,-0.014882189906797016,0.0019249284095845809,0.015534292962184004
2025-01-02 21:30:00,2025-01-02 21:45:00,778.5,780.0,778.0,779.0,6551,392378,0.0,-0.002564103968937914,-0.0012828738128893846,-0.0012828738128893846,,2.0,0.0,8.20358405008911e-06,0.4273381910003851,-0.003214403282006728,0.0006416426270829945,0.005148016517400933,-0.012270092591814219,0.0006416426270829945,0.016828876130157155
2025-01-02 21:45:00,2025-01-02 22:00:00,779.0,779.5,777.5,777.5,6915,391822,-0.0019274018173591756,-0.005771096491922201,-0.006410278360919008,-0.0032102756302485602,,3.0,0.0,7.804524605435287e-06,0.4131361143112866,-0.0006437077789058776,0.0025706955031008505,0.0025773210143000824,-0.01360565205577835,0.0025706955031008505,0.015564516541111573
2025-01-02 22:00:00,2025-01-02 22:15:00,777.0,778.5,776.5,778.0,11824,391414,0.0006428801250022431,-0.0032082157770956243,-0.002567395505246317,-0.0038486256612948466,,4.0,0.0,8.664368821493796e-06,0.45600187005042947,-0.00903815061506208,0.0012845216923569325,0.00903815061506208,-0.01423972281113528,0.0012845216923569325,0.01685069035185549
2025-01-02 22:15:00,2025-01-02 22:30:00,778.0,779.0,775.0,775.5,11141,389840,-0.003218541561797572,-0.004503063254154505,-0.00834675792871753,-0.0109010377338139,,5.0,0.0,1.1166970552383478e-05,0.5968110935971035,-0.011021181249337708,0.003218541561797572,0.011673284304724696,-0.014940193450073025,0.003218541561797572,0.014940193450073025
2025-01-02 22:30:00,2025-01-02 22:45:00,775.5,777.0,775.0,776.5,7356,389794,0.0012886599721477765,-0.003214403282006728,-0.005778507250944642,-0.008974419207333995,,6.0,0.0,1.2830797305448928e-05,0.6671799255682317,-0.009699397088713368,0.001286173810743918,0.014258180627056305,-0.018182319083190457,0.001286173810743918,0.019493794681000765
2025-01-02 22:45:00,2025-01-02 23:00:00,777.0,778.0,776.0,776.5,7094,387711,0.0,-0.0012870014646475525,-0.007058097956569753,-0.012796079909590752,,7.0,0.0,1.2421223785428131e-05,0.7052330611014288,-0.014248945741520025,0.0,0.016207810226853248,-0.018825612768932132,0.0,0.020793471718172363
2025-01-03 09:00:00,2025-01-03 09:15:00,777.5,777.5,771.0,771.0,29231,387589,-0.007108269025412284,-0.00903815061506208,-0.012246366392157704,-0.018632084132346627,,0.0,1.0,3.672864908519502e-05,1.5687472855814006,-0.0045528533929140025,0.0006487188031591984,0.007163820933634213,-0.010437146278603038,0.0006487188031591984,0.012406296898483937
2025-01-03 09:15:00,2025-01-03 09:30:00,770.5,771.0,766.5,767.0,40827,390271,-0.005201572196073201,-0.011021181249337708,-0.015524244503492213,-0.02192221898315161,,1.0,0.0,4.3154095703603165e-05,1.7661648313282348,-0.003919012200735317,0.0032541519116779938,0.003919012200735317,-0.006540245680609402,0.0032541519116779938,0.009168368086879042
2025-01-03 09:30:00,2025-01-03 09:45:00,767.0,769.5,766.0,769.5,23523,389197,0.0032541519116779938,-0.009055689309807491,-0.012270092591814219,-0.013552966404703604,,2.0,0.0,5.804915823205703e-05,2.3512797573289124,-0.008482921994477088,0.0,0.009794397592287396,-0.009794397592287396,0.0,0.012422519998557036
2025-01-03 09:45:00,2025-01-03 10:00:00,769.5,769.5,765.0,766.5,18392,388552,-0.0039062549670649815,-0.012961944276872472,-0.014248945741520025,-0.020659224102439033,,3.0,0.0,6.993780070471345e-05,2.6981671943266416,-0.004576667027412107,0.0039062549670649815,0.006544525976652338,-0.007201340450182947,0.0039062549670649815,0.008516265031492054
2025-01-03 10:00:00,2025-01-03 10:15:00,766.5,768.0,765.0,767.0,13617,387649,0.0006521030553869878,-0.005201572196073201,-0.01423972281113528,-0.016807118316381597,,4.0,0.0,4.1509367318808086e-05,1.6534349040527025,-0.007838054497083746,0.0013003903002832828,0.009807205116964646,-0.005872773812130028,0.0013003903002832828,0.011122129698273753
2025-01-03 10:30:00,2025-01-03 10:45:00,768.5,769.5,764.0,764.0,21648,385955,-0.003919012200735317,-0.003919012200735317,-0.014940193450073025,-0.023286951378790555,,0.0,0.0,6.873295556836318e-05,2.0190546389161934,-0.0026212334798740855,0.0006542362025960813,0.005249355886143725,-0.0019652806849537185,0.002614380574070374,0.005249355886143725
2025-01-03 10:45:00,2025-01-03 11:00:00,764.0,764.5,762.0,763.0,17926,386522,-0.0013097578820637779,-0.008482921994477088,-0.01753861130428458,-0.02331711855522922,,1.0,0.0,5.220733102334575e-05,1.5905852640143947,-0.000655952794920367,0.0019652806849537185,0.0032840752011900065,0.0019652806849537185,0.004579661259024093,0.0032840752011900065
2025-01-03 11:00:00,2025-01-03 11:15:00,762.5,764.0,761.5,763.0,19191,387089,0.0,-0.004576667027412107,-0.01753861130428458,-0.024596709260854333,,2.0,0.0,4.2929905628747865e-05,1.2902183873029125,-0.003279766797001038,0.00065466450783358,0.004594691378310145,0.0019627091678486863,0.003269045081903954,0.004594691378310145
2025-01-03 11:15:00,2025-01-03 11:30:00,763.5,764.0,761.0,762.5,13881,386766,-0.0006555228028899407,-0.005884292885689035,-0.011085865081762236,-0.02333223147391994,0.05555555555555555,3.0,0.0,4.379267203693187e-05,1.3403007873204722,0.0019652806849537185,0.004579661259024093,0.0032840752011900065,-0.0013123361463502903,0.004579661259024093,0.0032840752011900065
2025-01-03 13:30:00,2025-01-03 13:45:00,762.5,762.5,760.0,762.0,23371,388329,-0.000655952794920367,-0.0026212334798740855,-0.006540245680609402,-0.022064490184101615,0.07142857142857142,0.0,1.0,7.738739502164067e-06,0.23667179815387213,0.000655952794920367,0.0052356140539444596,0.0026281224062696396,-0.0006563833514299233,0.0052356140539444596,0.0046037568980592525
2025-01-03 13:45:00,2025-01-03 14:00:00,762.0,763.0,761.0,762.0,10574,387790,0.0,-0.0013114755978103076,-0.009794397592287396,-0.022064490184101615,0.07142857142857142,1.0,0.0,7.74155469371497e-06,0.2366926014012907,0.0026212334798740855,0.0052356140539444596,0.0026281224062696396,0.0026212334798740855,0.0052356140539444596,0.0046037568980592525
2025-01-03 14:00:00,2025-01-03 14:15:00,762.0,762.0,760.5,761.0,10169,389321,-0.0013131978249605325,-0.00262467342277084,-0.007201340450182947,-0.021450286191702972,0.03571428571428571,2.0,0.0,5.163862563082515e-06,0.15833658925712335,0.005242475964849724,0.006548811878904992,0.001314924581309107,0.003279766797001038,0.006548811878904992,0.00329055907309872
2025-01-03 14:15:00,2025-01-03 14:30:00,761.0,766.0,760.0,764.0,24326,388331,0.003934431304834618,0.0019652806849537185,-0.003919012200735317,-0.018158735011870597,0.14285714285714285,3.0,0.0,3.044830524926009e-05,0.7987540975283345,-0.003277616831304009,0.002614380574070374,0.003934431304834618,0.0006542362025960813,0.002614380574070374,0.007224990377933338
2025-01-03 14:30:00,2025-01-03 14:45:00,764.0,764.5,762.0,762.5,8729,389354,-0.0019652806849537185,0.000655952794920367,-0.0019652806849537185,-0.016905474135026743,0.08928571428571429,4.0,0.0,3.0440415838945214e-05,0.8113862947820489,-0.0013123361463502903,0.004579661259024093,0.005259709692979619,0.006535970979784977,0.006535970979784977,0.005259709692979619
2025-01-03 14:45:00,2025-01-03 15:00:00,762.5,764.5,761.5,764.0,15995,385498,0.0019652806849537185,0.0026212334798740855,0.0013097578820637779,-0.0162288534222208,0.14285714285714285,5.0,0.0,3.172504355535417e-05,0.8475658386194209,-0.002614380574070374,0.0,0.009839370952003712,0.0032583932380596536,0.0045587835383429365,0.009839370952003712
2025-01-03 21:00:00,2025-01-03 21:15:00,766.0,766.0,762.5,765.0,23053,389415,0.0013080446600151063,0.005242475964849724,0.002617802542078884,-0.014920808762205695,0.17857142857142858,0.0,1.0,3.257378003127551e-05,0.8651427127435467,-0.0019627091678486863,0.0013063359140552677,0.008533035037948444,0.003913899321136505,0.005865119452398204,0.008533035037948444
2025-01-03 21:15:00,2025-01-03 21:30:00,765.0,766.0,761.0,761.5,20259,391985,-0.004585661491319115,-0.003277616831304009,-0.0013123361463502903,-0.012398201228112526,0.05660377358490566,1.0,0.0,1.329350074437283e-05,0.4120615193504828,0.003275469682470167,0.0052356140539444596,0.0046037568980592525,0.007191923774705344,0.009794397592287396,0.0046037568980592525
