meta_base_bar_time,meta_decision_time,open,high,low,close,volume,close_oi,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_time_bars_since_segment_start,feat_time_after_long_gap,feat_5m_1h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8
2025-01-02 09:00:00,2025-01-02 09:15:00,73310.0,73350.0,73030.0,73340.0,13364,155039,,,,,,0.0,,,,0.00027266530502956243,0.0012264088203401968,0.0012279147460017015,0.00040897008272366975,0.0012264088203401968,0.0012279147460017015
2025-01-02 09:15:00,2025-01-02 09:30:00,73340.0,73430.0,73320.0,73380.0,3319,154696,0.0005452562839565189,,,,,1.0,0.0,,,-0.0005452562839565189,0.0005449591415516153,0.0017731710299582204,-0.0006816168214278662,0.0006811525363836779,0.0017731710299582204
2025-01-02 09:30:00,2025-01-02 09:45:00,73380.0,73400.0,73350.0,73360.0,2527,154554,-0.0002725909789269565,,,,,2.0,0.0,,,0.0004088586087629409,0.0008175501204785718,0.001500580051031264,0.0004088586087629409,0.0009537435153106344,0.001500580051031264
2025-01-02 09:45:00,2025-01-02 10:00:00,73360.0,73370.0,73270.0,73270.0,3241,154485,-0.0012275797763354745,,,,,3.0,0.0,3.646836859428856e-06,,0.0017726874485965993,0.0020451298968140463,0.00027300027469578936,0.0009549144713059121,0.002181323291646109,0.00027300027469578936
2025-01-02 10:00:00,2025-01-02 10:15:00,73270.0,73420.0,73250.0,73360.0,3276,154059,0.0012275797763354745,0.00027266530502956243,,,,4.0,0.0,3.4953814746625606e-06,,-0.0002725538310688336,0.0005448849065476935,0.0009542635854682402,-0.0005451819679809233,0.0005448849065476935,0.0013635126192124147
2025-01-02 10:30:00,2025-01-02 10:45:00,73390.0,73410.0,73320.0,73340.0,2415,153922,-0.00027266530502956243,-0.0005452562839565189,,,,0.0,0.0,3.198446609569324e-06,,-0.00013636053747134724,0.0012264088203401968,0.00040913740768466766,-0.0008184422773052091,0.0012264088203401968,0.0008184422773052091
2025-01-02 10:45:00,2025-01-02 11:00:00,73340.0,73410.0,73330.0,73390.0,1970,153992,0.0006815239137925033,0.0004088586087629409,,,,1.0,0.0,3.4400140499117566e-06,,0.0,0.0005448849065476935,0.0013635126192124147,-0.0014999661910977125,0.0005448849065476935,0.0016364383850984154
2025-01-02 11:00:00,2025-01-02 11:15:00,73390.0,73400.0,73330.0,73400.0,1753,153894,0.0001362490634981839,0.0017726874485965993,,,,2.0,0.0,2.3234542040114864e-06,,-0.0008177729772906872,0.0004086358430495096,0.0014997616827105986,-0.003958779315246019,0.0004086358430495096,0.004232377128168707
2025-01-02 11:15:00,2025-01-02 11:30:00,73400.0,73430.0,73350.0,73370.0,1971,153962,-0.00040880289456701746,0.00013630477769410732,0.00040897008272366975,,,3.0,0.0,1.4300257357662528e-06,,0.0005454793534962477,0.0013631408871948025,0.00027285129773524375,-0.004374579771953435,0.0013631408871948025,0.004511594227192717
2025-01-02 13:30:00,2025-01-02 13:45:00,73310.0,73360.0,73310.0,73330.0,2886,154794,-0.000545330620195017,-0.00013636053747134724,-0.0006816168214278662,,,0.0,1.0,1.1328276778181507e-06,,-0.0006820817398338619,0.0010903640169814821,0.0006820817398338619,-0.006979159358420972,0.0010903640169814821,0.00752860992169424
