meta_base_bar_time,meta_decision_time,open,high,low,close,volume,close_oi,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_time_bars_since_segment_start,feat_time_after_long_gap,feat_5m_1h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8
2025-01-02 09:00:00,2025-01-02 09:15:00,13485.0,13505.0009765625,13455.0009765625,13490.0009765625,21853,648896,,,,,,0.0,,,,0.003699596997138954,0.004437876785491568,0.0,0.0029607717490129914,0.004806812383826298,0.0
2025-01-02 09:15:00,2025-01-02 09:30:00,13490.0009765625,13540.0009765625,13490.0009765625,13525.0009765625,16805,651272,0.00259115432554502,,,,,1.0,0.0,,,0.0007390982803734403,0.0018467224599465482,0.0007396449507091063,-0.0007396449507091063,0.002215658058281278,0.0014798373810371857
2025-01-02 09:30:00,2025-01-02 09:45:00,13525.0009765625,13530.0009765625,13515.0009765625,13520.0009765625,8564,651812,-0.00036975409102346646,,,,,2.0,0.0,,,0.0018474047889220913,0.0022164765509700146,0.00036989085968563984,-0.0007399185892467131,0.0025854121493047444,0.0022214002345215533
2025-01-02 09:45:00,2025-01-02 10:00:00,13520.0009765625,13530.0009765625,13515.0009765625,13525.0009765625,5152,652512,0.00036975409102346646,,,,,3.0,0.0,7.538760663840653e-06,,0.0018467224599465482,0.002215658058281278,0.0007396449507091063,-0.001850139154448982,0.002215658058281278,0.00259115432554502
2025-01-02 10:00:00,2025-01-02 10:15:00,13525.0009765625,13550.0009765625,13515.0009765625,13540.0009765625,14999,652527,0.0011084426715939344,0.003699596997138954,,,,4.0,0.0,7.665245876894337e-06,,-0.0011080332744306531,0.0007380073603826531,0.0014776506978986248,-0.0018474047889220913,0.0007380073603826531,0.004068805023443645
2025-01-02 10:30:00,2025-01-02 10:45:00,13545.0009765625,13545.0009765625,13525.0009765625,13535.0009765625,5938,651877,-0.0003693443912204941,0.0007390982803734403,,,,0.0,0.0,2.1837548781140167e-06,,-0.0014787432310825466,0.0014765597779078377,0.002218935661410626,0.0,0.0014765597779078377,0.00333025260591846
2025-01-02 10:45:00,2025-01-02 11:00:00,13535.0009765625,13550.0009765625,13530.0009765625,13545.0009765625,4891,651387,0.0007385524175251845,0.0018474047889220913,,,,1.0,0.0,2.3197666362994887e-06,,-0.0025873233781688043,0.0007380073603826531,0.004068805023443645,-0.0007385524175251845,0.0007380073603826531,0.004068805023443645
2025-01-02 11:00:00,2025-01-02 11:15:00,13545.0009765625,13555.0009765625,13535.0009765625,13550.0009765625,7407,651565,0.00036907176204792336,0.0018467224599465482,,,,2.0,0.0,2.318456365628959e-06,,-0.00369686161439553,0.0003689355983347298,0.004437876785491568,0.0011063987054900082,0.0036832451513291176,0.004437876785491568
2025-01-02 11:15:00,2025-01-02 11:30:00,13550.0009765625,13555.0009765625,13525.0009765625,13530.0009765625,5706,651108,-0.0014771050364785765,-0.0007388252481259627,0.0029607717490129914,,,3.0,0.0,2.1817387247494303e-06,,-0.00036975409102346646,0.0007390982803734403,0.00259115432554502,0.0033216488747935813,0.005529967611275666,0.00259115432554502
2025-01-02 13:30:00,2025-01-02 13:45:00,13525.0009765625,13535.0009765625,13505.0009765625,13515.0009765625,10514,649428,-0.001109262374177078,-0.0014787432310825466,-0.0007396449507091063,,,0.0,1.0,6.8349106781729535e-06,,0.0011088523713969067,0.0014781967626174009,0.0022214002345215533,0.00295421168435972,0.005899721702299132,0.0022214002345215533
2025-01-02 13:45:00,2025-01-02 14:00:00,13520.0009765625,13520.0009765625,13490.0009765625,13510.0009765625,9169,649254,-0.0003700277295610732,-0.0025873233781688043,-0.0007399185892467131,,,1.0,0.0,8.892873338031444e-06,,0.002218935661410626,0.00258828005263112,0.0003703017734117964,0.004064294974373439,0.007009804992312851,0.0003703017734117964
2025-01-02 14:00:00,2025-01-02 14:15:00,13505.0009765625,13510.0009765625,13500.0009765625,13500.0009765625,3803,649289,-0.0007404664741788025,-0.00369686161439553,-0.001850139154448982,,,2.0,0.0,8.758376750496214e-06,,0.004803260319885538,0.007380106765724648,0.0,0.0044345967477852355,0.007380106765724648,0.0
