meta_base_bar_time,meta_decision_time,open,high,low,close,volume,close_oi,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_time_bars_since_segment_start,feat_time_after_long_gap,feat_5m_1h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8
2025-01-02 09:00:00,2025-01-02 09:15:00,19850.0,19915.0,19810.0,19850.0,25021,157894,,,,,,0.0,,,,0.0012586534071949984,0.0027669493190796146,0.0007559531669070196,0.0017616715264541227,0.0027669493190796146,0.0007559531669070196
2025-01-02 09:15:00,2025-01-02 09:30:00,19850.0,19895.0,19845.0,19885.0,5249,157700,0.0017616715264541227,,,,,1.0,0.0,,,0.0,0.0007538635863983956,0.0027690388995882387,-0.0002514142062270963,0.0007538635863983956,0.0027690388995882387
2025-01-02 09:30:00,2025-01-02 09:45:00,19890.0,19905.0,19875.0,19880.0,5619,158103,-0.00025147743122566624,,,,,2.0,0.0,,,0.001005530502018459,0.0012567552238511581,0.002266147262135476,0.0007542426504638655,0.0012567552238511581,0.002266147262135476
2025-01-02 09:45:00,2025-01-02 10:00:00,19880.0,19880.0,19835.0,19850.0,5591,157397,-0.0015101940952284565,,,,,3.0,0.0,1.20883541620363e-05,,0.002012579295676886,0.002515091869064179,0.0007557627264880296,0.0017612282826657832,0.002515091869064179,0.0007557627264880296
2025-01-02 10:00:00,2025-01-02 10:15:00,19855.0,19895.0,19840.0,19875.0,7780,157623,0.0012586534071949984,0.0012586534071949984,,,,4.0,0.0,1.1711483361305324e-05,,0.00025147743122566624,0.0012567552238511581,0.0,0.001005530502018459,0.0012567552238511581,0.0005031446647034699
2025-01-02 10:30:00,2025-01-02 10:45:00,19880.0,19895.0,19880.0,19890.0,4449,157209,0.0007544323254862206,0.0002514142062270963,,,,0.0,0.0,9.684748972157898e-06,,-0.0005027652192381993,0.0005025125733872926,0.0012573873151673354,0.0020085369544258214,0.0020085369544258214,0.0012573873151673354
2025-01-02 10:45:00,2025-01-02 11:00:00,19895.0,19905.0,19885.0,19900.0,3265,157247,0.0005026388645656965,0.001005530502018459,,,,1.0,0.0,8.357198474982788e-06,,-0.00025128785155459354,0.00025122472183269906,0.001508675166721929,0.002258753626922072,0.004012041489961149,0.001508675166721929
2025-01-02 11:00:00,2025-01-02 11:15:00,19900.0,19905.0,19885.0,19895.0,2851,157344,-0.00025128785155459354,0.002264436745692322,,,,2.0,0.0,5.503491292078364e-06,,-0.0005026388645656965,0.00025122472183269906,0.001508675166721929,0.004762510568335543,0.006012042156626762,0.001508675166721929
2025-01-02 11:15:00,2025-01-02 11:30:00,19900.0,19905.0,19880.0,19885.0,3048,156879,-0.0005027652192381993,0.0005030181192591243,0.0017616715264541227,,,3.0,0.0,1.8953523543847116e-06,,0.0007540530707927928,0.0010052777926254919,0.0007546220959291361,0.00526646985265522,0.006766095227419555,0.0007546220959291361
2025-01-02 13:30:00,2025-01-02 13:45:00,19885.0,19900.0,19870.0,19885.0,4348,156582,0.0,-0.0002514142062270963,0.0,,,0.0,1.0,2.4636305065762805e-06,,0.0025113021736640206,0.0025113021736640206,0.0007546220959291361,0.00526646985265522,0.006766095227419555,0.0007546220959291361
