event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,15m,active_bull_internal_ob,internal,1,3089.0,3661,3663,160,3086.0,3092.0,3086.0,3092.0,False,below,0.3544956493715759
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,15m,EQH,equal,0,3107.0,1407,1425,2398,3107.0,3107.0,,,,above,0.12890750886239125
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,15m,EQL,equal,0,3102.0,2899,2910,913,3102.0,3102.0,,,,below,0.03222687721559781
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,current_internal_high,internal,0,3152.0,1151,1156,9,3152.0,3152.0,,,,above,1.5791169835642926
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,current_internal_low,internal,0,3106.0,1154,1159,6,3106.0,3106.0,,,,above,0.09668063164679343
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,current_swing_high,swing,0,3274.0,1026,1076,89,3274.0,3274.0,,,,above,5.510796003867225
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,current_swing_low,swing,0,3165.0,979,1029,136,3165.0,3165.0,,,,above,1.998066387367064
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,active_bull_internal_ob,internal,1,3105.0,1148,1150,15,3100.0,3110.0,3100.0,3110.0,False,overlap,0.0
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,active_bear_internal_ob,internal,-1,3148.5,1085,1098,67,3132.0,3165.0,3132.0,3165.0,False,above,0.9345794392523363
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,active_bull_internal_ob,internal,1,3058.0,855,858,307,3055.0,3061.0,3055.0,3061.0,False,below,1.353528843055108
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,active_bull_internal_ob,internal,1,3054.0,826,829,336,3050.0,3058.0,3050.0,3058.0,False,below,1.4502094747019014
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,active_bull_internal_ob,internal,1,2983.0,811,819,346,2977.0,2989.0,2977.0,2989.0,False,below,3.6738640025781506
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,EQH,equal,0,3140.0,447,461,704,3140.0,3140.0,,,,above,1.192394456977119
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,1h,EQL,equal,0,3098.0,1098,1108,57,3098.0,3098.0,,,,below,0.16113438607798905
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,current_internal_high,internal,0,3152.0,492,497,1,3152.0,3152.0,,,,above,1.5791169835642926
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,current_internal_low,internal,0,3088.0,487,492,6,3088.0,3088.0,,,,below,0.4834031582339671
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,current_swing_high,swing,0,3384.0,409,459,39,3384.0,3384.0,,,,above,9.055752497582985
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,current_swing_low,swing,0,2912.0,287,337,161,2912.0,2912.0,,,,below,6.155333548179182
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,active_bear_internal_ob,internal,-1,3147.0,464,472,26,3129.0,3165.0,3129.0,3165.0,False,above,0.8378988076055429
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,active_bear_internal_ob,internal,-1,3259.5,439,443,55,3245.0,3274.0,3245.0,3274.0,False,above,4.576216564614889
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,active_bull_internal_ob,internal,1,3057.0,361,368,130,3050.0,3064.0,3050.0,3064.0,False,below,1.2568482114083144
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,active_bull_internal_ob,internal,1,2983.5,347,350,148,2977.0,2990.0,2977.0,2990.0,False,below,3.6416371253625526
RB:5m:1:1:11306:11314:2,RB,2025-09-09 21:10:00,4h,EQL,equal,0,3106.0,455,465,33,3106.0,3106.0,,,,above,0.09668063164679343
