event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,1h,EQH,equal,0,3140.0,447,461,1496,3140.0,3140.0,,,,above,1.2576588197355691
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,1h,EQL,equal,0,3098.0,1098,1108,849,3098.0,3098.0,,,,below,0.09674298613350532
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,current_internal_high,internal,0,3097.0,823,828,9,3097.0,3097.0,,,,below,0.1289906481780071
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,current_internal_low,internal,0,3057.0,827,832,5,3057.0,3057.0,,,,below,1.418897129958078
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,current_swing_high,swing,0,3198.0,731,781,56,3198.0,3198.0,,,,above,3.128023218316672
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,current_swing_low,swing,0,3032.0,684,734,103,3032.0,3032.0,,,,below,2.2250886810706225
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,active_bear_internal_ob,internal,-1,3109.5,789,792,45,3100.0,3119.0,3100.0,3119.0,False,overlap,0.0
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,active_bear_internal_ob,internal,-1,3164.5,779,783,54,3156.0,3173.0,3156.0,3173.0,False,above,1.7736214124475975
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,active_bear_internal_ob,internal,-1,3177.0,750,756,81,3160.0,3194.0,3160.0,3194.0,False,above,1.9026120606256045
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,active_bear_swing_ob,swing,-1,3187.5,731,813,24,3177.0,3198.0,3177.0,3198.0,False,above,2.4508223153821347
RB:1h:1:-1:1855:1857:5,RB,2026-03-06 21:05:00,4h,EQL,equal,0,3106.0,455,465,372,3106.0,3106.0,,,,above,0.16123831022250887
