event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
RB:5m:1:-1:5134:5141:2,RB,2025-07-10 22:55:00,4h,active_bear_internal_ob,internal,-1,3265.0,135,142,227,3256.0,3274.0,3256.0,3274.0,False,above,3.7273016884358077
RB:5m:1:-1:5134:5141:2,RB,2025-07-10 22:55:00,4h,active_bull_internal_ob,internal,1,3057.0,361,368,1,3050.0,3064.0,3050.0,3064.0,False,below,2.389295954125518
RB:5m:1:-1:5134:5141:2,RB,2025-07-10 22:55:00,4h,EQH,equal,0,2988.0,283,294,75,2988.0,2988.0,,,,below,4.810449187639375
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,current_internal_high,internal,0,3143.0,8532,8537,2,3143.0,3143.0,,,,above,0.12742911755336095
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,current_internal_low,internal,0,3118.0,8515,8520,19,3118.0,3118.0,,,,below,0.669002867155145
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,current_swing_high,swing,0,3077.0,8367,8417,122,3077.0,3077.0,,,,below,1.9751513220770944
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,current_swing_low,swing,0,3055.0,8412,8462,77,3055.0,3055.0,,,,below,2.67601146862058
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,active_bear_internal_ob,internal,-1,3141.5,5134,5141,3398,3139.0,3144.0,3139.0,3144.0,False,overlap,0.0
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,active_bear_swing_ob,swing,-1,3160.0,5126,5231,3308,3157.0,3163.0,3157.0,3163.0,False,above,0.5734310289901242
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,active_bear_internal_ob,internal,-1,3160.0,5126,5132,3407,3157.0,3163.0,3157.0,3163.0,False,above,0.5734310289901242
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,active_bull_internal_ob,internal,1,3120.5,8515,8525,14,3118.0,3123.0,3118.0,3123.0,False,below,0.5097164702134438
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,active_bull_internal_ob,internal,1,3096.0,8478,8487,52,3093.0,3099.0,3093.0,3099.0,False,below,1.2742911755336095
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,EQL,equal,0,3143.0,3371,3379,5160,3143.0,3143.0,,,,above,0.12742911755336095
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,5m,EQL,equal,0,3138.0,5108,5115,3424,3138.0,3138.0,,,,below,0.03185727938834024
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,current_internal_high,internal,0,3077.0,2789,2794,51,3077.0,3077.0,,,,below,1.9751513220770944
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,current_internal_low,internal,0,3055.0,2804,2809,36,3055.0,3055.0,,,,below,2.67601146862058
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,current_swing_high,swing,0,3095.0,2729,2779,66,3095.0,3095.0,,,,below,1.4017202930869703
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,current_swing_low,swing,0,3050.0,2766,2816,29,3050.0,3050.0,,,,below,2.835297865562281
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,active_bear_swing_ob,swing,-1,3158.5,1708,1825,1020,3154.0,3163.0,3154.0,3163.0,False,above,0.47785919082510353
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,active_bear_swing_ob,swing,-1,3183.0,1352,1364,1481,3176.0,3190.0,3176.0,3190.0,False,above,1.1787193373685887
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,active_bear_internal_ob,internal,-1,3200.5,1270,1276,1569,3196.0,3205.0,3196.0,3205.0,False,above,1.8158649251353933
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,active_bull_swing_ob,swing,1,3055.0,2766,2824,21,3050.0,3060.0,3050.0,3060.0,False,below,2.5167250716788785
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,EQH,equal,0,3140.0,1454,1469,1376,3140.0,3140.0,,,,above,0.03185727938834024
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,15m,EQL,equal,0,3118.0,1715,1728,1117,3118.0,3118.0,,,,below,0.669002867155145
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,1h,current_internal_high,internal,0,3077.0,851,856,10,3077.0,3077.0,,,,below,1.9751513220770944
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,1h,current_internal_low,internal,0,3055.0,855,860,6,3055.0,3055.0,,,,below,2.67601146862058
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,1h,current_swing_high,swing,0,3132.0,585,635,231,3132.0,3132.0,,,,below,0.22300095571838166
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,1h,current_swing_low,swing,0,2912.0,672,722,144,2912.0,2912.0,,,,below,7.231602421153234
RB:5m:1:-1:5134:5141:3,RB,2025-07-11 09:55:00,1h,active_bear_internal_ob,internal,-1,3152.5,520,535,331,3142.0,3163.0,3142.0,3163.0,False,above,0.0955718381650207
