event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,5m,active_bear_swing_ob,swing,-1,3191.0,23809,23979,3633,3188.0,3194.0,3188.0,3194.0,False,above,0.8222643896268185
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,5m,active_bear_internal_ob,internal,-1,3190.5,23835,23843,3769,3189.0,3192.0,3189.0,3192.0,False,above,0.8538899430740038
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,5m,active_bull_internal_ob,internal,1,3122.0,27603,27612,0,3120.0,3124.0,3120.0,3124.0,False,below,1.2017710309930425
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,5m,EQL,equal,0,3164.0,11892,11908,15704,3164.0,3164.0,,,,above,0.06325110689437065
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,5m,EQL,equal,0,3160.0,12232,12252,15360,3160.0,3160.0,,,,below,0.06325110689437065
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,current_internal_high,internal,0,3149.0,9181,9186,17,3149.0,3149.0,,,,below,0.41113219481340924
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,current_internal_low,internal,0,3107.0,9189,9194,9,3107.0,3107.0,,,,below,1.739405439595193
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,current_swing_high,swing,0,3035.0,8914,8964,239,3035.0,3035.0,,,,below,4.016445287792536
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,current_swing_low,swing,0,2994.0,8953,9003,200,2994.0,2994.0,,,,below,5.313092979127135
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,active_bear_internal_ob,internal,-1,3167.0,7979,7987,1216,3165.0,3169.0,3165.0,3169.0,False,above,0.09487666034155598
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,active_bear_internal_ob,internal,-1,3174.0,7966,7980,1223,3171.0,3177.0,3171.0,3177.0,False,above,0.2846299810246679
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,active_bear_swing_ob,swing,-1,3189.5,7936,7993,1210,3184.0,3195.0,3184.0,3195.0,False,above,0.6957621758380772
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,active_bull_internal_ob,internal,1,3080.5,9132,9134,69,3078.0,3083.0,3078.0,3083.0,False,below,2.4984187223276404
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,EQH,equal,0,3178.0,3917,3924,5279,3178.0,3178.0,,,,above,0.5060088551549652
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,15m,EQH,equal,0,3155.0,6686,6702,2501,3155.0,3155.0,,,,below,0.2213788741302973
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,1h,current_internal_high,internal,0,3150.0,2795,2800,5,3150.0,3150.0,,,,below,0.3795066413662239
RB:5m:1:-1:23916:23924:3,RB,2026-09-01 21:05:00,1h,current_internal_low,internal,0,3057.0,2771,2776,29,3057.0,3057.0,,,,below,3.320683111954459
