event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
RB:5m:1:-1:25504:25507:1,RB,2026-07-21 10:50:00,4h,active_bull_internal_ob,internal,1,3057.0,1092,1097,11,3052.0,3062.0,3052.0,3062.0,False,below,0.3903708523096942
RB:5m:1:-1:25504:25507:1,RB,2026-07-21 10:50:00,4h,active_bull_internal_ob,internal,1,2983.5,347,350,758,2977.0,2990.0,2977.0,2990.0,False,below,2.7325959661678594
RB:5m:1:-1:25504:25507:1,RB,2026-07-21 10:50:00,4h,EQL,equal,0,3087.0,893,901,207,3087.0,3087.0,,,,above,0.4229017566688354
RB:5m:1:-1:25504:25507:1,RB,2026-07-21 10:50:00,4h,EQH,equal,0,3049.0,611,618,490,3049.0,3049.0,,,,below,0.8132726089785295
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,current_internal_high,internal,0,3079.0,25505,25510,8,3079.0,3079.0,,,,above,0.0975292587776333
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,current_internal_low,internal,0,3067.0,25512,25517,1,3067.0,3067.0,,,,below,0.2925877763328999
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,current_swing_high,swing,0,3128.0,25358,25408,110,3128.0,3128.0,,,,above,1.6905071521456438
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,current_swing_low,swing,0,3102.0,25324,25374,144,3102.0,3102.0,,,,above,0.8452535760728219
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,active_bear_internal_ob,internal,-1,3077.5,25504,25507,11,3076.0,3079.0,3076.0,3079.0,False,overlap,0.0
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,EQH,equal,0,3076.0,8372,8381,17137,3076.0,3076.0,,,,overlap,0.0
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,active_bear_internal_ob,internal,-1,3084.0,25480,25487,31,3082.0,3086.0,3082.0,3086.0,False,above,0.1950585175552666
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,active_bull_internal_ob,internal,1,3062.5,25166,25184,334,3061.0,3064.0,3061.0,3064.0,False,below,0.3901170351105332
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,active_bull_swing_ob,swing,1,3053.5,25125,25225,293,3052.0,3055.0,3052.0,3055.0,False,below,0.6827048114434331
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,EQH,equal,0,3077.0,15816,15826,9692,3077.0,3077.0,,,,above,0.032509752925877766
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,5m,EQH,equal,0,3074.0,18366,18379,7139,3074.0,3074.0,,,,below,0.06501950585175553
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,15m,current_internal_high,internal,0,3108.0,8483,8488,17,3108.0,3108.0,,,,above,1.0403120936280885
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,15m,current_internal_low,internal,0,3098.0,8479,8484,21,3098.0,3098.0,,,,above,0.7152145643693107
RB:5m:1:-1:25504:25507:2,RB,2026-07-21 11:05:00,15m,current_swing_high,swing,0,3128.0,8452,8502,3,3128.0,3128.0,,,,above,1.6905071521456438
