trading_day,P0,PW,PR,PC,PN,delta_full,delta_combo,delta_renew,delta_win,delta_payoff
2026-05-07,0.49464244541386493,0.6113745495129791,0.31417318273576067,0.566797044442144,0.5505651370740908,0.0559226916602259,0.07215459902827903,-0.016231907368053133,0.11673210409911416,-0.18046926267810426
2026-05-08,1.1659461092642054,1.3622039680696885,1.0905186735285313,0.9407147088453015,0.8680717161687157,-0.2978743930954897,-0.22523140041890388,-0.0726429926765858,0.19625785880548308,-0.07542743573567412
2026-05-11,-0.7191728776605751,-1.0903941531174672,-1.5263336693475649,-0.9923152163572876,0.1733605114378183,0.8925333890983934,-0.27314233869671245,1.165675727795106,-0.3712212754568921,-0.8071607916869897
2026-05-12,0.865607336033795,0.9932866105384981,2.0125755186575742,1.385917537189041,0.5693021397953344,-0.29630519623846063,0.5203102011552461,-0.8166153973937067,0.12767927450470307,1.1469681826237792
2026-05-13,2.52473570056383,0.5764367532343535,1.4238379416812785,2.1414959602290478,0.971118478987281,-1.5536172215765487,-0.38323974033478203,-1.1703774812417667,-1.9482989473294763,-1.1008977588825513
2026-05-14,-0.9117020465121441,-0.048018458889052165,0.42073938566692104,-1.2857324633544231,-0.8037635577161156,0.10793848879602852,-0.374030416842279,0.4819689056383075,0.8636835876230919,1.3324414321790652
2026-05-15,-0.7460823111262724,-0.1056056014569348,2.8769626563335096,0.34172353028790897,-1.8381739773061612,-1.0920916661798887,1.0878058414141814,-2.1798975075940703,0.6404767096693377,3.6230449674597818
2026-05-18,-0.9498420609163455,-0.4593870216132252,0.12923559174349702,0.10213227689693796,-0.9775321307848273,-0.02769006986848177,1.0519743378132835,-1.0796644076817652,0.4904550393031203,1.0790776526598425
2026-05-19,0.141323450806918,-0.5396303373969911,-0.816686124237099,-0.5202021339610334,0.28456301427649094,0.14323956346957295,-0.6615255847679514,0.8047651482375244,-0.6809537882039091,-0.958009575044017
2026-05-20,0.4281765563999956,0.6355368088151455,1.4065623199979962,1.0745011720450193,-0.7084603476592536,-1.1366369040592492,0.6463246156450237,-1.7829615197042727,0.20736025241514994,0.9783857635980007
2026-05-21,0.13563750771136668,-0.24076354461829355,0.4578240789839747,-0.5746738813171579,-0.334105479811357,-0.4697429875227237,-0.7103113890285246,0.2405684015058009,-0.37640105232966026,0.322186571272608
2026-05-22,0.5430536208222062,0.2391608759658413,0.5556356511685228,0.34245834806135156,-2.0145651209090087,-2.557618741731215,-0.20059527276085465,-2.35702346897036,-0.3038927448563649,0.012582030346316553
2026-05-25,0.23365222157657356,0.9433634637616236,0.8617771918530873,1.6008142728890673,0.39502989456073734,0.16137767298416378,1.3671620513124938,-1.20578437832833,0.70971124218505,0.6281249702765137
2026-05-26,1.0532430898813439,0.07646126956848004,0.8215257995216854,-0.09496666000111954,-0.9363202121135464,-1.9895633019948904,-1.1482097498824635,-0.8413535521124269,-0.9767818203128638,-0.2317172903596585
2026-05-27,-0.5949772222073604,-0.7834029893313339,0.49987253525769343,-0.03621996406863803,0.03326542398446775,0.6282426461918281,0.5587572581387223,0.06948538805310578,-0.18842576712397352,1.0948497574650538
2026-05-28,-0.5361661705056592,-0.5912233840196619,1.7645385800161213,-0.11504149009271704,0.15531362079459346,0.6914797913002526,0.42112468041294215,0.2703551108873105,-0.05505721351400272,2.3007047505217804
2026-05-29,0.071275145616481,-0.3222432722192704,-0.34093836116726167,-0.28717794719647455,-0.1372595308288996,-0.2085346764453806,-0.35845309281295556,0.14991841636757494,-0.3935184178357514,-0.4122135067837427
2026-06-01,-1.3223907431180053,-0.10603361347464059,0.6875432670762459,0.010123361152565617,0.023326595529358674,1.345717338647364,1.3325141042705708,0.013203234376793056,1.2163571296433646,2.009934010194251
2026-06-02,-0.498377458765191,-0.6470792427399853,-0.45629879649098076,-0.9797601716248863,-0.7655084517792263,-0.2671309930140353,-0.48138271285969525,0.21425171984565994,-0.14870178397479428,0.042078662274210255
2026-06-03,-0.2524717644075439,-0.18757439015357552,0.21660196251324734,0.1877894014248522,-0.8674442609285435,-0.6149724965209997,0.44026116583239605,-1.0552336623533958,0.06489737425396835,0.4690737269207912
2026-06-04,0.6880674699654344,-0.48054567865157005,0.3014110312463772,-0.07498795617025629,0.1245553613750102,-0.5635121085904242,-0.7630554261356908,0.1995433175452665,-1.1686131486170046,-0.38665643871905725
2026-06-05,-0.2664183121531927,-0.46260074360061826,0.050684319384165614,-1.7578341252874532,-0.31357813368628257,-0.04715982153308984,-1.4914158131342605,1.4442559916011706,-0.19618243144742553,0.31710263153735835
2026-06-08,1.6564080195072735,1.7974335093281295,-0.1117466945615949,-1.0075796207532235,-2.148183733632212,-3.8045917531394853,-2.6639876402604967,-1.1406041128789883,0.14102548982085605,-1.7681547140688683
2026-06-09,-1.41690685872987,-1.924195154892167,0.017963242002861375,-1.6209526329067958,-0.13013827249823182,1.2867685862316383,-0.2040457741769257,1.490814360408564,-0.5072882961622969,1.4348701007327316
2026-06-10,1.3902437792803468,1.7491323672022356,0.2094357020266962,-0.10542004638770758,-0.24330329943500326,-1.63354707871535,-1.4956638256680543,-0.13788325304729568,0.3588885879218888,-1.1808080772536507
2026-06-11,-1.374623531030848,0.520975742583048,-0.9080100679623019,-0.7893931269673645,-0.4870163295527851,0.8876072014780627,0.5852304040634834,0.3023767974145794,1.8955992736138958,0.466613463068546
2026-06-12,-2.2778393482516477,-2.713600851242134,-0.9270942456275243,-2.2708356936713376,-0.9001839877107339,1.3776553605409139,0.007003654580310048,1.3706517059606038,-0.43576150299048644,1.3507451026241233
2026-06-15,-2.7817445042987914,-0.7454048330333987,0.5434598935118513,-0.18063783546103285,1.2582028872898334,4.039947391588624,2.6011066688377587,1.4388407227508662,2.0363396712653925,3.3252043978106425
2026-06-16,-0.026061766491211665,1.10600276302693,-1.3430568728430008,0.00342699390311297,-1.3770729157408397,-1.351011149249628,0.029488760394324635,-1.3804999096439527,1.1320645295181417,-1.316995106351789
2026-06-17,-1.9465666417571594,0.19687858661675037,0.3434849156491285,-0.25675835031786415,0.4634915889300881,2.4100582306872473,1.6898082914392953,0.7202499392479522,2.14344522837391,2.290051557406288
2026-06-18,-1.253616843243421,-0.5290299002299911,-0.16926148253640785,-0.30508120277787126,-0.0762974822804176,1.1773193609630033,0.9485356404655496,0.22878372049745366,0.7245869430134299,1.084355360707013
2026-06-22,0.19885604056270043,0.4884911551062624,-0.6362314877314595,0.6789999323666263,0.5264395757013486,0.32758353513864813,0.4801438918039258,-0.15256035666527767,0.28963511454356194,-0.83508752829416
2026-06-23,-1.44222284019636,-2.021855037621852,-0.12399880824189455,0.07795440124841353,-1.0601518836657815,0.38207095653057843,1.5201772414447734,-1.138106284914195,-0.5796321974254919,1.3182240319544654
2026-06-24,0.12043122267192198,-0.39453841935708195,-0.4371397993951913,0.395245081532215,-0.1315500624412804,-0.2519812851132024,0.274813858860293,-0.5267951439734954,-0.514969642029004,-0.5575710220671133
2026-06-25,0.1579231385532564,0.9405290113409686,0.82592735867772,1.9118784222289185,-1.0689555204463161,-1.2268786589995726,1.753955283675662,-2.9808339426752344,0.7826058727877121,0.6680042201244636
2026-06-26,-0.8283146412242858,-0.8202317516408726,-0.34197741638125606,-1.479053061830624,-0.41944700243128197,0.4088676387930038,-0.6507384206063381,1.059606059399342,0.008082889583413189,0.4863372248430297
2026-06-29,-0.9399615401127325,-1.045373695124202,-0.8458809550205729,-1.0754107745467094,-0.39290173534702255,0.5470598047657099,-0.13544923443397694,0.6825090391996869,-0.10541215501146961,0.09408058509215955
2026-06-30,-0.8772746625747229,0.2493901670724488,-0.7131651231986335,-0.22653786303890383,0.7905889725621965,1.6678636351369194,0.6507367995358191,1.0171268356011003,1.1266648296471717,0.1641095393760894
2026-07-01,-0.6608700311480091,0.19831661118157895,-1.1147383245337774,-0.5065496868472688,0.97039260649838,1.631262637646389,0.15432034430074038,1.4769422933456489,0.8591866423295881,-0.4538682933857683
2026-07-02,0.16620737824570947,1.9336383678490379,0.8116581617234576,-0.12696327006253866,1.1277782487028982,0.9615708704571888,-0.2931706483082481,1.254741518765437,1.7674309896033285,0.6454507834777481
2026-07-03,0.6930196609553501,-0.26516120844557683,1.5020293117567691,0.8751119100599362,0.6145715975809104,-0.07844806337443966,0.1820922491045861,-0.26054031247902576,-0.9581808694009268,0.8090096508014191
2026-07-06,-1.0994828582100866,-1.3940501231086369,-0.49728884472514295,-0.5385098161675945,-0.4969705176844111,0.6025123405256756,0.5609730420424921,0.04153929848318344,-0.29456726489855023,0.6021940134849437
2026-07-07,-0.6891081624745926,-0.6444389986409632,-0.7361065945751636,-0.3258862336157582,0.3870766868273986,1.0761848493019912,0.3632219288588344,0.7129629204431568,0.0446691638336294,-0.046998432100570975
2026-07-08,-0.8417794967573814,-0.4338747098873552,-0.6267722273534736,-1.297771130111061,-0.40431672703597715,0.43746276972140424,-0.45599163335367965,0.893454403075084,0.4079047868700262,0.2150072694039078
2026-07-09,-1.1883537253360654,-0.4325468507312472,0.6993133028205952,0.3186631389625315,-0.014117602595314811,1.1742361227407505,1.5070168642985968,-0.3327807415578463,0.7558068746048182,1.8876670281566605
2026-07-10,0.16877186293721977,-0.03577383688779712,-0.7947527116843055,0.06812045051699712,-1.1167386749236363,-1.285510537860856,-0.10065141242022264,-1.1848591254406335,-0.20454569982501689,-0.9635245746215253
2026-07-13,-0.3932510009086955,0.6294544378095637,-0.556966891640248,-0.15831106723532698,0.6543398451828046,1.0475908460915002,0.23493993367336855,0.8126509124181316,1.0227054387182593,-0.16371589073155252
2026-07-14,2.8145105022314976,1.8790119671608712,-1.755394224668411,-3.03964885947437,0.36442141698638436,-2.4500890852451134,-5.854159361705868,3.404070276460754,-0.9354985350706264,-4.5699047268999085
2026-07-15,0.029144750691164775,-0.009175013889000787,-0.13012656425479138,-0.07629721168418341,0.42903592143595226,0.39989117074478747,-0.10544196237534818,0.5053331331201356,-0.03831976458016556,-0.15927131494595614
2026-07-16,0.6882725397114625,0.459698504954811,0.7413748093335628,0.9493671251796983,0.18884795094409149,-0.49942458876737106,0.26109458546823583,-0.7605191742356069,-0.2285740347566515,0.053102269622100295
2026-07-17,0.29134865162013174,-0.5463113310983007,0.36286526470377506,-0.12710365368235102,0.783099671773712,0.49175102015358024,-0.4184523053024828,0.910203325456063,-0.8376599827184323,0.07151661308364332
2026-07-20,0.03702611235249454,-0.13754183169379885,-2.2257979948554985,-0.052646056565690165,-0.16045915376197126,-0.1974852661144658,-0.0896721689181847,-0.1078130971962811,-0.1745679440462934,-2.262824107207993
2026-07-21,-1.2618935865692447,-0.2434986164187452,0.686989100119981,0.20369392569542571,-0.823644084463213,0.43824950210603164,1.4655875122646704,-1.0273380101586387,1.0183949701504995,1.9488826866892257
2026-07-22,0.29649106291448707,0.1325908333413491,0.03513249582345175,0.7621733691885463,-0.2657255443496395,-0.5622166072641266,0.4656823062740592,-1.0278989135381857,-0.16390022957313796,-0.26135856709103533
2026-07-23,-1.3290549461736823,-0.6374562191073792,-1.0922371959732176,-0.28730345511294575,-0.15173274607643958,1.1773222000972428,1.0417514910607366,0.13557070903650617,0.6915987270663031,0.2368177502004647
2026-07-24,1.454696199292673,-0.12419897408684427,-1.5904815333206097,-1.2892873633144946,-0.06967472793384707,-1.52437092722652,-2.7439835626071676,1.2196126353806476,-1.5788951733795173,-3.0451777326132827
2026-07-27,-0.5302858778382902,-0.7589633123057522,2.8980344570803878,0.8438312099666132,0.008854365559277374,0.5391402433975675,1.3741170878049034,-0.8349768444073359,-0.22867743446746203,3.428320334918678
2026-07-28,0.32164587381559717,0.23100518713818455,-0.14447775447756359,0.6231174123685339,0.7982021976306435,0.4765563238150463,0.30147153855293674,0.17508478526210958,-0.09064068667741262,-0.4661236282931608
2026-07-29,-0.17495176658124978,-1.4991748878478193,0.0038914439791306894,-1.7669124397869145,-0.8029814831658001,-0.6280297165845503,-1.5919606732056648,0.9639309566211144,-1.3242231212665696,0.17884321056038047
2026-07-30,0.2643738433649208,0.23544906149083655,0.4774157389770186,0.8962666505486782,-0.5458263967401549,-0.8102002401050756,0.6318928071837573,-1.4420930472888331,-0.02892478187408426,0.2130418956120978
2026-07-31,0.5858439325130749,0.2800802455557305,0.8009381720475734,-0.7777243261984247,0.0989140112012003,-0.48692992131187457,-1.3635682587114997,0.8766383373996249,-0.30576368695734435,0.21509423953449858
2026-08-03,-1.1186673249189587,-0.33286944326236895,-1.7563249791865325,-0.9166654105950377,-0.4200390077126509,0.6986283172063078,0.202001914323921,0.4966264028823868,0.7857978816565898,-0.6376576542675738
2026-08-04,0.0863186709833061,-1.5838532926774287,-0.6869293301069944,-0.6078899946791084,-0.8309274129964128,-0.917246083979719,-0.6942086656624146,-0.2230374183173044,-1.6701719636607348,-0.7732480010903006
2026-08-05,-1.9780308567639604,-2.021637767369258,-0.6795132742855808,-0.8638840292182521,-0.4067057696375542,1.5713250871264062,1.1141468275457083,0.4571782595806979,-0.043606910605297644,1.2985175824783797
2026-08-06,-1.585944145598327,-1.627229230643126,0.30670751022921067,0.8436469901921121,-0.03202629804648322,1.5539178475518438,2.429591135790439,-0.8756732882385954,-0.041285085044799,1.8926516558275377
2026-08-07,0.25951686069291885,-0.9858639682581294,-1.0800978904170315,-1.162857849641824,-0.38075418596023086,-0.6402710466531497,-1.4223747103347428,0.7821036636815932,-1.2453808289510482,-1.3396147511099503
2026-08-10,0.2687658157605962,0.6348449241023603,0.7039573091126239,0.5667916282670455,-0.07645811519171558,-0.3452239309523118,0.29802581250644933,-0.6432497434587612,0.36607910834176405,0.43519149335202767
2026-08-11,-0.01272142574253996,-0.5517447495674944,1.6530885735011605,0.2214138902321103,-0.6571524264934804,-0.6444310007509404,0.23413531597465026,-0.8785663167255907,-0.5390233238249544,1.6658099992437003
2026-08-12,0.4535845555711064,1.223221160166142,-0.13854369130230476,0.8389931964109761,0.15156479271116394,-0.3020197628599425,0.38540864083986975,-0.6874284036998122,0.7696366045950356,-0.5921282468734111
2026-08-13,1.3417999250946302,-0.22437469903278798,0.9962380394368981,1.4917395740905626,0.08505901700889762,-1.2567409080857326,0.14993964899593237,-1.406680557081665,-1.5661746241274181,-0.34556188565773205
2026-08-14,0.39623745700544144,1.1610961101178339,1.9370588380668388,2.343059778091379,-1.8539345967144991,-2.2501720537199406,1.9468223210859377,-4.196994374805878,0.7648586531123924,1.5408213810613973
2026-08-17,1.0306766648896517,0.05929110172389566,-1.261255099892801,-0.3073506613558453,-0.47362520482424214,-1.504301869713894,-1.3380273262454971,-0.16627454346839682,-0.9713855631657561,-2.2919317647824524
2026-08-18,-0.35427568504150597,-1.9379815929151187,-0.37152384825152773,-0.753918749032924,0.8001401848541112,1.154415869895617,-0.399643063991418,1.5540589338870352,-1.5837059078736129,-0.01724816321002176
2026-08-19,-1.0360457441575497,0.25615883465086614,1.3191182504856585,0.7481124489538759,0.7645129101097298,1.8005586542672796,1.7841581931114256,0.016400461155853918,1.2922045788084158,2.355163994643208
2026-08-20,1.685915589460123,2.4255928988144437,-0.030378812428928016,0.8614986310902226,0.31911708593374627,-1.3667985035263768,-0.8244169583699004,-0.5423815451564764,0.7396773093543207,-1.716294401889051
2026-08-21,1.7990498851958325,1.1855685312556625,-0.43981607158143726,0.6626100043745702,-0.2018771486183394,-2.000927033814172,-1.1364398808212623,-0.8644871529929096,-0.61348135394017,-2.23886595677727
2026-08-24,-0.12559520753391643,0.8259146116557933,-0.3496277463575124,-0.6010142855504552,0.15190355123753407,0.27749875877145047,-0.4754190780165388,0.7529178367879893,0.9515098191897097,-0.224032538823596
2026-08-25,-1.2489950066779665,-0.8497305939608917,-0.4823371670386662,-0.6392254741951872,1.116445879230201,2.3654408859081677,0.6097695324827793,1.755671353425388,0.3992644127170748,0.7666578396393002
2026-08-26,-1.1756547406259938,-0.4360480656868975,1.5751527340088858,-1.9772247520783022,-0.9473908587059934,0.22826388192000047,-0.8015700114523083,1.0298338933723088,0.7396066749390964,2.75080747463488
2026-08-27,-0.5209709507667539,-0.7568247457149566,-0.8403142482119751,-0.4319267824225169,0.9728602149629194,1.4938311657296732,0.089044168344237,1.4047869973854363,-0.2358537949482027,-0.31934329744522116
2026-08-28,2.308451727796346,0.27063362042842487,-1.0134156209062424,0.17163695924093375,1.1379190873482732,-1.170532640448073,-2.1368147685554124,0.9662821281073395,-2.0378181073679213,-3.3218673487025887
2026-08-31,0.7947497386638235,2.6639974100415826,0.7560980399098457,0.5306686696284927,1.5581293626882116,0.7633796240243881,-0.2640810690353308,1.027460693059719,1.8692476713777593,-0.03865169875397778
2026-09-01,-0.056231822362378114,-0.5372452414339742,-0.8090922121584948,-0.4054136755807342,0.3374731128993467,0.39370493526172484,-0.3491818532183561,0.7428867884800809,-0.4810134190715961,-0.7528603897961167
