symbol,direction_system,evaluation_horizon,n_rows,n_gids,delta_ev_gross,baseline_gross_mean,tp_gross_mean,tp_eligible_rate,tp_signal_rate,tp_executable_rate,saved_giveback,lost_continuation,raw_n_rows,raw_delta_ev_gross,raw_baseline_gross_mean,raw_tp_gross_mean
M,E9,td5,50,2,0.2451163966618389,-1.9301774676438757,-1.6850610709820377,0.4929824561403508,0.1421052631578947,0.1421052631578947,0.2666571216802712,0.02154072501843233,50,0.9314423073149878,-0.4481281385600734,0.48331416875491456
MA,A9,td1,50,1,0.07420410296142668,-0.578639550365383,-0.5044354474039562,1.0,0.15999999999999998,0.15999999999999998,0.10711807491333467,0.03291397195190796,50,0.07420410296142671,-0.578639550365383,-0.5044354474039562
MA,A9,td3,50,1,0.8283650462810371,-0.30059321020419294,0.527771836076844,1.0,0.62,0.62,1.0808665444879555,0.2525014982069185,50,0.8283650462810371,-0.300593210204193,0.5277718360768442
MA,A9,td5,50,1,-0.4958771891865716,0.5937391509606257,0.0978619617740539,1.0,0.62,0.62,0.8246432676930627,1.3205204568796347,50,-0.4958771891865718,0.5937391509606256,0.0978619617740539
MA,E9,td1,50,1,0.04484054338113451,-0.4911762880194781,-0.44633574463834363,1.0,0.24,0.24,0.16524178732409972,0.12040124394296522,50,0.044840543381134516,-0.49117628801947816,-0.44633574463834363
MA,E9,td3,50,1,1.2374520105948426,-0.9175026156385289,0.31994939495631364,1.0,0.5399999999999999,0.5399999999999999,1.3485055354313338,0.11105352483649136,50,1.2374520105948426,-0.9175026156385289,0.3199493949563137
MA,E9,td5,50,1,1.2416944133521843,-1.5414856593208417,-0.2997912459686572,1.0,0.5399999999999999,0.5399999999999999,1.7966557303055748,0.5549613169533903,50,1.2416944133521846,-1.541485659320842,-0.2997912459686572
NI,A9,td1,50,2,0.17548510448886392,-1.9075738422667388,-1.7320887377778749,0.975,0.08125000000000002,0.08125000000000002,0.17548510448886392,0.0,50,0.5615523343643644,-1.3485311055333122,-0.7869787711689475
NI,A9,td3,50,2,5.173480510043027,-5.0572628375028055,0.11621767254022225,0.975,0.8250000000000001,0.8250000000000001,5.179741099938346,0.00626058989531927,50,1.0134187746995813,-1.6330151520074179,-0.6195963773078365
NI,A9,td5,50,2,2.650726422167006,-2.521053317943722,0.12967310422328357,0.975,0.8375,0.8375,2.66702188363482,0.016295461467814496,50,1.2780902888927943,-1.8546292848148347,-0.5765389959220402
NI,E9,td1,50,2,0.17993091990413454,-1.9071282768027003,-1.7271973568985652,0.975,0.08750000000000002,0.08750000000000002,0.17993091990413454,0.0,50,0.5757789436932305,-1.3471052960483871,-0.7713263523551565
NI,E9,td3,50,2,5.176328847432029,-5.098537680877265,0.07779116655476473,0.975,0.8250000000000001,0.8250000000000001,5.182589437327348,0.00626058989531927,50,1.0225334543443871,-1.7650946508056875,-0.7425611964613006
NI,E9,td5,50,2,2.6804803223746823,-2.6313616061895617,0.04911871618512032,0.975,0.8375,0.8375,2.6910748849841046,0.010594562609422735,50,1.3733027695573592,-2.2076158072015217,-0.8343130376441628
P,A9,td1,50,2,0.017375375991781968,1.3661796472370107,1.3835550232287928,1.0,0.07978723404255321,0.05319148936170214,0.06308902366080295,0.045713647669020974,50,0.06533141372910026,0.23415768392164474,0.29948909765074494
P,A9,td3,50,2,-1.1841047974315355,4.172342074795107,2.988237277363571,1.0,0.6888297872340425,0.6888297872340425,0.40682249353181366,1.5909272909633494,50,1.1104427459364468,-2.4996279062009332,-1.389185160264487
P,A9,td5,50,2,3.868288207308612,-2.4174830887668524,1.4508051185417596,1.0,0.6888297872340425,0.6888297872340425,3.881943907617114,0.01365570030850169,50,2.9386849367253856,-4.372273421640415,-1.4335884849150289
P,E9,td1,50,2,-0.04365075944296702,1.5516083907787388,1.5079576313357719,1.0,0.10638297872340428,0.07978723404255321,0.06308902366080295,0.10673978310376996,50,-0.16412685550555595,0.9313697596385428,0.7672429041329868
P,E9,td3,50,2,-1.2916695648288565,4.450848082261979,3.1591785174331233,1.0,0.7154255319148937,0.7154255319148937,0.40682249353181366,1.69849205836067,50,0.7059992205225208,-1.4524453181254957,-0.7464460976029753
P,E9,td5,50,2,3.8064002453560377,-2.2303306921894737,1.5760695531665638,1.0,0.7154255319148937,0.7154255319148937,3.881943907617114,0.07554366226107607,50,2.7059861997837054,-3.6685804105094695,-0.9625942107257636
RB,A9,td1,50,5,-0.0007054954028221701,-1.9097195313120294,-1.9104250267148515,0.8400325909831616,0.07414448669201522,0.07414448669201522,0.024980935008730696,0.025686430411552868,50,0.11717754720226367,-0.6034469893792151,-0.48626944217695156
RB,A9,td3,50,5,0.3456911716660313,-4.013163298804091,-3.6674721271380593,0.8400325909831616,0.11977186311787072,0.11977186311787072,0.3481607673657877,0.0024695956997564284,50,1.0627827315813978,-2.1709736896848555,-1.108190958103458
RB,A9,td5,50,5,0.59549965332229,-7.4374623105025535,-6.841962657180261,0.8400325909831616,0.11977186311787072,0.11977186311787072,0.59549965332229,0.0,50,1.6212225137113927,-2.616793975403206,-0.9955714616918132
RB,E9,td1,50,5,-0.14827822647744174,0.34728419536919886,0.19900596889175712,0.9329168929929385,0.133623030961434,0.133623030961434,0.02248838638101285,0.1707666128584546,50,0.018039292458481196,0.015819458191092622,0.033858750649573804
RB,E9,td3,50,5,0.33158283082113776,-1.7684961409539572,-1.4369133101328202,0.9329168929929385,0.16404128191200437,0.16404128191200437,0.4382514554905352,0.10666862466939744,50,0.9980968029012722,-1.934735909458588,-0.9366391065573159
RB,E9,td5,50,5,0.6798452504765267,-1.7502891807129204,-1.0704439302363933,0.9329168929929385,0.16404128191200437,0.16404128191200437,0.7865138751459242,0.10666862466939744,50,1.3202654976264636,-1.5721663565050048,-0.25190085887854113
RU,A9,td1,50,4,-0.32202746678689426,0.7679578406382999,0.4459303738514056,0.9386046511627908,0.4390697674418606,0.4390697674418606,0.41244173680137597,0.7344692035882702,50,-0.936921547605192,1.4693184537350612,0.5323969061298691
RU,A9,td3,50,4,5.164203101989428,-4.78020674626247,0.383996355726958,0.9386046511627908,0.8071317829457366,0.8071317829457366,5.436299964569934,0.27209686258050636,50,0.190877030869001,1.101290101248654,1.2921671321176553
RU,A9,td5,50,4,-1.212688795501576,2.037957395041398,0.8252685995398219,0.9386046511627908,0.8260465116279071,0.8260465116279071,0.505402361241411,1.718091156742987,50,-1.479979178986492,3.69339029314652,2.213411114160029
RU,E9,td1,50,4,-0.32516038702994093,0.5945238182014584,0.26936343117151745,0.9386046511627908,0.16000000000000006,0.16000000000000006,0.18734397031558653,0.5125043573455275,50,-0.5223093708090482,0.7200223783778692,0.19771300756882115
RU,E9,td3,50,4,1.8457326939446366,-0.8219794179205555,1.023753276024081,0.9386046511627908,0.8117829457364342,0.8117829457364342,2.9951083024842915,1.1493756085396551,50,-0.15152288634283972,-0.24818755549405583,-0.39971044183689564
RU,E9,td5,50,4,1.6082334589592835,-0.337601175197379,1.2706322837619048,0.9386046511627908,0.8306976744186048,0.8306976744186048,2.603975718954997,0.9957422599957135,50,-1.1986569013348203,0.8842995264176262,-0.3143573749171942
SC,A9,td1,50,2,1.2299573466879392,-1.3215347391760088,-0.09157739248806931,0.7623762376237624,0.47524752475247517,0.47524752475247517,1.3122497052316102,0.08229235854367122,50,0.24729213901476568,-0.7796294571003206,-0.5323373180855547
SC,A9,td3,50,2,-0.771401494008424,-0.43283306579954434,-1.2042345598079685,0.7623762376237624,0.5742574257425742,0.5742574257425742,0.37014080599743543,1.1415423000058593,50,0.13832422061239114,-0.94298011552072,-0.8046558949083287
SC,A9,td5,50,2,2.887804705699498,-2.1292830053233978,0.7585217003760998,0.7623762376237624,0.5940594059405941,0.5940594059405941,3.1900185507941052,0.3022138450946068,50,2.887692541294341,-2.0585609902465043,0.8291315510478356
SC,E9,td1,50,2,0.04317666954527269,-0.645529300736382,-0.6023526311911093,0.7623762376237624,0.1881188118811881,0.1881188118811881,0.16960368656766492,0.12642701702239223,50,0.08721687248145084,-0.6918302586723653,-0.6046133861909143
SC,E9,td3,50,2,0.2152293901974905,-4.173420683494676,-3.9581912932971846,0.7623762376237624,0.2772277227722772,0.2772277227722772,0.510476380716724,0.2952469905192334,50,0.4347633681989308,-1.9091450108764167,-1.4743816426774858
SC,E9,td5,50,2,1.8012410683168345,-1.587691864981457,0.21354920333537722,0.7623762376237624,0.2772277227722772,0.2772277227722772,2.0150893077318655,0.2138482394150312,50,3.638506958000006,-3.6591811998234234,-0.020674241823417597
SN,A9,td1,50,2,0.26737924970179155,-2.1930487244455157,-1.9256694747437242,0.994047619047619,0.14880952380952384,0.1428571428571429,0.28743429761771866,0.02005504791592711,50,0.8983942789980194,-1.9337003979358578,-1.0353061189378387
SN,A9,td3,50,2,4.878371853098493,-4.15295879329443,0.7254130598040628,0.994047619047619,0.9523809523809523,0.9523809523809523,4.97687526367965,0.09850341058115704,50,1.1994261167855294,-0.6256785974885709,0.5737475192969581
SN,A9,td5,50,2,6.035717490052381,-5.3383735131133125,0.6973439769390696,0.994047619047619,0.9523809523809523,0.9523809523809523,6.097823215709554,0.062105725657173406,50,1.1955114741551518,-0.716076073284571,0.47943540087058073
SN,E9,td1,50,2,0.26737924970179155,-2.189138446657606,-1.921759196955814,0.994047619047619,0.14880952380952384,0.1428571428571429,0.28743429761771866,0.02005504791592711,50,0.8983942789980194,-1.9205618645684799,-1.0221675855704608
SN,E9,td3,50,2,4.858726351253403,-4.186294406510257,0.672431944743147,0.994047619047619,0.9464285714285714,0.9464285714285714,4.957229761834561,0.09850341058115704,50,1.133417230586029,-0.7376862578937476,0.395730972692281
SN,E9,td5,50,2,6.052808988954476,-5.388549813666168,0.6642591752883092,0.994047619047619,0.9523809523809523,0.9523809523809523,6.11491471461165,0.062105725657173406,50,1.2529389104661894,-0.8846684431421636,0.3682704673240259
TA,A9,td1,50,4,-0.005541685416087061,-0.9958767590245402,-1.0014184444406273,0.9522745164192534,0.043395748987854255,0.043395748987854255,0.0035422508787946875,0.009083936294881747,50,-0.018875504178613407,-0.2628327350889706,-0.2817082392675839
TA,A9,td3,50,4,0.3875802467268412,-1.8059708975628923,-1.418390650836051,0.9522745164192534,0.25572143499775085,0.25572143499775085,0.42622334764568653,0.03864310091884535,50,0.9039434544912995,-1.0937129612120258,-0.1897695067207264
TA,A9,td5,50,4,-0.054727387956311845,-2.239423419949695,-2.2941508079060067,0.9522745164192534,0.4152609086819613,0.4152609086819613,0.5039120293285135,0.5586394172848254,50,-0.3807623448261954,-0.8206965486276171,-1.2014588934538126
TA,E9,td1,50,4,-0.005546945107193042,-1.122464891998919,-1.1280118371061123,0.9522745164192534,0.018851214574898786,0.018851214574898786,0.00020172574946334814,0.00574867085665639,50,-0.01888407584840757,-0.5655615561507714,-0.584445631999179
TA,E9,td3,50,4,0.47282089459552185,-1.8980710251659356,-1.4252501305704137,0.9522745164192534,0.2679937022042285,0.2679937022042285,0.5007879902973825,0.027967095701860612,50,1.0428593474302792,-1.4580950519239377,-0.41523570449365865
TA,E9,td5,50,4,-0.09118901984154296,-2.118944767162781,-2.210133787004323,0.9522745164192534,0.4275331758884391,0.4275331758884391,0.5319450900211457,0.6231341098626886,50,-0.44018352800575555,-0.7975692279203396,-1.2377527559260952
