candidate,n_features,fold_ev_mse,mean_ev_mse,se_ev_mse,n_folds,n_rows,weighted_ev_mse,weighted_ev_mae,win_brier,win_logloss,actual_win_rate,win_magnitude_mae,loss_magnitude_mae,actual_rr,ev_decile_spread,shared_state,paired_point,paired_ci_low,paired_ci_high,paired_status,paired_n_days,paired_n_blocks,paired_excluded_tail_days
A0_V1_DISJOINT,8,"[5.26676472875479, 4.54967924187624, 5.3661726448341485, 4.058624529344986, 6.30589410520481]",5.109427050002995,0.38338690678787146,5,249684,5.083455825006071,1.4639874798036197,0.23740689104625567,0.6675535144058803,0.48519328431136954,0.7701795547329123,0.7657996529484238,1.0610342977423748,0.04369669917737751,False,,,,,,,
A3_SHARED_BOTH,41,"[5.22013290146533, 4.615665781774184, 5.33952454673916, 4.050779396383923, 6.334300883191578]",5.112080701910835,0.38275425444769345,5,249684,5.087437063977066,1.4555081500087248,0.236512568845129,0.6655797365952402,0.48519328431136954,0.7778175514464593,0.7746581170856675,1.0610342977423748,0.04371887131323127,True,0.027328478519101224,-0.0361455526342853,0.10463051273185546,NO_DEV_IMPROVEMENT,172.0,34.0,2.0
B1_PLUS_SPACE18,59,"[5.256797611482918, 4.5925455167071965, 5.34454247685458, 4.09721713571631, 6.35508883591798]",5.1292383153357965,0.3819976197632297,5,249684,5.1036889372241925,1.458248512611093,0.23652814591359994,0.6656723952980209,0.48519328431136954,0.789543302573566,0.7766474341696783,1.0610342977423748,-0.03378572873137192,True,0.039293031557705804,-0.02936788231114406,0.11707508825920523,NO_DEV_IMPROVEMENT,172.0,34.0,2.0
B2_PLUS_PATH8,49,"[5.210424942113184, 4.603083235981438, 5.366967205972486, 4.035421224742666, 6.3247372421906265]",5.10812677020008,0.38492664797567716,5,249684,5.083481543319464,1.455886090926788,0.2363737849126421,0.6652965162689952,0.48519328431136954,0.7782753049314302,0.7745021811233772,1.0610342977423748,0.09192942811962675,True,0.011890655316295028,-0.04191529617506946,0.06837114375415149,NO_DEV_IMPROVEMENT,172.0,34.0,2.0
B3_PLUS_VOL6,47,"[5.237765857377437, 4.611545054966678, 5.341319006475077, 4.06372585866851, 6.35522961864383]",5.121917079226306,0.38489389624782006,5,249684,5.096822761634632,1.4595765649865655,0.2367771326671778,0.6661799480947663,0.48519328431136954,0.7776205673438743,0.7737860112023569,1.0610342977423748,-0.037413769340161926,True,0.027964915695353226,-0.02639828601513587,0.08938659780421569,NO_DEV_IMPROVEMENT,172.0,34.0,2.0
B4_ALL,73,"[5.2658999984321495, 4.613451174745844, 5.3734193360882, 4.018632300792678, 6.3150508054824455]",5.117290723108264,0.38621369845251097,5,249684,5.09225177058284,1.458639235117676,0.23654310263246187,0.6656629621400796,0.48519328431136954,0.7782033223829046,0.7707614262398467,1.0610342977423748,0.09149268383031027,True,0.031051528883953412,-0.026104196460013558,0.09703450850518727,NO_DEV_IMPROVEMENT,172.0,34.0,2.0
