gid,teacher_direction,tr_A,tr_M9,tr_E9,tr_M33,tr_E33,delta_E9_minus_A,delta_E9_minus_M9,delta_E33_minus_E9,delta_E33_minus_M33,delta_M9_minus_A,delta_M33_minus_M9,delta_E33_minus_A
AU::AU_LONG_12400,LONG,-2.7211638237481557,-2.7211638237481557,-4.8226080331719645,-4.126050663809296,-1.5956898307072342,-2.101444209423809,-2.101444209423809,3.2269182024647303,2.5303608331020615,0.0,-1.40488684006114,1.1254739930409214
AU::AU_LONG_12624,LONG,9.17865122411457,-9.17865122411457,-9.17865122411457,-9.17865122411457,-9.17865122411457,-18.35730244822914,0.0,0.0,0.0,-18.35730244822914,0.0,-18.35730244822914
AU::AU_LONG_12668,LONG,6.307176640330259,6.307176640330259,6.307176640330259,-6.307176640330259,-5.446548349324192,0.0,0.0,-11.753724989654451,0.8606282910060674,0.0,-12.614353280660518,-11.753724989654451
AU::AU_LONG_12685,LONG,0.676346485478803,0.676346485478803,0.676346485478803,0.676346485478803,0.676346485478803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_LONG_12775,LONG,1.4102879298958324,1.4102879298958324,1.1238737606727192,1.4102879298958324,0.3141426656079947,-0.28641416922311325,-0.28641416922311325,-0.8097310950647245,-1.0961452642878378,0.0,0.0,-1.0961452642878378
AU::AU_LONG_12832,LONG,-0.7440980677800614,-0.7440980677800614,-0.7440980677800614,-0.4297563883305001,0.7440980677800614,0.0,0.0,1.4881961355601228,1.1738544561105615,0.0,0.31434167944956126,1.4881961355601228
AU::AU_LONG_12975,LONG,0.7858532043839004,0.7858532043839004,0.7858532043839004,0.7858532043839004,0.7858532043839004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_LONG_13032,LONG,-4.64233459153851,-5.060688263492433,-5.5557616367113525,-2.930564651563213,-5.137407964757427,-0.9134270451728428,-0.4950733732189194,0.41835367195392514,-2.2068433131942142,-0.41835367195392337,2.13012361192922,-0.49507337321891765
AU::AU_LONG_13103,LONG,5.390983577210859,5.390983577210859,5.390983577210859,5.390983577210859,2.061824780767955,0.0,0.0,-3.329158796442904,-3.329158796442904,0.0,0.0,-3.329158796442904
AU::AU_LONG_13135,LONG,4.05974408458705,4.05974408458705,4.05974408458705,4.05974408458705,4.05974408458705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_LONG_13196,LONG,1.30210324097423,0.8258984789105266,-0.45847989546744133,0.4862325879553782,-0.09846661477435006,-1.7605831364416713,-1.284378374377968,0.36001328069309124,-0.5846992027297283,-0.4762047620637033,-0.3396658909551484,-1.40056985574858
AU::AU_LONG_13220,LONG,1.8517757390802705,0.08963244172513239,-2.631919874717364,-1.8172152461228817,-1.5921762195430322,-4.483695613797635,-2.7215523164424966,1.039743655174332,0.22503902657984942,-1.762143297355138,-1.906847687848014,-3.4439519586233027
AU::AU_LONG_13273,LONG,0.21709643164110748,0.21709643164110748,-0.7043296682121309,0.21709643164110748,1.018097957811968,-0.9214260998532384,-0.9214260998532384,1.722427626024099,0.8010015261708605,0.0,0.0,0.8010015261708605
AU::AU_LONG_13394,LONG,0.6402153114041697,0.6402153114041697,0.6402153114041697,0.6402153114041697,0.6402153114041697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_LONG_13522,LONG,3.3651504111285813,3.3651504111285813,0.18182260267174524,3.116443074154056,6.003560112027274,-3.183327808456836,-3.183327808456836,5.821737509355529,2.887117037873218,0.0,-0.24870733697452518,2.6384097008986926
AU::AU_LONG_13823,LONG,7.99162586888695,7.678046229554012,6.910425625467636,7.237231192037356,5.629546140141784,-1.081200243419314,-0.7676206040863764,-1.280879485325852,-1.6076850518955723,-0.31357963933293753,-0.4408150375166562,-2.362079728745166
AU::AU_LONG_14063,LONG,-1.5506218623278443,1.5506218623278443,1.5506218623278443,-1.5506218623278443,1.5506218623278443,3.1012437246556885,0.0,0.0,3.1012437246556885,3.1012437246556885,-3.1012437246556885,3.1012437246556885
AU::AU_LONG_14068,LONG,-1.6586863929048286,10.162494868115392,10.162494868115392,-1.6586863929048286,-1.6586863929048286,11.82118126102022,0.0,-11.82118126102022,0.0,11.82118126102022,-11.82118126102022,0.0
AU::AU_LONG_14101,LONG,2.2450676377609624,2.2450676377609624,4.656729830196809,3.554165295604517,1.9161526071938595,2.411662192435847,2.411662192435847,-2.74057722300295,-1.6380126884106576,0.0,1.3090976578435547,-0.3289150305671029
AU::AU_LONG_14252,LONG,-0.8138536076842126,-0.8138536076842126,-0.8138536076842126,-0.8138536076842126,-0.8138536076842126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_LONG_14257,LONG,-0.0076664268928703615,-0.827557983913725,-0.827557983913725,-0.669693261450181,1.871926632653298,-0.8198915570208547,0.0,2.699484616567023,2.541619894103479,-0.8198915570208547,0.157864722463544,1.8795930595461683
AU::AU_LONG_14367,LONG,-7.1601397163236165,-7.1601397163236165,-7.1601397163236165,-7.1601397163236165,-0.07492554991244538,0.0,0.0,7.085214166411171,7.085214166411171,0.0,0.0,7.085214166411171
AU::AU_LONG_14412,LONG,4.057911846218275,4.057911846218275,0.39598636822707806,4.057911846218275,1.11590597011881,-3.661925477991197,-3.661925477991197,0.719919601891732,-2.942005876099465,0.0,0.0,-2.942005876099465
AU::AU_LONG_14424,LONG,-1.1100782493993444,-1.1100782493993444,-1.1100782493993444,-1.1100782493993444,-1.1100782493993444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_11790,SHORT,-4.191535436623732,-4.064835918543013,-3.9118352518171635,-3.4086415859236565,-2.1130511789986306,0.27970018480656833,0.15300066672584922,1.798784072818533,1.295590406925026,0.1266995180807191,0.6561943326193562,2.0784842576251013
AU::AU_SHORT_11839,SHORT,-2.025111810984017,-2.025111810984017,-0.7758487593358201,-1.464747320424805,-0.33179405548533564,1.249263051648197,1.249263051648197,0.44405470385048446,1.1329532649394694,0.0,0.5603644905592122,1.6933177554986816
AU::AU_SHORT_11856,SHORT,3.9209594739827316,10.133344554890577,10.259618464254233,5.212697319727903,-1.7966767454879882,6.338658990271501,0.1262739093636558,-12.05629520974222,-7.009374065215892,6.212385080907845,-4.920647235162674,-5.7176362194707195
AU::AU_SHORT_11924,SHORT,4.88486738957171,4.88486738957171,4.88486738957171,4.88486738957171,4.88486738957171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_11957,SHORT,-2.266416311302716,-2.266416311302716,-2.266416311302716,-0.49142063675986614,0.6114950725891368,0.0,0.0,2.8779113838918526,1.102915709349003,0.0,1.77499567454285,2.8779113838918526
AU::AU_SHORT_11978,SHORT,3.4661581947458044,3.4661581947458044,-1.1824681448359964,0.7800123685368265,1.9851784338496905,-4.648626339581801,-4.648626339581801,3.167646578685687,1.205166065312864,0.0,-2.686145826208978,-1.480979760896114
AU::AU_SHORT_12004,SHORT,4.34613387171146,4.34613387171146,4.34613387171146,4.34613387171146,4.34613387171146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_12051,SHORT,-1.6409058236338352,-1.6409058236338352,-1.6409058236338352,-1.6409058236338352,-0.566542938977636,0.0,0.0,1.0743628846561992,1.0743628846561992,0.0,0.0,1.0743628846561992
AU::AU_SHORT_12062,SHORT,-0.7842697716202961,-2.2922787952210064,-2.2922787952210064,-0.7842697716202961,-0.6958212427069292,-1.5080090236007102,0.0,1.5964575525140772,0.08844852891336685,-1.5080090236007102,1.5080090236007102,0.08844852891336685
AU::AU_SHORT_12084,SHORT,-1.416597451319272,-1.416597451319272,-2.1805735125802075,2.1805735125802075,-0.11630157530419999,-0.7639760612609354,-0.7639760612609354,2.0642719372760077,-2.2968750878844073,0.0,3.5971709638994795,1.300295876015072
AU::AU_SHORT_12100,SHORT,-1.2194591247486428,1.8134971699309488,0.7622621054696876,0.7622621054696876,-0.7610579461255726,1.9817212302183305,-1.0512350644612611,-1.5233200515952603,-1.5233200515952603,3.0329562946795914,-1.0512350644612611,0.45840117862307017
AU::AU_SHORT_12155,SHORT,4.725042247221263,6.5608546691260665,2.442470022761103,4.894706325546696,0.47418784202617237,-2.2825722244601603,-4.118384646364964,-1.9682821807349304,-4.420518483520524,1.8358124219048033,-1.666148343579371,-4.250854405195091
AU::AU_SHORT_12295,SHORT,-2.8613576564251026,-0.726174971054102,-2.7407110913548944,-1.8254030376064023,-1.704756472536194,0.12064656507020821,-2.0145361203007925,1.0359546188187005,0.12064656507020843,2.1351826853710008,-1.0992280665523002,1.1566011838889088
AU::AU_SHORT_12358,SHORT,-3.1664989901612364,-3.1664989901612364,-3.1664989901612364,-3.1664989901612364,-3.1664989901612364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_12387,SHORT,3.122237485270329,3.122237485270329,3.122237485270329,3.122237485270329,-1.6940186190773328,0.0,0.0,-4.816256104347662,-4.816256104347662,0.0,0.0,-4.816256104347662
AU::AU_SHORT_12437,SHORT,-2.840593052149232,-2.840593052149232,-2.840593052149232,-2.840593052149232,-2.840593052149232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_12446,SHORT,5.249546467900776,5.249546467900776,7.037675775560035,5.249546467900776,-3.0667702274072846,1.7881293076592586,1.7881293076592586,-10.10444600296732,-8.31631669530806,0.0,0.0,-8.31631669530806
AU::AU_SHORT_12541,SHORT,6.654468371573075,6.654468371573075,6.654468371573075,6.654468371573075,0.2605577250783368,0.0,0.0,-6.393910646494739,-6.393910646494739,0.0,0.0,-6.393910646494739
AU::AU_SHORT_12696,SHORT,-3.079619351247848,-3.079619351247848,-3.079619351247848,-3.079619351247848,-3.079619351247848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_12787,SHORT,4.155911406298183,7.737426697488744,-0.6678472491550778,5.937376146929334,4.226156063631588,-4.823758655453261,-8.405273946643822,4.894003312786666,-1.7112200832977464,3.581515291190561,-1.8000505505594102,0.07024465733340435
AU::AU_SHORT_12841,SHORT,7.3458858399631355,7.3458858399631355,7.3458858399631355,7.3458858399631355,7.3458858399631355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_12897,SHORT,-1.455693974475972,1.455693974475972,1.455693974475972,1.455693974475972,1.455693974475972,2.911387948951944,0.0,0.0,0.0,2.911387948951944,0.0,2.911387948951944
AU::AU_SHORT_12997,SHORT,0.8277121014059827,0.8277121014059827,0.8277121014059827,0.8277121014059827,0.8277121014059827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13091,SHORT,-2.962571093950542,-2.962571093950542,-2.962571093950542,-2.962571093950542,-2.962571093950542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13123,SHORT,-0.7806974511019464,-0.7806974511019464,-0.7806974511019464,-0.7806974511019464,-0.7806974511019464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13138,SHORT,-2.21961906172906,-2.21961906172906,-2.21961906172906,-2.21961906172906,-2.21961906172906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13177,SHORT,-1.7954033586997247,-1.7954033586997247,-1.1763132098088325,-1.3947991748646031,0.32942368464160654,0.6190901488908922,0.6190901488908922,1.505736894450439,1.7242228595062097,0.0,0.40060418383512153,2.124827043341331
AU::AU_SHORT_13229,SHORT,-5.935140287663398,-1.3040119227442128,1.5472866960855909,-5.935140287663398,-7.155659195070422,7.482426983748988,2.8512986188298037,-8.702945891156013,-1.2205189074070244,4.631128364919185,-4.631128364919185,-1.2205189074070244
AU::AU_SHORT_13320,SHORT,5.826628509160908,5.826628509160908,1.2331489629634347,5.826628509160908,-1.3486889825897002,-4.593479546197473,-4.593479546197473,-2.5818379455531346,-7.175317491750608,0.0,0.0,-7.175317491750608
AU::AU_SHORT_13637,SHORT,-4.220712058973783,-4.220712058973783,-4.220712058973783,-4.220712058973783,-4.220712058973783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13661,SHORT,-1.9357542139431114,-1.9357542139431114,1.171884795318244,-1.4226275324367346,-1.0065041667071997,3.1076390092613555,3.1076390092613555,-2.1783889620254437,0.4161233657295349,0.0,0.5131266815063769,0.9292500472359118
AU::AU_SHORT_14025,SHORT,-3.0782889248087724,-3.0782889248087724,-3.0782889248087724,-3.0782889248087724,-3.0782889248087724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_14048,SHORT,-1.1432586866683947,-1.1432586866683947,-1.1432586866683947,-1.1432586866683947,-1.3081837787499795,0.0,0.0,-0.1649250920815848,-0.1649250920815848,0.0,0.0,-0.1649250920815848
AU::AU_SHORT_14188,SHORT,4.489055866841212,4.489055866841212,3.7772625158842215,4.489055866841212,4.370597012735627,-0.7117933509569903,-0.7117933509569903,0.5933344968514054,-0.11845885410558488,0.0,0.0,-0.11845885410558488
AU::AU_SHORT_14321,SHORT,-2.287236891007711,-2.00009618833412,-0.7504124006565784,-0.10073320199308886,-0.8524173885873393,1.5368244903511328,1.2496837876775415,-0.10200498793076085,-0.7516841865942504,0.28714070267359126,1.899362986341031,1.434819502420372
AU::AU_SHORT_14397,SHORT,-1.051512583899928,-1.051512583899928,1.051512583899928,-1.051512583899928,-1.051512583899928,2.103025167799856,2.103025167799856,-2.103025167799856,0.0,0.0,0.0,0.0
AU::AU_SHORT_14400,SHORT,0.3148444294579539,0.3148444294579539,-0.3148444294579539,0.3148444294579539,0.3148444294579539,-0.6296888589159078,-0.6296888589159078,0.6296888589159078,0.0,0.0,0.0,0.0
AU::AU_SHORT_14549,SHORT,-2.8913390725639467,2.7144443354498606,3.612118816403719,-1.8876104283370936,3.589396701898227,6.503457888967666,0.8976744809538584,-0.022722114505492108,5.477007130235321,5.605783408013807,-4.602054763786954,6.480735774462174
CF::CF_LONG_7372,LONG,1.9675944691544436,1.5686752118383016,1.6805789049863453,1.0262621403034475,1.4895638213993834,-0.28701556416809826,0.11190369314804371,-0.19101508358696195,0.46330168109593584,-0.398919257316142,-0.5424130715348541,-0.4780306477550602
CF::CF_LONG_7473,LONG,-1.9403042824443273,-1.9403042824443273,-1.9403042824443273,-1.9403042824443273,-1.9403042824443273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7482,LONG,-0.08150010474822968,-0.08150010474822968,-0.08150010474822968,-0.08150010474822968,-0.08150010474822968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7505,LONG,1.1008961367556795,1.1008961367556795,1.1008961367556795,0.25001042093807785,0.25001042093807785,0.0,0.0,-0.8508857158176018,0.0,0.0,-0.8508857158176018,-0.8508857158176018
CF::CF_LONG_7524,LONG,0.3238366258724287,0.3238366258724287,0.3238366258724287,0.3238366258724287,0.3238366258724287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7580,LONG,1.8423683649872358,1.8423683649872358,1.8423683649872358,1.8423683649872358,1.8423683649872358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7661,LONG,4.554678838711229,1.6857792253821016,3.250705661151094,3.0332956922737297,5.378243961261844,-1.3039731775601355,1.5649264357689923,2.12753830011075,2.344948268988114,-2.868899613329128,1.3475164668916282,0.8235651225506144
CF::CF_LONG_7729,LONG,2.2007378187710716,2.2007378187710716,2.2007378187710716,2.2007378187710716,2.2007378187710716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7864,LONG,0.6184507386711857,-1.6103278422915122,2.1471429955859747,-0.28220913707419526,1.7055318227863427,1.528692256914789,3.757470837877487,-0.4416111727996319,1.987740959860538,-2.2287785809626977,1.328118705217317,1.087081084115157
CF::CF_LONG_8020,LONG,0.6454617905535349,0.6454617905535349,0.6454617905535349,0.6454617905535349,0.6454617905535349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_8115,LONG,4.988253342912463,4.806167327898846,0.9278375446805279,3.8805704675092203,-0.12020103236691196,-4.0604157982319355,-3.878329783218318,-1.0480385770474399,-4.000771499876132,-0.182086015013617,-0.9255968603896259,-5.108454375279375
CF::CF_LONG_8214,LONG,4.7337831958461285,4.7337831958461285,4.7337831958461285,4.7337831958461285,4.7337831958461285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_8270,LONG,0.08542678752264377,0.08542678752264377,1.1248612600331784,0.08542678752264377,0.08542678752264377,1.0394344725105347,1.0394344725105347,-1.0394344725105347,0.0,0.0,0.0,0.0
CF::CF_LONG_8720,LONG,3.6148039233630773,3.6148039233630773,3.6148039233630773,3.6148039233630773,5.7776900866629415,0.0,0.0,2.162886163299864,2.162886163299864,0.0,0.0,2.162886163299864
CF::CF_LONG_8894,LONG,-13.576984455993978,-11.49103646611243,-9.139936172630405,-9.389324255785134,-6.7490704010608065,4.437048283363573,2.351100293482025,2.3908657715695982,2.6402538547243273,2.0859479898815483,2.101712210327296,6.827914054933172
CF::CF_LONG_8984,LONG,0.8123991305698168,0.8123991305698168,0.8123991305698168,0.8123991305698168,0.8123991305698168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_8990,LONG,3.4069109827532023,0.3589414482651123,2.917106647488241,3.2434757055305887,3.608905200313677,-0.4898043352649615,2.5581651992231285,0.691798552825436,0.36542949478308806,-3.04796953448809,2.8845342572654764,0.20199421756047453
CF::CF_LONG_9081,LONG,-1.8296935687006426,-1.8296935687006426,-1.943048077438742,-1.8296935687006426,-1.8296935687006426,-0.11335450873809938,-0.11335450873809938,0.11335450873809938,0.0,0.0,0.0,0.0
CF::CF_LONG_9112,LONG,3.2410386689809814,3.2410386689809814,2.013424959255155,3.2410386689809814,3.2410386689809814,-1.2276137097258264,-1.2276137097258264,1.2276137097258264,0.0,0.0,0.0,0.0
CF::CF_LONG_9138,LONG,3.882038720735502,-3.882038720735502,3.882038720735502,-2.562072917982489,3.882038720735502,0.0,7.764077441471004,0.0,6.444111638717991,-7.764077441471004,1.3199658027530132,0.0
CF::CF_LONG_9167,LONG,-0.7434405906960422,-0.7434405906960422,-0.7434405906960422,-1.1616060384232958,-0.7434405906960422,0.0,0.0,0.0,0.4181654477272536,0.0,-0.4181654477272536,0.0
CF::CF_SHORT_7321,SHORT,-3.9673584229014414,-3.9673584229014414,-3.9673584229014414,3.9673584229014414,-3.9673584229014414,0.0,0.0,0.0,-7.934716845802883,0.0,7.934716845802883,0.0
CF::CF_SHORT_7335,SHORT,1.212114720065602,1.212114720065602,0.9112274897160924,1.212114720065602,1.212114720065602,-0.3008872303495096,-0.3008872303495096,0.3008872303495096,0.0,0.0,0.0,0.0
CF::CF_SHORT_7424,SHORT,-3.751643166035621,-0.33922421348992393,-3.780729999484977,-1.9948973423210654,-2.487454126891606,-0.029086833449356142,-3.4415057859950533,1.2932758725933708,-0.49255678457054075,3.412418952545697,-1.6556731288311415,1.2641890391440147
CF::CF_SHORT_7496,SHORT,-1.0538892902430204,-1.0538892902430204,-1.0538892902430204,-0.9477782281286957,-0.9477782281286957,0.0,0.0,0.10611106211432464,0.0,0.0,0.10611106211432464,0.10611106211432464
CF::CF_SHORT_7517,SHORT,0.25651187764700545,2.1375808904270674,2.1375808904270674,0.25651187764700545,0.25651187764700545,1.881069012780062,0.0,-1.881069012780062,0.0,1.881069012780062,-1.881069012780062,0.0
CF::CF_SHORT_7533,SHORT,-2.170979573454871,2.170979573454871,-2.170979573454871,-2.170979573454871,-2.170979573454871,0.0,-4.341959146909742,0.0,0.0,4.341959146909742,-4.341959146909742,0.0
CF::CF_SHORT_7543,SHORT,2.801485353943578,2.801485353943578,2.801485353943578,1.7110750266959178,1.7110750266959178,0.0,0.0,-1.0904103272476602,0.0,0.0,-1.0904103272476602,-1.0904103272476602
CF::CF_SHORT_7718,SHORT,-0.7805353132055464,-0.7805353132055464,-0.7805353132055464,-0.7805353132055464,-0.7805353132055464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_7764,SHORT,6.825361045591336,6.825361045591336,7.067568535449235,7.024506461266123,1.8038334179721724,0.24220748985789875,0.24220748985789875,-5.263735117477062,-5.22067304329395,0.0,0.19914541567478672,-5.021527627619164
CF::CF_SHORT_7994,SHORT,-2.314557845956879,-2.314557845956879,-2.185650348019712,-2.185650348019712,-2.185650348019712,0.12890749793716694,0.12890749793716694,0.0,0.0,0.0,0.12890749793716694,0.12890749793716694
CF::CF_SHORT_8035,SHORT,0.8402944352425188,1.1421771781318502,0.9710536694059543,0.8402944352425188,-0.15542092834321808,0.1307592341634355,-0.17112350872589588,-1.1264745977491724,-0.9957153635857369,0.30188274288933137,-0.30188274288933137,-0.9957153635857369
CF::CF_SHORT_8296,SHORT,-4.62042173903749,-2.860786340992055,-2.840576742748135,-2.775935424198564,-2.8396161189702203,1.7798449962893552,0.0202095982439201,0.0009606237779147264,-0.06368069477165639,1.7596353980454351,0.08485091679349122,1.78080562006727
CF::CF_SHORT_8477,SHORT,-2.575312318602297,-1.6393514261313091,-3.6194207264348486,-1.6673353281645646,-2.634873116398336,-1.0441084078325518,-1.9800693003035394,0.9845476100365125,-0.9675377882337715,0.9359608924709877,-0.027983902033255514,-0.05956079779603929
CF::CF_SHORT_8943,SHORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_8978,SHORT,-1.700318014892232,-1.700318014892232,-1.700318014892232,-0.06937574700150784,-1.700318014892232,0.0,0.0,0.0,-1.6309422678907244,0.0,1.6309422678907244,0.0
CF::CF_SHORT_8988,SHORT,-0.8132819387470593,-0.8132819387470593,-0.8132819387470593,-0.8132819387470593,-0.8132819387470593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_9046,SHORT,-2.4462677068303504,1.0351128971723664,-0.9937978245798526,-1.0351128971723664,-0.9937978245798526,1.4524698822504978,-2.028910721752219,0.0,0.04131507259251388,3.481380604002717,-2.070225794344733,1.4524698822504978
CF::CF_SHORT_9056,SHORT,-4.460889383574941,-4.784967543933279,-5.021671189960293,3.0427643279781234,-2.41521874125479,-0.5607818063853527,-0.23670364602701444,2.6064524487055034,-5.457983069232913,-0.32407816035833825,7.827731871911402,2.0456706423201507
CF::CF_SHORT_9130,SHORT,-1.9464650101220615,-1.9464650101220615,-1.9464650101220615,-1.9464650101220615,-1.9464650101220615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_9144,SHORT,-2.59299985982862,-2.59299985982862,-2.59299985982862,-2.59299985982862,-2.59299985982862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_10093,LONG,-1.3407352499784362,-1.3407352499784362,-1.3407352499784362,-1.3407352499784362,-1.3407352499784362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_10134,LONG,0.7649603301582774,0.7649603301582774,0.7649603301582774,3.675540261431304,3.675540261431304,0.0,0.0,2.9105799312730265,0.0,0.0,2.9105799312730265,2.9105799312730265
CU::CU_LONG_10362,LONG,5.373460413361284,5.013284026246758,3.333191592171916,4.036843377913405,5.326928957656456,-2.0402688211893683,-1.680092434074842,1.9937373654845398,1.2900855797430513,-0.36017638711452626,-0.9764406483333534,-0.04653145570482842
CU::CU_LONG_10869,LONG,1.215638977352495,1.8681054583613286,1.215638977352495,-0.9721423038555657,-1.1961526007822234,0.0,-0.6524664810088336,-2.4117915781347183,-0.22401029692665775,0.6524664810088336,-2.8402477622168942,-2.4117915781347183
CU::CU_LONG_10976,LONG,0.8187692326921915,-0.5375264170742072,1.3654557060199068,-0.8417315109775322,0.9352204047814143,0.5466864733277154,1.9029821230941142,-0.4302353012384925,1.7769519157589464,-1.3562956497663987,-0.30420509390332495,0.11645117208922284
CU::CU_LONG_11150,LONG,2.4220835962864116,2.4220835962864116,3.0390737820770055,1.834119577741399,1.6077999821323838,0.616990185790594,0.616990185790594,-1.4312737999446217,-0.22631959560901516,0.0,-0.5879640185450126,-0.8142836141540277
CU::CU_LONG_11226,LONG,-1.2959263927582574,-1.2959263927582574,-1.2959263927582574,-1.2959263927582574,-1.2959263927582574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_11356,LONG,6.30916722886272,6.30916722886272,3.3560971824962254,6.30916722886272,6.30916722886272,-2.953070046366495,-2.953070046366495,2.953070046366495,0.0,0.0,0.0,0.0
CU::CU_LONG_11490,LONG,1.9622824616922612,0.47455788061727205,-1.127323326072986,0.8015964252081446,0.9225816109702857,-3.0896057877652474,-1.6018812066902581,2.0499049370432716,0.12098518576214112,-1.487724581074989,0.3270385445908725,-1.0397008507219754
CU::CU_LONG_11772,LONG,1.781472971780774,1.781472971780774,1.781472971780774,1.781472971780774,0.1694221912442479,0.0,0.0,-1.612050780536526,-1.612050780536526,0.0,0.0,-1.612050780536526
CU::CU_LONG_11777,LONG,1.0375246534550286,1.0375246534550286,2.677371813624824,1.0375246534550286,1.0375246534550286,1.6398471601697953,1.6398471601697953,-1.6398471601697953,0.0,0.0,0.0,0.0
CU::CU_LONG_11803,LONG,3.5624269263414643,3.5624269263414643,3.5624269263414643,3.5624269263414643,-0.053926138561001986,0.0,0.0,-3.616353064902466,-3.616353064902466,0.0,0.0,-3.616353064902466
CU::CU_LONG_11835,LONG,3.0268305810880998,1.9509439916280158,1.7108624806365673,2.5738031720833074,-0.2219945612626969,-1.3159681004515325,-0.24008151099144848,-1.9328570418992643,-2.7957977333460042,-1.075886589460084,0.6228591804552916,-3.2488251423507966
CU::CU_LONG_11941,LONG,2.186616365061582,0.4886499919874835,0.8218431008908931,0.11734683018105464,-3.775880701818033,-1.3647732641706891,0.3331931089034096,-4.597723802708926,-3.8932275319990874,-1.6979663730740988,-0.37130316180642886,-5.962497066879616
CU::CU_LONG_12101,LONG,3.7121629295554315,3.7121629295554315,3.7121629295554315,3.7121629295554315,2.84342400837263,0.0,0.0,-0.8687389211828016,-0.8687389211828016,0.0,0.0,-0.8687389211828016
CU::CU_LONG_12188,LONG,5.921868059196565,4.230642582623825,4.230642582623825,5.921868059196565,5.921868059196565,-1.6912254765727397,0.0,1.6912254765727397,0.0,-1.6912254765727397,1.6912254765727397,0.0
CU::CU_LONG_12236,LONG,-0.7195438915577593,-0.7216900721035796,0.8751096119640892,-1.0734607315364482,-0.3230925811764841,1.5946535035218485,1.5967996840676688,-1.1982021931405733,0.7503681503599641,-0.0021461805458202754,-0.35177065943286856,0.39645131038127523
CU::CU_LONG_9919,LONG,2.8210496922605097,2.8210496922605097,2.8210496922605097,-1.4907467830002676,-1.4907467830002676,0.0,0.0,-4.311796475260778,0.0,0.0,-4.311796475260778,-4.311796475260778
CU::CU_LONG_9925,LONG,1.552980555531982,1.552980555531982,1.552980555531982,1.0075528176495547,1.0075528176495547,0.0,0.0,-0.5454277378824273,0.0,0.0,-0.5454277378824273,-0.5454277378824273
CU::CU_LONG_9976,LONG,-0.25152957170144996,-0.25152957170144996,-0.25152957170144996,-0.25152957170144996,-0.25152957170144996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_9980,LONG,-0.07137824095022681,-0.07137824095022681,-0.07137824095022681,-0.07137824095022681,-0.07137824095022681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_10001,SHORT,6.512596938176755,6.512596938176755,6.512596938176755,6.512596938176755,6.512596938176755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_10042,SHORT,0.04093397548431323,0.04093397548431323,0.04093397548431323,-1.5877497362199129,-1.0143365173899148,0.0,0.0,-1.055270492874228,0.5734132188299981,0.0,-1.628683711704226,-1.055270492874228
