system,horizon,side,n_rows,n_gids,delta_ev_gross,delta_ev_ci_low,delta_ev_ci_high,break_even_incremental_exit_cost_atr,break_even_incremental_exit_cost_ci_low,break_even_incremental_exit_cost_ci_high,has_positive_gross_cost_capacity,saved_giveback,saved_giveback_ci_low,saved_giveback_ci_high,saved_giveback_n_rows,saved_giveback_n_gids,lost_continuation,lost_continuation_ci_low,lost_continuation_ci_high,lost_continuation_n_rows,lost_continuation_n_gids,delta_correct_gross,delta_correct_gross_ci_low,delta_correct_gross_ci_high,delta_correct_gross_n_rows,delta_correct_gross_n_gids,delta_wrong_gross,delta_wrong_gross_ci_low,delta_wrong_gross_ci_high,delta_wrong_gross_n_rows,delta_wrong_gross_n_gids,tp_eligible_rate,first_touch_rate,first_touch_accepted_breakout_rate,first_touch_not_profitable_rate,tp_signal_rate,tp_executable_rate,tp_hit_rate_correct,tp_hit_rate_wrong,raw_n_correct,raw_n_wrong
A9,td1,ALL,13773,638,0.018752171408449123,-0.049700682481206834,0.08988082780641983,0.018752171408449123,-0.049700682481206834,0.08988082780641983,True,0.23092188749538858,0.18616354926713063,0.2799329845775592,13773,638,0.2121697160869394,0.1655744606893167,0.2603486441857225,13773,638,-0.05229397459107805,-0.14268393581521643,0.044853005492454516,8784,514,0.12415334387180357,0.0101598918610944,0.23219962502971803,4989,448,0.827354204646116,0.413363121578903,0.10791754236235634,0.08698063745817668,0.2184649417583699,0.21284673410121555,0.25092214172562627,0.15635960803445131,8784,4989
A9,td3,ALL,13773,638,0.12076802259870746,-0.0765843013818857,0.33046056896890824,0.12076802259870746,-0.0765843013818857,0.33046056896890824,True,0.9130165374192141,0.7811986449823854,1.0651043092042283,13773,638,0.7922485148205068,0.6618913446685315,0.9327489559421248,13773,638,-0.10630981690295464,-0.3811314566545416,0.17512319019070002,8784,514,0.45765146908544424,0.12665154913379445,0.7820294533443338,4989,448,0.827354204646116,0.638891649772291,0.18821161605005776,0.09578393193730156,0.35489610178493153,0.3547887996197873,0.388151059919763,0.3052939072202973,8784,4989
A9,td5,ALL,13773,638,0.05240164528074817,-0.24767288838340912,0.34678256045359357,0.05240164528074817,-0.24767288838340912,0.34678256045359357,True,1.2567139131413814,1.075229805482303,1.4502867010016185,13773,638,1.2043122678606335,1.0046592422245917,1.4177030946132605,13773,638,-0.1487312654387335,-0.5662259822150398,0.27775519101832274,8784,514,0.35079425071414694,-0.08571649695256672,0.7783984065769166,4989,448,0.827354204646116,0.6846111390998483,0.20190907685658047,0.09601480549188394,0.3866872567513838,0.38663975983868315,0.4140451897028314,0.3459821787847767,8784,4989
E9,td1,ALL,13773,638,0.02078354178938241,-0.04943489914089825,0.09358754284198083,0.02078354178938241,-0.04943489914089825,0.09358754284198083,True,0.23611138400013149,0.18918796045022412,0.2893502882303432,13773,638,0.21532784221074908,0.16844123420699306,0.2627372155025087,13773,638,-0.04112903065310178,-0.13894479976735968,0.056556078842,8728,530,0.11749061363254738,0.004272841713377498,0.23479012353703252,5045,447,0.8287618428858069,0.4197660591557309,0.11123596181029262,0.08785901485289477,0.22067108249254347,0.21554958757985906,0.2510706494936177,0.1600658990345229,8728,5045
E9,td3,ALL,13773,638,0.14360251422069958,-0.055755139677881586,0.3494577737244261,0.14360251422069958,-0.055755139677881586,0.3494577737244261,True,0.9364225155060264,0.8064203719627138,1.0775112970176255,13773,638,0.7928200012853269,0.6679299422447573,0.9273868894999457,13773,638,-0.081589627223746,-0.3413371484565871,0.1967901394092703,8728,530,0.4953513067848477,0.16740385211308756,0.845189139891922,5045,447,0.8287618428858069,0.6460988627029489,0.18742376494846794,0.0977652069997736,0.3609098907547075,0.36081138998879847,0.3897675398343882,0.31558205525197575,8728,5045
E9,td5,ALL,13773,638,0.10265126262714808,-0.18857275884263616,0.39123696713830264,0.10265126262714808,-0.18857275884263616,0.39123696713830264,True,1.3086705533633956,1.1243955554902105,1.5031656884414948,13773,638,1.2060192907362473,1.0115634455242695,1.409162335342092,13773,638,-0.1095334281043726,-0.5032491023692587,0.27701931993114565,8728,530,0.43408249413760486,-0.014801652675046803,0.8840643483697881,5045,447,0.8287618428858069,0.6903687291166866,0.20426429602475488,0.09870110392681651,0.38740332916511533,0.38735583225241466,0.41146356194796546,0.3496997011037849,8728,5045
