symbol,liquidity_id,contact_number,wf,h,action,direction,scale,decision_time,entry_time,decision,available,gap_invalid,reward,R_lower,R_upper,target_first,ambiguous,censored,target_atr,risk_atr,rr
AG,AG|CANONICAL_EQH|5m|2025-04-30 01:40:00|8269.0,1,WF0,3,OUTWARD,1,0.2,2025-05-06 10:00:00,2025-05-06 10:00:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6936416184971098,1.0115606936416184,0.6857142857142858
AG,AG|CANONICAL_EQH|5m|2025-06-24 00:45:00|8804.0009765625,2,WF1,3,OUTWARD,1,0.2,2025-06-26 14:30:00,2025-06-26 14:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.9375,1.640625,0.5714285714285714
AG,AG|CANONICAL_EQH|5m|2025-08-01 01:05:00|8936.0009765625,1,WF1,3,INWARD,-1,0.2,2025-08-01 09:45:00,2025-08-01 09:45:00,ENTER_h3_INWARD,True,False,0.5333333333333333,0.5333333333333333,0.5333333333333333,True,False,False,0.9523809523809523,1.7857142857142856,0.5333333333333333
AG,AG|CANONICAL_EQH|5m|2025-08-06 09:15:00|9184.0009765625,1,WF1,3,INWARD,-1,0.2,2025-08-06 10:45:00,2025-08-06 10:45:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.9615384615384615,1.346153846153846,0.7142857142857143
AG,AG|CANONICAL_EQH|5m|2025-11-05 14:55:00|11292.0009765625,1,WF2,3,OUTWARD,1,0.2,2025-11-05 22:00:00,2025-11-05 22:00:00,ENTER_h3_OUTWARD,True,False,0.38461538461538464,0.38461538461538464,0.38461538461538464,True,False,False,0.578512396694215,1.6528925619834711,0.35000000000000003
AG,AG|CANONICAL_EQH|5m|2026-03-09 11:15:00|21340.0,1,WF2,2,OUTWARD,1,0.2,2026-03-09 14:00:00,2026-03-09 14:00:00,ENTER_h2_OUTWARD,True,False,0.6101190476190477,0.6101190476190477,0.6101190476190477,True,False,False,0.7492581602373887,1.2574183976261126,0.5958702064896756
AG,AG|CANONICAL_EQH|5m|2026-03-26 02:20:00|18098.0,1,WF2,2,INWARD,-1,0.2,2026-03-30 21:45:00,2026-03-30 21:45:00,ENTER_h2_INWARD,True,False,0.42731277533039647,0.42731277533039647,0.42731277533039647,True,False,False,0.6635388739946381,1.5080428954423593,0.44
AG,AG|CANONICAL_EQH|5m|2026-04-14 11:10:00|18980.0,1,WF3,3,OUTWARD,1,0.2,2026-04-14 14:30:00,2026-04-14 14:30:00,ENTER_h3_OUTWARD,True,False,0.45901639344262296,0.45901639344262296,0.45901639344262296,True,False,False,0.34739454094292804,0.7568238213399504,0.4590163934426229
AG,AG|CANONICAL_EQH|5m|2026-04-16 21:55:00|19839.0,1,WF3,3,OUTWARD,1,0.2,2026-04-17 22:00:00,2026-04-17 22:00:00,ENTER_h3_OUTWARD,True,False,0.4682080924855491,0.4682080924855491,0.4682080924855491,True,False,False,0.354020979020979,0.756118881118881,0.4682080924855492
AG,AG|CANONICAL_EQH|5m|2026-04-17 00:20:00|19672.0,1,WF3,2,INWARD,-1,0.2,2026-04-17 14:15:00,2026-04-17 14:15:00,ENTER_h2_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.7341269841269842,1.3591269841269842,0.5401459854014599
AG,AG|CANONICAL_EQH|5m|2026-05-08 09:45:00|19835.0,1,WF3,2,INWARD,-1,0.2,2026-05-08 10:45:00,2026-05-08 10:45:00,ENTER_h2_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.7679180887372014,1.3225255972696246,0.5806451612903225
AG,AG|CANONICAL_EQH|5m|2026-05-22 21:30:00|18740.0,1,WF3,3,OUTWARD,1,0.2,2026-05-23 01:30:00,2026-05-23 01:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.423162583518931,0.801781737193764,0.5277777777777778
AG,AG|CANONICAL_EQH|5m|2026-06-17 10:50:00|16888.0,2,WF3,3,OUTWARD,1,0.2,2026-06-17 22:30:00,2026-06-17 22:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6713479407873622,1.7334805038240844,0.3872832369942196
AG,AG|CANONICAL_EQH|5m|2026-06-25 00:10:00|14339.0009765625,1,WF3,3,INWARD,-1,0.2,2026-06-25 22:00:00,2026-06-25 22:00:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.7982120051085568,1.9029374201787996,0.4194630872483221
AG,AG|CANONICAL_EQH|5m|2026-07-02 00:25:00|14747.0009765625,1,WF3,2,OUTWARD,1,0.2,2026-07-02 21:45:00,2026-07-02 21:45:00,ENTER_h2_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.5825864276568502,1.267605633802817,0.45959595959595956
AG,AG|CANONICAL_EQH|5m|2026-07-08 01:25:00|14883.0009765625,1,WF3,3,INWARD,-1,0.2,2026-07-08 02:30:00,2026-07-08 09:00:00,ENTER_h3_INWARD,True,True,0.0,,,False,False,False,0.5191256830601093,1.0382513661202186,0.5
AG,AG|CANONICAL_EQH|5m|2026-07-23 13:50:00|14730.0009765625,1,WF3,2,OUTWARD,1,0.2,2026-08-05 11:15:00,2026-08-05 11:15:00,ENTER_h2_OUTWARD,True,False,0.6470588235294118,0.6470588235294118,0.6470588235294118,True,False,False,0.7913669064748201,1.223021582733813,0.6470588235294118
AG,AG|CANONICAL_EQH|5m|2026-08-11 13:40:00|16094.0009765625,1,WF3,2,INWARD,-1,0.2,2026-08-12 13:45:00,2026-08-12 13:45:00,ENTER_h2_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6685236768802229,1.6852367688022285,0.39669421487603307
AG,AG|CANONICAL_EQL|15m|2025-01-20 22:45:00|7703.0,1,WF0,2,INWARD,1,0.2,2025-01-21 09:45:00,2025-01-21 09:45:00,ENTER_h2_INWARD,True,False,1.0,1.0,1.0,True,False,False,0.989010989010989,1.098901098901099,0.8999999999999999
AG,AG|CANONICAL_EQL|15m|2025-02-10 10:45:00|8026.0,1,WF0,2,INWARD,1,0.2,2025-02-10 13:45:00,2025-02-10 13:45:00,ENTER_h2_INWARD,True,False,0.5333333333333333,0.5333333333333333,0.5333333333333333,True,False,False,0.7547169811320755,1.4150943396226416,0.5333333333333333
AG,AG|CANONICAL_EQL|15m|2025-06-04 01:45:00|8455.0009765625,1,WF0,3,OUTWARD,-1,0.2,2025-06-04 22:00:00,2025-06-04 22:00:00,ENTER_h3_OUTWARD,True,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False,0.21739130434782608,0.6521739130434783,0.3333333333333333
AG,AG|CANONICAL_EQL|15m|2025-07-19 02:00:00|9214.0009765625,1,WF1,3,OUTWARD,-1,0.2,2025-07-25 23:45:00,2025-07-25 23:45:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.690376569037657,1.5690376569037658,0.44
AG,AG|CANONICAL_EQL|15m|2025-09-04 00:00:00|9841.0009765625,1,WF1,2,OUTWARD,-1,0.2,2025-09-04 10:00:00,2025-09-04 10:00:00,ENTER_h2_OUTWARD,True,False,0.46938775510204084,0.46938775510204084,0.46938775510204084,True,False,False,0.7565789473684211,1.611842105263158,0.46938775510204084
AG,AG|CANONICAL_EQL|15m|2026-08-14 01:15:00|15760.0009765625,1,WF3,3,OUTWARD,-1,0.2,2026-08-14 10:00:00,2026-08-14 10:00:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.4819277108433735,0.6144578313253012,0.7843137254901961
AG,AG|CANONICAL_EQL|1h|2025-04-23 22:00:00|8156.0,1,WF0,3,INWARD,1,0.2,2025-05-06 10:00:00,2025-05-06 10:00:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6936416184971098,1.0115606936416184,0.6857142857142858
AG,AG|CANONICAL_EQL|1h|2025-07-04 22:00:00|8891.0009765625,2,WF1,3,OUTWARD,-1,0.2,2025-07-07 14:30:00,2025-07-07 14:30:00,ENTER_h3_OUTWARD,True,False,0.7777777777777778,0.7777777777777778,0.7777777777777778,True,False,False,0.8015267175572519,1.0305343511450382,0.7777777777777778
AG,AG|CANONICAL_EQL|1h|2026-03-31 12:00:00|17678.0,1,WF2,2,OUTWARD,-1,0.2,2026-04-02 14:15:00,2026-04-02 14:15:00,ENTER_h2_OUTWARD,True,False,0.562992125984252,0.562992125984252,0.562992125984252,True,False,False,0.7033492822966507,1.1961722488038278,0.588
AG,AG|CANONICAL_EQL|1h|2026-06-01 14:30:00|18055.0,1,WF3,2,OUTWARD,-1,0.2,2026-06-01 22:00:00,2026-06-01 22:00:00,ENTER_h2_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.5853658536585366,1.5284552845528456,0.38297872340425526
AG,AG|CANONICAL_EQL|5m|2025-02-21 01:40:00|8126.0,1,WF0,3,OUTWARD,-1,0.2,2025-02-21 10:00:00,2025-02-21 10:00:00,ENTER_h3_OUTWARD,True,False,0.48484848484848486,0.48484848484848486,0.48484848484848486,True,False,False,0.851063829787234,1.7553191489361701,0.48484848484848486
AG,AG|CANONICAL_EQL|5m|2025-03-10 23:25:00|7995.0,1,WF0,2,OUTWARD,-1,0.2,2025-03-11 01:00:00,2025-03-11 01:00:00,ENTER_h2_OUTWARD,True,False,0.5333333333333333,0.5333333333333333,0.5333333333333333,True,False,False,0.9433962264150944,1.2264150943396226,0.7692307692307693
AG,AG|CANONICAL_EQL|5m|2025-04-25 00:55:00|8303.0,1,WF0,2,INWARD,1,0.2,2025-04-25 11:15:00,2025-04-25 11:15:00,ENTER_h2_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.974025974025974,1.2987012987012987,0.75
AG,AG|CANONICAL_EQL|5m|2025-04-30 14:50:00|8172.0,1,WF0,3,INWARD,1,0.2,2025-05-06 10:00:00,2025-05-06 10:00:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6936416184971098,1.0115606936416184,0.6857142857142858
AG,AG|CANONICAL_EQL|5m|2025-05-06 22:15:00|8259.0,1,WF0,3,INWARD,1,0.2,2025-05-06 23:15:00,2025-05-06 23:15:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.9895833333333334,1.1979166666666667,0.8260869565217391
AG,AG|CANONICAL_EQL|5m|2025-07-21 09:15:00|9216.0009765625,1,WF1,3,OUTWARD,-1,0.2,2025-07-25 23:45:00,2025-07-25 23:45:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.690376569037657,1.5690376569037658,0.44
AG,AG|CANONICAL_EQL|5m|2025-09-11 01:05:00|9806.0009765625,1,WF1,2,OUTWARD,-1,0.2,2025-09-11 11:15:00,2025-09-11 11:15:00,ENTER_h2_OUTWARD,True,False,0.5882352941176471,0.5882352941176471,0.5882352941176471,True,False,False,0.8108108108108107,1.0135135135135134,0.8
AG,AG|CANONICAL_EQL|5m|2025-09-11 09:20:00|9808.0009765625,1,WF1,2,OUTWARD,-1,0.2,2025-09-11 11:15:00,2025-09-11 11:15:00,ENTER_h2_OUTWARD,True,False,0.5882352941176471,0.5882352941176471,0.5882352941176471,True,False,False,0.8108108108108107,1.0135135135135134,0.8
AG,AG|CANONICAL_EQL|5m|2025-10-21 01:00:00|11922.0009765625,1,WF1,2,INWARD,1,0.2,2025-10-21 02:00:00,2025-10-21 02:00:00,ENTER_h2_INWARD,True,False,0.40625,0.40625,0.40625,True,False,False,0.5128205128205129,1.4102564102564104,0.36363636363636365
AG,AG|CANONICAL_EQL|5m|2025-11-20 22:55:00|11992.0009765625,1,WF2,2,OUTWARD,-1,0.2,2025-11-21 01:00:00,2025-11-21 01:00:00,ENTER_h2_OUTWARD,True,False,0.359375,0.359375,0.359375,True,False,False,0.5063291139240507,1.3291139240506329,0.380952380952381
AG,AG|CANONICAL_EQL|5m|2025-12-06 01:55:00|13720.0009765625,1,WF2,2,OUTWARD,-1,0.2,2025-12-08 09:45:00,2025-12-08 09:45:00,ENTER_h2_OUTWARD,True,False,0.375,0.375,0.375,True,False,False,0.5128205128205128,1.3205128205128205,0.3883495145631068
AG,AG|CANONICAL_EQL|5m|2025-12-10 10:50:00|14288.0009765625,1,WF2,2,INWARD,1,0.2,2025-12-10 13:45:00,2025-12-10 13:45:00,ENTER_h2_INWARD,True,False,0.52,0.52,0.52,True,False,False,0.5555555555555555,1.111111111111111,0.5
AG,AG|CANONICAL_EQL|5m|2026-02-10 23:20:00|20510.0,1,WF2,2,OUTWARD,-1,0.2,2026-02-11 00:00:00,2026-02-11 00:00:00,ENTER_h2_OUTWARD,True,False,0.5263157894736842,0.5263157894736842,0.5263157894736842,True,False,False,0.7091690544412608,1.3681948424068768,0.518324607329843
AG,AG|CANONICAL_EQL|5m|2026-02-13 11:00:00|19321.0,1,WF2,2,INWARD,1,0.2,2026-02-13 14:15:00,2026-02-13 14:15:00,ENTER_h2_INWARD,True,False,0.6502463054187192,0.6502463054187192,0.6502463054187192,True,False,False,0.9141274238227146,1.4058171745152355,0.6502463054187192
AG,AG|CANONICAL_EQL|5m|2026-03-05 00:50:00|21545.0,1,WF2,2,INWARD,1,0.2,2026-03-05 02:00:00,2026-03-05 02:00:00,ENTER_h2_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.819672131147541,1.0432190760059614,0.7857142857142856
AG,AG|CANONICAL_EQL|5m|2026-03-25 21:40:00|18067.0,1,WF2,2,INWARD,1,0.2,2026-03-25 22:30:00,2026-03-25 22:30:00,ENTER_h2_INWARD,True,False,0.3534136546184739,0.3534136546184739,0.3534136546184739,True,False,False,0.6875,1.9453125,0.3534136546184739
AG,AG|CANONICAL_EQL|5m|2026-04-03 02:05:00|17941.0,1,WF2,3,OUTWARD,-1,0.2,2026-04-03 11:00:00,2026-04-03 11:00:00,ENTER_h3_OUTWARD,True,False,0.496,0.496,0.496,True,False,False,0.425531914893617,0.8178191489361701,0.5203252032520326
AG,AG|CANONICAL_EQL|5m|2026-05-25 14:50:00|18919.0,1,WF3,2,INWARD,1,0.2,2026-05-25 21:45:00,2026-05-25 21:45:00,ENTER_h2_INWARD,True,False,0.7792207792207793,0.7792207792207793,0.7792207792207793,True,False,False,0.891812865497076,1.111111111111111,0.8026315789473685
AG,AG|CANONICAL_EQL|5m|2026-05-28 02:25:00|18125.0,1,WF3,2,OUTWARD,-1,0.2,2026-05-28 09:45:00,2026-05-28 09:45:00,ENTER_h2_OUTWARD,True,False,0.4421768707482993,0.4421768707482993,0.4421768707482993,True,False,False,0.6653225806451613,1.471774193548387,0.4520547945205479
AG,AG|CANONICAL_EQL|5m|2026-05-28 23:40:00|18088.0,1,WF3,2,INWARD,1,0.2,2026-05-29 23:00:00,2026-05-29 23:00:00,ENTER_h2_INWARD,True,False,0.3933649289099526,0.3933649289099526,0.3933649289099526,True,False,False,0.7345132743362832,1.8672566371681416,0.3933649289099526
AG,AG|CANONICAL_EQL|5m|2026-08-14 09:55:00|15575.0009765625,1,WF3,3,INWARD,1,0.2,2026-08-14 11:30:00,2026-08-14 13:30:00,ENTER_h3_INWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.5521472392638036,1.3496932515337423,0.40909090909090906
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-04-18 00:30:00|8278.0,1,WF0,3,INWARD,-1,0.2,2025-04-21 22:00:00,2025-04-21 22:00:00,ENTER_h3_INWARD,True,False,0.6785714285714286,0.6785714285714286,0.6785714285714286,True,False,False,0.9677419354838709,1.5591397849462365,0.6206896551724138
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-06-30 22:30:00|8858.0009765625,1,WF1,3,OUTWARD,1,0.2,2025-07-03 14:30:00,2025-07-03 14:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6593406593406593,1.043956043956044,0.631578947368421
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-08-20 00:30:00|9276.0009765625,1,WF1,3,OUTWARD,1,0.2,2025-08-22 23:00:00,2025-08-22 23:00:00,ENTER_h3_OUTWARD,True,False,0.2894736842105263,0.2894736842105263,0.2894736842105263,True,False,False,0.2558139534883721,0.8837209302325582,0.2894736842105263
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-08-26 11:30:00|9417.0009765625,1,WF1,3,OUTWARD,1,0.2,2025-08-29 22:00:00,2025-08-29 22:00:00,ENTER_h3_OUTWARD,True,False,0.8235294117647058,0.8235294117647058,0.8235294117647058,True,False,False,0.853658536585366,1.0365853658536586,0.823529411764706
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-03-06 00:30:00|22222.0,1,WF2,2,OUTWARD,1,0.2,2026-03-10 09:45:00,2026-03-10 09:45:00,ENTER_h2_OUTWARD,True,False,0.39803439803439805,0.39803439803439805,0.39803439803439805,True,False,False,0.7717190388170055,1.8576709796672828,0.4154228855721393
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-04-02 14:45:00|19157.0,1,WF3,2,OUTWARD,1,0.2,2026-04-14 21:30:00,2026-04-14 21:30:00,ENTER_h2_OUTWARD,True,False,0.8557692307692307,0.8557692307692307,0.8557692307692307,True,False,False,0.9801762114537446,1.145374449339207,0.8557692307692308
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-04-10 00:30:00|19087.0,1,WF3,2,OUTWARD,1,0.2,2026-04-14 21:30:00,2026-04-14 21:30:00,ENTER_h2_OUTWARD,True,False,0.8557692307692307,0.8557692307692307,0.8557692307692307,True,False,False,0.9801762114537446,1.145374449339207,0.8557692307692308
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-04-16 21:45:00|20103.0,1,WF3,3,OUTWARD,1,0.2,2026-04-17 22:00:00,2026-04-17 22:00:00,ENTER_h3_OUTWARD,True,False,0.4682080924855491,0.4682080924855491,0.4682080924855491,True,False,False,0.354020979020979,0.756118881118881,0.4682080924855492
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-07-28 21:45:00|14674.0009765625,1,WF3,2,OUTWARD,1,0.2,2026-08-05 11:15:00,2026-08-05 11:15:00,ENTER_h2_OUTWARD,True,False,0.6470588235294118,0.6470588235294118,0.6470588235294118,True,False,False,0.7913669064748201,1.223021582733813,0.6470588235294118
AG,AG|CONFIRMED_SWING_HIGH|1h|2026-04-09 11:00:00|19157.0,1,WF3,2,OUTWARD,1,0.2,2026-04-14 21:30:00,2026-04-14 21:30:00,ENTER_h2_OUTWARD,True,False,0.8557692307692307,0.8557692307692307,0.8557692307692307,True,False,False,0.9801762114537446,1.145374449339207,0.8557692307692308
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-01-21 01:10:00|7775.0,1,WF0,3,OUTWARD,1,0.2,2025-01-21 11:15:00,2025-01-21 11:15:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.36666666666666664,0.8666666666666667,0.423076923076923
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-02-25 22:30:00|8063.0,2,WF0,2,INWARD,-1,0.2,2025-03-06 13:45:00,2025-03-06 13:45:00,ENTER_h2_INWARD,True,False,0.8823529411764706,0.8823529411764706,0.8823529411764706,True,False,False,0.8928571428571428,1.0119047619047619,0.8823529411764706
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-03-13 01:15:00|8155.0,1,WF0,3,OUTWARD,1,0.2,2025-03-13 10:00:00,2025-03-13 10:00:00,ENTER_h3_OUTWARD,True,False,0.75,0.75,0.75,True,False,False,0.9090909090909091,1.0,0.9090909090909091
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-03-21 21:25:00|8324.0,1,WF0,2,OUTWARD,1,0.2,2025-03-25 21:45:00,2025-03-25 21:45:00,ENTER_h2_OUTWARD,True,False,-1.0,,,False,False,True,0.8333720858134921,1.7857142857142858,0.4666883680555555
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-03-25 01:45:00|8259.0,1,WF0,2,OUTWARD,1,0.2,2025-03-25 21:45:00,2025-03-25 21:45:00,ENTER_h2_OUTWARD,True,False,-1.0,,,False,False,True,0.8333720858134921,1.7857142857142858,0.4666883680555555
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-09 02:20:00|7780.0,1,WF0,3,OUTWARD,1,0.2,2025-04-09 22:30:00,2025-04-09 22:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.5673758865248227,1.3120567375886525,0.43243243243243246
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-17 01:15:00|8278.0,1,WF0,3,INWARD,-1,0.2,2025-04-21 22:00:00,2025-04-21 22:00:00,ENTER_h3_INWARD,True,False,0.6785714285714286,0.6785714285714286,0.6785714285714286,True,False,False,0.9677419354838709,1.5591397849462365,0.6206896551724138
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-17 21:25:00|8275.0,1,WF0,3,INWARD,-1,0.2,2025-04-21 22:00:00,2025-04-21 22:00:00,ENTER_h3_INWARD,True,False,0.6785714285714286,0.6785714285714286,0.6785714285714286,True,False,False,0.9677419354838709,1.5591397849462365,0.6206896551724138
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-06-23 21:30:00|8778.0009765625,1,WF1,3,OUTWARD,1,0.2,2025-06-23 22:30:00,2025-06-23 22:30:00,ENTER_h3_OUTWARD,True,False,-1.0,,,False,False,True,0.8947368421052632,1.3157894736842106,0.6799999999999999
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-07-03 11:10:00|8849.0009765625,1,WF1,3,OUTWARD,1,0.2,2025-07-03 14:30:00,2025-07-03 14:30:00,ENTER_h3_OUTWARD,True,False,-1.0,-1.0,-1.0,False,False,False,0.6593406593406593,1.043956043956044,0.631578947368421
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-08-02 01:15:00|9031.0009765625,2,WF1,3,OUTWARD,1,0.2,2025-08-04 15:00:00,2025-08-04 21:00:00,ENTER_h3_OUTWARD,True,False,0.44452281482285283,0.44452281482285283,0.44452281482285283,True,False,False,0.5921052631578948,1.118421052631579,0.5294117647058824
