action,h,scale,target_bin,risk_bin,WF1_n,WF1_E_R_lower,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_ambiguity_gap_R,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry
INWARD,2,0.2,>=5,<0.25,120,-0.17050073909830002,0.0,181,-0.6122448979591837,0.0,90,-0.6492248062015503,0.0,False,False,True,False
INWARD,2,0.2,1-2,0.25-0.5,1357,-0.008651195767610866,0.006917755572636433,1135,-0.20227379416673505,0.025252618345432548,985,-0.047912562548940794,0.004301075268817204,True,False,True,False
INWARD,2,0.2,>=5,0.5-1,223,-0.8391314944099588,0.0,236,-0.7575016296529935,0.0,274,-0.6384038213913995,0.0,True,False,True,False
INWARD,2,0.2,2-3,2-3,116,0.21293758118639994,0.0,134,0.011461513777381208,0.0,125,0.12908314890163863,0.0,False,True,True,False
INWARD,2,0.2,2-3,0.25-0.5,1182,-4.7508892840763474e-05,0.0,1086,-0.13242975548210834,0.0,1024,-0.1071126746618436,0.0,True,False,True,False
INWARD,2,0.2,3-5,2-3,67,-0.13166666666666668,0.0,159,-0.5336263474052353,0.0,54,0.34225074403402406,0.0,False,False,True,False
INWARD,2,0.2,>=5,0.25-0.5,119,-0.805,0.0,131,-0.18749046311131454,0.0,185,-1.0,0.0,False,False,True,False
INWARD,2,0.2,<0.5,2-3,99,0.073193848503648,0.0,73,0.09404224752424702,0.0,91,0.010382001370842296,0.0,False,True,True,False
INWARD,2,0.2,1-2,2-3,335,-0.13352342006779047,0.0,284,0.192301686862667,0.0,239,0.09561290259553183,0.0,True,False,True,False
INWARD,2,0.2,<0.5,1-2,440,0.020488377344364057,0.0,362,-0.016751561498964194,0.0,326,-0.015447491919937262,0.0,True,False,True,False
INWARD,2,0.2,1-2,>=3,96,0.11817184529903114,0.0,84,0.25398506144448496,0.0,57,0.13004269709267066,0.0,False,True,True,False
INWARD,2,0.2,0.5-1,<0.25,168,-0.7310516575282955,0.013392857142857142,161,-0.029990747785185682,0.18633540372670807,176,-0.7541035353535354,0.18181818181818182,False,False,True,False
INWARD,2,0.2,>=5,2-3,20,-1.0,0.0,53,-0.6892230576441103,0.0,78,-0.7698412698412699,0.0,False,False,True,False
INWARD,2,0.2,3-5,>=3,28,0.13609088312986364,0.0,24,-0.34074121082676045,0.0,33,-0.26210781185889387,0.0,False,False,True,False
INWARD,2,0.2,>=5,>=3,23,-0.023345228684596715,0.0,31,0.13328164307033483,0.0,33,-0.3522425285303957,0.0,False,False,True,False
INWARD,2,0.2,2-3,>=3,53,0.21707939593337,0.0,45,0.40231879501457174,0.0,62,-0.16492918782505325,0.0,False,False,True,False
INWARD,2,0.2,0.5-1,>=3,52,0.15176540575513095,0.0,59,-0.01268347152461594,0.0,39,0.08844827632702579,0.0,False,False,True,False
INWARD,2,0.2,<0.5,0.25-0.5,74,0.2552767052767053,0.02702702702702703,96,0.342321047008547,0.0,75,-0.1977831195738453,0.13333333333333333,False,False,True,False
INWARD,2,0.4,1-2,1-2,1767,0.0468683873586159,0.003386297350009841,1599,-0.07283306526621698,0.00302810027983103,1794,-0.028494150616487347,0.0,True,False,True,False
INWARD,2,0.4,2-3,<0.25,524,-0.28331955295115496,0.0,547,-0.32138822097252456,0.0,567,-0.5111657169817964,0.0,True,False,True,False
INWARD,2,0.4,2-3,0.5-1,1793,-0.33450558248555684,0.0,1728,-0.16637071995158564,0.0,1612,-0.030496983350906937,0.0,True,False,True,False
INWARD,2,0.4,3-5,0.25-0.5,686,-0.6081295244772356,0.0,860,-0.5101874015554227,0.0,844,-0.6314407964465649,0.0,True,False,True,False
INWARD,2,0.4,0.5-1,2-3,176,0.02288264281327918,0.0,160,0.20611386878906504,0.0,168,0.14732337954831207,0.0,False,True,True,False
INWARD,2,0.4,<0.5,0.5-1,272,0.06895027155176778,0.03308823529411765,271,0.013066883916341285,0.01107011070110701,208,-0.09764094609438155,0.10817307692307693,True,False,True,False
INWARD,2,0.4,2-3,1-2,978,0.05480013356874569,0.0,1021,-0.11455719493741975,0.0034690910490417204,1024,0.09901710418973252,0.0,True,False,True,False
INWARD,2,0.4,1-2,<0.25,564,-0.46720388386016165,0.0,531,-0.08626004685524216,0.0,381,-0.3716735098694438,0.0158311345646438,True,False,True,False
INWARD,2,0.4,0.5-1,1-2,874,0.030912501921677774,0.013392857142857142,886,0.0889940336497115,0.015900383141762453,817,0.015763848956361213,0.002216680520919922,True,True,True,True
INWARD,2,0.4,3-5,0.5-1,923,-0.4998814070992539,0.0,1259,-0.5699048858101088,0.0,1283,-0.5309878429415867,0.0,True,False,True,False
INWARD,2,0.4,3-5,<0.25,495,-0.9870967741935484,0.0,473,-0.6590796441602893,0.0,590,-0.4885197550660215,0.0,True,False,True,False
INWARD,2,0.4,0.5-1,0.5-1,959,0.022984640539144306,0.03616411629490134,810,0.11001094783743531,0.0016542597187758478,836,-0.013565639254875002,0.01774128142741281,True,False,True,False
INWARD,2,0.4,0.5-1,0.25-0.5,320,0.29204964308199505,0.013029315960912053,344,0.08303439557504698,0.030523255813953487,260,-0.36796514915458567,0.06153846153846154,True,False,True,False
INWARD,2,0.4,>=5,1-2,155,-0.7899966502546479,0.0,150,-0.70393994612324,0.0,159,-0.6743998798700834,0.0,False,False,True,False
INWARD,2,0.4,3-5,1-2,470,-0.6308789685763312,0.0,589,0.19672105759895314,0.0,560,-0.2512634640814118,0.0,True,False,True,False
INWARD,2,0.4,1-2,0.5-1,2427,-0.061589562365409425,0.003116651825467498,2220,-0.09663536875595147,0.003871652081675948,2160,-0.07559837956944115,0.008215962441314555,True,False,True,False
INWARD,2,0.4,>=5,<0.25,105,-1.0,0.0,141,-0.49501661129568103,0.0,79,-1.0,0.0,False,False,True,False
INWARD,2,0.4,1-2,0.25-0.5,1308,0.013731873917285286,0.007177033492822967,1104,-0.2250924513741018,0.025983553143479613,955,-0.1336763146339055,0.0044444444444444444,True,False,True,False
INWARD,2,0.4,>=5,0.5-1,223,-0.8391314944099588,0.0,236,-0.7575016296529935,0.0,274,-0.6384038213913995,0.0,True,False,True,False
INWARD,2,0.4,2-3,2-3,116,0.21293758118639994,0.0,134,0.011461513777381208,0.0,125,0.12908314890163863,0.0,False,True,True,False
INWARD,2,0.4,2-3,0.25-0.5,1138,-0.005014828050025485,0.0,982,-0.20288854520437366,0.0,992,-0.1110445106566113,0.0,True,False,True,False
INWARD,2,0.4,3-5,2-3,67,-0.13166666666666668,0.0,159,-0.5336263474052353,0.0,54,0.34225074403402406,0.0,False,False,True,False
INWARD,2,0.4,>=5,0.25-0.5,119,-0.805,0.0,123,-0.1371580139235199,0.0,163,-1.0,0.0,False,False,True,False
INWARD,2,0.4,<0.5,2-3,99,0.073193848503648,0.0,73,0.09404224752424702,0.0,91,0.010382001370842296,0.0,False,True,True,False
INWARD,2,0.4,1-2,2-3,335,-0.13352342006779047,0.0,284,0.192301686862667,0.0,239,0.09561290259553183,0.0,True,False,True,False
INWARD,2,0.4,<0.5,1-2,440,0.020488377344364057,0.0,362,-0.016751561498964194,0.0,326,-0.015447491919937262,0.0,True,False,True,False
INWARD,2,0.4,1-2,>=3,96,0.11817184529903114,0.0,84,0.25398506144448496,0.0,57,0.13004269709267066,0.0,False,True,True,False
INWARD,2,0.4,0.5-1,<0.25,149,-0.7252797212399573,0.015100671140939598,130,0.2013191508198854,0.11538461538461539,144,-0.8001543209876544,0.05555555555555555,False,False,True,False
INWARD,2,0.4,>=5,2-3,20,-1.0,0.0,53,-0.6892230576441103,0.0,78,-0.7698412698412699,0.0,False,False,True,False
INWARD,2,0.4,3-5,>=3,28,0.13609088312986364,0.0,24,-0.34074121082676045,0.0,33,-0.26210781185889387,0.0,False,False,True,False
INWARD,2,0.4,>=5,>=3,23,-0.023345228684596715,0.0,31,0.13328164307033483,0.0,33,-0.3522425285303957,0.0,False,False,True,False
INWARD,2,0.4,2-3,>=3,53,0.21707939593337,0.0,45,0.40231879501457174,0.0,62,-0.16492918782505325,0.0,False,False,True,False
INWARD,2,0.4,0.5-1,>=3,52,0.15176540575513095,0.0,59,-0.01268347152461594,0.0,39,0.08844827632702579,0.0,False,False,True,False
INWARD,2,0.4,<0.5,0.25-0.5,72,0.29014550264550265,0.027777777777777776,94,0.37088106928532466,0.0,47,-0.0835019705733933,0.2127659574468085,False,False,True,False
INWARD,2,0.8,1-2,1-2,1767,0.0468683873586159,0.003386297350009841,1599,-0.07283306526621698,0.00302810027983103,1794,-0.028494150616487347,0.0,True,False,True,False
INWARD,2,0.8,2-3,<0.25,176,-0.7743353783231084,0.0,137,-0.4713218539990193,0.0,137,-0.29064542483660133,0.0,False,False,True,False
INWARD,2,0.8,2-3,0.5-1,1430,-0.3432504106558972,0.0,1439,-0.21333703699494863,0.0,1317,-0.17078124302012077,0.0,True,False,True,False
INWARD,2,0.8,3-5,0.25-0.5,296,-0.895552272039171,0.0,287,-0.3734311308231042,0.0,306,-0.5337182852757896,0.0,True,False,True,False
INWARD,2,0.8,0.5-1,2-3,176,0.02288264281327918,0.0,160,0.20611386878906504,0.0,168,0.14732337954831207,0.0,False,True,True,False
INWARD,2,0.8,<0.5,0.5-1,221,0.0928019717956685,0.04072398190045249,199,0.03267608996354193,0.0,128,0.20327222090411862,0.0,False,True,True,False
INWARD,2,0.8,2-3,1-2,978,0.05480013356874569,0.0,1021,-0.11455719493741975,0.0034690910490417204,1024,0.09901710418973252,0.0,True,False,True,False
INWARD,2,0.8,0.5-1,1-2,874,0.030912501921677774,0.013392857142857142,886,0.0889940336497115,0.015900383141762453,817,0.015763848956361213,0.002216680520919922,True,True,True,True
INWARD,2,0.8,3-5,0.5-1,762,-0.4530767795881639,0.0,1081,-0.5390610433787737,0.0,1045,-0.48095318341467197,0.0,True,False,True,False
INWARD,2,0.8,0.5-1,0.5-1,755,0.1032268061446779,0.04296697909156452,653,0.12511165855589168,0.002054442732408834,654,0.052495984548048664,0.017290691627665104,True,True,True,True
INWARD,2,0.8,>=5,1-2,155,-0.7899966502546479,0.0,150,-0.70393994612324,0.0,159,-0.6743998798700834,0.0,False,False,True,False
INWARD,2,0.8,3-5,1-2,470,-0.6308789685763312,0.0,589,0.19672105759895314,0.0,560,-0.2512634640814118,0.0,True,False,True,False
INWARD,2,0.8,>=5,<0.25,35,-1.0,0.0,63,-1.0,0.0,37,-1.0,0.0,False,False,True,False
INWARD,2,0.8,1-2,0.5-1,1966,-0.0007210491710251299,0.0038461538461538464,1846,-0.05864317762040188,0.004650866462793068,1769,-0.07341886553364663,0.010057471264367818,True,False,True,False
INWARD,2,0.8,>=5,0.5-1,200,-0.8238106843537645,0.0,196,-0.6938954997259098,0.0,244,-0.5842610780703257,0.0,False,False,True,False
INWARD,2,0.8,2-3,2-3,116,0.21293758118639994,0.0,134,0.011461513777381208,0.0,125,0.12908314890163863,0.0,False,True,True,False
INWARD,2,0.8,3-5,<0.25,159,-0.9836477987421384,0.0,156,-0.8627450980392157,0.0,147,-0.5293471956778062,0.0,False,False,True,False
INWARD,2,0.8,3-5,2-3,67,-0.13166666666666668,0.0,159,-0.5336263474052353,0.0,54,0.34225074403402406,0.0,False,False,True,False
INWARD,2,0.8,>=5,0.25-0.5,64,-0.947530864197531,0.0,58,-1.0,0.0,84,-1.0,0.0,False,False,True,False
INWARD,2,0.8,<0.5,2-3,99,0.073193848503648,0.0,73,0.09404224752424702,0.0,91,0.010382001370842296,0.0,False,True,True,False
INWARD,2,0.8,1-2,2-3,335,-0.13352342006779047,0.0,284,0.192301686862667,0.0,239,0.09561290259553183,0.0,True,False,True,False
INWARD,2,0.8,0.5-1,0.25-0.5,116,0.20804010768794384,0.0,99,0.018317569640920857,0.10606060606060606,41,0.01669280680109693,0.0,False,True,True,False
INWARD,2,0.8,<0.5,1-2,440,0.020488377344364057,0.0,362,-0.016751561498964194,0.0,326,-0.015447491919937262,0.0,True,False,True,False
INWARD,2,0.8,1-2,0.25-0.5,612,0.19086579488678448,0.015228426395939087,382,-0.08399649979115213,0.06261022927689594,397,-0.15984681226154956,0.010582010582010581,True,False,True,False
INWARD,2,0.8,1-2,>=3,96,0.11817184529903114,0.0,84,0.25398506144448496,0.0,57,0.13004269709267066,0.0,False,True,True,False
INWARD,2,0.8,2-3,0.25-0.5,507,0.3930008302396406,0.0,415,-0.5086657277672668,0.0,374,-0.21940161382777365,0.0,True,False,True,False
INWARD,2,0.8,>=5,2-3,20,-1.0,0.0,53,-0.6892230576441103,0.0,78,-0.7698412698412699,0.0,False,False,True,False
INWARD,2,0.8,3-5,>=3,28,0.13609088312986364,0.0,24,-0.34074121082676045,0.0,33,-0.26210781185889387,0.0,False,False,True,False
INWARD,2,0.8,>=5,>=3,23,-0.023345228684596715,0.0,31,0.13328164307033483,0.0,33,-0.3522425285303957,0.0,False,False,True,False
INWARD,2,0.8,1-2,<0.25,201,-0.08440452872969839,0.0,158,0.47573839662447254,0.0,119,0.3834541078435687,0.0,False,False,True,False
INWARD,2,0.8,2-3,>=3,53,0.21707939593337,0.0,45,0.40231879501457174,0.0,62,-0.16492918782505325,0.0,False,False,True,False
INWARD,2,0.8,0.5-1,>=3,52,0.15176540575513095,0.0,59,-0.01268347152461594,0.0,39,0.08844827632702579,0.0,False,False,True,False
INWARD,2,1.2,1-2,1-2,1648,0.03268522369829274,0.0015574548907882242,1429,-0.06164613170246002,0.003425754558014387,1655,-0.02935342371973557,0.0,True,False,True,False
INWARD,2,1.2,2-3,0.5-1,456,-0.23422326528619933,0.0,481,-0.19580609065374882,0.0,438,-0.11939470873129353,0.0,True,False,True,False
INWARD,2,1.2,0.5-1,2-3,176,0.02288264281327918,0.0,160,0.20611386878906504,0.0,168,0.14732337954831207,0.0,False,True,True,False
INWARD,2,1.2,2-3,1-2,858,-0.009023310970314148,0.0,917,-0.10676892582485684,0.0037042836625360742,904,-0.006871672947384684,0.0,True,False,True,False
INWARD,2,1.2,0.5-1,1-2,798,0.028350624113300846,0.0067669172932330835,799,0.09514306890396322,0.017667092379736057,733,0.046510913833318124,0.002465711203575281,True,True,True,True
INWARD,2,1.2,3-5,0.5-1,250,-0.533876706205385,0.0,361,-0.5836410388727223,0.0,360,-0.5465022494984758,0.0,True,False,True,False
INWARD,2,1.2,>=5,1-2,140,-0.7676558683668445,0.0,146,-0.6966298213361595,0.0,151,-0.6504082920710369,0.0,False,False,True,False
INWARD,2,1.2,3-5,1-2,423,-0.5854274982890884,0.0,533,0.2619737113473536,0.0,484,-0.15863402092191534,0.0,True,False,True,False
INWARD,2,1.2,1-2,0.5-1,587,-0.22024548823964143,0.012522361359570662,560,-0.13650236824069342,0.004485219164118247,604,-0.09765879307676252,0.022948938611589215,True,False,True,False
INWARD,2,1.2,2-3,2-3,116,0.21293758118639994,0.0,134,0.011461513777381208,0.0,125,0.12908314890163863,0.0,False,True,True,False
INWARD,2,1.2,3-5,<0.25,27,-1.0,0.0,47,-1.0,0.0,27,-1.0,0.0,False,False,True,False
INWARD,2,1.2,3-5,2-3,67,-0.13166666666666668,0.0,159,-0.5336263474052353,0.0,54,0.34225074403402406,0.0,False,False,True,False
INWARD,2,1.2,<0.5,2-3,99,0.073193848503648,0.0,73,0.09404224752424702,0.0,91,0.010382001370842296,0.0,False,True,True,False
INWARD,2,1.2,2-3,<0.25,45,-1.0,0.0,21,-1.0,0.0,18,0.3472222222222222,0.0,False,False,True,False
INWARD,2,1.2,1-2,2-3,335,-0.13352342006779047,0.0,284,0.192301686862667,0.0,239,0.09561290259553183,0.0,True,False,True,False
INWARD,2,1.2,<0.5,1-2,356,0.01511779884498288,0.0,284,0.06115089291864064,0.0,300,-0.018530747009137868,0.0,True,False,True,False
INWARD,2,1.2,1-2,>=3,96,0.11817184529903114,0.0,84,0.25398506144448496,0.0,57,0.13004269709267066,0.0,False,True,True,False
INWARD,2,1.2,3-5,0.25-0.5,45,-0.8713968957871396,0.0,80,-0.8274582560296847,0.0,86,-0.9126213758991145,0.0,False,False,True,False
INWARD,2,1.2,>=5,2-3,20,-1.0,0.0,53,-0.6892230576441103,0.0,78,-0.7698412698412699,0.0,False,False,True,False
INWARD,2,1.2,3-5,>=3,28,0.13609088312986364,0.0,24,-0.34074121082676045,0.0,33,-0.26210781185889387,0.0,False,False,True,False
INWARD,2,1.2,>=5,>=3,23,-0.023345228684596715,0.0,31,0.13328164307033483,0.0,33,-0.3522425285303957,0.0,False,False,True,False
INWARD,2,1.2,>=5,0.5-1,91,-0.8184684684684684,0.0,81,-0.49134359694868873,0.0,89,0.43968848890461304,0.0,False,False,True,False
INWARD,2,1.2,2-3,0.25-0.5,89,0.08124768808575973,0.0,67,-0.7761273209549072,0.0,69,-0.37414965986394555,0.0,False,False,True,False
INWARD,2,1.2,2-3,>=3,53,0.21707939593337,0.0,45,0.40231879501457174,0.0,62,-0.16492918782505325,0.0,False,False,True,False
INWARD,2,1.2,0.5-1,0.5-1,191,-0.06100525612016407,0.0124777183600713,129,0.15699854427305537,0.0,147,0.38769206778914034,0.0,False,False,True,False
INWARD,2,1.2,>=5,0.25-0.5,22,-1.0,0.0,14,-1.0,0.0,30,-1.0,0.0,False,False,True,False
INWARD,2,1.2,0.5-1,>=3,52,0.15176540575513095,0.0,59,-0.01268347152461594,0.0,39,0.08844827632702579,0.0,False,False,True,False
INWARD,2,1.2,0.5-1,0.25-0.5,5,0.9998779371372469,0.0,2,-1.0,0.0,1,2.017543859649123,0.0,False,False,True,False
INWARD,2,1.2,>=5,<0.25,12,-1.0,0.0,31,-1.0,0.0,5,-1.0,0.0,False,False,True,False
INWARD,2,1.2,1-2,0.25-0.5,101,-0.09318996415770608,0.0,73,0.14191621809275362,0.0,67,-0.11586998048861281,0.06349206349206349,False,False,True,False
INWARD,2,1.2,1-2,<0.25,23,-1.0,0.0,26,-0.40384615384615385,0.0,12,-1.0,0.0,False,False,True,False
OUTWARD,3,0.2,1-2,1-2,1224,-0.015565690894937825,0.0,1360,0.04399233932201457,0.0037093795771265753,1148,-0.11011336318861477,0.0,True,False,True,False
OUTWARD,3,0.2,3-5,<0.25,348,-0.9229543939563032,0.0,341,-0.6813955544040745,0.0,386,-0.24932414139213,0.0,True,False,True,False
OUTWARD,3,0.2,0.5-1,0.25-0.5,980,-0.22592688013904494,0.003534817956875221,873,0.029588539861737997,0.00893470790378007,785,-0.06339571429094473,0.03996600081150089,True,False,True,False
OUTWARD,3,0.2,2-3,0.25-0.5,803,-0.17117241265207644,0.0,727,-0.05743214469959095,0.0,806,-0.18549321749697179,0.0,True,False,True,False
OUTWARD,3,0.2,1-2,0.25-0.5,1572,-0.25102502637008023,0.0,1632,-0.3918312475826344,0.0030864197530864196,1701,-0.1077964148066013,0.0007147324220494952,True,False,True,False
OUTWARD,3,0.2,<0.5,0.5-1,721,0.02950149278367189,0.013591894428868974,440,0.07465291634228503,0.0,559,0.026986776804363663,0.01817087845968712,True,True,True,True
OUTWARD,3,0.2,3-5,0.5-1,541,-0.42348554461657545,0.0,471,-0.10528092179680117,0.0,587,-0.6206046313898078,0.0,True,False,True,False
OUTWARD,3,0.2,2-3,<0.25,611,-0.027536211227250716,0.0,597,-0.6304309805187324,0.0,533,-0.28461671436566965,0.0,True,False,True,False
OUTWARD,3,0.2,1-2,0.5-1,2217,-0.1006059579457242,0.030842050933969575,1890,-0.14153586148708897,0.011811797752808988,2013,0.06942689173365464,0.0062777549969779,True,False,True,False
OUTWARD,3,0.2,>=5,<0.25,145,-1.0,0.0,100,1.162202380952381,0.0,126,-0.43548387096774194,0.0,False,False,True,False
OUTWARD,3,0.2,3-5,0.25-0.5,421,0.10781833295207531,0.0,392,0.21341987007088462,0.0,558,-0.5257950170966463,0.0,True,False,True,False
OUTWARD,3,0.2,>=5,0.5-1,216,-0.08166547320492194,0.0,195,-0.39145661296013035,0.0,195,-0.9401004304160689,0.0,False,False,True,False
OUTWARD,3,0.2,0.5-1,<0.25,479,-0.1379349177226609,0.07549668874172186,452,-0.17040062243006118,0.01745329400196657,502,0.08651075316110786,0.01195219123505976,True,False,True,False
OUTWARD,3,0.2,1-2,<0.25,1291,-0.4236789222574828,0.0011645962732919255,1346,-0.2606381027205276,0.00943520741484915,1036,-0.4053198724797509,0.0,True,False,True,False
OUTWARD,3,0.2,<0.5,2-3,78,-0.09623124545172863,0.0,132,0.06411284423179307,0.0,66,0.06304861760223476,0.0,False,False,True,False
OUTWARD,3,0.2,0.5-1,0.5-1,1559,-0.11606714823235684,0.011259160559626915,1370,0.02344547461712474,0.011555777138431181,1381,-0.03137026739074147,0.025675675675675674,True,False,True,False
OUTWARD,3,0.2,3-5,2-3,81,-0.4001700248117403,0.0,85,-0.7649107963545845,0.0,91,0.48030732801721654,0.0,False,False,True,False
OUTWARD,3,0.2,2-3,1-2,442,-0.11433341979310763,0.0,470,-0.3570881886797287,0.0,529,-0.07420423368976545,0.0,True,False,True,False
OUTWARD,3,0.2,0.5-1,1-2,950,0.028415145081542425,0.0029035683863529423,886,0.07555649742706086,0.008534251817833908,895,0.009133458783941326,0.0019069412662090007,True,True,True,True
OUTWARD,3,0.2,3-5,1-2,322,-0.2621601491206909,0.0,322,-0.28402427152661625,0.0,413,-0.24570526716018104,0.0,True,False,True,False
OUTWARD,3,0.2,2-3,0.5-1,901,-0.09289944941289507,0.0,796,-0.3097415117983515,0.0,909,-0.21990051029226187,0.0,True,False,True,False
OUTWARD,3,0.2,1-2,2-3,255,-0.32607433283681675,0.0,211,0.00405861398654999,0.0,167,-0.01544258887578616,0.0,False,False,True,False
OUTWARD,3,0.2,>=5,0.25-0.5,171,-1.0,0.0,98,1.1878722764589817,0.0,210,-0.04902088439542482,0.0,False,False,True,False
OUTWARD,3,0.2,<0.5,1-2,530,0.01984863331282449,0.0,423,-0.025381437234461363,0.0,447,0.03477221088157281,0.0,True,False,True,False
OUTWARD,3,0.2,>=5,1-2,218,-0.5867693234938138,0.0,133,-0.376527678570473,0.0,173,-0.7583018950861039,0.0,False,False,True,False
OUTWARD,3,0.2,3-5,>=3,57,0.4052448337218456,0.0,52,0.15973739783266674,0.0,65,-0.24939074893478136,0.0,False,False,True,False
OUTWARD,3,0.2,0.5-1,>=3,72,-0.06986767217853765,0.0,35,-0.21296829889090071,0.0,67,0.196668430351655,0.0,False,False,True,False
OUTWARD,3,0.2,2-3,>=3,65,-0.00424685008886172,0.0,66,0.0755640741807394,0.0,44,-0.05901519168434899,0.0,False,False,True,False
OUTWARD,3,0.2,<0.5,0.25-0.5,178,-0.02302704756297244,0.02247191011235955,255,-0.14349179770447554,0.0,218,0.09923821717833081,0.039373088685015295,False,False,True,False
OUTWARD,3,0.2,>=5,2-3,80,-0.7210809455783481,0.0,41,-0.13667927116932818,0.0,52,-0.5354768522050622,0.0,False,False,True,False
OUTWARD,3,0.2,1-2,>=3,84,0.15938375947906652,0.0,90,-0.011535574113182047,0.0,85,0.20057984707482623,0.0,False,False,True,False
OUTWARD,3,0.2,<0.5,<0.25,44,-0.45303030303030306,0.0,73,-0.08447488584474885,0.0,69,-0.2786718082031338,0.0,False,False,True,False
OUTWARD,3,0.2,2-3,2-3,119,-0.12668524355164357,0.0,163,0.1314893046567114,0.0,76,-0.0694459989970351,0.0,False,False,True,False
OUTWARD,3,0.2,0.5-1,2-3,175,0.12864997901075464,0.0,275,-0.1060304147536229,0.0,140,-0.12369295654903387,0.0,False,False,True,False
OUTWARD,3,0.2,>=5,>=3,45,-0.25410060355880787,0.0,45,0.24099812556671693,0.0,59,-0.598801974848685,0.0,False,False,True,False
OUTWARD,3,0.2,<0.5,>=3,49,0.07285793997856985,0.0,22,-0.1862193087907843,0.0,19,0.03317131758364313,0.0,False,False,True,False
OUTWARD,3,0.4,1-2,1-2,1227,-0.012952233176228064,0.0,1374,0.04089733455411368,0.0036686810551204846,1159,-0.1112993772038866,0.0,True,False,True,False
OUTWARD,3,0.4,3-5,<0.25,325,-0.9175734309945213,0.0,320,-0.8985061833130733,0.0,349,-0.26200807989664293,0.0,True,False,True,False
OUTWARD,3,0.4,0.5-1,0.25-0.5,993,-0.18934200076676164,0.003486750348675035,861,0.02252898795835937,0.009059233449477353,816,-0.0034919999447701115,0.04875840479653187,True,False,True,False
OUTWARD,3,0.4,2-3,0.25-0.5,798,-0.1576340826419554,0.0,722,-0.030564197149211787,0.0,798,-0.1844266957213994,0.0,True,False,True,False
OUTWARD,3,0.4,1-2,0.25-0.5,1642,-0.26512306511605743,0.0,1718,-0.35695581787123354,0.017389605314576007,1700,-0.08988401374685172,0.0007151796888968353,True,False,True,False
OUTWARD,3,0.4,<0.5,0.5-1,742,0.03372093941696521,0.013207218171448154,483,0.08745470605351419,0.0,572,0.011340938904175018,0.03539094650205762,True,True,True,True
OUTWARD,3,0.4,3-5,0.5-1,559,-0.4460939546316117,0.0,480,-0.12379235100100529,0.0,602,-0.6031639331026818,0.0,True,False,True,False
OUTWARD,3,0.4,2-3,<0.25,604,0.23638480555348004,0.0,542,-0.5923666493040219,0.0,522,-0.1318457935468053,0.0,True,False,True,False
OUTWARD,3,0.4,1-2,0.5-1,2275,-0.10716308386352405,0.030054336470037153,1964,-0.15271701033982343,0.0113403451995685,2069,0.06930256331447025,0.006103548879503741,True,False,True,False
OUTWARD,3,0.4,>=5,0.25-0.5,179,-0.9842193223525146,0.0,100,1.137576362057626,0.0,209,-0.044336258210180605,0.0,False,False,True,False
OUTWARD,3,0.4,3-5,0.25-0.5,425,0.12251094805757716,0.0,412,0.14972328896480142,0.0,601,-0.554577117484836,0.0,True,False,True,False
OUTWARD,3,0.4,>=5,0.5-1,232,-0.1642123969617829,0.0,212,-0.45303540807725995,0.0,207,-0.8816844919786097,0.0,True,False,True,False
OUTWARD,3,0.4,1-2,<0.25,1094,-0.3231145248085589,0.001374885426214482,1095,-0.272304776644515,0.0030231082012483496,920,-0.46254015262613396,0.0,True,False,True,False
OUTWARD,3,0.4,<0.5,2-3,78,-0.09623124545172863,0.0,132,0.06411284423179307,0.0,66,0.06304861760223476,0.0,False,False,True,False
OUTWARD,3,0.4,0.5-1,<0.25,393,-0.058793936978807956,0.12656675749318802,378,-0.3756701710565455,0.020870076425631982,342,-0.42798539336072766,0.017543859649122806,True,False,True,False
OUTWARD,3,0.4,0.5-1,0.5-1,1606,-0.1196554777820786,0.012209302325581395,1414,0.03664475299511611,0.01119440244469204,1432,-0.02691187924687505,0.024728850325379605,True,False,True,False
OUTWARD,3,0.4,3-5,2-3,81,-0.4001700248117403,0.0,85,-0.7649107963545845,0.0,91,0.48030732801721654,0.0,False,False,True,False
OUTWARD,3,0.4,2-3,1-2,445,-0.10845776513892039,0.0,479,-0.3141315663994983,0.0,540,-0.08565265895757976,0.0,True,False,True,False
OUTWARD,3,0.4,0.5-1,1-2,957,0.03178174610012615,0.00288120867380677,893,0.06887969923193243,0.008466211085801064,897,0.010601813278207957,0.001902587519025875,True,True,True,True
OUTWARD,3,0.4,3-5,1-2,329,-0.26542492722192684,0.0,336,-0.2665136417082581,0.0,418,-0.25553321156200276,0.0,True,False,True,False
OUTWARD,3,0.4,2-3,0.5-1,925,-0.06527622498481733,0.0,851,-0.32785853248605884,0.0,929,-0.2117207474393602,0.0,True,False,True,False
OUTWARD,3,0.4,1-2,2-3,257,-0.31792690412047026,0.0,212,0.0040586139865499945,0.0,167,-0.01544258887578616,0.0,False,False,True,False
OUTWARD,3,0.4,>=5,<0.25,117,-1.0,0.0,88,1.4710884353741498,0.0,99,-0.27835051546391754,0.0,False,False,True,False
OUTWARD,3,0.4,<0.5,1-2,531,0.02075457928770595,0.0,425,-0.029967877529828605,0.0,447,0.03477221088157281,0.0,True,False,True,False
