symbol,liquidity_id,contact_number,block,risk_low,risk_high,interval_width,grid_midpoint,switch_type
AG,AG|CANONICAL_EQH|5m|2026-04-07 21:45:00|17960.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQH|5m|2026-04-16 21:55:00|19839.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CANONICAL_EQH|5m|2026-05-12 00:15:00|21163.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CANONICAL_EQH|5m|2026-05-29 21:45:00|18355.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CANONICAL_EQH|5m|2026-06-12 14:30:00|16048.0009765625,1,TB4,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQH|5m|2026-06-12 14:30:00|16048.0009765625,2,TB4,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-02-10 10:45:00|8026.0,1,TB1,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-04-15 22:15:00|8134.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-05-09 02:30:00|8131.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-05-09 02:30:00|8131.0,2,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-07-22 14:45:00|9351.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-10-16 02:00:00|11910.0009765625,1,TB2,0.75,1.0,0.25,0.875,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-10-29 09:45:00|11172.0009765625,1,TB2,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2025-12-09 01:00:00|13554.0009765625,1,TB3,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2026-01-19 22:15:00|22980.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2026-02-10 21:45:00|20271.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2026-04-07 10:00:00|17739.0,1,TB3,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|15m|2026-05-09 01:45:00|19713.0,1,TB4,0.75,1.0,0.25,0.875,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2026-05-18 15:00:00|18351.0,1,TB4,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|15m|2026-06-17 14:15:00|16777.001953125,1,TB4,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|1h|2025-04-23 22:00:00|8156.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2025-03-18 01:05:00|8297.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2025-04-19 00:15:00|8135.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-04-22 11:25:00|8162.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-04-30 14:50:00|8172.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2025-05-09 23:20:00|8180.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-05-09 23:50:00|8181.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-06-14 01:55:00|8830.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-06-17 10:05:00|8821.0009765625,1,TB2,0.75,1.0,0.25,0.875,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2025-11-03 10:40:00|11331.0009765625,1,TB2,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2025-11-21 02:00:00|11905.0009765625,1,TB3,0.5,0.75,0.25,0.625,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2025-12-09 00:30:00|13554.0009765625,1,TB3,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-03-25 21:40:00|18067.0,1,TB3,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-04-10 21:10:00|18560.0,1,TB4,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-05-08 11:20:00|19680.0,1,TB4,0.75,1.0,0.25,0.875,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-05-18 13:45:00|18343.0,1,TB4,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-05-28 23:40:00|18088.0,1,TB4,0.75,1.0,0.25,0.875,SHORT_TO_LONG
AG,AG|CANONICAL_EQL|5m|2026-07-10 22:55:00|14496.0009765625,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2026-07-11 02:20:00|14547.0009765625,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CANONICAL_EQL|5m|2026-08-21 13:50:00|16748.001953125,1,TB4,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-01-14 01:45:00|7845.0,2,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-02-28 14:00:00|7949.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-06-25 14:30:00|8811.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|15m|2025-07-09 23:15:00|8973.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-02-13 00:30:00|21718.0,1,TB3,0.5,0.75,0.25,0.625,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-03-23 21:15:00|18597.0,2,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-03-25 01:45:00|17516.0,1,TB3,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-04-16 21:45:00|20103.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-06-18 00:30:00|17077.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|15m|2026-07-13 22:30:00|14820.0009765625,1,TB4,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-01-11 02:30:00|7845.0,2,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-01-14 09:35:00|7661.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-02-27 14:45:00|7949.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-02-28 02:05:00|7945.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-03-05 01:15:00|7984.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-08 02:30:00|7745.0,1,TB1,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-11 10:00:00|7961.0,1,TB1,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-04-23 11:10:00|8308.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-06-23 21:30:00|8778.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-06-24 21:25:00|8811.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-07-04 14:20:00|8943.0009765625,1,TB2,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-07-09 00:05:00|8973.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-07-09 21:55:00|8932.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-08-13 00:00:00|9218.0009765625,1,TB2,0.5,0.75,0.25,0.625,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-08-20 01:15:00|9218.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-08-26 09:05:00|9380.0009765625,1,TB2,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2025-12-04 02:15:00|13825.0009765625,1,TB3,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-01-28 01:30:00|29497.0,1,TB3,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-02-06 01:50:00|19979.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-02-12 01:15:00|21718.0,1,TB3,0.5,0.75,0.25,0.625,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-02-12 23:55:00|20883.0,1,TB3,0.5,0.75,0.25,0.625,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-03-06 09:20:00|21524.0,1,TB3,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-03-18 21:40:00|20246.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-03-20 22:10:00|18597.0,2,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-03-24 09:10:00|17516.0,1,TB3,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-07 09:50:00|18329.0,1,TB3,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-07 09:50:00|18329.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-07 22:00:00|18178.0,1,TB3,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-07 22:00:00|18178.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-15 22:35:00|20103.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-16 02:30:00|19935.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-04-16 23:45:00|20040.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-05-18 14:25:00|18990.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-06-17 01:15:00|17077.0,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-07-03 02:05:00|15166.0009765625,1,TB4,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-07-10 23:20:00|14820.0009765625,1,TB4,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_HIGH|5m|2026-08-11 22:15:00|16248.0009765625,1,TB4,0.5,0.75,0.25,0.625,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|15m|2025-01-22 14:45:00|7693.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|15m|2025-02-18 14:45:00|7960.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|15m|2025-04-30 00:15:00|8163.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|15m|2025-06-14 01:30:00|8766.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|15m|2026-05-29 23:00:00|17470.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|1h|2025-02-21 23:00:00|7960.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|1h|2025-06-19 11:00:00|8766.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|1h|2026-06-04 02:00:00|17470.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-01-21 21:30:00|7693.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-02-17 21:30:00|7960.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-02-18 00:25:00|7982.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-02-25 09:50:00|7985.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-02-27 09:25:00|7883.0,1,TB1,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-03-20 09:05:00|8305.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-04-23 23:30:00|8156.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-04-25 01:50:00|8249.0,1,TB1,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-04-29 01:10:00|8163.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-06-09 09:05:00|8788.0009765625,1,TB2,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-06-12 14:40:00|8795.0009765625,1,TB2,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-06-13 02:25:00|8766.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-06-23 21:55:00|8719.0009765625,1,TB2,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-07-22 22:15:00|9350.0009765625,1,TB2,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-09-17 22:50:00|9891.0009765625,1,TB2,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2025-11-12 10:35:00|11820.0009765625,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2025-12-30 21:25:00|17210.0,1,TB3,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2026-03-31 02:10:00|17610.0,1,TB3,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2026-03-31 02:10:00|17610.0,1,TB3,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2026-04-10 22:45:00|18454.0,1,TB4,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2026-04-16 10:15:00|19570.0,1,TB4,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|CONFIRMED_SWING_LOW|5m|2026-05-28 23:45:00|17470.0,1,TB4,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2026-08-06 11:00:00|15126.0009765625,1,TB4,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|CONFIRMED_SWING_LOW|5m|2026-08-24 22:10:00|16664.001953125,1,TB4,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-02 10:30:00|7626.0,1,TB1,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-02 13:30:00|7622.0,1,TB1,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-07 21:00:00|7748.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-08 13:30:00|7738.0,1,TB1,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-08 21:00:00|7743.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-13 09:00:00|7845.0,2,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-24 13:30:00|7793.0,1,TB1,1.0,1.5,0.5,1.25,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-24 13:30:00|7793.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-24 21:00:00|7783.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-06 10:30:00|8102.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-21 13:30:00|8147.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-24 09:00:00|8136.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-24 10:30:00|8065.0,1,TB1,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-25 13:30:00|8057.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-26 09:00:00|8003.0,1,TB1,0.75,1.0,0.25,0.875,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-26 13:30:00|7929.0,2,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-26 21:00:00|7931.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-27 09:00:00|7949.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-27 10:30:00|7947.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 09:00:00|7945.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 10:30:00|7881.0,2,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 13:30:00|7881.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-03 10:30:00|7916.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-03 13:30:00|7910.0,1,TB1,2.0,3.0,1.0,2.5,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-05 09:00:00|7984.0,1,TB1,2.0,3.0,1.0,2.5,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-07 10:30:00|8049.0,1,TB1,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-07 21:00:00|8059.0,1,TB1,1.0,1.5,0.5,1.25,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-12 13:30:00|8102.0,1,TB1,1.5,2.0,0.5,1.75,SHORT_TO_LONG
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-24 10:30:00|8244.0,1,TB1,1.5,2.0,0.5,1.75,LONG_TO_SHORT
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-26 10:30:00|8376.0,1,TB1,0.5,0.75,0.25,0.625,LONG_TO_SHORT
