instrument,block,fold,train_rows_B0,test_rows_B0,train_up_rate_B0,auc_B0,brier_skill_B0,logloss_skill_B0,return_spread_B0,train_rows_B1,test_rows_B1,train_up_rate_B1,auc_B1,brier_skill_B1,logloss_skill_B1,return_spread_B1,delta_auc,delta_brier_skill,delta_logloss_skill,delta_return_spread,train_rows_B2,test_rows_B2,train_up_rate_B2,auc_B2,brier_skill_B2,logloss_skill_B2,return_spread_B2,train_rows_B3,test_rows_B3,train_up_rate_B3,auc_B3,brier_skill_B3,logloss_skill_B3,return_spread_B3
SN,B2,6,11331,1259,0.49757302974141737,0.5329500706785137,0.003219233222764628,0.0023336051442450767,1.184440311502185e-06,,,,,,,,0.003186843699515274,0.001050458476373195,0.0007697469693962455,-1.7370722510679836e-05,11331.0,1259.0,0.49757302974141737,0.536136914378029,0.004269691699137823,0.0031033521136413222,-1.618628219917765e-05,,,,,,,
SN,B3,0,3777,1259,0.4847762774688906,0.5226914806626488,-0.006300810258137002,-0.004833090625933956,-7.747537639139303e-06,,,,,,,,0.02117467720605304,0.004039476128336439,0.0026661213316090393,0.00022174805515920833,,,,,,,,3777.0,1259.0,0.4847762774688906,0.5438661578687018,-0.002261334129800563,-0.0021669692943249164,0.00021400051752006903
SN,B3,1,5036,1259,0.4896743447180302,0.5006916397415186,-0.02745271267902094,-0.021048246453051256,-0.00021101050630554689,,,,,,,,-0.004005957189014531,0.004459146594321339,0.0036850034803586063,0.0002738366959666582,,,,,,,,5036.0,1259.0,0.4896743447180302,0.4966856825525041,-0.0229935660846996,-0.01736324297269265,6.282618966111129e-05
SN,B3,2,6295,1259,0.49007148530579825,0.5184793966653037,0.00018519432896679788,0.0001262973872565576,0.00019394275641490327,,,,,,,,-0.0073877202812735465,-0.002076889380271396,-0.0015172230876140391,-6.364733049868756e-05,,,,,,,,6295.0,1259.0,0.49007148530579825,0.5110916763840302,-0.0018916950513045983,-0.0013909257003574815,0.0001302954259162157
SN,B3,3,7554,1259,0.4929838496160974,0.5491055654825,0.006443282190839894,0.0046531060257738455,5.213909834108125e-07,,,,,,,,-0.015805293921681507,-0.0029851065190047432,-0.0021588630812947596,-7.327721832250241e-05,,,,,,,,7554.0,1259.0,0.4929838496160974,0.5333002715608185,0.003458175671835151,0.002494242944479086,-7.27558273390916e-05
SN,B3,4,8813,1259,0.4946102348802905,0.5306938377219593,0.002835128822651245,0.0020443638089594485,0.00011588456366531237,,,,,,,,-0.004220513287222505,2.3155188598189547e-05,1.704527972645753e-05,-8.046077406740059e-05,,,,,,,,8813.0,1259.0,0.4946102348802905,0.5264733244347368,0.0028582840112494345,0.002061409088685906,3.5423789597911777e-05
SN,B3,5,10072,1259,0.4979150119142176,0.5476140000201903,0.006205671375220767,0.004477605553241171,8.166663696541214e-05,,,,,,,,-0.0021704675086060554,-0.0006523072793737095,-0.00047216295625529536,2.2591498276406573e-06,,,,,,,,10072.0,1259.0,0.4979150119142176,0.5454435325115843,0.005553364095847058,0.004005442596985875,8.39257867930528e-05
SN,B3,6,11331,1259,0.49757302974141737,0.5329500706785137,0.003219233222764628,0.0023336051442450767,1.184440311502185e-06,,,,,,,,-0.000386207592891763,0.00016005674391383895,0.0001157987006102923,1.302997245980001e-05,,,,,,,,11331.0,1259.0,0.49757302974141737,0.532563863085622,0.003379289966678467,0.002449403844855369,1.4214412771302195e-05
I,B1,0,1772,590,0.3809255079006772,0.5142140668390309,-0.018823649014918065,-0.016097013506630065,-0.00018929206210778506,1772.0,590.0,0.3809255079006772,0.5217131092597912,-0.017713320048499792,-0.01507728580112544,-0.00018978993289826287,0.007499042420760271,0.0011103289664182725,0.001019727705504625,-4.978707904778029e-07,,,,,,,,,,,,,,
I,B1,1,2362,590,0.38569009314140557,0.5710844957626612,0.014191084470631554,0.01025438070422613,0.0007170082721404713,2362.0,590.0,0.38569009314140557,0.5569978843188582,0.008812531492217057,0.005856822587193999,0.0003918988951174366,-0.014086611443802965,-0.005378552978414497,-0.00439755811703213,-0.00032510937702303467,,,,,,,,,,,,,,
I,B1,2,2952,590,0.3888888888888889,0.4941744081510339,-0.02042928892588569,-0.01526748021059321,0.0002222195622326333,2952.0,590.0,0.3888888888888889,0.48420737189092,-0.019950144723551055,-0.015000130540272938,1.0029437268515093e-05,-0.009967036260113915,0.00047914420233463595,0.00026734967032027157,-0.0002121901249641182,,,,,,,,,,,,,,
I,B1,3,3542,590,0.3904573687182383,0.5744378392349444,0.005620647617446184,0.004647603231346498,-2.2503604698527116e-05,3542.0,590.0,0.3904573687182383,0.5814225405851149,0.00897372355606374,0.00710653307512521,1.3176816549164314e-05,0.006984701350170486,0.0033530759386175557,0.002458929843778712,3.568042124769143e-05,,,,,,,,,,,,,,
I,B1,4,4132,590,0.38794772507260405,0.5319589764839946,0.00630144897723961,0.005096296611169171,0.0003344080442476825,4132.0,590.0,0.38794772507260405,0.5538045167305501,0.013309443969807155,0.010362254482958577,0.00018478840951412576,0.021845540246555495,0.0070079949925675455,0.005265957871789406,-0.00014961963473355676,,,,,,,,,,,,,,
I,B1,5,4722,590,0.38098263447691655,0.5407857882822392,0.0056551560528318445,0.004141851284840903,0.00011401005926449498,4722.0,590.0,0.38098263447691655,0.5507168527542238,0.009663875857692461,0.007102998177317854,0.00034538841468778614,0.009931064471984552,0.0040087198048606165,0.0029611468924769513,0.00023137835542329116,,,,,,,,,,,,,,
I,B1,6,5312,590,0.37650602409638556,0.5486681378046281,0.005752582029827535,0.00426752124210783,0.0002505542899274755,5312.0,590.0,0.37650602409638556,0.5379963583306202,0.0032015051737021016,0.0021933826423577996,0.0001273455944863349,-0.01067177947400788,-0.0025510768561254338,-0.0020741385997500306,-0.00012320869544114058,,,,,,,,,,,,,,
I,B2,0,1772,590,0.3809255079006772,0.5142140668390309,-0.018823649014918065,-0.016097013506630065,-0.00018929206210778506,,,,,,,,0.0010293976826583062,0.002346301822614416,0.0023167536011059475,5.6988681958863e-05,1772.0,590.0,0.3809255079006772,0.5152434645216892,-0.01647734719230365,-0.013780259905524117,-0.00013230338014892206,,,,,,,
I,B2,1,2362,590,0.38569009314140557,0.5710844957626612,0.014191084470631554,0.01025438070422613,0.0007170082721404713,,,,,,,,0.001954315630939174,-0.00027927565336227644,-0.00037473349530536826,-8.92261215885929e-05,2362.0,590.0,0.38569009314140557,0.5730388113936004,0.013911808817269278,0.009879647208920761,0.0006277821505518784,,,,,,,
I,B2,2,2952,590,0.3888888888888889,0.4941744081510339,-0.02042928892588569,-0.01526748021059321,0.0002222195622326333,,,,,,,,0.004848666466886364,0.006384790565667986,0.004550702808596485,0.00027284313363395426,2952.0,590.0,0.3888888888888889,0.4990230746179203,-0.014044498360217705,-0.010716777401996724,0.0004950626958665875,,,,,,,
I,B2,3,3542,590,0.3904573687182383,0.5744378392349444,0.005620647617446184,0.004647603231346498,-2.2503604698527116e-05,,,,,,,,0.019354084357961265,0.00971757446098509,0.007190408669182413,6.523479873406823e-05,3542.0,590.0,0.3904573687182383,0.5937919235929057,0.015338222078431274,0.01183801190052891,4.2731194035541115e-05,,,,,,,
I,B2,4,4132,590,0.38794772507260405,0.5319589764839946,0.00630144897723961,0.005096296611169171,0.0003344080442476825,,,,,,,,0.012560861908215037,0.007077405228868239,0.0052091540872925,-0.00014556132871479198,4132.0,590.0,0.38794772507260405,0.5445198383922096,0.013378854206107849,0.010305450698461671,0.00018884671553289053,,,,,,,
I,B2,5,4722,590,0.38098263447691655,0.5407857882822392,0.0056551560528318445,0.004141851284840903,0.00011401005926449498,,,,,,,,-0.00927879880801652,-0.005277551693160021,-0.0038533864279566288,-9.06585081987369e-05,4722.0,590.0,0.38098263447691655,0.5315069894742227,0.0003776043596718237,0.00028846485688427403,2.3351551065758076e-05,,,,,,,
I,B2,6,5312,590,0.37650602409638556,0.5486681378046281,0.005752582029827535,0.00426752124210783,0.0002505542899274755,,,,,,,,-0.019341846639896798,-0.004738664775116086,-0.003784480675424362,2.5934715888962557e-05,5312.0,590.0,0.37650602409638556,0.5293262911647313,0.0010139172547114494,0.00048304056668346806,0.00027648900581643803,,,,,,,
I,B3,0,1772,590,0.3809255079006772,0.5142140668390309,-0.018823649014918065,-0.016097013506630065,-0.00018929206210778506,,,,,,,,0.0031899358421909607,0.001524836302515098,0.001669660922019034,-7.051615931432512e-05,,,,,,,,1772.0,590.0,0.3809255079006772,0.5174040026812219,-0.017298812712402967,-0.01442735258461103,-0.0002598082214221102
I,B3,1,2362,590,0.38569009314140557,0.5710844957626612,0.014191084470631554,0.01025438070422613,0.0007170082721404713,,,,,,,,-0.01275982835490852,-0.0041617593931442265,-0.0034283778941343046,-0.00017978662947099326,,,,,,,,2362.0,590.0,0.38569009314140557,0.5583246674077527,0.010029325077487328,0.006826002810091825,0.000537221642669478
I,B3,2,2952,590,0.3888888888888889,0.4941744081510339,-0.02042928892588569,-0.01526748021059321,0.0002222195622326333,,,,,,,,0.0024393167515732173,0.008137860844863676,0.005874508058418604,-0.0001607480874734688,,,,,,,,2952.0,590.0,0.3888888888888889,0.49661372490260713,-0.012291428081022016,-0.009392972152174606,6.147147475916451e-05
I,B3,3,3542,590,0.3904573687182383,0.5744378392349444,0.005620647617446184,0.004647603231346498,-2.2503604698527116e-05,,,,,,,,0.014480178217578077,0.009328511008393714,0.006988999181217759,0.000332326238339457,,,,,,,,3542.0,590.0,0.3904573687182383,0.5889180174525225,0.014949158625839898,0.011636602412564256,0.00030982263364092984
I,B3,4,4132,590,0.38794772507260405,0.5319589764839946,0.00630144897723961,0.005096296611169171,0.0003344080442476825,,,,,,,,0.021560654718740357,0.010540133660590145,0.007776916432668091,-0.00019194951412846025,,,,,,,,4132.0,590.0,0.38794772507260405,0.553519631202735,0.016841582637829755,0.012873213043837262,0.00014245853011922227
I,B3,5,4722,590,0.38098263447691655,0.5407857882822392,0.0056551560528318445,0.004141851284840903,0.00011401005926449498,,,,,,,,0.0010551356328895034,-0.0002773267800922907,-0.00017335294815989943,5.655552698460148e-05,,,,,,,,4722.0,590.0,0.38098263447691655,0.5418409239151287,0.005377829272739554,0.003968498336681003,0.00017056558624909646
I,B3,6,5312,590,0.37650602409638556,0.5486681378046281,0.005752582029827535,0.00426752124210783,0.0002505542899274755,,,,,,,,-0.021024008489189505,-0.005469818762181999,-0.004279587812402119,-0.00013991671082527797,,,,,,,,5312.0,590.0,0.37650602409638556,0.5276441293154386,0.00028276326764553605,-1.2066570294289036e-05,0.0001106375791021975
SC,B1,0,5275,1758,0.43924170616113745,0.5121262436839089,-0.002857505010349204,-0.002167375538337568,-8.26080143014405e-05,5275.0,1758.0,0.43924170616113745,0.520783195290931,-0.0007140518457868783,-0.0005956936525841616,-5.390794428993868e-05,0.008656951607022068,0.0021434531645623256,0.0015716818857534065,2.8700070011501824e-05,,,,,,,,,,,,,,
SC,B1,1,7033,1758,0.4444760415185554,0.5232467018469658,-0.0019155575895002386,-0.0015258724216431485,0.00012378292271755039,7033.0,1758.0,0.4444760415185554,0.529217018469657,0.002059327912892872,0.00150256350239375,7.125764179840617e-05,0.0059703166226912074,0.003974885502393111,0.0030284359240368985,-5.252528091914422e-05,,,,,,,,,,,,,,
SC,B1,2,8791,1758,0.44181549311796153,0.5295151563089586,0.005633829637644916,0.0040852807773217314,-3.2059002513891546e-05,8791.0,1758.0,0.44181549311796153,0.5453437967212009,0.009626776894994915,0.0069889487950962614,-0.00013912579124416617,0.0158286404122423,0.003992947257349999,0.00290366801777453,-0.00010706678873027462,,,,,,,,,,,,,,
SC,B1,3,10549,1758,0.4480045501943312,0.5275130240699313,0.00829857536676093,0.005969109828883212,-6.447163927104547e-05,10549.0,1758.0,0.4480045501943312,0.5257186541967023,0.0075270909890694515,0.0054278431011276496,2.8810174247258356e-05,-0.001794369873229007,-0.0007714843776914782,-0.0005412667277555627,9.328181351830382e-05,,,,,,,,,,,,,,
SC,B1,4,12307,1758,0.4565694320305517,0.530377320485247,0.002415636205670868,0.0017487482730084158,-0.00014159736218108399,12307.0,1758.0,0.4565694320305517,0.5340816498918135,0.003144118968859355,0.00226118473408754,6.248265630101866e-05,0.003704329406566509,0.0007284827631884871,0.0005124364610791243,0.00020408001848210266,,,,,,,,,,,,,,
SC,B1,5,14065,1758,0.45801635264841806,0.5252204377058891,0.0026522107525638328,0.0019416385000040615,-4.027021558305527e-05,14065.0,1758.0,0.45801635264841806,0.5226568913737023,0.0022990078038700457,0.0016809502533783327,-5.873677437052593e-05,-0.0025635463321868057,-0.0003532029486937871,-0.00026068824662572876,-1.8466558787470656e-05,,,,,,,,,,,,,,
SC,B1,6,15823,1758,0.4593945522340896,0.5300841797906377,0.00465381658820041,0.0033715060480602466,6.704104546438985e-05,15823.0,1758.0,0.4593945522340896,0.5258674245954089,0.00379136057190288,0.002731562252617059,0.00011262064861423063,-0.004216755195228794,-0.0008624560162975303,-0.0006399437954431875,4.557960314984079e-05,,,,,,,,,,,,,,
SC,B2,0,5275,1758,0.43924170616113745,0.5121262436839089,-0.002857505010349204,-0.002167375538337568,-8.26080143014405e-05,,,,,,,,0.0031137677762149707,-0.0031717943380988878,-0.0023999336216373734,2.4970205575948096e-05,5275.0,1758.0,0.43924170616113745,0.5152400114601239,-0.006029299348448092,-0.004567309159974942,-5.763780872549241e-05,,,,,,,
SC,B2,1,7033,1758,0.4444760415185554,0.5232467018469658,-0.0019155575895002386,-0.0015258724216431485,0.00012378292271755039,,,,,,,,-0.009800791556728194,-0.00125619943946087,-0.0008247062904174207,-4.134756345081089e-05,7033.0,1758.0,0.4444760415185554,0.5134459102902376,-0.0031717570289611086,-0.0023505787120605692,8.243535926673949e-05,,,,,,,
SC,B2,2,8791,1758,0.44181549311796153,0.5295151563089586,0.005633829637644916,0.0040852807773217314,-3.2059002513891546e-05,,,,,,,,0.002555118860680272,-0.0019117491832816302,-0.001490902114264836,-0.00025397419435682893,8791.0,1758.0,0.44181549311796153,0.5320702751696389,0.0037220804543632857,0.0025943786630568955,-0.00028603319687072045,,,,,,,
SC,B2,3,10549,1758,0.4480045501943312,0.5275130240699313,0.00829857536676093,0.005969109828883212,-6.447163927104547e-05,,,,,,,,-0.005688644461015913,-0.0016108766476773395,-0.0011926400268769122,9.177845591413667e-05,10549.0,1758.0,0.4480045501943312,0.5218243796089154,0.00668769871908359,0.0047764698020063,2.7306816643091206e-05,,,,,,,
SC,B2,4,12307,1758,0.4565694320305517,0.530377320485247,0.002415636205670868,0.0017487482730084158,-0.00014159736218108399,,,,,,,,-0.0022962813756896017,-0.0006931863302394037,-0.0005064402289973735,-3.0341737030418412e-05,12307.0,1758.0,0.4565694320305517,0.5280810391095574,0.0017224498754314643,0.0012423080440110423,-0.0001719390992115024,,,,,,,
SC,B2,5,14065,1758,0.45801635264841806,0.5252204377058891,0.0026522107525638328,0.0019416385000040615,-4.027021558305527e-05,,,,,,,,-0.003393597564143924,-0.0006571094917637854,-0.00048029369214686035,7.998830435570278e-06,14065.0,1758.0,0.45801635264841806,0.5218268401417452,0.0019951012608000473,0.0014613448078572011,-3.2271385147484994e-05,,,,,,,
SC,B2,6,15823,1758,0.4593945522340896,0.5300841797906377,0.00465381658820041,0.0033715060480602466,6.704104546438985e-05,,,,,,,,0.0016392021039770555,-0.00010969059133880688,-8.061583854923615e-05,4.682279163737675e-05,15823.0,1758.0,0.4593945522340896,0.5317233818946148,0.004544125996861603,0.0032908902095110104,0.0001138638371017666,,,,,,,
SC,B3,0,5275,1758,0.43924170616113745,0.5121262436839089,-0.002857505010349204,-0.002167375538337568,-8.26080143014405e-05,,,,,,,,0.006457389175391959,-0.0016876478670144746,-0.0013226789137126271,-1.2601573890542113e-05,,,,,,,,5275.0,1758.0,0.43924170616113745,0.5185836328593009,-0.0045451528773636785,-0.0034900544520501953,-9.520958819198262e-05
SC,B3,1,7033,1758,0.4444760415185554,0.5232467018469658,-0.0019155575895002386,-0.0015258724216431485,0.00012378292271755039,,,,,,,,0.001021108179419583,0.0015563924704595777,0.001256170237935228,-6.94958945025934e-05,,,,,,,,7033.0,1758.0,0.4444760415185554,0.5242678100263853,-0.00035916511904066084,-0.00026970218370792054,5.428702821495698e-05
SC,B3,2,8791,1758,0.44181549311796153,0.5295151563089586,0.005633829637644916,0.0040852807773217314,-3.2059002513891546e-05,,,,,,,,0.015023398690606982,0.004406941795404018,0.0031841054267567337,-1.1989610208151786e-05,,,,,,,,8791.0,1758.0,0.44181549311796153,0.5445385549995656,0.010040771433048934,0.007269386204078465,-4.404861272204333e-05
SC,B3,3,10549,1758,0.4480045501943312,0.5275130240699313,0.00829857536676093,0.005969109828883212,-6.447163927104547e-05,,,,,,,,-0.006652503314276359,-0.0012741808352562112,-0.000911510009262706,9.358238436344625e-05,,,,,,,,10549.0,1758.0,0.4480045501943312,0.5208605207556549,0.0070243945315047185,0.005057599819620506,2.911074509240078e-05
SC,B3,4,12307,1758,0.4565694320305517,0.530377320485247,0.002415636205670868,0.0017487482730084158,-0.00014159736218108399,,,,,,,,0.0010669196431472017,0.0002912143141647894,0.00019352915409676097,9.80709827664017e-05,,,,,,,,12307.0,1758.0,0.4565694320305517,0.5314442401283942,0.0027068505198356574,0.0019422774271051768,-4.352637941468228e-05
SC,B3,5,14065,1758,0.45801635264841806,0.5252204377058891,0.0026522107525638328,0.0019416385000040615,-4.027021558305527e-05,,,,,,,,-0.001711412360099418,4.8671394306309956e-05,2.9285260891409592e-05,7.788908846908578e-05,,,,,,,,14065.0,1758.0,0.45801635264841806,0.5235090253457897,0.0027008821468701427,0.001970923760895471,3.76188728860305e-05
SC,B3,6,15823,1758,0.4593945522340896,0.5300841797906377,0.00465381658820041,0.0033715060480602466,6.704104546438985e-05,,,,,,,,-0.003711339939324265,-0.0007028783250382364,-0.0005243156500124302,1.983109229348894e-05,,,,,,,,15823.0,1758.0,0.4593945522340896,0.5263728398513134,0.003950938263162174,0.0028471903980478164,8.687213775787878e-05
M,B1,0,1772,590,0.40914221218961627,0.5025154230317274,-0.018921487356734934,-0.013493232963308177,1.0280394719636442e-05,1772.0,590.0,0.40914221218961627,0.5256132491186839,-0.007066636503035406,-0.004626586255692233,0.00016316841919760108,0.02309782608695654,0.011854850853699528,0.008866646707615944,0.00015288802447796464,,,,,,,,,,,,,,
M,B1,1,2362,590,0.40093141405588484,0.5566916391968835,0.006572050571855281,0.005222376880364421,0.00026733837803933827,2362.0,590.0,0.40093141405588484,0.5674438118070123,0.009268784991490642,0.0070051961838620835,0.00017406661035218878,0.01075217261012884,0.0026967344196353604,0.0017828193034976625,-9.32717676871495e-05,,,,,,,,,,,,,,
M,B1,2,2952,590,0.4000677506775068,0.4897411764705882,-0.023445178670334466,-0.018162499550069544,-0.0002774737274566522,2952.0,590.0,0.4000677506775068,0.5135058823529411,-0.01442432864851284,-0.010981262520131096,-0.0002713176951798174,0.023764705882352966,0.009020850021821625,0.007181237029938448,6.1560322768347965e-06,,,,,,,,,,,,,,
M,B1,3,3542,590,0.40400903444381703,0.515529939161063,-0.004854081889670958,-0.0035947569894700937,-0.00010216797507323448,3542.0,590.0,0.40400903444381703,0.5268497764495202,-0.006682709529412412,-0.005022963925723101,-9.930451895702957e-05,0.011319837288457202,-0.0018286276397414536,-0.001428206936253007,2.8634561162049077e-06,,,,,,,,,,,,,,
M,B1,4,4132,590,0.40513068731848983,0.5176772393868071,0.0020713066714204142,0.001569498771002431,-7.781333130321745e-05,4132.0,590.0,0.40513068731848983,0.5341527502770824,0.00468152666958499,0.0037179946285849086,1.1902265779161932e-05,0.016475510890275324,0.0026102199981645757,0.0021484958575824775,8.971559708237939e-05,,,,,,,,,,,,,,
M,B1,5,4722,590,0.39961880559085133,0.5126984678456034,-0.008340872881060779,-0.0064444677259025696,-1.0710051561139e-05,4722.0,590.0,0.39961880559085133,0.5098264021586817,-0.009858808890189641,-0.007528571063700973,-5.096398326209219e-05,-0.0028720656869216654,-0.0015179360091288618,-0.0010841033377984033,-4.025393170095319e-05,,,,,,,,,,,,,,
M,B1,6,5312,590,0.4058734939759036,0.5250343133297194,-9.271441935121416e-05,-0.00013628698701051434,0.00015387915432694472,5312.0,590.0,0.4058734939759036,0.5414412751871374,0.00820608405754708,0.006184504635765475,0.0002711820272888545,0.016406961857417968,0.008298798476898295,0.00632079162277599,0.0001173028729619098,,,,,,,,,,,,,,
M,B2,0,1772,590,0.40914221218961627,0.5025154230317274,-0.018921487356734934,-0.013493232963308177,1.0280394719636442e-05,,,,,,,,-0.014205101840971401,-0.0023409686704525257,-0.0017713775378953578,-4.492766972180125e-05,1772.0,590.0,0.40914221218961627,0.48831032119075596,-0.02126245602718746,-0.015264610501203535,-3.464727500216481e-05,,,,,,,
M,B2,1,2362,590,0.40093141405588484,0.5566916391968835,0.006572050571855281,0.005222376880364421,0.00026733837803933827,,,,,,,,0.0019238837278993115,9.782060691110317e-05,-0.00012553888023270066,-8.049467832240738e-05,2362.0,590.0,0.40093141405588484,0.5586155229247828,0.0066698711787663845,0.00509683800013172,0.0001868436997169309,,,,,,,
M,B2,2,2952,590,0.4000677506775068,0.4897411764705882,-0.023445178670334466,-0.018162499550069544,-0.0002774737274566522,,,,,,,,0.00248823529411768,0.00045719507123664904,0.0007215063878569516,0.00021630404542063102,2952.0,590.0,0.4000677506775068,0.49222941176470586,-0.022987983599097817,-0.017440993162212592,-6.116968203602116e-05,,,,,,,
M,B2,3,3542,590,0.40400903444381703,0.515529939161063,-0.004854081889670958,-0.0035947569894700937,-0.00010216797507323448,,,,,,,,0.026161928819629865,0.006815659356355641,0.005084438017514903,0.0001599465730959034,3542.0,590.0,0.40400903444381703,0.5416918679806929,0.001961577466684683,0.0014896810280448092,5.777859802266891e-05,,,,,,,
M,B2,4,4132,590,0.40513068731848983,0.5176772393868071,0.0020713066714204142,0.001569498771002431,-7.781333130321745e-05,,,,,,,,0.009763265712755764,0.0002684689240883831,0.0002918325136798128,0.00013336919645315218,4132.0,590.0,0.40513068731848983,0.5274405050995629,0.0023397755955087973,0.0018613312846822438,5.5555865149934724e-05,,,,,,,
M,B2,5,4722,590,0.39961880559085133,0.5126984678456034,-0.008340872881060779,-0.0064444677259025696,-1.0710051561139e-05,,,,,,,,0.0005848359564094574,-0.0018309072163928963,-0.0014488629527440455,-0.00018503570702210382,4722.0,590.0,0.39961880559085133,0.5132833038020128,-0.010171780097453675,-0.007893330678646615,-0.00019574575858324282,,,,,,,
M,B2,6,5312,590,0.4058734939759036,0.5250343133297194,-9.271441935121416e-05,-0.00013628698701051434,0.00015387915432694472,,,,,,,,0.027260354551850496,0.011439150446826862,0.008423105914123319,4.9191867529283325e-05,5312.0,590.0,0.4058734939759036,0.5522946678815699,0.011346436027475648,0.008286818927112805,0.00020307102185622804,,,,,,,
M,B3,0,1772,590,0.40914221218961627,0.5025154230317274,-0.018921487356734934,-0.013493232963308177,1.0280394719636442e-05,,,,,,,,0.023544604386995682,0.014409957552536712,0.01073094175913103,0.00010643158227667701,,,,,,,,1772.0,590.0,0.40914221218961627,0.526060027418723,-0.004511529804198222,-0.0027622912041771475,0.00011671197699631346
M,B3,1,2362,590,0.40093141405588484,0.5566916391968835,0.006572050571855281,0.005222376880364421,0.00026733837803933827,,,,,,,,-0.005873539106982406,-0.00047650075778804535,-0.0009530773293738859,-0.00012043457792820035,,,,,,,,2362.0,590.0,0.40093141405588484,0.5508181000899011,0.006095549814067236,0.004269299550990535,0.00014690380011113792
M,B3,2,2952,590,0.4000677506775068,0.4897411764705882,-0.023445178670334466,-0.018162499550069544,-0.0002774737274566522,,,,,,,,0.033564705882352996,0.01511365686521482,0.011729381646103265,0.00022908680487283863,,,,,,,,2952.0,590.0,0.4000677506775068,0.5233058823529412,-0.008331521805119646,-0.006433117903966279,-4.838692258381355e-05
M,B3,3,3542,590,0.40400903444381703,0.515529939161063,-0.004854081889670958,-0.0035947569894700937,-0.00010216797507323448,,,,,,,,0.016075473488217695,0.003023163127453099,0.0021759769080191838,0.00017018216407979766,,,,,,,,3542.0,590.0,0.40400903444381703,0.5316054126492807,-0.001830918762217859,-0.00141878008145091,6.801418900656317e-05
M,B3,4,4132,590,0.40513068731848983,0.5176772393868071,0.0020713066714204142,0.001569498771002431,-7.781333130321745e-05,,,,,,,,0.0104419621175329,-0.0024993609786563287,-0.001780602630061967,3.415036704907495e-05,,,,,,,,4132.0,590.0,0.40513068731848983,0.52811920150434,-0.0004280543072359144,-0.000211103859059536,-4.3662964254142505e-05
M,B3,5,4722,590,0.39961880559085133,0.5126984678456034,-0.008340872881060779,-0.0064444677259025696,-1.0710051561139e-05,,,,,,,,-0.01974545159758656,-0.004962531616297339,-0.0037889517112579263,-0.00013526109367063857,,,,,,,,4722.0,590.0,0.39961880559085133,0.4929530162480168,-0.013303404497358118,-0.010233419437160496,-0.00014597114523177756
M,B3,6,5312,590,0.4058734939759036,0.5250343133297194,-9.271441935121416e-05,-0.00013628698701051434,0.00015387915432694472,,,,,,,,0.027208452036308617,0.013369340116661244,0.00989100989423386,1.653570438070554e-05,,,,,,,,5312.0,590.0,0.4058734939759036,0.552242765366028,0.01327662569731003,0.009754722907223345,0.00017041485870765026
CF,B1,0,1772,590,0.36343115124153497,0.5103956906967378,-0.01052583280793784,-0.0074025125871297615,-1.0832381010503916e-05,1772.0,590.0,0.36343115124153497,0.5558296415626258,0.0081982377125982,0.006652931263826489,9.054947753820675e-05,0.04543395086588797,0.01872407052053604,0.01405544385095625,0.00010138185854871066,,,,,,,,,,,,,,
CF,B1,1,2362,590,0.3607112616426757,0.5426,0.002338508268394879,0.001274465781889722,0.00017087898952023838,2362.0,590.0,0.3607112616426757,0.5646882352941176,0.012232308298821493,0.009516775961824098,0.00030174541370302395,0.02208823529411763,0.009893800030426614,0.008242310179934376,0.00013086642418278557,,,,,,,,,,,,,,
CF,B1,2,2952,590,0.37330623306233063,0.5268032902137233,-0.0020408021927298403,-0.001830571974202222,-5.427762322205958e-05,2952.0,590.0,0.37330623306233063,0.5223917322834646,-0.004029182581294588,-0.003932307675252211,-8.156794719205728e-05,-0.004411557930258714,-0.0019883803885647477,-0.0021017357010499893,-2.7290323969997698e-05,,,,,,,,,,,,,,
CF,B1,3,3542,590,0.38283455674760025,0.5911562903206358,0.018845870573699686,0.014267479590925891,0.0003435761805691066,3542.0,590.0,0.38283455674760025,0.5816300690952502,0.015982838194493088,0.01232111743362374,0.00031158750076241477,-0.0095262212253856,-0.002863032379206598,-0.0019463621573021506,-3.1988679806691834e-05,,,,,,,,,,,,,,
CF,B1,4,4132,590,0.3840755082284608,0.5584645017961807,0.010419646880813982,0.00768449766563839,7.415297111916306e-05,4132.0,590.0,0.3840755082284608,0.5687098222726414,0.01497661156272545,0.011218410365302911,5.652769510806922e-05,0.010245320476460762,0.004556964681911468,0.003533912699664521,-1.7625276011093844e-05,,,,,,,,,,,,,,
CF,B1,5,4722,590,0.3883947479881406,0.5782682391138274,0.013472957445896272,0.010021944665679294,0.00021210342253466378,4722.0,590.0,0.3883947479881406,0.5674357811306341,0.009908073428946507,0.007177138755447232,0.0003210268911871233,-0.010832457983193322,-0.0035648840169497653,-0.002844805910232062,0.00010892346865245953,,,,,,,,,,,,,,
CF,B1,6,5312,590,0.39006024096385544,0.5387411764705883,-0.0026051697003117713,-0.002249470724966507,-4.38951538608571e-06,5312.0,590.0,0.39006024096385544,0.5313411764705882,-0.004229394570887779,-0.003512350166949396,-4.117956176588846e-05,-0.007400000000000073,-0.0016242248705760076,-0.0012628794419828893,-3.679004637980275e-05,,,,,,,,,,,,,,
