candidate_id,symbol,step,bar_index,bar_start_time,open,high,low,close,gap_minutes,contiguous_from_previous,open_atr,high_atr,low_atr,close_atr
CU:5m:1:1:33150:33155:2,CU,1,33179.0,2026-07-04 00:25:00,102890.0,102900.0,102850.0,102860.0,0.0,False,0.0,0.15895286883741183,-0.6358114753496473,-0.47685860651223544
CU:5m:1:1:33150:33155:2,CU,2,33180.0,2026-07-04 00:30:00,102860.0,102880.0,102850.0,102880.0,5.0,True,-0.47685860651223544,-0.15895286883741183,-0.6358114753496473,-0.15895286883741183
CU:5m:1:1:33150:33155:2,CU,3,33181.0,2026-07-04 00:35:00,102870.0,102920.0,102870.0,102900.0,5.0,True,-0.31790573767482366,0.47685860651223544,-0.31790573767482366,0.15895286883741183
CU:5m:1:1:33150:33155:2,CU,4,33182.0,2026-07-04 00:40:00,102890.0,102960.0,102890.0,102960.0,5.0,True,0.0,1.1126700818618827,0.0,1.1126700818618827
CU:5m:1:1:33150:33155:2,CU,5,33183.0,2026-07-04 00:45:00,102960.0,103000.0,102930.0,102950.0,5.0,True,1.1126700818618827,1.74848155721153,0.6358114753496473,0.9537172130244709
CU:5m:1:1:33150:33155:2,CU,6,33184.0,2026-07-04 00:50:00,102930.0,102960.0,102930.0,102960.0,5.0,True,0.6358114753496473,1.1126700818618827,0.6358114753496473,1.1126700818618827
CU:5m:1:1:33150:33155:2,CU,7,33185.0,2026-07-04 00:55:00,102960.0,103010.0,102950.0,102970.0,5.0,True,1.1126700818618827,1.9074344260489418,0.9537172130244709,1.2716229506992947
CU:5m:1:1:33150:33155:2,CU,8,33186.0,2026-07-06 09:00:00,103140.0,103340.0,103030.0,103310.0,3365.0,False,3.9738217209352955,7.152879097683532,2.2253401637237653,6.676020491171297
CU:5m:1:1:33150:33155:2,CU,9,33187.0,2026-07-06 09:05:00,103290.0,103320.0,103220.0,103300.0,5.0,True,6.358114753496473,6.834973360008708,5.24544467163459,6.517067622333885
CU:5m:1:1:33150:33155:2,CU,10,33188.0,2026-07-06 09:10:00,103310.0,103540.0,103310.0,103500.0,5.0,True,6.676020491171297,10.331936474431767,6.676020491171297,9.696124999082121
