symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
M,1h,True,internal,-1,1621,1629,2025-12-19 11:00:00,2733.0,2749.0,2733.0,2749.0,False,2,False,16061,2025-12-19 14:10:00,2025-12-19 14:15:00,True,M:1h:1:-1:1621:1629:2,M:16061,2,True,False,True,2,0,2,2,0,False,16062,2025-12-19 14:15:00,2732.0,0.0,2.8468999588544697,5.620148312636195,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1621,1629,2025-12-19 11:00:00,2733.0,2749.0,2733.0,2749.0,False,3,False,16098,2025-12-22 09:15:00,2025-12-22 09:20:00,True,M:1h:1:-1:1621:1629:3,M:16098,1,False,False,True,1,0,1,1,0,False,16099,2025-12-22 09:20:00,2733.0,0.0,3.389421934015762,4.72056896765382,False,False,False,2025-12-22 09:15:00,5.0,-0.0029291424721624116,-0.0003241760291996222,0.0031028224716092754,0.006031964943771687,0.1908177905308465,False,False,2.0
M,1h,True,internal,-1,1621,1629,2025-12-19 11:00:00,2733.0,2749.0,2733.0,2749.0,False,4,False,16101,2025-12-22 09:30:00,2025-12-22 09:35:00,True,M:1h:1:-1:1621:1629:4,M:16101,1,False,False,True,1,0,1,1,0,False,16102,2025-12-22 09:35:00,2734.0,0.0,3.378483961017722,4.735851992969124,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1621,1629,2025-12-19 11:00:00,2733.0,2749.0,2733.0,2749.0,False,5,False,16106,2025-12-22 09:55:00,2025-12-22 10:00:00,True,M:1h:1:-1:1621:1629:5,M:16106,1,False,False,True,1,0,1,1,0,False,16107,2025-12-22 10:00:00,2733.0,0.0,3.417031306409073,4.682427102728027,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1648,1654,2025-12-24 22:00:00,2745.0,2757.0,2745.0,2757.0,False,1,True,16303,2025-12-25 09:05:00,2025-12-25 09:10:00,True,M:1h:1:-1:1648:1654:1,M:16303,1,False,False,True,1,0,1,1,0,False,16304,2025-12-25 09:10:00,2741.0,0.0,3.7668418353062405,3.1856925574960893,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1648,1654,2025-12-24 22:00:00,2745.0,2757.0,2745.0,2757.0,False,2,False,16317,2025-12-25 10:30:00,2025-12-25 10:35:00,True,M:1h:1:-1:1648:1654:2,M:16317,1,False,False,True,1,0,1,1,0,False,16318,2025-12-25 10:35:00,2744.0,0.0,3.3580801990480396,3.573470342787466,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1648,1654,2025-12-24 22:00:00,2745.0,2757.0,2745.0,2757.0,False,3,False,16331,2025-12-25 13:40:00,2025-12-25 13:45:00,True,M:1h:1:-1:1648:1654:3,M:16331,1,False,False,True,1,0,1,1,0,False,16332,2025-12-25 13:45:00,2744.0,0.0,2.635838104914248,4.5526316573188765,False,False,False,2025-12-25 13:45:00,0.0,-0.0025842077031074076,0.0001506290525768852,0.003738190576265859,0.006322398279373267,0.3794835007173601,False,False,2.0
M,1h,True,internal,-1,1681,1684,2025-12-31 10:00:00,2768.0,2779.0,2768.0,2779.0,False,1,True,16692,2026-01-06 09:00:00,2026-01-06 09:05:00,True,M:1h:1:-1:1681:1684:1,M:16692,1,False,False,True,1,0,1,1,0,False,16693,2026-01-06 09:05:00,2763.0,0.0,3.2664514859018374,3.367568766129401,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1681,1684,2025-12-31 10:00:00,2768.0,2779.0,2768.0,2779.0,False,2,False,16716,2026-01-06 11:15:00,2026-01-06 11:20:00,True,M:1h:1:-1:1681:1684:2,M:16716,1,False,False,True,1,0,1,1,0,False,16717,2026-01-06 11:20:00,2767.0,0.0,3.3781713871038135,3.2561995054462174,False,False,False,,,,,,,,,,
M,1h,True,internal,-1,1681,1684,2025-12-31 10:00:00,2768.0,2779.0,2768.0,2779.0,False,3,False,16723,2026-01-06 13:50:00,2026-01-06 13:55:00,True,M:1h:1:-1:1681:1684:3,M:16723,1,False,False,True,1,0,1,1,0,False,16724,2026-01-06 13:55:00,2765.0,0.0,3.5929502515408025,3.061550878775111,False,False,False,2026-01-06 13:45:00,10.0,-0.00313086780136128,-0.00010637538979419862,0.0034811835544533037,0.006612051355814583,0.6211217183770883,False,False,3.0
M,1h,True,internal,-1,1681,1684,2025-12-31 10:00:00,2768.0,2779.0,2768.0,2779.0,False,4,False,16725,2026-01-06 14:00:00,2026-01-06 14:05:00,True,M:1h:1:-1:1681:1684:4,M:16725,1,False,False,True,1,0,1,1,0,False,16726,2026-01-06 14:05:00,2768.0,0.0,3.5826969005632434,3.0703127574846385,False,False,False,2026-01-06 14:00:00,5.0,-0.0028389550413656785,-7.434475640823209e-05,0.0034071606082510014,0.00624611564961668,0.39737470167064437,False,False,3.0
M,1h,True,internal,-1,1681,1684,2025-12-31 10:00:00,2768.0,2779.0,2768.0,2779.0,False,5,False,16744,2026-01-06 21:35:00,2026-01-06 21:40:00,True,M:1h:1:-1:1681:1684:5,M:16744,1,False,False,True,1,0,1,1,0,False,16745,2026-01-06 21:40:00,2778.0,0.0,3.482788217298895,3.1583890014797227,True,False,True,2026-01-06 21:30:00,10.0,-0.00294778729415165,-2.183982914064561e-05,0.0030525420877450847,0.006000329381896735,0.23448687350835323,False,False,3.0
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,1,True,17091,2026-01-13 21:45:00,2026-01-13 21:50:00,True,M:1h:1:1:1689:1701:1,M:17091,4,True,True,True,3,4,0,4,0,False,17092,2026-01-13 21:50:00,2750.0,0.0,4.186606347806972,3.3439972227944192,False,False,False,2026-01-13 21:45:00,5.0,-0.00298494333205959,-1.2848070899437644e-05,0.003058914452567756,0.006043857784627346,0.2619331742243437,False,False,3.0
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,2,False,17124,2026-01-14 10:45:00,2026-01-14 10:50:00,True,M:1h:1:1:1689:1701:2,M:17124,1,False,False,True,1,1,0,1,0,False,17125,2026-01-14 10:50:00,2751.0,0.0,3.424616974528939,4.088048416546122,False,False,False,,,,,,,,,,
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,3,False,17156,2026-01-14 21:25:00,2026-01-14 21:30:00,True,M:1h:1:1:1689:1701:3,M:17156,1,False,False,True,1,1,0,1,0,False,17157,2026-01-14 21:30:00,2752.0,0.0,3.4906416324407274,4.010723951118098,False,False,False,2026-01-14 21:30:00,0.0,-0.003066815092949746,0.00011145835210643226,0.0029853430833656014,0.006052158176315348,0.26730310262529833,False,False,3.0
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,4,False,17175,2026-01-15 09:00:00,2026-01-15 09:05:00,True,M:1h:1:1:1689:1701:4,M:17175,2,True,False,True,2,2,0,2,0,False,17176,2026-01-15 09:05:00,2751.0,0.0,3.088039325449731,4.533621021151047,False,False,False,,,,,,,,,,
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,5,False,17181,2026-01-15 09:30:00,2026-01-15 09:35:00,True,M:1h:1:1:1689:1701:5,M:17181,2,False,True,True,2,2,0,2,0,False,17182,2026-01-15 09:35:00,2751.0,0.0,3.052038400299128,4.587098248379794,False,False,False,,,,,,,,,,
M,1h,True,internal,1,1689,1701,2026-01-06 22:00:00,2737.0,2751.0,2737.0,2751.0,False,6,False,17230,2026-01-15 21:50:00,2026-01-15 21:55:00,True,M:1h:1:1:1689:1701:6,M:17230,1,False,False,True,1,1,0,1,0,False,17231,2026-01-15 21:55:00,2735.0,0.0,3.3642342271572554,4.161422497573797,True,True,False,2026-01-15 21:45:00,10.0,-0.002658922888567281,-4.658293099197665e-06,0.002813830816422442,0.005472753704989723,0.03758949880668258,False,False,3.0
M,1h,True,internal,1,1722,1729,2026-01-12 22:00:00,2775.0,2785.0,2775.0,2785.0,False,1,True,17037,2026-01-13 09:00:00,2026-01-13 09:05:00,True,M:1h:1:1:1722:1729:1,M:17037,3,True,True,True,3,3,0,3,0,False,17038,2026-01-13 09:05:00,2766.0,0.0,6.547010774960938,1.527414623822681,True,True,False,,,,,,,,,,
M,1h,True,internal,1,1722,1729,2026-01-12 22:00:00,2775.0,2785.0,2775.0,2785.0,False,2,False,17041,2026-01-13 09:20:00,2026-01-13 09:25:00,True,M:1h:1:1:1722:1729:2,M:17041,1,False,False,True,1,1,0,1,0,False,17042,2026-01-13 09:25:00,2776.0,0.0,6.003258401282262,1.6657620464686405,True,False,True,2026-01-13 09:15:00,10.0,-0.005269644653925389,-0.0003473418068173446,0.00429803752998248,0.009567682183907869,0.9725536992840096,True,False,3.0
M,1h,True,internal,1,1722,1729,2026-01-12 22:00:00,2775.0,2785.0,2775.0,2785.0,False,3,False,17044,2026-01-13 09:35:00,2026-01-13 09:40:00,True,M:1h:1:1:1722:1729:3,M:17044,1,False,False,True,1,1,0,1,0,False,17045,2026-01-13 09:40:00,2775.0,0.0,5.988031598985834,1.6699978673615643,True,True,False,,,,,,,,,,
