offset,n_trades,mean_gross_return,mean_gross_bps,median_gross_return,win_rate,break_even_roundtrip_cost_bps,break_even_oneway_cost_bps,instrument,horizon,fold,model
2,359,-8.330814782804521e-05,-0.8330814782804521,5.2644188097694666e-05,0.5041782729805014,-0.8330814782804521,-0.41654073914022605,AU,3,8,LASSO
0,336,8.844510931496398e-05,0.8844510931496398,0.00011999764760789455,0.5267857142857143,0.8844510931496398,0.4422255465748199,AU,3,8,RF
1,336,7.195027997653387e-05,0.7195027997653387,7.904874312314458e-05,0.5208333333333334,0.7195027997653387,0.35975139988266935,AU,3,8,RF
2,359,-2.3128765974220842e-05,-0.2312876597422084,-0.0001564009427974522,0.4735376044568245,-0.2312876597422084,-0.1156438298711042,AU,3,8,RF
0,279,-6.927655630869568e-05,-0.6927655630869568,0.0,0.4910394265232975,-0.6927655630869568,-0.3463827815434784,AU,3,9,LASSO
1,279,-8.471737476452128e-05,-0.8471737476452128,-3.883818413963347e-05,0.46953405017921146,-0.8471737476452128,-0.4235868738226064,AU,3,9,LASSO
2,297,-8.105461442848468e-05,-0.8105461442848468,0.0,0.494949494949495,-0.8105461442848468,-0.4052730721424234,AU,3,9,LASSO
0,279,4.324961556755599e-05,0.43249615567555993,5.7404223037238467e-05,0.5053763440860215,0.43249615567555993,0.21624807783777997,AU,3,9,RF
1,279,-3.056600262376052e-05,-0.3056600262376052,1.873190058665486e-05,0.5017921146953405,-0.3056600262376052,-0.1528300131188026,AU,3,9,RF
2,297,-0.00012325014042174955,-1.2325014042174955,-1.8972621003920942e-05,0.48484848484848486,-1.2325014042174955,-0.6162507021087478,AU,3,9,RF
0,276,-7.411835919607569e-05,-0.7411835919607569,0.0,0.4927536231884058,-0.7411835919607569,-0.37059179598037845,AU,3,10,LASSO
1,276,-5.600787831231059e-05,-0.5600787831231059,-0.00011832389450994185,0.4528985507246377,-0.5600787831231059,-0.28003939156155294,AU,3,10,LASSO
2,295,-7.488259260116214e-05,-0.7488259260116215,-6.026271601533573e-05,0.4711864406779661,-0.7488259260116215,-0.37441296300581073,AU,3,10,LASSO
0,276,2.2874872532651628e-05,0.22874872532651627,-3.928668419445058e-05,0.48188405797101447,0.22874872532651627,0.11437436266325814,AU,3,10,RF
1,276,-1.0647996756976978e-05,-0.10647996756976978,7.014721166953564e-05,0.5289855072463768,-0.10647996756976978,-0.05323998378488489,AU,3,10,RF
2,295,9.005918550832241e-05,0.900591855083224,9.663584545638315e-05,0.5322033898305085,0.900591855083224,0.450295927541612,AU,3,10,RF
0,300,-8.666165263762774e-05,-0.8666165263762774,-1.0606261678203222e-05,0.49666666666666665,-0.8666165263762774,-0.4333082631881387,AU,3,11,LASSO
1,300,-6.444261840330756e-05,-0.6444261840330756,-1.0566536315925745e-05,0.49,-0.6444261840330756,-0.3222130920165378,AU,3,11,LASSO
2,320,-0.00011145051275300299,-1.11450512753003,-2.268181953218873e-05,0.48125,-1.11450512753003,-0.557252563765015,AU,3,11,LASSO
0,300,0.00026882165144571907,2.688216514457191,0.0001459157838077374,0.5433333333333333,2.688216514457191,1.3441082572285954,AU,3,11,RF
1,300,3.307630226084712e-05,0.33076302260847124,3.135522605524077e-05,0.5133333333333333,0.33076302260847124,0.16538151130423562,AU,3,11,RF
2,320,-2.471904801214092e-05,-0.2471904801214092,4.47399783850555e-05,0.525,-0.2471904801214092,-0.1235952400607046,AU,3,11,RF
0,339,-5.5621607427536453e-05,-0.5562160742753646,-2.2673716441268255e-05,0.48672566371681414,-0.5562160742753646,-0.2781080371376823,AU,3,12,LASSO
1,339,-6.512592655447542e-05,-0.6512592655447542,-2.2468698423372402e-05,0.4837758112094395,-0.6512592655447542,-0.3256296327723771,AU,3,12,LASSO
2,361,-4.653612068116673e-05,-0.4653612068116673,-4.502008540918645e-05,0.4792243767313019,-0.4653612068116673,-0.23268060340583366,AU,3,12,LASSO
0,339,-1.5396890267077563e-05,-0.15396890267077562,0.0,0.49262536873156343,-0.15396890267077562,-0.07698445133538781,AU,3,12,RF
1,339,-3.921936782900754e-05,-0.3921936782900754,-2.253132266005764e-05,0.48672566371681414,-0.3921936782900754,-0.1960968391450377,AU,3,12,RF
2,361,-7.467143635368909e-05,-0.7467143635368909,-2.2082963404446154e-05,0.481994459833795,-0.7467143635368909,-0.37335718176844546,AU,3,12,RF
0,321,-8.14139410930203e-05,-0.814139410930203,1.9996889780493632e-05,0.5015576323987538,-0.814139410930203,-0.4070697054651015,AU,3,13,LASSO
1,321,-8.683313386963439e-05,-0.8683313386963438,2.0416227566988354e-05,0.5015576323987538,-0.8683313386963438,-0.4341656693481719,AU,3,13,LASSO
2,343,-7.872176304598154e-05,-0.7872176304598154,0.0,0.49271137026239065,-0.7872176304598154,-0.3936088152299077,AU,3,13,LASSO
0,321,1.935671378629207e-05,0.19356713786292068,6.733279325543684e-05,0.5171339563862928,0.19356713786292068,0.09678356893146034,AU,3,13,RF
1,321,-7.64006388418178e-06,-0.0764006388418178,2.083805048358478e-05,0.5046728971962616,-0.0764006388418178,-0.0382003194209089,AU,3,13,RF
2,343,-5.570691024101428e-05,-0.5570691024101428,0.0,0.49854227405247814,-0.5570691024101428,-0.2785345512050714,AU,3,13,RF
0,630,4.9779298088343486e-08,0.0004977929808834349,0.0,0.3873015873015873,0.0004977929808834349,0.0002488964904417174,CU,1,1,LASSO
0,630,-2.0122389238388454e-05,-0.20122389238388452,0.0,0.3682539682539683,-0.20122389238388452,-0.10061194619194226,CU,1,1,RF
0,611,4.102720256199663e-06,0.04102720256199663,0.0,0.44680851063829785,0.04102720256199663,0.020513601280998314,CU,1,2,LASSO
0,611,-3.6906310382857292e-06,-0.03690631038285729,0.0,0.4353518821603928,-0.03690631038285729,-0.018453155191428646,CU,1,2,RF
0,510,-5.026745227218128e-05,-0.5026745227218128,0.0,0.49607843137254903,-0.5026745227218128,-0.2513372613609064,CU,1,3,LASSO
0,510,0.00010965834369138195,1.0965834369138194,0.0,0.4745098039215686,1.0965834369138194,0.5482917184569097,CU,1,3,RF
0,619,-6.513368337554806e-06,-0.06513368337554806,0.0,0.44749596122778673,-0.06513368337554806,-0.03256684168777403,CU,1,4,LASSO
0,619,-3.0068528864975367e-05,-0.3006852886497537,0.0,0.41518578352180935,-0.3006852886497537,-0.15034264432487685,CU,1,4,RF
0,641,-3.8115051125743033e-05,-0.3811505112574303,0.0,0.47737909516380655,-0.3811505112574303,-0.19057525562871516,CU,1,5,LASSO
0,641,1.648069498957026e-05,0.16480694989570258,0.0,0.48049921996879874,0.16480694989570258,0.08240347494785129,CU,1,5,RF
0,600,7.849533517832445e-05,0.7849533517832445,0.0,0.475,0.7849533517832445,0.3924766758916223,CU,1,6,LASSO
0,600,7.441518736629663e-05,0.7441518736629663,0.0,0.47833333333333333,0.7441518736629663,0.37207593683148316,CU,1,6,RF
0,679,-1.8525852646442535e-05,-0.18525852646442537,0.0,0.49189985272459497,-0.18525852646442537,-0.09262926323221268,CU,1,8,LASSO
0,679,-3.250876119392452e-05,-0.3250876119392452,0.0,0.46686303387334316,-0.3250876119392452,-0.1625438059696226,CU,1,8,RF
0,551,1.3812036182248587e-06,0.013812036182248586,0.0,0.44283121597096187,0.013812036182248586,0.006906018091124293,CU,1,9,LASSO
0,551,-1.59398167929534e-05,-0.159398167929534,0.0,0.4301270417422868,-0.159398167929534,-0.079699083964767,CU,1,9,RF
0,559,1.6632024211314454e-05,0.16632024211314453,0.0,0.49731663685152055,0.16632024211314453,0.08316012105657226,CU,1,10,LASSO
0,559,6.558882457672507e-06,0.06558882457672507,0.0,0.4776386404293381,0.06558882457672507,0.03279441228836254,CU,1,10,RF
0,600,7.187752720094198e-06,0.07187752720094198,0.0,0.46,0.07187752720094198,0.03593876360047099,CU,1,11,LASSO
0,600,-1.9773428768749914e-05,-0.19773428768749915,0.0,0.445,-0.19773428768749915,-0.09886714384374957,CU,1,11,RF
0,671,-2.801131644364178e-06,-0.02801131644364178,0.0,0.45752608047690013,-0.02801131644364178,-0.01400565822182089,CU,1,12,LASSO
0,671,2.4873558876131518e-06,0.02487355887613152,0.0,0.45156482861400893,0.02487355887613152,0.01243677943806576,CU,1,12,RF
0,649,-1.0433489109461444e-05,-0.10433489109461444,0.0,0.43759630200308164,-0.10433489109461444,-0.05216744554730722,CU,1,13,LASSO
0,649,1.4920344555777779e-05,0.1492034455577778,0.0,0.46533127889060094,0.1492034455577778,0.0746017227788889,CU,1,13,RF
0,183,-4.8695443930420595e-05,-0.48695443930420595,0.0,0.46994535519125685,-0.48695443930420595,-0.24347721965210298,CU,3,2,LASSO
1,183,-2.4436322168448743e-05,-0.24436322168448743,-0.00012110936175369069,0.41530054644808745,-0.24436322168448743,-0.12218161084224372,CU,3,2,LASSO
2,203,-7.840129935716054e-05,-0.7840129935716055,-0.00012080212611742525,0.39901477832512317,-0.7840129935716055,-0.39200649678580274,CU,3,2,LASSO
0,183,-6.564658835913854e-05,-0.6564658835913854,0.0,0.4262295081967213,-0.6564658835913854,-0.3282329417956927,CU,3,2,RF
1,183,-6.078488091439044e-05,-0.6078488091439044,0.0,0.4371584699453552,-0.6078488091439044,-0.3039244045719522,CU,3,2,RF
2,203,-5.020277047628322e-05,-0.5020277047628322,0.0,0.4482758620689655,-0.5020277047628322,-0.2510138523814161,CU,3,2,RF
0,186,-9.910299900803903e-05,-0.9910299900803903,-0.00011651618599550773,0.3387096774193548,-0.9910299900803903,-0.49551499504019514,CU,3,4,LASSO
1,186,-5.2820604055856725e-06,-0.05282060405585672,0.0,0.46774193548387094,-0.05282060405585672,-0.02641030202792836,CU,3,4,LASSO
2,207,2.1467274005619243e-05,0.21467274005619244,0.0,0.4396135265700483,0.21467274005619244,0.10733637002809622,CU,3,4,LASSO
0,186,-9.786040652652252e-05,-0.9786040652652251,0.0,0.4032258064516129,-0.9786040652652251,-0.48930203263261257,CU,3,4,RF
1,186,-0.00019044637197192582,-1.9044637197192582,-0.00011515469768574871,0.44623655913978494,-1.9044637197192582,-0.9522318598596291,CU,3,4,RF
2,207,-6.562184602653641e-05,-0.6562184602653641,-0.00011528706479135842,0.4106280193236715,-0.6562184602653641,-0.32810923013268206,CU,3,4,RF
0,192,-0.0001420007278724941,-1.4200072787249411,5.340739158299357e-05,0.5,-1.4200072787249411,-0.7100036393624706,CU,3,5,LASSO
1,192,-0.0001231874149648348,-1.2318741496483478,0.00010744019916375525,0.515625,-1.2318741496483478,-0.6159370748241739,CU,3,5,LASSO
2,213,-0.00011861029291807081,-1.1861029291807081,-0.00010522992739137038,0.4647887323943662,-1.1861029291807081,-0.5930514645903541,CU,3,5,LASSO
0,192,-4.877656002855111e-05,-0.4877656002855111,-0.00021540122468299838,0.40625,-0.4877656002855111,-0.24388280014275554,CU,3,5,RF
1,192,0.00019742310255067494,1.9742310255067494,0.00010436765374699508,0.5052083333333334,1.9742310255067494,0.9871155127533747,CU,3,5,RF
2,213,-7.212356952986833e-05,-0.7212356952986834,0.00010522992739137038,0.5023474178403756,-0.7212356952986834,-0.3606178476493417,CU,3,5,RF
0,180,0.00036651858491341054,3.6651858491341054,0.0,0.4888888888888889,3.6651858491341054,1.8325929245670527,CU,3,6,LASSO
1,180,0.0001652458630752116,1.6524586307521159,-0.00019795978086584176,0.4444444444444444,1.6524586307521159,0.8262293153760579,CU,3,6,LASSO
2,200,0.00021888917901867366,2.1888917901867364,-0.00024517584653116486,0.435,2.1888917901867364,1.0944458950933682,CU,3,6,LASSO
0,180,0.0003493061320564773,3.4930613205647734,9.78767227109989e-05,0.5166666666666667,3.4930613205647734,1.7465306602823867,CU,3,6,RF
1,180,0.00029432399174658734,2.943239917465873,0.0,0.49444444444444446,2.943239917465873,1.4716199587329366,CU,3,6,RF
2,200,0.0001325502277805707,1.3255022778057068,-0.00019759190864054865,0.45,1.3255022778057068,0.6627511389028534,CU,3,6,RF
0,204,1.051295642818784e-06,0.01051295642818784,9.868466541479437e-05,0.5098039215686274,0.01051295642818784,0.00525647821409392,CU,3,8,LASSO
1,204,-3.135849842280506e-05,-0.3135849842280506,0.00019768706331324548,0.5343137254901961,-0.3135849842280506,-0.1567924921140253,CU,3,8,LASSO
2,227,-8.988302965520155e-05,-0.8988302965520154,0.0,0.4889867841409692,-0.8988302965520154,-0.4494151482760077,CU,3,8,LASSO
0,204,-2.594766090842496e-05,-0.2594766090842496,0.0,0.49019607843137253,-0.2594766090842496,-0.1297383045421248,CU,3,8,RF
1,204,7.556390213827873e-05,0.7556390213827874,0.00019758944006448287,0.5147058823529411,0.7556390213827874,0.3778195106913937,CU,3,8,RF
2,227,9.207484532855898e-07,0.009207484532855898,0.0,0.47577092511013214,0.009207484532855898,0.004603742266427949,CU,3,8,RF
0,165,-2.044051744709092e-05,-0.2044051744709092,-9.690861517586136e-05,0.46060606060606063,-0.2044051744709092,-0.1022025872354546,CU,3,9,LASSO
1,165,-4.407026631237157e-05,-0.4407026631237157,0.0,0.4484848484848485,-0.4407026631237157,-0.22035133156185785,CU,3,9,LASSO
2,183,-4.2128830371009766e-05,-0.4212883037100977,-9.710623422021225e-05,0.43169398907103823,-0.4212883037100977,-0.21064415185504884,CU,3,9,LASSO
0,165,-3.472581234651574e-05,-0.34725812346515744,-9.690861517586136e-05,0.46060606060606063,-0.34725812346515744,-0.17362906173257872,CU,3,9,RF
1,165,7.570412627952388e-05,0.7570412627952389,9.80296049406526e-05,0.5333333333333333,0.7570412627952389,0.37852063139761943,CU,3,9,RF
2,183,2.947364113562876e-05,0.2947364113562876,0.0,0.4644808743169399,0.2947364113562876,0.1473682056781438,CU,3,9,RF
0,168,7.265720364926125e-05,0.7265720364926125,0.0,0.47023809523809523,0.7265720364926125,0.36328601824630624,CU,3,10,LASSO
1,168,-5.528439434374683e-05,-0.5528439434374683,9.23413588755917e-05,0.5059523809523809,-0.5528439434374683,-0.27642197171873417,CU,3,10,LASSO
2,187,5.818974194308029e-05,0.5818974194308029,9.519276534986076e-05,0.5294117647058824,0.5818974194308029,0.29094870971540143,CU,3,10,LASSO
0,168,1.5574517566774832e-05,0.15574517566774831,-9.46075453465145e-05,0.4523809523809524,0.15574517566774831,0.07787258783387416,CU,3,10,RF
1,168,2.8633371051768807e-07,0.0028633371051768807,9.263119070967996e-05,0.5119047619047619,0.0028633371051768807,0.0014316685525884404,CU,3,10,RF
2,187,9.202572836696392e-05,0.9202572836696392,9.649715333392983e-05,0.5401069518716578,0.9202572836696392,0.4601286418348196,CU,3,10,RF
0,180,-6.294037687950252e-05,-0.6294037687950251,0.0,0.46111111111111114,-0.6294037687950251,-0.31470188439751257,CU,3,11,LASSO
1,180,-6.101109291975801e-08,-0.0006101109291975801,9.434180654188662e-05,0.5111111111111111,-0.0006101109291975801,-0.00030505546459879004,CU,3,11,LASSO
2,200,8.738948791547907e-07,0.008738948791547907,-9.524323732190698e-05,0.44,0.008738948791547907,0.0043694743957739535,CU,3,11,LASSO
0,180,2.3829787077051586e-06,0.023829787077051585,0.0,0.48333333333333334,0.023829787077051585,0.011914893538525793,CU,3,11,RF
1,180,4.8023511609554225e-05,0.48023511609554226,9.495802122383434e-05,0.5166666666666667,0.48023511609554226,0.24011755804777113,CU,3,11,RF
2,200,-3.212283117589532e-05,-0.32122831175895317,-9.709213051950494e-05,0.43,-0.32122831175895317,-0.16061415587947658,CU,3,11,RF
0,201,1.4081988664447385e-06,0.014081988664447384,0.0,0.4577114427860697,0.014081988664447384,0.007040994332223692,CU,3,12,LASSO
1,201,4.749482830556985e-05,0.4749482830556985,9.405568096310102e-05,0.5024875621890548,0.4749482830556985,0.23747414152784924,CU,3,12,LASSO
2,223,-1.1207807214791396e-05,-0.11207807214791396,-9.443762394933941e-05,0.4170403587443946,-0.11207807214791396,-0.05603903607395698,CU,3,12,LASSO
0,201,-9.553971936317675e-06,-0.09553971936317675,0.0,0.44776119402985076,-0.09553971936317675,-0.047769859681588374,CU,3,12,RF
1,201,3.8037624132360383e-06,0.038037624132360386,0.0,0.48258706467661694,0.038037624132360386,0.019018812066180193,CU,3,12,RF
2,223,2.086884577351624e-05,0.2086884577351624,0.0,0.43946188340807174,0.2086884577351624,0.1043442288675812,CU,3,12,RF
0,195,3.110948782854519e-05,0.3110948782854519,0.0,0.49230769230769234,0.3110948782854519,0.15554743914272595,CU,3,13,LASSO
1,195,-6.173630612726341e-05,-0.6173630612726341,-9.277298450693916e-05,0.4307692307692308,-0.6173630612726341,-0.30868153063631704,CU,3,13,LASSO
2,217,-6.465510443192521e-05,-0.646551044319252,0.0,0.4700460829493088,-0.646551044319252,-0.323275522159626,CU,3,13,LASSO
0,195,-6.0438582533566096e-05,-0.604385825335661,-9.237875288681252e-05,0.46153846153846156,-0.604385825335661,-0.3021929126678305,CU,3,13,RF
1,195,-6.529676507417625e-05,-0.6529676507417624,0.0,0.48205128205128206,-0.6529676507417624,-0.3264838253708812,CU,3,13,RF
2,217,-2.8282639638457978e-05,-0.2828263963845798,0.0,0.4700460829493088,-0.2828263963845798,-0.1414131981922899,CU,3,13,RF
0,630,-3.3114812553310224e-06,-0.033114812553310224,0.0,0.33174603174603173,-0.033114812553310224,-0.016557406276655112,AL,1,1,LASSO
0,630,-6.501768726017612e-06,-0.06501768726017612,0.0,0.3142857142857143,-0.06501768726017612,-0.03250884363008806,AL,1,1,RF
0,611,6.849657460061377e-06,0.06849657460061377,0.0,0.3453355155482815,0.06849657460061377,0.034248287300306886,AL,1,2,LASSO
0,611,2.4024480016479116e-05,0.24024480016479116,0.0,0.37152209492635024,0.24024480016479116,0.12012240008239558,AL,1,2,RF
0,510,6.745379231517588e-06,0.06745379231517588,0.0,0.39215686274509803,0.06745379231517588,0.03372689615758794,AL,1,3,LASSO
0,510,-1.6292261979213374e-05,-0.16292261979213374,0.0,0.3764705882352941,-0.16292261979213374,-0.08146130989606687,AL,1,3,RF
0,619,5.6763866640681644e-06,0.05676386664068164,0.0,0.3602584814216478,0.05676386664068164,0.02838193332034082,AL,1,4,LASSO
0,619,4.5230982181109407e-07,0.0045230982181109405,0.0,0.3602584814216478,0.0045230982181109405,0.0022615491090554702,AL,1,4,RF
0,641,-1.6093277583593918e-05,-0.16093277583593918,0.0,0.40093603744149764,-0.16093277583593918,-0.08046638791796959,AL,1,5,LASSO
0,641,-8.05315490166956e-06,-0.0805315490166956,0.0,0.39469578783151327,-0.0805315490166956,-0.0402657745083478,AL,1,5,RF
0,600,6.081266038221992e-05,0.6081266038221992,0.0,0.4683333333333333,0.6081266038221992,0.3040633019110996,AL,1,6,LASSO
0,600,1.3579324075100504e-05,0.13579324075100505,0.0,0.45166666666666666,0.13579324075100505,0.06789662037550252,AL,1,6,RF
0,679,-5.0082676603658205e-05,-0.500826766036582,0.0,0.41531664212076586,-0.500826766036582,-0.250413383018291,AL,1,8,LASSO
0,679,1.493276884231691e-05,0.1493276884231691,0.0,0.44329896907216493,0.1493276884231691,0.07466384421158455,AL,1,8,RF
0,551,-4.4735793207766076e-05,-0.4473579320776608,0.0,0.35571687840290384,-0.4473579320776608,-0.2236789660388304,AL,1,9,LASSO
0,551,-2.928244555894838e-05,-0.29282445558948383,0.0,0.3484573502722323,-0.29282445558948383,-0.14641222779474192,AL,1,9,RF
0,559,2.0159056847322332e-05,0.20159056847322332,0.0,0.39892665474060823,0.20159056847322332,0.10079528423661166,AL,1,10,LASSO
0,559,2.9454834949439957e-05,0.29454834949439956,0.0,0.41323792486583183,0.29454834949439956,0.14727417474719978,AL,1,10,RF
0,600,3.763763995601299e-05,0.3763763995601299,0.0,0.44333333333333336,0.3763763995601299,0.18818819978006496,AL,1,11,LASSO
0,600,-1.9357354162754524e-05,-0.19357354162754525,0.0,0.4066666666666667,-0.19357354162754525,-0.09678677081377263,AL,1,11,RF
0,671,-2.603463761368945e-06,-0.02603463761368945,0.0,0.3770491803278688,-0.02603463761368945,-0.013017318806844725,AL,1,12,LASSO
0,671,1.0667164770148482e-05,0.10667164770148481,0.0,0.38002980625931443,0.10667164770148481,0.053335823850742405,AL,1,12,RF
0,649,2.4569848318904303e-06,0.024569848318904304,0.0,0.3605546995377504,0.024569848318904304,0.012284924159452152,AL,1,13,LASSO
0,649,4.214732285333814e-05,0.4214732285333814,0.0,0.4067796610169492,0.4214732285333814,0.2107366142666907,AL,1,13,RF
0,183,4.067687619636528e-06,0.04067687619636528,0.0,0.3770491803278688,0.04067687619636528,0.02033843809818264,AL,3,2,LASSO
1,183,-6.368703740671149e-06,-0.06368703740671149,0.0,0.3333333333333333,-0.06368703740671149,-0.03184351870335574,AL,3,2,LASSO
2,203,2.0297112842311842e-05,0.20297112842311843,0.0,0.42857142857142855,0.20297112842311843,0.10148556421155921,AL,3,2,LASSO
0,183,1.160643138458083e-05,0.1160643138458083,0.0,0.39344262295081966,0.1160643138458083,0.05803215692290415,AL,3,2,RF
1,183,-3.8297482556181845e-05,-0.38297482556181844,0.0,0.3825136612021858,-0.38297482556181844,-0.19148741278090922,AL,3,2,RF
2,203,-8.516522344723587e-06,-0.08516522344723587,0.0,0.42857142857142855,-0.08516522344723587,-0.042582611723617936,AL,3,2,RF
0,186,2.91292600446673e-06,0.029129260044667298,0.0,0.41397849462365593,0.029129260044667298,0.014564630022333649,AL,3,4,LASSO
1,186,-1.8976588344885652e-06,-0.018976588344885654,0.0,0.46236559139784944,-0.018976588344885654,-0.009488294172442827,AL,3,4,LASSO
2,207,1.02815387060538e-05,0.102815387060538,0.0,0.40096618357487923,0.102815387060538,0.051407693530269,AL,3,4,LASSO
0,186,-7.163310040239593e-06,-0.07163310040239593,0.0,0.40860215053763443,-0.07163310040239593,-0.035816550201197964,AL,3,4,RF
1,186,-9.576535042917169e-06,-0.09576535042917168,0.0,0.45161290322580644,-0.09576535042917168,-0.04788267521458584,AL,3,4,RF
2,207,-1.8710436690992963e-05,-0.18710436690992963,0.0,0.4057971014492754,-0.18710436690992963,-0.09355218345496481,AL,3,4,RF
0,192,-2.0491172553906724e-05,-0.20491172553906725,0.0,0.46875,-0.20491172553906725,-0.10245586276953363,AL,3,5,LASSO
1,192,-3.864055205832796e-06,-0.03864055205832796,0.0,0.453125,-0.03864055205832796,-0.01932027602916398,AL,3,5,LASSO
2,213,-2.7605897158886753e-05,-0.27605897158886755,0.0,0.49765258215962443,-0.27605897158886755,-0.13802948579443378,AL,3,5,LASSO
0,192,0.00013018846358147686,1.3018846358147687,0.0,0.484375,1.3018846358147687,0.6509423179073843,AL,3,5,RF
1,192,-6.000853944522778e-05,-0.6000853944522778,0.0,0.4635416666666667,-0.6000853944522778,-0.3000426972261389,AL,3,5,RF
2,213,-2.591256820240701e-05,-0.2591256820240701,0.0,0.4835680751173709,-0.2591256820240701,-0.12956284101203505,AL,3,5,RF
0,180,8.9640075658194e-05,0.89640075658194,0.0,0.48333333333333334,0.89640075658194,0.44820037829097,AL,3,6,LASSO
1,180,0.0002511565501353983,2.511565501353983,0.00020456234496196712,0.5222222222222223,2.511565501353983,1.2557827506769914,AL,3,6,LASSO
2,200,9.424482848012116e-05,0.9424482848012117,-0.00019960363709259354,0.45,0.9424482848012117,0.47122414240060584,AL,3,6,LASSO
0,180,-0.0001635891618410638,-1.635891618410638,0.0,0.4777777777777778,-1.635891618410638,-0.817945809205319,AL,3,6,RF
1,180,-0.00025037343427578696,-2.5037343427578698,-0.00020218440918651215,0.4166666666666667,-2.5037343427578698,-1.2518671713789349,AL,3,6,RF
2,200,-0.00023976510857045552,-2.397651085704555,0.0,0.47,-2.397651085704555,-1.1988255428522776,AL,3,6,RF
0,204,2.2508798364750732e-05,0.22508798364750732,0.0,0.43137254901960786,0.22508798364750732,0.11254399182375366,AL,3,8,LASSO
1,204,-1.4505644318082172e-05,-0.14505644318082173,0.0,0.4950980392156863,-0.14505644318082173,-0.07252822159041086,AL,3,8,LASSO
2,227,-8.300347654978422e-05,-0.8300347654978422,-0.00019727756954035502,0.44933920704845814,-0.8300347654978422,-0.4150173827489211,AL,3,8,LASSO
0,204,0.0001952270595458741,1.9522705954587412,0.0,0.4852941176470588,1.9522705954587412,0.9761352977293706,AL,3,8,RF
1,204,0.00017579285793063262,1.7579285793063262,0.00019743337393485216,0.5049019607843137,1.7579285793063262,0.8789642896531631,AL,3,8,RF
2,227,4.0791103791659196e-05,0.40791103791659195,0.0,0.47577092511013214,0.40791103791659195,0.20395551895829597,AL,3,8,RF
0,165,-0.00019711949835195917,-1.9711949835195917,-0.00019996000799837876,0.3393939393939394,-1.9711949835195917,-0.9855974917597958,AL,3,9,LASSO
1,165,-2.4787019478604102e-05,-0.24787019478604103,0.0,0.4,-0.24787019478604103,-0.12393509739302051,AL,3,9,LASSO
2,183,-0.00012651065784410418,-1.2651065784410418,0.0,0.3825136612021858,-1.2651065784410418,-0.6325532892205209,AL,3,9,LASSO
0,165,-7.357961564492364e-05,-0.7357961564492363,0.0,0.4303030303030303,-0.7357961564492363,-0.3678980782246182,AL,3,9,RF
1,165,1.3817966775642177e-05,0.13817966775642176,0.0,0.4484848484848485,0.13817966775642176,0.06908983387821088,AL,3,9,RF
2,183,2.0771787507454997e-05,0.20771787507454997,0.0,0.4207650273224044,0.20771787507454997,0.10385893753727499,AL,3,9,RF
0,168,5.01789361031407e-05,0.501789361031407,0.0,0.43452380952380953,0.501789361031407,0.2508946805157035,AL,3,10,LASSO
1,168,5.254491042573771e-05,0.5254491042573771,0.0,0.4642857142857143,0.5254491042573771,0.26272455212868856,AL,3,10,LASSO
2,187,5.918387279676543e-05,0.5918387279676542,0.0,0.44385026737967914,0.5918387279676542,0.2959193639838271,AL,3,10,LASSO
0,168,-4.432994644937822e-05,-0.4432994644937822,0.0,0.3333333333333333,-0.4432994644937822,-0.2216497322468911,AL,3,10,RF
1,168,0.00011574079680859373,1.1574079680859373,0.0002037491927143753,0.5357142857142857,1.1574079680859373,0.5787039840429686,AL,3,10,RF
2,187,-1.0744397772818094e-05,-0.10744397772818094,0.0,0.43315508021390375,-0.10744397772818094,-0.05372198886409047,AL,3,10,RF
0,180,-3.4012989134607485e-05,-0.34012989134607485,0.0,0.42777777777777776,-0.34012989134607485,-0.17006494567303743,AL,3,11,LASSO
1,180,-2.634159017563747e-05,-0.2634159017563747,0.0,0.3888888888888889,-0.2634159017563747,-0.13170795087818735,AL,3,11,LASSO
2,200,2.8699342070315214e-06,0.028699342070315215,0.0,0.44,0.028699342070315215,0.014349671035157607,AL,3,11,LASSO
0,180,-0.0001223649598951388,-1.223649598951388,0.0,0.4111111111111111,-1.223649598951388,-0.611824799475694,AL,3,11,RF
1,180,-1.6091591728983272e-05,-0.16091591728983273,0.0,0.3888888888888889,-0.16091591728983273,-0.08045795864491637,AL,3,11,RF
2,200,-7.765504935193123e-05,-0.7765504935193124,0.0,0.415,-0.7765504935193124,-0.3882752467596562,AL,3,11,RF
0,201,-6.618331507230592e-05,-0.6618331507230591,0.0,0.40298507462686567,-0.6618331507230591,-0.3309165753615296,AL,3,12,LASSO
1,201,-0.0001025854153442888,-1.025854153442888,0.0,0.4079601990049751,-1.025854153442888,-0.512927076721444,AL,3,12,LASSO
2,223,-1.5892999795657484e-05,-0.15892999795657484,0.0,0.42152466367713004,-0.15892999795657484,-0.07946499897828742,AL,3,12,LASSO
0,201,2.56442837007466e-05,0.256442837007466,0.0,0.4228855721393035,0.256442837007466,0.128221418503733,AL,3,12,RF
1,201,1.9347197534524243e-05,0.19347197534524244,0.0,0.39800995024875624,0.19347197534524244,0.09673598767262122,AL,3,12,RF
2,223,-8.113636832800421e-05,-0.811363683280042,0.0,0.3811659192825112,-0.811363683280042,-0.405681841640021,AL,3,12,RF
0,195,-2.8451248963798856e-06,-0.028451248963798855,0.0,0.39487179487179486,-0.028451248963798855,-0.014225624481899428,AL,3,13,LASSO
