decision_time,fold,q10,q50,q90,width,width_percentile_train,actual_return,panel_index,quantile_crossed,top30_train,valid_until
2026-06-11 01:15:00,5,-0.004262436870617097,0.00033719007704411654,0.005249853381579438,0.009512290252196534,0.5724376314998497,0.0023090253184445686,12598,False,False,2026-06-11 01:30:00
2026-06-11 01:30:00,5,-0.00355038208177198,0.000518643911982179,0.0038762051851336287,0.007426587266905609,0.4452960625187857,0.0032094511704752193,12599,False,False,2026-06-11 01:45:00
2026-06-11 09:15:00,5,-0.015323704960141269,0.0003154693806824986,0.009576976125398545,0.024900681085539812,0.937180643222122,0.0009750707079820842,12604,False,True,2026-06-11 09:30:00
2026-06-11 13:45:00,5,-0.022118283065002346,-0.0012082898015995807,0.010519898837226248,0.03263818190222859,0.9669371806432221,0.0,12613,False,True,2026-06-11 14:00:00
2026-06-11 14:00:00,5,-0.021814447403273814,-0.001087458515709372,0.010427226331598679,0.032241673734872495,0.9654343252179141,0.00402990445055984,12614,False,True,2026-06-11 14:15:00
2026-06-11 21:15:00,5,-0.008714788759121185,0.0010917690697481222,0.008238883443675123,0.01695367220279631,0.8163510670273519,0.003400918691902177,12619,False,True,2026-06-11 21:30:00
2026-06-11 21:30:00,5,-0.008138992464072644,0.00010078038033096603,0.008302184840155684,0.016441177304228328,0.7917042380522994,0.004362127802378879,12620,False,True,2026-06-11 21:45:00
2026-06-11 21:45:00,5,-0.008199920055885395,0.0004295630735248567,0.008066364361590665,0.01626628441747606,0.7847911030958822,0.0022767938133654297,12621,False,True,2026-06-11 22:00:00
2026-06-11 22:00:00,5,-0.008199920055885395,0.00015116543197730438,0.008171451939983376,0.016371371995868772,0.7877968139464984,-0.00227265431934498,12622,False,True,2026-06-11 22:15:00
2026-06-11 22:15:00,5,-0.008766940663402258,0.00033011312822173845,0.008214002831686917,0.016980943495089176,0.8180042079951909,0.0058586285447859154,12623,False,True,2026-06-11 22:30:00
2026-06-11 22:30:00,5,-0.008588546418231096,0.0002814723821854702,0.009587133914874885,0.01817568033310598,0.8557258791704238,0.0012986170730791002,12624,False,True,2026-06-11 22:45:00
