event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,current_swing_low,swing,0,104440.0,24325,24375,93,104440.0,104440.0,,,,above,3.4161798197841367
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,active_bear_internal_ob,internal,-1,103225.0,24451,24461,7,103100.0,103350.0,103100.0,103350.0,False,above,2.089315773838994
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,active_bull_internal_ob,internal,1,100600.0,24262,24264,204,100470.0,100730.0,100470.0,100730.0,False,below,0.2574512327953263
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,active_bull_internal_ob,internal,1,100350.0,24252,24254,214,100130.0,100570.0,100130.0,100570.0,False,below,0.4158827606693732
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,active_bull_internal_ob,internal,1,98065.0,22305,22311,2157,97880.0,98250.0,97880.0,98250.0,False,below,2.7131399148430537
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,EQL,equal,0,101400.0,22569,22581,1887,101400.0,101400.0,,,,above,0.4059807901772453
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,5m,EQL,equal,0,100700.0,23352,23359,1109,100700.0,100700.0,,,,below,0.2871571442717101
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,current_internal_high,internal,0,104700.0,8137,8142,13,104700.0,104700.0,,,,above,3.6736310525794633
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,current_internal_low,internal,0,103900.0,8134,8139,16,103900.0,103900.0,,,,above,2.881473413209229
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,current_swing_high,swing,0,105800.0,8103,8153,2,105800.0,105800.0,,,,above,4.762847806713536
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,current_swing_low,swing,0,98580.0,8071,8121,34,98580.0,98580.0,,,,below,2.386374888602832
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,active_bull_internal_ob,internal,1,101030.0,8094,8099,56,100820.0,101240.0,100820.0,101240.0,False,overlap,0.0
CU:5m:1:1:24262:24264:1,CU,2026-02-05 10:50:00,15m,active_bear_internal_ob,internal,-1,104495.0,8137,8140,15,104290.0,104700.0,104290.0,104700.0,False,above,3.267650262402218
