event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,15m,active_bear_swing_ob,swing,-1,103460.0,9630,9694,123,103300.0,103620.0,103300.0,103620.0,False,above,0.35946759933935685
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,15m,active_bull_internal_ob,internal,1,100855.0,9772,9776,41,100770.0,100940.0,100770.0,100940.0,False,below,1.9333527640143788
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,15m,active_bull_internal_ob,internal,1,100730.0,9398,9404,413,100580.0,100880.0,100580.0,100880.0,False,below,1.9916448071504906
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,15m,EQL,equal,0,102960.0,7594,7600,2217,102960.0,102960.0,,,,above,0.02914602156805596
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,15m,EQH,equal,0,102830.0,9524,9533,284,102830.0,102830.0,,,,below,0.0971534052268532
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,current_internal_high,internal,0,103370.0,2849,2854,2,103370.0,103370.0,,,,above,0.42747498299815406
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,current_internal_low,internal,0,100770.0,2843,2848,8,100770.0,100770.0,,,,below,2.098513552900029
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,current_swing_high,swing,0,104150.0,2794,2844,12,104150.0,104150.0,,,,above,1.1852715437676091
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,current_swing_low,swing,0,91500.0,2600,2650,206,91500.0,91500.0,,,,below,11.104634217429322
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,active_bear_internal_ob,internal,-1,103155.0,2813,2819,37,102940.0,103370.0,102940.0,103370.0,False,above,0.00971534052268532
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,active_bull_internal_ob,internal,1,100910.0,2843,2844,12,100770.0,101050.0,100770.0,101050.0,False,below,1.82648401826484
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,active_bull_internal_ob,internal,1,98740.0,2722,2727,129,98450.0,99030.0,98450.0,99030.0,False,below,3.788982803847275
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,1h,EQH,equal,0,102500.0,2388,2399,457,102500.0,102500.0,,,,below,0.41775964247546876
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,current_internal_high,internal,0,101940.0,1256,1261,5,101940.0,101940.0,,,,below,0.9618187117458467
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,current_internal_low,internal,0,100770.0,1261,1266,0,100770.0,100770.0,,,,below,2.098513552900029
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,current_swing_high,swing,0,104520.0,1092,1142,124,104520.0,104520.0,,,,above,1.544739143106966
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,current_swing_low,swing,0,91500.0,1154,1204,62,91500.0,91500.0,,,,below,11.104634217429322
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,active_bear_internal_ob,internal,-1,103245.0,1238,1254,12,102490.0,104000.0,102490.0,104000.0,False,overlap,0.0
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,active_bear_internal_ob,internal,-1,103920.0,1092,1100,166,103320.0,104520.0,103320.0,104520.0,False,above,0.3788982803847275
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,active_bear_swing_ob,swing,-1,103920.0,1092,1144,122,103320.0,104520.0,103320.0,104520.0,False,above,0.3788982803847275
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,active_bull_internal_ob,internal,1,100930.0,1261,1262,4,100770.0,101090.0,100770.0,101090.0,False,below,1.7876226561740989
CU:1h:1:-1:2813:2819:4,CU,2026-05-07 14:10:00,4h,EQH,equal,0,102500.0,1060,1066,200,102500.0,102500.0,,,,below,0.41775964247546876
CU:1h:1:1:2843:2844:1,CU,2026-06-25 00:00:00,5m,current_internal_high,internal,0,101800.0,32498,32503,19,101800.0,101800.0,,,,above,0.7222716928861186
CU:1h:1:1:2843:2844:1,CU,2026-06-25 00:00:00,5m,current_internal_low,internal,0,101100.0,32494,32499,23,101100.0,101100.0,,,,above,0.029682398337785694
