event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,1h,active_bear_swing_ob,swing,-1,113090.0,2331,2346,1150,112040.0,114140.0,114140.0,112040.0,True,above,4.068363366152703
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,1h,active_bull_internal_ob,internal,1,107505.0,3481,3484,12,107360.0,107650.0,107360.0,107650.0,False,below,0.009288500835965075
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,1h,active_bull_internal_ob,internal,1,106805.0,3416,3421,75,106620.0,106990.0,106620.0,106990.0,False,below,0.62232955600966
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,1h,EQH,equal,0,107320.0,2901,2906,590,107320.0,107320.0,,,,below,0.31580902842281255
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,current_internal_high,internal,0,108730.0,1538,1543,8,108730.0,108730.0,,,,above,0.9938695894482631
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,current_internal_low,internal,0,107360.0,1544,1549,2,107360.0,107360.0,,,,below,0.27865502507895223
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,current_swing_high,swing,0,107420.0,1340,1390,161,107420.0,107420.0,,,,below,0.2229240200631618
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,current_swing_low,swing,0,100500.0,1399,1449,102,100500.0,100500.0,,,,below,6.650566598550994
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,active_bull_internal_ob,internal,1,107550.0,1544,1548,3,107360.0,107740.0,107360.0,107740.0,False,overlap,0.0
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,active_bull_internal_ob,internal,1,104460.0,1499,1508,43,104320.0,104600.0,104320.0,104600.0,False,below,2.842281255805313
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,EQH,equal,0,108440.0,1524,1535,16,108440.0,108440.0,,,,above,0.7245030652052759
CU:15m:1:1:11968:11979:1,CU,2026-08-18 09:50:00,4h,EQH,equal,0,105490.0,1322,1333,218,105490.0,105490.0,,,,below,2.0156046814044215
CU:15m:1:1:11968:11979:2,CU,2026-08-18 10:55:00,5m,current_internal_high,internal,0,107760.0,36080,36085,3,107760.0,107760.0,,,,above,0.13008734435978445
CU:15m:1:1:11968:11979:2,CU,2026-08-18 10:55:00,5m,current_internal_low,internal,0,107540.0,36078,36083,5,107540.0,107540.0,,,,below,0.07433562534844824
CU:15m:1:1:11968:11979:2,CU,2026-08-18 10:55:00,5m,current_swing_high,swing,0,109780.0,35997,36047,41,109780.0,109780.0,,,,above,2.0070618844081025
CU:15m:1:1:11968:11979:2,CU,2026-08-18 10:55:00,5m,current_swing_low,swing,0,107360.0,35904,35954,134,107360.0,107360.0,,,,below,0.24159078238245676
CU:15m:1:1:11968:11979:2,CU,2026-08-18 10:55:00,5m,active_bear_internal_ob,internal,-1,109660.0,36009,36021,67,109600.0,109720.0,109600.0,109720.0,False,above,1.8398067273740941
