candidate_id,symbol,step,bar_index,bar_start_time,open,high,low,close,gap_minutes,contiguous_from_previous,open_atr,high_atr,low_atr,close_atr
AG:15m:1:-1:10552:10554:2,AG,9,33679.0,2026-04-15 10:50:00,19815.0,19833.0,19743.0,19757.0,5.0,True,-1.7032025792388088,-1.4244967026360946,-2.8180260856496653,-2.601254848291999
AG:15m:1:-1:10552:10554:2,AG,10,33680.0,2026-04-15 10:55:00,19757.0,19782.0,19711.0,19749.0,5.0,True,-2.601254848291999,-2.2141633530104516,-3.313503199610046,-2.7251241267820943
AG:15m:1:-1:10552:10554:2,AG,11,33681.0,2026-04-15 11:00:00,19749.0,19769.0,19697.0,19729.0,5.0,True,-2.7251241267820943,-2.4154509305568563,-3.5302744369677126,-3.034797323007332
AG:15m:1:-1:10552:10554:2,AG,12,33682.0,2026-04-15 11:05:00,19728.0,19760.0,19723.0,19755.0,5.0,True,-3.050280982818594,-2.554803868858213,-3.1276992818749036,-2.632222167914523
AG:15m:1:-1:10552:10554:2,AG,13,33683.0,2026-04-15 11:10:00,19754.0,19833.0,19750.0,19799.0,5.0,True,-2.6477058277257846,-1.4244967026360946,-2.709640466970832,-1.9509411362189992
AG:15m:1:-1:10552:10554:2,AG,14,33684.0,2026-04-15 11:15:00,19800.0,19831.0,19777.0,19817.0,5.0,True,-1.9354574764077372,-1.4554640222586184,-2.291581652066761,-1.672235259616285
AG:15m:1:-1:10552:10554:2,AG,15,33685.0,2026-04-15 11:20:00,19815.0,19817.0,19743.0,19757.0,5.0,True,-1.7032025792388088,-1.672235259616285,-2.8180260856496653,-2.601254848291999
AG:15m:1:-1:10552:10554:2,AG,16,33686.0,2026-04-15 11:25:00,19755.0,19804.0,19755.0,19770.0,5.0,True,-2.632222167914523,-1.8735228371626897,-2.632222167914523,-2.399967270745594
AG:15m:1:-1:10552:10554:2,AG,17,33687.0,2026-04-15 13:30:00,19720.0,19720.0,19654.0,19689.0,125.0,False,-3.174150261308689,-3.174150261308689,-4.196071808851975,-3.654143715457808
AG:15m:1:-1:10552:10554:2,AG,18,33688.0,2026-04-15 13:35:00,19688.0,19688.0,19554.0,19609.0,5.0,True,-3.66962737526907,-3.66962737526907,-5.744437789978164,-4.89283650035876
