horizon,feature_set,model,quantile,fold,feature,effect_kind,value,abs_value
4,F3_VOL,linear_qr,0.1,0,feat_15m_volume_ratio_32,standardized_coefficient,0.00035746927666348044,0.00035746927666348044
4,F3_VOL,linear_qr,0.1,0,feat_15m_oi_log_change_4,standardized_coefficient,-0.00038106723311828793,0.00038106723311828793
4,F3_VOL,linear_qr,0.1,0,feat_5m_1h_rv,standardized_coefficient,-0.0010302163992253212,0.0010302163992253212
4,F3_VOL,linear_qr,0.1,0,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0003439611148635387,0.0003439611148635387
4,F3_VOL,linear_qr,0.5,0,feat_15m_ret_1,standardized_coefficient,0.00039940922521604236,0.00039940922521604236
4,F3_VOL,linear_qr,0.5,0,feat_15m_ret_4,standardized_coefficient,-0.0008159231159760174,0.0008159231159760174
4,F3_VOL,linear_qr,0.5,0,feat_15m_ret_8,standardized_coefficient,0.0004551159292362493,0.0004551159292362493
4,F3_VOL,linear_qr,0.5,0,feat_15m_ret_16,standardized_coefficient,8.802679564851975e-05,8.802679564851975e-05
4,F3_VOL,linear_qr,0.5,0,feat_15m_location_32,standardized_coefficient,-3.86506467589149e-05,3.86506467589149e-05
4,F3_VOL,linear_qr,0.5,0,feat_time_bars_since_segment_start,standardized_coefficient,0.00027802636520785697,0.00027802636520785697
4,F3_VOL,linear_qr,0.5,0,feat_time_after_long_gap,standardized_coefficient,-0.0006019514621541886,0.0006019514621541886
4,F3_VOL,linear_qr,0.5,0,feat_15m_volume_ratio_32,standardized_coefficient,0.00014997863752171792,0.00014997863752171792
4,F3_VOL,linear_qr,0.5,0,feat_15m_oi_log_change_4,standardized_coefficient,-0.0004319384211877375,0.0004319384211877375
4,F3_VOL,linear_qr,0.5,0,feat_5m_1h_rv,standardized_coefficient,-1.7539128730416944e-05,1.7539128730416944e-05
4,F3_VOL,linear_qr,0.5,0,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0006512993551003045,0.0006512993551003045
4,F3_VOL,linear_qr,0.9,0,feat_15m_ret_1,standardized_coefficient,-0.000777712835465452,0.000777712835465452
4,F3_VOL,linear_qr,0.9,0,feat_15m_ret_4,standardized_coefficient,-0.0004460404950198654,0.0004460404950198654
4,F3_VOL,linear_qr,0.9,0,feat_15m_ret_8,standardized_coefficient,0.0005015747920464923,0.0005015747920464923
4,F3_VOL,linear_qr,0.9,0,feat_15m_ret_16,standardized_coefficient,0.0006053409887879696,0.0006053409887879696
4,F3_VOL,linear_qr,0.9,0,feat_15m_location_32,standardized_coefficient,0.000503384985091239,0.000503384985091239
4,F3_VOL,linear_qr,0.9,0,feat_time_bars_since_segment_start,standardized_coefficient,-0.0005900100963171018,0.0005900100963171018
4,F3_VOL,linear_qr,0.9,0,feat_time_after_long_gap,standardized_coefficient,-0.00029896386065889275,0.00029896386065889275
4,F3_VOL,linear_qr,0.9,0,feat_15m_volume_ratio_32,standardized_coefficient,0.00016105110295487024,0.00016105110295487024
4,F3_VOL,linear_qr,0.9,0,feat_15m_oi_log_change_4,standardized_coefficient,-0.000751166834946608,0.000751166834946608
4,F3_VOL,linear_qr,0.9,0,feat_5m_1h_rv,standardized_coefficient,0.0001573382727703715,0.0001573382727703715
4,F3_VOL,linear_qr,0.9,0,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.000862481002923435,0.000862481002923435
4,F3_VOL,linear_qr,0.1,1,feat_15m_ret_1,standardized_coefficient,0.00016854473311146213,0.00016854473311146213
4,F3_VOL,linear_qr,0.1,1,feat_15m_ret_4,standardized_coefficient,-0.0003543211447309382,0.0003543211447309382
4,F3_VOL,linear_qr,0.1,1,feat_15m_ret_8,standardized_coefficient,0.00041549367808683594,0.00041549367808683594
4,F3_VOL,linear_qr,0.1,1,feat_15m_ret_16,standardized_coefficient,0.0012099522057989155,0.0012099522057989155
4,F3_VOL,linear_qr,0.1,1,feat_15m_location_32,standardized_coefficient,0.0006632218022320153,0.0006632218022320153
4,F3_VOL,linear_qr,0.1,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0008918540932157835,0.0008918540932157835
4,F3_VOL,linear_qr,0.1,1,feat_time_after_long_gap,standardized_coefficient,-0.0008812626583187158,0.0008812626583187158
4,F3_VOL,linear_qr,0.1,1,feat_15m_volume_ratio_32,standardized_coefficient,0.00016439414234561647,0.00016439414234561647
4,F3_VOL,linear_qr,0.1,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.0004328641567308497,0.0004328641567308497
4,F3_VOL,linear_qr,0.1,1,feat_5m_1h_rv,standardized_coefficient,0.00024614753161223877,0.00024614753161223877
4,F3_VOL,linear_qr,0.1,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0016261323644691029,0.0016261323644691029
4,F3_VOL,linear_qr,0.5,1,feat_15m_ret_1,standardized_coefficient,0.00015632322809617697,0.00015632322809617697
4,F3_VOL,linear_qr,0.5,1,feat_15m_ret_4,standardized_coefficient,-0.0007141433486575802,0.0007141433486575802
4,F3_VOL,linear_qr,0.5,1,feat_15m_ret_8,standardized_coefficient,0.0005831753489529955,0.0005831753489529955
4,F3_VOL,linear_qr,0.5,1,feat_15m_ret_16,standardized_coefficient,0.0004131568611393997,0.0004131568611393997
4,F3_VOL,linear_qr,0.5,1,feat_15m_location_32,standardized_coefficient,-0.00026741477755633426,0.00026741477755633426
4,F3_VOL,linear_qr,0.5,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0001135118224428993,0.0001135118224428993
4,F3_VOL,linear_qr,0.5,1,feat_time_after_long_gap,standardized_coefficient,-0.0005453272278427681,0.0005453272278427681
4,F3_VOL,linear_qr,0.5,1,feat_15m_volume_ratio_32,standardized_coefficient,0.00033822377444571954,0.00033822377444571954
4,F3_VOL,linear_qr,0.5,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.00043271718378601847,0.00043271718378601847
4,F3_VOL,linear_qr,0.5,1,feat_5m_1h_rv,standardized_coefficient,0.00011860528778301997,0.00011860528778301997
4,F3_VOL,linear_qr,0.5,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0009692718815148702,0.0009692718815148702
4,F3_VOL,linear_qr,0.9,1,feat_15m_ret_1,standardized_coefficient,-0.0010265942733352791,0.0010265942733352791
4,F3_VOL,linear_qr,0.9,1,feat_15m_ret_4,standardized_coefficient,0.0007747894863141134,0.0007747894863141134
4,F3_VOL,linear_qr,0.9,1,feat_15m_ret_8,standardized_coefficient,-1.5604794317863205e-05,1.5604794317863205e-05
4,F3_VOL,linear_qr,0.9,1,feat_15m_ret_16,standardized_coefficient,-0.0007375348905673956,0.0007375348905673956
4,F3_VOL,linear_qr,0.9,1,feat_15m_location_32,standardized_coefficient,0.0010966775714965308,0.0010966775714965308
4,F3_VOL,linear_qr,0.9,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0012215109901136116,0.0012215109901136116
4,F3_VOL,linear_qr,0.9,1,feat_time_after_long_gap,standardized_coefficient,-0.00045935231790747547,0.00045935231790747547
4,F3_VOL,linear_qr,0.9,1,feat_15m_volume_ratio_32,standardized_coefficient,-0.0003636546155657412,0.0003636546155657412
4,F3_VOL,linear_qr,0.9,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.00098309615392719,0.00098309615392719
4,F3_VOL,linear_qr,0.9,1,feat_5m_1h_rv,standardized_coefficient,0.0010505700488783719,0.0010505700488783719
4,F3_VOL,linear_qr,0.9,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0011850414064179542,0.0011850414064179542
4,F3_VOL,linear_qr,0.1,2,feat_15m_ret_1,standardized_coefficient,9.274912503640097e-05,9.274912503640097e-05
4,F3_VOL,linear_qr,0.1,2,feat_15m_ret_4,standardized_coefficient,-0.00048166287462341747,0.00048166287462341747
4,F3_VOL,linear_qr,0.1,2,feat_15m_ret_8,standardized_coefficient,0.000487524948938322,0.000487524948938322
4,F3_VOL,linear_qr,0.1,2,feat_15m_ret_16,standardized_coefficient,0.0012682738563959074,0.0012682738563959074
4,F3_VOL,linear_qr,0.1,2,feat_15m_location_32,standardized_coefficient,0.00047401354684025186,0.00047401354684025186
4,F3_VOL,linear_qr,0.1,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.0013701473424460567,0.0013701473424460567
4,F3_VOL,linear_qr,0.1,2,feat_time_after_long_gap,standardized_coefficient,-0.00041044828951498875,0.00041044828951498875
4,F3_VOL,linear_qr,0.1,2,feat_15m_volume_ratio_32,standardized_coefficient,-8.00941928696552e-06,8.00941928696552e-06
4,F3_VOL,linear_qr,0.1,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.0003870025607718212,0.0003870025607718212
4,F3_VOL,linear_qr,0.1,2,feat_5m_1h_rv,standardized_coefficient,-0.00041557709318998013,0.00041557709318998013
4,F3_VOL,linear_qr,0.1,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0010743959701082714,0.0010743959701082714
4,F3_VOL,linear_qr,0.5,2,feat_15m_ret_1,standardized_coefficient,6.913631340576424e-05,6.913631340576424e-05
4,F3_VOL,linear_qr,0.5,2,feat_15m_ret_4,standardized_coefficient,-0.0004462446885387728,0.0004462446885387728
4,F3_VOL,linear_qr,0.5,2,feat_15m_ret_8,standardized_coefficient,0.0009458065350433852,0.0009458065350433852
4,F3_VOL,linear_qr,0.5,2,feat_15m_ret_16,standardized_coefficient,-0.00035348842418886497,0.00035348842418886497
4,F3_VOL,linear_qr,0.5,2,feat_15m_location_32,standardized_coefficient,-2.6531438331944106e-05,2.6531438331944106e-05
4,F3_VOL,linear_qr,0.5,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.0003054088558745728,0.0003054088558745728
4,F3_VOL,linear_qr,0.5,2,feat_time_after_long_gap,standardized_coefficient,-0.0005202830408051773,0.0005202830408051773
4,F3_VOL,linear_qr,0.5,2,feat_15m_volume_ratio_32,standardized_coefficient,0.00012280465968770806,0.00012280465968770806
4,F3_VOL,linear_qr,0.5,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.00045890375304984387,0.00045890375304984387
4,F3_VOL,linear_qr,0.5,2,feat_5m_1h_rv,standardized_coefficient,0.00016124763265643432,0.00016124763265643432
4,F3_VOL,linear_qr,0.5,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0005699905807590798,0.0005699905807590798
4,F3_VOL,linear_qr,0.9,2,feat_15m_ret_1,standardized_coefficient,-0.0006017039943773732,0.0006017039943773732
4,F3_VOL,linear_qr,0.9,2,feat_15m_ret_4,standardized_coefficient,0.0005494693642948827,0.0005494693642948827
4,F3_VOL,linear_qr,0.9,2,feat_15m_ret_8,standardized_coefficient,0.0011233311991686009,0.0011233311991686009
4,F3_VOL,linear_qr,0.9,2,feat_15m_ret_16,standardized_coefficient,-0.0020430098517127356,0.0020430098517127356
4,F3_VOL,linear_qr,0.9,2,feat_15m_location_32,standardized_coefficient,0.0008830857839896343,0.0008830857839896343
4,F3_VOL,linear_qr,0.9,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.0018999721294158864,0.0018999721294158864
4,F3_VOL,linear_qr,0.9,2,feat_time_after_long_gap,standardized_coefficient,-0.0005269412990490584,0.0005269412990490584
4,F3_VOL,linear_qr,0.9,2,feat_15m_volume_ratio_32,standardized_coefficient,-0.000580188537728244,0.000580188537728244
4,F3_VOL,linear_qr,0.9,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.0010434987975863862,0.0010434987975863862
4,F3_VOL,linear_qr,0.9,2,feat_5m_1h_rv,standardized_coefficient,0.0010287533454701066,0.0010287533454701066
4,F3_VOL,linear_qr,0.9,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.00094986721653406,0.00094986721653406
4,F3_VOL,linear_qr,0.1,3,feat_15m_ret_1,standardized_coefficient,-0.0002074750651270789,0.0002074750651270789
4,F3_VOL,linear_qr,0.1,3,feat_15m_ret_4,standardized_coefficient,-0.00046577252398129145,0.00046577252398129145
4,F3_VOL,linear_qr,0.1,3,feat_15m_ret_8,standardized_coefficient,0.0006921406601724029,0.0006921406601724029
4,F3_VOL,linear_qr,0.1,3,feat_15m_ret_16,standardized_coefficient,-0.00020338857292680678,0.00020338857292680678
4,F3_VOL,linear_qr,0.1,3,feat_15m_location_32,standardized_coefficient,0.0015148109991344365,0.0015148109991344365
4,F3_VOL,linear_qr,0.1,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0009034176006446266,0.0009034176006446266
4,F3_VOL,linear_qr,0.1,3,feat_time_after_long_gap,standardized_coefficient,-0.00040290340877145617,0.00040290340877145617
4,F3_VOL,linear_qr,0.1,3,feat_15m_volume_ratio_32,standardized_coefficient,0.00043183733283804236,0.00043183733283804236
4,F3_VOL,linear_qr,0.1,3,feat_15m_oi_log_change_4,standardized_coefficient,-0.00033469279008865025,0.00033469279008865025
4,F3_VOL,linear_qr,0.1,3,feat_5m_1h_rv,standardized_coefficient,-0.00030807223177076073,0.00030807223177076073
4,F3_VOL,linear_qr,0.1,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0010887502987743296,0.0010887502987743296
4,F3_VOL,linear_qr,0.5,3,feat_15m_ret_1,standardized_coefficient,0.00011794038597516922,0.00011794038597516922
4,F3_VOL,linear_qr,0.5,3,feat_15m_ret_4,standardized_coefficient,-0.0004734149891967796,0.0004734149891967796
4,F3_VOL,linear_qr,0.5,3,feat_15m_ret_8,standardized_coefficient,0.0006695039909231179,0.0006695039909231179
4,F3_VOL,linear_qr,0.5,3,feat_15m_ret_16,standardized_coefficient,-0.0005033377877946282,0.0005033377877946282
4,F3_VOL,linear_qr,0.5,3,feat_15m_location_32,standardized_coefficient,0.00020250212826898045,0.00020250212826898045
4,F3_VOL,linear_qr,0.5,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0002905398777151041,0.0002905398777151041
4,F3_VOL,linear_qr,0.5,3,feat_time_after_long_gap,standardized_coefficient,-0.00045529474485231836,0.00045529474485231836
4,F3_VOL,linear_qr,0.5,3,feat_15m_volume_ratio_32,standardized_coefficient,0.0003390797424199823,0.0003390797424199823
4,F3_VOL,linear_qr,0.5,3,feat_15m_oi_log_change_4,standardized_coefficient,-0.0004007647556927541,0.0004007647556927541
4,F3_VOL,linear_qr,0.5,3,feat_5m_1h_rv,standardized_coefficient,7.784570080618501e-05,7.784570080618501e-05
4,F3_VOL,linear_qr,0.5,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0005664080441071591,0.0005664080441071591
4,F3_VOL,linear_qr,0.9,3,feat_15m_ret_1,standardized_coefficient,-0.00048050125354098463,0.00048050125354098463
4,F3_VOL,linear_qr,0.9,3,feat_15m_ret_4,standardized_coefficient,0.0005224421892177653,0.0005224421892177653
4,F3_VOL,linear_qr,0.9,3,feat_15m_ret_8,standardized_coefficient,0.0006625341473074925,0.0006625341473074925
4,F3_VOL,linear_qr,0.9,3,feat_15m_ret_16,standardized_coefficient,-0.0022267843466943034,0.0022267843466943034
4,F3_VOL,linear_qr,0.9,3,feat_15m_location_32,standardized_coefficient,0.0013833223501170694,0.0013833223501170694
4,F3_VOL,linear_qr,0.9,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0014213834852003914,0.0014213834852003914
4,F3_VOL,linear_qr,0.9,3,feat_time_after_long_gap,standardized_coefficient,-0.0002712776385662302,0.0002712776385662302
4,F3_VOL,linear_qr,0.9,3,feat_15m_volume_ratio_32,standardized_coefficient,-0.0007136316028610678,0.0007136316028610678
4,F3_VOL,linear_qr,0.9,3,feat_15m_oi_log_change_4,standardized_coefficient,3.350416017250378e-05,3.350416017250378e-05
4,F3_VOL,linear_qr,0.9,3,feat_5m_1h_rv,standardized_coefficient,0.000587681225266805,0.000587681225266805
4,F3_VOL,linear_qr,0.9,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0003829459956059086,0.0003829459956059086
4,F3_VOL,linear_qr,0.1,4,feat_15m_ret_1,standardized_coefficient,5.626095281971694e-05,5.626095281971694e-05
4,F3_VOL,linear_qr,0.1,4,feat_15m_ret_4,standardized_coefficient,-0.0005939480012950787,0.0005939480012950787
4,F3_VOL,linear_qr,0.1,4,feat_15m_ret_8,standardized_coefficient,0.0004953615088895157,0.0004953615088895157
4,F3_VOL,linear_qr,0.1,4,feat_15m_ret_16,standardized_coefficient,2.4457645993916273e-06,2.4457645993916273e-06
4,F3_VOL,linear_qr,0.1,4,feat_15m_location_32,standardized_coefficient,0.0013778022618172801,0.0013778022618172801
4,F3_VOL,linear_qr,0.1,4,feat_time_bars_since_segment_start,standardized_coefficient,-0.0005545999691255653,0.0005545999691255653
4,F3_VOL,linear_qr,0.1,4,feat_time_after_long_gap,standardized_coefficient,-0.00034942571295707694,0.00034942571295707694
4,F3_VOL,linear_qr,0.1,4,feat_15m_volume_ratio_32,standardized_coefficient,0.0003899602386720398,0.0003899602386720398
4,F3_VOL,linear_qr,0.1,4,feat_15m_oi_log_change_4,standardized_coefficient,-0.0002724460292137049,0.0002724460292137049
4,F3_VOL,linear_qr,0.1,4,feat_5m_1h_rv,standardized_coefficient,-0.0005221918578245551,0.0005221918578245551
4,F3_VOL,linear_qr,0.1,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.001005332985529614,0.001005332985529614
4,F3_VOL,linear_qr,0.5,4,feat_15m_ret_1,standardized_coefficient,0.00018627208937262716,0.00018627208937262716
4,F3_VOL,linear_qr,0.5,4,feat_15m_ret_4,standardized_coefficient,-0.00038833393695673093,0.00038833393695673093
4,F3_VOL,linear_qr,0.5,4,feat_15m_ret_8,standardized_coefficient,0.0005569153341333833,0.0005569153341333833
4,F3_VOL,linear_qr,0.5,4,feat_15m_ret_16,standardized_coefficient,-0.0006157523742724395,0.0006157523742724395
4,F3_VOL,linear_qr,0.5,4,feat_15m_location_32,standardized_coefficient,0.00025519064325396146,0.00025519064325396146
4,F3_VOL,linear_qr,0.5,4,feat_time_bars_since_segment_start,standardized_coefficient,-8.295497582779942e-05,8.295497582779942e-05
4,F3_VOL,linear_qr,0.5,4,feat_time_after_long_gap,standardized_coefficient,-0.00038116872878182415,0.00038116872878182415
4,F3_VOL,linear_qr,0.5,4,feat_15m_volume_ratio_32,standardized_coefficient,0.0004844924635558156,0.0004844924635558156
4,F3_VOL,linear_qr,0.5,4,feat_15m_oi_log_change_4,standardized_coefficient,-0.0002981952903539547,0.0002981952903539547
4,F3_VOL,linear_qr,0.5,4,feat_5m_1h_rv,standardized_coefficient,-3.855305292163353e-05,3.855305292163353e-05
4,F3_VOL,linear_qr,0.5,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0005148542204197293,0.0005148542204197293
4,F3_VOL,linear_qr,0.9,4,feat_15m_ret_1,standardized_coefficient,-0.0006246352479302185,0.0006246352479302185
4,F3_VOL,linear_qr,0.9,4,feat_15m_ret_4,standardized_coefficient,0.00046600704965062074,0.00046600704965062074
4,F3_VOL,linear_qr,0.9,4,feat_15m_ret_8,standardized_coefficient,0.0003298288096800878,0.0003298288096800878
4,F3_VOL,linear_qr,0.9,4,feat_15m_ret_16,standardized_coefficient,-0.0019359901335535509,0.0019359901335535509
4,F3_VOL,linear_qr,0.9,4,feat_15m_location_32,standardized_coefficient,0.0018264902479403309,0.0018264902479403309
4,F3_VOL,linear_qr,0.9,4,feat_time_bars_since_segment_start,standardized_coefficient,-0.0012548797673979713,0.0012548797673979713
4,F3_VOL,linear_qr,0.9,4,feat_time_after_long_gap,standardized_coefficient,3.3813288779848046e-05,3.3813288779848046e-05
4,F3_VOL,linear_qr,0.9,4,feat_15m_volume_ratio_32,standardized_coefficient,-0.0006318267489607014,0.0006318267489607014
4,F3_VOL,linear_qr,0.9,4,feat_15m_oi_log_change_4,standardized_coefficient,0.00010801058816319412,0.00010801058816319412
4,F3_VOL,linear_qr,0.9,4,feat_5m_1h_rv,standardized_coefficient,0.0005153739709149003,0.0005153739709149003
4,F3_VOL,linear_qr,0.9,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.00018660432773091393,0.00018660432773091393
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_ret_1,tree_importance,0.00957528844292198,0.00957528844292198
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_ret_4,tree_importance,0.07084376813899333,0.07084376813899333
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_ret_8,tree_importance,0.043180705695565286,0.043180705695565286
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_ret_16,tree_importance,0.08587387107623702,0.08587387107623702
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_location_32,tree_importance,0.17123992061015156,0.17123992061015156
4,F3_VOL,gbr_quantile,0.1,0,feat_time_bars_since_segment_start,tree_importance,0.2385934741389797,0.2385934741389797
4,F3_VOL,gbr_quantile,0.1,0,feat_time_after_long_gap,tree_importance,0.0,0.0
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_volume_ratio_32,tree_importance,0.08008972610415993,0.08008972610415993
4,F3_VOL,gbr_quantile,0.1,0,feat_15m_oi_log_change_4,tree_importance,0.1613320440751923,0.1613320440751923
4,F3_VOL,gbr_quantile,0.1,0,feat_5m_1h_rv,tree_importance,0.04835545120590737,0.04835545120590737
4,F3_VOL,gbr_quantile,0.1,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.09091575051189171,0.09091575051189171
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_ret_1,tree_importance,0.09224555025043564,0.09224555025043564
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_ret_4,tree_importance,0.08367733150504901,0.08367733150504901
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_ret_8,tree_importance,0.06614837240760936,0.06614837240760936
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_ret_16,tree_importance,0.17660015319491804,0.17660015319491804
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_location_32,tree_importance,0.08269270831867437,0.08269270831867437
4,F3_VOL,gbr_quantile,0.5,0,feat_time_bars_since_segment_start,tree_importance,0.07953561199781317,0.07953561199781317
4,F3_VOL,gbr_quantile,0.5,0,feat_time_after_long_gap,tree_importance,0.026417678382130324,0.026417678382130324
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_volume_ratio_32,tree_importance,0.05533515183837798,0.05533515183837798
4,F3_VOL,gbr_quantile,0.5,0,feat_15m_oi_log_change_4,tree_importance,0.14263061862899412,0.14263061862899412
4,F3_VOL,gbr_quantile,0.5,0,feat_5m_1h_rv,tree_importance,0.0516189264454235,0.0516189264454235
4,F3_VOL,gbr_quantile,0.5,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.1430978970305746,0.1430978970305746
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_ret_1,tree_importance,0.017098000560352544,0.017098000560352544
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_ret_4,tree_importance,0.02055179931788289,0.02055179931788289
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_ret_8,tree_importance,0.18001884593075285,0.18001884593075285
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_ret_16,tree_importance,0.08664030524163646,0.08664030524163646
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_location_32,tree_importance,0.06554621204247889,0.06554621204247889
4,F3_VOL,gbr_quantile,0.9,0,feat_time_bars_since_segment_start,tree_importance,0.15433131084839197,0.15433131084839197
4,F3_VOL,gbr_quantile,0.9,0,feat_time_after_long_gap,tree_importance,0.005642307006234623,0.005642307006234623
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_volume_ratio_32,tree_importance,0.03811365456934821,0.03811365456934821
4,F3_VOL,gbr_quantile,0.9,0,feat_15m_oi_log_change_4,tree_importance,0.183679616052319,0.183679616052319
4,F3_VOL,gbr_quantile,0.9,0,feat_5m_1h_rv,tree_importance,0.09856841121682691,0.09856841121682691
4,F3_VOL,gbr_quantile,0.9,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.14980953721377568,0.14980953721377568
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_ret_1,tree_importance,0.01843594119385249,0.01843594119385249
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_ret_4,tree_importance,0.0635937344084144,0.0635937344084144
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_ret_8,tree_importance,0.04835579956720896,0.04835579956720896
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_ret_16,tree_importance,0.09455782453342032,0.09455782453342032
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_location_32,tree_importance,0.13781260415952026,0.13781260415952026
4,F3_VOL,gbr_quantile,0.1,1,feat_time_bars_since_segment_start,tree_importance,0.2247559639240444,0.2247559639240444
4,F3_VOL,gbr_quantile,0.1,1,feat_time_after_long_gap,tree_importance,0.0,0.0
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_volume_ratio_32,tree_importance,0.0890787257037135,0.0890787257037135
4,F3_VOL,gbr_quantile,0.1,1,feat_15m_oi_log_change_4,tree_importance,0.08250378497544894,0.08250378497544894
4,F3_VOL,gbr_quantile,0.1,1,feat_5m_1h_rv,tree_importance,0.125553670552121,0.125553670552121
4,F3_VOL,gbr_quantile,0.1,1,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.11535195098225569,0.11535195098225569
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_ret_1,tree_importance,0.05434313213272758,0.05434313213272758
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_ret_4,tree_importance,0.07453856741157877,0.07453856741157877
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_ret_8,tree_importance,0.14303629740195345,0.14303629740195345
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_ret_16,tree_importance,0.10824526162915721,0.10824526162915721
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_location_32,tree_importance,0.10137300446946,0.10137300446946
4,F3_VOL,gbr_quantile,0.5,1,feat_time_bars_since_segment_start,tree_importance,0.031084707294858387,0.031084707294858387
4,F3_VOL,gbr_quantile,0.5,1,feat_time_after_long_gap,tree_importance,0.019254908882991074,0.019254908882991074
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_volume_ratio_32,tree_importance,0.07521325222797805,0.07521325222797805
4,F3_VOL,gbr_quantile,0.5,1,feat_15m_oi_log_change_4,tree_importance,0.04320488498262113,0.04320488498262113
4,F3_VOL,gbr_quantile,0.5,1,feat_5m_1h_rv,tree_importance,0.16102691985366407,0.16102691985366407
4,F3_VOL,gbr_quantile,0.5,1,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.18867906371301024,0.18867906371301024
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_ret_1,tree_importance,0.02603257508943142,0.02603257508943142
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_ret_4,tree_importance,0.07651848975197184,0.07651848975197184
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_ret_8,tree_importance,0.0858647866742092,0.0858647866742092
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_ret_16,tree_importance,0.055122413622873755,0.055122413622873755
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_location_32,tree_importance,0.08762161682936763,0.08762161682936763
4,F3_VOL,gbr_quantile,0.9,1,feat_time_bars_since_segment_start,tree_importance,0.15426933500088763,0.15426933500088763
4,F3_VOL,gbr_quantile,0.9,1,feat_time_after_long_gap,tree_importance,0.0,0.0
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_volume_ratio_32,tree_importance,0.08068038953549365,0.08068038953549365
4,F3_VOL,gbr_quantile,0.9,1,feat_15m_oi_log_change_4,tree_importance,0.08831470554852018,0.08831470554852018
