horizon,feature_set,model,quantile,feature,effect_kind,folds,mean_value,median_value,mean_abs_value,positive_share,sign_consistency
4,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.05270088994952179,0.05213538529700936,0.05270088994952179,,
4,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.08271753994052758,0.09327208239187783,0.08271753994052758,,
4,F4_TAIL,gbr_quantile,0.5,feat_15m_volume_ratio_32,tree_importance,5,0.04721304358917705,0.048943814540836766,0.04721304358917705,,
4,F4_TAIL,gbr_quantile,0.5,feat_5m_1h_jump_share,tree_importance,5,0.07838058052015769,0.08520283225427798,0.07838058052015769,,
4,F4_TAIL,gbr_quantile,0.5,feat_5m_1h_rv,tree_importance,5,0.07005826828585494,0.07429212642461054,0.07005826828585494,,
4,F4_TAIL,gbr_quantile,0.5,feat_5m_4h_neg_semivar_share,tree_importance,5,0.1814207304119497,0.19893674126646196,0.1814207304119497,,
4,F4_TAIL,gbr_quantile,0.5,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.11288886908084753,0.10265282478994367,0.11288886908084753,,
4,F4_TAIL,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.006270532352157956,0.005299593064640367,0.006270532352157956,,
4,F4_TAIL,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.04791522311709588,0.056434057447479036,0.04791522311709588,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.07012268225855439,0.07375825008217327,0.07012268225855439,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_oi_log_change_4,tree_importance,5,0.1283632101892592,0.12232901132696013,0.1283632101892592,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.01896136264823264,0.018954738418783982,0.01896136264823264,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.04012651260439197,0.03233632109884492,0.04012651260439197,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.04586271365599516,0.052303091825925026,0.04586271365599516,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.07720584725872986,0.06733050427970705,0.07720584725872986,,
4,F4_TAIL,gbr_quantile,0.9,feat_15m_volume_ratio_32,tree_importance,5,0.0640866214378447,0.07595474608960973,0.0640866214378447,,
4,F4_TAIL,gbr_quantile,0.9,feat_5m_1h_jump_share,tree_importance,5,0.05119480438496367,0.04352174660362378,0.05119480438496367,,
4,F4_TAIL,gbr_quantile,0.9,feat_5m_1h_rv,tree_importance,5,0.09870618863387551,0.09155998710253248,0.09870618863387551,,
4,F4_TAIL,gbr_quantile,0.9,feat_5m_4h_neg_semivar_share,tree_importance,5,0.07984748708560789,0.08072055622193179,0.07984748708560789,,
4,F4_TAIL,gbr_quantile,0.9,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.14174148387173005,0.14450196651836278,0.14174148387173005,,
4,F4_TAIL,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.0,0.0,0.0,,
4,F4_TAIL,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.18378108597081502,0.16018658452892426,0.18378108597081502,,
4,F4_TAIL,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.001250547041516472,0.0014741815665665365,0.001250547041516472,1.0,1.0
4,F4_TAIL,linear_qr,0.1,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0003232483302100679,-0.00033297002877513373,0.0003232483302100679,0.0,1.0
4,F4_TAIL,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,0.00013142830818133636,0.0001126425319093375,0.00021997390798830517,0.8,0.8
4,F4_TAIL,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.0005096140536224547,0.0009129488224635941,0.000707921075498979,0.6,0.6
4,F4_TAIL,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,-0.0005046553213470193,-0.0004851154652855369,0.0005046553213470193,0.0,1.0
4,F4_TAIL,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,0.00023869205131919194,0.0003259878427084549,0.0004101237589945094,0.8,0.8
4,F4_TAIL,linear_qr,0.1,feat_15m_volume_ratio_32,standardized_coefficient,5,0.00020041477967976232,0.00032585223612779495,0.0003510593423602065,0.6,0.6
4,F4_TAIL,linear_qr,0.1,feat_5m_1h_jump_share,standardized_coefficient,5,0.0002964239302950443,0.00021052730058103924,0.0003227355284746811,0.8,0.8
4,F4_TAIL,linear_qr,0.1,feat_5m_1h_rv,standardized_coefficient,5,-0.00030858369953737255,-0.00047447412905369087,0.0005996889188947891,0.2,0.8
4,F4_TAIL,linear_qr,0.1,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,6.371076145375152e-05,-0.00026796063308949096,0.0006608354369848403,0.4,0.6
4,F4_TAIL,linear_qr,0.1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.0010882402363673292,-0.0010335921884555865,0.0010882402363673292,0.0,1.0
4,F4_TAIL,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0007862987598196113,-0.0005754826162834122,0.0007862987598196113,0.0,1.0
4,F4_TAIL,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0006815817004757688,-0.0007491678392402326,0.0006815817004757688,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,4.412833904313134e-05,4.870407640368593e-05,0.00013215949975424948,0.6,0.6
4,F4_TAIL,linear_qr,0.5,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0003323429560169597,-0.00039444869066604084,0.0003323429560169597,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,0.000134252076130905,0.00010606845924895611,0.000134252076130905,1.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,-0.000472338193770147,-0.0006466386256857707,0.0005254360077780404,0.2,0.8
4,F4_TAIL,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-0.0005386767679006368,-0.0005448745637859037,0.0005386767679006368,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.0006289855825662572,0.0005869375656010296,0.0006289855825662572,1.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_15m_volume_ratio_32,standardized_coefficient,5,0.0001988201554291577,0.00019221761100807623,0.0001988201554291577,1.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_5m_1h_jump_share,standardized_coefficient,5,0.0005188696973894891,0.0005553017308844512,0.0005188696973894891,1.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_5m_1h_rv,standardized_coefficient,5,-7.836381264153015e-06,-1.2355667683466798e-05,5.732880205821084e-05,0.4,0.6
4,F4_TAIL,linear_qr,0.5,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,-0.00029079546680478585,-0.0003436086016349695,0.00029079546680478585,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.0005903520338749511,-0.0004951051829164355,0.0005903520338749511,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,-0.00046229648958012466,-0.0004834092937658862,0.00046229648958012466,0.0,1.0
4,F4_TAIL,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,2.1190409367860128e-05,1.5252135080578222e-05,0.00013773632553494802,0.6,0.6
4,F4_TAIL,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.001378893398648327,0.00130100264532795,0.001378893398648327,1.0,1.0
4,F4_TAIL,linear_qr,0.9,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0006336694837667854,-0.0010605899468198044,0.000752178094641791,0.4,0.6
4,F4_TAIL,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,-0.000666331182590355,-0.0006424406269231638,0.000666331182590355,0.0,1.0
4,F4_TAIL,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.0001935707156998342,-0.0009539668292276779,0.0014741562219066583,0.4,0.6
4,F4_TAIL,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,0.0003549883630872847,0.0005733884248157273,0.0006759410225897605,0.8,0.8
4,F4_TAIL,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,0.000515843569576729,0.0006976375395312598,0.0005794058140134032,0.8,0.8
4,F4_TAIL,linear_qr,0.9,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.0004279536083845223,-0.0005073691835854691,0.0005860604043044031,0.2,0.8
4,F4_TAIL,linear_qr,0.9,feat_5m_1h_jump_share,standardized_coefficient,5,-8.445981525777165e-05,-0.00013983112135760304,0.0001353350709962892,0.4,0.6
4,F4_TAIL,linear_qr,0.9,feat_5m_1h_rv,standardized_coefficient,5,0.0006760480246273494,0.0006587253391777117,0.0006760480246273494,1.0,1.0
4,F4_TAIL,linear_qr,0.9,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,0.0013931877966252225,0.001466540068064822,0.0013931877966252225,1.0,1.0
4,F4_TAIL,linear_qr,0.9,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.0007834630752261313,-0.0007350883571396907,0.0007834630752261313,0.0,1.0
4,F4_TAIL,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,-0.00032541235540273764,-0.00037692685648130567,0.00036940034142456297,0.2,0.8
4,F4_TAIL,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0011408662453361049,-0.0012287758724577413,0.0011408662453361049,0.0,1.0
8,F1_DIRECTION,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.21428911485391372,0.20808822691981546,0.21428911485391372,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.05302224334824355,0.04772629790627543,0.05302224334824355,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.26813955980155246,0.2665718405057456,0.26813955980155246,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.06136927671673572,0.05623258271544238,0.06136927671673572,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.10971143429086165,0.10699771831518436,0.10971143429086165,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.006566008564316117,0.004136832569495111,0.006566008564316117,,
8,F1_DIRECTION,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.2869023624243767,0.2759840623596327,0.2869023624243767,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.23625575441681662,0.2698922216694388,0.23625575441681662,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.05902031689602464,0.0547278827187906,0.05902031689602464,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.15616551679238663,0.14582554824695815,0.15616551679238663,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.09954213394707422,0.10375030437129795,0.09954213394707422,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.23128734025038322,0.24801276879122056,0.23128734025038322,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.00606687419299632,0.00267681979240701,0.00606687419299632,,
8,F1_DIRECTION,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.21166206350431832,0.22132455532830714,0.21166206350431832,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.16304064413950053,0.1577663545373851,0.16304064413950053,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.08267082726080885,0.07824526216310781,0.08267082726080885,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.2641500101552143,0.24164227436775385,0.2641500101552143,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.11808230378623548,0.10813887736636267,0.11808230378623548,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.1180613255373036,0.12933476288086393,0.1180613255373036,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.005215633800880118,0.003204318531736698,0.005215633800880118,,
8,F1_DIRECTION,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.24877925532005712,0.2417156770980786,0.24877925532005712,,
8,F1_DIRECTION,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.0015577193879762914,0.0012430515029389863,0.0015577193879762914,1.0,1.0
8,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,6.024668953778948e-05,-0.00010428779633910337,0.000339761926405055,0.4,0.6
8,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.0036707817760391766,0.0031866579065809174,0.0036707817760391766,1.0,1.0
8,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,-2.8899377117556386e-05,9.056930413666628e-05,0.00035944096868310664,0.6,0.6
8,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,-0.002217274581786493,-0.002134395185232251,0.002217274581786493,0.0,1.0
8,F1_DIRECTION,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0008185039718240304,-0.0004729711710708713,0.0008185039718240304,0.0,1.0
8,F1_DIRECTION,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.001042185207994829,-0.0008379879214190398,0.001042185207994829,0.0,1.0
8,F1_DIRECTION,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,-0.0004482254989808107,-0.0005303931247477016,0.0005522886112143133,0.2,0.8
8,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,-1.7964631822934445e-07,-8.950321282408114e-06,0.00014985763509233824,0.4,0.6
8,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,0.0003384409649206543,0.0003212782789600166,0.0004815763602253055,0.8,0.8
8,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-7.899109737391576e-05,6.542296259035366e-05,0.00019013585750676627,0.6,0.6
8,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.00044480985365022316,0.0005023062304836176,0.00044480985365022316,1.0,1.0
8,F1_DIRECTION,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,-0.00036212876265975265,-0.00019723747673760318,0.00036212876265975265,0.0,1.0
8,F1_DIRECTION,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0007450509781589389,-0.0008670490984470331,0.000809293584965574,0.2,0.8
8,F1_DIRECTION,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.0019583067410810086,0.0024965193921527456,0.0019583067410810086,1.0,1.0
8,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,0.00015851025755082198,0.0002034313963235384,0.00025585834442223984,0.6,0.6
8,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.0014399331440020171,-0.002162928705565575,0.0016463192948857914,0.2,0.8
8,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,0.00034563499193154227,0.0004509617671779713,0.0010216916201647832,0.8,0.8
8,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,0.0006854140148814154,-3.365999645410197e-05,0.0010626062296582512,0.4,0.6
8,F1_DIRECTION,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,0.00034644216384382515,0.0003789562652941589,0.00036561920376572583,0.8,0.8
8,F1_DIRECTION,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0016177778953534515,-0.0013343280033183533,0.0016177778953534515,0.0,1.0
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.18362321250314392,0.18008389681842618,0.18362321250314392,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_oi_log_change_4,tree_importance,5,0.15937655847748097,0.14637696188317456,0.15937655847748097,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.0429922019342709,0.04271595410913528,0.0429922019342709,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.20821096698919686,0.18126710515303218,0.20821096698919686,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.0425062964245619,0.03946194555203755,0.0425062964245619,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.07300241382626811,0.07249329268019108,0.07300241382626811,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_volume_ratio_32,tree_importance,5,0.08475485607732733,0.08636289550523217,0.08475485607732733,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.0023575655317291007,0.0013505036686109208,0.0023575655317291007,,
8,F2_ACTIVITY,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.2031759282360209,0.19496357982478868,0.2031759282360209,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.18172037097391347,0.19078020322909334,0.18172037097391347,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_oi_log_change_4,tree_importance,5,0.19218828199260068,0.1855055347742188,0.19218828199260068,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.039559030012165014,0.039525393389765955,0.039559030012165014,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.11770030351996782,0.11425166151657408,0.11770030351996782,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.08060990199175103,0.08040399639678507,0.08060990199175103,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.15226434498204736,0.1445940696428933,0.15226434498204736,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_volume_ratio_32,tree_importance,5,0.07623317373001068,0.07035734696432433,0.07623317373001068,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.0021413184141910245,0.0,0.0021413184141910245,,
8,F2_ACTIVITY,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.15758327438335304,0.1644543331830963,0.15758327438335304,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.11789094721089344,0.11258750750198149,0.11789094721089344,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_oi_log_change_4,tree_importance,5,0.12414586630865317,0.12522126320483168,0.12414586630865317,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.0737785593744396,0.07471898719064217,0.0737785593744396,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.19241566586733055,0.15397801957806032,0.19241566586733055,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.08102935815572972,0.08022123738556203,0.08102935815572972,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.09413129670615697,0.08905769641133482,0.09413129670615697,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_15m_volume_ratio_32,tree_importance,5,0.1347758660200721,0.13450137339520538,0.1347758660200721,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.0007233595171915389,0.0,0.0007233595171915389,,
8,F2_ACTIVITY,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.18110908083953292,0.17255212961529923,0.18110908083953292,,
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.0013705044069631004,0.0011140973846802472,0.0014957482409022975,0.8,0.8
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.00029460850259408,-0.00036501778714033856,0.00029460850259408,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,-2.1230095550203866e-05,-0.0002385097561790442,0.0003310780189255156,0.4,0.6
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.003913381783475214,0.0032169663088867143,0.003913381783475214,1.0,1.0
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,0.00014608267965993002,0.00019229379761844453,0.0005034472593294655,0.8,0.8
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,-0.0022152471434700267,-0.00232661406456076,0.0022152471434700267,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.1,feat_15m_volume_ratio_32,standardized_coefficient,5,0.00039523984519918937,0.0004831958620127361,0.0004831888466958775,0.8,0.8
8,F2_ACTIVITY,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0007676598016188358,-0.00034663962474604937,0.0007676598016188358,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0007922191759678193,-0.0005189634126788727,0.001020501167035549,0.2,0.8
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,-0.0004468667853034842,-0.000645522375774568,0.0005261386715371189,0.2,0.8
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.00026994119976512675,-0.0004569407399059662,0.0006381390297386183,0.4,0.6
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,-3.480025713613325e-05,-6.586798294782232e-05,0.00012019985858836766,0.4,0.6
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,0.000268559395448685,0.0002446451461851918,0.00041057459802125673,0.8,0.8
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-5.9559986906055423e-05,2.3288047643691026e-05,0.00018350693451157603,0.6,0.6
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.0005250331216115227,0.0006246508312279361,0.0005250331216115227,1.0,1.0
8,F2_ACTIVITY,linear_qr,0.5,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.000490127952742208,-0.0006491637525001349,0.000490127952742208,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,-0.000495164662885094,-0.00039223641785472274,0.000495164662885094,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0010712329242423993,-0.0012115863614239769,0.0010712329242423993,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.0021833707209009284,0.002244805206824904,0.0021833707209009284,1.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0011786928403381147,-0.0017158387754771815,0.0011786928403381147,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,-0.00034820177570377717,-0.0002902877492663058,0.00034820177570377717,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.002027348109332674,-0.002241751722623587,0.002027348109332674,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,-0.0002628307912482712,0.0004246184847407209,0.0008917391076857769,0.6,0.6
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,0.001607622524462861,0.001029096115212214,0.001769025001601677,0.8,0.8
8,F2_ACTIVITY,linear_qr,0.9,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.0016718457238146765,-0.001735427096098263,0.0016718457238146765,0.0,1.0
8,F2_ACTIVITY,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,-1.2390013042703004e-05,7.656633557924263e-05,0.00019319101242204912,0.6,0.6
8,F2_ACTIVITY,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.002505873861686349,-0.002241214837856879,0.002505873861686349,0.0,1.0
8,F3_VOL,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.1413590758454014,0.14572358620175901,0.1413590758454014,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_oi_log_change_4,tree_importance,5,0.1318659131418757,0.11262520697954746,0.1318659131418757,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.029210541127562512,0.032080935543760396,0.029210541127562512,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.18544768007323653,0.1660958449567643,0.18544768007323653,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.01967150134930255,0.010404849039928716,0.01967150134930255,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.04703475655352905,0.04426815475204876,0.04703475655352905,,
8,F3_VOL,gbr_quantile,0.1,feat_15m_volume_ratio_32,tree_importance,5,0.05540975803270524,0.05331351215764101,0.05540975803270524,,
8,F3_VOL,gbr_quantile,0.1,feat_5m_1h_rv,tree_importance,5,0.0775125419249867,0.0742162943130228,0.0775125419249867,,
8,F3_VOL,gbr_quantile,0.1,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.1055583495235698,0.08766303409035095,0.1055583495235698,,
8,F3_VOL,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.0015514778233415767,0.0,0.0015514778233415767,,
8,F3_VOL,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.20537840460448895,0.20470858754105903,0.20537840460448895,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.10224054193044092,0.09854309275567125,0.10224054193044092,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_oi_log_change_4,tree_importance,5,0.16263913310600459,0.1707474760308752,0.16263913310600459,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.03455157447387304,0.035670613825450226,0.03455157447387304,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.07533392926229227,0.07513457915435158,0.07533392926229227,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.0545560564284432,0.05722622901029878,0.0545560564284432,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.09268519870754889,0.1025639966517256,0.09268519870754889,,
8,F3_VOL,gbr_quantile,0.5,feat_15m_volume_ratio_32,tree_importance,5,0.04917603799242788,0.03942273026825997,0.04917603799242788,,
8,F3_VOL,gbr_quantile,0.5,feat_5m_1h_rv,tree_importance,5,0.09063784864615093,0.09008605442742593,0.09063784864615093,,
8,F3_VOL,gbr_quantile,0.5,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.20916719175410353,0.2152067997597415,0.20916719175410353,,
8,F3_VOL,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.002499091583498046,0.0,0.002499091583498046,,
