window,bit,n,prevalence,Q3_minus_Q1,Q3_minus_Q1_ci_lo,Q3_minus_Q1_ci_hi,Q2_minus_Q1,Q2_minus_Q1_ci_lo,Q2_minus_Q1_ci_hi
A_TB1_to_TB2,UP_PEN,12824,0.29858078602620086,0.0016154536937268821,0.0005991753348551127,0.0026647714301265405,0.0002939424703660212,-0.00018220400637948726,0.0007216274109366237
A_TB1_to_TB2,DOWN_PEN,12824,0.28243917654398004,0.001412015400643497,0.0002693618058264664,0.0026084556548153543,0.0003269533135707376,-0.0005368309605655498,0.0012077816095091036
A_TB1_to_TB2,NEW_UPPER,12824,0.36439488459139113,0.0022395315549066106,0.0009281669215205385,0.003643512974235313,0.00021041189687432475,-0.00048609474912161523,0.0009847590213206095
A_TB1_to_TB2,NEW_LOWER,12824,0.36790393013100436,-0.00011341072728004336,-0.001369268744498693,0.0015956157163333085,-0.00044767692583147983,-0.0012070121930429683,0.00039471193543942905
B_TB1TB2_to_TB3,UP_PEN,12364,0.30451310255580716,0.0005907348276568357,-0.00038568463862167054,0.0016931070315913716,5.942705252400532e-06,-0.00034797508852316394,0.0003537121682624356
B_TB1TB2_to_TB3,DOWN_PEN,12364,0.2774183112261404,-8.844852213153478e-05,-0.0010980874738931142,0.0009230839165136166,0.0003004576199380075,-0.0003131046713987993,0.000925594823151408
B_TB1TB2_to_TB3,NEW_UPPER,12364,0.35716596570689096,-0.0015327845563308496,-0.002618254082438993,-0.0002772093196683404,-0.0008968094857358863,-0.0014570856723281676,-0.00014020745995404688
B_TB1TB2_to_TB3,NEW_LOWER,12364,0.3750404399870592,-0.0010106139942090398,-0.0023457425382791735,0.00023820853521766108,-0.00043761059039690135,-0.0012226907688498141,0.0003570167288018117
