block,policy,n_decisions,n_trades,trade_rate,gross_total_ATR0,net_total_ATR0,gross_EV_per_decision,net_EV_per_decision,net_EV_per_trade,win_rate,mean_win,mean_loss,payoff_ratio,profit_factor,break_even_cost,daily_sharpe_annualized,max_drawdown_ATR0,positive_symbol_count,top3_profit_share,point,ci95_lower,ci95_upper,p_pos
TB2,BASE,67393.0,67393.0,1.0,226.3102020811735,-447.6197979188265,0.0033580668924246358,-0.0066419331075753645,-0.0066419331075753645,0.44807324202810384,0.41300289956799147,-0.3473241304487973,1.1890993552170617,0.9653520063848159,0.0033580668924246358,-4.308502537714125,-494.11736747647905,5.0,0.7549106997926882,,,,
TB2,PSYCH_GATE,67393.0,59050.0,0.8762037600344249,237.7024714631054,-352.7975285368947,0.0035271092170270713,-0.005234928383317179,-0.005974555944739959,0.44973751058425065,0.41157546498877856,-0.34724424190576086,1.1852621737655096,0.9687319591509136,0.004025444055260041,-3.935525125547772,-393.31231124751946,5.0,0.8065133202324508,,,,
TB2,PSYCH_GATE_MINUS_BASE,,,,,,,,,,,,,,,,,,,0.0014070047242581857,-0.0001771016739217957,0.002987870743728723,0.9535
TB3,BASE,64745.0,64745.0,1.0,3.950123972279883,-643.4998760277201,6.101048686817334e-05,-0.009938989513131827,-0.009938989513131827,0.46099312688238475,0.4171971563308715,-0.37525312055233084,1.1117753150641458,0.9508613051957007,6.101048686817334e-05,-3.768302756884219,-660.513204126792,4.0,0.8927352616374918,,,,
TB3,PSYCH_GATE,64745.0,55670.0,0.8598347362730713,-23.55619375793563,-580.2561937579356,-0.0003638303152048132,-0.008962177677935525,-0.010423139819614433,0.4613795581102928,0.41783601866597064,-0.37726777832894415,1.1075316861586164,0.9487060649986346,-0.0004231398196144356,-3.451082991968935,-590.9799421653818,5.0,0.7708354398796562,,,,
TB3,PSYCH_GATE_MINUS_BASE,,,,,,,,,,,,,,,,,,,0.0009768118351963007,-0.0010027494983539831,0.0028940318255853245,0.83
