row_type,metric,conviction_bin,point,ci95_lower,ci95_upper,p_pos,p_neg,n_top,n_bottom,H1_top,H1_bottom,Delta_H1,EV_top,EV_bottom,Delta_EV
summary,Delta_H1_cond,-1,0.0724480612894984,0.06571078542864978,0.07923813573323243,1.0,,,,,,,,,
summary,Delta_EV_cond,-1,0.0083722803032086,-0.006485320066711125,0.024706435259587163,0.8395,0.1605,,,,,,,,
conviction_bin,,0,,,,,,3121.0,5789.0,0.09355975648830503,0.0468129210571774,0.04674683543112763,0.0007694692037476468,0.012163671520899642,-0.011394202317151995
conviction_bin,,1,,,,,,3279.0,5731.0,0.09850564196401342,0.046588727970685744,0.05191691399332767,-0.016388329662818803,-0.022694203775921115,0.006305874113102312
conviction_bin,,2,,,,,,3775.0,5123.0,0.11178807947019867,0.048213937146203395,0.06357414232399528,0.0005342103902082327,-0.002539567660249462,0.0030737780504576945
conviction_bin,,3,,,,,,4767.0,4339.0,0.13635410111181037,0.06453099792578935,0.07182310318602102,0.01650877761630942,0.003610754954002185,0.012898022662307234
conviction_bin,,4,,,,,,7976.0,2937.0,0.28309929789368105,0.15491998638066054,0.1281793115130205,0.007413833146602544,-0.02356409586072521,0.030977929007327754
