symbol,liquidity_id,side,price,available_time,old_fp,new_fp,new_fp_bar_index,lag_bars
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-27 21:00:00|8357.0,-1,8357.0,2025-03-27 21:00:00,2025-04-03 09:05:00,2025-03-31 21:40:00,6202,281
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-23 09:00:00|8308.0,1,8308.0,2025-04-23 09:00:00,2025-04-24 21:10:00,2025-04-23 22:50:00,7926,91
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-23 21:00:00|8222.0,1,8222.0,2025-04-23 21:00:00,2025-04-25 22:30:00,2025-04-23 22:15:00,7919,225
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-29 09:00:00|8177.0,-1,8177.0,2025-04-29 09:00:00,2025-04-30 14:00:00,2025-04-30 13:50:00,8445,2
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-30 09:00:00|8295.0,1,8295.0,2025-04-30 09:00:00,2025-05-22 09:05:00,2025-05-21 23:15:00,9752,40
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-06 13:30:00|8230.0,-1,8230.0,2025-05-06 13:30:00,2025-05-07 00:05:00,2025-05-06 14:35:00,8499,42
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-07 13:30:00|8275.0,1,8275.0,2025-05-07 13:30:00,2025-05-21 22:30:00,2025-05-21 14:05:00,9714,29
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-09 13:30:00|8116.0,-1,8116.0,2025-05-09 13:30:00,2025-05-13 00:25:00,2025-05-13 00:15:00,8987,2
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-14 21:00:00|8215.0,1,8215.0,2025-05-14 21:00:00,2025-05-20 22:45:00,2025-05-20 22:20:00,9630,5
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-19 21:00:00|8119.0,-1,8119.0,2025-05-19 21:00:00,2025-05-20 00:20:00,2025-05-19 21:25:00,9508,35
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-21 10:30:00|8275.0,1,8275.0,2025-05-21 10:30:00,2025-05-21 22:30:00,2025-05-21 14:05:00,9714,29
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-22 10:30:00|8325.0,1,8325.0,2025-05-22 10:30:00,2025-05-22 14:05:00,2025-05-22 10:55:00,9811,14
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-23 10:30:00|8255.0,1,8255.0,2025-05-23 10:30:00,2025-05-23 21:20:00,2025-05-23 13:35:00,9930,21
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-29 09:00:00|8242.0,1,8242.0,2025-05-29 09:00:00,2025-05-29 14:30:00,2025-05-29 14:05:00,10380,5
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-04 09:00:00|8486.0009765625,1,8486.0009765625,2025-06-04 09:00:00,2025-06-04 10:55:00,2025-06-04 09:20:00,10617,16
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-06 13:30:00|8832.0009765625,1,8832.0009765625,2025-06-06 13:30:00,2025-06-07 00:10:00,2025-06-06 14:40:00,10876,42
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-09 09:00:00|8788.0009765625,-1,8788.0009765625,2025-06-09 09:00:00,2025-06-12 21:50:00,2025-06-12 21:20:00,11328,6
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-09 21:00:00|8912.0009765625,1,8912.0009765625,2025-06-09 21:00:00,2025-06-10 10:55:00,2025-06-09 21:35:00,10998,79
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-10 09:00:00|8875.0009765625,-1,8875.0009765625,2025-06-10 09:00:00,2025-06-10 22:05:00,2025-06-10 09:40:00,11065,50
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-10 10:30:00|8968.0009765625,1,8968.0009765625,2025-06-10 10:30:00,2025-06-17 22:50:00,2025-06-17 21:15:00,11660,19
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-12 10:30:00|8831.0009765625,-1,8831.0009765625,2025-06-12 10:30:00,2025-06-12 14:10:00,2025-06-12 10:55:00,11299,15
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-17 21:00:00|8841.0009765625,-1,8841.0009765625,2025-06-17 21:00:00,2025-07-03 02:05:00,2025-06-19 14:20:00,11871,1068
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-02 10:30:00|8780.0009765625,1,8780.0009765625,2025-07-02 10:30:00,2025-07-02 21:05:00,2025-07-02 10:55:00,12853,26
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-18 10:30:00|9206.0009765625,-1,9206.0009765625,2025-07-18 10:30:00,2025-07-25 23:00:00,2025-07-18 13:40:00,14194,595
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-24 10:30:00|9371.0009765625,-1,9371.0009765625,2025-07-24 10:30:00,2025-07-24 21:05:00,2025-07-24 10:50:00,14628,27
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-25 21:00:00|9397.0009765625,1,9397.0009765625,2025-07-25 21:00:00,2025-08-23 00:10:00,2025-08-22 23:10:00,17011,12
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-29 10:30:00|9201.0009765625,1,9201.0009765625,2025-07-29 10:30:00,2025-07-29 11:30:00,2025-07-29 10:50:00,14961,8
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-11 10:30:00|9244.0009765625,1,9244.0009765625,2025-08-11 10:30:00,2025-08-18 09:45:00,2025-08-13 10:10:00,16177,328
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-13 09:00:00|9215.0009765625,1,9215.0009765625,2025-08-13 09:00:00,2025-08-14 22:50:00,2025-08-13 09:20:00,16167,174
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-13 13:30:00|9280.0009765625,1,9280.0009765625,2025-08-13 13:30:00,2025-08-22 22:10:00,2025-08-13 14:10:00,16198,801
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-18 10:30:00|9224.0009765625,-1,9224.0009765625,2025-08-18 10:30:00,2025-08-19 00:10:00,2025-08-18 10:55:00,16516,63
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-19 13:30:00|9206.0009765625,1,9206.0009765625,2025-08-19 13:30:00,2025-08-19 21:05:00,2025-08-19 13:45:00,16637,16
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-25 13:30:00|9384.0009765625,1,9384.0009765625,2025-08-25 13:30:00,2025-08-28 14:30:00,2025-08-25 14:20:00,17088,335
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-28 13:30:00|9353.0009765625,-1,9353.0009765625,2025-08-28 13:30:00,2025-08-28 23:25:00,2025-08-28 13:45:00,17414,44
AG,AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-03 21:00:00|9782.0009765625,-1,9782.0009765625,2025-09-03 21:00:00,2025-09-04 21:45:00,2025-09-04 10:15:00,17954,39
AG,AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-08 13:30:00|9765.0009765625,1,9765.0009765625,2025-09-08 13:30:00,2025-09-09 22:20:00,2025-09-08 14:00:00,18194,139
