event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
AG:5m:1:-1:31505:31506:1,AG,2026-03-17 09:15:00,4h,current_swing_low,swing,0,17900.0,1056,1106,31,17900.0,17900.0,,,,below,12.319373010041636
AG:5m:1:-1:31505:31506:1,AG,2026-03-17 09:15:00,4h,active_bear_internal_ob,internal,-1,21970.0,1128,1131,6,21579.0,22361.0,21579.0,22361.0,False,above,5.701689933872153
AG:5m:1:-1:31505:31506:1,AG,2026-03-17 09:15:00,4h,active_bull_internal_ob,internal,1,19259.0,1076,1078,59,18978.0,19540.0,18978.0,19540.0,False,below,4.286064168503551
AG:5m:1:-1:31505:31506:1,AG,2026-03-17 09:15:00,4h,active_bull_internal_ob,internal,1,17168.5,959,964,173,16875.0,17462.0,17462.0,16875.0,True,below,14.46485427381827
AG:5m:1:-1:31505:31506:1,AG,2026-03-17 09:15:00,4h,EQL,equal,0,20059.0,1062,1070,67,20059.0,20059.0,,,,below,1.7438158216997304
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,current_internal_high,internal,0,20554.0,31505,31510,1,20554.0,20554.0,,,,above,0.5577299412915852
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,current_internal_low,internal,0,20241.0,31506,31511,0,20241.0,20241.0,,,,below,0.9735812133072407
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,current_swing_high,swing,0,20717.0,31454,31504,7,20717.0,20717.0,,,,above,1.3551859099804304
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,current_swing_low,swing,0,19803.0,31398,31448,63,19803.0,19803.0,,,,below,3.116438356164384
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,active_bear_internal_ob,internal,-1,20501.5,31505,31506,5,20449.0,20554.0,20449.0,20554.0,False,above,0.04403131115459883
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,active_bull_internal_ob,internal,1,20273.0,31482,31490,21,20230.0,20316.0,20230.0,20316.0,False,below,0.6066536203522506
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,active_bull_internal_ob,internal,1,20225.0,31437,31444,67,20170.0,20280.0,20170.0,20280.0,False,below,0.7827788649706457
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,EQL,equal,0,20510.0,29530,29535,1976,20510.0,20510.0,,,,above,0.3424657534246575
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,5m,EQH,equal,0,20420.0,31431,31443,68,20420.0,20420.0,,,,below,0.09784735812133072
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,current_internal_high,internal,0,20527.0,10489,10494,9,20527.0,20527.0,,,,above,0.42563600782778865
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,current_internal_low,internal,0,20230.0,10494,10499,4,20230.0,20230.0,,,,below,1.0273972602739725
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,current_swing_high,swing,0,22361.0,10406,10456,47,22361.0,22361.0,,,,above,9.398238747553817
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,current_swing_low,swing,0,21563.0,10369,10419,84,21563.0,21563.0,,,,above,5.49412915851272
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,active_bear_internal_ob,internal,-1,21355.0,10443,10450,53,21253.0,21457.0,21253.0,21457.0,False,above,3.9774951076320937
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,active_bull_internal_ob,internal,1,20294.5,10494,10501,2,20230.0,20359.0,20230.0,20359.0,False,below,0.39628180039138944
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,active_bull_internal_ob,internal,1,20047.5,10472,10481,22,19959.0,20136.0,19959.0,20136.0,False,below,1.487279843444227
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,EQL,equal,0,20600.0,9635,9645,858,20600.0,20600.0,,,,above,0.7827788649706457
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,15m,EQL,equal,0,20367.0,9896,9913,590,20367.0,20367.0,,,,below,0.35714285714285715
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,current_internal_high,internal,0,22361.0,3098,3103,22,22361.0,22361.0,,,,above,9.398238747553817
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,current_internal_low,internal,0,19959.0,3117,3122,3,19959.0,19959.0,,,,below,2.353228962818004
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,current_swing_high,swing,0,23000.0,3072,3122,3,23000.0,23000.0,,,,above,12.524461839530332
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,current_swing_low,swing,0,20350.0,3060,3110,15,20350.0,20350.0,,,,below,0.44031311154598823
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,active_bear_internal_ob,internal,-1,22108.5,3098,3107,18,21856.0,22361.0,21856.0,22361.0,False,above,6.9275929549902155
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,active_bear_internal_ob,internal,-1,23014.5,3016,3019,106,22588.0,23441.0,22588.0,23441.0,False,above,10.50880626223092
AG:5m:1:-1:31505:31506:2,AG,2026-03-17 09:30:00,1h,active_bull_internal_ob,internal,1,19213.5,2907,2912,213,18859.0,19568.0,18859.0,19568.0,False,below,4.26614481409002
