event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,15m,EQL,equal,0,13625.0009765625,8232,8237,5265,13625.0009765625,13625.0009765625,,,,above,0.06609870266234472
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,15m,EQL,equal,0,13554.0009765625,8239,8245,5257,13554.0009765625,13554.0009765625,,,,below,0.4553466183405969
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,current_internal_high,internal,0,14193.0009765625,4009,4014,4,14193.0009765625,14193.0009765625,,,,above,4.237661270685878
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,current_internal_low,internal,0,13805.0009765625,4007,4012,6,13805.0009765625,13805.0009765625,,,,above,1.3880727559092392
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,current_swing_high,swing,0,15420.0009765625,3922,3972,46,15420.0009765625,15420.0009765625,,,,above,13.249117733652207
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,current_swing_low,swing,0,13514.0009765625,3857,3907,111,13514.0009765625,13514.0009765625,,,,below,0.7491186301732402
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,active_bear_internal_ob,internal,-1,14119.0009765625,4009,4015,3,14045.0009765625,14193.0009765625,14045.0009765625,14193.0009765625,False,above,3.1507048269050983
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,active_bull_internal_ob,internal,1,13295.0009765625,2430,2441,1577,13238.0009765625,13352.0009765625,13238.0009765625,13352.0009765625,False,below,1.9388952780954452
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,active_bull_internal_ob,internal,1,13276.5009765625,2393,2398,1620,13218.0009765625,13335.0009765625,13218.0009765625,13335.0009765625,False,below,2.0637483831243184
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,EQH,equal,0,14820.0009765625,3963,3971,47,14820.0009765625,14820.0009765625,,,,above,8.84253755616256
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,1h,EQH,equal,0,11978.0009765625,2065,2073,1945,11978.0009765625,11978.0009765625,,,,below,12.029963884546738
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,current_internal_high,internal,0,14566.0009765625,1454,1459,3,14566.0009765625,14566.0009765625,,,,above,6.977085281025277
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,current_internal_low,internal,0,13855.0009765625,1452,1457,5,13855.0009765625,13855.0009765625,,,,above,1.7552877707000432
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,current_swing_high,swing,0,22051.0,1285,1335,127,22051.0,22051.0,,,,above,61.949165823040374
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,current_swing_low,swing,0,13514.0009765625,1404,1454,8,13514.0009765625,13514.0009765625,,,,below,0.7491186301732402
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,active_bear_internal_ob,internal,-1,14466.0009765625,1454,1462,0,14366.0009765625,14566.0009765625,14366.0009765625,14566.0009765625,False,above,5.50822522186206
AG:15m:1:1:13488:13494:1,AG,2026-07-17 01:30:00,4h,active_bull_internal_ob,internal,1,13365.5009765625,884,888,574,13238.0009765625,13493.0009765625,13238.0009765625,13493.0009765625,False,below,0.9033489363853777
