event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,current_swing_low,swing,0,20350.0,3060,3110,19,20350.0,20350.0,,,,below,0.08837391987431265
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,active_bear_internal_ob,internal,-1,22108.5,3098,3107,22,21856.0,22361.0,21856.0,22361.0,False,above,7.305577376276512
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,active_bear_internal_ob,internal,-1,23014.5,3016,3019,110,22588.0,23441.0,22588.0,23441.0,False,above,10.899450117831893
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,active_bull_internal_ob,internal,1,19213.5,2907,2912,217,18859.0,19568.0,18859.0,19568.0,False,below,3.927729772191673
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,EQH,equal,0,21035.0,2912,2919,210,21035.0,21035.0,,,,above,3.274744697564808
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,1h,EQH,equal,0,11978.0009765625,2065,2073,1056,11978.0009765625,11978.0009765625,,,,below,41.19206119126817
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,current_internal_high,internal,0,22361.0,1128,1133,5,22361.0,22361.0,,,,above,9.784956794972507
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,current_internal_low,internal,0,21563.0,1124,1129,9,21563.0,21563.0,,,,above,5.8670463472113115
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,current_swing_high,swing,0,32380.0,1034,1084,54,32380.0,32380.0,,,,above,58.97486252945797
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,current_swing_low,swing,0,17900.0,1056,1106,32,17900.0,17900.0,,,,below,12.117046347211312
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,active_bear_internal_ob,internal,-1,21970.0,1128,1131,7,21579.0,22361.0,21579.0,22361.0,False,above,5.945600942655145
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,active_bull_internal_ob,internal,1,19259.0,1076,1078,60,18978.0,19540.0,18978.0,19540.0,False,below,4.065200314218382
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,active_bull_internal_ob,internal,1,17168.5,959,964,174,16875.0,17462.0,17462.0,16875.0,True,below,14.267478397486252
AG:15m:1:1:10494:10501:5,AG,2026-03-17 14:55:00,4h,EQL,equal,0,20059.0,1062,1070,68,20059.0,20059.0,,,,below,1.5170856245090338
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,current_internal_high,internal,0,20452.0,31545,31550,6,20452.0,20452.0,,,,above,0.5605270921427868
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,current_internal_low,internal,0,20303.0,31542,31547,9,20303.0,20303.0,,,,below,0.17209165109646965
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,current_swing_high,swing,0,20717.0,31454,31504,52,20717.0,20717.0,,,,above,1.8635067361589142
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,current_swing_low,swing,0,20230.0,31482,31532,24,20230.0,20230.0,,,,below,0.5310256662405349
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,active_bull_internal_ob,internal,1,20320.5,31506,31516,40,20241.0,20400.0,20241.0,20400.0,False,overlap,0.0
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,active_bear_internal_ob,internal,-1,20733.0,31533,31538,18,20686.0,20780.0,20686.0,20780.0,False,above,1.7110827023306125
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,active_bull_internal_ob,internal,1,20273.0,31482,31490,66,20230.0,20316.0,20230.0,20316.0,False,below,0.1081718949749238
AG:15m:1:1:10494:10501:6,AG,2026-03-17 21:30:00,5m,active_bull_swing_ob,swing,1,20273.0,31482,31533,23,20230.0,20316.0,20230.0,20316.0,False,below,0.1081718949749238
