meta_base_bar_index,meta_base_bar_time,meta_decision_time,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_15m_volume_ratio_32,feat_15m_oi_log_change_4,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,feat_5m_1h_rv,feat_5m_4h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8,target_raw_return_h16,target_long_mfe_h16,target_short_mfe_h16
6998,2026-04-16 10:00:00,2026-04-16 10:30:00,-0.0023659317030038096,-0.00452979602721193,-0.0017749733483682917,0.010317551843380457,0.775,0.9311828343180238,0.009441821962111518,0.3826834323650899,-0.9238795325112867,0.43388373911755823,-0.900968867902419,30.0,1,4,1.547108207080265e-05,7.595694486808884e-05,0.8147290335423897,0.00019733596512000072,0.0025623350966177106,0.0003947887931260153,0.009623957222823524,0.010014811243824301,0.0003947887931260153,0.008059011676520254,0.013330916886748843,0.0003947887931260153
6999,2026-04-16 10:30:00,2026-04-16 10:45:00,0.0,-0.0021689843857739532,-0.002956541032112625,0.004748722813754824,0.775,1.1049543117497767,0.014140495849035872,0.32143946530316175,-0.9469301294951056,0.43388373911755823,-0.900968867902419,15.0,0,0,1.2463607089001973e-05,6.20680415785335e-05,0.8032221911324209,0.00668898815079671,0.007864767239808659,0.00019741387883677838,0.011578973444988339,0.011774076362395858,0.00019741387883677838,0.008647852636129535,0.013528291801038084,0.00019741387883677838
7000,2026-04-16 10:45:00,2026-04-16 11:00:00,0.0003947108794104537,-0.0025618301527021714,-0.00039455514419906024,0.0,0.7916666666666666,0.4455006561912532,0.009940700705080019,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,15.0,0,1,1.0527526024137518e-05,4.712868159236064e-05,0.8935133059902092,0.008057427889768355,0.008253141756720482,0.0003947108794091983,0.011574430342670822,0.01196444594823887,0.0003947108794091983,0.008057427889768355,0.013133580921628904,0.0003947108794091983
7001,2026-04-16 11:00:00,2026-04-16 11:15:00,0.0011831987181967207,-0.0007880221053966352,-0.00019706375076111726,-0.0015754237208813748,0.8416666666666667,0.8210997512574212,0.013206060185495971,0.19509032201612816,-0.9807852804032304,0.43388373911755823,-0.900968867902419,15.0,0,2,1.0884671061292053e-05,3.702864451270113e-05,1.1758109112050832,0.007656854920772134,0.008243422539506072,0.0013805346833174158,0.00922027130332322,0.011950382203431502,0.0013805346833174158,0.008438868645864604,0.011950382203431502,0.0013805346833174158
7002,2026-04-16 11:15:00,2026-04-16 13:30:00,-0.0011831987181967207,0.0003947108794104537,-0.004135085147801476,-0.00019729703131865506,0.7916666666666666,0.5032348122224917,0.008893354274949417,-0.3826834323650892,-0.923879532511287,0.43388373911755823,-0.900968867902419,135.0,1,3,5.831390195119557e-06,3.2565974872044124e-05,0.7162555664962384,0.008046358788745187,0.008437212809745978,0.0,0.009413680029214212,0.01175331845267042,0.0,0.008241804895103788,0.01175331845267042,0.0
7003,2026-04-16 13:30:00,2026-04-16 13:45:00,0.006294277271386761,0.006688988150797215,0.004520003765023262,0.007281346742507466,0.9548872180451128,2.5796498629948523,0.03589354688601176,-0.44228869021900147,-0.8968727415326881,0.43388373911755823,-0.900968867902419,15.0,0,0,2.386675866475209e-05,5.2079291580431905e-05,1.8331093177711122,0.00488998529419177,0.0050850882115993055,0.0007846214604179258,0.0019588644853329716,0.006839303650241441,0.0007846214604179258,0.003718567745166053,0.006839303650241441,0.0017662648100810682
7004,2026-04-16 13:45:00,2026-04-16 14:00:00,0.0017631506183803936,0.008057427889767155,0.005495597737064983,0.007465653535778216,0.9926470588235294,1.5066802463055284,0.04818630452869321,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,15.0,0,1,2.7436666145279694e-05,5.3703198521941105e-05,2.0435778054500875,0.0035170024529026494,0.003907018058470547,0.0017631506183807813,-0.0019592482756422697,0.005076153031860568,0.0035294154284620572,0.002346042131752285,0.005076153031860568,0.0035294154284620572
7005,2026-04-16 14:00:00,2026-04-16 14:15:00,0.0007826257492009603,0.007656854920771394,0.006868832815374759,0.00864275660764946,0.9779411764705882,1.2372945674070444,0.05679014491382972,-0.5555702330196023,-0.8314696123025452,0.43388373911755823,-0.900968867902419,15.0,0,2,2.647889451808017e-05,5.460734986299818e-05,1.9395846591722048,0.0015634163825509564,0.004293527282659403,0.0021536963782426265,-0.0005869118822491378,0.004293527282659403,0.00431204117766315,0.00117279137758404,0.004293527282659403,0.00431204117766315
7006,2026-04-16 14:15:00,2026-04-16 14:30:00,0.0005865676187344349,0.00942662125770255,0.009821332137113004,0.008046358788744712,0.9855072463768116,1.1378738975457034,0.06949519446373387,-0.6087614290087207,-0.7933533402912352,0.43388373911755823,-0.900968867902419,15.0,0,3,2.8421017439929222e-05,5.654959548340684e-05,2.010342758209028,0.00136732124046902,0.0037069596639253454,0.0027402639969766993,-0.0015649455463033672,0.0037069596639253454,0.004898608796397197,-0.00039100684760134437,0.0037069596639253454,0.004898608796397197
7007,2026-04-16 14:30:00,2026-04-16 14:45:00,0.0017576413078757014,0.00488998529419149,0.011578973444988705,0.00862243241287608,0.9931506849315068,1.0798638322380263,0.04832062548255678,-0.6593458151000688,-0.7518398074789775,0.43388373911755823,-0.900968867902419,15.0,0,4,1.2897501756898075e-05,5.984392241546984e-05,0.8620759626921801,-0.002931120808858812,0.001949318356049679,0.004497905304852332,-0.002931120808858812,0.001949318356049679,0.006656250104272972,-0.002931120808858812,0.001949318356049679,0.006656250104272972
7008,2026-04-16 14:45:00,2026-04-16 21:00:00,0.0003901677770912215,0.003517002452902318,0.011574430342669473,0.011179875198470413,0.9865771812080537,1.1115601633377505,0.04314097876013001,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,375.0,1,5,1.145603539281905e-05,5.9837863158368026e-05,0.7658051132273416,-0.0013718767462734384,0.005663524561229488,0.0029420438990930215,0.0005873715293688682,0.005663524561229488,0.0029420438990930215,0.0021520110036627182,0.005663524561229488,0.0029420438990930215
7009,2026-04-16 21:00:00,2026-04-16 21:15:00,-0.0011709603211489394,0.0015634163825524183,0.009220271303323813,0.009023207552562695,0.9096774193548387,2.6562320003864692,0.0453329243616043,-0.6593458151000687,0.7518398074789775,0.43388373911755823,-0.900968867902419,15.0,0,0,1.326817068717508e-05,6.30609872737251e-05,0.8416088146278279,-0.0021503282648001327,0.0017559267022650125,0.0058754575602143035,-0.0007814026574585264,0.0017559267022650125,0.0058754575602143035,-0.0070547029798899265,0.0017559267022650125,0.0076448475824408375
7010,2026-04-16 21:15:00,2026-04-16 21:30:00,0.000390472476651027,0.0013673212404690105,0.01079394249817156,0.006658857350370084,0.9148936170212766,0.7079897683979506,0.03982176563226503,-0.6087614290087209,0.7933533402912349,0.43388373911755823,-0.900968867902419,15.0,0,1,1.1543682560100477e-05,6.12671722659519e-05,0.7536618474892901,-0.002932266786772407,0.0,0.006265930036866199,-0.0011718751341104902,0.0,0.006265930036866199,-0.010202168144183253,0.0,0.010793942498172608
7011,2026-04-16 21:30:00,2026-04-16 21:45:00,-0.0025408007414515765,-0.0029311208088582674,0.0019588644853332227,0.006478868250356484,0.8226950354609929,1.4662193336713014,0.025666210023640446,-0.5555702330196022,0.8314696123025452,0.43388373911755823,-0.900968867902419,15.0,0,2,1.5232660182067177e-05,6.446052769271932e-05,0.945239558365432,0.0,0.0009779951879767099,0.003725129295414049,0.0017597032598330375,0.002345583561720456,0.003725129295414049,-0.0062819209331263955,0.002345583561720456,0.008253141756720482
7012,2026-04-16 21:45:00,2026-04-16 22:00:00,-0.00215496214259403,-0.005476250728543519,-0.001959248275641201,0.0035363494614237823,0.7410071942446043,1.5038508853681267,0.013653724627610941,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,15.0,0,3,2.0743614822448982e-05,7.016384238468524e-05,1.1825814617573862,0.0019592482756422293,0.002937434795976184,0.000392310715113972,0.004305290407394643,0.004500545704314714,0.000392310715113972,-0.0017666115105872604,0.004500545704314714,0.006098179614126102
7013,2026-04-16 22:00:00,2026-04-16 22:15:00,0.00215496214259403,-0.0021503282648005495,-0.0005869118822481312,0.006281920933126628,0.8076923076923077,0.7949687575478778,0.003530251846077803,-0.4422886902190014,0.8968727415326883,0.43388373911755823,-0.900968867902419,15.0,0,4,1.8972834149152753e-05,6.960457041570006e-05,1.0903211691899604,0.0013689256073417405,0.0013689256073417405,0.0017628052748236574,0.0017597032598330375,0.002345583561720456,0.0017628052748236574,-0.006085012396505094,0.002345583561720456,0.008253141756720482
7014,2026-04-16 22:15:00,2026-04-16 22:30:00,-0.0003914660453201435,-0.00293226678677172,-0.0015649455463027095,0.008256386590810294,0.7786885245901639,0.4212844388060416,-0.0015130959002966904,-0.38268343236508956,0.9238795325112868,0.43388373911755823,-0.900968867902419,15.0,0,5,1.905437396338562e-05,6.485046415853488e-05,1.1752806528449744,0.001760391652661939,0.002346500881123612,0.0011753184506732145,0.0011739386987020457,0.002737049607040557,0.0011753184506732145,-0.0037265905635972497,0.002737049607040557,0.007861675711400314
7015,2026-04-16 22:30:00,2026-04-16 22:45:00,0.0003914660453201435,0.0,-0.0029311208088582674,0.008647852636130438,0.7422680412371134,0.3854940429094876,0.0038507398244504998,-0.32143946530316186,0.9469301294951056,0.43388373911755823,-0.900968867902419,15.0,0,6,1.1210818157253246e-05,6.320773876097059e-05,0.7094585806746615,0.0017597032598330375,0.002345583561720456,0.0005872565501062268,0.0,0.002345583561720456,0.0005872565501062268,-0.004118056608917486,0.002345583561720456,0.008253141756720482
7016,2026-04-16 22:45:00,2026-04-16 23:00:00,-0.0001957138669528291,0.001959248275641201,-0.003517002452902318,0.008057427889767155,0.6623376623376623,0.3093947691436125,0.008410712165661138,-0.2588190451025207,0.9659258262890683,0.43388373911755823,-0.900968867902419,15.0,0,7,3.5292173765134044e-06,6.316553373706114e-05,0.22349006920162892,0.002346042131752285,0.002541297428672548,0.0001957521783679921,0.0015646394742937317,0.002541297428672548,0.00039154268315399994,-0.004512023348733028,0.002541297428672548,0.008057427889768355
