meta_base_bar_index,meta_base_bar_time,meta_decision_time,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_15m_volume_ratio_32,feat_15m_oi_log_change_4,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,feat_5m_1h_rv,feat_5m_4h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8,target_raw_return_h16,target_long_mfe_h16,target_short_mfe_h16
6699,2026-01-30 09:30:00,2026-01-30 09:45:00,-0.0027027043478842216,-0.010097696031042602,-0.006407035911637493,-0.007414931175860673,0.05405405405405406,1.0040564544651625,-0.015365308668906508,0.5555702330196022,-0.8314696123025453,-0.433883739117558,-0.9009688679024191,15.0,0,2,3.4970292612293525e-05,8.630446244282445e-05,1.6207872280282551,-0.007129549805895603,0.0,0.012253386805764967,-0.005427421735365128,0.0,0.012253386805764967,-0.0023708732528161976,0.0,0.012253386805764967
6700,2026-01-30 09:45:00,2026-01-30 10:00:00,-0.007470323365165399,-0.01555662079652187,-0.012531916759678907,-0.01622753662175569,0.12307692307692308,4.315704879665008,-0.03468210386454551,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,15.0,0,3,5.483659901133254e-05,0.00010481374035861271,2.092725584401932,-0.0006818956963849359,0.0023829798510679625,0.004783063440599547,0.000340773559269696,0.004081638319648456,0.004783063440599547,0.005438490630938427,0.006454923040995728,0.004783063440599547
6701,2026-01-30 10:00:00,2026-01-30 10:30:00,-0.0030721990369713126,-0.011894787652149574,-0.017957453577997384,-0.018628819833493182,0.014925373134328358,2.282370271175092,-0.04055418410710132,0.3826834323650899,-0.9238795325112867,-0.433883739117558,-0.9009688679024191,30.0,1,4,4.359331812266154e-05,0.00011036441995460855,1.5799772477612226,0.004434597067865775,0.005455178888038228,0.0017108644036293876,0.0027313093114942027,0.007153837356618774,0.0017108644036293876,0.009527122077965812,0.009527122077965812,0.0017108644036293876
6702,2026-01-30 10:30:00,2026-01-30 10:45:00,0.0051151006667709,-0.008130126083250033,-0.014855100990924797,-0.011834457647003305,0.28169014084507044,2.3524708836756396,-0.04669972223878105,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191,15.0,0,0,6.130133547365232e-05,0.0001289200194634458,1.9019958491717046,0.0013596195160396518,0.0013596195160396518,0.0034071583216143558,-0.0017021280705304183,0.002038736689848309,0.0034071583216143558,0.005089069507471228,0.005427421735365015,0.0034071583216143558
6703,2026-01-30 10:45:00,2026-01-30 11:00:00,-0.0017021280705300512,-0.007129549805895863,-0.017227245836938465,-0.015215847237252333,0.2112676056338028,0.6515315590369377,-0.04420612096253329,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,15.0,0,1,5.437625062994466e-05,0.00012715864565885737,1.7105010940687704,0.0017021280705303626,0.003740864760378826,0.0017050302510837475,-0.00034077355926975247,0.003740864760378826,0.0017050302510837475,0.006452730829128226,0.007129549805895642,0.0017050302510837475
6704,2026-01-30 11:00:00,2026-01-30 11:15:00,-0.0010226692556560835,-0.0006818956963865475,-0.016238516492908417,-0.016909432318142237,0.16901408450704225,0.6356428926421748,-0.022493141679367668,0.19509032201612816,-0.9807852804032304,-0.433883739117558,-0.9009688679024191,15.0,0,2,3.4462897443958675e-05,0.00012755787987796507,1.0806983457840287,0.0010226692556547948,0.004763534016033486,0.0006823609954290869,0.0010226692556547948,0.004763534016033486,0.0006823609954290869,0.0013633267278641253,0.00815221906155028,0.0006823609954290869
6705,2026-01-30 11:15:00,2026-01-30 13:30:00,0.002044293727280433,0.004434597067865198,-0.007460190584284376,-0.013187004281954628,0.2535211267605634,0.452843013540857,-0.009102998477152013,-0.3826834323650892,-0.923879532511287,-0.433883739117558,-0.9009688679024191,135.0,1,3,2.920775121930537e-05,0.00011066684863320769,1.0557001154378596,-0.001703287756371632,0.0027192402887529186,0.0017032877563716608,0.003737052081453593,0.003737052081453593,0.002044293727280447,-0.0030680099060891664,0.006107925334269839,0.003409481652620468
6706,2026-01-30 13:30:00,2026-01-30 13:45:00,0.0020401231149449472,0.0013596195160392455,-0.006770506567210788,-0.010810916104215806,0.3380281690140845,0.7467871572080639,-0.002244595933944993,-0.44228869021900147,-0.8968727415326881,-0.433883739117558,-0.9009688679024191,15.0,0,0,7.421299622424766e-06,0.0001119462763742309,0.2651736123000903,-0.003061747586570082,0.0006791171738086843,0.004084416842224855,0.0016969289665092902,0.0027137058715963258,0.004084416842224855,-0.0034025211458398597,0.004067802219325527,0.005449604767564685
6707,2026-01-30 13:45:00,2026-01-30 14:00:00,-0.0013596195160392455,0.0017021280705300512,-0.005427421735365812,-0.011834457647003305,0.28169014084507044,0.634842448851651,-0.002464298586311031,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,15.0,0,1,1.0302018699633263e-05,0.000115994630288351,0.35525846925925725,-0.0020429016298002933,0.0003400782212676992,0.002724797326185257,0.003056548482548874,0.004073325387635869,0.002724797326185257,-0.0020429016298002933,0.005427421735365015,0.004089985251525066
6708,2026-01-30 14:00:00,2026-01-30 14:15:00,-0.0017021280705300512,0.0010226692556560835,0.000340773559269536,-0.012191143200409371,0.2112676056338028,0.46580539321234493,-0.0025033184002598574,-0.5555702330196023,-0.8314696123025452,-0.433883739117558,-0.9009688679024191,15.0,0,2,9.833004520822485e-06,0.00011478671742997572,0.342653043522078,0.0,0.0017021280705303626,0.0010226692556547948,0.00509771707166858,0.006114149481725939,0.0010226692556547948,-0.00034077355926975247,0.007129549805895642,0.0023878571809945784
