variant,wf,action,structure_scale,base_h,later_h,waiting_distance,matched_n,median_delta_RR,mean_delta_target_first,median_delta_E_R_lower,median_delta_E_R_upper,median_delta_target_distance_atr,median_delta_risk_distance_atr,share_delta_RR_positive,share_delta_target_first_positive,share_delta_E_R_lower_positive
first_available,WF2,INWARD,0.8,3,8,5,4313,0.6666666666666665,-0.04405286343612335,0.0,0.0,0.054116757962271445,-0.12455516014234869,0.5717597959656852,0.05541386505912358,0.10201715743102249
first_available,WF3,INWARD,0.8,2,8,6,12257,1.1306818181818183,-0.08060700008158603,0.0,0.0,0.2127659574468086,-0.20833333333333337,0.6287019662233826,0.058578771314350984,0.10132985232928123
first_available,WF3,INWARD,0.8,3,8,5,4397,0.44444444444444464,-0.04343870821014328,0.0,0.0,0.0,-0.125,0.5596997953149875,0.060723220377530134,0.09210825562883784
first_available,WF3,INWARD,0.8,5,8,3,3412,0.47478991596638576,-0.029894490035169988,0.0,0.0,0.0,-0.08811148532474039,0.5615474794841735,0.03253223915592028,0.07415005861664713
first_available,WF1,INWARD,1.2,5,8,3,4551,0.40476190476190477,-0.04878048780487805,0.0,0.0,0.0,-0.1785714285714286,0.5640518567347835,0.022632388486047022,0.0980004394638541
first_available,WF1,INWARD,1.2,3,8,5,4200,0.7444300342670893,-0.09023809523809524,0.0,0.0,0.17392619479733817,-0.22474747474747464,0.6221428571428571,0.03619047619047619,0.1
first_available,WF1,INWARD,1.2,2,8,6,7198,0.8363636363636364,-0.08946929702695193,0.0,0.0,0.2777777777777779,-0.2727272727272727,0.6200333425951653,0.05834954153931648,0.1197554876354543
first_available,WF2,INWARD,1.2,5,8,3,4777,0.3647058823529412,-0.031400460540087924,0.0,0.0,0.0,-0.13824884792626735,0.5530667783127486,0.02993510571488382,0.105714883818296
first_available,WF2,INWARD,1.2,2,8,6,7100,0.9142857142857146,-0.1056338028169014,0.0,0.0,0.24390243902439046,-0.2777777777777777,0.6419718309859155,0.043943661971830986,0.10014084507042254
first_available,WF2,INWARD,1.2,3,8,5,4051,0.8333333333333335,-0.07479634658109109,0.0,0.0,0.20833333333333326,-0.2777777777777777,0.6257714144655641,0.037521599605035795,0.09577882004443347
first_available,WF3,INWARD,1.2,2,8,6,6459,1.0,-0.10047995045672704,0.0,0.0,0.234375,-0.31400699103783647,0.6377148165350673,0.054033132063786966,0.10357640501625638
first_available,WF3,INWARD,1.2,3,8,5,3848,0.7681159420289854,-0.07640332640332641,0.0,0.0,0.07407407407407396,-0.23809523809523814,0.6112266112266113,0.034823284823284825,0.08601871101871102
first_available,WF3,INWARD,1.2,5,8,3,4696,0.5,-0.04045996592844974,0.0,0.0,0.0,-0.19230769230769232,0.5845400340715503,0.022146507666098807,0.08666950596252129
first_available,WF1,OUTWARD,0.2,2,13,11,19929,1.8333333333333321,-0.08781173164734808,0.0,0.0,0.6818181818181819,0.0,0.633549099302524,0.0958402328265342,0.1209794771438607
first_available,WF1,OUTWARD,0.2,3,13,10,2214,0.5,-0.013550135501355014,0.0,0.0,0.3532608695652175,0.0,0.5329719963866305,0.0971093044263776,0.10840108401084012
first_available,WF1,OUTWARD,0.2,5,13,8,312,2.165711018429211,-0.08012820512820513,0.0,0.0,0.45048616149533577,0.0,0.5961538461538461,0.07371794871794872,0.07371794871794872
first_available,WF2,OUTWARD,0.2,2,13,11,19216,1.7391648618063895,-0.0776436303080766,0.0,0.0,0.6976744186046513,-0.042371201031728783,0.6332223147377186,0.09996877601998334,0.1252601998334721
first_available,WF2,OUTWARD,0.2,3,13,10,1959,0.0,0.02807554874936192,0.0,0.0,0.3846153846153848,0.04977730444320323,0.48647269014803474,0.1082184788157223,0.10719754977029096
first_available,WF2,OUTWARD,0.2,5,13,8,316,0.7576388888888889,-0.0759493670886076,0.0,0.0,0.0,0.0,0.5443037974683544,0.10126582278481013,0.11392405063291139
first_available,WF3,OUTWARD,0.2,3,13,10,1861,1.0,-0.03062869425040301,0.0,0.0,0.5031467665749862,0.0,0.5599140247178936,0.08812466415905428,0.10424502955400322
first_available,WF3,OUTWARD,0.2,2,13,11,19656,1.8928571428571428,-0.08267195767195767,0.0,0.0,0.6818181818181817,-0.04901960784313726,0.6302910052910053,0.08852258852258853,0.11772486772486772
first_available,WF3,OUTWARD,0.2,5,13,8,276,-0.5439353047141869,0.04710144927536232,0.0,0.0,0.1605033384694401,0.04201673776139417,0.39855072463768115,0.11956521739130435,0.14492753623188406
first_available,WF1,OUTWARD,0.4,2,13,11,18054,1.75001220703125,-0.1093386507145231,0.0,0.0,0.7352941176470587,0.0,0.6474465492411654,0.09200177246039659,0.1199180237066578
first_available,WF1,OUTWARD,0.4,5,13,8,1032,0.6666666666666669,-0.060077519379844964,0.0,0.0,0.2941176470588235,0.0,0.5823643410852714,0.06589147286821706,0.1124031007751938
first_available,WF1,OUTWARD,0.4,3,13,10,3493,0.6666666666666665,-0.04609218436873747,0.0,0.0,0.3968253968253972,0.0,0.5556827941597481,0.09075293444030919,0.10306326939593473
first_available,WF1,OUTWARD,0.4,8,13,5,257,0.38235294117647056,0.01556420233463035,0.0,0.0,0.07751937984496138,0.0,0.5797665369649806,0.058365758754863814,0.09727626459143969
first_available,WF2,OUTWARD,0.4,2,13,11,17151,1.6666666666666665,-0.09410529998250831,0.0,0.0,0.7680250783699059,-0.05295007564296522,0.6496997259635007,0.09941111305463238,0.1304880181913591
first_available,WF2,OUTWARD,0.4,3,13,10,3139,0.25119617224880386,-0.019751513220770945,0.0,0.0,0.39772727272727293,0.0,0.5157693532972284,0.10258043963045556,0.11054475947754062
first_available,WF2,OUTWARD,0.4,5,13,8,1140,0.5,-0.0035087719298245615,0.0,0.0,0.1369863013698629,0.0,0.5271929824561403,0.10087719298245613,0.11228070175438597
first_available,WF2,OUTWARD,0.4,8,13,5,260,0.11212199174405013,-0.007692307692307693,0.0,0.0,-0.09803530467737143,-0.03269173232272876,0.5692307692307692,0.08846153846153847,0.1
first_available,WF3,OUTWARD,0.4,3,13,10,2955,1.0,-0.046700507614213196,0.0,0.0,0.46511627906976744,0.0,0.5631133671742808,0.09475465313028765,0.1093062605752961
first_available,WF3,OUTWARD,0.4,2,13,11,17338,1.8873392040190025,-0.10179951551505365,0.0,0.0,0.744340055768621,-0.08928633709777545,0.6506517476064136,0.08588072442034837,0.12112123659014881
first_available,WF3,OUTWARD,0.4,8,13,5,318,-0.7083333333333333,-0.015723270440251572,0.0,0.0,-0.07824862181936512,0.0,0.41823899371069184,0.025157232704402517,0.040880503144654086
first_available,WF3,OUTWARD,0.4,5,13,8,1298,0.16666666666666657,-0.040832049306625574,0.0,0.0,0.021271373639859092,0.0,0.5084745762711864,0.08012326656394453,0.09399075500770417
first_available,WF1,OUTWARD,0.8,2,13,11,12040,1.75,-0.1632890365448505,0.0,0.0,0.887096774193548,-0.19624454662236537,0.6995847176079735,0.08197674418604652,0.12333887043189369
first_available,WF1,OUTWARD,0.8,8,13,5,2088,0.5777777777777775,-0.05363984674329502,0.0,0.0,0.13157894736842124,0.0,0.5708812260536399,0.05124521072796935,0.0828544061302682
first_available,WF1,OUTWARD,0.8,3,13,10,4121,1.2142857142857144,-0.13394807085658822,0.0,0.0,0.6849315068493151,0.0,0.6449890803203107,0.08881339480708565,0.11696190245086144
first_available,WF1,OUTWARD,0.8,5,13,8,3414,0.9696969696969696,-0.1063268892794376,0.0,0.0,0.3125,0.0,0.6086701816051553,0.08055067369654365,0.13210310486233157
first_available,WF2,OUTWARD,0.8,8,13,5,2098,0.25001907377737087,-0.01811248808388942,0.0,0.0,0.007645259938837912,0.0,0.5252621544327931,0.06863679694947569,0.07959961868446139
first_available,WF2,OUTWARD,0.8,3,13,10,3805,1.3721533750531574,-0.11064388961892246,0.0,0.0,0.5952380952380952,-0.10000000000000009,0.6457293035479632,0.10459921156373193,0.13035479632063074
first_available,WF2,OUTWARD,0.8,2,13,11,11003,1.7,-0.16095610288103246,0.0,0.0,0.9090909090909091,-0.20833333333333334,0.7075343088248659,0.09252022175770244,0.13450877033536307
first_available,WF2,OUTWARD,0.8,5,13,8,3370,0.9062420432301143,-0.0768545994065282,0.0,0.0,0.3846153846153848,-0.02575893327711609,0.598813056379822,0.0827893175074184,0.11038575667655787
first_available,WF3,OUTWARD,0.8,5,13,8,3445,1.0,-0.08708272859216255,0.0,0.0,0.281621368838028,-0.07352941176470595,0.5939042089985486,0.08156748911465893,0.11262699564586356
first_available,WF3,OUTWARD,0.8,8,13,5,2028,0.75,-0.05818540433925049,0.0,0.0,0.20833333333333326,-0.1266025641025641,0.5862919132149902,0.048323471400394474,0.08234714003944774
first_available,WF3,OUTWARD,0.8,2,13,11,11087,1.8142857142857145,-0.15576801659601336,0.0,0.0,0.8695652173913047,-0.21739130434782605,0.7033462613872102,0.07937223775593037,0.12465049156669974
first_available,WF3,OUTWARD,0.8,3,13,10,3706,1.380952380952381,-0.14382083108472746,0.0,0.0,0.7070707070707072,-0.08910547886542097,0.6527253103076093,0.08499730167296277,0.12385321100917432
first_available,WF1,OUTWARD,1.2,2,13,11,6686,1.8666666666666667,-0.20939276099311996,0.0,0.0,1.0714285714285716,-0.3846153846153849,0.7620400837571044,0.06939874364343404,0.13819922225545916
first_available,WF1,OUTWARD,1.2,8,13,5,3605,0.6557429441315212,-0.08682385575589459,0.0,0.0,0.21739130434782616,-0.1807151392591206,0.611373092926491,0.05631067961165048,0.1231622746185853
first_available,WF1,OUTWARD,1.2,3,13,10,3346,1.35,-0.18619246861924685,0.0,0.0,0.8257456016703881,-0.20833333333333334,0.6975493126120741,0.06604901374775851,0.11297071129707113
first_available,WF1,OUTWARD,1.2,5,13,8,4070,1.0,-0.15798525798525798,0.0,0.0,0.5051147563445775,-0.21739130434782605,0.6601965601965601,0.05847665847665848,0.12457002457002457
first_available,WF2,OUTWARD,1.2,8,13,5,3296,0.5780303030303029,-0.08677184466019418,0.0,0.0,0.23809523809523814,-0.15293429371609624,0.5943567961165048,0.05976941747572816,0.10345873786407767
first_available,WF2,OUTWARD,1.2,5,13,8,3789,1.0,-0.13855898653998416,0.0,0.0,0.5555555555555556,-0.1515151515151515,0.644761150699393,0.06202164159408815,0.11559778305621536
first_available,WF2,OUTWARD,1.2,3,13,10,3036,1.6,-0.1712779973649539,0.0,0.0,0.714285714285714,-0.2702702702702703,0.7167325428194994,0.10375494071146245,0.1422924901185771
first_available,WF2,OUTWARD,1.2,2,13,11,6519,1.6944444444444446,-0.18315692590888172,0.0,0.0,1.0,-0.3448275862068966,0.7498082527995091,0.08620954134069643,0.14833563429973923
first_available,WF3,OUTWARD,1.2,5,13,8,3814,1.1923076923076925,-0.13817514420555846,0.0,0.0,0.4494382022471912,-0.23809523809523814,0.6693759832197168,0.06266386995280546,0.12270582066072365
first_available,WF3,OUTWARD,1.2,8,13,5,3593,0.8,-0.07987753966045087,0.0,0.0,0.21739130434782616,-0.2227011494252874,0.6089618703033677,0.05371555802950181,0.11494572780406345
first_available,WF3,OUTWARD,1.2,2,13,11,6088,1.692204301075269,-0.1790407358738502,0.0,0.0,0.9729532163742689,-0.3846153846153846,0.746222076215506,0.0726018396846255,0.13469119579500657
first_available,WF3,OUTWARD,1.2,3,13,10,2944,1.6241228070175437,-0.19293478260869565,0.0,0.0,0.8740079365079366,-0.28059809054904694,0.7238451086956522,0.07676630434782608,0.13654891304347827
first_available,WF1,INWARD,0.2,2,13,11,20529,1.6,-0.05523893029373082,0.0,0.0,0.33333333333333326,-0.10392609699769056,0.6070436942861318,0.0781820838813386,0.09566954064981247
first_available,WF1,INWARD,0.2,3,13,10,2172,0.666666666666667,-0.006445672191528545,0.0,0.0,0.21739418880821493,0.0,0.5497237569060773,0.08057090239410682,0.08793738489871086
first_available,WF1,INWARD,0.2,5,13,8,252,0.6875,-0.03968253968253968,0.0,0.0,0.09803921568627416,0.0,0.5833333333333334,0.03571428571428571,0.051587301587301584
first_available,WF2,INWARD,0.2,2,13,11,20399,1.5686487793086776,-0.04044315897838129,0.0,0.0,0.26315789473684226,-0.11363636363636354,0.5993431050541693,0.07872934947791559,0.09554389921074563
first_available,WF2,INWARD,0.2,3,13,10,1814,-0.31666666666666643,0.012127894156560088,0.0,0.0,0.23364485981308425,0.0,0.4768467475192944,0.08875413450937156,0.09095920617420065
first_available,WF2,INWARD,0.2,5,13,8,274,-1.7,0.01824817518248175,0.0,0.0,0.5072463768115942,0.10869565217391305,0.4306569343065693,0.06934306569343066,0.07664233576642336
first_available,WF3,INWARD,0.2,2,13,11,20121,1.6666666666666667,-0.042989911038218774,0.0,0.0,0.2777777777777777,-0.1171875,0.5997216838129318,0.07335619502012822,0.08930967645743253
first_available,WF3,INWARD,0.2,3,13,10,1592,1.0,-0.002512562814070352,0.0,0.0,0.21859345086817017,0.0,0.542713567839196,0.07726130653266332,0.08417085427135679
first_available,WF3,INWARD,0.2,5,13,8,252,3.0,-0.05555555555555555,0.0,0.0,0.4195804195804197,-0.11217948717948718,0.7261904761904762,0.015873015873015872,0.047619047619047616
first_available,WF1,INWARD,0.4,2,13,11,18897,1.5,-0.0675768640524951,0.0,0.0,0.37498474121086645,-0.11857230739538982,0.6078742657564693,0.07800179922739059,0.09715827909191935
first_available,WF1,INWARD,0.4,3,13,10,3411,1.0000000000000004,-0.017296980357666372,0.0,0.0,0.2272727272727273,0.0,0.5649369686309,0.07710348871298739,0.0853122251539138
first_available,WF1,INWARD,0.4,5,13,8,788,0.3333333333333335,-0.0266497461928934,0.0,0.0,0.1449517550889381,0.0,0.5190355329949239,0.046954314720812185,0.05203045685279188
first_available,WF1,INWARD,0.4,8,13,5,143,-1.0,-0.027972027972027972,0.0,0.0,0.0,0.06578947368421051,0.45454545454545453,0.013986013986013986,0.02097902097902098
first_available,WF2,INWARD,0.4,2,13,11,18566,1.5,-0.050522460411504905,0.0,0.0,0.2941176470588234,-0.12965050732807215,0.604438220402887,0.07831519982764193,0.09899816869546482
first_available,WF2,INWARD,0.4,5,13,8,851,0.5666666666666673,-0.010575793184488837,0.0,0.0,0.19736842105263186,0.0,0.5170387779083431,0.05052878965922444,0.05992949471210341
first_available,WF2,INWARD,0.4,3,13,10,3277,0.33186813186813247,0.014952700640830027,0.0,0.0,0.10040160642570273,0.0,0.5202929508696978,0.08819041806530363,0.10711016173329264
first_available,WF2,INWARD,0.4,8,13,5,134,-0.666666666666667,0.0,0.0,0.0,-0.3125,0.020104143371678013,0.3805970149253731,0.04477611940298507,0.06716417910447761
first_available,WF3,INWARD,0.4,2,13,11,18322,1.5268183104604915,-0.05206855146818033,0.0,0.0,0.3030303030303034,-0.13513513513513514,0.6007531928828731,0.07329985809409453,0.09365789760943129
first_available,WF3,INWARD,0.4,3,13,10,2998,1.3333984375,-0.014009339559706471,0.0,0.0,0.21008368880697081,-0.08101851851851849,0.5907271514342896,0.06370913942628419,0.07638425617078053
first_available,WF3,INWARD,0.4,5,13,8,805,1.0,-0.03229813664596273,0.0,0.0,0.1470588235294119,-0.07042253521126762,0.5652173913043478,0.040993788819875775,0.058385093167701865
first_available,WF3,INWARD,0.4,8,13,5,117,1.6666666666666667,0.02564102564102564,0.0,0.0,0.10791366906474842,-0.10355029585798817,0.5641025641025641,0.05128205128205128,0.05982905982905983
first_available,WF1,INWARD,0.8,2,13,11,13308,1.375,-0.09813645927261798,0.0,0.0,0.4545454545454546,-0.20000000000000004,0.6379621280432822,0.07626991283438533,0.1074541629095281
first_available,WF1,INWARD,0.8,5,13,8,3412,0.7698412698412699,-0.03253223915592028,0.0,0.0,0.21276595744680848,-0.09400373519776922,0.5715123094958968,0.05803048065650645,0.07297772567409144
first_available,WF1,INWARD,0.8,3,13,10,4468,1.0,-0.053491495076096685,0.0,0.0,0.22103452926895062,-0.15625,0.5877350044762757,0.08572068039391227,0.10362578334825426
first_available,WF1,INWARD,0.8,8,13,5,1538,0.24370329362923004,-0.016254876462938883,0.0,0.0,0.09187103304684419,-0.04854368932038833,0.5253576072821846,0.033810143042912875,0.08192457737321196
first_available,WF2,INWARD,0.8,2,13,11,12752,1.2430555555555554,-0.10037641154328733,0.0,0.0,0.3855569008302766,-0.20339216767788193,0.6242942283563363,0.06061794228356336,0.08837829360100376
first_available,WF2,INWARD,0.8,8,13,5,1442,0.2500167612499875,0.017337031900138695,0.0,0.0,0.0,-0.02603533366709021,0.5228848821081831,0.07420249653259361,0.10610263522884882
first_available,WF2,INWARD,0.8,5,13,8,3577,0.8181818181818181,-0.04948280682135868,0.0,0.0,0.12987012987012925,-0.09259259259259259,0.5661168577019849,0.06346100083869165,0.08974000559127761
first_available,WF2,INWARD,0.8,3,13,10,4320,1.03027152757776,-0.040046296296296295,0.0,0.0,0.23809523809523814,-0.13157894736842113,0.6027777777777777,0.0724537037037037,0.10023148148148148
first_available,WF3,INWARD,0.8,2,13,11,12229,1.5,-0.07653937362008341,0.0,0.0,0.3571428571428572,-0.234375,0.6410172540681985,0.07719355630059695,0.10728595960421948
first_available,WF3,INWARD,0.8,3,13,10,4380,1.1002082536083404,-0.05799086757990868,0.0,0.0,0.2272727272727274,-0.18911666228991597,0.6148401826484018,0.07123287671232877,0.08744292237442923
first_available,WF3,INWARD,0.8,8,13,5,1483,0.41666666666666674,-0.009440323668240054,0.0,0.0,0.0,-0.10962282895412967,0.5387727579231288,0.044504383007417395,0.07552258934592043
first_available,WF3,INWARD,0.8,5,13,8,3424,0.8108705020469726,-0.03387850467289719,0.0,0.0,0.058363356124530696,-0.10656779603596034,0.5794392523364486,0.052570093457943924,0.07272196261682243
first_available,WF1,INWARD,1.2,5,13,8,4512,0.6666666666666665,-0.06715425531914894,0.0,0.0,0.246951219512195,-0.18292682926829273,0.5831117021276596,0.05186170212765957,0.09086879432624113
first_available,WF1,INWARD,1.2,8,13,5,3366,0.419642857142857,-0.0398098633392751,0.0,0.0,0.04455092665927457,-0.14285714285714302,0.5499108734402852,0.03891859774212715,0.09387997623291741
first_available,WF1,INWARD,1.2,3,13,10,4113,0.9553571428571428,-0.11086797957695113,0.0,0.0,0.3125,-0.2777777777777777,0.6411378555798687,0.07075127644055434,0.09773887673231219
first_available,WF1,INWARD,1.2,2,13,11,7284,1.2321428571428572,-0.11738056013179572,0.0,0.0,0.5633802816901408,-0.3055002488800398,0.664058209774849,0.0756452498627128,0.11408566721581549
first_available,WF2,INWARD,1.2,5,13,8,4696,0.7833333333333333,-0.054088586030664396,0.0,0.0,0.20833333333333315,-0.19633427546516913,0.5911413969335605,0.058134582623509366,0.10072402044293015
first_available,WF2,INWARD,1.2,2,13,11,7108,1.1025903256630771,-0.11873944850872256,0.0,0.0,0.4545454545454546,-0.29925373134328365,0.6467360720315138,0.05782217220033765,0.09257175014068655
first_available,WF2,INWARD,1.2,8,13,5,3324,0.41895604395604424,-0.03279181708784597,0.0,0.0,0.0,-0.1789381781993904,0.5577617328519856,0.04542719614921781,0.09386281588447654
first_available,WF2,INWARD,1.2,3,13,10,4041,1.2115384615384617,-0.08636476119772334,0.0,0.0,0.37037037037037024,-0.25638778433277587,0.6570155902004454,0.06260826528087107,0.10640930462756744
first_available,WF3,INWARD,1.2,2,13,11,6438,1.538955389325602,-0.11043802423112768,0.0,0.0,0.42857621178807825,-0.36363636363636365,0.6781609195402298,0.06632494563529047,0.10966138552345449
first_available,WF3,INWARD,1.2,3,13,10,3880,1.2630046583850931,-0.09484536082474226,0.0,0.0,0.37702074277451425,-0.2941176470588236,0.6518041237113402,0.04768041237113402,0.07139175257731958
first_available,WF3,INWARD,1.2,5,13,8,4667,0.8888888888888888,-0.04799657167345189,0.0,0.0,0.18867924528301838,-0.23809523809523792,0.6095993143346904,0.07028069423612598,0.0994214698950075
first_available,WF3,INWARD,1.2,8,13,5,3279,0.41666666666666674,-0.004879536444037816,0.0,0.0,0.05284109604943854,-0.16666666666666674,0.562061604147606,0.05275998780115889,0.08905154010369015
first_available,WF1,OUTWARD,0.2,8,13,5,56,5.0,-0.05357142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0
first_available,WF3,OUTWARD,0.2,8,13,5,36,-1.5,-0.027777777777777776,0.0,0.0,0.19230769230769162,0.0,0.3888888888888889,0.0,0.1111111111111111
first_available,WF1,INWARD,0.2,8,13,5,57,-3.416666666666666,0.017543859649122806,-3.416666666666666,-3.416666666666666,-0.1694915254237288,0.0423728813559322,0.21052631578947367,0.05263157894736842,0.05263157894736842
first_available,WF2,INWARD,0.2,8,13,5,32,0.3392857142857144,-0.03125,0.0,0.0,0.3349263705259966,0.0,0.5,0.0625,0.0625
first_available,WF2,OUTWARD,0.2,8,13,5,53,0.0,0.32075471698113206,0.0,0.0,-0.09803530467737143,0.0,0.39622641509433965,0.33962264150943394,0.3584905660377358
first_available,WF3,INWARD,0.2,8,13,5,21,1.5,-0.09523809523809523,0.0,0.0,0.0,0.0,0.5238095238095238,0.047619047619047616,0.047619047619047616
h2_cohort,WF1,OUTWARD,0.2,2,3,1,20182,0.20634920634920634,-0.03344564463383213,0.0,0.0,0.0,0.0,0.5272024576355168,0.0507878307402636,0.11535031215934992
h2_cohort,WF2,OUTWARD,0.2,2,3,1,19571,0.19444444444444442,-0.02227786009912626,0.0,0.0,0.0,0.0,0.5239384804046804,0.05589903428542231,0.12257932655459608
h2_cohort,WF3,OUTWARD,0.2,2,3,1,19778,0.25,-0.022499747193851755,0.0,0.0,0.05917336066423351,0.0,0.5312468399231469,0.048842147841035494,0.11411669531803013
h2_cohort,WF1,OUTWARD,0.4,2,3,1,18201,0.23809523809523808,-0.044667875391462004,0.0,0.0,0.05681818181818181,0.0,0.5304653590462063,0.04323938245151365,0.11680676885885391
h2_cohort,WF2,OUTWARD,0.4,2,3,1,17408,0.20833333333333331,-0.03285845588235294,0.0,0.0,0.0,0.0,0.5302734375,0.04968979779411765,0.12787224264705882
h2_cohort,WF3,OUTWARD,0.4,2,3,1,17400,0.22508259030559596,-0.03436781609195402,0.0,0.0,0.06493506493506496,0.0,0.5309195402298851,0.04264367816091954,0.11913793103448275
h2_cohort,WF1,OUTWARD,0.8,2,3,1,12101,0.3928571428571429,-0.06462275844971489,0.0,0.0,0.14286337082569478,-0.11904761904761907,0.5737542351871746,0.0278489381042889,0.1395752417155607
h2_cohort,WF2,OUTWARD,0.8,2,3,1,11180,0.3236842105263158,-0.06771019677996422,0.0,0.0,0.08333333333333304,-0.101010101010101,0.5636851520572451,0.02558139534883721,0.13738819320214668
h2_cohort,WF3,OUTWARD,0.8,2,3,1,11095,0.4307692307692307,-0.0622803064443443,0.0,0.0,0.10752688172043012,-0.13289772585436488,0.5857593510590356,0.021360973411446597,0.13600721045515998
h2_cohort,WF1,OUTWARD,1.2,2,3,1,6820,0.4228758169934643,-0.08944281524926687,0.0,0.0,0.20408163265306123,-0.19999999999999998,0.6096774193548387,0.009237536656891495,0.1567448680351906
h2_cohort,WF2,OUTWARD,1.2,2,3,1,6712,0.3241076175286701,-0.07255661501787843,0.0,0.0,0.1470588235294117,-0.15625,0.5923718712753278,0.015196662693682956,0.1567342073897497
h2_cohort,WF3,OUTWARD,1.2,2,3,1,6224,0.4,-0.06458868894601542,0.0,0.0,0.1918151080926802,-0.22683956511053077,0.6237146529562982,0.01301413881748072,0.16838046272493573
h2_cohort,WF1,INWARD,0.2,2,3,1,21032,0.1164286389860969,-0.02073031570939521,0.0,0.0,0.0,0.0,0.5121243818942564,0.03366298972993534,0.08991061240015215
h2_cohort,WF2,INWARD,0.2,2,3,1,20839,0.23469818488813843,-0.019626661548058928,0.0,0.0,0.0,0.0,0.5213301981860934,0.03541436729209655,0.08839195738759058
h2_cohort,WF3,INWARD,0.2,2,3,1,20476,0.04999999999999999,-0.007667513186169174,0.0,0.0,0.0,0.0,0.5041023637429185,0.03648173471381129,0.08746825551865599
h2_cohort,WF1,INWARD,0.4,2,3,1,19346,0.10000000000000009,-0.02832626899617492,0.0,0.0,0.0,0.0,0.5120438333505635,0.02822288845239326,0.09092318825597023
h2_cohort,WF2,INWARD,0.4,2,3,1,18867,0.16666666666666666,-0.0235331531245031,0.0,0.0,0.0,0.0,0.516245296019505,0.031854560873482804,0.09137647744739492
h2_cohort,WF3,INWARD,0.4,2,3,1,18517,0.10769230769230731,-0.01328508937732894,0.0,0.0,0.0,0.0,0.5110439056002593,0.03148458173570233,0.08997137765296755
h2_cohort,WF1,INWARD,0.8,2,3,1,13521,0.1428571428571428,-0.0376451445898972,0.0,0.0,0.0,0.0,0.518230900081355,0.016640781007321942,0.1001405221507285
h2_cohort,WF2,INWARD,0.8,2,3,1,12989,0.18956521739130427,-0.04034182770036184,0.0,0.0,0.0,-0.065359477124183,0.5311417353144969,0.01493571483563015,0.09815998152282701
h2_cohort,WF3,INWARD,0.8,2,3,1,12424,0.14425179631365204,-0.0231809401159047,0.0,0.0,0.0,-0.08196721311475419,0.520363811976819,0.01955891822279459,0.09554088860270445
h2_cohort,WF1,INWARD,1.2,2,3,1,7467,0.1964285714285714,-0.03776617115307352,0.0,0.0,0.0,-0.12195121951219501,0.5411811972679791,0.01124949779027722,0.12173563680192849
h2_cohort,WF2,INWARD,1.2,2,3,1,7294,0.22222222222222215,-0.035234439265149436,0.0,0.0,0.0,-0.12955655530903598,0.5492185357828352,0.010282423910063065,0.11735673156018646
h2_cohort,WF3,INWARD,1.2,2,3,1,6568,0.14425179631365204,-0.02710109622411693,0.0,0.0,0.0,-0.10752688172043023,0.5336479902557856,0.013550548112058466,0.11464677222898904
h2_cohort,WF1,OUTWARD,0.2,2,5,3,20101,0.75,-0.04044574896771305,0.0,0.0,0.2272727272727273,0.0,0.5647977712551614,0.09696035023133177,0.14327645390776578
h2_cohort,WF2,OUTWARD,0.2,2,5,3,19594,0.6607142857142856,-0.05164846381545371,0.0,0.0,0.21739130434782616,0.0,0.5625701745432276,0.08946616311115647,0.12988670001020722
h2_cohort,WF3,OUTWARD,0.2,2,5,3,19706,0.7619047619047619,-0.0462803207145032,0.0,0.0,0.26112185686653744,0.0,0.5687100375520147,0.08499949254034304,0.13001116411245306
h2_cohort,WF1,OUTWARD,0.4,2,5,3,18146,0.8606060606060606,-0.060288768874683124,0.0,0.0,0.24999755861759176,0.0,0.5818913259120467,0.08839413644880414,0.14080238068995923
h2_cohort,WF2,OUTWARD,0.4,2,5,3,17460,0.6667108320174084,-0.07193585337915234,0.0,0.0,0.24611260008542196,-0.043943332071492314,0.5757731958762886,0.08258877434135166,0.1297823596792669
h2_cohort,WF3,OUTWARD,0.4,2,5,3,17391,0.8181818181818181,-0.06526364211373699,0.0,0.0,0.27509271967993465,-2.7493222920504934e-05,0.5780001150020125,0.07871887758035766,0.13081478925881204
h2_cohort,WF1,OUTWARD,0.8,2,5,3,11956,0.9444444444444446,-0.10622281699565073,0.0,0.0,0.3225806451612905,-0.1785714285714286,0.6284710605553697,0.06565741050518568,0.14687186349949816
h2_cohort,WF2,OUTWARD,0.8,2,5,3,11022,0.8333333333333334,-0.1301034295046271,0.0,0.0,0.298502363969237,-0.21739130434782616,0.624296860823807,0.061513336962438755,0.13572854291417166
h2_cohort,WF3,OUTWARD,0.8,2,5,3,11117,1.0833333333333333,-0.11100116938022848,0.0,0.0,0.35834272489076757,-0.22727272727272724,0.6534136907439058,0.056310155617522714,0.13942610416479265
h2_cohort,WF1,OUTWARD,1.2,2,5,3,6692,1.0,-0.14360430364614465,0.0,0.0,0.384615384615385,-0.3220058357651864,0.6669157202630006,0.0372086072922893,0.1531679617453676
h2_cohort,WF2,OUTWARD,1.2,2,5,3,6597,0.7777777777777777,-0.1388509928755495,0.0,0.0,0.3571428571428572,-0.3125,0.6615128088525087,0.04380779142034258,0.14840078823707745
h2_cohort,WF3,OUTWARD,1.2,2,5,3,6086,1.0,-0.11912586263555702,0.0,0.0,0.43687594441646205,-0.37735849056603776,0.6920801840289188,0.04140650673677292,0.16217548471902726
