feature,wf,action,structure_scale,rr_bin,decile,n,target_first_rate,E_R_lower
field_position,WF3,INWARD,0.2,1.0-1.5,1,932,0.4055793991416309,-0.04336936933403789
field_position,WF3,INWARD,0.2,<0.5,1,392,0.7142857142857143,-0.06462433681769586
field_position,WF1,INWARD,0.4,0.75-1.0,4,450,0.5,-0.024295666751388986
field_position,WF3,INWARD,0.4,0.75-1.0,1,260,0.5076923076923077,-0.03038092283126234
field_position,WF3,INWARD,0.4,>=3.0,0,12489,0.06557770838337737,-0.42834327089258917
field_position,WF3,INWARD,0.4,1.5-2.0,1,898,0.2561247216035635,-0.2829259412970618
field_position,WF3,INWARD,0.4,2.0-3.0,0,1355,0.21033210332103322,-0.18176135492722767
field_position,WF3,INWARD,0.4,1.5-2.0,0,529,0.34026465028355385,0.03429281213601001
field_position,WF3,INWARD,0.4,0.5-0.75,1,341,0.5366568914956011,-0.10557670775308313
field_position,WF3,INWARD,0.4,1.0-1.5,1,968,0.4049586776859504,-0.04556430494288244
field_position,WF3,INWARD,0.4,<0.5,1,390,0.717948717948718,-0.05977783079084454
field_position,WF1,INWARD,0.8,0.75-1.0,4,503,0.5089463220675944,-0.016302942519158207
field_position,WF3,INWARD,0.8,0.75-1.0,1,340,0.5088235294117647,-0.02154686571248443
field_position,WF3,INWARD,0.8,>=3.0,0,9947,0.07570121644717,-0.38455638998424263
field_position,WF3,INWARD,0.8,1.5-2.0,1,1075,0.25209302325581395,-0.2790295660271144
field_position,WF3,INWARD,0.8,2.0-3.0,0,1566,0.1909323116219668,-0.21094028692035469
field_position,WF3,INWARD,0.8,1.5-2.0,0,742,0.3463611859838275,0.120431235135151
field_position,WF3,INWARD,0.8,1.0-1.5,1,1179,0.4071246819338422,-0.04516368071844955
field_position,WF3,INWARD,0.8,<0.5,1,442,0.7352941176470589,-0.02877884107727868
field_position,WF1,INWARD,1.2,0.75-1.0,4,624,0.49198717948717946,-0.04916369753290224
field_position,WF3,INWARD,1.2,0.75-1.0,1,506,0.49604743083003955,-0.00482849945396635
field_position,WF3,INWARD,1.2,>=3.0,0,6563,0.09005028188328508,-0.28003358886141494
field_position,WF3,INWARD,1.2,2.0-3.0,0,1638,0.21611721611721613,-0.05561126018382607
field_position,WF3,INWARD,1.2,1.5-2.0,0,815,0.31901840490797545,0.09842848984984803
field_position,WF3,INWARD,1.2,1.0-1.5,1,1218,0.4088669950738916,-0.020848119153440682
field_position,WF3,OUTWARD,0.2,0.75-1.0,0,401,0.4688279301745636,-0.09106213610380987
field_position,WF3,OUTWARD,0.4,0.75-1.0,0,413,0.4552058111380145,-0.11643857392832277
field_position,WF3,OUTWARD,0.8,0.75-1.0,0,416,0.46634615384615385,-0.09211535197704353
field_position,WF3,OUTWARD,1.2,1.0-1.5,0,813,0.3972939729397294,-0.08236955183814813
field_position,WF3,OUTWARD,1.2,0.75-1.0,0,425,0.5058823529411764,-0.020439834608123916
field_position,WF3,INWARD,0.2,1.0-1.5,0,487,0.49075975359342916,0.14382225500130952
field_position,WF3,INWARD,0.4,1.0-1.5,0,527,0.4648956356736243,0.07941151837250669
field_position,WF3,INWARD,0.8,1.0-1.5,0,575,0.5460869565217391,0.29973149003329586
field_position,WF3,INWARD,1.2,<0.5,1,429,0.6526806526806527,-0.12535644713559133
field_position,WF3,INWARD,1.2,1.0-1.5,0,668,0.5074850299401198,0.27994271614613986
field_position,WF3,INWARD,1.2,0.5-0.75,0,282,0.599290780141844,-0.00853197590054987
field_position,WF3,INWARD,0.8,0.75-1.0,0,199,0.4472361809045226,-0.07695875615944653
field_position,WF3,INWARD,1.2,0.75-1.0,0,226,0.5707964601769911,0.188861789613898
field_position,WF3,INWARD,0.2,<0.5,0,166,0.7108433734939759,-0.06938304872231031
field_position,WF3,INWARD,0.2,0.75-1.0,0,171,0.4327485380116959,-0.09434412079052974
field_position,WF3,INWARD,0.2,0.5-0.75,0,177,0.5706214689265536,-0.05993796401019132
field_position,WF3,INWARD,0.4,<0.5,0,161,0.7329192546583851,-0.040051306867932054
field_position,WF3,INWARD,0.4,0.75-1.0,0,174,0.4367816091954023,-0.087285055530572
field_position,WF3,INWARD,0.4,0.5-0.75,0,178,0.5730337078651685,-0.05548298733380112
field_position,WF3,INWARD,0.8,<0.5,0,167,0.7425149700598802,-0.027674290735174256
field_position,WF3,INWARD,0.8,0.5-0.75,0,196,0.5867346938775511,-0.027858962723736305
field_position,WF3,INWARD,1.2,<0.5,0,175,0.7485714285714286,-0.012229037110921274
liq_imbalance_1p0,WF1,OUTWARD,0.2,>=3.0,4,13108,0.05981080256332011,-0.5397073138517657
liq_imbalance_1p0,WF1,OUTWARD,0.2,>=3.0,2,15535,0.06334084325716124,-0.5268569911022536
liq_imbalance_1p0,WF1,OUTWARD,0.2,2.0-3.0,2,2947,0.20461486257210723,-0.2982032467935521
liq_imbalance_1p0,WF1,OUTWARD,0.2,>=3.0,3,15091,0.06427672122457094,-0.5632284721403137
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.75-1.0,4,505,0.4792079207920792,-0.1107930005294347
liq_imbalance_1p0,WF1,OUTWARD,0.2,2.0-3.0,4,2374,0.2034540859309183,-0.2968315992453533
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.5-0.75,3,1054,0.5967741935483871,-0.03988182940092991
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.0-1.5,0,1471,0.4323589394969409,-0.002449138687709203
liq_imbalance_1p0,WF1,OUTWARD,0.2,<0.5,0,955,0.7350785340314137,-0.02938159086001126
liq_imbalance_1p0,WF1,OUTWARD,0.2,>=3.0,0,14021,0.05933956208544326,-0.4980821261577248
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.5-0.75,4,679,0.6229749631811488,0.0032161750518347985
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.5-2.0,1,1378,0.3178519593613933,-0.13496692115818806
liq_imbalance_1p0,WF1,OUTWARD,0.2,<0.5,4,736,0.6956521739130435,-0.09673532143978501
liq_imbalance_1p0,WF1,OUTWARD,0.2,>=3.0,1,14736,0.07254343105320304,-0.4428019633116487
liq_imbalance_1p0,WF1,OUTWARD,0.2,2.0-3.0,1,2678,0.23412994772218074,-0.19826164641023478
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.0-1.5,4,1406,0.3933143669985775,-0.12328751136752711
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.5-2.0,3,1459,0.341329677861549,-0.06842245176597943
liq_imbalance_1p0,WF1,OUTWARD,0.2,<0.5,3,955,0.7560209424083769,-0.029486318098617938
liq_imbalance_1p0,WF1,OUTWARD,0.2,2.0-3.0,0,2185,0.211441647597254,-0.2536552973343397
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.5-2.0,0,1165,0.3261802575107296,-0.09874223450701396
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.0-1.5,2,1807,0.4311012728278915,-0.04045438702204515
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.75-1.0,3,689,0.47895500725689405,-0.10347075605159393
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.0-1.5,1,1853,0.3842417701025364,-0.1295287091210409
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.0-1.5,3,1855,0.3870619946091644,-0.14094315886047903
liq_imbalance_1p0,WF1,OUTWARD,0.2,2.0-3.0,3,2754,0.2262164124909223,-0.21655082652049742
liq_imbalance_1p0,WF1,OUTWARD,0.2,<0.5,1,1149,0.7824194952132288,0.04225586570759589
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.5-2.0,2,1280,0.30234375,-0.12800400786699534
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.5-0.75,0,886,0.6117381489841986,0.014649736241194018
liq_imbalance_1p0,WF1,OUTWARD,0.2,<0.5,2,1022,0.7504892367906066,-0.023684595827080705
liq_imbalance_1p0,WF1,OUTWARD,0.2,1.5-2.0,4,987,0.3292806484295846,-0.057415949602995384
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.75-1.0,0,585,0.5487179487179488,0.03892954661172722
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.75-1.0,1,667,0.527736131934033,0.007006373437163066
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.5-0.75,2,917,0.5976008724100327,-0.02578184871457429
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.5-0.75,1,931,0.5767991407089151,-0.037860436292424714
liq_imbalance_1p0,WF1,OUTWARD,0.2,0.75-1.0,2,630,0.5015873015873016,-0.07662590681451768
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.0-1.5,1,1709,0.42422469280280867,-0.06120256875829837
liq_imbalance_1p0,WF2,OUTWARD,0.2,>=3.0,3,13404,0.05998209489704566,-0.5374448733261041
liq_imbalance_1p0,WF2,OUTWARD,0.2,>=3.0,1,14105,0.07160581354129741,-0.4565049829401786
liq_imbalance_1p0,WF2,OUTWARD,0.2,>=3.0,0,13813,0.06754506624194599,-0.4795463739827484
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.0-1.5,4,1432,0.3777932960893855,-0.15525278473591278
liq_imbalance_1p0,WF2,OUTWARD,0.2,>=3.0,4,13923,0.06586224233283057,-0.4309567478960343
liq_imbalance_1p0,WF2,OUTWARD,0.2,>=3.0,2,14057,0.06388276303620971,-0.5243785033774219
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.75-1.0,2,531,0.5291902071563088,-0.010201544440401333
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.0-1.5,0,1693,0.4075605434140579,-0.07572254164738673
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.75-1.0,0,792,0.4722222222222222,-0.1070846682553046
liq_imbalance_1p0,WF2,OUTWARD,0.2,<0.5,2,810,0.7580246913580246,-0.016268212205276744
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.5-2.0,0,1098,0.30145719489981787,-0.14446638827352895
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.5-0.75,0,882,0.5975056689342404,-0.030641427755575004
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.5-0.75,1,939,0.5580404685835996,-0.08871445631598976
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.5-0.75,3,849,0.5830388692579506,-0.060196185961188614
liq_imbalance_1p0,WF2,OUTWARD,0.2,<0.5,4,958,0.6294363256784968,-0.1312458805529412
liq_imbalance_1p0,WF2,OUTWARD,0.2,<0.5,1,947,0.7043294614572334,-0.06711494989391531
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.5-0.75,4,743,0.585464333781965,-0.042467913494900235
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.75-1.0,4,615,0.5040650406504065,-0.01721052353711478
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.5-2.0,3,1233,0.3073803730738037,-0.16205960362676233
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.5-2.0,2,1276,0.29858934169278994,-0.19652746284508643
liq_imbalance_1p0,WF2,OUTWARD,0.2,2.0-3.0,2,2547,0.2826855123674912,-0.046858701844614374
liq_imbalance_1p0,WF2,OUTWARD,0.2,<0.5,0,1183,0.7599323753169906,-0.011862291402034665
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.5-2.0,1,1491,0.31723675385647215,-0.14117662343120702
liq_imbalance_1p0,WF2,OUTWARD,0.2,2.0-3.0,0,2298,0.23324630113141862,-0.20157866265445396
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.0-1.5,3,1611,0.41464928615766605,-0.08227455033380822
liq_imbalance_1p0,WF2,OUTWARD,0.2,2.0-3.0,4,2172,0.19613259668508287,-0.3212140828861212
liq_imbalance_1p0,WF2,OUTWARD,0.2,2.0-3.0,3,2448,0.20874183006535948,-0.29064224712186904
liq_imbalance_1p0,WF2,OUTWARD,0.2,2.0-3.0,1,2774,0.22386445565969718,-0.2319457240881483
liq_imbalance_1p0,WF2,OUTWARD,0.2,<0.5,3,828,0.6920289855072463,-0.06274588456467796
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.5-2.0,4,1239,0.25020177562550444,-0.2829818880634507
liq_imbalance_1p0,WF2,OUTWARD,0.2,1.0-1.5,2,1652,0.4449152542372881,-0.014408989795366041
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.75-1.0,3,619,0.5088852988691438,-0.03810378083895202
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.75-1.0,1,598,0.5501672240802675,0.013893121348809177
liq_imbalance_1p0,WF3,OUTWARD,0.2,>=3.0,3,14873,0.06777381832851476,-0.4835910890328286
liq_imbalance_1p0,WF3,OUTWARD,0.2,>=3.0,1,13815,0.0654361201592472,-0.506455143981143
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.75-1.0,0,617,0.5575364667747164,0.08488142717981224
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.75-1.0,2,561,0.45989304812834225,-0.1148577683709445
liq_imbalance_1p0,WF3,OUTWARD,0.2,>=3.0,0,14800,0.06945945945945946,-0.3397502182183191
liq_imbalance_1p0,WF3,OUTWARD,0.2,2.0-3.0,3,2486,0.24215607401448108,-0.14583596662456239
liq_imbalance_1p0,WF3,OUTWARD,0.2,<0.5,0,838,0.7589498806682577,0.0053357076041007255
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.5-0.75,0,745,0.6228187919463087,0.012981050226952649
liq_imbalance_1p0,WF3,OUTWARD,0.2,>=3.0,2,13974,0.06104193502218406,-0.5554434283736907
liq_imbalance_1p0,WF3,OUTWARD,0.2,2.0-3.0,0,2225,0.22561797752808987,-0.19342249650207327
liq_imbalance_1p0,WF3,OUTWARD,0.2,2.0-3.0,1,2217,0.2467298150654037,-0.15699260654292535
liq_imbalance_1p0,WF3,OUTWARD,0.2,2.0-3.0,4,2305,0.21518438177874186,-0.2508079038372391
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.5-2.0,2,1176,0.2891156462585034,-0.201379216622758
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.0-1.5,0,1439,0.45656706045865186,0.031452307004805634
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.5-0.75,2,750,0.5146666666666667,-0.15568716139384883
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.5-2.0,3,1326,0.2850678733031674,-0.20449001108648487
liq_imbalance_1p0,WF3,OUTWARD,0.2,2.0-3.0,2,2287,0.26366418889374726,-0.08037228085970745
liq_imbalance_1p0,WF3,OUTWARD,0.2,>=3.0,4,15001,0.06392907139524032,-0.4550106384350781
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.75-1.0,3,646,0.5681114551083591,0.07001917321218969
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.5-2.0,4,1229,0.3051261187957689,-0.15628031054880256
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.75-1.0,4,699,0.5665236051502146,0.06252357645475724
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.5-2.0,0,1123,0.2929652715939448,-0.18196553259158532
liq_imbalance_1p0,WF3,OUTWARD,0.2,<0.5,3,926,0.7095032397408207,-0.05231624079705416
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.0-1.5,1,1546,0.4650711513583441,0.04749903424873315
liq_imbalance_1p0,WF3,OUTWARD,0.2,<0.5,1,788,0.7703045685279187,0.004272147392790192
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.5-2.0,1,1133,0.3698146513680494,0.05156151478399964
liq_imbalance_1p0,WF3,OUTWARD,0.2,<0.5,2,736,0.7078804347826086,-0.04399456720057265
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.75-1.0,1,609,0.5779967159277504,0.07473758486698408
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.0-1.5,4,1305,0.40229885057471265,-0.11456287658210126
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.0-1.5,3,1613,0.40731556106633604,-0.10311615364374786
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.5-0.75,4,740,0.6040540540540541,-0.020488085127722527
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.5-0.75,3,794,0.5957178841309824,-0.02475795688130235
liq_imbalance_1p0,WF3,OUTWARD,0.2,1.0-1.5,2,1550,0.4458064516129032,-0.004358690419594304
liq_imbalance_1p0,WF3,OUTWARD,0.2,<0.5,4,875,0.7382857142857143,-0.03817934066232683
liq_imbalance_1p0,WF1,OUTWARD,0.4,>=3.0,4,12574,0.0628280578972483,-0.5171786116354746
liq_imbalance_1p0,WF1,OUTWARD,0.4,>=3.0,2,14845,0.06648703267093298,-0.5148141713157024
liq_imbalance_1p0,WF1,OUTWARD,0.4,2.0-3.0,2,3050,0.2036065573770492,-0.30120558581867857
liq_imbalance_1p0,WF1,OUTWARD,0.4,>=3.0,3,14190,0.06913319238900634,-0.5329138340740752
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.75-1.0,4,523,0.4684512428298279,-0.13067339097295694
liq_imbalance_1p0,WF1,OUTWARD,0.4,2.0-3.0,4,2439,0.1996719967199672,-0.30534981264661265
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.5-0.75,3,1052,0.5950570342205324,-0.042277446216987674
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.0-1.5,0,1467,0.42467620995228356,-0.018248801827612314
liq_imbalance_1p0,WF1,OUTWARD,0.4,<0.5,0,956,0.7343096234309623,-0.030424145542223936
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.5-0.75,4,685,0.6175182481751825,-0.005368340848725581
liq_imbalance_1p0,WF1,OUTWARD,0.4,>=3.0,0,13255,0.06442851754055073,-0.46363326608190547
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.5-2.0,1,1454,0.3149931224209078,-0.14192537031072078
liq_imbalance_1p0,WF1,OUTWARD,0.4,<0.5,4,740,0.6972972972972973,-0.09428866711692167
liq_imbalance_1p0,WF1,OUTWARD,0.4,>=3.0,1,14054,0.07506759641383236,-0.4474573994602331
liq_imbalance_1p0,WF1,OUTWARD,0.4,2.0-3.0,1,2803,0.23046735640385302,-0.20470809570060772
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.0-1.5,4,1458,0.40397805212620025,-0.1017879864386264
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.5-2.0,3,1545,0.3307443365695793,-0.09833738734449808
liq_imbalance_1p0,WF1,OUTWARD,0.4,<0.5,3,976,0.7602459016393442,-0.022049544541661564
liq_imbalance_1p0,WF1,OUTWARD,0.4,2.0-3.0,0,2249,0.21164962205424634,-0.25223833607843604
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.5-2.0,0,1263,0.3072050673000792,-0.15315410309589184
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.0-1.5,2,1839,0.4290375203915171,-0.045505828294868114
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.75-1.0,3,700,0.46,-0.13922367872521038
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.0-1.5,1,1873,0.3849439402028831,-0.12762972252786475
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.0-1.5,3,1913,0.3915316257187663,-0.13176637005641664
liq_imbalance_1p0,WF1,OUTWARD,0.4,2.0-3.0,3,2833,0.2216731380162372,-0.2329812364718678
liq_imbalance_1p0,WF1,OUTWARD,0.4,<0.5,1,1151,0.7932232841007819,0.053350145074238506
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.5-2.0,2,1332,0.3108108108108108,-0.1045348686936616
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.5-0.75,0,911,0.6201975850713501,0.027264492697588367
liq_imbalance_1p0,WF1,OUTWARD,0.4,<0.5,2,1056,0.7575757575757576,-0.01055403615200182
liq_imbalance_1p0,WF1,OUTWARD,0.4,1.5-2.0,4,1050,0.3180952380952381,-0.09277054359456591
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.75-1.0,0,612,0.5392156862745098,0.01791910805489462
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.75-1.0,1,640,0.5046875,-0.03185449915324453
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.5-0.75,2,916,0.5917030567685589,-0.03136149733078635
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.5-0.75,1,939,0.5740149094781682,-0.04286093280787055
liq_imbalance_1p0,WF1,OUTWARD,0.4,0.75-1.0,2,631,0.5023771790808241,-0.075385231849808
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.0-1.5,1,1704,0.4289906103286385,-0.051765176235970684
liq_imbalance_1p0,WF2,OUTWARD,0.4,>=3.0,3,12520,0.058706070287539935,-0.5775975985704791
liq_imbalance_1p0,WF2,OUTWARD,0.4,>=3.0,1,13181,0.07359077459980275,-0.45124101717581977
liq_imbalance_1p0,WF2,OUTWARD,0.4,>=3.0,0,12941,0.07132369986863457,-0.47889338772251794
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.0-1.5,4,1451,0.3818056512749828,-0.1465734180491409
liq_imbalance_1p0,WF2,OUTWARD,0.4,>=3.0,4,12995,0.0700269334359369,-0.4198446633318969
liq_imbalance_1p0,WF2,OUTWARD,0.4,>=3.0,2,13371,0.06805773689327649,-0.5016551347180572
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.75-1.0,2,535,0.5289719626168224,-0.010123461627561251
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.0-1.5,0,1689,0.41740674955595025,-0.0529238482749636
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.75-1.0,0,657,0.4155251141552511,-0.21040258800839948
liq_imbalance_1p0,WF2,OUTWARD,0.4,<0.5,2,828,0.7657004830917874,-0.006629686682553327
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.5-2.0,0,1112,0.30035971223021585,-0.14818760386180382
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.5-0.75,0,924,0.5735930735930735,-0.032807599316261954
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.5-0.75,1,956,0.5543933054393305,-0.0952660743046013
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.5-0.75,3,855,0.5824561403508772,-0.06580815511565752
liq_imbalance_1p0,WF2,OUTWARD,0.4,<0.5,4,998,0.6012024048096193,-0.11013341796338429
liq_imbalance_1p0,WF2,OUTWARD,0.4,<0.5,1,946,0.7029598308668076,-0.06877996548108424
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.5-0.75,4,753,0.5843293492695883,-0.043815642782664796
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.75-1.0,4,592,0.5202702702702703,-0.02408882096433774
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.5-2.0,3,1271,0.3099921321793863,-0.15424349742673513
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.5-2.0,2,1304,0.30368098159509205,-0.18347385754862433
liq_imbalance_1p0,WF2,OUTWARD,0.4,2.0-3.0,2,2716,0.27356406480117823,-0.07827194555181725
liq_imbalance_1p0,WF2,OUTWARD,0.4,<0.5,0,1218,0.7389162561576355,-0.03954346668887379
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.5-2.0,1,1621,0.31400370141887723,-0.14687704808495322
liq_imbalance_1p0,WF2,OUTWARD,0.4,2.0-3.0,0,2489,0.22016874246685417,-0.2388803387082512
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.0-1.5,3,1652,0.4110169491525424,-0.09071547226783726
liq_imbalance_1p0,WF2,OUTWARD,0.4,2.0-3.0,4,2316,0.19905008635578583,-0.31167863283525754
liq_imbalance_1p0,WF2,OUTWARD,0.4,2.0-3.0,3,2566,0.22486360093530788,-0.23240359276692926
liq_imbalance_1p0,WF2,OUTWARD,0.4,2.0-3.0,1,2944,0.22112771739130435,-0.24295569128995173
liq_imbalance_1p0,WF2,OUTWARD,0.4,<0.5,3,830,0.6939759036144578,-0.05970143247522892
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.5-2.0,4,1247,0.25340817963111467,-0.2740131286858751
liq_imbalance_1p0,WF2,OUTWARD,0.4,1.0-1.5,2,1637,0.436163714111179,-0.031699158953008136
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.75-1.0,3,623,0.5104333868378812,-0.03554137251647975
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.75-1.0,1,635,0.537007874015748,-0.009951573657262548
liq_imbalance_1p0,WF3,OUTWARD,0.4,>=3.0,3,13943,0.07222262066987019,-0.457206845908197
liq_imbalance_1p0,WF3,OUTWARD,0.4,>=3.0,1,13008,0.06549815498154982,-0.5161776506696356
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.75-1.0,0,633,0.5513428120063191,0.07341302183369093
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.75-1.0,2,577,0.4696707105719237,-0.09676227782422665
liq_imbalance_1p0,WF3,OUTWARD,0.4,>=3.0,0,13718,0.07508383146231229,-0.33395384041824533
liq_imbalance_1p0,WF3,OUTWARD,0.4,2.0-3.0,3,2686,0.23752792256142963,-0.16260936998293601
liq_imbalance_1p0,WF3,OUTWARD,0.4,<0.5,0,846,0.7565011820330969,0.0023782505170791245
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.5-0.75,0,745,0.6228187919463087,0.012981050226952649
liq_imbalance_1p0,WF3,OUTWARD,0.4,>=3.0,2,13031,0.06584298979356919,-0.5473754892469139
liq_imbalance_1p0,WF3,OUTWARD,0.4,2.0-3.0,0,2386,0.22170997485331098,-0.20619713201322407
liq_imbalance_1p0,WF3,OUTWARD,0.4,2.0-3.0,1,2354,0.2412914188615123,-0.16505331649048052
liq_imbalance_1p0,WF3,OUTWARD,0.4,2.0-3.0,4,2429,0.2334293948126801,-0.1752867654330762
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.5-2.0,2,1196,0.26505016722408026,-0.2689865620909216
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.0-1.5,0,1482,0.4433198380566802,0.0022388573547436454
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.5-0.75,2,750,0.516,-0.15344394525570193
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.5-2.0,3,1380,0.2797101449275362,-0.22488785530894423
liq_imbalance_1p0,WF3,OUTWARD,0.4,2.0-3.0,2,2384,0.25293624161073824,-0.12149565344169945
liq_imbalance_1p0,WF3,OUTWARD,0.4,>=3.0,4,13853,0.06749440554392551,-0.4865351360446399
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.75-1.0,3,641,0.5616224648985959,0.05862285839045767
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.5-2.0,4,1266,0.28278041074249605,-0.21880611788396606
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.75-1.0,4,720,0.5763888888888888,0.0796763978855946
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.5-2.0,0,1131,0.29619805481874445,-0.17327161652461448
liq_imbalance_1p0,WF3,OUTWARD,0.4,<0.5,3,927,0.7098166127292341,-0.051829303937153286
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.0-1.5,1,1587,0.4807813484562067,0.08743504926662922
liq_imbalance_1p0,WF3,OUTWARD,0.4,<0.5,1,806,0.7692307692307693,0.0024958517156497733
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.5-2.0,1,1167,0.35989717223650386,0.01987020743880803
liq_imbalance_1p0,WF3,OUTWARD,0.4,<0.5,2,737,0.7096336499321574,-0.04171223443913381
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.75-1.0,1,616,0.5746753246753247,0.06866623635173766
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.0-1.5,4,1389,0.39452843772498203,-0.12990612367920062
liq_imbalance_1p0,WF3,OUTWARD,0.4,1.0-1.5,3,1659,0.4110910186859554,-0.09618589244382125
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.5-0.75,4,739,0.5940460081190798,-0.036356563516200424
