instrument,horizon,features,learner,stratum,n,auc,brier_skill,logloss_skill,calibration_slope,return_spread
AG,H5,B1,logistic,TOP50,9960,0.530120371136675,-0.00520485368964585,-0.00928628531911313,0.03321692331381244,-1.1254093005589434e-05
AG,H5,B1,logistic,TOP30,8221,0.5330788585566146,-0.006651461730281971,-0.011502042443300775,0.031334166681138496,-3.331863738614317e-05
AG,H5,B1,logistic,TOP20,6944,0.5328485757818489,-0.008360025720304254,-0.013966105862490696,0.029093502597533454,-1.568204058369558e-05
AG,H5,B2,gbr,ALL,12313,0.5236434770173776,-0.00041594225970009724,-0.0003486220555521946,0.12514904508205904,-9.734011610698426e-05
AG,H5,B2,gbr,TOP50,9960,0.5231033394911964,-0.0003651581046364427,-0.0003078523651183218,0.12236307997572096,-0.00010428364399397793
AG,H5,B2,gbr,TOP30,8221,0.5258953274579168,0.0001301092332283149,4.3108654290691106e-05,0.1298698438596037,-8.59361468519352e-05
AG,H5,B2,gbr,TOP20,6944,0.5270021031510403,0.00022965629863769266,0.00010868500312766205,0.1309853644829772,-8.604350683643009e-05
AG,H5,B2,logistic,ALL,12313,0.5290209563270019,-0.00391446792136807,-0.008016751127216226,0.030319083738072673,-7.259335205743792e-06
AG,H5,B2,logistic,TOP50,9960,0.5293838716905923,-0.005591678387011356,-0.010453949680526264,0.027069235563036347,1.735285467355899e-05
AG,H5,B2,logistic,TOP30,8221,0.5305509496965977,-0.00731916327275961,-0.013057753027931884,0.024898362347447033,-7.328965029512123e-06
AG,H5,B2,logistic,TOP20,6944,0.5316988664969002,-0.008834602243417367,-0.015579523816700913,0.023610123259119133,3.874940673762665e-05
AG,H5,B3,gbr,ALL,12313,0.5227621704367722,-0.00029897825571323366,-0.00025027636217500593,0.12399628131463061,-0.00019602358550925976
AG,H5,B3,gbr,TOP50,9960,0.5223294322779463,-0.00023609397477764027,-0.0002018869834008452,0.12168422580508727,-0.00019129068336382974
AG,H5,B3,gbr,TOP30,8221,0.5243498296585626,0.00011799924319855215,5.068545313369199e-05,0.12783143306569922,-0.00014500398504622432
AG,H5,B3,gbr,TOP20,6944,0.5254611456710224,0.0003246057887400511,0.00019680593497994892,0.13217848046790243,-0.0001530718837831394
AG,H5,B3,logistic,ALL,12313,0.5310107098155016,-0.0042658872570122686,-0.007828366976264212,0.032786491947093814,-4.384643572858279e-06
AG,H5,B3,logistic,TOP50,9960,0.5323368468805512,-0.006147137866228336,-0.01031496058157022,0.028896986166238214,-3.080239342390101e-05
AG,H5,B3,logistic,TOP30,8221,0.5354434319911678,-0.007696517554321547,-0.012674112402254023,0.027308855667638066,-0.0001206472788512153
AG,H5,B3,logistic,TOP20,6944,0.5358490446985185,-0.009505878085901198,-0.0152873647818077,0.025317381532577173,-0.00010582324126651118
AG,H15,B0,gbr,ALL,11123,0.512958743809086,-0.003927111110971548,-0.0030341586282358612,0.08286269288459021,-0.0004819444707997929
AG,H15,B0,gbr,TOP50,8882,0.5135034726837631,-0.004217031442145025,-0.003309156403363822,0.07455525529504103,-0.0005298810226252826
AG,H15,B0,gbr,TOP30,7369,0.5109636522700336,-0.0055022500312253975,-0.004291984702565088,0.06293113128471794,-0.0005876482072199208
AG,H15,B0,gbr,TOP20,6255,0.5128562120707477,-0.005630359186981293,-0.00441383285130148,0.06532952016161188,-0.0005786552218556229
AG,H15,B0,logistic,ALL,11123,0.5099378405403197,-0.0076785301812862805,-0.009919295126998406,0.030196699036478043,-0.0005235312647614196
AG,H15,B0,logistic,TOP50,8882,0.5082192709355922,-0.009870773123543453,-0.012609081153864832,0.027153643369584545,-0.0006310796604487444
AG,H15,B0,logistic,TOP30,7369,0.5112042365292025,-0.011793534403343298,-0.015127622181653644,0.02599042032013815,-0.0005645078485131286
AG,H15,B0,logistic,TOP20,6255,0.5136976526523422,-0.013720155934738854,-0.017698419183435732,0.025032395588395012,-0.00045065013700005705
AG,H15,B1,gbr,ALL,11123,0.5110157024511492,-0.0035362104559830687,-0.002719207067513052,0.08722726234236536,-0.0003812249708624266
AG,H15,B1,gbr,TOP50,8882,0.5108045260739893,-0.0038215567480173185,-0.0029838273947273564,0.07709560239480055,-0.0003246097326818855
AG,H15,B1,gbr,TOP30,7369,0.5078244562470628,-0.004909344851588449,-0.003813050430710785,0.0653028839343381,-0.0003181588669082463
AG,H15,B1,gbr,TOP20,6255,0.5097946127268568,-0.0048936417289546785,-0.0038310031336774575,0.06798396374179655,-0.0003868325824158052
AG,H15,B1,logistic,ALL,11123,0.5099227113480205,-0.009888483580379859,-0.014304655657730425,0.01916376349102084,-0.0004800629631534739
AG,H15,B1,logistic,TOP50,8882,0.5082601744593722,-0.011228756988092448,-0.013848946138676377,0.024763970419613795,-0.0005785666930066339
AG,H15,B1,logistic,TOP30,7369,0.5115310498517777,-0.013064858546077751,-0.016357062453814075,0.024122809003552882,-0.0005536762285654138
AG,H15,B1,logistic,TOP20,6255,0.5140611081655928,-0.015095163713805704,-0.01905786104863494,0.02327833932805936,-0.00048708884270911294
AG,H15,B2,gbr,ALL,11123,0.5118235204151541,-0.003703909040164044,-0.0027952870999292667,0.07723075003250705,-0.0005600982708177183
AG,H15,B2,gbr,TOP50,8882,0.5091852292446882,-0.004791471223306809,-0.0036319483079845227,0.05846971322543806,-0.000606518378830609
AG,H15,B2,gbr,TOP30,7369,0.5053690337911527,-0.00611400285222885,-0.004622915448017073,0.046440167655686704,-0.0005673977269370077
AG,H15,B2,gbr,TOP20,6255,0.5052099397074532,-0.006826275771594226,-0.00515604466729469,0.04465687650174073,-0.0007197876169374323
AG,H15,B2,logistic,ALL,11123,0.5115352728947073,-0.008267216314141512,-0.01056859047541936,0.030193510640590147,-0.0005258688945551355
AG,H15,B2,logistic,TOP50,8882,0.5091375423414986,-0.01087714189466582,-0.013619023029940225,0.026771433794228746,-0.0006608514997212067
AG,H15,B2,logistic,TOP30,7369,0.5093533780808233,-0.013229418012669747,-0.016505820280660943,0.025261412186180533,-0.0006839332329316339
AG,H15,B2,logistic,TOP20,6255,0.5113136308959363,-0.015384721927911515,-0.019302976005314276,0.024352402484584715,-0.0007375579855039931
AG,H15,B3,gbr,ALL,11123,0.5076112620218827,-0.004542725021635441,-0.0034299531093655578,0.061693644736201834,-0.00044895998323571276
AG,H15,B3,gbr,TOP50,8882,0.5050248073520248,-0.005793048479111773,-0.00439116265742312,0.04099149215232055,-0.0005528449568932419
AG,H15,B3,gbr,TOP30,7369,0.5010477533154225,-0.007191400627525768,-0.005441442547728936,0.029234964935889063,-0.0007079546163328192
AG,H15,B3,gbr,TOP20,6255,0.5005030368042855,-0.00816671058086893,-0.006176058083395608,0.025839626339583647,-0.000772886386029932
AG,H15,B3,logistic,ALL,11123,0.5071834699512882,-0.01171021286018159,-0.01626010193768157,0.018230537291561835,-0.0005293673911029844
AG,H15,B3,logistic,TOP50,8882,0.5047779888839974,-0.013677293580871552,-0.016048142686871048,0.02346873973388228,-0.0006204325525863911
AG,H15,B3,logistic,TOP30,7369,0.5061396275377354,-0.016166863237752516,-0.01911636183622689,0.022537968407088337,-0.0007982944294745812
AG,H15,B3,logistic,TOP20,6255,0.5083123507932982,-0.018601245368384367,-0.022201503290281144,0.02188796534848135,-0.0007758117388291104
CU,H5,B0,gbr,ALL,8813,0.5326974356455656,0.002380113561434416,0.0017129212816123784,0.1700543543689202,3.9295914645758494e-05
CU,H5,B0,gbr,TOP50,6608,0.5318107762921426,0.0016937791706163052,0.0012076080936327394,0.1543977398540016,3.777079725688113e-05
CU,H5,B0,gbr,TOP30,4313,0.5336478251236348,0.002006860809568689,0.0014348391606361366,0.15617219854348355,0.00010837073668910514
CU,H5,B0,gbr,TOP20,3021,0.518172713645807,-0.0022746317343280698,-0.0016544278755814545,0.09165123358810442,7.733526544197589e-05
CU,H5,B0,logistic,ALL,8813,0.5145050337916305,-0.0021759865711596937,-0.003204323314260682,0.02321338775209434,-1.560978632492806e-05
CU,H5,B0,logistic,TOP50,6608,0.5119052290014334,-0.0038071150202383386,-0.004927127995083991,0.013052003263890322,-3.8738584779403e-05
CU,H5,B0,logistic,TOP30,4313,0.5139342234612596,-0.0053186471043458194,-0.0071028964335730915,0.013545029440404572,-2.0701813305128225e-05
CU,H5,B0,logistic,TOP20,3021,0.5110958195636357,-0.009762290183892519,-0.011706785715491774,0.0035854555513733276,3.027184841345041e-05
CU,H5,B1,gbr,ALL,8813,0.5321955577824551,0.002191698071553838,0.0015682045973570702,0.16835573839448026,8.296509984415004e-05
CU,H5,B1,gbr,TOP50,6608,0.5316526400591989,0.0022426629113173613,0.0016163670536891717,0.16841355545014605,7.298804566246852e-05
CU,H5,B1,gbr,TOP30,4313,0.53427401226561,0.002897700840127082,0.002097287978061968,0.17795142180734808,7.842420549681078e-05
CU,H5,B1,gbr,TOP20,3021,0.5215977524347163,-0.0008288023985945081,-0.0006069233476169167,0.11110836580628977,0.00010104348981896658
CU,H5,B1,logistic,ALL,8813,0.5146399444219794,-0.0017959846715167593,-0.001702565037976278,0.07014844313440781,4.6872931502435565e-05
CU,H5,B1,logistic,TOP50,6608,0.5153150128764147,-0.00298580061256537,-0.0026990679863176936,0.06102319877423683,1.5022944531038795e-05
CU,H5,B1,logistic,TOP30,4313,0.5146171998184466,-0.004192669019454698,-0.0037858490411617485,0.05889571880642998,5.0700180516301935e-06
CU,H5,B1,logistic,TOP20,3021,0.5166454825165018,-0.007217209685561832,-0.0062943145181799665,0.05244961629843122,3.318303999297265e-05
CU,H5,B2,gbr,ALL,8813,0.5370313945033437,0.002935435217425675,0.0021108110874555885,0.174289468920554,6.42351894350464e-05
CU,H5,B2,gbr,TOP50,6608,0.5331065308339069,0.0016716002994230372,0.0011888120694489857,0.15177384816189218,4.3375050163557265e-05
CU,H5,B2,gbr,TOP30,4313,0.5331553292591373,0.0014112068612240902,0.0009909510088461637,0.14388232531001438,5.648700698319831e-05
CU,H5,B2,gbr,TOP20,3021,0.5171506149247451,-0.003281319575861641,-0.002409904972413557,0.08463313448112973,3.826146777802067e-05
CU,H5,B2,logistic,ALL,8813,0.520073618383588,-0.0015332398952287996,-0.0024754240150075546,0.04476822693953169,3.526375919423068e-05
