candidate_id,symbol,context_tf,bar_index,bar_end,lag_minutes,swing_bias,internal_bias,last_swing_structure_type,last_swing_structure_bias,last_swing_structure_level,last_swing_structure_age,last_internal_structure_type,last_internal_structure_bias,last_internal_structure_level,last_internal_structure_age,active_bull_internal_ob_count,active_bear_internal_ob_count,active_bull_swing_ob_count,active_bear_swing_ob_count,nearest_above_type,nearest_above_structure_class,nearest_above_bias,nearest_above_age_bars,nearest_above_zone_low,nearest_above_zone_high,nearest_above_object_price_center,nearest_above_distance_pct,nearest_below_type,nearest_below_structure_class,nearest_below_bias,nearest_below_age_bars,nearest_below_zone_low,nearest_below_zone_high,nearest_below_object_price_center,nearest_below_distance_pct,open,high,low,close,volume,close_oi,overlap_object_count,overlap_active_ob_count,overlap_bull_ob_count,overlap_bear_ob_count,overlap_internal_count,overlap_swing_count,overlap_types,current_internal_high_level,current_internal_high_age,current_internal_high_relation,current_internal_high_distance_pct,current_internal_high_last_level,current_internal_high_crossed,current_internal_high_crossed_age,current_internal_low_level,current_internal_low_age,current_internal_low_relation,current_internal_low_distance_pct,current_internal_low_last_level,current_internal_low_crossed,current_internal_low_crossed_age,current_swing_high_level,current_swing_high_age,current_swing_high_relation,current_swing_high_distance_pct,current_swing_high_last_level,current_swing_high_crossed,current_swing_high_crossed_age,current_swing_low_level,current_swing_low_age,current_swing_low_relation,current_swing_low_distance_pct,current_swing_low_last_level,current_swing_low_crossed,current_swing_low_crossed_age,dsa_direction,dsa_raw_regime_value,dsa_raw_regime_strength,dsa_raw_dsa_dir_bars,dsa_raw_trend_transition,dsa_raw_offset_rate,dsa_raw_offset_mean,dsa_raw_offset_std,dsa_raw_offset_percentile,dsa_raw_vwap_ret_avg,dsa_raw_vwap_ret_total,dsa_raw_vwap_ret_5,dsa_raw_vwap_ret_10,dsa_raw_vwap_ret_20,dsa_raw_dsa_vwap,dsa_raw_dsa_vwap_dev_pct,dsa_raw_change_pct,dsa_raw_vol_zscore,dsa_raw_avg_amount_20d,dsa_raw_segment_id,dsa_raw_segment_direction,dsa_raw_segment_start_bar_index,dsa_raw_segment_end_bar_index,dsa_raw_segment_start_time,dsa_raw_segment_end_time,dsa_raw_segment_start_price,dsa_raw_segment_end_price,dsa_raw_segment_bars,dsa_raw_segment_change_pct,dsa_raw_segment_slope,dsa_raw_prev_segment_id,dsa_raw_prev_segment_direction,dsa_raw_prev_segment_start_bar_index,dsa_raw_prev_segment_end_bar_index,dsa_raw_prev_segment_start_time,dsa_raw_prev_segment_end_time,dsa_raw_prev_segment_start_price,dsa_raw_prev_segment_end_price,dsa_raw_prev_segment_bars,dsa_raw_prev_segment_change_pct,dsa_raw_prev_segment_slope,dsa_raw_current_segment_volume_sum,dsa_raw_current_segment_amount_sum,dsa_raw_current_segment_volume_mean,dsa_raw_current_segment_amount_mean,dsa_raw_prev_segment_volume_sum,dsa_raw_prev_segment_amount_sum,dsa_raw_prev_segment_volume_mean,dsa_raw_prev_segment_amount_mean,dsa_raw_current_vs_prev_volume_mean_ratio,dsa_raw_current_vs_prev_amount_mean_ratio,dsa_raw_current_vs_prev_volume_ratio,dsa_raw_current_vs_prev_amount_ratio,dsa_raw_rope_dir1_pct,dsa_raw_rope_dir0_pct,dsa_raw_rope_dir_neg1_pct,dsa_raw_touch_rope,dsa_raw_touch_vwap,dsa_raw_last_cross_up_date,dsa_raw_last_cross_up_price,dsa_raw_last_cross_down_date,dsa_raw_last_cross_down_price,dsa_raw_cross_up_count,dsa_raw_cross_down_count,dsa_raw_rope_cross_up_date,dsa_raw_rope_cross_up_price,dsa_raw_rope_cross_down_date,dsa_raw_rope_cross_down_price,dsa_raw_rope_cross_up_count,dsa_raw_rope_cross_down_count,dsa_raw_offset_variance_rate,atr14,component_15m_count
AG:1h:1:-1:2052:2054:1,AG,5m,22718.0,2025-11-12 23:15:00,0.0,1.0,1.0,BOS,1.0,11972.0009765625,63.0,BOS,1.0,12095.0009765625,13.0,85.0,2.0,29.0,0.0,active_bear_internal_ob,internal,-1.0,2092.0,12317.0009765625,12364.0009765625,12340.5009765625,0.46492655350490725,current_internal_high,internal,0.0,14.0,12095.0009765625,12095.0009765625,12095.0009765625,1.345840023303679,12223.0009765625,12264.0009765625,12223.0009765625,12260.0009765625,19051.0,249393.0,1.0,1.0,0.0,1.0,1.0,0.0,active_bear_internal_ob,12095.0009765625,14.0,below,1.345840023303679,12096.0009765625,True,13.0,12054.0009765625,10.0,below,1.6802608775791383,12037.0009765625,False,,11972.0009765625,80.0,below,2.3491025861300576,11831.0009765625,True,63.0,11820.0009765625,56.0,below,3.5889067288098104,11705.0009765625,False,,1.0,1.0,0.0002840317704593963,72.0,UP_CONFIRMED,0.01287058026640284,0.006355492335231172,0.0023237232452149622,0.9974742249419267,0.0002840317704593963,0.020450287473076534,0.0031998311302448013,0.005642544838040164,0.008629401712175078,12104.21273499513,1.287058026640284,0.2945025942735491,1.6042216571254162,,305.0,1.0,22647.0,22718.0,2025-11-12 09:00:00,2025-11-12 23:10:00,11945.0009765625,12260.0009765625,72.0,2.637086431537905,0.03662620043802646,304.0,-1.0,22606.0,22646.0,2025-11-11 23:05:00,2025-11-12 02:25:00,11898.0009765625,11921.0009765625,41.0,0.1933097840999265,0.004714872782925037,568552.0,,7896.555555555556,,193865.0,0.0,4728.414634146341,0.0,1.6700218078445197,,2.932721223531839,,80.55555555555556,19.444444444444446,0.0,False,False,,,,,0.0,0.0,2025-11-12 21:20:00,12070.0009765625,2025-11-12 21:15:00,12040.0009765625,2.0,2.0,0.36562442729001265,29.819087857832873,
AG:1h:1:-1:2052:2054:1,AG,15m,7572.0,2025-11-12 23:15:00,0.0,1.0,1.0,CHoCH,1.0,11534.0009765625,97.0,BOS,1.0,11996.0009765625,11.0,43.0,1.0,16.0,0.0,active_bear_internal_ob,internal,-1.0,674.0,12264.0009765625,12353.0009765625,12308.5009765625,0.03262642480736191,current_internal_high,internal,0.0,13.0,11996.0009765625,11996.0009765625,11996.0009765625,2.153344037285886,12207.0009765625,12264.0009765625,12195.0009765625,12260.0009765625,44334.0,249393.0,0.0,0.0,0.0,0.0,0.0,0.0,,11996.0009765625,13.0,below,2.153344037285886,11972.0009765625,True,11.0,11928.0009765625,9.0,below,2.7079932590110385,11820.0009765625,False,,11534.0009765625,268.0,below,5.921696102536187,11574.0009765625,True,97.0,11105.0009765625,174.0,below,9.420880163125751,11002.0009765625,False,,1.0,1.0,0.0004947458519231503,121.0,UP_CONFIRMED,0.022628928944605473,0.013778220350411033,0.005936042763342417,0.9320207747634178,0.0004947458519231503,0.05986424808270119,0.006196062846144601,0.009523251012976797,0.013091654262100239,11988.709325107122,2.2628928944605473,0.44240533901060974,1.6633972400969939,,107.0,1.0,7452.0,7572.0,2025-11-07 14:45:00,2025-11-12 23:00:00,11484.0009765625,12260.0009765625,121.0,6.757226872269739,0.05584485018404743,106.0,-1.0,7433.0,7451.0,2025-11-07 01:15:00,2025-11-07 14:30:00,11289.0009765625,11477.0009765625,19.0,1.665337795526045,0.08764935765926553,2677849.0,,22130.98347107438,,267118.0,0.0,14058.842105263158,0.0,1.5741682924790288,,10.024966494208552,,64.46280991735537,33.057851239669425,2.479338842975207,False,False,,,,,0.0,0.0,2025-11-12 00:00:00,11891.0009765625,2025-11-11 22:45:00,11901.0009765625,5.0,5.0,0.4308279743229199,45.59827618534412,
AG:1h:1:-1:2052:2054:1,AG,1h,2253.0,2025-11-12 23:00:00,15.0,1.0,1.0,BOS,1.0,11534.0009765625,28.0,BOS,1.0,11972.0009765625,6.0,25.0,1.0,6.0,0.0,active_bear_internal_ob,internal,-1.0,199.0,12264.0009765625,12353.0009765625,12308.5009765625,0.03262642480736191,current_internal_high,internal,0.0,7.0,11972.0009765625,11972.0009765625,11972.0009765625,2.3491025861300576,12066.0009765625,12219.0009765625,12064.0009765625,12206.0009765625,154793.0,245945.0,0.0,0.0,0.0,0.0,0.0,0.0,,11972.0009765625,7.0,below,2.3491025861300576,11485.0009765625,True,6.0,11820.0009765625,5.0,below,3.5889067288098104,11265.0009765625,False,,11534.0009765625,44.0,below,5.921696102536187,12364.0009765625,True,28.0,11105.0009765625,16.0,below,9.420880163125751,11002.0009765625,False,,0.0,0.0,0.0010362971060302942,32.0,NONE,0.05172986539743891,0.03778704813926308,0.00847173626480958,0.9500979386389705,0.0010362971060302942,0.033161507392969414,0.008058490617903535,0.011638339284137711,0.02290955755427615,11605.642644701324,5.172986539743891,1.168669611166262,2.2807170370068772,,33.0,1.0,2222.0,2253.0,2025-11-08 00:00:00,2025-11-12 22:00:00,11440.0009765625,12206.0009765625,32.0,6.695803624224594,0.20924386325701858,32.0,-1.0,2187.0,2221.0,2025-11-04 22:00:00,2025-11-07 23:00:00,11177.0009765625,11406.0009765625,35.0,2.048850138603364,0.058538575388667545,2271892.0,,70996.625,,2272304.0,0.0,64922.97142857143,0.0,1.0935516880663856,,0.9998186862321239,,100.0,0.0,0.0,True,False,,,,,0.0,0.0,,,,,0.0,0.0,0.22419682621376613,71.33821224475422,4.0
AG:1h:1:-1:2052:2054:1,AG,4h,819.0,2025-11-12 15:00:00,495.0,1.0,1.0,BOS,1.0,9526.0009765625,185.0,CHoCH,1.0,11534.0009765625,9.0,14.0,0.0,3.0,0.0,current_swing_high,swing,0.0,24.0,12364.0009765625,12364.0009765625,12364.0009765625,0.8482870449914097,current_internal_high,internal,0.0,28.0,11534.0009765625,11534.0009765625,11534.0009765625,5.921696102536187,11953.0009765625,12075.0009765625,11928.0009765625,12073.0009765625,122024.0,235542.0,0.0,0.0,0.0,0.0,0.0,0.0,,11534.0009765625,28.0,below,5.921696102536187,11574.0009765625,True,9.0,11105.0009765625,18.0,below,9.420880163125751,11002.0009765625,False,,12364.0009765625,24.0,above,0.8482870449914097,9526.0009765625,False,,8885.0009765625,217.0,below,27.52854593121161,8563.0009765625,False,,1.0,1.0,0.0011430457251756139,234.0,UP_CONFIRMED,0.048897171437527295,0.019538026959242068,0.02508122645490042,0.8791126716671631,0.0011430457251756139,0.26747269969109366,0.0045555353360946516,0.008548868215755734,0.008050914402655929,11510.185464621183,4.88971714375273,0.9026326049747402,-0.6186343778615033,,11.0,1.0,586.0,819.0,2025-08-13 21:00:00,2025-11-12 13:30:00,9317.0009765625,12073.0009765625,234.0,29.580333917887213,0.1264116834097744,10.0,-1.0,546.0,585.0,2025-07-30 21:00:00,2025-08-13 13:30:00,9094.0009765625,9300.0009765625,40.0,2.2652295786080634,0.056630739465201585,50469146.0,,215680.11111111112,,4728118.0,0.0,118202.95,0.0,1.824659292438227,,10.674256860763627,,44.44444444444444,42.73504273504273,12.82051282051282,False,False,2025-11-10 09:00:00,11647.0009765625,2025-11-07 21:00:00,11406.0009765625,5.0,5.0,2025-11-05 13:30:00,11276.0009765625,2025-11-04 13:30:00,11238.0009765625,13.0,13.0,1.2837133712233033,117.61024865871632,
AG:1h:1:-1:2052:2054:2,AG,5m,22721.0,2025-11-12 23:30:00,0.0,1.0,1.0,BOS,1.0,11972.0009765625,66.0,BOS,1.0,12095.0009765625,16.0,85.0,1.0,29.0,0.0,active_bear_internal_ob,internal,-1.0,2095.0,12317.0009765625,12364.0009765625,12340.5009765625,0.489516155825804,current_internal_high,internal,0.0,17.0,12095.0009765625,12095.0009765625,12095.0009765625,1.3216936207296706,12244.0009765625,12275.0009765625,12233.0009765625,12257.0009765625,12633.0,248521.0,0.0,0.0,0.0,0.0,0.0,0.0,,12095.0009765625,17.0,below,1.3216936207296706,12096.0009765625,True,16.0,12054.0009765625,13.0,below,1.6561963272106368,12037.0009765625,False,,11972.0009765625,83.0,below,2.325201740172569,11831.0009765625,True,66.0,11820.0009765625,59.0,below,3.565309334931272,11705.0009765625,False,,1.0,1.0,0.000298036420752276,75.0,UP_CONFIRMED,0.010738394648291256,0.006535939704592449,0.0024445333252923955,0.9572040662968379,0.000298036420752276,0.022352731556420702,0.0032295652044100898,0.006089483475651081,0.009968138153009232,12126.778839570643,1.0738394648291256,0.08982524189775631,-0.03599773510833007,,305.0,1.0,22647.0,22721.0,2025-11-12 09:00:00,2025-11-12 23:25:00,11945.0009765625,12257.0009765625,75.0,2.6119713226661068,0.03482628430221476,304.0,-1.0,22606.0,22646.0,2025-11-11 23:05:00,2025-11-12 02:25:00,11898.0009765625,11921.0009765625,41.0,0.1933097840999265,0.004714872782925037,615198.0,,8202.64,,193865.0,0.0,4728.414634146341,0.0,1.7347548036004437,,3.1733319578056896,,81.33333333333333,18.666666666666668,0.0,False,False,,,,,0.0,0.0,2025-11-12 21:20:00,12070.0009765625,2025-11-12 21:15:00,12040.0009765625,2.0,2.0,0.37401405701077,30.95391254506517,
AG:1h:1:-1:2052:2054:2,AG,15m,7573.0,2025-11-12 23:30:00,0.0,1.0,1.0,CHoCH,1.0,11534.0009765625,98.0,BOS,1.0,11996.0009765625,12.0,43.0,1.0,16.0,0.0,active_bear_internal_ob,internal,-1.0,675.0,12264.0009765625,12353.0009765625,12308.5009765625,0.05711021817967713,current_internal_high,internal,0.0,14.0,11996.0009765625,11996.0009765625,11996.0009765625,2.1293952778422476,12260.0009765625,12279.0009765625,12225.0009765625,12257.0009765625,46646.0,248521.0,0.0,0.0,0.0,0.0,0.0,0.0,,11996.0009765625,14.0,below,2.1293952778422476,11972.0009765625,True,12.0,11928.0009765625,10.0,below,2.684180254444825,11820.0009765625,False,,11534.0009765625,269.0,below,5.898669677700938,11574.0009765625,True,98.0,11105.0009765625,175.0,below,9.398710191855436,11002.0009765625,False,,1.0,1.0,0.0005039765720262258,122.0,UP_CONFIRMED,0.020817515559825472,0.013835919491471806,0.005945637994716113,0.8798502127469782,0.0005039765720262258,0.06148514178719955,0.006696820389643143,0.010345167423734036,0.014426348034197067,12007.044148180246,2.0817515559825472,-0.024469818605521443,1.6408924847721942,,107.0,1.0,7452.0,7573.0,2025-11-07 14:45:00,2025-11-12 23:15:00,11484.0009765625,12257.0009765625,122.0,6.731103572505814,0.05517298010250667,106.0,-1.0,7433.0,7451.0,2025-11-07 01:15:00,2025-11-07 14:30:00,11289.0009765625,11477.0009765625,19.0,1.665337795526045,0.08764935765926553,2724495.0,,22331.926229508197,,267118.0,0.0,14058.842105263158,0.0,1.5884612731476566,,10.199593438106005,,64.75409836065575,32.78688524590164,2.459016393442623,False,False,,,,,0.0,0.0,2025-11-12 00:00:00,11891.0009765625,2025-11-11 22:45:00,11901.0009765625,5.0,5.0,0.4297248186779989,46.198399314962394,
AG:1h:1:-1:2052:2054:2,AG,1h,2253.0,2025-11-12 23:00:00,30.0,1.0,1.0,BOS,1.0,11534.0009765625,28.0,BOS,1.0,11972.0009765625,6.0,25.0,1.0,6.0,0.0,active_bear_internal_ob,internal,-1.0,199.0,12264.0009765625,12353.0009765625,12308.5009765625,0.05711021817967713,current_internal_high,internal,0.0,7.0,11972.0009765625,11972.0009765625,11972.0009765625,2.325201740172569,12066.0009765625,12219.0009765625,12064.0009765625,12206.0009765625,154793.0,245945.0,0.0,0.0,0.0,0.0,0.0,0.0,,11972.0009765625,7.0,below,2.325201740172569,11485.0009765625,True,6.0,11820.0009765625,5.0,below,3.565309334931272,11265.0009765625,False,,11534.0009765625,44.0,below,5.898669677700938,12364.0009765625,True,28.0,11105.0009765625,16.0,below,9.398710191855436,11002.0009765625,False,,0.0,0.0,0.0010362971060302942,32.0,NONE,0.05172986539743891,0.03778704813926308,0.00847173626480958,0.9500979386389705,0.0010362971060302942,0.033161507392969414,0.008058490617903535,0.011638339284137711,0.02290955755427615,11605.642644701324,5.172986539743891,1.168669611166262,2.2807170370068772,,33.0,1.0,2222.0,2253.0,2025-11-08 00:00:00,2025-11-12 22:00:00,11440.0009765625,12206.0009765625,32.0,6.695803624224594,0.20924386325701858,32.0,-1.0,2187.0,2221.0,2025-11-04 22:00:00,2025-11-07 23:00:00,11177.0009765625,11406.0009765625,35.0,2.048850138603364,0.058538575388667545,2271892.0,,70996.625,,2272304.0,0.0,64922.97142857143,0.0,1.0935516880663856,,0.9998186862321239,,100.0,0.0,0.0,True,False,,,,,0.0,0.0,,,,,0.0,0.0,0.22419682621376613,71.33821224475422,4.0
AG:1h:1:-1:2052:2054:2,AG,4h,819.0,2025-11-12 15:00:00,510.0,1.0,1.0,BOS,1.0,9526.0009765625,185.0,CHoCH,1.0,11534.0009765625,9.0,14.0,0.0,3.0,0.0,current_swing_high,swing,0.0,24.0,12364.0009765625,12364.0009765625,12364.0009765625,0.8729704778893503,current_internal_high,internal,0.0,28.0,11534.0009765625,11534.0009765625,11534.0009765625,5.898669677700938,11953.0009765625,12075.0009765625,11928.0009765625,12073.0009765625,122024.0,235542.0,0.0,0.0,0.0,0.0,0.0,0.0,,11534.0009765625,28.0,below,5.898669677700938,11574.0009765625,True,9.0,11105.0009765625,18.0,below,9.398710191855436,11002.0009765625,False,,12364.0009765625,24.0,above,0.8729704778893503,9526.0009765625,False,,8885.0009765625,217.0,below,27.510807957410183,8563.0009765625,False,,1.0,1.0,0.0011430457251756139,234.0,UP_CONFIRMED,0.048897171437527295,0.019538026959242068,0.02508122645490042,0.8791126716671631,0.0011430457251756139,0.26747269969109366,0.0045555353360946516,0.008548868215755734,0.008050914402655929,11510.185464621183,4.88971714375273,0.9026326049747402,-0.6186343778615033,,11.0,1.0,586.0,819.0,2025-08-13 21:00:00,2025-11-12 13:30:00,9317.0009765625,12073.0009765625,234.0,29.580333917887213,0.1264116834097744,10.0,-1.0,546.0,585.0,2025-07-30 21:00:00,2025-08-13 13:30:00,9094.0009765625,9300.0009765625,40.0,2.2652295786080634,0.056630739465201585,50469146.0,,215680.11111111112,,4728118.0,0.0,118202.95,0.0,1.824659292438227,,10.674256860763627,,44.44444444444444,42.73504273504273,12.82051282051282,False,False,2025-11-10 09:00:00,11647.0009765625,2025-11-07 21:00:00,11406.0009765625,5.0,5.0,2025-11-05 13:30:00,11276.0009765625,2025-11-04 13:30:00,11238.0009765625,13.0,13.0,1.2837133712233033,117.61024865871632,
AG:1h:1:-1:2065:2076:1,AG,5m,22527.0,2025-11-11 01:50:00,0.0,1.0,1.0,BOS,1.0,11831.0009765625,0.0,CHoCH,1.0,11784.0009765625,15.0,81.0,4.0,28.0,1.0,active_bear_internal_ob,internal,-1.0,1654.0,11953.0009765625,11978.0009765625,11965.5009765625,1.0055770676010771,current_swing_high,swing,0.0,7.0,11831.0009765625,11831.0009765625,11831.0009765625,0.025350682376497735,11824.0009765625,11841.0009765625,11822.0009765625,11834.0009765625,5252.0,248671.0,1.0,1.0,0.0,1.0,1.0,0.0,active_bear_internal_ob,11784.0009765625,24.0,below,0.42251137294162894,11787.0009765625,True,15.0,11740.0009765625,18.0,below,0.7943213811302625,11766.0009765625,False,,11831.0009765625,7.0,below,0.025350682376497735,11485.0009765625,True,0.0,11265.0009765625,176.0,below,4.808179424075738,11105.0009765625,False,,1.0,1.0,0.0002875283656961203,101.0,UP_CONFIRMED,0.009850673601041119,0.012421814340167123,0.0044860205892883085,0.28327322488657447,0.0002875283656961203,0.02904036493530815,0.0008047322609769925,0.0016895382324948471,0.0028875489386765985,11718.565215551587,0.9850673601041119,0.07610993028954738,1.7884624310977075,,303.0,1.0,22427.0,22527.0,2025-11-10 09:10:00,2025-11-11 01:45:00,11566.0009765625,11834.0009765625,101.0,2.317136238731776,0.02294194295774036,302.0,-1.0,22408.0,22426.0,2025-11-08 01:05:00,2025-11-10 09:05:00,11398.0009765625,11512.0009765625,19.0,1.0001753836871519,0.052640809667744835,734512.0,,7272.39603960396,,163909.0,0.0,8626.78947368421,0.0,0.8430014505150739,,4.481218236948551,,61.386138613861384,24.752475247524753,13.861386138613863,False,False,,,,,0.0,0.0,2025-11-11 00:00:00,11753.0009765625,2025-11-10 23:55:00,11752.0009765625,5.0,5.0,0.36114052798087093,13.547120584132502,
AG:1h:1:-1:2065:2076:1,AG,15m,7508.0,2025-11-11 01:45:00,5.0,1.0,1.0,CHoCH,1.0,11534.0009765625,33.0,BOS,1.0,11787.0009765625,3.0,41.0,2.0,16.0,1.0,active_bear_swing_ob,swing,-1.0,536.0,11907.0009765625,11982.0009765625,11944.5009765625,0.6168666044947783,current_internal_high,internal,0.0,5.0,11787.0009765625,11787.0009765625,11787.0009765625,0.39716069056513126,11815.0009765625,11825.0009765625,11811.0009765625,11825.0009765625,7105.0,248869.0,0.0,0.0,0.0,0.0,0.0,0.0,,11787.0009765625,5.0,below,0.39716069056513126,11831.0009765625,True,3.0,11740.0009765625,2.0,below,0.7943213811302625,11705.0009765625,False,,11534.0009765625,204.0,below,2.535068237649774,11574.0009765625,True,33.0,11105.0009765625,110.0,below,6.16021581748895,11002.0009765625,False,,1.0,1.0,0.00044474774777465963,57.0,UP_CONFIRMED,0.019545467383189564,0.013563345667264647,0.0066056586866150135,0.817427686881153,0.00044474774777465963,0.0253506216231556,0.0012499620434520686,0.002668200944434984,0.01018000800868224,11598.306652191854,1.9545467383189563,0.09310986194959181,-1.0676434185847772,,107.0,1.0,7452.0,7508.0,2025-11-07 14:45:00,2025-11-11 01:30:00,11484.0009765625,11825.0009765625,57.0,2.969348406499983,0.05209383169298216,106.0,-1.0,7433.0,7451.0,2025-11-07 01:15:00,2025-11-07 14:30:00,11289.0009765625,11477.0009765625,19.0,1.665337795526045,0.08764935765926553,1395349.0,,24479.80701754386,,267118.0,0.0,14058.842105263158,0.0,1.7412392026495156,,5.223717607948547,,61.40350877192983,38.59649122807017,0.0,False,False,,,,,0.0,0.0,2025-11-10 10:30:00,11608.0009765625,2025-11-10 10:00:00,11558.0009765625,3.0,3.0,0.48702280754798405,31.71988654314111,
