bar_index,time,close,oracle_position,oracle_action,oracle_delta,oracle_prev_position,oracle_transition,oracle_entry_side,penalty_bp
111,2025-08-06 13:00:00,9187.0,1,HOLD,0,1,1->1,,50
112,2025-08-06 14:00:00,9182.0,1,HOLD,0,1,1->1,,50
113,2025-08-06 21:00:00,9186.0,1,HOLD,0,1,1->1,,50
114,2025-08-06 22:00:00,9201.0,1,HOLD,0,1,1->1,,50
115,2025-08-06 23:00:00,9189.0,1,HOLD,0,1,1->1,,50
116,2025-08-07 00:00:00,9185.0,1,HOLD,0,1,1->1,,50
117,2025-08-07 01:00:00,9192.0,1,HOLD,0,1,1->1,,50
118,2025-08-07 02:00:00,9180.0,1,HOLD,0,1,1->1,,50
119,2025-08-07 09:00:00,9212.0,1,HOLD,0,1,1->1,,50
120,2025-08-07 10:00:00,9217.0,1,HOLD,0,1,1->1,,50
121,2025-08-07 11:00:00,9224.0,1,HOLD,0,1,1->1,,50
122,2025-08-07 13:00:00,9233.0,1,HOLD,0,1,1->1,,50
123,2025-08-07 14:00:00,9258.0,1,HOLD,0,1,1->1,,50
124,2025-08-07 21:00:00,9295.0,-1,SELL,-2,1,1->-1,SELL,50
125,2025-08-07 22:00:00,9263.0,-1,HOLD,0,-1,-1->-1,,50
126,2025-08-07 23:00:00,9270.0,-1,HOLD,0,-1,-1->-1,,50
127,2025-08-08 00:00:00,9260.0,-1,HOLD,0,-1,-1->-1,,50
128,2025-08-08 01:00:00,9256.0,-1,HOLD,0,-1,-1->-1,,50
129,2025-08-08 02:00:00,9241.0,-1,HOLD,0,-1,-1->-1,,50
130,2025-08-08 09:00:00,9266.0,-1,HOLD,0,-1,-1->-1,,50
131,2025-08-08 10:00:00,9267.0,-1,HOLD,0,-1,-1->-1,,50
132,2025-08-08 11:00:00,9261.0,-1,HOLD,0,-1,-1->-1,,50
133,2025-08-08 13:00:00,9272.0,-1,HOLD,0,-1,-1->-1,,50
134,2025-08-08 14:00:00,9278.0,-1,HOLD,0,-1,-1->-1,,50
135,2025-08-08 21:00:00,9287.0,-1,HOLD,0,-1,-1->-1,,50
136,2025-08-08 22:00:00,9271.0,-1,HOLD,0,-1,-1->-1,,50
137,2025-08-08 23:00:00,9265.0,-1,HOLD,0,-1,-1->-1,,50
138,2025-08-09 00:00:00,9267.0,-1,HOLD,0,-1,-1->-1,,50
139,2025-08-09 01:00:00,9245.0,-1,HOLD,0,-1,-1->-1,,50
140,2025-08-09 02:00:00,9279.0,-1,HOLD,0,-1,-1->-1,,50
141,2025-08-11 09:00:00,9217.0,-1,HOLD,0,-1,-1->-1,,50
142,2025-08-11 10:00:00,9213.0,-1,HOLD,0,-1,-1->-1,,50
143,2025-08-11 11:00:00,9208.0,-1,HOLD,0,-1,-1->-1,,50
144,2025-08-11 13:00:00,9228.0,-1,HOLD,0,-1,-1->-1,,50
145,2025-08-11 14:00:00,9210.0,-1,HOLD,0,-1,-1->-1,,50
146,2025-08-11 21:00:00,9177.0,-1,HOLD,0,-1,-1->-1,,50
147,2025-08-11 22:00:00,9158.0,-1,HOLD,0,-1,-1->-1,,50
148,2025-08-11 23:00:00,9156.0,-1,HOLD,0,-1,-1->-1,,50
149,2025-08-12 00:00:00,9148.0,1,BUY,2,-1,-1->1,BUY,50
150,2025-08-12 01:00:00,9158.0,1,HOLD,0,1,1->1,,50
151,2025-08-12 02:00:00,9158.0,1,HOLD,0,1,1->1,,50
152,2025-08-12 09:00:00,9168.0,1,HOLD,0,1,1->1,,50
153,2025-08-12 10:00:00,9175.0,1,HOLD,0,1,1->1,,50
154,2025-08-12 11:00:00,9198.0,1,HOLD,0,1,1->1,,50
155,2025-08-12 13:00:00,9212.0,1,HOLD,0,1,1->1,,50
156,2025-08-12 14:00:00,9187.0,1,HOLD,0,1,1->1,,50
157,2025-08-12 21:00:00,9169.0,1,HOLD,0,1,1->1,,50
158,2025-08-12 22:00:00,9148.0,1,HOLD,0,1,1->1,,50
159,2025-08-12 23:00:00,9202.0,1,HOLD,0,1,1->1,,50
160,2025-08-13 00:00:00,9206.0,1,HOLD,0,1,1->1,,50
161,2025-08-13 01:00:00,9201.0,1,HOLD,0,1,1->1,,50
162,2025-08-13 02:00:00,9205.0,1,HOLD,0,1,1->1,,50
163,2025-08-13 09:00:00,9241.0,1,HOLD,0,1,1->1,,50
164,2025-08-13 10:00:00,9260.0,1,HOLD,0,1,1->1,,50
165,2025-08-13 11:00:00,9266.0,1,HOLD,0,1,1->1,,50
166,2025-08-13 13:00:00,9271.0,1,HOLD,0,1,1->1,,50
167,2025-08-13 14:00:00,9300.0,1,HOLD,0,1,1->1,,50
168,2025-08-13 21:00:00,9311.0,1,HOLD,0,1,1->1,,50
169,2025-08-13 22:00:00,9324.0,1,HOLD,0,1,1->1,,50
170,2025-08-13 23:00:00,9316.0,1,HOLD,0,1,1->1,,50
171,2025-08-14 00:00:00,9320.0,1,HOLD,0,1,1->1,,50
172,2025-08-14 01:00:00,9320.0,1,HOLD,0,1,1->1,,50
173,2025-08-14 02:00:00,9318.0,1,HOLD,0,1,1->1,,50
174,2025-08-14 09:00:00,9345.0,1,HOLD,0,1,1->1,,50
175,2025-08-14 10:00:00,9353.0,-1,SELL,-2,1,1->-1,SELL,50
176,2025-08-14 11:00:00,9329.0,-1,HOLD,0,-1,-1->-1,,50
177,2025-08-14 13:00:00,9298.0,-1,HOLD,0,-1,-1->-1,,50
178,2025-08-14 14:00:00,9286.0,-1,HOLD,0,-1,-1->-1,,50
179,2025-08-14 21:00:00,9207.0,-1,HOLD,0,-1,-1->-1,,50
180,2025-08-14 22:00:00,9196.0,-1,HOLD,0,-1,-1->-1,,50
181,2025-08-14 23:00:00,9209.0,-1,HOLD,0,-1,-1->-1,,50
182,2025-08-15 00:00:00,9194.0,-1,HOLD,0,-1,-1->-1,,50
183,2025-08-15 01:00:00,9197.0,-1,HOLD,0,-1,-1->-1,,50
184,2025-08-15 02:00:00,9197.0,-1,HOLD,0,-1,-1->-1,,50
185,2025-08-15 09:00:00,9203.0,-1,HOLD,0,-1,-1->-1,,50
186,2025-08-15 10:00:00,9195.0,-1,HOLD,0,-1,-1->-1,,50
187,2025-08-15 11:00:00,9204.0,-1,HOLD,0,-1,-1->-1,,50
188,2025-08-15 13:00:00,9219.0,-1,HOLD,0,-1,-1->-1,,50
189,2025-08-15 14:00:00,9204.0,-1,HOLD,0,-1,-1->-1,,50
190,2025-08-15 21:00:00,9166.0,-1,HOLD,0,-1,-1->-1,,50
191,2025-08-15 22:00:00,9196.0,-1,HOLD,0,-1,-1->-1,,50
192,2025-08-15 23:00:00,9207.0,-1,HOLD,0,-1,-1->-1,,50
193,2025-08-16 00:00:00,9201.0,-1,HOLD,0,-1,-1->-1,,50
194,2025-08-16 01:00:00,9205.0,-1,HOLD,0,-1,-1->-1,,50
195,2025-08-16 02:00:00,9217.0,-1,HOLD,0,-1,-1->-1,,50
196,2025-08-18 09:00:00,9251.0,-1,HOLD,0,-1,-1->-1,,50
197,2025-08-18 10:00:00,9223.0,-1,HOLD,0,-1,-1->-1,,50
198,2025-08-18 11:00:00,9225.0,-1,HOLD,0,-1,-1->-1,,50
199,2025-08-18 13:00:00,9240.0,-1,HOLD,0,-1,-1->-1,,50
200,2025-08-18 14:00:00,9258.0,-1,HOLD,0,-1,-1->-1,,50
201,2025-08-18 21:00:00,9240.0,-1,HOLD,0,-1,-1->-1,,50
202,2025-08-18 22:00:00,9233.0,-1,HOLD,0,-1,-1->-1,,50
203,2025-08-18 23:00:00,9231.0,-1,HOLD,0,-1,-1->-1,,50
204,2025-08-19 00:00:00,9218.0,-1,HOLD,0,-1,-1->-1,,50
205,2025-08-19 01:00:00,9227.0,-1,HOLD,0,-1,-1->-1,,50
206,2025-08-19 02:00:00,9225.0,-1,HOLD,0,-1,-1->-1,,50
207,2025-08-19 09:00:00,9193.0,-1,HOLD,0,-1,-1->-1,,50
208,2025-08-19 10:00:00,9193.0,-1,HOLD,0,-1,-1->-1,,50
209,2025-08-19 11:00:00,9204.0,-1,HOLD,0,-1,-1->-1,,50
210,2025-08-19 13:00:00,9189.0,-1,HOLD,0,-1,-1->-1,,50
211,2025-08-19 14:00:00,9187.0,-1,HOLD,0,-1,-1->-1,,50
212,2025-08-19 21:00:00,9194.0,-1,HOLD,0,-1,-1->-1,,50
213,2025-08-19 22:00:00,9098.0,-1,HOLD,0,-1,-1->-1,,50
214,2025-08-19 23:00:00,9092.0,-1,HOLD,0,-1,-1->-1,,50
215,2025-08-20 00:00:00,9065.0,-1,HOLD,0,-1,-1->-1,,50
216,2025-08-20 01:00:00,9066.0,-1,HOLD,0,-1,-1->-1,,50
217,2025-08-20 02:00:00,9061.0,-1,HOLD,0,-1,-1->-1,,50
218,2025-08-20 09:00:00,9056.0,-1,HOLD,0,-1,-1->-1,,50
219,2025-08-20 10:00:00,9054.0,-1,HOLD,0,-1,-1->-1,,50
220,2025-08-20 11:00:00,9046.0,-1,HOLD,0,-1,-1->-1,,50
221,2025-08-20 13:00:00,9055.0,-1,HOLD,0,-1,-1->-1,,50
222,2025-08-20 14:00:00,9042.0,1,BUY,2,-1,-1->1,BUY,50
223,2025-08-20 21:00:00,9157.0,1,HOLD,0,1,1->1,,50
224,2025-08-20 22:00:00,9160.0,1,HOLD,0,1,1->1,,50
225,2025-08-20 23:00:00,9160.0,1,HOLD,0,1,1->1,,50
226,2025-08-21 00:00:00,9161.0,1,HOLD,0,1,1->1,,50
227,2025-08-21 01:00:00,9168.0,1,HOLD,0,1,1->1,,50
228,2025-08-21 02:00:00,9160.0,1,HOLD,0,1,1->1,,50
229,2025-08-21 09:00:00,9179.0,1,HOLD,0,1,1->1,,50
230,2025-08-21 10:00:00,9176.0,1,HOLD,0,1,1->1,,50
231,2025-08-21 11:00:00,9180.0,1,HOLD,0,1,1->1,,50
232,2025-08-21 13:00:00,9172.0,1,HOLD,0,1,1->1,,50
233,2025-08-21 14:00:00,9162.0,1,HOLD,0,1,1->1,,50
234,2025-08-21 21:00:00,9201.0,1,HOLD,0,1,1->1,,50
235,2025-08-21 22:00:00,9237.0,1,HOLD,0,1,1->1,,50
236,2025-08-21 23:00:00,9239.0,1,HOLD,0,1,1->1,,50
237,2025-08-22 00:00:00,9236.0,1,HOLD,0,1,1->1,,50
238,2025-08-22 01:00:00,9237.0,1,HOLD,0,1,1->1,,50
239,2025-08-22 02:00:00,9233.0,1,HOLD,0,1,1->1,,50
240,2025-08-22 09:00:00,9233.0,1,HOLD,0,1,1->1,,50
241,2025-08-22 10:00:00,9231.0,1,HOLD,0,1,1->1,,50
242,2025-08-22 11:00:00,9225.0,1,HOLD,0,1,1->1,,50
243,2025-08-22 13:00:00,9212.0,1,HOLD,0,1,1->1,,50
244,2025-08-22 14:00:00,9192.0,1,HOLD,0,1,1->1,,50
245,2025-08-22 21:00:00,9197.0,1,HOLD,0,1,1->1,,50
246,2025-08-22 22:00:00,9386.0,1,HOLD,0,1,1->1,,50
247,2025-08-22 23:00:00,9382.0,1,HOLD,0,1,1->1,,50
248,2025-08-23 00:00:00,9397.0,1,HOLD,0,1,1->1,,50
249,2025-08-23 01:00:00,9407.0,-1,SELL,-2,1,1->-1,SELL,50
250,2025-08-23 02:00:00,9403.0,-1,HOLD,0,-1,-1->-1,,50
251,2025-08-25 09:00:00,9374.0,-1,HOLD,0,-1,-1->-1,,50
252,2025-08-25 10:00:00,9368.0,-1,HOLD,0,-1,-1->-1,,50
253,2025-08-25 11:00:00,9367.0,-1,HOLD,0,-1,-1->-1,,50
254,2025-08-25 13:00:00,9376.0,-1,HOLD,0,-1,-1->-1,,50
255,2025-08-25 14:00:00,9394.0,-1,HOLD,0,-1,-1->-1,,50
256,2025-08-25 21:00:00,9349.0,-1,HOLD,0,-1,-1->-1,,50
257,2025-08-25 22:00:00,9362.0,-1,HOLD,0,-1,-1->-1,,50
258,2025-08-25 23:00:00,9358.0,-1,HOLD,0,-1,-1->-1,,50
259,2025-08-26 00:00:00,9354.0,-1,HOLD,0,-1,-1->-1,,50
260,2025-08-26 01:00:00,9351.0,-1,HOLD,0,-1,-1->-1,,50
261,2025-08-26 02:00:00,9348.0,-1,HOLD,0,-1,-1->-1,,50
262,2025-08-26 09:00:00,9356.0,-1,HOLD,0,-1,-1->-1,,50
263,2025-08-26 10:00:00,9356.0,-1,HOLD,0,-1,-1->-1,,50
264,2025-08-26 11:00:00,9366.0,-1,HOLD,0,-1,-1->-1,,50
265,2025-08-26 13:00:00,9371.0,-1,HOLD,0,-1,-1->-1,,50
266,2025-08-26 14:00:00,9354.0,-1,HOLD,0,-1,-1->-1,,50
267,2025-08-26 21:00:00,9325.0,-1,HOLD,0,-1,-1->-1,,50
268,2025-08-26 22:00:00,9337.0,-1,HOLD,0,-1,-1->-1,,50
269,2025-08-26 23:00:00,9346.0,-1,HOLD,0,-1,-1->-1,,50
270,2025-08-27 00:00:00,9335.0,-1,HOLD,0,-1,-1->-1,,50
271,2025-08-27 01:00:00,9330.0,-1,HOLD,0,-1,-1->-1,,50
272,2025-08-27 02:00:00,9326.0,-1,HOLD,0,-1,-1->-1,,50
273,2025-08-27 09:00:00,9333.0,-1,HOLD,0,-1,-1->-1,,50
274,2025-08-27 10:00:00,9327.0,-1,HOLD,0,-1,-1->-1,,50
275,2025-08-27 11:00:00,9332.0,-1,HOLD,0,-1,-1->-1,,50
276,2025-08-27 13:00:00,9315.0,-1,HOLD,0,-1,-1->-1,,50
277,2025-08-27 14:00:00,9305.0,-1,HOLD,0,-1,-1->-1,,50
278,2025-08-27 21:00:00,9275.0,1,BUY,2,-1,-1->1,BUY,50
279,2025-08-27 22:00:00,9296.0,1,HOLD,0,1,1->1,,50
280,2025-08-27 23:00:00,9311.0,1,HOLD,0,1,1->1,,50
281,2025-08-28 00:00:00,9336.0,1,HOLD,0,1,1->1,,50
282,2025-08-28 01:00:00,9336.0,1,HOLD,0,1,1->1,,50
283,2025-08-28 02:00:00,9327.0,1,HOLD,0,1,1->1,,50
284,2025-08-28 09:00:00,9351.0,1,HOLD,0,1,1->1,,50
285,2025-08-28 10:00:00,9362.0,1,HOLD,0,1,1->1,,50
286,2025-08-28 11:00:00,9356.0,1,HOLD,0,1,1->1,,50
287,2025-08-28 13:00:00,9361.0,1,HOLD,0,1,1->1,,50
288,2025-08-28 14:00:00,9377.0,1,HOLD,0,1,1->1,,50
289,2025-08-28 21:00:00,9384.0,1,HOLD,0,1,1->1,,50
290,2025-08-28 22:00:00,9378.0,1,HOLD,0,1,1->1,,50
291,2025-08-28 23:00:00,9373.0,1,HOLD,0,1,1->1,,50
292,2025-08-29 00:00:00,9392.0,1,HOLD,0,1,1->1,,50
293,2025-08-29 01:00:00,9402.0,1,HOLD,0,1,1->1,,50
294,2025-08-29 02:00:00,9405.0,1,HOLD,0,1,1->1,,50
295,2025-08-29 09:00:00,9392.0,1,HOLD,0,1,1->1,,50
296,2025-08-29 10:00:00,9379.0,1,HOLD,0,1,1->1,,50
297,2025-08-29 11:00:00,9382.0,1,HOLD,0,1,1->1,,50
298,2025-08-29 13:00:00,9397.0,1,HOLD,0,1,1->1,,50
299,2025-08-29 14:00:00,9386.0,1,HOLD,0,1,1->1,,50
300,2025-08-29 21:00:00,9403.0,1,HOLD,0,1,1->1,,50
301,2025-08-29 22:00:00,9455.0,1,HOLD,0,1,1->1,,50
302,2025-08-29 23:00:00,9540.0,1,HOLD,0,1,1->1,,50
303,2025-08-30 00:00:00,9614.0,1,HOLD,0,1,1->1,,50
304,2025-08-30 01:00:00,9577.0,1,HOLD,0,1,1->1,,50
305,2025-08-30 02:00:00,9566.0,1,HOLD,0,1,1->1,,50
306,2025-09-01 09:00:00,9700.0,1,HOLD,0,1,1->1,,50
307,2025-09-01 10:00:00,9761.0,1,HOLD,0,1,1->1,,50
308,2025-09-01 11:00:00,9725.0,1,HOLD,0,1,1->1,,50
309,2025-09-01 13:00:00,9767.0,1,HOLD,0,1,1->1,,50
310,2025-09-01 14:00:00,9775.0,1,HOLD,0,1,1->1,,50
311,2025-09-01 21:00:00,9812.0,1,HOLD,0,1,1->1,,50
312,2025-09-01 22:00:00,9813.0,1,HOLD,0,1,1->1,,50
313,2025-09-01 23:00:00,9813.0,1,HOLD,0,1,1->1,,50
314,2025-09-02 00:00:00,9820.0,1,HOLD,0,1,1->1,,50
315,2025-09-02 01:00:00,9831.0,1,HOLD,0,1,1->1,,50
316,2025-09-02 02:00:00,9836.0,1,HOLD,0,1,1->1,,50
317,2025-09-02 09:00:00,9866.0,-1,SELL,-2,1,1->-1,SELL,50
318,2025-09-02 10:00:00,9852.0,-1,HOLD,0,-1,-1->-1,,50
319,2025-09-02 11:00:00,9845.0,-1,HOLD,0,-1,-1->-1,,50
320,2025-09-02 13:00:00,9836.0,-1,HOLD,0,-1,-1->-1,,50
321,2025-09-02 14:00:00,9824.0,-1,HOLD,0,-1,-1->-1,,50
322,2025-09-02 21:00:00,9750.0,1,BUY,2,-1,-1->1,BUY,50
323,2025-09-02 22:00:00,9822.0,1,HOLD,0,1,1->1,,50
324,2025-09-02 23:00:00,9834.0,1,HOLD,0,1,1->1,,50
325,2025-09-03 00:00:00,9840.0,1,HOLD,0,1,1->1,,50
326,2025-09-03 01:00:00,9837.0,1,HOLD,0,1,1->1,,50
327,2025-09-03 02:00:00,9836.0,1,HOLD,0,1,1->1,,50
328,2025-09-03 09:00:00,9844.0,1,HOLD,0,1,1->1,,50
329,2025-09-03 10:00:00,9807.0,1,HOLD,0,1,1->1,,50
330,2025-09-03 11:00:00,9803.0,1,HOLD,0,1,1->1,,50
331,2025-09-03 13:00:00,9794.0,1,HOLD,0,1,1->1,,50
332,2025-09-03 14:00:00,9820.0,1,HOLD,0,1,1->1,,50
333,2025-09-03 21:00:00,9861.0,1,HOLD,0,1,1->1,,50
334,2025-09-03 22:00:00,9845.0,1,HOLD,0,1,1->1,,50
335,2025-09-03 23:00:00,9890.0,1,HOLD,0,1,1->1,,50
336,2025-09-04 00:00:00,9901.0,1,HOLD,0,1,1->1,,50
337,2025-09-04 01:00:00,9906.0,1,HOLD,0,1,1->1,,50
338,2025-09-04 02:00:00,9918.0,-1,SELL,-2,1,1->-1,SELL,50
339,2025-09-04 09:00:00,9805.0,-1,HOLD,0,-1,-1->-1,,50
340,2025-09-04 10:00:00,9749.0,-1,HOLD,0,-1,-1->-1,,50
341,2025-09-04 11:00:00,9750.0,-1,HOLD,0,-1,-1->-1,,50
342,2025-09-04 13:00:00,9759.0,-1,HOLD,0,-1,-1->-1,,50
343,2025-09-04 14:00:00,9773.0,-1,HOLD,0,-1,-1->-1,,50
344,2025-09-04 21:00:00,9740.0,-1,HOLD,0,-1,-1->-1,,50
345,2025-09-04 22:00:00,9751.0,-1,HOLD,0,-1,-1->-1,,50
346,2025-09-04 23:00:00,9768.0,-1,HOLD,0,-1,-1->-1,,50
347,2025-09-05 00:00:00,9763.0,-1,HOLD,0,-1,-1->-1,,50
348,2025-09-05 01:00:00,9722.0,1,BUY,2,-1,-1->1,BUY,50
349,2025-09-05 02:00:00,9734.0,1,HOLD,0,1,1->1,,50
350,2025-09-05 09:00:00,9785.0,1,HOLD,0,1,1->1,,50
351,2025-09-05 10:00:00,9783.0,1,HOLD,0,1,1->1,,50
352,2025-09-05 11:00:00,9795.0,1,HOLD,0,1,1->1,,50
353,2025-09-05 13:00:00,9816.0,1,HOLD,0,1,1->1,,50
354,2025-09-05 14:00:00,9812.0,1,HOLD,0,1,1->1,,50
355,2025-09-05 21:00:00,9884.0,-1,SELL,-2,1,1->-1,SELL,50
356,2025-09-05 22:00:00,9793.0,-1,HOLD,0,-1,-1->-1,,50
357,2025-09-05 23:00:00,9789.0,-1,HOLD,0,-1,-1->-1,,50
358,2025-09-06 00:00:00,9783.0,-1,HOLD,0,-1,-1->-1,,50
359,2025-09-06 01:00:00,9778.0,-1,HOLD,0,-1,-1->-1,,50
360,2025-09-06 02:00:00,9770.0,-1,HOLD,0,-1,-1->-1,,50
361,2025-09-08 09:00:00,9753.0,-1,HOLD,0,-1,-1->-1,,50
362,2025-09-08 10:00:00,9754.0,-1,HOLD,0,-1,-1->-1,,50
363,2025-09-08 11:00:00,9733.0,1,BUY,2,-1,-1->1,BUY,50
364,2025-09-08 13:00:00,9770.0,1,HOLD,0,1,1->1,,50
365,2025-09-08 14:00:00,9813.0,1,HOLD,0,1,1->1,,50
366,2025-09-08 21:00:00,9874.0,1,HOLD,0,1,1->1,,50
367,2025-09-08 22:00:00,9908.0,-1,SELL,-2,1,1->-1,SELL,50
368,2025-09-08 23:00:00,9874.0,-1,HOLD,0,-1,-1->-1,,50
369,2025-09-09 00:00:00,9861.0,-1,HOLD,0,-1,-1->-1,,50
370,2025-09-09 01:00:00,9846.0,-1,HOLD,0,-1,-1->-1,,50
371,2025-09-09 02:00:00,9858.0,-1,HOLD,0,-1,-1->-1,,50
372,2025-09-09 09:00:00,9862.0,-1,HOLD,0,-1,-1->-1,,50
373,2025-09-09 10:00:00,9867.0,-1,HOLD,0,-1,-1->-1,,50
374,2025-09-09 11:00:00,9860.0,-1,HOLD,0,-1,-1->-1,,50
375,2025-09-09 13:00:00,9873.0,-1,HOLD,0,-1,-1->-1,,50
376,2025-09-09 14:00:00,9846.0,-1,HOLD,0,-1,-1->-1,,50
377,2025-09-09 21:00:00,9818.0,-1,HOLD,0,-1,-1->-1,,50
378,2025-09-09 22:00:00,9752.0,-1,HOLD,0,-1,-1->-1,,50
379,2025-09-09 23:00:00,9759.0,-1,HOLD,0,-1,-1->-1,,50
380,2025-09-10 00:00:00,9748.0,-1,HOLD,0,-1,-1->-1,,50
381,2025-09-10 01:00:00,9746.0,1,BUY,2,-1,-1->1,BUY,50
382,2025-09-10 02:00:00,9760.0,1,HOLD,0,1,1->1,,50
383,2025-09-10 09:00:00,9786.0,1,HOLD,0,1,1->1,,50
384,2025-09-10 10:00:00,9793.0,1,HOLD,0,1,1->1,,50
385,2025-09-10 11:00:00,9794.0,1,HOLD,0,1,1->1,,50
386,2025-09-10 13:00:00,9796.0,1,HOLD,0,1,1->1,,50
387,2025-09-10 14:00:00,9796.0,1,HOLD,0,1,1->1,,50
388,2025-09-10 21:00:00,9824.0,1,HOLD,0,1,1->1,,50
389,2025-09-10 22:00:00,9815.0,1,HOLD,0,1,1->1,,50
390,2025-09-10 23:00:00,9811.0,1,HOLD,0,1,1->1,,50
391,2025-09-11 00:00:00,9813.0,1,HOLD,0,1,1->1,,50
392,2025-09-11 01:00:00,9818.0,1,HOLD,0,1,1->1,,50
393,2025-09-11 02:00:00,9817.0,1,HOLD,0,1,1->1,,50
394,2025-09-11 09:00:00,9818.0,1,HOLD,0,1,1->1,,50
395,2025-09-11 10:00:00,9800.0,1,HOLD,0,1,1->1,,50
396,2025-09-11 11:00:00,9791.0,1,HOLD,0,1,1->1,,50
397,2025-09-11 13:00:00,9753.0,1,HOLD,0,1,1->1,,50
398,2025-09-11 14:00:00,9798.0,1,HOLD,0,1,1->1,,50
399,2025-09-11 21:00:00,9855.0,1,HOLD,0,1,1->1,,50
400,2025-09-11 22:00:00,9863.0,1,HOLD,0,1,1->1,,50
401,2025-09-11 23:00:00,9899.0,1,HOLD,0,1,1->1,,50
402,2025-09-12 00:00:00,9925.0,1,HOLD,0,1,1->1,,50
403,2025-09-12 01:00:00,9916.0,1,HOLD,0,1,1->1,,50
404,2025-09-12 02:00:00,9886.0,1,HOLD,0,1,1->1,,50
405,2025-09-12 09:00:00,10037.0,1,HOLD,0,1,1->1,,50
406,2025-09-12 10:00:00,9992.0,1,HOLD,0,1,1->1,,50
407,2025-09-12 11:00:00,10023.0,1,HOLD,0,1,1->1,,50
408,2025-09-12 13:00:00,10046.0,1,HOLD,0,1,1->1,,50
409,2025-09-12 14:00:00,10035.0,1,HOLD,0,1,1->1,,50
410,2025-09-12 21:00:00,10047.0,1,HOLD,0,1,1->1,,50
411,2025-09-12 22:00:00,10043.0,1,HOLD,0,1,1->1,,50
412,2025-09-12 23:00:00,10038.0,1,HOLD,0,1,1->1,,50
413,2025-09-13 00:00:00,10049.0,1,HOLD,0,1,1->1,,50
414,2025-09-13 01:00:00,10056.0,1,HOLD,0,1,1->1,,50
415,2025-09-13 02:00:00,10051.0,1,HOLD,0,1,1->1,,50
416,2025-09-15 09:00:00,10004.0,1,HOLD,0,1,1->1,,50
417,2025-09-15 10:00:00,10016.0,1,HOLD,0,1,1->1,,50
418,2025-09-15 11:00:00,10035.0,1,HOLD,0,1,1->1,,50
419,2025-09-15 13:00:00,10033.0,1,HOLD,0,1,1->1,,50
420,2025-09-15 14:00:00,10017.0,1,HOLD,0,1,1->1,,50
421,2025-09-15 21:00:00,10029.0,1,HOLD,0,1,1->1,,50
422,2025-09-15 22:00:00,10088.0,1,HOLD,0,1,1->1,,50
423,2025-09-15 23:00:00,10114.0,1,HOLD,0,1,1->1,,50
424,2025-09-16 00:00:00,10090.0,1,HOLD,0,1,1->1,,50
425,2025-09-16 01:00:00,10111.0,1,HOLD,0,1,1->1,,50
426,2025-09-16 02:00:00,10116.0,1,HOLD,0,1,1->1,,50
427,2025-09-16 09:00:00,10132.0,-1,SELL,-2,1,1->-1,SELL,50
428,2025-09-16 10:00:00,10049.0,-1,HOLD,0,-1,-1->-1,,50
429,2025-09-16 11:00:00,10080.0,-1,HOLD,0,-1,-1->-1,,50
430,2025-09-16 13:00:00,10092.0,-1,HOLD,0,-1,-1->-1,,50
431,2025-09-16 14:00:00,10108.0,-1,HOLD,0,-1,-1->-1,,50
432,2025-09-16 21:00:00,10115.0,-1,HOLD,0,-1,-1->-1,,50
433,2025-09-16 22:00:00,10073.0,-1,HOLD,0,-1,-1->-1,,50
434,2025-09-16 23:00:00,10039.0,-1,HOLD,0,-1,-1->-1,,50
435,2025-09-17 00:00:00,10063.0,-1,HOLD,0,-1,-1->-1,,50
436,2025-09-17 01:00:00,10037.0,-1,HOLD,0,-1,-1->-1,,50
437,2025-09-17 02:00:00,10043.0,-1,HOLD,0,-1,-1->-1,,50
438,2025-09-17 09:00:00,9950.0,-1,HOLD,0,-1,-1->-1,,50
439,2025-09-17 10:00:00,9931.0,-1,HOLD,0,-1,-1->-1,,50
440,2025-09-17 11:00:00,9930.0,-1,HOLD,0,-1,-1->-1,,50
441,2025-09-17 13:00:00,9927.0,-1,HOLD,0,-1,-1->-1,,50
442,2025-09-17 14:00:00,9906.0,-1,HOLD,0,-1,-1->-1,,50
443,2025-09-17 21:00:00,9964.0,-1,HOLD,0,-1,-1->-1,,50
444,2025-09-17 22:00:00,9969.0,-1,HOLD,0,-1,-1->-1,,50
445,2025-09-17 23:00:00,9964.0,-1,HOLD,0,-1,-1->-1,,50
446,2025-09-18 00:00:00,9955.0,-1,HOLD,0,-1,-1->-1,,50
447,2025-09-18 01:00:00,9956.0,-1,HOLD,0,-1,-1->-1,,50
448,2025-09-18 02:00:00,9924.0,-1,HOLD,0,-1,-1->-1,,50
449,2025-09-18 09:00:00,9889.0,-1,HOLD,0,-1,-1->-1,,50
450,2025-09-18 10:00:00,9903.0,-1,HOLD,0,-1,-1->-1,,50
451,2025-09-18 11:00:00,9891.0,-1,HOLD,0,-1,-1->-1,,50
452,2025-09-18 13:00:00,9835.0,0,BUY,1,-1,-1->0,,50
453,2025-09-18 14:00:00,9835.0,1,BUY,1,0,0->1,BUY,50
454,2025-09-18 21:00:00,9889.0,1,HOLD,0,1,1->1,,50
455,2025-09-18 22:00:00,9881.0,1,HOLD,0,1,1->1,,50
456,2025-09-18 23:00:00,9899.0,1,HOLD,0,1,1->1,,50
457,2025-09-19 00:00:00,9913.0,1,HOLD,0,1,1->1,,50
458,2025-09-19 01:00:00,9904.0,1,HOLD,0,1,1->1,,50
