ns,contract
1775134800000000000,SHFE.ag2606
1775135700000000000,SHFE.ag2606
1775136600000000000,SHFE.ag2606
1775137500000000000,SHFE.ag2606
1775138400000000000,SHFE.ag2606
1775139300000000000,SHFE.ag2606
1775140200000000000,SHFE.ag2606
1775141100000000000,SHFE.ag2606
1775142000000000000,SHFE.ag2606
1775142900000000000,SHFE.ag2606
1775143800000000000,SHFE.ag2606
1775144700000000000,SHFE.ag2606
1775145600000000000,SHFE.ag2606
1775146500000000000,SHFE.ag2606
1775147400000000000,SHFE.ag2606
1775148300000000000,SHFE.ag2606
1775149200000000000,SHFE.ag2606
1775150100000000000,SHFE.ag2606
1775151000000000000,SHFE.ag2606
1775151900000000000,SHFE.ag2606
1775152800000000000,SHFE.ag2606
1775153700000000000,SHFE.ag2606
1775178000000000000,SHFE.ag2606
1775178900000000000,SHFE.ag2606
1775179800000000000,SHFE.ag2606
1775180700000000000,SHFE.ag2606
1775181600000000000,SHFE.ag2606
1775183400000000000,SHFE.ag2606
1775184300000000000,SHFE.ag2606
1775185200000000000,SHFE.ag2606
1775186100000000000,SHFE.ag2606
1775194200000000000,SHFE.ag2606
1775195100000000000,SHFE.ag2606
1775196000000000000,SHFE.ag2606
1775196900000000000,SHFE.ag2606
1775197800000000000,SHFE.ag2606
1775198700000000000,SHFE.ag2606
1775523600000000000,SHFE.ag2606
1775524500000000000,SHFE.ag2606
1775525400000000000,SHFE.ag2606
1775526300000000000,SHFE.ag2606
1775527200000000000,SHFE.ag2606
1775529000000000000,SHFE.ag2606
1775529900000000000,SHFE.ag2606
1775530800000000000,SHFE.ag2606
1775531700000000000,SHFE.ag2606
1775539800000000000,SHFE.ag2606
1775540700000000000,SHFE.ag2606
1775541600000000000,SHFE.ag2606
1775542500000000000,SHFE.ag2606
1775543400000000000,SHFE.ag2606
1775544300000000000,SHFE.ag2606
1775566800000000000,SHFE.ag2606
1775567700000000000,SHFE.ag2606
1775568600000000000,SHFE.ag2606
1775569500000000000,SHFE.ag2606
1775570400000000000,SHFE.ag2606
1775571300000000000,SHFE.ag2606
1775572200000000000,SHFE.ag2606
1775573100000000000,SHFE.ag2606
1775574000000000000,SHFE.ag2606
1775574900000000000,SHFE.ag2606
1775575800000000000,SHFE.ag2606
1775576700000000000,SHFE.ag2606
1775577600000000000,SHFE.ag2606
1775578500000000000,SHFE.ag2606
1775579400000000000,SHFE.ag2606
1775580300000000000,SHFE.ag2606
1775581200000000000,SHFE.ag2606
1775582100000000000,SHFE.ag2606
1775583000000000000,SHFE.ag2606
1775583900000000000,SHFE.ag2606
1775584800000000000,SHFE.ag2606
1775585700000000000,SHFE.ag2606
1775610000000000000,SHFE.ag2606
1775610900000000000,SHFE.ag2606
1775611800000000000,SHFE.ag2606
1775612700000000000,SHFE.ag2606
1775613600000000000,SHFE.ag2606
1775615400000000000,SHFE.ag2606
1775616300000000000,SHFE.ag2606
1775617200000000000,SHFE.ag2606
1775618100000000000,SHFE.ag2606
1775626200000000000,SHFE.ag2606
1775627100000000000,SHFE.ag2606
1775628000000000000,SHFE.ag2606
1775628900000000000,SHFE.ag2606
1775629800000000000,SHFE.ag2606
1775630700000000000,SHFE.ag2606
1775653200000000000,SHFE.ag2606
1775654100000000000,SHFE.ag2606
1775655000000000000,SHFE.ag2606
1775655900000000000,SHFE.ag2606
1775656800000000000,SHFE.ag2606
1775657700000000000,SHFE.ag2606
1775658600000000000,SHFE.ag2606
1775659500000000000,SHFE.ag2606
1775660400000000000,SHFE.ag2606
1775661300000000000,SHFE.ag2606
1775662200000000000,SHFE.ag2606
1775663100000000000,SHFE.ag2606
1775664000000000000,SHFE.ag2606
1775664900000000000,SHFE.ag2606
1775665800000000000,SHFE.ag2606
1775666700000000000,SHFE.ag2606
1775667600000000000,SHFE.ag2606
1775668500000000000,SHFE.ag2606
1775669400000000000,SHFE.ag2606
1775670300000000000,SHFE.ag2606
1775671200000000000,SHFE.ag2606
1775672100000000000,SHFE.ag2606
1775696400000000000,SHFE.ag2606
1775697300000000000,SHFE.ag2606
1775698200000000000,SHFE.ag2606
1775699100000000000,SHFE.ag2606
1775700000000000000,SHFE.ag2606
1775701800000000000,SHFE.ag2606
1775702700000000000,SHFE.ag2606
1775703600000000000,SHFE.ag2606
1775704500000000000,SHFE.ag2606
1775712600000000000,SHFE.ag2606
1775713500000000000,SHFE.ag2606
1775714400000000000,SHFE.ag2606
1775715300000000000,SHFE.ag2606
1775716200000000000,SHFE.ag2606
1775717100000000000,SHFE.ag2606
1775739600000000000,SHFE.ag2606
1775740500000000000,SHFE.ag2606
1775741400000000000,SHFE.ag2606
1775742300000000000,SHFE.ag2606
1775743200000000000,SHFE.ag2606
1775744100000000000,SHFE.ag2606
1775745000000000000,SHFE.ag2606
1775745900000000000,SHFE.ag2606
1775746800000000000,SHFE.ag2606
1775747700000000000,SHFE.ag2606
1775748600000000000,SHFE.ag2606
1775749500000000000,SHFE.ag2606
1775750400000000000,SHFE.ag2606
1775751300000000000,SHFE.ag2606
1775752200000000000,SHFE.ag2606
1775753100000000000,SHFE.ag2606
1775754000000000000,SHFE.ag2606
1775754900000000000,SHFE.ag2606
1775755800000000000,SHFE.ag2606
1775756700000000000,SHFE.ag2606
1775757600000000000,SHFE.ag2606
1775758500000000000,SHFE.ag2606
1775782800000000000,SHFE.ag2606
1775783700000000000,SHFE.ag2606
1775784600000000000,SHFE.ag2606
1775785500000000000,SHFE.ag2606
1775786400000000000,SHFE.ag2606
1775788200000000000,SHFE.ag2606
1775789100000000000,SHFE.ag2606
1775790000000000000,SHFE.ag2606
1775790900000000000,SHFE.ag2606
1775799000000000000,SHFE.ag2606
1775799900000000000,SHFE.ag2606
1775800800000000000,SHFE.ag2606
1775801700000000000,SHFE.ag2606
1775802600000000000,SHFE.ag2606
1775803500000000000,SHFE.ag2607
1775826000000000000,SHFE.ag2606
1775826900000000000,SHFE.ag2607
1775827800000000000,SHFE.ag2606
1775828700000000000,SHFE.ag2606
1775829600000000000,SHFE.ag2606
1775830500000000000,SHFE.ag2606
1775831400000000000,SHFE.ag2606
1775832300000000000,SHFE.ag2606
1775833200000000000,SHFE.ag2606
1775834100000000000,SHFE.ag2607
1775835000000000000,SHFE.ag2606
1775835900000000000,SHFE.ag2606
1775836800000000000,SHFE.ag2606
1775837700000000000,SHFE.ag2606
1775838600000000000,SHFE.ag2606
1775839500000000000,SHFE.ag2606
1775840400000000000,SHFE.ag2606
1775841300000000000,SHFE.ag2606
1775842200000000000,SHFE.ag2606
1775843100000000000,SHFE.ag2606
1775844000000000000,SHFE.ag2607
1775844900000000000,SHFE.ag2606
1776042000000000000,SHFE.ag2606
1776042900000000000,SHFE.ag2606
1776043800000000000,SHFE.ag2606
1776044700000000000,SHFE.ag2606
1776045600000000000,SHFE.ag2606
1776047400000000000,SHFE.ag2607
1776048300000000000,SHFE.ag2606
1776049200000000000,SHFE.ag2606
1776050100000000000,SHFE.ag2606
1776058200000000000,SHFE.ag2606
1776059100000000000,SHFE.ag2606
1776060000000000000,SHFE.ag2606
1776060900000000000,SHFE.ag2606
1776061800000000000,SHFE.ag2606
1776062700000000000,SHFE.ag2606
1776085200000000000,SHFE.ag2606
1776086100000000000,SHFE.ag2606
1776087000000000000,SHFE.ag2606
1776087900000000000,SHFE.ag2606
1776088800000000000,SHFE.ag2606
1776089700000000000,SHFE.ag2606
1776090600000000000,SHFE.ag2606
1776091500000000000,SHFE.ag2606
1776092400000000000,SHFE.ag2606
1776093300000000000,SHFE.ag2606
1776094200000000000,SHFE.ag2606
1776095100000000000,SHFE.ag2606
1776096000000000000,SHFE.ag2606
1776096900000000000,SHFE.ag2606
1776097800000000000,SHFE.ag2606
1776098700000000000,SHFE.ag2606
1776099600000000000,SHFE.ag2606
1776100500000000000,SHFE.ag2606
1776101400000000000,SHFE.ag2606
1776102300000000000,SHFE.ag2606
1776103200000000000,SHFE.ag2606
1776104100000000000,SHFE.ag2606
1776128400000000000,SHFE.ag2606
1776129300000000000,SHFE.ag2606
1776130200000000000,SHFE.ag2606
1776131100000000000,SHFE.ag2606
1776132000000000000,SHFE.ag2606
1776133800000000000,SHFE.ag2606
1776134700000000000,SHFE.ag2606
1776135600000000000,SHFE.ag2606
1776136500000000000,SHFE.ag2606
1776144600000000000,SHFE.ag2606
1776145500000000000,SHFE.ag2606
1776146400000000000,SHFE.ag2606
1776147300000000000,SHFE.ag2606
1776148200000000000,SHFE.ag2606
1776149100000000000,SHFE.ag2606
1776171600000000000,SHFE.ag2606
1776172500000000000,SHFE.ag2606
1776173400000000000,SHFE.ag2606
1776174300000000000,SHFE.ag2606
1776175200000000000,SHFE.ag2606
1776176100000000000,SHFE.ag2606
1776177000000000000,SHFE.ag2606
1776177900000000000,SHFE.ag2606
1776178800000000000,SHFE.ag2606
1776179700000000000,SHFE.ag2606
1776180600000000000,SHFE.ag2606
1776181500000000000,SHFE.ag2606
1776182400000000000,SHFE.ag2606
1776183300000000000,SHFE.ag2606
1776184200000000000,SHFE.ag2606
1776185100000000000,SHFE.ag2606
1776186000000000000,SHFE.ag2606
1776186900000000000,SHFE.ag2606
1776187800000000000,SHFE.ag2606
1776188700000000000,SHFE.ag2606
1776189600000000000,SHFE.ag2606
1776190500000000000,SHFE.ag2606
1776214800000000000,SHFE.ag2606
1776215700000000000,SHFE.ag2606
1776216600000000000,SHFE.ag2606
1776217500000000000,SHFE.ag2606
1776218400000000000,SHFE.ag2606
1776220200000000000,SHFE.ag2606
1776221100000000000,SHFE.ag2606
1776222000000000000,SHFE.ag2607
1776222900000000000,SHFE.ag2606
1776231000000000000,SHFE.ag2606
1776231900000000000,SHFE.ag2606
1776232800000000000,SHFE.ag2606
1776233700000000000,SHFE.ag2606
1776234600000000000,SHFE.ag2606
1776235500000000000,SHFE.ag2606
1776258000000000000,SHFE.ag2606
1776258900000000000,SHFE.ag2606
1776259800000000000,SHFE.ag2606
1776260700000000000,SHFE.ag2606
1776261600000000000,SHFE.ag2606
1776262500000000000,SHFE.ag2607
1776263400000000000,SHFE.ag2606
1776264300000000000,SHFE.ag2606
1776265200000000000,SHFE.ag2606
1776266100000000000,SHFE.ag2606
1776267000000000000,SHFE.ag2606
1776267900000000000,SHFE.ag2606
1776268800000000000,SHFE.ag2606
1776269700000000000,SHFE.ag2606
1776270600000000000,SHFE.ag2606
1776271500000000000,SHFE.ag2606
1776272400000000000,SHFE.ag2606
1776273300000000000,SHFE.ag2606
1776274200000000000,SHFE.ag2606
1776275100000000000,SHFE.ag2606
1776276000000000000,SHFE.ag2606
1776276900000000000,SHFE.ag2607
1776301200000000000,SHFE.ag2606
1776302100000000000,SHFE.ag2606
1776303000000000000,SHFE.ag2607
1776303900000000000,SHFE.ag2606
1776304800000000000,SHFE.ag2607
1776306600000000000,SHFE.ag2606
1776307500000000000,SHFE.ag2606
1776308400000000000,SHFE.ag2606
1776309300000000000,SHFE.ag2607
1776317400000000000,SHFE.ag2606
1776318300000000000,SHFE.ag2608
1776319200000000000,SHFE.ag2606
1776320100000000000,SHFE.ag2608
1776321000000000000,SHFE.ag2606
1776321900000000000,SHFE.ag2606
1776344400000000000,SHFE.ag2608
1776345300000000000,SHFE.ag2606
1776346200000000000,SHFE.ag2606
1776347100000000000,SHFE.ag2606
1776348000000000000,SHFE.ag2606
1776348900000000000,SHFE.ag2606
1776349800000000000,SHFE.ag2606
1776350700000000000,SHFE.ag2606
1776351600000000000,SHFE.ag2606
1776352500000000000,SHFE.ag2606
1776353400000000000,SHFE.ag2606
1776354300000000000,SHFE.ag2606
1776355200000000000,SHFE.ag2606
1776356100000000000,SHFE.ag2606
1776357000000000000,SHFE.ag2606
1776357900000000000,SHFE.ag2606
1776358800000000000,SHFE.ag2606
1776359700000000000,SHFE.ag2606
1776360600000000000,SHFE.ag2606
1776361500000000000,SHFE.ag2607
1776362400000000000,SHFE.ag2606
1776363300000000000,SHFE.ag2606
1776387600000000000,SHFE.ag2606
1776388500000000000,SHFE.ag2606
1776389400000000000,SHFE.ag2606
1776390300000000000,SHFE.ag2606
1776391200000000000,SHFE.ag2606
1776393000000000000,SHFE.ag2609
1776393900000000000,SHFE.ag2606
1776394800000000000,SHFE.ag2606
1776395700000000000,SHFE.ag2607
1776403800000000000,SHFE.ag2606
1776404700000000000,SHFE.ag2608
1776405600000000000,SHFE.ag2606
1776406500000000000,SHFE.ag2606
1776407400000000000,SHFE.ag2611
1776408300000000000,SHFE.ag2606
1776430800000000000,SHFE.ag2606
1776431700000000000,SHFE.ag2606
1776432600000000000,SHFE.ag2606
1776433500000000000,SHFE.ag2606
1776434400000000000,SHFE.ag2606
1776435300000000000,SHFE.ag2606
1776436200000000000,SHFE.ag2606
1776437100000000000,SHFE.ag2606
1776438000000000000,SHFE.ag2607
1776438900000000000,SHFE.ag2606
1776439800000000000,SHFE.ag2606
1776440700000000000,SHFE.ag2606
1776441600000000000,SHFE.ag2606
1776442500000000000,SHFE.ag2606
1776443400000000000,SHFE.ag2606
1776444300000000000,SHFE.ag2606
1776445200000000000,SHFE.ag2606
1776446100000000000,SHFE.ag2606
1776447000000000000,SHFE.ag2606
1776447900000000000,SHFE.ag2606
1776448800000000000,SHFE.ag2607
1776449700000000000,SHFE.ag2606
1776646800000000000,SHFE.ag2606
1776647700000000000,SHFE.ag2606
1776648600000000000,SHFE.ag2607
1776649500000000000,SHFE.ag2606
1776650400000000000,SHFE.ag2606
1776652200000000000,SHFE.ag2606
1776653100000000000,SHFE.ag2606
1776654000000000000,SHFE.ag2606
1776654900000000000,SHFE.ag2606
1776663000000000000,SHFE.ag2606
1776663900000000000,SHFE.ag2606
1776664800000000000,SHFE.ag2609
1776665700000000000,SHFE.ag2609
1776666600000000000,SHFE.ag2606
1776667500000000000,SHFE.ag2606
1776690000000000000,SHFE.ag2606
1776690900000000000,SHFE.ag2606
1776691800000000000,SHFE.ag2606
1776692700000000000,SHFE.ag2607
1776693600000000000,SHFE.ag2606
1776694500000000000,SHFE.ag2606
1776695400000000000,SHFE.ag2606
1776696300000000000,SHFE.ag2606
1776697200000000000,SHFE.ag2606
1776698100000000000,SHFE.ag2607
1776699000000000000,SHFE.ag2609
1776699900000000000,SHFE.ag2606
1776700800000000000,SHFE.ag2606
1776701700000000000,SHFE.ag2606
1776702600000000000,SHFE.ag2606
1776703500000000000,SHFE.ag2606
1776704400000000000,SHFE.ag2606
1776705300000000000,SHFE.ag2606
1776706200000000000,SHFE.ag2606
1776707100000000000,SHFE.ag2606
1776708000000000000,SHFE.ag2606
1776708900000000000,SHFE.ag2606
1776733200000000000,SHFE.ag2606
1776734100000000000,SHFE.ag2606
1776735000000000000,SHFE.ag2606
1776735900000000000,SHFE.ag2606
1776736800000000000,SHFE.ag2606
1776738600000000000,SHFE.ag2606
1776739500000000000,SHFE.ag2606
1776740400000000000,SHFE.ag2606
1776741300000000000,SHFE.ag2606
1776749400000000000,SHFE.ag2606
1776750300000000000,SHFE.ag2606
1776751200000000000,SHFE.ag2606
1776752100000000000,SHFE.ag2606
1776753000000000000,SHFE.ag2606
1776753900000000000,SHFE.ag2607
1776776400000000000,SHFE.ag2607
1776777300000000000,SHFE.ag2606
1776778200000000000,SHFE.ag2606
1776779100000000000,SHFE.ag2606
1776780000000000000,SHFE.ag2606
1776780900000000000,SHFE.ag2606
1776781800000000000,SHFE.ag2606
1776782700000000000,SHFE.ag2606
1776783600000000000,SHFE.ag2606
1776784500000000000,SHFE.ag2606
1776785400000000000,SHFE.ag2606
1776786300000000000,SHFE.ag2606
1776787200000000000,SHFE.ag2606
1776788100000000000,SHFE.ag2606
1776789000000000000,SHFE.ag2606
1776789900000000000,SHFE.ag2606
1776790800000000000,SHFE.ag2606
1776791700000000000,SHFE.ag2606
1776792600000000000,SHFE.ag2609
1776793500000000000,SHFE.ag2606
1776794400000000000,SHFE.ag2606
1776795300000000000,SHFE.ag2606
1776819600000000000,SHFE.ag2606
1776820500000000000,SHFE.ag2606
1776821400000000000,SHFE.ag2606
1776822300000000000,SHFE.ag2606
1776823200000000000,SHFE.ag2606
1776825000000000000,SHFE.ag2606
1776825900000000000,SHFE.ag2606
1776826800000000000,SHFE.ag2606
1776827700000000000,SHFE.ag2606
1776835800000000000,SHFE.ag2606
1776836700000000000,SHFE.ag2606
1776837600000000000,SHFE.ag2606
1776838500000000000,SHFE.ag2606
1776839400000000000,SHFE.ag2606
1776840300000000000,SHFE.ag2606
1776862800000000000,SHFE.ag2606
1776863700000000000,SHFE.ag2606
1776864600000000000,SHFE.ag2606
1776865500000000000,SHFE.ag2606
1776866400000000000,SHFE.ag2606
1776867300000000000,SHFE.ag2606
1776868200000000000,SHFE.ag2606
1776869100000000000,SHFE.ag2606
1776870000000000000,SHFE.ag2606
1776870900000000000,SHFE.ag2606
1776871800000000000,SHFE.ag2606
1776872700000000000,SHFE.ag2606
1776873600000000000,SHFE.ag2606
1776874500000000000,SHFE.ag2606
1776875400000000000,SHFE.ag2606
1776876300000000000,SHFE.ag2606
1776877200000000000,SHFE.ag2606
1776878100000000000,SHFE.ag2606
1776879000000000000,SHFE.ag2606
1776879900000000000,SHFE.ag2606
1776880800000000000,SHFE.ag2606
1776881700000000000,SHFE.ag2606
1776906000000000000,SHFE.ag2606
1776906900000000000,SHFE.ag2606
1776907800000000000,SHFE.ag2606
1776908700000000000,SHFE.ag2606
1776909600000000000,SHFE.ag2606
1776911400000000000,SHFE.ag2606
1776912300000000000,SHFE.ag2606
1776913200000000000,SHFE.ag2606
1776914100000000000,SHFE.ag2608
1776922200000000000,SHFE.ag2606
1776923100000000000,SHFE.ag2606
1776924000000000000,SHFE.ag2606
1776924900000000000,SHFE.ag2606
1776925800000000000,SHFE.ag2606
1776926700000000000,SHFE.ag2606
1776949200000000000,SHFE.ag2606
1776950100000000000,SHFE.ag2606
1776951000000000000,SHFE.ag2606
1776951900000000000,SHFE.ag2606
1776952800000000000,SHFE.ag2606
1776953700000000000,SHFE.ag2606
1776954600000000000,SHFE.ag2606
1776955500000000000,SHFE.ag2606
1776956400000000000,SHFE.ag2606
1776957300000000000,SHFE.ag2606
1776958200000000000,SHFE.ag2606
1776959100000000000,SHFE.ag2606
1776960000000000000,SHFE.ag2606
1776960900000000000,SHFE.ag2606
1776961800000000000,SHFE.ag2606
1776962700000000000,SHFE.ag2606
1776963600000000000,SHFE.ag2606
1776964500000000000,SHFE.ag2606
1776965400000000000,SHFE.ag2606
1776966300000000000,SHFE.ag2606
1776967200000000000,SHFE.ag2606
1776968100000000000,SHFE.ag2606
1776992400000000000,SHFE.ag2606
1776993300000000000,SHFE.ag2606
1776994200000000000,SHFE.ag2606
1776995100000000000,SHFE.ag2606
1776996000000000000,SHFE.ag2606
1776997800000000000,SHFE.ag2606
1776998700000000000,SHFE.ag2606
1776999600000000000,SHFE.ag2606
1777000500000000000,SHFE.ag2606
1777008600000000000,SHFE.ag2606
1777009500000000000,SHFE.ag2606
1777010400000000000,SHFE.ag2606
1777011300000000000,SHFE.ag2606
1777012200000000000,SHFE.ag2606
1777013100000000000,SHFE.ag2606
1777035600000000000,SHFE.ag2606
1777036500000000000,SHFE.ag2606
1777037400000000000,SHFE.ag2606
1777038300000000000,SHFE.ag2606
1777039200000000000,SHFE.ag2606
1777040100000000000,SHFE.ag2606
1777041000000000000,SHFE.ag2606
1777041900000000000,SHFE.ag2606
1777042800000000000,SHFE.ag2606
1777043700000000000,SHFE.ag2606
1777044600000000000,SHFE.ag2606
1777045500000000000,SHFE.ag2606
1777046400000000000,SHFE.ag2606
1777047300000000000,SHFE.ag2606
1777048200000000000,SHFE.ag2606
1777049100000000000,SHFE.ag2606
1777050000000000000,SHFE.ag2606
1777050900000000000,SHFE.ag2606
1777051800000000000,SHFE.ag2606
1777052700000000000,SHFE.ag2606
1777053600000000000,SHFE.ag2606
1777054500000000000,SHFE.ag2606
1777251600000000000,SHFE.ag2606
1777252500000000000,SHFE.ag2606
1777253400000000000,SHFE.ag2606
1777254300000000000,SHFE.ag2606
1777255200000000000,SHFE.ag2606
1777257000000000000,SHFE.ag2606
1777257900000000000,SHFE.ag2606
1777258800000000000,SHFE.ag2606
1777259700000000000,SHFE.ag2606
1777267800000000000,SHFE.ag2606
1777268700000000000,SHFE.ag2606
1777269600000000000,SHFE.ag2606
1777270500000000000,SHFE.ag2606
1777271400000000000,SHFE.ag2606
1777272300000000000,SHFE.ag2606
1777294800000000000,SHFE.ag2606
1777295700000000000,SHFE.ag2606
1777296600000000000,SHFE.ag2606
1777297500000000000,SHFE.ag2606
1777298400000000000,SHFE.ag2606
1777299300000000000,SHFE.ag2606
1777300200000000000,SHFE.ag2606
1777301100000000000,SHFE.ag2606
1777302000000000000,SHFE.ag2606
1777302900000000000,SHFE.ag2606
1777303800000000000,SHFE.ag2606
1777304700000000000,SHFE.ag2606
1777305600000000000,SHFE.ag2606
1777306500000000000,SHFE.ag2606
1777307400000000000,SHFE.ag2606
1777308300000000000,SHFE.ag2606
1777309200000000000,SHFE.ag2606
1777310100000000000,SHFE.ag2606
1777311000000000000,SHFE.ag2606
1777311900000000000,SHFE.ag2606
1777312800000000000,SHFE.ag2606
1777313700000000000,SHFE.ag2606
1777338000000000000,SHFE.ag2606
1777338900000000000,SHFE.ag2606
1777339800000000000,SHFE.ag2606
1777340700000000000,SHFE.ag2606
1777341600000000000,SHFE.ag2606
1777343400000000000,SHFE.ag2606
1777344300000000000,SHFE.ag2606
1777345200000000000,SHFE.ag2607
1777346100000000000,SHFE.ag2606
1777354200000000000,SHFE.ag2606
1777355100000000000,SHFE.ag2606
1777356000000000000,SHFE.ag2606
1777356900000000000,SHFE.ag2606
1777357800000000000,SHFE.ag2606
1777358700000000000,SHFE.ag2606
1777381200000000000,SHFE.ag2606
1777382100000000000,SHFE.ag2606
1777383000000000000,SHFE.ag2606
1777383900000000000,SHFE.ag2606
1777384800000000000,SHFE.ag2606
1777385700000000000,SHFE.ag2606
1777386600000000000,SHFE.ag2606
1777387500000000000,SHFE.ag2606
1777388400000000000,SHFE.ag2606
1777389300000000000,SHFE.ag2606
1777390200000000000,SHFE.ag2606
1777391100000000000,SHFE.ag2606
1777392000000000000,SHFE.ag2606
1777392900000000000,SHFE.ag2606
1777393800000000000,SHFE.ag2606
1777394700000000000,SHFE.ag2606
1777395600000000000,SHFE.ag2606
1777396500000000000,SHFE.ag2606
1777397400000000000,SHFE.ag2606
1777398300000000000,SHFE.ag2606
1777399200000000000,SHFE.ag2606
1777400100000000000,SHFE.ag2606
1777424400000000000,SHFE.ag2606
1777425300000000000,SHFE.ag2606
1777426200000000000,SHFE.ag2606
1777427100000000000,SHFE.ag2606
1777428000000000000,SHFE.ag2606
1777429800000000000,SHFE.ag2606
1777430700000000000,SHFE.ag2606
1777431600000000000,SHFE.ag2606
1777432500000000000,SHFE.ag2606
1777440600000000000,SHFE.ag2606
1777441500000000000,SHFE.ag2606
1777442400000000000,SHFE.ag2606
1777443300000000000,SHFE.ag2606
1777444200000000000,SHFE.ag2606
1777445100000000000,SHFE.ag2606
1777467600000000000,SHFE.ag2606
1777468500000000000,SHFE.ag2606
1777469400000000000,SHFE.ag2608
1777470300000000000,SHFE.ag2609
1777471200000000000,SHFE.ag2609
1777472100000000000,SHFE.ag2606
1777473000000000000,SHFE.ag2609
1777473900000000000,SHFE.ag2606
1777474800000000000,SHFE.ag2607
1777475700000000000,SHFE.ag2606
1777476600000000000,SHFE.ag2606
1777477500000000000,SHFE.ag2606
1777478400000000000,SHFE.ag2606
1777479300000000000,SHFE.ag2606
1777480200000000000,SHFE.ag2606
1777481100000000000,SHFE.ag2606
1777482000000000000,SHFE.ag2606
1777482900000000000,SHFE.ag2606
1777483800000000000,SHFE.ag2606
1777484700000000000,SHFE.ag2606
1777485600000000000,SHFE.ag2606
1777486500000000000,SHFE.ag2606
1777510800000000000,SHFE.ag2606
1777511700000000000,SHFE.ag2609
1777512600000000000,SHFE.ag2608
1777513500000000000,SHFE.ag2606
1777514400000000000,SHFE.ag2611
1777516200000000000,SHFE.ag2608
1777517100000000000,SHFE.ag2606
1777518000000000000,SHFE.ag2606
1777518900000000000,SHFE.ag2606
1777527000000000000,SHFE.ag2606
1777527900000000000,SHFE.ag2606
1777528800000000000,SHFE.ag2606
1777529700000000000,SHFE.ag2609
1777530600000000000,SHFE.ag2606
1777531500000000000,SHFE.ag2606
1778029200000000000,SHFE.ag2606
1778030100000000000,SHFE.ag2606
1778031000000000000,SHFE.ag2609
1778031900000000000,SHFE.ag2606
1778032800000000000,SHFE.ag2606
1778034600000000000,SHFE.ag2606
1778035500000000000,SHFE.ag2606
1778036400000000000,SHFE.ag2606
1778037300000000000,SHFE.ag2606
1778045400000000000,SHFE.ag2606
1778046300000000000,SHFE.ag2606
1778047200000000000,SHFE.ag2606
1778048100000000000,SHFE.ag2606
1778049000000000000,SHFE.ag2606
1778049900000000000,SHFE.ag2606
1778072400000000000,SHFE.ag2606
1778073300000000000,SHFE.ag2606
1778074200000000000,SHFE.ag2606
1778075100000000000,SHFE.ag2606
1778076000000000000,SHFE.ag2606
1778076900000000000,SHFE.ag2606
1778077800000000000,SHFE.ag2606
1778078700000000000,SHFE.ag2606
1778079600000000000,SHFE.ag2606
1778080500000000000,SHFE.ag2606
1778081400000000000,SHFE.ag2606
1778082300000000000,SHFE.ag2611
1778083200000000000,SHFE.ag2606
1778084100000000000,SHFE.ag2606
1778085000000000000,SHFE.ag2611
1778085900000000000,SHFE.ag2606
1778086800000000000,SHFE.ag2606
1778087700000000000,SHFE.ag2606
1778088600000000000,SHFE.ag2606
1778089500000000000,SHFE.ag2606
1778090400000000000,SHFE.ag2606
1778091300000000000,SHFE.ag2606
1778115600000000000,SHFE.ag2606
1778116500000000000,SHFE.ag2606
1778117400000000000,SHFE.ag2606
1778118300000000000,SHFE.ag2606
1778119200000000000,SHFE.ag2608
1778121000000000000,SHFE.ag2606
1778121900000000000,SHFE.ag2606
1778122800000000000,SHFE.ag2606
1778123700000000000,SHFE.ag2606
1778131800000000000,SHFE.ag2606
1778132700000000000,SHFE.ag2606
1778133600000000000,SHFE.ag2608
1778134500000000000,SHFE.ag2608
1778135400000000000,SHFE.ag2611
1778136300000000000,SHFE.ag2606
1778158800000000000,SHFE.ag2606
1778159700000000000,SHFE.ag2606
1778160600000000000,SHFE.ag2606
1778161500000000000,SHFE.ag2606
1778162400000000000,SHFE.ag2606
1778163300000000000,SHFE.ag2606
1778164200000000000,SHFE.ag2606
1778165100000000000,SHFE.ag2607
1778166000000000000,SHFE.ag2606
1778166900000000000,SHFE.ag2606
1778167800000000000,SHFE.ag2606
1778168700000000000,SHFE.ag2606
1778169600000000000,SHFE.ag2606
1778170500000000000,SHFE.ag2606
1778171400000000000,SHFE.ag2606
1778172300000000000,SHFE.ag2606
1778173200000000000,SHFE.ag2606
1778174100000000000,SHFE.ag2606
1778175000000000000,SHFE.ag2606
1778175900000000000,SHFE.ag2606
1778176800000000000,SHFE.ag2606
1778177700000000000,SHFE.ag2606
1778202000000000000,SHFE.ag2606
1778202900000000000,SHFE.ag2606
1778203800000000000,SHFE.ag2606
1778204700000000000,SHFE.ag2606
1778205600000000000,SHFE.ag2606
1778207400000000000,SHFE.ag2607
1778208300000000000,SHFE.ag2606
1778209200000000000,SHFE.ag2606
1778210100000000000,SHFE.ag2606
1778218200000000000,SHFE.ag2606
1778219100000000000,SHFE.ag2606
1778220000000000000,SHFE.ag2606
1778220900000000000,SHFE.ag2607
1778221800000000000,SHFE.ag2606
1778222700000000000,SHFE.ag2606
1778245200000000000,SHFE.ag2606
1778246100000000000,SHFE.ag2606
1778247000000000000,SHFE.ag2606
1778247900000000000,SHFE.ag2606
1778248800000000000,SHFE.ag2606
1778249700000000000,SHFE.ag2606
1778250600000000000,SHFE.ag2606
