risk_ATR,wf,model,roc_auc_lo,roc_auc_hi,brier_lo,brier_hi,bottom20_gain_lo,bottom20_gain_hi
1.0,WF1,M_trend,0.6028222084963603,0.6268460027880619,0.1744700350690843,0.18135229156240767,0.08668500090490937,0.1215948136908982
1.0,WF1,M_ob,0.5923071459299911,0.6175047468018559,0.17603178818133336,0.18285327309032437,0.08132811486504753,0.11619671643264567
1.0,WF1,M_full,0.7503265212871824,0.7677166670976778,0.15764205223573827,0.16624573381455374,0.22387456407803744,0.26142310133941143
1.0,WF1,M_full_minus_contact,0.7509890520279641,0.7685905646638308,0.15561971312958023,0.16432143711336403,0.21692947103797655,0.2577948921181679
1.0,WF1,M_full_minus_liquidity,0.6221674826983323,0.6388286127804299,0.1764667628830879,0.18282397768082867,0.07271539157670524,0.10181757548358156
1.0,WF1,M_full_minus_trend,0.7510363675020457,0.7694961128605591,0.15688988225134579,0.1657180494903001,0.23107815762217812,0.2651574722848971
1.0,WF1,M_full_minus_ob,0.7505000975056019,0.7681072164165827,0.1571103321632078,0.16582722380140683,0.225035695084481,0.262039464240158
1.0,WF2,M0,0.5862990747174031,0.6122782963002638,0.1823603225813561,0.1934679633474051,0.09728330352226942,0.13694378957976294
1.0,WF2,M_contact,0.6184360007642309,0.6393811800343772,0.18077175711245613,0.19135341783066318,0.08890882568286482,0.12309679542253064
1.0,WF2,M_liquidity,0.760780901650068,0.7817835656360633,0.15837411469369014,0.16748490589138107,0.2614562231782655,0.3060605477745986
1.0,WF2,M_trend,0.5829524012388955,0.6086755553632685,0.1823561143132592,0.19365838747191802,0.09303689084682736,0.13468014873585188
1.0,WF2,M_ob,0.5770327479045844,0.6017705649603913,0.18359688145057212,0.19508629281010634,0.08433531133148174,0.12586777785129702
1.0,WF2,M_full,0.7576341101680749,0.7769882738183748,0.1602019973354372,0.1690797841556311,0.25753788226186775,0.3018394437175208
1.0,WF2,M_full_minus_contact,0.7583541091773286,0.7788936010528005,0.16004228576714868,0.16931285600698306,0.2573333843501479,0.3022815422460469
1.0,WF2,M_full_minus_liquidity,0.6103321214575924,0.6312596804401965,0.18202050072258058,0.1935357042230762,0.08591697761262176,0.11929429063167209
1.0,WF2,M_full_minus_trend,0.758106518108376,0.7780745960503953,0.15938174737171953,0.1683817810510827,0.25424467267803513,0.30141527948888147
1.0,WF2,M_full_minus_ob,0.7590681395974163,0.7781864754231788,0.159181868477204,0.1682098016271287,0.2594763394793449,0.30349340164130084
1.0,WF3,M0,0.6097129035225232,0.6361762765168522,0.18207699443143482,0.1934662856020842,0.08842464101006722,0.13372410776892515
1.0,WF3,M_contact,0.6370962430049494,0.657876554052625,0.17971761534082173,0.19060384246341391,0.13018825398140152,0.16486742650111744
1.0,WF3,M_liquidity,0.7592304332103682,0.778420138621599,0.15756227575652745,0.16773180557336495,0.26518222283097576,0.3040655726280649
1.0,WF3,M_trend,0.607509369811002,0.635031028093776,0.18223053402823372,0.19355187762483078,0.10328068178731245,0.14320193735783773
1.0,WF3,M_ob,0.6125903352366604,0.6383698801123943,0.18188012265813297,0.1933898120077123,0.103599227079867,0.1485590666075578
1.0,WF3,M_full,0.7527331759401433,0.7711419342652339,0.16004853974303623,0.17025852313655349,0.2606299291941364,0.30058167227030647
1.0,WF3,M_full_minus_contact,0.7560133368924113,0.7745282353985252,0.15856238045887894,0.16913749252397484,0.26230268301493725,0.30139719501311896
1.0,WF3,M_full_minus_liquidity,0.6400049941001216,0.6610078799621907,0.17947951466151466,0.19029538211383792,0.1357097320473155,0.1727389911044744
1.0,WF3,M_full_minus_trend,0.7530483057799519,0.7719211487396148,0.15992560231974107,0.17001161787594823,0.25809999282489804,0.29724094489628194
1.0,WF3,M_full_minus_ob,0.7554873857797169,0.7747257436550739,0.15908676180532405,0.16908057394153406,0.2620730754609486,0.2997650733821426
1.5,WF1,M0,0.6235286852188857,0.6553624117959443,0.11077496864353922,0.11974729296011893,0.06811212091231018,0.09794199960812379
1.5,WF1,M_contact,0.6339677979538646,0.6607595372371328,0.11212252454016818,0.12071794429322823,0.05615331080953187,0.08218349281458114
1.5,WF1,M_liquidity,0.77275965674235,0.7938097601655114,0.10463193091554313,0.11261982133808324,0.17412242417757662,0.21237097774888042
1.5,WF1,M_trend,0.6220198863593627,0.654914835482931,0.11142426098954052,0.12016201329402657,0.06308938845658542,0.08895533093233345
1.5,WF1,M_ob,0.6157628198422683,0.6474503042035967,0.11119017355388248,0.11994221265411135,0.059041386511884335,0.09364731433058149
1.5,WF1,M_full,0.7729088861656385,0.793515686465188,0.10567046299455757,0.11334628105215132,0.16976446631337322,0.20652240901667465
1.5,WF1,M_full_minus_contact,0.7744176264999857,0.795173888535523,0.10436798388986594,0.1120983352501755,0.17293699502532378,0.2113019822259606
1.5,WF1,M_full_minus_liquidity,0.6333738230031413,0.658647474292899,0.11274658175562716,0.12111586091000555,0.05979716690998122,0.08383365170869644
1.5,WF1,M_full_minus_trend,0.7741401098836987,0.793686474404346,0.10518221016361211,0.11289231159186107,0.1692168633706665,0.20798142854209473
1.5,WF1,M_full_minus_ob,0.77098713124078,0.7917738869544078,0.10625406611057017,0.11426253166230554,0.16767418941567008,0.20566963522998163
1.5,WF2,M0,0.6214495545936675,0.6500681602551368,0.12215359730569944,0.13287803807650153,0.09738146344273925,0.13630913525415023
1.5,WF2,M_contact,0.6399741442429093,0.6653108431563286,0.12190197160329756,0.13245923924416955,0.08865753208683147,0.12118247539344856
1.5,WF2,M_liquidity,0.7756453647258055,0.8028522554496357,0.11279844933725251,0.12272782428385992,0.20186921946356942,0.2501439928860346
1.5,WF2,M_trend,0.6176335992151483,0.6452402261528026,0.12200868702258046,0.13290968818340226,0.08361525183579988,0.12091991339707434
1.5,WF2,M_ob,0.6056552223935158,0.6352892556351752,0.12292771389408663,0.13396600150408924,0.07374073799856258,0.11221563647793202
1.5,WF2,M_full,0.7691112341250038,0.7962638046217891,0.11534205200718659,0.1253428589736867,0.1989787509659213,0.24439012639110363
1.5,WF2,M_full_minus_contact,0.7731261112239355,0.800717560355372,0.11390080488882734,0.12398643240743568,0.2014704210392434,0.248185008285812
1.5,WF2,M_full_minus_liquidity,0.6308196296324874,0.6545927581240993,0.12251358121151326,0.13354738945482986,0.08045565154756079,0.1121891751020014
1.5,WF2,M_full_minus_trend,0.7702274760096831,0.7971568015263032,0.11496828822720155,0.1251171917924827,0.19673014846626952,0.241365549775099
1.5,WF2,M_full_minus_ob,0.7701577523906629,0.7968480255548827,0.11454734859283325,0.12450978844047142,0.197037160299431,0.24225285767000018
1.5,WF3,M0,0.6233960735986929,0.6520138408139282,0.1274445145959069,0.1391054526110196,0.07983896971582488,0.11975863808572967
1.5,WF3,M_contact,0.6502282602696253,0.6732730094730263,0.12628082785895234,0.13799540496062845,0.10622067867427169,0.13966079204444787
1.5,WF3,M_liquidity,0.78211243516553,0.8028166873058865,0.11340220110378632,0.12354792693299874,0.23558594994763,0.27745357922027497
1.5,WF3,M_trend,0.6212134955152716,0.6518460382656676,0.12730958132926407,0.1392291607946307,0.08631229082795748,0.12761458399360548
1.5,WF3,M_ob,0.6191912216347204,0.6462798964257654,0.12782939258258358,0.13969954951428515,0.08784044100056196,0.12884575384188712
1.5,WF3,M_full,0.7711754636863278,0.7912346449517439,0.11576892535423379,0.1265490184498036,0.22556835666130037,0.26603308237578194
1.5,WF3,M_full_minus_contact,0.7735659150982775,0.7936975273222833,0.11474375990426973,0.12531997177020404,0.22954786818925785,0.2710024700097761
1.5,WF3,M_full_minus_liquidity,0.6490047504441226,0.6741946699772962,0.12623740513137438,0.13805451655284778,0.11124567230697122,0.14514578504484268
1.5,WF3,M_full_minus_trend,0.7731217331639666,0.7926151851276423,0.11598535091108134,0.12635769948456013,0.22345410536253976,0.26469169812150106
1.5,WF3,M_full_minus_ob,0.7766375185476679,0.7969497611626447,0.11474040220187166,0.12534073647478766,0.22936520360723373,0.2688879981514324
2.0,WF1,M0,0.644780359641142,0.6788930975949535,0.07195381964231917,0.08025482416178575,0.053485474601070546,0.07774023234598863
2.0,WF1,M_contact,0.6550154479142292,0.6833561601807572,0.07296283258040855,0.08133273892253097,0.04697260310964914,0.07142817823799964
2.0,WF1,M_liquidity,0.814000110619397,0.8365228659389082,0.06543186612158326,0.07376079765047024,0.14103638109663788,0.17226497585358277
2.0,WF1,M_trend,0.64394352541706,0.676853701684011,0.07234570650950971,0.08064784635141453,0.05028281916720304,0.07519316653832032
2.0,WF1,M_ob,0.6376203761157488,0.6694896930389592,0.07216226470070923,0.0805275739074333,0.05006907519201162,0.07542165864827353
2.0,WF1,M_full,0.8067677656340926,0.8285809419161962,0.06708947734942268,0.07548217136480052,0.1331685973639212,0.16413077024850717
2.0,WF1,M_full_minus_contact,0.8117206560235279,0.8342424629022902,0.06594676081162082,0.07406126913575281,0.13321577912224095,0.1647764466497252
2.0,WF1,M_full_minus_liquidity,0.6531532977896828,0.6796116885144111,0.07323335215529493,0.0816099903929412,0.041889150172814194,0.06541138087621685
2.0,WF1,M_full_minus_trend,0.8088798115898581,0.8306057057146969,0.06678276978181467,0.07496136357444677,0.13536720739855937,0.16666417193864375
2.0,WF1,M_full_minus_ob,0.8082665157655998,0.8297017792019801,0.06681281505059855,0.07521847391617704,0.13514411472125423,0.16483665468469552
2.0,WF2,M0,0.6161248013902776,0.6548776661220252,0.08449595655961405,0.0946785235851828,0.07020795069784354,0.10423137613321955
2.0,WF2,M_contact,0.6534372711083415,0.6858796484805386,0.08438673284970222,0.09430873915912434,0.07320005114839748,0.10310149577534872
2.0,WF2,M_liquidity,0.7956622835744739,0.8265692712681022,0.07760541836951626,0.08672946654900035,0.1591137246861394,0.201399959873873
2.0,WF2,M_trend,0.6080957659525146,0.6496229182857324,0.08411380467099665,0.0945982163847091,0.06239935211946913,0.09536247784878084
2.0,WF2,M_ob,0.6052084949036716,0.6434041308492494,0.08417242021788339,0.09488415809028442,0.05878939637658083,0.09160154293376901
2.0,WF2,M_full,0.7900642845771162,0.8221216690172055,0.080082069320904,0.08969928144143172,0.16360156206471768,0.20463060518208115
2.0,WF2,M_full_minus_contact,0.7922810938415398,0.824265782006557,0.07939687026906883,0.08863010992876622,0.16046560571734894,0.2011673251790431
2.0,WF2,M_full_minus_liquidity,0.6436382535493118,0.6767985304218311,0.0838749513919877,0.0945085932304903,0.06510237236109519,0.09416366567608218
2.0,WF2,M_full_minus_trend,0.7926620126022986,0.823449192949123,0.07919013148252148,0.08875741372809227,0.15958995241005117,0.20085266676705707
2.0,WF2,M_full_minus_ob,0.7921746699071472,0.8228550102022502,0.07876704665666778,0.0879312165500827,0.16179554259411305,0.20188964213921737
2.0,WF3,M0,0.6403614770603702,0.671165904747924,0.08871364903746742,0.0994281022474657,0.0702235513918436,0.10401449243159533
2.0,WF3,M_contact,0.6714428065443806,0.6990117621289927,0.08792483305709377,0.09857173020323122,0.08477451983685712,0.11153425750511196
2.0,WF3,M_liquidity,0.8053462183287807,0.8259884022321908,0.08063162820977135,0.08980954386443517,0.17996939963661546,0.22013570508995753
2.0,WF3,M_trend,0.6367562955324136,0.6699419264747326,0.08866330461179786,0.09950047742715998,0.07570376422617808,0.1089212516579658
2.0,WF3,M_ob,0.6384424545189732,0.6675315542377086,0.08910401246138418,0.09960343927377419,0.0745655853211235,0.10571089293006182
2.0,WF3,M_full,0.7993943862066215,0.8195884196296412,0.08146266683076799,0.09099214374324731,0.18781244443041517,0.22355979278694024
2.0,WF3,M_full_minus_contact,0.8003780237933837,0.8217053578992913,0.08106054844448778,0.09040586702587179,0.18416448840642138,0.22164602704339906
2.0,WF3,M_full_minus_liquidity,0.672762674328025,0.6994159698658934,0.08814598913241058,0.0984564139204967,0.09099966478741944,0.11743149868115384
2.0,WF3,M_full_minus_trend,0.8012608095562156,0.8208287180227971,0.08136510576088152,0.09087958610647957,0.18859389627120687,0.22420515879395386
2.0,WF3,M_full_minus_ob,0.8024232408955586,0.8226944526270253,0.08122791285996486,0.09065552088008588,0.1865473002565251,0.22197061821745476
3.0,WF1,M0,0.7045805726979826,0.7402350680390684,0.032426833806800406,0.037213022626820226,0.032138995029620254,0.049027522985896195
3.0,WF1,M_contact,0.6987164699443764,0.7316788218693171,0.03300583868907264,0.03760724538451711,0.027379674861944665,0.0448718291734544
3.0,WF1,M_liquidity,0.8332040728840027,0.8662905239044735,0.03324843750104609,0.03780572917594991,0.06948356101161754,0.09409440021477622
3.0,WF1,M_trend,0.6963974157469348,0.7338246016394778,0.0326327800447732,0.037361825415671734,0.030080103644848224,0.04844568621528093
3.0,WF1,M_ob,0.7017874714162091,0.7349390996102125,0.032564970612918735,0.03727336457398248,0.031234572852891225,0.048489860506669216
3.0,WF1,M_full,0.829798690786635,0.8609825226595481,0.03453701540615047,0.039047588093721254,0.07155805520355284,0.09344159921669239
3.0,WF1,M_full_minus_contact,0.8366439478134837,0.867165701156335,0.03362229647205718,0.038137995568084795,0.0710440209298598,0.09293001209927373
3.0,WF1,M_full_minus_liquidity,0.7025326492739837,0.7355242117850097,0.033497765388321145,0.037947670811614355,0.03218510707708798,0.05037932892509945
3.0,WF1,M_full_minus_trend,0.8283383794456549,0.8594862890790153,0.03474810061072818,0.03921124761247669,0.07023807189272231,0.09331613159395499
3.0,WF1,M_full_minus_ob,0.8301903638627232,0.8623336922377527,0.03384454866810257,0.03838783826574579,0.06954334627382101,0.09210613414410358
3.0,WF2,M0,0.6678179179053688,0.7146535854967495,0.04016439146408772,0.04960504657836577,0.04693274701435822,0.0732509498922929
3.0,WF2,M_contact,0.7021550637566835,0.7389216105162135,0.040017346996705234,0.04914003725232925,0.05345504292795407,0.08129512283788409
3.0,WF2,M_liquidity,0.8210589876720543,0.8602652891344077,0.04127959416232382,0.04861754118389937,0.09341725246226873,0.12769749886197299
3.0,WF2,M_trend,0.6622480832913258,0.7116553688846157,0.0400678649134465,0.049531674369555155,0.04565612847198661,0.07129346519612768
3.0,WF2,M_ob,0.6557611797834922,0.7086334968758723,0.04010689920930159,0.049735822104421075,0.043653914638678494,0.06970109693146594
3.0,WF2,M_full,0.818424188386553,0.8563388026267953,0.041170330691358815,0.04833259556884262,0.09586704459451596,0.13063999390318887
3.0,WF2,M_full_minus_contact,0.8207699097538387,0.8587295963478128,0.040979223569722986,0.048212432059755735,0.09284317800087998,0.12822442003440102
3.0,WF2,M_full_minus_liquidity,0.6942752753719096,0.7332395901781787,0.03988618303894006,0.04932048604367788,0.052250533616907895,0.07686154044216942
3.0,WF2,M_full_minus_trend,0.8169313450026606,0.8558101248215865,0.04160002083469408,0.04883821035497764,0.09513482054047244,0.1293774628900281
3.0,WF2,M_full_minus_ob,0.8176013263196352,0.8572307518554434,0.04085121617263235,0.04810857316265224,0.09710914715753541,0.1321841664952204
3.0,WF3,M0,0.6669863269094966,0.7144382160236266,0.04080450118906386,0.04947218845203973,0.038586396494341556,0.06475325218917628
