symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
CU,15m,True,internal,-1,9436,9437,2026-04-15 21:45:00,102310.0,102450.0,102310.0,102450.0,False,1,True,28353,2026-04-16 09:00:00,2026-04-16 09:05:00,True,CU:15m:1:-1:9436:9437:1,CU:28353,2,True,True,False,2,0,2,2,0,False,28354,2026-04-16 09:05:00,102410.0,0.0,113.16726916442042,1.2371068157224363,False,False,False,,,,,,,,,,
CU,15m,True,internal,1,9445,9451,2026-04-16 09:15:00,101770.0,102070.0,101770.0,102070.0,False,1,True,28408,2026-04-16 21:50:00,2026-04-16 21:55:00,True,CU:15m:1:1:9445:9451:1,CU:28408,1,False,True,False,1,1,0,1,0,False,28409,2026-04-16 21:55:00,101770.0,0.0,136.1936685212734,2.2027455700199465,False,False,False,2026-04-16 21:45:00,10.0,-0.00215195267950038,0.00018444980578588612,0.002284764441273707,0.004436717120774087,0.37623049219687876,False,False,4.0
CU,15m,True,internal,1,9457,9460,2026-04-16 13:45:00,102210.0,102350.0,102210.0,102350.0,False,1,True,28398,2026-04-16 21:00:00,2026-04-16 21:05:00,True,CU:15m:1:1:9457:9460:1,CU:28398,2,True,True,False,2,2,0,2,0,False,28399,2026-04-16 21:05:00,102380.0,0.0,127.86158406421379,1.0949340337414413,False,False,False,,,,,,,,,,
CU,15m,True,internal,-1,9460,9468,2026-04-16 21:45:00,102420.0,102750.0,102420.0,102750.0,False,1,True,28491,2026-04-17 21:00:00,2026-04-17 21:05:00,True,CU:15m:1:-1:9460:9468:1,CU:28491,3,True,True,False,2,0,3,3,0,False,28492,2026-04-17 21:05:00,102740.0,0.0,131.30342074063913,2.5132627782168906,True,False,True,,,,,,,,,,
CU,15m,True,internal,-1,9477,9483,2026-04-17 09:30:00,102180.0,102320.0,102180.0,102320.0,False,1,True,28470,2026-04-17 11:15:00,2026-04-17 11:20:00,True,CU:15m:1:-1:9477:9483:1,CU:28470,1,False,True,False,1,0,1,1,0,False,28471,2026-04-17 11:20:00,102150.0,0.0,102.29979150812963,1.368526738286406,False,False,False,,,,,,,,,,
CU,15m,True,internal,-1,9477,9483,2026-04-17 09:30:00,102180.0,102320.0,102180.0,102320.0,False,2,False,28472,2026-04-17 11:25:00,2026-04-17 11:30:00,True,CU:15m:1:-1:9477:9483:2,CU:28472,1,False,True,False,1,0,1,1,0,False,28473,2026-04-17 13:30:00,102150.0,120.0,97.79931002486688,1.4315029417324414,False,False,False,,,,,,,,,,
CU,15m,True,internal,-1,9477,9483,2026-04-17 09:30:00,102180.0,102320.0,102180.0,102320.0,False,3,False,28474,2026-04-17 13:35:00,2026-04-17 13:40:00,True,CU:15m:1:-1:9477:9483:3,CU:28474,1,False,True,False,1,0,1,1,0,False,28475,2026-04-17 13:40:00,102200.0,0.0,102.8983846642985,1.3605655759975621,False,False,False,,,,,,,,,,
CU,15m,True,internal,-1,9477,9483,2026-04-17 09:30:00,102180.0,102320.0,102180.0,102320.0,False,4,False,28482,2026-04-17 14:15:00,2026-04-17 14:20:00,True,CU:15m:1:-1:9477:9483:4,CU:28482,1,False,True,False,1,0,1,1,0,False,28483,2026-04-17 14:20:00,102110.0,0.0,96.63449376598685,1.4487580422269137,False,False,False,,,,,,,,,,
CU,15m,True,internal,-1,9477,9483,2026-04-17 09:30:00,102180.0,102320.0,102180.0,102320.0,False,5,False,28488,2026-04-17 14:45:00,2026-04-17 14:50:00,True,CU:15m:1:-1:9477:9483:5,CU:28488,1,False,True,False,1,0,1,1,0,False,28489,2026-04-17 14:50:00,102220.0,0.0,95.13727196737084,1.471557856399495,False,False,False,,,,,,,,,,
CU,15m,True,internal,1,9483,9497,2026-04-17 21:15:00,101600.0,101840.0,101600.0,101840.0,False,1,True,28495,2026-04-17 21:20:00,2026-04-17 21:25:00,True,CU:15m:1:1:9483:9497:1,CU:28495,1,False,True,False,1,1,0,1,0,False,28496,2026-04-17 21:25:00,102310.0,0.0,218.42037171421788,1.098798606175879,False,False,False,2026-04-17 21:15:00,10.0,-0.004298819914755003,-0.00039300028193130595,0.003848736811650874,0.008147556726405877,0.8297719087635054,True,False,4.0
