selector,n,win_rate,avg_win_R,avg_loss_R,payoff_ratio,profit_factor,EV_per_signal,total_R,max_DD_R,max_DD_pct_0p5risk,totalR_over_maxDD,trades_per_100_days,R_per_100_days,positive_month_ratio,best_month_R,worst_month_R
T0_Nearest,10137,0.4823912400118378,1.0555388458301063,-1.0750806112897617,0.9818229765708346,0.9654362267105131,-0.01822935028457778,-184.79092383476495,277.0075436468009,-82.8613893294768,-0.6670970811913448,6895.918,-125.708,0.16666666666666666,54.23254319156298,-110.29202246827921
T1_IndependentEV,7239,0.25859925404061335,2.5854079402478813,-1.0921625223078062,2.3672373730466014,0.9105133269659416,-0.06570953611383586,-475.6713319280578,560.2342938491009,-96.0851816939519,-0.8490578623096211,4924.49,-323.586,0.0,-0.05613618936455822,-198.531889731587
T2_GraphEV,8303,0.35384800674455014,1.649069658485626,-1.0831878296212485,1.5224226245804902,0.9102315162835735,-0.05754767410912267,-477.8183381280455,554.5408600413516,-96.11283247903562,-0.861646765023618,5648.299,-325.046,0.0,-0.2442870546153193,-169.12756158882183
