signal_gid,signal_id,symbol,direction,edge_index,target_price,cum_distance_R,delta_R,rr_ref,p_reach,p_loss_before,p_censor_before,reward_term,loss_term,graph_ev,realized_R,outcome
250,AG|CONFIRMED_SWING_LOW|5m|2025-07-31 01:25:00|9050.0009765625|1,AG,-1,0,8922.0009765625,3.322981366459627,3.322981366459627,3.3229813664595524,0.12427766794453571,0.7759165684963278,0.0998057635591838,0.41297237484673976,-0.7759165684963278,-0.3629441936495881,0.0,CENSOR
251,AG|CONFIRMED_SWING_HIGH|5m|2025-07-31 15:00:00|9128.0009765625|1,AG,1,0,9231.0009765625,5.882352941176471,5.882352941176471,5.882352941176313,0.028407053166618648,0.8862776759401072,0.08531527089323276,0.1671003127448111,-0.8862776759401072,-0.7191773631952961,0.0,CENSOR
252,AG|CONFIRMED_SWING_LOW|5m|2025-08-01 09:15:00|8901.0009765625|1,AG,-1,0,8880.0009765625,0.625,0.625,0.6249999999999594,0.5406394626665264,0.4314986183089218,0.027861919024561033,0.33789966416655703,-0.4314986183089218,-0.09359895414236474,-1.3392857142856274,STOP
253,AG|CONFIRMED_SWING_HIGH|5m|2025-08-02 01:15:00|9031.0009765625|1,AG,1,1,9031.0009765625,0.8823529411764706,0.7352941176470588,0.882352941176565,0.41559717218639,0.5531336954150561,0.03126913239857387,0.3667033872233245,-0.5531336954150561,-0.18643030819173156,1.3793103448277593,TARGET
254,AG|CONFIRMED_SWING_HIGH|5m|2025-08-02 01:15:00|9031.0009765625|2,AG,1,0,9048.0009765625,2.763157894736842,2.763157894736842,2.7631578947367097,0.2189574670253411,0.7295291880782528,0.051513344896406466,0.6050140536226241,-0.7295291880782528,-0.12451513445562878,3.289473684210369,TARGET
255,AG|CONFIRMED_SWING_HIGH|5m|2025-08-05 09:15:00|9097.0009765625|1,AG,1,0,9128.0009765625,3.857142857142857,3.857142857142857,3.857142857142857,0.1117047180321172,0.8206047909091865,0.06769049105873393,0.4308610552667378,-0.8206047909091865,-0.3897437356424487,-1.0,STOP
256,AG|CONFIRMED_SWING_LOW|5m|2025-08-05 09:50:00|9060.0009765625|1,AG,-1,0,9031.0009765625,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.20018297411665895,0.7432632103186876,0.05655381556461947,0.5560638169907193,-0.7432632103186876,-0.1871993933279683,-1.1111111111111112,STOP
257,AG|CONFIRMED_SWING_HIGH|5m|2025-08-06 09:25:00|9196.0009765625|1,AG,1,0,9231.0009765625,5.135135135135135,5.135135135135135,5.135135135135387,0.04840296648987153,0.8773630594722093,0.07423397403791832,0.24855577386692007,-0.8773630594722093,-0.6288072856052892,-1.0,STOP
258,AG|CONFIRMED_SWING_LOW|5m|2025-08-06 09:55:00|9162.0009765625|1,AG,-1,1,9071.0009765625,10.729166666666668,2.5,10.729166666666261,0.0038388758504307565,0.8986869638293626,0.09747416032025136,0.04118793881191177,-0.8986869638293626,-0.8574990250174509,-1.874999999999929,STOP
259,AG|CONFIRMED_SWING_HIGH|5m|2025-08-08 02:00:00|9318.0009765625|1,AG,1,0,9369.0009765625,3.75,3.75,3.749999999999899,0.10223480254640972,0.792601071032422,0.10516412642117601,0.38338050954902614,-0.792601071032422,-0.4092205614833959,-1.0,STOP
