datetime,mom_val,sqzOn,sqzOff,noSqz,bcolor,scolor
2025-10-20 21:45:00,26.802857142857235,True,False,False,green,black
2025-10-20 22:00:00,21.416785714285695,True,False,False,green,black
2025-10-20 22:15:00,25.928928571428756,False,True,False,lime,gray
2025-10-20 22:30:00,35.84250000000025,False,True,False,lime,gray
2025-10-20 22:45:00,48.023214285714424,False,True,False,lime,gray
2025-10-20 23:00:00,61.3492857142858,False,True,False,lime,gray
2025-10-20 23:15:00,74.264285714286,False,True,False,lime,gray
2025-10-20 23:30:00,88.4796428571432,False,True,False,lime,gray
2025-10-20 23:45:00,100.6014285714289,False,True,False,lime,gray
2025-10-21 00:00:00,107.40392857142882,False,True,False,lime,gray
2025-10-21 00:15:00,114.68714285714316,False,True,False,lime,gray
2025-10-21 00:30:00,117.25464285714312,False,True,False,lime,gray
2025-10-21 00:45:00,115.76821428571441,False,True,False,green,gray
2025-10-21 01:00:00,112.99678571428579,False,True,False,green,gray
2025-10-21 01:15:00,98.94499999999991,False,True,False,green,gray
2025-10-21 01:30:00,85.05,False,True,False,green,gray
2025-10-21 01:45:00,67.92285714285693,True,False,False,green,black
2025-10-21 02:00:00,64.89857142857132,True,False,False,green,black
2025-10-21 02:15:00,66.25249999999971,True,False,False,lime,black
2025-10-21 09:00:00,51.77249999999968,True,False,False,green,black
2025-10-21 09:15:00,27.154999999999774,True,False,False,green,black
2025-10-21 09:30:00,-0.3989285714287689,True,False,False,red,black
2025-10-21 09:45:00,-25.543571428571525,False,True,False,red,gray
2025-10-21 10:00:00,-49.38821428571444,False,True,False,red,gray
2025-10-21 10:30:00,-71.44392857142861,False,True,False,red,gray
2025-10-21 10:45:00,-86.43107142857147,False,True,False,red,gray
2025-10-21 11:00:00,-98.0646428571427,False,True,False,red,gray
2025-10-21 11:15:00,-99.96714285714265,False,True,False,red,gray
2025-10-21 13:30:00,-113.04142857142827,False,True,False,red,gray
2025-10-21 13:45:00,-129.278214285714,False,True,False,red,gray
2025-10-21 14:00:00,-137.93249999999966,False,True,False,red,gray
2025-10-21 14:15:00,-142.54428571428528,False,True,False,red,gray
2025-10-21 14:30:00,-136.50999999999976,False,True,False,maroon,gray
2025-10-21 14:45:00,-122.60607142857133,False,True,False,maroon,gray
2025-10-21 21:00:00,-163.32464285714283,False,True,False,red,gray
2025-10-21 21:15:00,-199.79857142857145,False,True,False,red,gray
2025-10-21 21:30:00,-230.10571428571453,False,True,False,red,gray
2025-10-21 21:45:00,-263.23321428571444,False,True,False,red,gray
2025-10-21 22:00:00,-284.3553571428574,False,True,False,red,gray
2025-10-21 22:15:00,-312.17035714285737,False,True,False,red,gray
2025-10-21 22:30:00,-337.87678571428575,False,True,False,red,gray
2025-10-21 22:45:00,-346.05000000000024,False,True,False,red,gray
2025-10-21 23:00:00,-347.42892857142874,False,True,False,red,gray
2025-10-21 23:15:00,-349.01107142857177,False,True,False,red,gray
2025-10-21 23:30:00,-341.7260714285716,False,True,False,maroon,gray
2025-10-21 23:45:00,-330.97607142857174,False,True,False,maroon,gray
2025-10-22 00:00:00,-316.4778571428574,False,True,False,maroon,gray
2025-10-22 00:15:00,-298.28571428571416,False,True,False,maroon,gray
2025-10-22 00:30:00,-282.7007142857143,False,True,False,maroon,gray
2025-10-22 00:45:00,-267.6607142857141,False,True,False,maroon,gray
2025-10-22 01:00:00,-245.4589285714283,False,True,False,maroon,gray
2025-10-22 01:15:00,-220.71714285714268,False,True,False,maroon,gray
2025-10-22 01:30:00,-182.37714285714296,False,True,False,maroon,gray
2025-10-22 01:45:00,-122.26392857142821,True,False,False,maroon,black
2025-10-22 02:00:00,-88.90464285714262,False,True,False,maroon,gray
2025-10-22 02:15:00,-60.39107142857125,True,False,False,maroon,black
2025-10-22 09:00:00,-28.564642857142985,True,False,False,maroon,black
2025-10-22 09:15:00,-6.255357142857235,True,False,False,maroon,black
2025-10-22 09:30:00,8.513214285714241,True,False,False,lime,black
2025-10-22 09:45:00,16.020357142857222,True,False,False,lime,black
2025-10-22 10:00:00,30.656785714285718,True,False,False,lime,black
2025-10-22 10:30:00,46.32964285714303,True,False,False,lime,black
2025-10-22 10:45:00,60.70178571428585,True,False,False,lime,black
2025-10-22 11:00:00,69.28,True,False,False,lime,black
2025-10-22 11:15:00,78.76500000000013,True,False,False,lime,black
2025-10-22 13:30:00,92.41678571428562,True,False,False,lime,black
2025-10-22 13:45:00,101.56785714285695,False,True,False,lime,gray
2025-10-22 14:00:00,105.5560714285713,False,True,False,lime,gray
2025-10-22 14:15:00,108.1503571428569,False,True,False,lime,gray
2025-10-22 14:30:00,111.7603571428568,False,True,False,lime,gray
2025-10-22 14:45:00,109.40571428571407,False,True,False,green,gray
2025-10-22 21:00:00,90.13357142857119,False,True,False,green,gray
2025-10-22 21:15:00,70.58714285714265,False,True,False,green,gray
2025-10-22 21:30:00,63.36857142857145,False,True,False,green,gray
2025-10-22 21:45:00,59.826071428571474,False,True,False,green,gray
2025-10-22 22:00:00,53.795357142857085,False,True,False,green,gray
2025-10-22 22:15:00,46.32999999999987,False,True,False,green,gray
2025-10-22 22:30:00,31.08392857142842,True,False,False,green,black
2025-10-22 22:45:00,10.891428571428449,True,False,False,green,black
2025-10-22 23:00:00,-5.071071428571386,True,False,False,red,black
2025-10-22 23:15:00,-17.463928571428568,True,False,False,red,black
2025-10-22 23:30:00,-27.172499999999857,True,False,False,red,black
2025-10-22 23:45:00,-33.86071428571425,True,False,False,red,black
2025-10-23 00:00:00,-42.23357142857128,True,False,False,red,black
2025-10-23 00:15:00,-45.92178571428545,True,False,False,red,black
2025-10-23 00:30:00,-43.59535714285677,True,False,False,maroon,black
2025-10-23 00:45:00,-40.02678571428535,True,False,False,maroon,black
2025-10-23 01:00:00,-39.589285714285495,True,False,False,maroon,black
2025-10-23 01:15:00,-38.08821428571398,True,False,False,maroon,black
2025-10-23 01:30:00,-33.217857142857014,True,False,False,maroon,black
2025-10-23 01:45:00,-23.477857142857182,True,False,False,maroon,black
2025-10-23 02:00:00,-19.161428571428562,True,False,False,maroon,black
2025-10-23 02:15:00,-16.05142857142855,True,False,False,maroon,black
2025-10-23 09:00:00,-8.483214285714348,True,False,False,maroon,black
2025-10-23 09:15:00,2.8764285714285727,True,False,False,lime,black
2025-10-23 09:30:00,13.30785714285711,True,False,False,lime,black
2025-10-23 09:45:00,17.366785714285598,True,False,False,lime,black
2025-10-23 10:00:00,16.328214285714267,True,False,False,green,black
2025-10-23 10:30:00,15.90857142857125,True,False,False,green,black
2025-10-23 10:45:00,17.727857142857133,True,False,False,lime,black
2025-10-23 11:00:00,20.764642857142825,True,False,False,lime,black
2025-10-23 11:15:00,27.713214285714276,True,False,False,lime,black
2025-10-23 13:30:00,36.95107142857134,True,False,False,lime,black
2025-10-23 13:45:00,48.14392857142853,False,True,False,lime,gray
2025-10-23 14:00:00,62.33857142857141,False,True,False,lime,gray
2025-10-23 14:15:00,76.13750000000005,False,True,False,lime,gray
2025-10-23 14:30:00,89.10214285714308,False,True,False,lime,gray
2025-10-23 14:45:00,95.43785714285717,False,True,False,lime,gray
2025-10-23 21:00:00,108.94392857142854,False,True,False,lime,gray
2025-10-23 21:15:00,120.90178571428578,False,True,False,lime,gray
2025-10-23 21:30:00,130.72392857142873,False,True,False,lime,gray
2025-10-23 21:45:00,136.82214285714315,False,True,False,lime,gray
2025-10-23 22:00:00,137.4389285714288,False,True,False,lime,gray
2025-10-23 22:15:00,133.90607142857138,False,True,False,green,gray
2025-10-23 22:30:00,132.17071428571433,False,True,False,green,gray
2025-10-23 22:45:00,128.2117857142856,False,True,False,green,gray
2025-10-23 23:00:00,118.94214285714283,False,True,False,green,gray
2025-10-23 23:15:00,109.57499999999996,False,True,False,green,gray
2025-10-23 23:30:00,96.19214285714284,False,True,False,green,gray
2025-10-23 23:45:00,80.47857142857153,False,True,False,green,gray
2025-10-24 00:00:00,65.61714285714295,False,True,False,green,gray
2025-10-24 00:15:00,48.193928571428714,False,True,False,green,gray
2025-10-24 00:30:00,26.355000000000217,True,False,False,green,black
2025-10-24 00:45:00,8.781428571428904,True,False,False,green,black
2025-10-24 01:00:00,-4.488214285714037,True,False,False,red,black
2025-10-24 01:15:00,-18.53142857142845,True,False,False,red,black
2025-10-24 01:30:00,-28.9721428571427,True,False,False,red,black
2025-10-24 01:45:00,-37.25392857142836,True,False,False,red,black
2025-10-24 02:00:00,-38.232499999999774,True,False,False,red,black
2025-10-24 02:15:00,-36.87142857142818,True,False,False,maroon,black
2025-10-24 09:00:00,-45.13678571428531,True,False,False,red,black
2025-10-24 09:15:00,-54.05035714285664,True,False,False,red,black
2025-10-24 09:30:00,-63.37642857142808,False,True,False,red,gray
2025-10-24 09:45:00,-78.02107142857122,False,True,False,red,gray
2025-10-24 10:00:00,-92.36785714285683,False,True,False,red,gray
2025-10-24 10:30:00,-97.55499999999972,False,True,False,red,gray
2025-10-24 10:45:00,-103.1310714285712,False,True,False,red,gray
2025-10-24 11:00:00,-101.34857142857143,False,True,False,maroon,gray
2025-10-24 11:15:00,-98.88428571428565,False,True,False,maroon,gray
2025-10-24 13:30:00,-104.18642857142852,False,True,False,red,gray
2025-10-24 13:45:00,-106.69,False,True,False,red,gray
2025-10-24 14:00:00,-114.08107142857138,False,True,False,red,gray
2025-10-24 14:15:00,-119.09571428571438,False,True,False,red,gray
2025-10-24 14:30:00,-118.0392857142858,False,True,False,maroon,gray
2025-10-24 14:45:00,-112.9378571428572,False,True,False,maroon,gray
2025-10-24 21:00:00,-92.70357142857145,False,True,False,maroon,gray
2025-10-24 21:15:00,-69.6560714285714,False,True,False,maroon,gray
2025-10-24 21:30:00,-45.23357142857152,False,True,False,maroon,gray
2025-10-24 21:45:00,-18.244285714285695,False,True,False,maroon,gray
2025-10-24 22:00:00,18.960000000000065,False,True,False,lime,gray
2025-10-24 22:15:00,43.30250000000004,False,True,False,lime,gray
2025-10-24 22:30:00,65.85821428571447,False,True,False,lime,gray
2025-10-24 22:45:00,81.76321428571433,False,True,False,lime,gray
2025-10-24 23:00:00,92.4135714285714,False,True,False,lime,gray
2025-10-24 23:15:00,101.33714285714274,False,True,False,lime,gray
2025-10-24 23:30:00,110.50214285714294,False,True,False,lime,gray
2025-10-24 23:45:00,120.27107142857157,False,True,False,lime,gray
2025-10-25 00:00:00,129.51250000000005,False,True,False,lime,gray
2025-10-25 00:15:00,135.52642857142865,False,True,False,lime,gray
2025-10-25 00:30:00,133.73035714285734,False,True,False,green,gray
2025-10-25 00:45:00,127.83678571428581,False,True,False,green,gray
2025-10-25 01:00:00,115.17642857142883,False,True,False,green,gray
2025-10-25 01:15:00,100.31928571428573,False,True,False,green,gray
2025-10-25 01:30:00,80.84249999999997,False,True,False,green,gray
2025-10-25 01:45:00,57.061785714285556,True,False,False,green,black
2025-10-25 02:00:00,33.21321428571429,True,False,False,green,black
2025-10-25 02:15:00,11.431785714285724,True,False,False,green,black
2025-10-27 09:00:00,-5.884999999999948,True,False,False,red,black
2025-10-27 09:15:00,-15.86464285714277,True,False,False,red,black
2025-10-27 09:30:00,-25.434642857142933,True,False,False,red,black
2025-10-27 09:45:00,-37.17678571428594,True,False,False,red,black
2025-10-27 10:00:00,-47.241785714285896,False,True,False,red,gray
2025-10-27 10:30:00,-56.885000000000105,False,True,False,red,gray
2025-10-27 10:45:00,-68.65071428571454,False,True,False,red,gray
2025-10-27 11:00:00,-75.09214285714309,False,True,False,red,gray
2025-10-27 11:15:00,-81.8500000000003,False,True,False,red,gray
2025-10-27 13:30:00,-81.83392857142884,False,True,False,maroon,gray
2025-10-27 13:45:00,-76.55785714285732,False,True,False,maroon,gray
2025-10-27 14:00:00,-69.59678571428597,False,True,False,maroon,gray
2025-10-27 14:15:00,-59.801785714285764,False,True,False,maroon,gray
2025-10-27 14:30:00,-50.91892857142863,True,False,False,maroon,black
2025-10-27 14:45:00,-43.205357142857245,True,False,False,maroon,black
2025-10-27 21:00:00,-56.91535714285742,False,True,False,red,gray
2025-10-27 21:15:00,-74.39214285714317,False,True,False,red,gray
2025-10-27 21:30:00,-91.79392857142888,False,True,False,red,gray
2025-10-27 21:45:00,-112.3760714285718,False,True,False,red,gray
2025-10-27 22:00:00,-131.94750000000016,False,True,False,red,gray
2025-10-27 22:15:00,-151.6871428571431,False,True,False,red,gray
2025-10-27 22:30:00,-167.60035714285726,False,True,False,red,gray
2025-10-27 22:45:00,-184.0292857142858,False,True,False,red,gray
2025-10-27 23:00:00,-193.44928571428574,False,True,False,red,gray
2025-10-27 23:15:00,-198.56142857142842,False,True,False,red,gray
2025-10-27 23:30:00,-203.09571428571405,False,True,False,red,gray
2025-10-27 23:45:00,-203.0221428571428,False,True,False,maroon,gray
2025-10-28 00:00:00,-194.64999999999998,False,True,False,maroon,gray
2025-10-28 00:15:00,-188.95107142857137,False,True,False,maroon,gray
2025-10-28 00:30:00,-177.04035714285695,False,True,False,maroon,gray
2025-10-28 00:45:00,-159.98678571428553,False,True,False,maroon,gray
2025-10-28 01:00:00,-141.34285714285704,False,True,False,maroon,gray
2025-10-28 01:15:00,-116.35964285714256,False,True,False,maroon,gray
2025-10-28 01:30:00,-89.6249999999997,False,True,False,maroon,gray
2025-10-28 01:45:00,-54.93785714285693,True,False,False,maroon,black
2025-10-28 02:00:00,-28.98928571428567,True,False,False,maroon,black
2025-10-28 02:15:00,-5.951071428571282,True,False,False,maroon,black
2025-10-28 09:00:00,20.551428571428573,True,False,False,lime,black
2025-10-28 09:15:00,39.31392857142845,True,False,False,lime,black
2025-10-28 09:30:00,54.906071428571266,True,False,False,lime,black
2025-10-28 09:45:00,64.99249999999984,False,True,False,lime,gray
2025-10-28 10:00:00,67.26535714285697,False,True,False,lime,gray
2025-10-28 10:30:00,59.730357142857,True,False,False,green,black
2025-10-28 10:45:00,47.14785714285708,False,True,False,green,gray
2025-10-28 11:00:00,35.9121428571428,False,True,False,green,gray
2025-10-28 11:15:00,25.13142857142836,False,True,False,green,gray
2025-10-28 13:30:00,1.2378571428568108,False,True,False,green,gray
2025-10-28 13:45:00,-12.01142857142898,False,True,False,red,gray
2025-10-28 14:00:00,-29.02500000000018,False,True,False,red,gray
2025-10-28 14:15:00,-41.61964285714298,False,True,False,red,gray
2025-10-28 14:30:00,-55.51178571428572,False,True,False,red,gray
2025-10-28 14:45:00,-66.04678571428569,False,True,False,red,gray
2025-10-28 21:00:00,-66.73785714285692,False,True,False,red,gray
2025-10-28 21:15:00,-60.77464285714281,False,True,False,maroon,gray
2025-10-28 21:30:00,-50.712499999999984,False,True,False,maroon,gray
2025-10-28 21:45:00,-33.4199999999999,False,True,False,maroon,gray
2025-10-28 22:00:00,-14.606071428571315,False,True,False,maroon,gray
2025-10-28 22:15:00,9.305357142857158,False,True,False,lime,gray
2025-10-28 22:30:00,26.903571428571297,False,True,False,lime,gray
2025-10-28 22:45:00,45.52464285714257,False,True,False,lime,gray
2025-10-28 23:00:00,63.198214285714,False,True,False,lime,gray
2025-10-28 23:15:00,79.45071428571418,False,True,False,lime,gray
2025-10-28 23:30:00,91.41428571428554,False,True,False,lime,gray
2025-10-28 23:45:00,102.80678571428558,False,True,False,lime,gray
2025-10-29 00:00:00,109.80535714285699,False,True,False,lime,gray
2025-10-29 00:15:00,117.37071428571423,False,True,False,lime,gray
2025-10-29 00:30:00,112.7717857142857,False,True,False,green,gray
2025-10-29 00:45:00,108.65214285714288,False,True,False,green,gray
2025-10-29 01:00:00,104.88857142857142,False,True,False,green,gray
2025-10-29 01:15:00,101.47785714285715,False,True,False,green,gray
2025-10-29 01:30:00,93.68107142857144,False,True,False,green,gray
2025-10-29 01:45:00,83.60142857142858,False,True,False,green,gray
2025-10-29 02:00:00,69.07178571428598,True,False,False,green,black
2025-10-29 02:15:00,54.381428571428614,True,False,False,green,black
2025-10-29 09:00:00,51.02785714285707,True,False,False,green,black
2025-10-29 09:15:00,49.51714285714279,True,False,False,green,black
2025-10-29 09:30:00,48.53535714285693,False,True,False,green,gray
2025-10-29 09:45:00,50.162142857142506,False,True,False,lime,gray
2025-10-29 10:00:00,43.000357142856856,False,True,False,green,gray
2025-10-29 10:30:00,32.34357142857104,False,True,False,green,gray
2025-10-29 10:45:00,28.22714285714251,False,True,False,green,gray
2025-10-29 11:00:00,22.058928571428197,True,False,False,green,black
2025-10-29 11:15:00,18.81571428571405,True,False,False,green,black
2025-10-29 13:30:00,21.104999999999905,True,False,False,lime,black
2025-10-29 13:45:00,21.375357142857176,True,False,False,lime,black
2025-10-29 14:00:00,25.265714285714466,True,False,False,lime,black
2025-10-29 14:15:00,30.178571428571797,False,True,False,lime,gray
2025-10-29 14:30:00,37.89107142857189,False,True,False,lime,gray
2025-10-29 14:45:00,47.535000000000295,False,True,False,lime,gray
2025-10-29 21:00:00,59.70035714285757,False,True,False,lime,gray
2025-10-29 21:15:00,74.36392857142896,False,True,False,lime,gray
2025-10-29 21:30:00,78.29500000000039,False,True,False,lime,gray
2025-10-29 21:45:00,77.23964285714337,False,True,False,green,gray
2025-10-29 22:00:00,76.7367857142862,False,True,False,green,gray
2025-10-29 22:15:00,79.00285714285762,False,True,False,lime,gray
2025-10-29 22:30:00,78.87571428571471,False,True,False,green,gray
2025-10-29 22:45:00,77.34285714285731,False,True,False,green,gray
2025-10-29 23:00:00,75.5221428571429,False,True,False,green,gray
2025-10-29 23:15:00,68.17464285714301,False,True,False,green,gray
2025-10-29 23:30:00,55.11249999999999,False,True,False,green,gray
2025-10-29 23:45:00,39.28714285714283,False,True,False,green,gray
2025-10-30 00:00:00,25.253571428571348,False,True,False,green,gray
2025-10-30 00:15:00,12.279285714285564,False,True,False,green,gray
2025-10-30 00:30:00,-1.0217857142859543,False,True,False,red,gray
2025-10-30 00:45:00,-15.20964285714301,True,False,False,red,black
2025-10-30 01:00:00,-26.907500000000184,True,False,False,red,black
2025-10-30 01:15:00,-44.49857142857171,True,False,False,red,black
2025-10-30 01:30:00,-53.2389285714288,True,False,False,red,black
2025-10-30 01:45:00,-57.78178571428607,True,False,False,red,black
2025-10-30 02:00:00,-65.44392857142898,True,False,False,red,black
2025-10-30 02:15:00,-69.04535714285767,True,False,False,red,black
2025-10-30 09:00:00,-78.46642857142915,False,True,False,red,gray
2025-10-30 09:15:00,-89.0442857142861,False,True,False,red,gray
2025-10-30 09:30:00,-93.21928571428604,False,True,False,red,gray
2025-10-30 09:45:00,-97.08250000000012,False,True,False,red,gray
2025-10-30 10:00:00,-106.15714285714279,False,True,False,red,gray
2025-10-30 10:30:00,-110.07357142857155,False,True,False,red,gray
2025-10-30 10:45:00,-116.91785714285714,False,True,False,red,gray
2025-10-30 11:00:00,-116.6264285714285,False,True,False,maroon,gray
2025-10-30 11:15:00,-114.2535714285712,False,True,False,maroon,gray
2025-10-30 13:30:00,-100.11714285714277,False,True,False,maroon,gray
2025-10-30 13:45:00,-86.1085714285712,False,True,False,maroon,gray
2025-10-30 14:00:00,-71.09571428571407,False,True,False,maroon,gray
2025-10-30 14:15:00,-55.595714285714244,False,True,False,maroon,gray
2025-10-30 14:30:00,-40.97928571428568,False,True,False,maroon,gray
2025-10-30 14:45:00,-21.6639285714286,False,True,False,maroon,gray
2025-10-30 21:00:00,6.565357142857081,False,True,False,lime,gray
2025-10-30 21:15:00,31.5385714285714,False,True,False,lime,gray
2025-10-30 21:30:00,57.346071428571506,False,True,False,lime,gray
2025-10-30 21:45:00,82.23642857142846,False,True,False,lime,gray
2025-10-30 22:00:00,115.18821428571408,False,True,False,lime,gray
2025-10-30 22:15:00,137.27857142857124,False,True,False,lime,gray
2025-10-30 22:30:00,155.53214285714253,False,True,False,lime,gray
2025-10-30 22:45:00,172.21035714285665,False,True,False,lime,gray
2025-10-30 23:00:00,187.4885714285711,False,True,False,lime,gray
2025-10-30 23:15:00,193.88249999999994,False,True,False,lime,gray
2025-10-30 23:30:00,197.4117857142857,False,True,False,lime,gray
2025-10-30 23:45:00,194.20714285714274,False,True,False,green,gray
2025-10-31 00:00:00,184.1946428571428,False,True,False,green,gray
2025-10-31 00:15:00,170.98535714285717,False,True,False,green,gray
2025-10-31 00:30:00,162.89642857142852,False,True,False,green,gray
2025-10-31 00:45:00,151.53964285714298,False,True,False,green,gray
2025-10-31 01:00:00,136.0914285714287,False,True,False,green,gray
2025-10-31 01:15:00,122.02642857142881,False,True,False,green,gray
2025-10-31 01:30:00,107.8914285714286,False,True,False,green,gray
2025-10-31 01:45:00,89.77714285714293,False,True,False,green,gray
2025-10-31 02:00:00,75.50928571428565,False,True,False,green,gray
2025-10-31 02:15:00,60.492142857142795,False,True,False,green,gray
2025-10-31 09:00:00,50.99107142857163,True,False,False,green,black
2025-10-31 09:15:00,47.51571428571431,True,False,False,green,black
2025-10-31 09:30:00,42.43535714285713,True,False,False,green,black
2025-10-31 09:45:00,32.601785714285896,True,False,False,green,black
2025-10-31 10:00:00,23.764285714285705,True,False,False,green,black
2025-10-31 10:30:00,4.680357142856906,True,False,False,green,black
2025-10-31 10:45:00,-8.35357142857157,True,False,False,red,black
2025-10-31 11:00:00,-26.490000000000094,True,False,False,red,black
2025-10-31 11:15:00,-38.98499999999987,True,False,False,red,black
2025-10-31 13:30:00,-45.6835714285715,True,False,False,red,black
2025-10-31 13:45:00,-53.40357142857151,False,True,False,red,gray
2025-10-31 14:00:00,-56.78928571428571,True,False,False,red,black
2025-10-31 14:15:00,-52.83607142857136,True,False,False,maroon,black
2025-10-31 14:30:00,-47.15535714285694,True,False,False,maroon,black
2025-10-31 14:45:00,-46.01285714285689,True,False,False,maroon,black
2025-10-31 21:00:00,-42.43321428571383,True,False,False,maroon,black
2025-10-31 21:15:00,-38.177857142856844,True,False,False,maroon,black
2025-10-31 21:30:00,-41.688928571428285,True,False,False,red,black
2025-10-31 21:45:00,-43.26714285714275,True,False,False,red,black
2025-10-31 22:00:00,-43.979642857142764,True,False,False,red,black
2025-10-31 22:15:00,-42.77714285714285,True,False,False,maroon,black
2025-10-31 22:30:00,-37.944642857142966,True,False,False,maroon,black
2025-10-31 22:45:00,-31.278571428571396,True,False,False,maroon,black
2025-10-31 23:00:00,-25.081785714285573,True,False,False,maroon,black
2025-10-31 23:15:00,-16.433214285714225,True,False,False,maroon,black
2025-10-31 23:30:00,-14.05500000000017,True,False,False,maroon,black
2025-10-31 23:45:00,-16.201071428571442,True,False,False,red,black
2025-11-01 00:00:00,-31.384285714285678,True,False,False,red,black
2025-11-01 00:15:00,-39.31607142857121,True,False,False,red,black
2025-11-01 00:30:00,-44.43749999999989,True,False,False,red,black
2025-11-01 00:45:00,-50.68392857142844,False,True,False,red,gray
2025-11-01 01:00:00,-52.65464285714263,False,True,False,red,gray
2025-11-01 01:15:00,-53.096071428571285,False,True,False,red,gray
2025-11-01 01:30:00,-45.2696428571427,True,False,False,maroon,black
2025-11-01 01:45:00,-39.4424999999999,True,False,False,maroon,black
2025-11-01 02:00:00,-29.714999999999918,True,False,False,maroon,black
2025-11-01 02:15:00,-20.660714285714235,True,False,False,maroon,black
2025-11-03 09:00:00,-20.301071428571518,True,False,False,maroon,black
2025-11-03 09:15:00,-11.53107142857155,True,False,False,maroon,black
2025-11-03 09:30:00,-9.382500000000249,True,False,False,maroon,black
2025-11-03 09:45:00,-7.5896428571432395,True,False,False,maroon,black
2025-11-03 10:00:00,-5.115000000000485,True,False,False,maroon,black
2025-11-03 10:30:00,11.568571428571161,True,False,False,lime,black
2025-11-03 10:45:00,28.121785714285558,True,False,False,lime,black
2025-11-03 11:00:00,45.544642857142705,True,False,False,lime,black
2025-11-03 11:15:00,59.366071428571274,True,False,False,lime,black
2025-11-03 13:30:00,74.54071428571407,True,False,False,lime,black
2025-11-03 13:45:00,81.4496428571428,True,False,False,lime,black
2025-11-03 14:00:00,88.54607142857145,False,True,False,lime,gray
2025-11-03 14:15:00,94.2771428571429,False,True,False,lime,gray
2025-11-03 14:30:00,95.77071428571448,False,True,False,lime,gray
2025-11-03 14:45:00,97.06357142857163,False,True,False,lime,gray
2025-11-03 21:00:00,92.24428571428585,False,True,False,green,gray
2025-11-03 21:15:00,85.60035714285716,False,True,False,green,gray
2025-11-03 21:30:00,79.28428571428586,False,True,False,green,gray
2025-11-03 21:45:00,72.94071428571455,False,True,False,green,gray
2025-11-03 22:00:00,75.02428571428611,False,True,False,lime,gray
2025-11-03 22:15:00,67.19500000000039,False,True,False,green,gray
2025-11-03 22:30:00,61.06035714285742,False,True,False,green,gray
2025-11-03 22:45:00,54.23357142857168,True,False,False,green,black
2025-11-03 23:00:00,45.046071428571494,True,False,False,green,black
2025-11-03 23:15:00,19.241071428571345,True,False,False,green,black
2025-11-03 23:30:00,4.483214285714112,True,False,False,green,black
2025-11-03 23:45:00,-12.245357142857287,True,False,False,red,black
2025-11-04 00:00:00,-27.36714285714308,True,False,False,red,black
2025-11-04 00:15:00,-43.29857142857148,True,False,False,red,black
2025-11-04 00:30:00,-49.20392857142869,True,False,False,red,black
2025-11-04 00:45:00,-53.861071428571634,True,False,False,red,black
2025-11-04 01:00:00,-57.36892857142864,False,True,False,red,gray
2025-11-04 01:15:00,-59.11750000000012,False,True,False,red,gray
2025-11-04 01:30:00,-61.54928571428587,False,True,False,red,gray
2025-11-04 01:45:00,-60.98750000000016,False,True,False,maroon,gray
2025-11-04 02:00:00,-64.04357142857168,False,True,False,red,gray
2025-11-04 02:15:00,-69.75392857142873,False,True,False,red,gray
2025-11-04 09:00:00,-75.42642857142854,False,True,False,red,gray
2025-11-04 09:15:00,-82.01571428571414,False,True,False,red,gray
2025-11-04 09:30:00,-77.4996428571427,False,True,False,maroon,gray
2025-11-04 09:45:00,-71.57357142857116,False,True,False,maroon,gray
2025-11-04 10:00:00,-72.39249999999969,False,True,False,red,gray
2025-11-04 10:30:00,-71.57964285714259,False,True,False,maroon,gray
2025-11-04 10:45:00,-66.60749999999979,True,False,False,maroon,black
2025-11-04 11:00:00,-66.85607142857118,False,True,False,red,gray
2025-11-04 11:15:00,-64.46142857142827,False,True,False,maroon,gray
2025-11-04 13:30:00,-70.86964285714274,False,True,False,red,gray
2025-11-04 13:45:00,-80.10821428571433,False,True,False,red,gray
2025-11-04 14:00:00,-87.31142857142851,False,True,False,red,gray
2025-11-04 14:15:00,-93.50107142857132,False,True,False,red,gray
2025-11-04 14:30:00,-91.47714285714284,False,True,False,maroon,gray
2025-11-04 14:45:00,-87.47178571428549,False,True,False,maroon,gray
2025-11-04 21:00:00,-77.03749999999971,False,True,False,maroon,gray
2025-11-04 21:15:00,-75.89928571428544,False,True,False,maroon,gray
2025-11-04 21:30:00,-73.11035714285677,False,True,False,maroon,gray
2025-11-04 21:45:00,-68.66214285714275,False,True,False,maroon,gray
2025-11-04 22:00:00,-60.72964285714258,False,True,False,maroon,gray
2025-11-04 22:15:00,-62.674999999999855,False,True,False,red,gray
2025-11-04 22:30:00,-72.05464285714261,False,True,False,red,gray
2025-11-04 22:45:00,-68.70749999999991,False,True,False,maroon,gray
2025-11-04 23:00:00,-66.7196428571429,True,False,False,maroon,black
2025-11-04 23:15:00,-64.4282142857142,False,True,False,maroon,gray
2025-11-04 23:30:00,-54.83464285714281,True,False,False,maroon,black
2025-11-04 23:45:00,-45.151428571428504,True,False,False,maroon,black
2025-11-05 00:00:00,-31.314999999999877,True,False,False,maroon,black
2025-11-05 00:15:00,-11.342857142856815,True,False,False,maroon,black
2025-11-05 00:30:00,6.36500000000008,True,False,False,lime,black
2025-11-05 00:45:00,20.02714285714275,True,False,False,lime,black
2025-11-05 01:00:00,30.21607142857124,True,False,False,lime,black
2025-11-05 01:15:00,33.92607142857139,True,False,False,lime,black
2025-11-05 01:30:00,39.064642857142644,True,False,False,lime,black
2025-11-05 01:45:00,43.69214285714254,True,False,False,lime,black
